@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-12-03, 1940.02, 1.7009999999999998, 1.713, 1.716, 1.689, 173.88, 173.87, 174.23, 173.57, 57474.57, 56704.1, 1405.97, 1388.31, 1411.21, 1384.18, 1.7730000000000001, 1.7530000000000001, 1.774, 1.745, 139.675, 139.72, 140.005, 139.53, 1.6159999999999999, 1.6159999999999999, 1.6159999999999999, 1.6159999999999999, 57745.0, 58190.0, 56705.0, 7934.6, 7967.9, 7989.6, 7922.7, 15808.24, 15865.41, 15939.99, 15808.24, 1082.5, 1083.9, 1085.1, 1082.5, 1231.155, 1231.295, 1236.185, 1227.23, 12239.36, 12203.83, 12246.32, 12170.35, 2453.9, 2436.95
2012-12-04, 1935.18, 1.699, 1.702, 1.7369999999999999, 1.6969999999999998, 173.89, 173.68, 174.19, 173.67, 58202.35, 57479.38, 1421.97, 1405.97, 1422.2, 1403.7, 1.818, 1.768, 1.834, 1.758, 139.79, 139.54, 139.97, 139.53, 1.6219999999999999, 1.6219999999999999, 1.6219999999999999, 1.6219999999999999, 58265.0, 57890.0, 57480.0, 7889.2, 7963.4, 8027.8, 7874.1, 15876.06, 15868.95, 16106.54, 15837.92, 1083.35, 1082.2, 1084.8, 1082.1, 1232.34, 1236.29, 1238.32, 1228.38, 12169.74, 12253.7, 12252.27, 12151.3, 2459.69, 2436.62
2012-12-05, 1947.04, 1.6980000000000002, 1.705, 1.7169999999999999, 1.69, 174.12, 173.83, 174.22, 173.74, 57563.23, 57546.53, 1411.83, 1421.94, 1421.94, 1407.9, 1.8090000000000002, 1.834, 1.854, 1.804, 139.87, 139.69, 140.0, 139.68, 1.605, 1.605, 1.605, 1.605, 57584.0, 58290.0, 57620.0, 7902.4, 7871.9, 7945.7, 7870.9, 16041.54, 15872.98, 16074.42, 15862.34, 1084.01, 1083.35, 1085.0, 1083.35, 1225.31, 1226.95, 1228.86, 1223.62, 12137.18, 12106.2, 12169.74, 12095.45, 2448.29, 2432.98
2012-12-06, 1949.62, 1.6869999999999998, 1.7069999999999999, 1.7069999999999999, 1.675, 173.92, 174.0, 174.22, 173.53, 57678.62, 57231.43, 1435.97, 1411.84, 1441.44, 1411.83, 1.768, 1.828, 1.879, 1.758, 139.7, 139.77, 139.96, 139.39, 1.591, 1.591, 1.591, 1.591, 57682.0, 57800.0, 57220.0, 7883.2, 7948.5, 7976.7, 7844.7, 15954.43, 16141.7, 16214.47, 15872.08, 1082.69, 1084.01, 1084.6, 1081.05, 1230.66, 1230.8, 1233.18, 1228.3, 12157.29, 12155.29, 12208.45, 12136.39, 2457.62, 2434.23
2012-12-07, 1957.45, 1.695, 1.686, 1.6969999999999998, 1.6669999999999998, 174.0, 173.8, 174.11, 173.63, 57656.42, 57128.67, 1438.54, 1435.96, 1449.44, 1434.59, 1.7409999999999999, 1.7819999999999998, 1.808, 1.734, 139.84, 139.61, 139.92, 139.55, 1.5859999999999999, 1.5859999999999999, 1.5859999999999999, 1.5859999999999999, 57691.0, 57700.0, 57120.0, 7910.8, 7905.8, 7947.8, 7841.8, 15835.22, 16034.41, 16105.41, 15632.34, 1083.5, 1082.69, 1084.37, 1082.3, 1228.53, 1229.8, 1231.94, 1226.13, 12151.13, 12189.25, 12186.11, 12132.74, 2425.32, 2411.5
2012-12-10, 1957.42, 1.71, 1.695, 1.729, 1.675, 173.69, 173.85, 174.12, 173.33, 58487.32, 57635.6, 1441.47, 1438.54, 1443.89, 1427.85, 1.746, 1.754, 1.776, 1.732, 139.62, 139.71, 139.92, 139.47, 1.6230000000000002, 1.6230000000000002, 1.6230000000000002, 1.6230000000000002, 58526.0, 57700.0, 57620.0, 7848.5, 7915.7, 7942.6, 7813.1, 15699.22, 15845.57, 15899.6, 15567.04, 1082.06, 1083.3, 1084.45, 1081.5, 1231.41, 1231.62, 1233.115, 1226.92, 12159.59, 12189.41, 12208.05, 12144.15, 2427.39, 2408.61
2012-12-11, 1964.62, 1.702, 1.705, 1.713, 1.689, 172.99, 173.6, 173.79, 172.94, 59248.23, 58090.95, 1447.72, 1441.47, 1455.19, 1438.52, 1.7719999999999998, 1.7280000000000002, 1.774, 1.72, 139.055, 139.55, 139.585, 139.01, 1.618, 1.618, 1.618, 1.618, 59189.0, 58300.0, 58130.0, 7804.4, 7796.1, 7804.4, 7670.8, 15354.01, 15426.99, 15426.99, 15104.13, 1077.68, 1081.81, 1081.81, 1077.68, 1234.29, 1233.44, 1234.29, 1227.71, 12230.47, 12212.14, 12236.71, 12161.08, 2424.21, 2409.67
2012-12-12, 1975.44, 1.73, 1.702, 1.732, 1.7, 172.13, 172.94, 173.06, 172.04, 59623.34, 58950.76, 1448.43, 1447.72, 1453.05, 1441.74, 1.804, 1.765, 1.827, 1.761, 138.74, 139.02, 139.1, 138.66, 1.656, 1.656, 1.656, 1.656, 59549.0, 59265.0, 58910.0, 7920.9, 7813.6, 7927.0, 7806.2, 15585.61, 15399.78, 15611.97, 15262.44, 1075.25, 1077.83, 1078.1, 1075.13, 1244.51, 1235.13, 1244.63, 1233.85, 12282.36, 12242.48, 12306.82, 12234.96, 2432.0, 2412.06
2012-12-13, 2002.77, 1.7590000000000001, 1.7280000000000002, 1.764, 1.7280000000000002, 171.74, 171.99, 172.58, 171.66, 59474.18, 59290.68, 1466.51, 1448.36, 1469.45, 1448.33, 1.83, 1.82, 1.8430000000000002, 1.814, 138.525, 138.68, 139.035, 138.48, 1.702, 1.702, 1.702, 1.702, 59589.0, 59610.0, 59255.0, 7986.8, 7935.1, 7988.3, 7927.3, 15764.98, 15626.55, 15786.04, 15575.57, 1073.6, 1074.65, 1077.55, 1073.5, 1244.45, 1243.34, 1248.82, 1242.87, 12353.09, 12305.8, 12365.83, 12282.57, 2438.72, 2427.13
2012-12-14, 1995.04, 1.798, 1.7830000000000001, 1.811, 1.7480000000000002, 172.39, 171.36, 172.45, 171.26, 59316.75, 59153.76, 1462.87, 1466.5, 1472.01, 1454.66, 1.857, 1.8430000000000002, 1.8840000000000001, 1.811, 138.625, 138.49, 138.675, 138.16, 1.732, 1.732, 1.732, 1.732, 59741.0, 59715.0, 59575.0, 8017.1, 8005.9, 8037.0, 7977.3, 15866.29, 15837.1, 15926.56, 15712.93, 1074.35, 1071.85, 1074.75, 1071.25, 1230.88, 1239.37, 1242.53, 1230.88, 12289.17, 12305.39, 12346.24, 12261.99, 2444.48, 2428.5
2012-12-17, 1983.07, 1.79, 1.8159999999999998, 1.817, 1.788, 172.26, 172.14, 172.52, 171.81, 59604.92, 59272.85, 1466.15, 1462.87, 1471.2, 1460.51, 1.865, 1.8780000000000001, 1.889, 1.8619999999999999, 138.735, 138.56, 138.765, 138.43, 1.704, 1.704, 1.704, 1.704, 60053.0, 60080.0, 59720.0, 8024.1, 8025.9, 8045.3, 8003.6, 15908.09, 15890.76, 15941.26, 15811.06, 1075.19, 1073.35, 1075.45, 1073.35, 1221.265, 1231.785, 1233.785, 1218.0300000000002, 12296.72, 12284.29, 12307.05, 12256.55, 2457.8, 2441.85
2012-12-18, 1993.09, 1.827, 1.811, 1.83, 1.79, 171.97, 172.04, 172.41, 171.67, 59566.52, 59322.71, 1469.53, 1466.16, 1470.27, 1458.44, 1.8869999999999998, 1.881, 1.893, 1.8769999999999998, 138.385, 138.66, 138.745, 138.31, 1.7730000000000001, 1.7730000000000001, 1.7730000000000001, 1.7730000000000001, 60010.0, 60085.0, 59780.0, 8040.3, 8017.8, 8049.3, 7975.0, 16004.73, 15941.63, 16023.38, 15816.6, 1072.5, 1074.4, 1074.4, 1072.5, 1211.65, 1224.2, 1225.04, 1205.18, 12281.35, 12281.33, 12296.86, 12233.09, 2463.88, 2450.23
2012-12-20, 1999.5, 1.841, 1.829, 1.868, 1.8130000000000002, 172.17, 171.57, 172.29, 171.57, 60460.73, 59565.27, 1481.54, 1469.53, 1486.57, 1467.33, 1.964, 1.905, 1.9669999999999999, 1.903, 138.45, 138.32, 138.51, 138.08, 1.821, 1.821, 1.821, 1.821, 60998.0, 60370.0, 60165.0, 8168.8, 8068.6, 8171.6, 8062.9, 16155.14, 16075.47, 16160.42, 16022.2, 1073.0, 1070.45, 1073.55, 1070.45, 1216.39, 1219.64, 1220.06, 1215.04, 12334.34, 12285.86, 12353.92, 12279.7, 2482.6, 2471.55
2012-12-21, 1980.42, 1.8430000000000002, 1.83, 1.8619999999999999, 1.814, 172.48, 172.03, 172.59, 172.0, 61276.12, 60621.68, 1488.22, 1478.81, 1488.56, 1468.9, 1.9480000000000002, 1.9509999999999998, 1.964, 1.925, 138.66, 138.32, 138.74, 138.29, 1.8, 1.8, 1.8, 1.8, 61761.0, 61280.0, 61065.0, 8264.2, 8226.7, 8297.9, 8216.8, 16399.36, 16251.15, 16420.73, 16229.35, 1074.6, 1072.3, 1075.2, 1072.1, 1220.74, 1220.37, 1222.7, 1217.41, 12388.71, 12376.0, 12403.13, 12335.4, 2504.69, 2492.2
2012-12-24, 1981.82, 1.807, 1.8119999999999998, 1.831, 1.7890000000000001, 172.74, 172.42, 172.81, 172.33, 61007.03, 60221.04, 1477.44, 1487.99, 1490.51, 1470.25, 1.89, 1.925, 1.933, 1.885, 138.82, 138.62, 138.92, 138.55, 1.77, 1.77, 1.77, 1.77, 61337.0, 60800.0, 60590.0, 8291.0, 8223.5, 8291.0, 8203.8, 16333.95, 16274.91, 16355.67, 16211.97, 1075.9, 1074.8, 1076.65, 1074.3, 1205.825, 1210.71, 1212.61, 1202.22, 12385.7, 12383.72, 12414.85, 12313.73, 2486.93, 2475.14
2012-12-26, 1982.25, 1.819, 1.8030000000000002, 1.831, 1.8030000000000002, 172.21, 172.65, 172.83, 172.13, 60983.41, 60540.995, 1471.73, 1477.44, 1482.27, 1471.47, 1.9169999999999998, 1.906, 1.9169999999999998, 1.886, 138.505, 138.75, 138.895, 138.43, 1.776, 1.776, 1.776, 1.776, 61360.5, 61045.0, 60867.5, 8299.5, 8261.6, 8304.3, 8256.0, 16358.726666666667, 16305.453333333333, 16404.806666666667, 16262.983333333335, 1073.5, 1075.9, 1076.5, 1073.5, 1190.91, 1201.05, 1202.52, 1187.03, 12370.8, 12379.33, 12400.02, 12350.31, 2480.13, 2472.95
2012-12-27, 1987.35, 1.8075, 1.811, 1.8305, 1.791, 172.17, 172.12, 172.42, 172.01, 60959.79, 60860.95, 1478.61, 1473.53, 1479.5, 1471.17, 1.919, 1.919, 1.919, 1.919, 138.505, 138.44, 138.675, 138.39, 1.749, 1.749, 1.749, 1.749, 61384.0, 61290.0, 61145.0, 8290.2, 8249.05, 8324.849999999999, 8243.6, 16383.503333333332, 16335.996666666668, 16453.943333333336, 16313.996666666664, 1073.5, 1073.5, 1074.85, 1073.2, 1185.92, 1183.72, 1192.19, 1177.68, 12372.285, 12352.145, 12386.895, 12319.995, 2485.535, 2473.795
2012-12-28, 1997.05, 1.796, 1.819, 1.83, 1.7790000000000001, 171.99, 172.08, 172.17, 171.77, 60415.95, 60232.51, 1478.24, 1478.61, 1482.34, 1475.88, 1.806, 1.899, 1.906, 1.804, 138.355, 138.44, 138.645, 138.18, 1.734, 1.734, 1.734, 1.734, 60829.0, 61395.0, 60610.0, 8280.9, 8236.5, 8345.4, 8231.2, 16408.28, 16366.54, 16503.08, 16365.01, 1072.51, 1073.5, 1074.65, 1071.72, 1184.12, 1165.74, 1188.37, 1165.74, 12373.77, 12324.96, 12373.77, 12289.68, 2490.94, 2474.64
2013-01-02, 2031.1, 1.77, 1.788, 1.795, 1.765, 171.32, 171.9, 172.43, 171.17, 60952.08, 60415.95, 1474.72, 1478.22, 1480.37, 1472.58, 1.817, 1.828, 1.828, 1.765, 137.725, 138.29, 138.675, 137.61, 1.7009999999999998, 1.7009999999999998, 1.7009999999999998, 1.7009999999999998, 61287.0, 61000.0, 60790.0, 8131.0, 8276.6, 8308.7, 8103.9, 16273.38, 16449.75, 16484.81, 16273.38, 1067.64, 1072.51, 1072.51, 1067.24, 1202.715, 1192.17, 1205.9499999999996, 1191.435, 12316.12, 12316.99, 12371.22, 12304.98, 2489.68, 2463.22
2013-01-03, 2019.41, 1.87, 1.8230000000000002, 1.909, 1.798, 170.7, 171.08, 171.17, 170.63, 62550.1, 60990.34, 1482.74, 1477.5220000000006, 1487.8719999999994, 1473.01, 1.989, 1.8940000000000001, 1.9909999999999999, 1.8940000000000001, 137.21, 137.17, 137.59, 137.13, 1.835, 1.835, 1.835, 1.835, 63061.0, 63000.0, 62460.0, 8447.6, 8337.9, 8447.6, 8286.7, 16893.39, 16583.43, 16893.39, 16573.07, 1063.5, 1066.1, 1066.4, 1063.3, 1221.31, 1218.6, 1223.53, 1217.13, 12540.77, 12571.76, 12588.75, 12439.25, 2518.57, 2502.72
2013-01-04, 2011.94, 1.926, 1.867, 1.935, 1.86, 170.65, 170.66, 170.92, 170.28, 63312.46, 62341.48, 1490.76, 1476.8239999999994, 1495.374, 1473.44, 2.059, 1.986, 2.074, 1.979, 137.175, 137.18, 137.375, 136.86, 1.911, 1.911, 1.911, 1.911, 63607.0, 62995.0, 62730.0, 8403.4, 8375.0, 8422.6, 8334.3, 16909.83, 16866.61, 16915.36, 16781.97, 1063.2, 1063.55, 1064.85, 1061.15, 1210.62, 1216.79, 1217.45, 1207.13, 12470.44, 12539.14, 12540.58, 12430.41, 2519.45, 2507.39
2013-01-07, 2011.25, 1.9369999999999998, 1.9340000000000002, 1.9880000000000002, 1.9269999999999998, 170.51, 170.6, 170.98, 170.45, 62523.06, 62414.98, 1498.78, 1476.126, 1502.876, 1473.87, 2.128, 2.103, 2.1390000000000002, 2.084, 137.075, 137.14, 137.425, 137.0, 1.903, 1.903, 1.903, 1.903, 62792.0, 63510.0, 62770.0, 8435.8, 8411.7, 8447.0, 8386.7, 16959.78, 16897.97, 16970.16, 16795.66, 1062.39, 1063.2, 1065.25, 1062.25, 1208.6999999999996, 1215.345, 1215.955, 1206.27, 12540.81, 12435.12, 12540.81, 12442.84, 2516.32, 2495.16
2013-01-08, 1997.94, 1.942, 1.926, 1.9669999999999999, 1.922, 170.68, 170.47, 170.94, 170.16, 61932.54, 61639.34, 1506.8, 1475.4279999999999, 1510.3780000000006, 1474.3, 2.093, 2.102, 2.1109999999999998, 2.079, 137.14, 137.03, 137.42, 136.78, 1.901, 1.901, 1.901, 1.901, 62198.0, 62610.0, 61915.0, 8419.0, 8434.3, 8485.6, 8406.3, 16895.66, 16992.99, 17103.12, 16873.44, 1063.21, 1062.39, 1065.05, 1060.45, 1206.78, 1213.9, 1214.46, 1205.41, 12499.55, 12503.24, 12540.81, 12448.21, 2518.2, 2500.71
2013-01-09, 1991.81, 1.909, 1.935, 1.949, 1.902, 170.97, 170.63, 171.01, 170.52, 61127.84, 61080.92, 1514.82, 1474.73, 1517.88, 1474.73, 2.03, 2.083, 2.092, 2.015, 137.295, 137.13, 137.325, 137.01, 1.864, 1.864, 1.864, 1.864, 61363.0, 62210.0, 61305.0, 8453.0, 8388.2, 8493.5, 8374.7, 16951.14, 16850.59, 17082.0, 16815.41, 1064.15, 1063.16, 1064.35, 1062.3, 1203.97, 1202.62, 1209.36, 1201.29, 12504.81, 12490.37, 12504.81, 12456.0, 2508.89, 2492.75
2013-01-10, 2006.8, 1.9069999999999998, 1.9180000000000001, 1.9340000000000002, 1.891, 170.32, 170.93, 170.97, 170.22, 61578.58, 61102.69, 1516.01, 1514.82, 1517.18, 1510.61, 2.028, 2.045, 2.053, 2.005, 136.79, 137.26, 137.3, 136.71, 1.86, 1.86, 1.86, 1.86, 61744.0, 61435.0, 61315.0, 8606.4, 8491.8, 8614.2, 8485.4, 17326.27, 17038.97, 17326.27, 17035.13, 1060.65, 1064.3, 1064.3, 1060.2, 1210.26, 1206.25, 1210.26, 1204.96, 12522.24, 12508.13, 12528.86, 12484.8, 2510.0, 2490.51
2013-01-11, 1996.67, 1.955, 1.921, 1.9580000000000002, 1.91, 170.09, 170.29, 170.76, 169.99, 61678.31, 61156.05, 1507.16, 1516.01, 1518.41, 1506.98, 2.095, 2.022, 2.112, 2.0, 136.57, 136.77, 137.13, 136.48, 1.899, 1.899, 1.899, 1.899, 61907.0, 61995.0, 61365.0, 8618.9, 8607.3, 8649.3, 8548.4, 17451.07, 17398.38, 17561.79, 17231.67, 1058.57, 1060.65, 1063.25, 1058.42, 1224.11, 1216.65, 1224.3, 1206.68, 12599.74, 12571.95, 12618.43, 12523.56, 2521.27, 2501.5
2013-01-14, 2007.04, 1.944, 1.963, 1.975, 1.936, 169.96, 170.01, 170.09, 169.41, 61497.43, 61198.0, 1510.84, 1507.16, 1513.02, 1503.38, 2.082, 2.1180000000000003, 2.123, 2.0540000000000003, 136.29, 136.54, 136.6, 135.98, 1.8659999999999999, 1.8659999999999999, 1.8659999999999999, 1.8659999999999999, 61752.0, 61950.0, 61385.0, 8664.7, 8638.0, 8677.4, 8580.0, 17502.39, 17529.34, 17550.31, 17334.43, 1056.49, 1058.67, 1058.67, 1054.75, 1221.7199999999998, 1218.77, 1225.03, 1211.575, 12602.18, 12600.9, 12603.15, 12545.03, 2511.15, 2486.87
2013-01-15, 1983.74, 1.942, 1.9380000000000002, 1.956, 1.9240000000000002, 169.84, 169.87, 170.09, 169.73, 62080.79, 61511.35, 1528.48, 1510.84, 1529.57, 1510.21, 2.033, 2.056, 2.059, 2.017, 136.255, 136.22, 136.315, 136.13, 1.848, 1.848, 1.848, 1.848, 62220.0, 62150.0, 61875.0, 8632.1, 8699.2, 8721.1, 8601.3, 17391.24, 17576.25, 17683.92, 17270.49, 1056.5, 1056.54, 1056.94, 1055.9, 1219.33, 1220.89, 1225.76, 1216.47, 12603.09, 12627.41, 12636.68, 12582.15, 2507.66, 2489.36
2013-01-16, 1977.45, 1.913, 1.933, 1.94, 1.891, 170.26, 169.79, 170.27, 169.52, 61727.61, 61694.62, 1515.25, 1528.48, 1528.48, 1515.22, 2.0180000000000002, 2.029, 2.043, 1.9809999999999999, 136.425, 136.22, 136.475, 135.98, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 61912.0, 62070.0, 61905.0, 8601.0, 8549.6, 8607.5, 8520.6, 17467.48, 17332.58, 17489.98, 17295.11, 1057.57, 1056.45, 1058.07, 1054.75, 1210.24, 1217.9, 1221.9, 1208.74, 12641.97, 12569.21, 12642.03, 12569.77, 2503.77, 2486.41
