@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_High numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-02-20, 2024.9, 2.07, 2.031, 1.3152, 1.3133, 1.3199, 1.3114, 327.93, 327.08, 5905.07, 5885.38, 5923.62, 5885.38, 12.521, 12.558, 12.4, 178.83, 178.71, 2.6839999999999997, 2.556, 2.733, 65823.37, 1.3869999999999998, 1.3869999999999998, 1.3869999999999998, 1.3869999999999998, 6848.03, 6811.02, 6874.53, 6794.89, 1642.33, 1665.1, 1642.05, 1585.07, 2.1790000000000003, 2.1790000000000003, 2.1790000000000003, 5564.3, 1361.23, 1357.24, 3.705, 3.702, 2357.18, 2366.63, 2372.51, 2344.76, 1479.04, 1473.5, 2951.78, 2958.22, 145.23, 144.68, 3.096, 3.096, 2.0, 2.0, 2.0, 1226.6, 1224.93, 0.9985, 0.9939, 1.929, 1.929, 1.929, 66840.0, 22.8459, 22.8461, 22.9428, 22.7547, 103.24, 102.35, 38413.19, 9371.12, 9435.03, 3.83, 3.84, 3.83, 6260.65, 12967.92, 12903.25, 200.05, 1099.55, 1095.12, 1092.19, 1207.16, 1211.34, 1203.29, 0.8286, 118.85, 1785.59, 1773.91, 1.3478, 833.8, 657.07, 655.91, 653.41, 1724.5, 1735.1, 1718.8, 8657.0, 8647.8, 8612.9, 646.75, 635.25, 16547.21, 16645.73, 3976.54, 3976.58, 3928.24, 5.237, 5.306, 0.8384, 5285.17, 5279.09, 0.9540000000000001, 0.945, 0.945, 1126.88, 1110.995, 1111.54, 1114.63, 1106.36, 12458.3, 12516.83, 12510.35, 14.2683, 14.3034, 14.1502, 1129.93, 1131.63, 3.2081, 5.58, 5.593, 5.5360000000000005, 78.83, 79.61, 78.83, 644.13, 646.63, 626.0, 4.148, 4.148, 4.148, 2280.8, 2278.44, 2288.85, 2274.07
2012-02-21, 2024.24, 2.0885, 2.039, 1.324, 1.3185, 1.3277, 1.3173, 332.58, 328.85, 5945.25, 5905.07, 5956.33, 5905.07, 12.4655, 12.5195, 12.401, 178.03, 178.79, 2.655, 2.6075, 2.7030000000000003, 65832.53333333333, 1.402, 1.402, 1.402, 1.402, 6948.25, 6892.04, 6956.67, 6878.53, 1656.6, 1678.55, 1651.44, 1585.75, 2.231, 2.231, 2.231, 5585.725, 1361.72, 1357.675, 3.7689999999999997, 3.727, 2363.6, 2383.69, 2388.01, 2362.01, 1484.85, 1479.59, 2950.175, 2957.76, 145.24, 144.41, 3.0869999999999997, 3.0869999999999997, 2.0380000000000003, 2.0380000000000003, 2.0380000000000003, 1230.76, 1227.65, 0.9944, 0.9905, 1.962, 1.962, 1.962, 66925.0, 22.8238, 22.8263, 22.8938, 22.6956, 104.54, 103.5, 38296.68, 9534.03, 9549.31, 3.84, 3.86, 3.84, 6268.56, 12986.48, 12914.68, 202.35, 1111.96, 1104.47, 1100.31, 1206.94, 1213.2, 1203.71, 0.8309, 119.8, 1789.39, 1775.85, 1.3468, 832.55, 653.08, 655.33, 651.58, 1740.8, 1747.55, 1726.1999999999994, 8818.1, 8726.6, 8715.5, 645.875, 630.25, 16724.22, 16768.1, 3980.25, 3995.08, 3961.35, 5.263, 5.27, 0.8424, 5296.84, 5282.13, 0.9540000000000001, 0.955, 0.951, 1121.9, 1116.78, 1115.4, 1119.1, 1110.77, 12540.83, 12527.705, 12583.33, 14.14, 14.1738, 14.0321, 1135.92, 1135.7, 3.2110000000000003, 5.478, 5.5520000000000005, 5.43, 79.79, 79.79, 79.36, 638.88, 647.38, 624.94, 4.218, 4.218, 4.218, 2304.33, 2289.12, 2304.33, 2285.39
2012-02-22, 2028.65, 2.1069999999999998, 2.0469999999999997, 1.3241, 1.3246, 1.3294, 1.3186, 330.51, 329.32, 5928.2, 5945.25, 5948.84, 5916.58, 12.4505, 12.5075, 12.368, 178.59, 177.94, 2.6260000000000003, 2.659, 2.673, 65841.69666666668, 1.4040000000000001, 1.4040000000000001, 1.4040000000000001, 1.4040000000000001, 6908.18, 6936.91, 6971.03, 6873.54, 1674.27, 1676.42, 1649.34, 1580.35, 2.217, 2.217, 2.217, 5607.15, 1362.21, 1358.11, 3.833, 3.752, 2381.43, 2365.49, 2382.15, 2345.05, 1485.18, 1480.02, 2948.57, 2957.3, 144.61, 144.57, 3.1039999999999996, 3.1039999999999996, 2.061, 2.061, 2.061, 1234.09, 1230.14, 0.9977, 0.9922, 1.963, 1.963, 1.963, 67010.0, 22.8654, 22.7857, 22.9522, 22.7857, 105.84, 104.65, 38317.22, 9458.68, 9517.04, 3.85, 3.85, 3.82, 6247.37, 13005.04, 12926.11, 204.65, 1106.41, 1113.11, 1104.56, 1200.68, 1205.84, 1198.12, 0.8336, 119.21, 1784.95, 1773.01, 1.3412, 831.3, 655.34, 652.51, 652.39, 1757.1, 1760.0, 1733.6, 8767.1, 8825.2, 8695.9, 645.0, 625.25, 16710.86, 16790.1, 4002.95, 4008.23, 3980.16, 5.138999999999999, 5.151, 0.8404, 5308.51, 5285.17, 0.968, 0.956, 0.9520000000000001, 1125.55, 1120.19, 1117.92, 1121.35, 1113.19, 12623.36, 12538.58, 12656.31, 14.0738, 14.177, 14.0433, 1140.39, 1139.19, 3.2002, 5.434, 5.4239999999999995, 5.356, 79.62, 79.86, 79.56, 633.63, 648.13, 623.88, 4.202, 4.202, 4.202, 2287.08, 2305.43, 2305.43, 2273.18
2012-02-23, 2007.8, 2.114, 2.045, 1.3245, 1.3236, 1.3268, 1.3211, 326.77, 326.6, 5916.55, 5928.2, 5937.96, 5894.6, 12.4715, 12.4835, 12.394, 179.25, 178.66, 2.6430000000000002, 2.637, 2.668, 65850.86, 1.443, 1.443, 1.443, 1.443, 6843.87, 6914.68, 6915.18, 6821.8, 1653.98, 1669.51, 1634.4, 1571.22, 2.138, 2.138, 2.138, 5505.35, 1357.66, 1355.53, 3.83, 3.826, 2403.59, 2380.5, 2404.44, 2374.03, 1488.89, 1487.5, 2933.17, 2942.77, 145.09, 144.95, 3.082, 3.082, 2.002, 2.002, 2.002, 1239.58, 1232.93, 1.002, 0.9951, 1.923, 1.923, 1.923, 67095.0, 22.955, 22.8135, 22.9748, 22.8085, 106.28, 106.01, 37946.98, 9459.74, 9564.05, 3.84, 3.85, 3.83, 6232.39, 12977.91, 12914.83, 200.75, 1096.06, 1106.28, 1087.51, 1200.71, 1198.63, 1195.22, 0.8376, 121.0, 1779.78, 1764.75, 1.3389, 824.3, 661.47, 654.86, 654.31, 1770.0, 1781.9, 1750.0, 8657.0, 8775.3, 8654.5, 639.5, 625.75, 16557.62, 16763.89, 3995.02, 4002.68, 3979.09, 5.112, 5.1320000000000014, 0.8358, 5420.97, 5308.51, 0.982, 0.97, 0.9670000000000001, 1128.7, 1117.98, 1121.82, 1123.27, 1117.19, 12701.26, 12639.2, 12719.31, 14.1107, 14.132, 14.0136, 1137.82, 1143.92, 3.235, 5.499, 5.47, 5.441, 79.85, 80.4, 79.78, 644.88, 645.75, 628.63, 4.207, 4.207, 4.207, 2258.97, 2283.09, 2284.63, 2254.59
2012-02-24, 2019.89, 2.114, 2.0340000000000003, 1.3369, 1.3245, 1.3375, 1.3230000000000002, 326.22, 324.12, 5937.89, 5916.55, 5952.47, 5900.5, 12.4675, 12.4945, 12.392, 179.02, 179.14, 2.6210000000000004, 2.6639999999999997, 2.695, 65589.51, 1.4040000000000001, 1.4040000000000001, 1.4040000000000001, 1.4040000000000001, 6809.46, 6838.94, 6903.51, 6733.59, 1647.995, 1696.34, 1635.41, 1583.345, 2.102, 2.102, 2.102, 5483.3, 1363.46, 1352.28, 3.804, 3.826, 2409.55, 2401.74, 2416.8, 2396.71, 1494.19, 1492.47, 2956.98, 2933.16, 145.49, 145.15, 3.0610000000000004, 3.0610000000000004, 1.996, 1.996, 1.996, 1251.0, 1238.69, 1.001, 0.995, 1.8869999999999998, 1.8869999999999998, 1.8869999999999998, 66765.0, 22.9664, 22.9169, 23.0072, 22.8516, 107.83, 105.95, 38094.25, 9549.77, 9609.84, 3.83, 3.84, 3.83, 6218.46, 12996.08, 12882.67, 202.0, 1096.16, 1093.8, 1085.33, 1208.28, 1199.39, 1196.3, 0.845, 122.1, 1777.73, 1763.79, 1.344, 829.3, 658.02, 661.16, 657.25, 1784.9, 1786.0, 1773.0, 8527.7, 8637.9, 8482.3, 643.5, 633.25, 16312.3, 16655.38, 3958.81, 3994.66, 3953.43, 5.1080000000000005, 5.127000000000002, 0.8374, 5507.6, 5420.97, 0.9840000000000001, 0.988, 0.98, 1127.65, 1097.61, 1109.01, 1110.9, 1097.61, 12731.28, 12695.87, 12734.27, 14.0568, 14.1224, 14.0323, 1140.07, 1139.7, 3.2686, 5.525, 5.558, 5.511, 80.27, 80.34, 79.86, 640.88, 645.63, 635.38, 4.1530000000000005, 4.1530000000000005, 4.1530000000000005, 2253.15, 2252.37, 2271.24, 2243.37
2012-02-27, 1991.16, 2.069, 2.015, 1.3457, 1.3375, 1.3489, 1.3357, 324.91, 324.32, 5935.13, 5937.89, 5964.02, 5925.47, 12.4325, 12.4675, 12.369000000000002, 178.56, 178.91, 2.55, 2.613, 2.635, 65819.62, 1.393, 1.393, 1.393, 1.393, 6864.43, 6871.25, 6890.9, 6826.34, 1642.01, 1723.17, 1636.42, 1595.47, 2.069, 2.069, 2.069, 5429.3, 1365.74, 1363.46, 3.862, 3.865, 2439.63, 2410.88, 2439.98, 2405.27, 1507.22, 1501.81, 2963.75, 2963.13, 145.33, 144.81, 3.065, 3.065, 1.9769999999999999, 1.9769999999999999, 1.9769999999999999, 1256.0, 1250.44, 1.0005, 0.9964, 1.881, 1.881, 1.881, 66890.0, 22.9419, 22.9096, 23.0072, 22.8691, 109.77, 108.66, 38102.72, 9594.85, 9647.38, 3.83, 3.84, 3.83, 6217.31, 13013.82, 12950.59, 203.25, 1100.01, 1099.54, 1091.43, 1203.1, 1207.97, 1200.99, 0.8464, 123.3, 1788.12, 1767.98, 1.3431, 831.1, 657.81, 657.54, 655.17, 1775.1, 1780.7, 1771.3, 8527.7, 8553.1, 8456.4, 641.5, 634.5, 16487.53, 16510.8, 3894.56, 3959.1, 3850.13, 5.0569999999999995, 5.079, 0.8397, 5566.3, 5507.6, 0.982, 0.982, 0.972, 1124.5, 1086.33, 1089.345, 1095.8000000000004, 1082.8, 12725.77, 12741.98, 12763.75, 14.0894, 14.1129, 13.8611, 1146.14, 1143.4, 3.2952, 5.481, 5.506, 5.422999999999999, 79.94, 81.22, 79.94, 642.25, 643.38, 632.63, 4.22, 4.22, 4.22, 2262.24, 2254.75, 2264.39, 2251.78
2012-02-28, 2003.69, 2.023, 1.974, 1.34, 1.3464, 1.3479, 1.3365, 324.98, 321.21, 5915.55, 5935.13, 5935.13, 5865.85, 12.341, 12.499, 12.265999999999998, 178.71, 178.47, 2.4459999999999997, 2.523, 2.589, 65067.72, 1.371, 1.371, 1.371, 1.371, 6849.6, 6817.46, 6868.58, 6743.65, 1722.05, 1740.53, 1715.28, 1607.69, 2.015, 2.015, 2.015, 5281.2, 1367.59, 1354.92, 3.88, 3.88, 2447.06, 2447.41, 2478.38, 2444.63, 1513.24, 1505.9, 2966.16, 2945.87, 144.94, 144.93, 3.0810000000000004, 3.0810000000000004, 1.925, 1.925, 1.925, 1251.9, 1255.44, 1.005, 0.9973, 1.828, 1.828, 1.828, 66420.0, 22.9032, 22.9247, 23.1052, 22.8833, 108.56, 109.67, 37940.79, 9726.2, 9736.11, 3.82, 3.82, 3.81, 6144.06, 13027.52, 12882.59, 204.45, 1093.57, 1095.48, 1082.25, 1211.46, 1203.02, 1200.54, 0.8437, 123.0, 1796.51, 1779.03, 1.3501, 830.4, 659.47, 657.35, 657.35, 1773.6, 1775.6, 1768.1, 8537.2, 8483.3, 8429.1, 645.75, 633.0, 16308.6, 16391.83, 3861.02, 3894.76, 3838.54, 5.05, 5.075, 0.8418, 5476.59, 5566.3, 0.982, 0.9690000000000001, 0.9670000000000001, 1126.15, 1075.05, 1069.68, 1080.7, 1067.99, 12700.38, 12703.3, 12723.18, 13.8202, 14.109000000000002, 13.7661, 1135.04, 1148.31, 3.3046, 5.435, 5.4860000000000015, 5.422999999999999, 81.48, 81.49, 80.14, 653.75, 653.75, 633.38, 4.15, 4.15, 4.15, 2253.88, 2254.6, 2258.04, 2233.44
2012-02-29, 2030.25, 2.023, 1.963, 1.347, 1.3396, 1.3472, 1.3388, 325.55, 322.92, 5927.91, 5915.55, 5937.02, 5899.99, 12.468, 12.48, 12.27, 178.81, 178.6, 2.519, 2.5980000000000003, 2.6239999999999997, 65240.13, 1.3319999999999999, 1.3319999999999999, 1.3319999999999999, 1.3319999999999999, 6887.63, 6867.23, 6900.51, 6809.22, 1728.89, 1743.26, 1707.61, 1604.23, 2.0869999999999997, 2.0869999999999997, 2.0869999999999997, 5375.5, 1372.18, 1365.97, 3.912, 3.859, 2451.86, 2440.91, 2458.65, 2431.83, 1507.92, 1507.13, 2986.76, 2969.25, 145.13, 144.92, 3.0260000000000002, 3.0260000000000002, 1.9409999999999998, 1.9409999999999998, 1.9409999999999998, 1257.93, 1251.28, 0.9995, 0.994, 1.7919999999999998, 1.7919999999999998, 1.7919999999999998, 66480.0, 22.9906, 22.8651, 23.0055, 22.8342, 106.55, 107.95, 38116.07, 9567.12, 9722.52, 3.81, 3.81, 3.8, 6169.71, 13021.51, 12952.82, 206.15, 1102.16, 1096.1, 1092.92, 1213.16, 1210.75, 1207.47, 0.8462, 121.5, 1791.6, 1778.62, 1.3475, 831.1, 664.22, 658.54, 657.52, 1787.0, 1789.4, 1767.9, 8526.7, 8558.2, 8461.3, 654.0, 642.0, 16345.3, 16455.72, 3903.56, 3907.14, 3858.08, 5.005, 5.059, 0.8418, 5431.67, 5476.59, 0.973, 0.983, 0.9670000000000001, 1125.85, 1065.07, 1081.5, 1082.88, 1063.22, 12740.47, 12695.21, 12753.01, 13.9607, 14.0957, 13.9125, 1146.26, 1137.57, 3.2789, 5.359, 5.401, 5.33, 80.47, 80.79, 80.02, 667.38, 668.88, 649.63, 4.085, 4.085, 4.085, 2266.19, 2261.53, 2272.79, 2251.75
2012-03-02, 2034.63, 2.022, 1.9469999999999998, 1.3326, 1.3466, 1.3487, 1.3315, 324.25, 323.92, 5871.51, 5927.91, 5944.75, 5871.51, 12.409, 12.474, 12.269, 177.61, 178.65, 2.616, 2.539, 2.625, 65532.78, 1.321, 1.321, 1.321, 1.321, 6856.08, 6914.66, 6967.14, 6843.27, 1708.16, 1739.86, 1708.16, 1599.41, 2.1430000000000002, 2.1430000000000002, 2.1430000000000002, 5385.2, 1365.68, 1363.81, 3.87, 3.8, 2428.49, 2446.23, 2453.07, 2426.33, 1515.17, 1488.32, 2966.89, 2991.67, 145.1, 143.88, 3.0210000000000004, 3.0210000000000004, 1.974, 1.974, 1.974, 1237.75, 1257.09, 0.9959, 0.9844, 1.834, 1.834, 1.834, 66900.0, 22.7917, 22.9289, 22.9549, 22.727, 107.07, 106.46, 38282.18, 9771.62, 9866.41, 3.81, 3.81, 3.8, 6157.25, 13055.75, 12929.66, 203.15, 1101.76, 1103.54, 1099.23, 1201.68, 1211.89, 1198.4, 0.8362, 120.5, 1793.39, 1775.84, 1.3431, 830.1, 651.72, 663.81, 646.69, 1709.9, 1790.4, 1669.0, 8465.9, 8538.5, 8438.3, 659.0, 651.25, 16351.41, 16599.63, 3985.21, 3986.11, 3903.83, 5.041, 5.041, 0.8472, 5458.09, 5431.67, 0.968, 0.973, 0.9670000000000001, 1119.3, 1081.35, 1067.22, 1082.97, 1067.22, 12644.01, 12757.08, 12788.63, 13.9847, 13.9994, 13.7472, 1160.9, 1150.16, 3.2358, 5.192, 5.313, 5.17, 80.49, 81.38, 80.26, 667.88, 674.38, 660.38, 4.102, 4.102, 4.102, 2275.86, 2272.54, 2289.67, 2270.43
2012-03-05, 2016.06, 2.011, 1.953, 1.3203, 1.3314, 1.3335, 1.3188, 327.85, 326.19, 5911.13, 5931.25, 5939.97, 5908.48, 12.285, 12.302, 12.206, 177.37, 176.71, 2.484, 2.472, 2.505, 66810.11, 1.371, 1.371, 1.371, 1.371, 6921.37, 6944.45, 6954.89, 6904.1, 1723.57, 1734.89, 1704.54, 1608.75, 2.149, 2.149, 2.149, 5359.35, 1369.63, 1366.42, 3.8960000000000004, 3.888, 2460.69, 2430.1, 2461.12, 2430.1, 1483.49, 1470.46, 2976.19, 2986.08, 143.69, 143.31, 2.928, 2.928, 1.979, 1.979, 1.979, 1219.93, 1229.48, 0.9895, 0.9847, 1.805, 1.805, 1.805, 67350.0, 22.524, 22.655, 22.6794, 22.4753, 106.7, 108.75, 38332.36, 9797.05, 9803.75, 3.84, 3.85, 3.84, 6159.49, 12997.51, 12927.77, 201.65, 1105.11, 1106.0, 1096.91, 1197.43, 1204.33, 1195.73, 0.8312, 123.12, 1781.11, 1764.15, 1.3437, 816.6, 644.39, 649.99, 642.13, 1708.8, 1723.0, 1705.2, 8563.4, 8566.8, 8520.1, 660.0, 648.0, 16902.51, 16985.78, 4004.87, 4005.16, 3961.44, 4.862, 4.944, 0.8398, 5460.19, 5469.68, 0.9940000000000001, 0.98, 0.98, 1115.5, 1086.885, 1081.765, 1090.435, 1079.335, 12643.82, 12713.9, 12722.53, 13.7377, 13.7498, 13.6125, 1165.15, 1169.46, 3.2601, 4.901, 4.945, 4.888999999999999, 81.09, 81.87, 81.09, 672.25, 675.38, 657.75, 4.207, 4.207, 4.207, 2295.91, 2290.74, 2303.73, 2279.19
2012-03-06, 2000.36, 1.9869999999999999, 1.946, 1.3218, 1.319, 1.3241, 1.3159, 325.64, 324.13, 5874.82, 5911.13, 5911.13, 5865.38, 12.2615, 12.3195, 12.223, 177.36, 176.98, 2.355, 2.401, 2.441, 66755.76, 1.3430000000000002, 1.3430000000000002, 1.3430000000000002, 1.3430000000000002, 6866.46, 6876.89, 6902.58, 6815.47, 1726.73, 1755.64, 1726.73, 1629.52, 2.174, 2.174, 2.174, 5280.35, 1364.33, 1359.13, 3.853, 3.8289999999999997, 2445.0, 2464.85, 2469.84, 2442.11, 1470.69, 1469.57, 2950.48, 2969.73, 143.7, 143.69, 2.948, 2.948, 2.0069999999999997, 2.0069999999999997, 2.0069999999999997, 1225.81, 1218.98, 0.9963, 0.9885, 1.8090000000000002, 1.8090000000000002, 1.8090000000000002, 68060.0, 22.4473, 22.5071, 22.6216, 22.3831, 106.72, 106.75, 38332.74, 9756.98, 9792.14, 3.84, 3.87, 3.84, 6169.03, 12977.34, 12883.91, 201.5, 1097.42, 1101.32, 1091.59, 1193.05, 1197.29, 1189.24, 0.8322, 122.66, 1775.97, 1764.71, 1.3415, 804.2, 643.05, 643.73, 641.78, 1703.0, 1709.5, 1695.4, 8453.5, 8514.2, 8421.0, 671.0, 655.5, 16787.15, 16915.17, 3984.9, 4004.76, 3966.72, 4.919, 4.977, 0.8303, 5464.81, 5460.19, 0.992, 0.995, 0.985, 1118.55, 1092.42, 1096.31, 1097.9, 1091.45, 12523.95, 12630.35, 12644.91, 13.6308, 13.7862, 13.6108, 1157.95, 1162.55, 3.2018, 4.93, 4.931, 4.898, 81.62, 81.79, 81.16, 670.88, 677.5, 667.88, 4.148, 4.148, 4.148, 2282.25, 2288.78, 2290.95, 2268.14
2012-03-07, 1982.15, 1.983, 1.931, 1.3115, 1.3219999999999998, 1.3227, 1.3102, 317.53, 317.53, 5765.8, 5874.82, 5874.82, 5758.42, 12.3065, 12.3225, 12.205, 178.26, 177.28, 2.356, 2.355, 2.395, 64892.29, 1.355, 1.355, 1.355, 1.355, 6633.11, 6835.97, 6840.33, 6633.11, 1751.3, 1752.85, 1674.08, 1626.02, 2.129, 2.129, 2.129, 5222.4, 1343.36, 1340.03, 3.7310000000000003, 3.728, 2410.45, 2439.78, 2442.0, 2406.06, 1478.28, 1472.55, 2910.32, 2917.52, 144.04, 143.69, 2.986, 2.986, 1.95, 1.95, 1.95, 1223.01, 1223.79, 1.003, 0.9935, 1.7790000000000001, 1.7790000000000001, 1.7790000000000001, 66920.0, 22.327, 22.4356, 22.5981, 22.3143, 104.7, 107.11, 38155.22, 9704.61, 9732.89, 3.89, 3.89, 3.88, 6136.61, 12958.73, 12734.86, 192.95, 1057.57, 1091.47, 1055.48, 1186.35, 1192.56, 1182.67, 0.8316, 121.59, 1782.68, 1764.01, 1.3337, 796.3, 639.52, 642.63, 636.47, 1671.4, 1708.7, 1666.0, 8166.6, 8423.8, 8166.6, 666.0, 656.0, 16218.06, 16716.73, 3967.08, 3984.36, 3938.74, 5.007, 5.154, 0.8224, 5477.67, 5464.81, 0.997, 0.9890000000000001, 0.9890000000000001, 1124.5, 1076.31, 1085.89, 1086.94, 1074.66, 12298.63, 12406.6, 12486.78, 13.7147, 13.9721, 13.6766, 1153.16, 1155.4, 3.2236, 5.06, 4.976, 4.9460000000000015, 81.53, 81.57, 80.59, 657.13, 671.5, 655.38, 4.082, 4.082, 4.082, 2209.89, 2271.51, 2273.31, 2209.89
2012-03-08, 2000.76, 1.9769999999999999, 1.933, 1.315, 1.3116, 1.3165, 1.3096, 319.64, 316.67, 5791.41, 5765.8, 5801.12, 5755.69, 12.3265, 12.3605, 12.195, 178.12, 178.18, 2.302, 2.3409999999999997, 2.343, 65123.38, 1.305, 1.305, 1.305, 1.305, 6671.11, 6638.48, 6682.68, 6612.61, 1676.48, 1683.49, 1663.0, 1574.82, 2.128, 2.128, 2.128, 5220.45, 1352.63, 1343.39, 3.76, 3.7089999999999996, 2394.79, 2391.2, 2413.69, 2388.52, 1474.01, 1472.79, 2935.69, 2922.57, 144.77, 144.6, 2.948, 2.948, 1.972, 1.972, 1.972, 1225.46, 1222.4, 1.0027, 0.9972, 1.776, 1.776, 1.776, 65920.0, 22.3339, 22.3149, 22.423, 22.1767, 106.16, 104.93, 37674.71, 9509.1, 9603.19, 3.86, 3.9, 3.86, 6104.83, 12857.73, 12751.51, 188.4, 1062.63, 1055.55, 1054.93, 1189.2, 1185.71, 1184.03, 0.8336, 121.99, 1774.97, 1765.55, 1.3317, 796.0, 635.71, 638.96, 633.69, 1683.3, 1684.0, 1673.1, 8161.8, 8164.7, 8081.6, 659.5, 642.25, 16398.89, 16434.91, 3942.52, 3965.98, 3929.19, 5.178, 5.249, 0.8202, 5467.09, 5471.24, 0.988, 0.987, 0.986, 1122.95, 1079.59, 1076.82, 1081.29, 1072.89, 12350.16, 12311.16, 12367.14, 13.8954, 14.0025, 13.8247, 1160.735, 1156.0700000000004, 3.1946, 4.944, 5.091, 4.94, 80.64, 81.36, 80.59, 638.63, 658.63, 636.38, 4.063, 4.063, 4.063, 2239.96, 2208.34, 2240.17, 2208.34
