@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute JPY_KRW_High numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute RTSI_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2015-1-16, -1.3588347769999998, 0.182205395, 1.640804463, 2.790064648, 0.38673496, 1.436886305, 2.421054589, 0.524087804, 1.438809601, 3.1472409889999997, -0.666999306, -0.315006787, 0.624714095, 1.494757516, 3.6819361560000003, 0.8373879409999999, 2.3043274609999997, -0.04521204400000002, 0.512543836, 2.443398574, -0.777264484, 0.152642215, -1.955572351, -0.603349943, 0.23133568399999999, 0.042804705, 0.85555244, -1.4293312759999999, -1.564111052, 0.855281207, 1.7983739380000001, -0.543933611, -1.067659839, -0.168217447, -0.748283887, 0.19019531, -11.55997447, -11.72471554, -1.0009795479999999, -0.275130262, -0.07648616400000001, -4.681100058999999, -0.260473193
2015-1-19, 0.7674259720000001, 2.4730141480000003, 0.594991006, 2.149241027, 2.046671246, 1.037167648, 1.7867140380000002, 2.4642707280000002, 0.8333684370000001, 2.5284086340000003, 0.568591224, 0.299184333, 2.621217241, 1.841331966, 2.230734325, 0.697216627, 1.625259185, 1.434372676, 1.328005407, 1.564444804, 0.072061503, -0.892991306, 0.9795505409999999, 0.321733803, 0.4334139870000001, 0.47123640899999997, 0.93762016, 0.890231117, 1.922607529, 0.635171068, 1.338252465, 2.114088575, 0.71552265, 0.41169547100000004, 1.878547376, 1.079192784, -2.205199033, 0.665729696, 1.673282116, -0.27588931699999997, -0.07654471, 0.654798445, 3.6779107730000002
2015-1-20, 0.824652322, 0.490964411, 0.73131591, 0.826331505, 0.8840398340000001, 0.36841935200000003, 0.909190915, 0.459068883, 0.052268329, 0.190443859, 0.565376543, 0.29829189, 1.508315914, 0.612726349, 1.735985817, 0.62965135, 0.5731521079999999, 1.026626896, 1.358668995, 1.494515129, 0.271734384, -0.20684875100000005, 0.970048427, 0.320701997, 1.6945981030000001, 1.597839213, 0.504014534, 2.068907959, 0.91765524, 1.2474574440000001, 0.943563452, -1.676160545, 0.7104392959999999, 0.410007489, 0.424318459, 0.458176915, 2.831954547, 0.33612201799999997, 2.2290189540000003, -0.220638965, 0.028168046000000002, -0.85383208, -3.673383711
2015-1-21, 0.152217316, 0.922081795, 0.38690002, 0.055096419, 0.100240165, 0.166848639, -0.137006078, -0.07997237, 0.130893865, -0.6034438010000001, -0.039961272, 0.284261068, 0.912580171, 1.278204978, -0.163486088, 1.3191896920000001, 0.5249387670000001, 1.27612826, 0.077427098, -0.38972385600000004, 0.9519772209999999, 0.290839637, -0.29833499399999996, 0.574625186, 0.389852339, 0.38987586, 1.3423523240000002, -0.494175501, 0.6725349909999999, 0.196893751, 0.178303684, 0.271692082, -0.028207209, 0.376654411, -0.36733489399999997, 0.040742109, -0.72385805, -1.044520258, -2.994535787, -0.14855891, -0.27129866199999997, -1.1687512820000001, 1.438221835
2015-1-22, -0.021340495, 0.46591968, 1.80008615, 1.048549927, 0.58938577, 1.197263565, 0.249014563, 0.291421989, 1.378504446, 0.775978175, 0.27030330199999997, 0.497239602, 1.5067899340000002, 2.8770742410000003, 2.8919384289999996, 1.191134417, 1.6032990440000001, 0.553995157, 2.133400385, 1.89809796, 0.72690388, 0.08223773200000001, 1.0551600079999999, 1.281630531, 0.36542757299999995, 0.36948700799999995, 0.43039955799999996, 0.280894975, 0.27739057300000003, 1.68129921, 1.228375335, 3.410856832, 0.6984491559999999, 0.7127094890000001, 1.9131603469999998, 2.265628505, -2.082948542, -2.098141311, -0.7235614020000001, 0.23311142, 0.038567227, 1.846473029, -1.460794844
2015-1-23, 0.79497298, 2.031490363, 1.797207314, 2.241093526, 1.5111041040000002, 2.006676408, 2.176702572, 1.971503632, 2.394000411, 2.681910304, 1.4535842380000001, 1.058141437, 2.862558532, 0.5857574489999999, 1.88298161, 0.492789556, 1.045755132, 2.145017434, 1.250840364, 1.864675616, 1.346041826, -0.818458012, 1.2206534740000001, 0.390943904, 0.846896615, 1.051383895, 0.783774493, 1.05447394, 1.343938579, 0.946634697, 1.9234355440000002, 4.943678796, 1.40982156, 1.1922739070000001, 1.272082723, 1.043013244, 0.24746600300000002, 1.9063841469999998, 1.727500448, -0.19392173399999998, 0.099134637, -2.709309432, -1.438848921
2015-1-26, -0.021176701000000003, 0.354751452, 0.511922993, 0.519676646, 0.516239247, 0.55117865, 0.604880522, 0.853443622, 0.96456384, 0.820920036, -0.8106105259999999, -0.565613869, -1.192267595, 0.38700566299999994, -0.7371044729999999, 0.207403683, -0.09490067099999999, -0.964648417, 0.223510708, -0.7728532909999999, -1.199686695, 0.345564349, 0.087822939, 0.062877527, 0.4238535020000001, 0.33074303, 0.17082793300000002, -0.246862821, -1.0025336809999998, 0.894925726, -0.19603230600000002, -4.877242797, -0.608828006, -0.46670633100000003, 0.085752671, -0.262793192, 1.5926578980000001, 1.774839984, 1.8549875690000002, -0.194298521, 0.09903645800000001, -2.826633166, -1.902234019
2015-1-27, 0.863779137, 1.263753259, -0.082709385, -0.24965754899999998, 1.624025041, 0.392184465, 0.66852575, 1.821302241, 0.027758321000000002, 0.032014142999999995, -0.167420284, -1.58980168, 1.798383494, 0.104399924, 1.066606716, 0.132002707, -0.24432521899999998, 1.589130311, -0.091444354, 0.7377284470000001, 0.325664161, -0.17924846, -1.1390130379999999, -1.095476082, 0.42206456600000003, 0.329652726, 0.17053660899999998, 1.7161156180000001, 2.01183521, -0.002572844, -0.125707102, -4.351462282, -0.12485246900000001, -1.0318623009999999, -0.096431363, -0.31708052, 2.0000588759999998, 1.5928896890000002, 2.004024748, 0.420254625, -0.23154350899999998, 0.301659125, 1.037204059
2015-1-28, 0.470190535, -0.285814025, -0.324576308, -0.27464617199999997, -0.21538496199999999, -0.562281432, -0.334744931, -0.616545675, -0.756111842, -0.374794901, -1.335825605, -0.574434401, 0.21573968, 0.117140933, -0.155953462, -0.028696411, 0.052262185, 0.066544824, -0.187725902, -1.258536678, -0.157281866, 0.743312365, 0.9037446020000001, 0.42737214799999995, 0.042646316, 0.6722651409999999, 0.550680135, 0.15437605199999999, -0.09946992800000001, 0.506863237, 0.89875708, 2.621773228, -0.7578643070000001, -0.9119218179999999, 0.5130822429999999, -0.38631930200000003, 1.200362682, -0.040977297, -0.089794808, -0.13471190800000002, -0.381521679, -1.546723953, -1.6291006469999998
2015-1-29, -0.538341541, -2.012996959, -0.963786962, -0.537479178, -0.908544551, 0.09899091300000001, 0.215732492, -0.494150792, 0.137386835, 0.520811617, -1.193018869, -0.306591425, -1.664493361, -0.75576619, -0.938308528, -0.539997086, -0.396335885, -2.673135642, -1.62721063, -0.7195351879999999, -0.11634417400000001, 0.6654495570000001, -2.214023697, -1.13136485, 0.426842265, -0.20478461399999998, -0.14424079199999998, -1.064918382, -0.23177885, 0.531186402, 0.712081344, -2.022598574, -1.4707184819999999, -0.615041794, -1.680487782, -1.418527156, -1.306139521, -0.058055221, 0.06445495799999999, -0.9716449490000001, -0.070513086, -1.8983198780000001, -1.13430127
2015-1-30, -0.090209224, 1.3777549519999999, 0.32880218899999997, 0.238929951, 1.222974262, 0.373595846, 0.234630827, 1.265184321, 0.56284829, 0.328722855, 1.288492372, 0.11974580300000001, 1.300925398, 0.376401455, 0.8883763709999999, 0.264285944, -0.012147752, 1.6494726309999999, 0.651568044, 0.14824432199999998, 0.506962179, 1.214787788, 0.765143785, 0.328469566, -1.602372561, 0.334015491, -0.972210467, 0.387192708, 0.48932865200000003, 0.716813934, 1.4476392, -3.631012108, 0.8439661409999999, 0.21114228, -0.12657777, 0.8480081709999999, 2.22376868, 0.6841455120000001, 0.956088094, 0.028349767, -0.06329902, 7.540035587, 1.675080312
2015-2-2, 0.175451197, -0.748898678, -0.602661388, -0.5480062370000001, -0.554730399, -0.255154314, -0.287488566, -0.76101387, 0.221861452, 0.326988073, -1.417363071, -0.693951443, -0.402089025, -0.5696026, -0.610405555, -0.708067528, -0.257948855, -1.571582754, -1.7067362209999999, -1.932063351, -0.24879948600000001, 0.195086782, -0.441000171, -0.5765539000000001, -0.130549785, -1.731765334, -0.273501157, -0.658297118, -1.141774861, -0.19467796, -0.312867635, 0.6747095000000001, -1.123133682, -0.6260722989999999, 0.909593423, 1.3728935, -0.594670228, -0.21346866, 0.15563265, 0.028341732, -0.063339113, 4.570837642, 5.3261114869999995
2015-2-3, -0.036872401, 0.585885486, 1.272377243, 1.420123645, 0.341993007, 0.532720222, 0.924496157, 1.384714129, 1.4469879509999999, 1.710530382, 1.164706561, 1.94984552, 0.14866711800000001, 1.972173987, 1.5582830490000001, 1.336027265, 0.748664214, 0.29047958, 2.242092107, 2.744564145, 0.29339074800000003, -0.344969894, 0.917085967, 1.091584005, -0.46434173700000003, -0.039589177, -0.279393448, -1.2654601540000001, -1.074375195, 0.9885878579999999, 0.863086315, 3.799109174, 1.304171445, 2.110656772, 1.644162956, 1.644162956, -0.16966965399999998, 0.489798134, 0.256007849, 0.22183215399999998, 0.39828495, 7.2784810129999995, 6.47096636
2015-2-4, 0.554826943, 0.701615038, -0.17917231100000006, -0.439507045, 0.10656142099999999, -0.184750265, -0.007057223000000001, 0.22902919800000002, -0.6595543429999999, -0.524215863, 1.698448529, 1.3427772180000002, 1.836236733, 0.289697809, 1.196114073, -0.040950814, 0.320093654, 1.861549085, 0.505914878, 0.795037735, 0.445223859, -1.215821609, 0.139775209, 0.35090762200000003, -0.37514774700000003, -0.50298168, -0.25496611, 1.977924359, 1.523691413, 0.102845174, -0.45283209799999996, 1.7881815280000002, 1.292820029, 0.6926351279999999, 0.479546717, -0.11112753, 0.7753741270000001, 1.123358027, 0.6851804340000001, 0.47164282, 0.369108069, -3.097345133, -3.501710606
2015-2-5, -0.50693146, -1.2181762409999999, -0.310830925, -0.14419130900000002, -0.383550688, 0.072354233, -0.30602277699999997, -0.474730319, 0.132786669, 0.181892235, 0.069459422, 0.42066191299999994, -1.3056437459999999, -1.0118913729999999, -1.0914203000000002, -0.194523418, 0.060110816, -1.5930853319999998, -1.4268338319999998, -1.03358927, -0.6656281510000001, 0.287004192, 0.634919284, 0.485843101, -0.137556312, 0.518603183, -0.238385185, -0.984911821, -0.287253408, -0.49803604700000004, -0.081321474, -1.6719308780000002, -0.264049276, 0.330433246, 0.023956065, 0.615429103, 0.6501047, -0.573030968, 0.305401321, 0.050099857000000005, 0.118230123, -0.875190259, -1.230448384
2015-2-6, 0.137236025, 0.9315530320000001, 0.162487374, 0.6264717639999999, 0.413862119, -0.310505917, 0.058900485999999995, 0.234392512, -0.448990686, -0.183502345, 1.155608957, 0.49294969899999996, 0.449702795, 0.15978568699999998, 0.400166235, 0.23463996199999998, 0.400840752, 0.9127701709999999, 0.6767595270000001, 1.045346476, 1.186007311, -0.24652454, 0.828813971, 0.41553222100000003, -0.581402023, -1.270019064, -0.438755592, 0.8219544329999999, 0.677164625, 0.805882946, 0.5258405820000001, 6.7682546420000005, 0.9214808290000001, 0.319068242, 0.78789923, -0.036391191, -0.22091845, 0.663338297, -0.180283797, 0.086087446, 0.004462723, 2.034548944, 7.094594595
2015-2-9, -0.43568974, -0.870214917, -0.990880393, -1.262804663, -0.675666165, -0.794143857, -1.265898015, -0.9293957409999999, -1.01538289, -1.747402778, -0.335821188, -0.445159983, -1.395410258, -1.37666495, -2.209288566, -0.47602313, -0.841052859, -0.751865442, -1.258626541, -1.979518933, 0.11137066400000001, -0.440542835, -0.946140055, -0.787936138, -1.555238684, -1.3826178630000001, -1.494410419, 0.359407315, 0.28710901, -0.495902868, 0.09930486599999999, 2.574717788, -0.427197083, -0.39463992200000003, -0.426481596, 0.206047796, 0.098038526, 0.21845688, 0.391025845, 0.086013399, 0.0044625229999999995, 1.561324304, 1.833596215
2015-2-10, -0.572162301, 0.088672135, 0.972013108, 0.514265271, -0.319156475, 0.6732709179999999, 0.408744729, -0.8324965329999999, 0.280852439, -0.18654396199999998, -0.478860073, 0.248341562, -0.565741588, 0.9380778359999999, 0.412663102, -0.139200168, 0.16081463699999998, -0.7451422459999999, 0.841186636, 0.475232514, -0.504817265, -0.25146508100000003, 0.65393238, 0.922208162, 0.459751242, 0.472950596, -0.538376182, -0.334520292, -0.586735518, 0.800913895, 0.030330604, -0.483595331, -0.199175055, 0.330087958, 0.195957157, -0.527476323, 0.81892118, -0.141114422, 0.499464859, -0.054097362, 0.05903998200000001, -2.4819411, -3.465634076
2015-2-11, 0.50830122, 0.9191583609999999, 0.664429972, 1.1767584640000002, 0.558748177, -0.023643324, 0.780476108, 0.8375181140000001, -0.054364638, 0.967122005, 0.742607612, 0.171524555, 1.801650901, -0.017261117, 0.926459253, -0.081386344, -0.040801957, 1.0231188279999999, -0.425133032, 0.040624456, 0.28281659, 0.088721544, 0.709835907, 0.356541568, 0.7220785590000001, 0.065924534, 1.4538693109999998, 0.92631827, 0.9524485140000001, -0.060400762000000004, 0.399231858, 1.333609393, 0.9354048540000001, 0.457381066, -0.142975383, 0.6914519290000001, 0.266689288, 0.19150980899999998, -0.30909609, 0.204859065, -0.102229846, -2.8679962010000004, -3.63016446
2015-2-12, -0.209179216, 0.452101394, 1.030366401, 0.633203615, 0.14421282400000002, 0.62331783, 0.298555659, -0.168044589, 1.51840461, 0.468645705, -0.032012787, 0.577094706, -1.164641245, 1.279707232, -0.10648957699999999, 0.238216056, 0.458435748, -1.395756519, 0.8615033520000001, -0.138260432, 0.12911035699999998, 1.091821071, 0.829300994, 0.982254966, 0.9753807640000001, 0.931581898, 0.065164395, 0.9178163690000001, 0.94346252, 1.6386599130000001, 0.310816933, -1.2343304929999999, 0.06913055, 0.582607301, 0.662232788, 0.226315154, -0.552936963, -0.358452384, 0.21049031199999998, -0.692635365, -0.247937858, 0.8994915920000001, 2.268470343
2015-2-13, 0.8173544909999999, 1.031220642, 0.489445654, 0.906687641, 0.832123878, 0.38359307200000003, 0.738519065, 1.911991447, 0.533068016, 1.875701946, 0.5962891339999999, 0.557715929, 2.741762446, 1.078311225, 2.8875047019999998, 0.48069769, 0.159595613, 2.598168045, 1.770512204, 2.693517936, 0.5754752120000001, -0.84370589, 0.862661762, 0.745840032, 1.078453318, 1.025473659, 1.516411315, -0.3690825, -0.110655467, 0.770565265, 2.1438876000000002, 6.716072819, 0.908221335, 0.807737273, 0.586000107, 0.938545948, 0.6225555779999999, 0.629025759, 0.59905227, 0.26301294399999997, 0.207587441, 3.546511628, 3.8461538460000004
2015-2-16, 0.037292465, 0.586034643, -0.148049607, 0.030312216, 0.035004102, -0.341712632, -0.254834568, -0.050308654, -0.457242472, -0.356213505, 0.142331227, -0.028811207999999998, 0.181172295, -0.03325847, -0.042961945999999994, -0.129363477, 0.34650877, 0.935160333, -0.016674541, 0.6901298240000001, -0.905629903, 0.485295545, 0.207917071, 0.082246252, 0.043722673, 0.544088142, 0.730269828, 0.5102895270000001, 0.640094489, 0.027374927, 0.533626449, 2.1255487769999997, 0.184078745, 0.074279964, -0.107414935, -0.21816601600000002, 0.17778179300000002, 0.770029656, 0.285832802, 0.262323001, 0.207157409, 1.216545012, 3.7037037039999996
2015-2-17, 0.164434208, -1.066345616, -0.20628747, -0.8939393940000001, -0.512280741, -0.054816740999999995, -0.68832158, -0.905737525, -0.38518756299999996, -1.324259887, 0.142128933, -0.028819511000000006, -0.355021135, 0.22330061, -0.8964214770000001, 0.283049315, -0.46688665799999995, -1.177480453, -0.583706257, -1.435406699, 0.22551915399999997, 0.129860373, 0.207485673, 0.082178664, -0.308762849, -0.0062006069999999995, -0.325812541, -0.0981962, -0.431839545, -0.316854083, -0.7317505209999999, -0.47231434, 0.183740517, 0.074224829, -0.107530439, -0.21864302100000002, 0.56257392, 0.17451787100000002, 0.37226148, 0.688337306, 0.594474881, 0.12943787, -3.9871504160000004
2015-2-23, 0.353819878, 3.0292494239999996, 2.327684589, 3.1952300869999997, 2.64381141, 2.365408455, 3.0250973560000003, 2.7908142989999996, 2.172734648, 2.8309283219999997, 0.671261612, 0.57616644, 4.605852355, 3.5409374889999996, 4.654575951, 0.6593091170000001, 0.9693861090000001, 3.8681596739999997, 2.6588755, 3.880645223, 1.232412178, 0.17042166, 1.290802825, 1.2052494040000001, -0.309719146, -0.0062009909999999994, -0.326877549, 2.66763551, 2.797344991, 2.465407424, 2.61446354, -1.203217555, 0.637261683, 0.631639391, -0.7963785240000001, -0.456940546, 2.617326133, 2.7469544010000004, 2.8951329539999997, 1.8359420169999998, 1.7074500719999999, -5.835641736, -4.211769337
2015-2-24, 0.39270673, 0.40706994, 1.132107235, 0.687830688, 0.3418386370000001, 0.336785015, -0.07334499900000001, -0.19999157, 0.6257085370000001, 0.18934449399999997, -0.155395915, 0.24309271100000002, -0.322677095, 0.379016522, -0.39876008399999996, 0.220058442, 0.198957578, 0.23997164, 0.610962834, 0.146317821, 0.259657097, 0.027820281000000002, 0.06278896, 0.20580652600000002, 0.081668085, -0.77235314, -0.10702716300000001, 0.73948444, 0.141071469, 0.36677801, -0.044972657, -1.217871195, -0.034599944, 0.136471707, 0.578479454, 0.198072186, 0.5586022620000001, -0.039607618, 0.257012308, 0.6425842310000001, 0.5180444329999999, -1.294371445, 0.020546538
2015-2-25, 0.726170475, 0.787732381, 0.10195588800000001, 0.27535470300000003, 0.217463166, 0.504299212, 0.629800476, 0.719794899, -0.024669654, 0.757840106, 0.530570758, 0.464286721, 0.637156347, -0.1527033, 0.355811255, -0.050007975, 0.076671222, 0.001813615, -0.09203533400000001, 0.553369068, 0.51316982, -0.29417113300000003, 0.083733337, 0.262714285, 0.058775864000000004, 0.456224078, 0.282464835, -0.098261186, 0.677393833, 0.001186486, 0.506919907, 0.664436551, 0.29396425, 0.190894975, -0.08984495699999999, 0.029107566, -0.155308048, -0.027825358999999997, -0.135170216, -0.332514767, -0.07400592, 1.887542221, -0.513557929
2015-2-26, 0.13112481, -0.210504377, 0.31594919899999996, 0.176078481, 0.167650306, 0.674717738, 0.35540913, -0.014364393, 0.9356292759999999, 0.10935338300000001, 0.08644233800000001, -0.141287681, -0.790792362, 0.177560348, 0.262068442, -0.07806872599999999, 0.22679612100000002, -0.041712384, 0.66290359, 0.024519375, 0.11588379300000001, -0.52248734, 0.17962406, 0.097707976, -0.9512675009999999, -0.617601647, -0.9364216009999999, 1.079299658, 0.184985455, 0.022542965, 0.168320023, 2.500885016, -0.065711719, -0.290536473, 0.471403019, 0.567795285, 0.166819724, 0.750157814, 0.345890104, 0.885002897, 0.853366427, -0.11700468, -1.300846583
