Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2016.4.29,1994.15,        822      -0.8023      -0.5498       0.2525,        822      -0.8023      -0.4067       0.3957,        822      -0.8023      -0.5059       0.2965,        822      -0.8023      -0.3045       0.4979,        822      -0.8023      -1.6311      -0.8288,        822      -0.8023      -1.1985      -0.3961,        822      -0.8023      -0.3608       0.4415,        822      -0.8023      -0.1833        0.619
2016.5.2,1978.15,        823       0.4176      -0.3472      -0.7647,        823       0.4176      -0.0944       -0.512,        823       0.4176       -0.397      -0.8145,        823       0.4176      -0.5699      -0.9875,        823       0.4176       -1.688      -2.1055,        823       0.4176      -4.5813      -4.9989,        823       0.4176      -0.2775       -0.695,        823       0.4176      -0.3298      -0.7474
2016.5.3,1986.41,        824      -0.4883      -0.4701       0.0182,        824      -0.4883      -1.1413       -0.653,        824      -0.4883      -0.5631      -0.0748,        824      -0.4883      -0.8371      -0.3488,        824      -0.4883      -0.6664      -0.1781,        824      -0.4883     -12.2844     -11.7961,        824      -0.4883      -0.4618       0.0265,        824      -0.4883      -0.8854      -0.3971
2016.5.4,1976.71,        825      -0.4502       0.0154       0.4656,        825      -0.4502      -0.8568      -0.4065,        825      -0.4502       0.0809       0.5311,        825      -0.4502      -0.8423      -0.3921,        825      -0.4502      -0.3793       0.0709,        825      -0.4502      -4.2138      -3.7636,        825      -0.4502      -0.0343        0.416,        825      -0.4502      -0.4833       -0.033
2016.5.9,1967.81,        826       0.7465       0.5362      -0.2103,        826       0.7465      -0.1282      -0.8747,        826       0.7465       0.5649      -0.1816,        826       0.7465      -0.1426      -0.8892,        826       0.7465      -0.0484      -0.7949,        826       0.7465      -0.4446      -1.1911,        826       0.7465       0.2016      -0.5449,        826       0.7465        0.137      -0.6095
2016.5.10,1982.5,        827      -0.1211       0.1045       0.2255,        827      -0.1211       0.6604       0.7815,        827      -0.1211        0.127       0.2481,        827      -0.1211        0.905       1.0261,        827      -0.1211      -0.4476      -0.3266,        827      -0.1211       0.0619        0.183,        827      -0.1211       0.0027       0.1238,        827      -0.1211       0.2824       0.4035
2016.5.11,1980.1,        828      -0.1318      -0.1383      -0.0065,        828      -0.1318      -0.6478       -0.516,        828      -0.1318      -0.1579      -0.0261,        828      -0.1318      -0.8256      -0.6938,        828      -0.1318       -1.237      -1.1052,        828      -0.1318      -1.7813      -1.6494,        828      -0.1318       -0.115       0.0169,        828      -0.1318      -0.0138        0.118
2016.5.12,1977.49,        829       -0.531      -0.3887       0.1423,        829       -0.531      -0.2379        0.293,        829       -0.531      -0.4215       0.1095,        829       -0.531      -0.5298       0.0012,        829       -0.531      -1.8922      -1.3612,        829       -0.531      -1.6646      -1.1336,        829       -0.531      -0.2587       0.2723,        829       -0.531      -0.3029       0.2281
2016.5.13,1966.99,        830       0.0468       0.5167       0.4699,        830       0.0468      -0.0729      -0.1197,        830       0.0468       0.4005       0.3537,        830       0.0468      -0.3041      -0.3509,        830       0.0468      -0.0472       -0.094,        830       0.0468       -1.271      -1.3177,        830       0.0468       0.1916       0.1448,        830       0.0468      -0.0629      -0.1097
2016.5.16,1967.91,        831       0.0076       0.7581       0.7505,        831       0.0076       0.6419       0.6342,        831       0.0076       0.8453       0.8377,        831       0.0076       0.6294       0.6218,        831       0.0076       0.3691       0.3615,        831       0.0076       0.0069      -0.0007,        831       0.0076       0.3618       0.3542,        831       0.0076        0.356       0.3484
2016.5.17,1968.06,        832      -0.5757      -0.5136       0.0621,        832      -0.5757      -0.7662      -0.1905,        832      -0.5757      -0.4665       0.1092,        832      -0.5757      -0.9409      -0.3653,        832      -0.5757      -1.8155      -1.2398,        832      -0.5757      -6.7172      -6.1415,        832      -0.5757      -0.3427        0.233,        832      -0.5757      -0.3806       0.1951
2016.5.18,1956.73,        833      -0.5085      -0.0075        0.501,        833      -0.5085        0.097       0.6055,        833      -0.5085      -0.0386       0.4699,        833      -0.5085      -0.3842       0.1243,        833      -0.5085      -2.1441      -1.6356,        833      -0.5085      -0.0305        0.478,        833      -0.5085        0.057       0.5655,        833      -0.5085      -0.1845        0.324
2016.5.19,1946.78,        834       0.0457       -0.029      -0.0747,        834       0.0457       -0.294      -0.3397,        834       0.0457       0.0281      -0.0177,        834       0.0457       0.2053       0.1596,        834       0.0457       -0.971      -1.0167,        834       0.0457      -0.4162       -0.462,        834       0.0457       0.0314      -0.0143,        834       0.0457       0.1252       0.0794
2016.5.20,1947.67,        835       0.3892       0.3512       -0.038,        835       0.3892       0.2086      -0.1806,        835       0.3892       0.3153      -0.0739,        835       0.3892       0.1596      -0.2296,        835       0.3892      -0.1843      -0.5735,        835       0.3892      -0.6579      -1.0471,        835       0.3892       0.1164      -0.2728,        835       0.3892       0.1247      -0.2645
2016.5.23,1955.25,        836      -0.8986      -0.2945       0.6041,        836      -0.8986       0.0072       0.9058,        836      -0.8986      -0.1806        0.718,        836      -0.8986       -0.116       0.7826,        836      -0.8986      -1.1592      -0.2606,        836      -0.8986      -2.1629      -1.2643,        836      -0.8986      -0.0112       0.8874,        836      -0.8986      -0.0304       0.8682
2016.5.24,1937.68,        837       1.1782       1.2287       0.0505,        837       1.1782       1.0468      -0.1314,        837       1.1782       1.2862        0.108,        837       1.1782       0.6643      -0.5139,        837       1.1782       1.2055       0.0273,        837       1.1782        0.176      -1.0022,        837       1.1782       0.7639      -0.4143,        837       1.1782       0.7683      -0.4099
2016.5.25,1960.51,        838       -0.176       0.3866       0.5626,        838       -0.176       0.3767       0.5526,        838       -0.176       0.5597       0.7357,        838       -0.176       0.1402       0.3161,        838       -0.176      -0.2035      -0.0275,        838       -0.176      -0.8888      -0.7129,        838       -0.176       0.2311       0.4071,        838       -0.176       0.3214       0.4974
2016.5.26,1957.06,        839       0.6188       0.4711      -0.1477,        839       0.6188       0.2908       -0.328,        839       0.6188       0.4278       -0.191,        839       0.6188       0.5002      -0.1185,        839       0.6188      -0.2557      -0.8745,        839       0.6188      -3.1097      -3.7285,        839       0.6188       0.1186      -0.5002,        839       0.6188       0.0325      -0.5863
2016.5.27,1969.17,        840      -0.1036       0.2246       0.3282,        840      -0.1036      -0.0871       0.0165,        840      -0.1036        0.375       0.4786,        840      -0.1036       0.2688       0.3724,        840      -0.1036      -0.2288      -0.1252,        840      -0.1036     -10.4491     -10.3455,        840      -0.1036       0.1395       0.2431,        840      -0.1036      -0.0631       0.0405
2016.5.30,1967.13,        841       0.8271       0.1336      -0.6935,        841       0.8271       0.2605      -0.5666,        841       0.8271       0.1511       -0.676,        841       0.8271      -0.1647      -0.9918,        841       0.8271      -0.7573      -1.5844,        841       0.8271      -0.0689      -0.8959,        841       0.8271       0.0693      -0.7578,        841       0.8271       0.1802      -0.6469
2016.5.31,1983.4,        842      -0.0343      -0.5484      -0.5142,        842      -0.0343       -0.591      -0.5567,        842      -0.0343      -0.4968      -0.4625,        842      -0.0343      -0.6865      -0.6523,        842      -0.0343      -1.1569      -1.1227,        842      -0.0343      -6.7319      -6.6977,        842      -0.0343      -0.3307      -0.2964,        842      -0.0343      -0.1763       -0.142
2016.6.1,1982.72,        843       0.1205      -0.1425       -0.263,        843       0.1205       0.0186      -0.1019,        843       0.1205      -0.1727      -0.2933,        843       0.1205      -0.1355       -0.256,        843       0.1205      -0.4707      -0.5913,        843       0.1205      -0.2724       -0.393,        843       0.1205      -0.1362      -0.2567,        843       0.1205      -0.0133      -0.1339
2016.6.2,1985.11,        844       0.0368       0.2131       0.1763,        844       0.0368       0.3109       0.2741,        844       0.0368       0.2651       0.2284,        844       0.0368       0.5296       0.4928,        844       0.0368      -0.5697      -0.6064,        844       0.0368      -0.0427      -0.0794,        844       0.0368       0.1024       0.0656,        844       0.0368       0.3545       0.3177
2016.6.3,1985.84,        845       1.2987       0.0737       -1.225,        845       1.2987       0.1392      -1.1595,        845       1.2987       0.0965      -1.2022,        845       1.2987      -0.6422      -1.9409,        845       1.2987      -0.2772      -1.5759,        845       1.2987      -3.3452      -4.6439,        845       1.2987       0.0157       -1.283,        845       1.2987       0.4977       -0.801
2016.6.7,2011.63,        846        0.768       0.3031      -0.4649,        846        0.768       0.0441       -0.724,        846        0.768       0.3572      -0.4108,        846        0.768       0.8285       0.0605,        846        0.768      -0.0729      -0.8409,        846        0.768      -1.1784      -1.9465,        846        0.768       0.1555      -0.6125,        846        0.768       0.2975      -0.4705
2016.6.8,2027.08,        847      -0.1436      -0.3856       -0.242,        847      -0.1436      -1.0549      -0.9114,        847      -0.1436      -0.3747      -0.2312,        847      -0.1436      -0.9479      -0.8044,        847      -0.1436      -1.9901      -1.8465,        847      -0.1436      -5.5427      -5.3992,        847      -0.1436      -0.1513      -0.0078,        847      -0.1436      -0.2079      -0.0644
2016.6.9,2024.17,        848      -0.3231      -0.6441       -0.321,        848      -0.3231       -0.693      -0.3699,        848      -0.3231      -0.5653      -0.2422,        848      -0.3231      -1.0377      -0.7147,        848      -0.3231      -2.1305      -1.8075,        848      -0.3231     -10.6683     -10.3452,        848      -0.3231      -0.4583      -0.1352,        848      -0.3231      -0.5461       -0.223
2016.6.10,2017.63,        849      -1.9116      -1.1282       0.7835,        849      -1.9116      -1.6376        0.274,        849      -1.9116      -1.3756        0.536,        849      -1.9116      -1.6089       0.3028,        849      -1.9116       0.2121       2.1237,        849      -1.9116      -4.5502      -2.6386,        849      -1.9116      -0.9445       0.9671,        849      -1.9116      -0.8788       1.0328
2016.6.13,1979.06,        850      -0.3552      -0.4552         -0.1,        850      -0.3552      -4.3789      -4.0237,        850      -0.3552      -0.6986      -0.3434,        850      -0.3552      -4.7923      -4.4371,        850      -0.3552      -2.4678      -2.1126,        850      -0.3552      -2.1145      -1.7592,        850      -0.3552      -0.5511      -0.1959,        850      -0.3552      -0.3647      -0.0095
2016.6.14,1972.03,        851      -0.1623        0.158       0.3202,        851      -0.1623       2.4187       2.5809,        851      -0.1623       0.1013       0.2635,        851      -0.1623      -0.3308      -0.1685,        851      -0.1623      -1.0307      -0.8684,        851      -0.1623   -1071.7902   -1071.6279,        851      -0.1623      -0.0189       0.1433,        851      -0.1623      -0.0148       0.1475
2016.6.15,1968.83,        852      -0.8553      -0.2937       0.5617,        852      -0.8553       0.1774       1.0328,        852      -0.8553      -0.4733        0.382,        852      -0.8553       2.3503       3.2057,        852      -0.8553      -1.4617      -0.6064,        852      -0.8553     -12.8882     -12.0328,        852      -0.8553      -0.3042       0.5511,        852      -0.8553      -0.2326       0.6227
2016.6.16,1951.99,        853       0.0722        0.465       0.3928,        853       0.0722        8.128       8.0557,        853       0.0722       0.6389       0.5667,        853       0.0722       9.5108       9.4386,        853       0.0722      -0.0474      -0.1196,        853       0.0722       0.2164       0.1441,        853       0.0722       0.3205       0.2483,        853       0.0722       0.1482       0.0759
2016.6.17,1953.4,        854       1.4191       0.7208      -0.6983,        854       1.4191      -2.1811      -3.6001,        854       1.4191       0.9712      -0.4478,        854       1.4191      -6.6301      -8.0491,        854       1.4191       2.8807       1.4617,        854       1.4191      -2.0644      -3.4835,        854       1.4191        0.909      -0.5101,        854       1.4191       0.4428      -0.9763
2016.6.20,1981.12,        855       0.0798       0.7687       0.6889,        855       0.0798       1.2677       1.1879,        855       0.0798       0.8622       0.7824,        855       0.0798       2.4572       2.3774,        855       0.0798      -0.1924      -0.2721,        855       0.0798        0.214       0.1342,        855       0.0798       0.3691       0.2894,        855       0.0798       0.6492       0.5695
2016.6.21,1982.7,        856       0.4983       0.3934      -0.1049,        856       0.4983       0.3919      -0.1064,        856       0.4983       0.4439      -0.0544,        856       0.4983       0.3233       -0.175,        856       0.4983      -0.0073      -0.5056,        856       0.4983      -1.2816      -1.7799,        856       0.4983       0.2886      -0.2097,        856       0.4983       0.3939      -0.1045
2016.6.22,1992.58,        857      -0.2946       0.1209       0.4155,        857      -0.2946      -0.2222       0.0724,        857      -0.2946       0.2798       0.5744,        857      -0.2946       -0.948      -0.6534,        857      -0.2946      -0.2221       0.0725,        857      -0.2946      -0.8009      -0.5064,        857      -0.2946       0.2259       0.5205,        857      -0.2946       0.3292       0.6238
2016.6.23,1986.71,        858      -3.0941      -2.2688       0.8253,        858      -3.0941      -7.8635      -4.7695,        858      -3.0941      -2.9283       0.1657,        858      -3.0941      -7.4811      -4.3871,        858      -3.0941      -0.2568       2.8373,        858      -3.0941      -39.821     -36.7269,        858      -3.0941      -1.3875       1.7066,        858      -3.0941      -0.3743       2.7198
2016.6.24,1925.24,        859       0.0836       0.7981       0.7145,        859       0.0836      -0.2031      -0.2867,        859       0.0836       0.3445       0.2608,        859       0.0836       0.2205       0.1369,        859       0.0836       0.0861       0.0025,        859       0.0836      -8.9384       -9.022,        859       0.0836      -0.4578      -0.5414,        859       0.0836      -0.6734       -0.757
2016.6.27,1926.85,        860       0.4863      -0.5946      -1.0809,        860       0.4863      -0.4223      -0.9085,        860       0.4863      -0.2408      -0.7271,        860       0.4863       -0.798      -1.2843,        860       0.4863      -0.1043      -0.5906,        860       0.4863       -1.705      -2.1913,        860       0.4863      -0.4475      -0.9338,        860       0.4863      -0.1088       -0.595
2016.6.28,1936.22,        861       1.0402       1.0406       0.0004,        861       1.0402       0.8064      -0.2338,        861       1.0402       1.1787       0.1386,        861       1.0402       1.1845       0.1443,        861       1.0402       1.8272        0.787,        861       1.0402       0.2145      -0.8257,        861       1.0402       0.6844      -0.3558,        861       1.0402       1.0849       0.0447
2016.6.29,1956.36,        862       0.7151       0.6382       -0.077,        862       0.7151       1.5281        0.813,        862       0.7151       0.8247       0.1096,        862       0.7151       1.1409       0.4258,        862       0.7151      -0.2802      -0.9953,        862       0.7151      -1.3595      -2.0746,        862       0.7151       0.4379      -0.2772,        862       0.7151        0.733       0.0179
2016.6.30,1970.35,        863       0.8613       0.9923        0.131,        863       0.8613       1.0825       0.2212,        863       0.8613       1.0279       0.1666,        863       0.8613       1.3827       0.5214,        863       0.8613       0.0454      -0.8159,        863       0.8613      -1.6054      -2.4667,        863       0.8613       0.5649      -0.2964,        863       0.8613       0.4479      -0.4133
2016.7.1,1987.32,        864       0.4015       0.2093      -0.1923,        864       0.4015       0.0133      -0.3883,        864       0.4015       0.3415        -0.06,        864       0.4015      -1.3502      -1.7517,        864       0.4015      -0.4361      -0.8377,        864       0.4015      -2.1438      -2.5454,        864       0.4015       0.1512      -0.2503,        864       0.4015       0.2254      -0.1762
2016.7.4,1995.3,        865      -0.2731      -0.6188      -0.3457,        865      -0.2731      -0.7151      -0.4419,        865      -0.2731      -0.5504      -0.2773,        865      -0.2731       -0.487      -0.2139,        865      -0.2731      -1.9639      -1.6908,        865      -0.2731     -10.9548     -10.6816,        865      -0.2731       -0.514      -0.2408,        865      -0.2731      -0.2988      -0.0257
2016.7.5,1989.85,        866      -1.8459      -0.6408        1.205,        866      -1.8459      -1.0169       0.8289,        866      -1.8459      -0.7666       1.0793,        866      -1.8459       -1.799       0.0469,        866      -1.8459      -2.4995      -0.6537,        866      -1.8459      -8.5947      -6.7488,        866      -1.8459      -0.5077       1.3382,        866      -1.8459      -0.5463       1.2995
2016.7.6,1953.12,        867       1.0732       0.1625      -0.9107,        867       1.0732       0.6033      -0.4699,        867       1.0732       0.0588      -1.0144,        867       1.0732      -0.0736      -1.1467,        867       1.0732       -2.358      -3.4312,        867       1.0732      -0.2138      -1.2869,        867       1.0732      -0.0523      -1.1254,        867       1.0732       0.1496      -0.9235
2016.7.7,1974.08,        868      -0.5562      -0.0463       0.5099,        868      -0.5562      -0.3569       0.1993,        868      -0.5562      -0.0428       0.5134,        868      -0.5562      -0.1575       0.3987,        868      -0.5562      -0.7203      -0.1641,        868      -0.5562      -0.4104       0.1458,        868      -0.5562       0.0831       0.6393,        868      -0.5562       0.1762       0.7324
2016.7.8,1963.1,        869       1.2959       1.2764      -0.0195,        869       1.2959       2.3729        1.077,        869       1.2959       1.3933       0.0974,        869       1.2959       1.9129        0.617,        869       1.2959       3.8519       2.5559,        869       1.2959      -0.8686      -2.1645,        869       1.2959       0.8462      -0.4498,        869       1.2959       0.8753      -0.4207
2016.7.11,1988.54,        870       0.1353       0.5363        0.401,        870       0.1353       0.8104       0.6751,        870       0.1353       0.7338       0.5985,        870       0.1353       0.3192       0.1839,        870       0.1353       0.0436      -0.0917,        870       0.1353      -0.1996      -0.3349,        870       0.1353       0.3659       0.2307,        870       0.1353       0.4782       0.3429
2016.7.12,1991.23,        871       0.7192       0.2075      -0.5117,        871       0.7192      -0.8014      -1.5206,        871       0.7192       0.3465      -0.3726,        871       0.7192      -0.3515      -1.0706,        871       0.7192      -1.2979      -2.0171,        871       0.7192      -0.6463      -1.3655,        871       0.7192       0.2307      -0.4885,        871       0.7192       0.3899      -0.3293
2016.7.13,2005.55,        872       0.1606       0.0946      -0.0659,        872       0.1606       0.7561       0.5955,        872       0.1606       0.2431       0.0825,        872       0.1606      -0.1883      -0.3489,        872       0.1606      -0.4337      -0.5943,        872       0.1606       -1.425      -1.5856,        872       0.1606       0.2112       0.0507,        872       0.1606       0.2845       0.1239
2016.7.14,2008.77,        873       0.4226         0.15      -0.2727,        873       0.4226       0.3699      -0.0528,        873       0.4226       0.1068      -0.3158,        873       0.4226        1.114       0.6913,        873       0.4226      -1.0185      -1.4411,        873       0.4226      -1.1263      -1.5489,        873       0.4226       -0.023      -0.4457,        873       0.4226       0.2808      -0.1418
2016.7.15,2017.26,        874       0.1909       0.0756      -0.1152,        874       0.1909       -0.044      -0.2348,        874       0.1909       0.1542      -0.0366,        874       0.1909       1.0791       0.8882,        874       0.1909      -0.8491      -1.0399,        874       0.1909      -0.7879      -0.9787,        874       0.1909       0.1191      -0.0717,        874       0.1909       0.1165      -0.0744
2016.7.18,2021.11,        875      -0.2088       0.0199       0.2287,        875      -0.2088      -3.0439      -2.8351,        875      -0.2088      -0.0171       0.1917,        875      -0.2088      -4.6267      -4.4179,        875      -0.2088      -1.8567      -1.6479,        875      -0.2088     -50.7997     -50.5909,        875      -0.2088      -0.1049       0.1039,        875      -0.2088      -0.0611       0.1477
2016.7.19,2016.89,        876      -0.0709       0.1989       0.2698,        876      -0.0709       0.2576       0.3285,        876      -0.0709       0.2659       0.3368,        876      -0.0709       0.6333       0.7042,        876      -0.0709       -0.891      -0.8201,        876      -0.0709      -6.3993      -6.3284,        876      -0.0709       0.1614       0.2323,        876      -0.0709       0.0903       0.1612
2016.7.20,2015.46,        877      -0.1608       0.3245       0.4852,        877      -0.1608       7.7923        7.953,        877      -0.1608       0.3767       0.5375,        877      -0.1608       8.5904       8.7511,        877      -0.1608      -0.0208       0.1399,        877      -0.1608       0.2182        0.379,        877      -0.1608       0.1715       0.3323,        877      -0.1608       0.1629       0.3236
2016.7.21,2012.22,        878      -0.0934      -0.3378      -0.2444,        878      -0.0934       1.9985       2.0919,        878      -0.0934      -0.3452      -0.2517,        878      -0.0934       1.5974       1.6908,        878      -0.0934      -2.0977      -2.0043,        878      -0.0934      -0.4976      -0.4042,        878      -0.0934      -0.1443      -0.0508,        878      -0.0934       0.0091       0.1025
2016.7.22,2010.34,        879       0.0985       0.2651       0.1666,        879       0.0985        2.189       2.0905,        879       0.0985       0.2927       0.1942,        879       0.0985       2.5916       2.4931,        879       0.0985      -1.1385       -1.237,        879       0.0985     -10.0721     -10.1706,        879       0.0985       0.1536       0.0551,        879       0.0985       0.0059      -0.0926
2016.7.25,2012.32,        880       0.7464       0.0309      -0.7155,        880       0.7464      -3.8729      -4.6193,        880       0.7464      -0.0155      -0.7619,        880       0.7464      -4.7092      -5.4556,        880       0.7464      -0.4173      -1.1637,        880       0.7464      -4.5084      -5.2548,        880       0.7464      -0.0751      -0.8215,        880       0.7464       -0.064      -0.8104
2016.7.26,2027.34,        881       -0.113       0.1251        0.238,        881       -0.113       1.3327       1.4457,        881       -0.113       0.3333       0.4463,        881       -0.113       0.8283       0.9412,        881       -0.113      -0.5396      -0.4266,        881       -0.113      -2.9527      -2.8397,        881       -0.113       0.1747       0.2876,        881       -0.113       0.2953       0.4082
2016.7.27,2025.05,        882      -0.1951        0.081       0.2761,        882      -0.1951      -2.0668      -1.8718,        882      -0.1951       0.0306       0.2256,        882      -0.1951      -4.0024      -3.8074,        882      -0.1951      -1.4001       -1.205,        882      -0.1951      -3.1992      -3.0042,        882      -0.1951      -0.0604       0.1347,        882      -0.1951       0.0886       0.2837
2016.7.28,2021.1,        883      -0.2429      -0.1447       0.0982,        883      -0.2429      -0.7171      -0.4741,        883      -0.2429      -0.2282       0.0148,        883      -0.2429      -0.5909       -0.348,        883      -0.2429      -1.0869      -0.8439,        883      -0.2429      -6.6942      -6.4513,        883      -0.2429      -0.1402       0.1027,        883      -0.2429       0.0078       0.2508
2016.7.29,2016.19,        884       0.6656       0.2237      -0.4419,        884       0.6656        0.566      -0.0996,        884       0.6656       0.3476       -0.318,        884       0.6656      -0.0598      -0.7254,        884       0.6656      -1.8452      -2.5108,        884       0.6656      -1.0049      -1.6705,        884       0.6656       0.2229      -0.4427,        884       0.6656       0.4125      -0.2531
2016.8.1,2029.61,        885      -0.5213      -0.3626       0.1587,        885      -0.5213      -0.2556       0.2657,        885      -0.5213      -0.4828       0.0385,        885      -0.5213       0.1262       0.6475,        885      -0.5213      -0.2477       0.2736,        885      -0.5213     -58.1763      -57.655,        885      -0.5213      -0.4786       0.0427,        885      -0.5213      -0.4558       0.0654
2016.8.2,2019.03,        886      -1.2006      -0.6245       0.5761,        886      -1.2006      -2.2615      -1.0609,        886      -1.2006      -0.6726        0.528,        886      -1.2006      -1.4644      -0.2638,        886      -1.2006      -2.4087      -1.2081,        886      -1.2006     -44.7135     -43.5129,        886      -1.2006      -0.3842       0.8164,        886      -1.2006      -0.0981       1.1025
2016.8.3,1994.79,        887       0.2627       0.2888       0.0261,        887       0.2627       0.7787        0.516,        887       0.2627       0.2912       0.0285,        887       0.2627       0.4624       0.1998,        887       0.2627      -0.5636      -0.8263,        887       0.2627       0.0737       -0.189,        887       0.2627        0.195      -0.0677,        887       0.2627       0.3944       0.1317
2016.8.4,2000.03,        888       0.8955       0.5623      -0.3332,        888       0.8955       1.3859       0.4904,        888       0.8955       0.5938      -0.3017,        888       0.8955      -0.1444      -1.0399,        888       0.8955      -0.4654      -1.3609,        888       0.8955      -5.6996      -6.5951,        888       0.8955       0.2706      -0.6249,        888       0.8955        0.335      -0.5605
2016.8.5,2017.94,        889       0.6531       0.7211        0.068,        889       0.6531      -0.0911      -0.7442,        889       0.6531       0.9468       0.2937,        889       0.6531       0.2562       -0.397,        889       0.6531       0.5749      -0.0782,        889       0.6531       0.0174      -0.6357,        889       0.6531       0.4431      -0.2101,        889       0.6531       0.5472       -0.106
2016.8.8,2031.12,        890       0.6233       0.0991      -0.5242,        890       0.6233       0.0268      -0.5965,        890       0.6233       0.0038      -0.6196,        890       0.6233       0.0207      -0.6026,        890       0.6233      -0.5303      -1.1536,        890       0.6233      -0.5691      -1.1924,        890       0.6233       0.1414      -0.4819,        890       0.6233       0.3771      -0.2462
2016.8.9,2043.78,        891       0.0421       0.1138       0.0718,        891       0.0421       0.3647       0.3227,        891       0.0421       0.3273       0.2853,        891       0.0421       -0.372       -0.414,        891       0.0421      -0.3902      -0.4323,        891       0.0421     -32.2257     -32.2678,        891       0.0421        0.199       0.1569,        891       0.0421       0.0851        0.043
2016.8.10,2044.64,        892       0.2035       0.0306      -0.1728,        892       0.2035       0.6682       0.4648,        892       0.2035       0.1909      -0.0126,        892       0.2035      -0.1403      -0.3437,        892       0.2035      -2.4985       -2.702,        892       0.2035       -4.516      -4.7195,        892       0.2035       0.1305      -0.0729,        892       0.2035       0.2032      -0.0003
2016.8.11,2048.8,        893       0.0815       0.5492       0.4677,        893       0.0815      -0.3966      -0.4781,        893       0.0815       0.5046       0.4231,        893       0.0815      -0.3506      -0.4321,        893       0.0815      -0.8514      -0.9329,        893       0.0815      -5.6373      -5.7188,        893       0.0815        0.214       0.1325,        893       0.0815       0.1032       0.0217
2016.8.12,2050.47,        894      -0.1322       0.1014       0.2336,        894      -0.1322       0.9948        1.127,        894      -0.1322       0.1006       0.2327,        894      -0.1322        1.176       1.3082,        894      -0.1322      -0.9558      -0.8236,        894      -0.1322      -1.0683      -0.9361,        894      -0.1322      -0.0007       0.1314,        894      -0.1322       0.1718       0.3039
2016.8.16,2047.76,        895      -0.1958        -0.01       0.1858,        895      -0.1958      -0.9223      -0.7265,        895      -0.1958      -0.0612       0.1346,        895      -0.1958      -0.8914      -0.6956,        895      -0.1958      -1.1806      -0.9848,        895      -0.1958     -14.1853     -13.9895,        895      -0.1958      -0.1356       0.0602,        895      -0.1958      -0.3895      -0.1937
2016.8.17,2043.75,        896       0.5735      -0.0562      -0.6297,        896       0.5735      -0.4078      -0.9813,        896       0.5735      -0.0275       -0.601,        896       0.5735      -1.5409      -2.1144,        896       0.5735       -0.868      -1.4415,        896       0.5735      -7.3164      -7.8899,        896       0.5735      -0.1273      -0.7008,        896       0.5735      -0.0644      -0.6379
2016.8.18,2055.47,        897       0.0375       0.1294       0.0919,        897       0.0375       0.3195       0.2821,        897       0.0375       0.1637       0.1263,        897       0.0375       0.4384       0.4009,        897       0.0375      -0.7822      -0.8196,        897       0.0375     -10.4986     -10.5361,        897       0.0375       0.0291      -0.0083,        897       0.0375      -0.1258      -0.1632
2016.8.19,2056.24,        898      -0.6847      -0.2586       0.4261,        898      -0.6847      -1.3093      -0.6246,        898      -0.6847      -0.2341       0.4506,        898      -0.6847      -0.9305      -0.2458,        898      -0.6847      -2.0408      -1.3561,        898      -0.6847    -122.5655    -121.8808,        898      -0.6847      -0.1674       0.5174,        898      -0.6847      -0.3653       0.3194
2016.8.22,2042.16,        899       0.3805       0.0455       -0.335,        899       0.3805      -0.0957      -0.4762,        899       0.3805       0.0915       -0.289,        899       0.3805      -1.2994      -1.6799,        899       0.3805       -2.332      -2.7124,        899       0.3805      -0.5746      -0.9551,        899       0.3805       0.0826      -0.2978,        899       0.3805       0.0653      -0.3152
2016.8.23,2049.93,        900       -0.301       0.1906       0.4916,        900       -0.301         0.06        0.361,        900       -0.301       0.1584       0.4594,        900       -0.301      -0.4272      -0.1262,        900       -0.301      -2.1675      -1.8666,        900       -0.301      -8.5583      -8.2573,        900       -0.301       0.1165       0.4175,        900       -0.301       0.0628       0.3638
2016.8.24,2043.76,        901      -0.0411       0.0593       0.1004,        901      -0.0411       0.4386       0.4797,        901      -0.0411       0.0295       0.0706,        901      -0.0411       0.5241       0.5652,        901      -0.0411      -1.7916      -1.7505,        901      -0.0411      -0.0999      -0.0588,        901      -0.0411      -0.0008       0.0403,        901      -0.0411       0.1692       0.2103
2016.8.25,2042.92,        902      -0.2653      -0.1546       0.1107,        902      -0.2653      -0.3335      -0.0682,        902      -0.2653      -0.0626       0.2027,        902      -0.2653      -0.2286       0.0367,        902      -0.2653       -1.555      -1.2897,        902      -0.2653      -5.2304       -4.965,        902      -0.2653       -0.037       0.2283,        902      -0.2653       0.1688       0.4341
2016.8.26,2037.5,        903      -0.2528       0.2161       0.4689,        903      -0.2528       0.0277       0.2805,        903      -0.2528       0.1833       0.4361,        903      -0.2528      -0.1753       0.0775,        903      -0.2528      -1.9873      -1.7346,        903      -0.2528      -3.0714      -2.8187,        903      -0.2528       0.0257       0.2785,        903      -0.2528      -0.1196       0.1331
2016.8.29,2032.35,        904       0.3636       0.3412      -0.0224,        904       0.3636      -0.0663      -0.4299,        904       0.3636       0.4211       0.0575,        904       0.3636      -0.4724       -0.836,        904       0.3636      -0.3287      -0.6923,        904       0.3636      -4.3177      -4.6813,        904       0.3636       0.1689      -0.1948,        904       0.3636       0.2877      -0.0759
