Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2014.5.2,1959.44,        829      -0.9982       0.1995       1.1977,        829      -0.9982      -0.5923       0.4059,        829      -0.9982      -0.0298       0.9684,        829      -0.9982      -0.3263       0.6719,        829      -0.9982       0.1574       1.1556,        829      -0.9982      -0.2468       0.7514,        829      -0.9982        0.075       1.0732,        829      -0.9982       0.1956       1.1939
2014.5.7,1939.88,        830       0.5526        0.048      -0.5046,        830       0.5526       -0.078      -0.6306,        830       0.5526       0.4549      -0.0977,        830       0.5526       0.0816       -0.471,        830       0.5526        3.239       2.6864,        830       0.5526       0.1931      -0.3595,        830       0.5526       0.2863      -0.2664,        830       0.5526       0.2329      -0.3197
2014.5.8,1950.6,        831        0.305       0.5165       0.2115,        831        0.305      -0.1859       -0.491,        831        0.305       0.3426       0.0376,        831        0.305       0.0975      -0.2076,        831        0.305      -0.7519      -1.0569,        831        0.305       0.5828       0.2778,        831        0.305       0.1061      -0.1989,        831        0.305        0.115        -0.19
2014.5.9,1956.55,        832       0.4288       0.1842      -0.2446,        832       0.4288       0.3489      -0.0799,        832       0.4288       0.1546      -0.2742,        832       0.4288       0.5966       0.1677,        832       0.4288       3.2691       2.8403,        832       0.4288        0.523       0.0942,        832       0.4288       0.3021      -0.1267,        832       0.4288       0.4194      -0.0094
2014.5.12,1964.94,        833       0.9155       1.0846       0.1691,        833       0.9155       0.2911      -0.6244,        833       0.9155       1.0276        0.112,        833       0.9155      -0.0046      -0.9201,        833       0.9155       4.3879       3.4724,        833       0.9155       0.4924      -0.4232,        833       0.9155       0.6491      -0.2664,        833       0.9155       0.6485       -0.267
2014.5.13,1982.93,        834        1.407      -0.2632      -1.6702,        834        1.407      -0.5936      -2.0006,        834        1.407      -0.3186      -1.7256,        834        1.407      -0.7865      -2.1935,        834        1.407       0.5494      -0.8576,        834        1.407       0.1273      -1.2797,        834        1.407      -0.1514      -1.5584,        834        1.407      -0.2787      -1.6857
2014.5.14,2010.83,        835      -0.0313       0.3652       0.3966,        835      -0.0313       1.1641       1.1954,        835      -0.0313       0.4712       0.5025,        835      -0.0313       0.8892       0.9205,        835      -0.0313      -0.0861      -0.0548,        835      -0.0313       0.5759       0.6072,        835      -0.0313      -0.1001      -0.0687,        835      -0.0313       0.0241       0.0554
2014.5.15,2010.2,        836       0.1612       0.2202        0.059,        836       0.1612      -0.0823      -0.2435,        836       0.1612       0.2853       0.1241,        836       0.1612       0.5215       0.3603,        836       0.1612      -0.0768       -0.238,        836       0.1612      -0.2606      -0.4218,        836       0.1612      -0.0337      -0.1949,        836       0.1612       0.0022       -0.159
2014.5.16,2013.44,        837       0.0844      -0.2471      -0.3316,        837       0.0844      -0.3271      -0.4115,        837       0.0844      -0.7125      -0.7969,        837       0.0844      -0.6413      -0.7258,        837       0.0844       0.8077       0.7233,        837       0.0844       0.5271       0.4427,        837       0.0844        0.003      -0.0815,        837       0.0844      -0.0518      -0.1363
2014.5.19,2015.14,        838      -0.1925       -0.004       0.1885,        838      -0.1925      -0.0504       0.1422,        838      -0.1925      -0.0315       0.1611,        838      -0.1925      -0.3938      -0.2012,        838      -0.1925       1.5591       1.7517,        838      -0.1925       1.3094        1.502,        838      -0.1925      -0.1256       0.0669,        838      -0.1925      -0.2083      -0.0158
2014.5.20,2011.26,        839      -0.1457      -0.6124      -0.4667,        839      -0.1457       -0.845      -0.6993,        839      -0.1457      -0.5436      -0.3979,        839      -0.1457      -1.0818      -0.9361,        839      -0.1457       -2.223      -2.0773,        839      -0.1457      -1.0579      -0.9122,        839      -0.1457        -0.27      -0.1243,        839      -0.1457       -0.405      -0.2593
2014.5.21,2008.33,        840       0.3615       1.1633       0.8018,        840       0.3615       0.7586       0.3971,        840       0.3615       1.0193       0.6578,        840       0.3615        1.066       0.7045,        840       0.3615       2.3803       2.0188,        840       0.3615       1.2631       0.9016,        840       0.3615       0.4886       0.1271,        840       0.3615       0.4898       0.1283
2014.5.22,2015.59,        841       0.0784      -0.4509      -0.5292,        841       0.0784      -0.3088      -0.3872,        841       0.0784      -0.5526       -0.631,        841       0.0784      -0.3112      -0.3896,        841       0.0784       1.0326       0.9542,        841       0.0784      -0.4025      -0.4809,        841       0.0784        0.092       0.0136,        841       0.0784       0.2131       0.1347
2014.5.23,2017.17,        842      -0.3381        0.597       0.9351,        842      -0.3381       0.5223       0.8604,        842      -0.3381       0.5916       0.9297,        842      -0.3381       0.4682       0.8063,        842      -0.3381       2.8686       3.2067,        842      -0.3381       0.9702       1.3083,        842      -0.3381       0.4669        0.805,        842      -0.3381       0.2943       0.6324
2014.5.26,2010.35,        843      -0.6327      -0.1724       0.4603,        843      -0.6327       0.0879       0.7206,        843      -0.6327      -0.0935       0.5392,        843      -0.6327      -0.1953       0.4375,        843      -0.6327       0.0616       0.6943,        843      -0.6327       1.0262       1.6589,        843      -0.6327      -0.0092       0.6235,        843      -0.6327       0.0293        0.662
2014.5.27,1997.63,        844       0.9727       0.0908      -0.8819,        844       0.9727      -0.4917      -1.4644,        844       0.9727      -0.3493      -1.3219,        844       0.9727      -0.6898      -1.6624,        844       0.9727       0.1424      -0.8302,        844       0.9727        0.352      -0.6206,        844       0.9727      -0.0589      -1.0316,        844       0.9727      -0.0289      -1.0015
2014.5.28,2017.06,        845       -0.238       0.0592       0.2972,        845       -0.238       0.0168       0.2548,        845       -0.238       0.1759       0.4139,        845       -0.238      -0.3022      -0.0642,        845       -0.238       2.1968       2.4348,        845       -0.238      -0.2269        0.011,        845       -0.238      -0.0016       0.2363,        845       -0.238      -0.0494       0.1886
2014.5.29,2012.26,        846      -0.8597       0.0722        0.932,        846      -0.8597      -0.0605       0.7993,        846      -0.8597      -0.0898         0.77,        846      -0.8597      -0.0352       0.8245,        846      -0.8597       0.7017       1.5614,        846      -0.8597       0.3265       1.1862,        846      -0.8597      -0.0979       0.7618,        846      -0.8597      -0.0579       0.8019
2014.5.30,1994.96,        847       0.3529       0.4056       0.0527,        847       0.3529      -0.1277      -0.4806,        847       0.3529       0.2271      -0.1258,        847       0.3529      -0.0976      -0.4505,        847       0.3529       0.8262       0.4733,        847       0.3529       0.5529          0.2,        847       0.3529       0.1877      -0.1652,        847       0.3529       0.0862      -0.2667
2014.6.2,2002,        848       0.3277       0.2507      -0.0769,        848       0.3277       0.2807       -0.047,        848       0.3277       0.1644      -0.1633,        848       0.3277      -0.2303       -0.558,        848       0.3277       0.1855      -0.1422,        848       0.3277      -0.1118      -0.4394,        848       0.3277       0.0859      -0.2417,        848       0.3277       0.0852      -0.2425
2014.6.3,2008.56,        849      -0.6512      -0.0333        0.618,        849      -0.6512        0.033       0.6842,        849      -0.6512       0.0285       0.6797,        849      -0.6512       0.0275       0.6787,        849      -0.6512       1.2945       1.9457,        849      -0.6512       1.0657       1.7169,        849      -0.6512       0.1546       0.8058,        849      -0.6512       0.2327       0.8839
2014.6.5,1995.48,        850      -0.2726       1.6643       1.9369,        850      -0.2726       0.8472       1.1198,        850      -0.2726       1.1088       1.3814,        850      -0.2726       0.6644        0.937,        850      -0.2726       5.0747       5.3473,        850      -0.2726       5.1746       5.4472,        850      -0.2726       1.1009       1.3735,        850      -0.2726       0.9381       1.2107
2014.6.9,1990.04,        851       1.0934       0.1115      -0.9819,        851       1.0934      -1.1642      -2.2576,        851       1.0934      -0.1737      -1.2671,        851       1.0934      -1.0065         -2.1,        851       1.0934       0.2196      -0.8738,        851       1.0934       -0.438      -1.5315,        851       1.0934       0.0242      -1.0692,        851       1.0934        0.046      -1.0475
2014.6.10,2011.8,        852       0.1427       0.4396        0.297,        852       0.1427       0.7506        0.608,        852       0.1427       0.3632       0.2205,        852       0.1427       0.3211       0.1784,        852       0.1427       0.6826       0.5399,        852       0.1427       0.6096       0.4669,        852       0.1427       0.1049      -0.0378,        852       0.1427       0.1876        0.045
2014.6.11,2014.67,        853      -0.1499      -0.1968      -0.0469,        853      -0.1499      -0.2417      -0.0918,        853      -0.1499      -0.3892      -0.2393,        853      -0.1499      -0.2491      -0.0992,        853      -0.1499      -0.6934      -0.5435,        853      -0.1499       0.4269       0.5768,        853      -0.1499      -0.2766      -0.1267,        853      -0.1499      -0.3294      -0.1795
2014.6.12,2011.65,        854       -1.034        0.005        1.039,        854       -1.034      -0.3086       0.7254,        854       -1.034      -0.1634       0.8706,        854       -1.034      -0.8496       0.1843,        854       -1.034       0.3592       1.3932,        854       -1.034      -0.7133       0.3206,        854       -1.034      -0.2182       0.8158,        854       -1.034       -0.178        0.856
2014.6.13,1990.85,        855       0.1376      -0.6273      -0.7649,        855       0.1376      -1.1697      -1.3074,        855       0.1376       -0.641      -0.7786,        855       0.1376      -1.0856      -1.2232,        855       0.1376      -2.6832      -2.8208,        855       0.1376      -0.5383       -0.676,        855       0.1376      -0.2813      -0.4189,        855       0.1376      -0.3511      -0.4888
2014.6.16,1993.59,        856       0.3993       0.1564      -0.2429,        856       0.3993       0.2842      -0.1151,        856       0.3993       0.2058      -0.1934,        856       0.3993       0.4329       0.0336,        856       0.3993       1.2486       0.8494,        856       0.3993       0.1914      -0.2079,        856       0.3993       0.0508      -0.3485,        856       0.3993       0.0121      -0.3872
2014.6.17,2001.55,        857      -0.6025      -0.2216        0.381,        857      -0.6025      -0.5489       0.0536,        857      -0.6025      -0.3015       0.3011,        857      -0.6025      -0.8088      -0.2063,        857      -0.6025       0.5489       1.1514,        857      -0.6025      -0.2066        0.396,        857      -0.6025       0.0588       0.6613,        857      -0.6025      -0.0177       0.5849
2014.6.18,1989.49,        858       0.1277       0.6744       0.5467,        858       0.1277       0.0996      -0.0281,        858       0.1277        0.414       0.2863,        858       0.1277       0.4269       0.2993,        858       0.1277       2.2286       2.1009,        858       0.1277       0.6239       0.4962,        858       0.1277       0.3822       0.2545,        858       0.1277       0.3299       0.2022
2014.6.19,1992.03,        859      -1.2028      -0.4958       0.7069,        859      -1.2028      -0.6651       0.5377,        859      -1.2028      -0.5515       0.6513,        859      -1.2028       -1.066       0.1368,        859      -1.2028       0.9427       2.1454,        859      -1.2028      -0.3021       0.9007,        859      -1.2028      -0.0834       1.1194,        859      -1.2028      -0.1162       1.0865
2014.6.20,1968.07,        860       0.3481       0.3471      -0.0009,        860       0.3481      -0.0739      -0.4219,        860       0.3481       0.0777      -0.2704,        860       0.3481      -0.1265      -0.4745,        860       0.3481       0.0843      -0.2638,        860       0.3481       0.1814      -0.1667,        860       0.3481      -0.0318      -0.3798,        860       0.3481       0.0087      -0.3393
2014.6.23,1974.92,        861       0.9838       0.1955      -0.7883,        861       0.9838      -0.0984      -1.0823,        861       0.9838       0.1151      -0.8687,        861       0.9838      -0.0537      -1.0376,        861       0.9838       0.3546      -0.6293,        861       0.9838       0.8568      -0.1271,        861       0.9838       0.0407      -0.9432,        861       0.9838       0.0555      -0.9284
2014.6.24,1994.35,        862      -0.6308       -0.406       0.2248,        862      -0.6308      -0.5598        0.071,        862      -0.6308      -0.5521       0.0786,        862      -0.6308      -0.8426      -0.2118,        862      -0.6308      -0.6291       0.0016,        862      -0.6308      -0.8104      -0.1796,        862      -0.6308      -0.4261       0.2047,        862      -0.6308      -0.3765       0.2543
2014.6.25,1981.77,        863       0.6701        0.084      -0.5861,        863       0.6701       -0.226      -0.8961,        863       0.6701      -0.3699        -1.04,        863       0.6701      -0.0303      -0.7004,        863       0.6701      -1.1284      -1.7985,        863       0.6701       0.4406      -0.2295,        863       0.6701      -0.1095      -0.7796,        863       0.6701       0.0571       -0.613
2014.6.26,1995.05,        864      -0.3278      -0.2135       0.1143,        864      -0.3278       -0.092       0.2358,        864      -0.3278      -0.2582       0.0696,        864      -0.3278      -0.5947      -0.2669,        864      -0.3278       0.7912       1.1191,        864      -0.3278      -0.3214       0.0064,        864      -0.3278      -0.0424       0.2854,        864      -0.3278      -0.1609       0.1669
2014.6.27,1988.51,        865        0.689       0.2275      -0.4614,        865        0.689      -0.0572      -0.7461,        865        0.689      -0.0299      -0.7188,        865        0.689      -0.0786      -0.7676,        865        0.689       1.9149        1.226,        865        0.689       0.7096       0.0206,        865        0.689        0.083       -0.606,        865        0.689       0.1033      -0.5856
2014.6.30,2002.21,        866      -0.1603       0.3541       0.5145,        866      -0.1603       0.0167        0.177,        866      -0.1603       0.2688       0.4291,        866      -0.1603      -0.2385      -0.0782,        866      -0.1603       3.2611       3.4214,        866      -0.1603      -0.1819      -0.0216,        866      -0.1603       0.2024       0.3628,        866      -0.1603       0.2105       0.3708
2014.7.1,1999,        867       0.8144       0.8195       0.0051,        867       0.8144       0.3827      -0.4317,        867       0.8144       0.7505      -0.0639,        867       0.8144       0.0687      -0.7457,        867       0.8144       3.1761       2.3617,        867       0.8144       0.6397      -0.1747,        867       0.8144       0.4261      -0.3883,        867       0.8144       0.4586      -0.3558
2014.7.2,2015.28,        868      -0.2139       0.0711       0.2849,        868      -0.2139      -0.0535       0.1603,        868      -0.2139       0.1473       0.3612,        868      -0.2139       0.0344       0.2483,        868      -0.2139       3.4399       3.6538,        868      -0.2139       0.7555       0.9693,        868      -0.2139       0.2007       0.4145,        868      -0.2139       0.1148       0.3287
2014.7.3,2010.97,        869      -0.0651       0.8706       0.9358,        869      -0.0651       0.6231       0.6883,        869      -0.0651       0.7024       0.7675,        869      -0.0651       0.3196       0.3848,        869      -0.0651       1.0823       1.1474,        869      -0.0651       0.8717       0.9369,        869      -0.0651       0.1689        0.234,        869      -0.0651      -0.0027       0.0625
2014.7.4,2009.66,        870      -0.2259      -0.0156       0.2104,        870      -0.2259       0.2353       0.4612,        870      -0.2259      -0.2039        0.022,        870      -0.2259      -0.1864       0.0396,        870      -0.2259       0.7897       1.0156,        870      -0.2259        0.214       0.4399,        870      -0.2259      -0.1939        0.032,        870      -0.2259      -0.1374       0.0885
2014.7.7,2005.12,        871       0.0768      -0.3279      -0.4047,        871       0.0768      -0.7561      -0.8329,        871       0.0768       -0.187      -0.2638,        871       0.0768      -0.8154      -0.8922,        871       0.0768      -4.8218      -4.8986,        871       0.0768      -1.1183      -1.1951,        871       0.0768      -0.3716      -0.4485,        871       0.0768      -0.2711      -0.3479
2014.7.8,2006.66,        872       -0.307      -0.6521      -0.3451,        872       -0.307      -0.9751      -0.6681,        872       -0.307      -0.7506      -0.4437,        872       -0.307      -0.9611      -0.6542,        872       -0.307      -3.3111      -3.0041,        872       -0.307      -0.3981      -0.0911,        872       -0.307      -0.4855      -0.1786,        872       -0.307      -0.4336      -0.1266
2014.7.9,2000.5,        873        0.117       0.2481       0.1312,        873        0.117      -0.3568      -0.4738,        873        0.117       0.2743       0.1574,        873        0.117      -0.4243      -0.5413,        873        0.117      -0.6184      -0.7354,        873        0.117        -0.18       -0.297,        873        0.117       -0.083      -0.1999,        873        0.117      -0.1152      -0.2322
2014.7.10,2002.84,        874       -0.704      -0.8633      -0.1593,        874       -0.704      -0.8893      -0.1853,        874       -0.704      -0.8658      -0.1618,        874       -0.704      -1.1613      -0.4573,        874       -0.704       1.2362       1.9402,        874       -0.704       0.5426       1.2466,        874       -0.704      -0.4819       0.2221,        874       -0.704      -0.6815       0.0225
2014.7.11,1988.74,        875       0.2585       0.3852       0.1267,        875       0.2585      -0.1035       -0.362,        875       0.2585       0.1682      -0.0903,        875       0.2585      -0.1916        -0.45,        875       0.2585       0.7837       0.5252,        875       0.2585      -0.4231      -0.6815,        875       0.2585       0.0861      -0.1724,        875       0.2585       0.0617      -0.1967
2014.7.14,1993.88,        876       0.9449      -0.0818      -1.0267,        876       0.9449      -0.1603      -1.1052,        876       0.9449      -0.1548      -1.0997,        876       0.9449      -0.4165      -1.3614,        876       0.9449       1.3045       0.3596,        876       0.9449       0.2471      -0.6978,        876       0.9449        -0.03      -0.9749,        876       0.9449      -0.1882      -1.1331
2014.7.15,2012.72,        877       0.0378      -0.0903      -0.1281,        877       0.0378      -0.5165      -0.5543,        877       0.0378       -0.021      -0.0588,        877       0.0378      -0.5599      -0.5976,        877       0.0378       1.2035       1.1658,        877       0.0378       0.7589       0.7212,        877       0.0378      -0.1314      -0.1692,        877       0.0378      -0.2915      -0.3293
2014.7.16,2013.48,        878       0.3685        0.705       0.3365,        878       0.3685      -0.1889      -0.5574,        878       0.3685       0.3196      -0.0489,        878       0.3685      -0.9529      -1.3215,        878       0.3685       0.9099       0.5414,        878       0.3685       0.1597      -0.2088,        878       0.3685      -0.0038      -0.3723,        878       0.3685      -0.0452      -0.4137
2014.7.17,2020.9,        879      -0.0732      -0.0217       0.0516,        879      -0.0732       0.6841       0.7573,        879      -0.0732      -0.3564      -0.2832,        879      -0.0732       0.6353       0.7085,        879      -0.0732       0.6026       0.6758,        879      -0.0732       0.7333       0.8066,        879      -0.0732      -0.3758      -0.3026,        879      -0.0732      -0.2457      -0.1725
2014.7.18,2019.42,        880      -0.0456       0.4198       0.4653,        880      -0.0456      -1.9392      -1.8936,        880      -0.0456        0.221       0.2665,        880      -0.0456      -0.4013      -0.3558,        880      -0.0456      -0.4725      -0.4269,        880      -0.0456       0.0656       0.1111,        880      -0.0456       0.2169       0.2625,        880      -0.0456       0.1945         0.24
2014.7.21,2018.5,        881       0.5167       0.3469      -0.1698,        881       0.5167       0.3638       -0.153,        881       0.5167      -0.0937      -0.6104,        881       0.5167      -0.1692      -0.6859,        881       0.5167       3.1576       2.6408,        881       0.5167       0.2381      -0.2786,        881       0.5167       0.2534      -0.2633,        881       0.5167       0.2582      -0.2585
2014.7.22,2028.93,        882      -0.0301      -0.1964      -0.1663,        882      -0.0301      -0.4426      -0.4125,        882      -0.0301      -0.1845      -0.1544,        882      -0.0301      -0.7926      -0.7626,        882      -0.0301       2.2709        2.301,        882      -0.0301       0.2814       0.3114,        882      -0.0301       0.2162       0.2463,        882      -0.0301        0.209        0.239
2014.7.23,2028.32,        883      -0.0838      -0.2449      -0.1611,        883      -0.0838       -0.473      -0.3892,        883      -0.0838      -0.4544      -0.3706,        883      -0.0838      -0.7495      -0.6657,        883      -0.0838       0.7251       0.8089,        883      -0.0838      -0.3059      -0.2221,        883      -0.0838      -0.0811       0.0027,        883      -0.0838      -0.0617       0.0222
2014.7.24,2026.62,        884       0.3568       0.5272       0.1704,        884       0.3568       0.0278      -0.3289,        884       0.3568       0.3904       0.0337,        884       0.3568      -0.3703       -0.727,        884       0.3568       2.7786       2.4219,        884       0.3568       1.0417        0.685,        884       0.3568      -0.0328      -0.3895,        884       0.3568       0.0628       -0.294
2014.7.25,2033.85,        885       0.7356      -0.1823      -0.9179,        885       0.7356      -0.1546      -0.8902,        885       0.7356       -0.606      -1.3415,        885       0.7356      -0.1713      -0.9069,        885       0.7356       -2.445      -3.1805,        885       0.7356       0.0347      -0.7008,        885       0.7356        -0.33      -1.0655,        885       0.7356      -0.2242      -0.9597
2014.7.28,2048.81,        886       0.6423      -0.0647      -0.7071,        886       0.6423       0.2488      -0.3936,        886       0.6423      -0.2253      -0.8676,        886       0.6423      -0.0562      -0.6985,        886       0.6423       1.3619       0.7196,        886       0.6423       1.0895       0.4472,        886       0.6423      -0.0894      -0.7317,        886       0.6423       0.0332      -0.6091
2014.7.29,2061.97,        887        1.001       0.3106      -0.6904,        887        1.001      -0.1818      -1.1828,        887        1.001       0.1776      -0.8234,        887        1.001      -0.0858      -1.0867,        887        1.001      -0.5673      -1.5683,        887        1.001       0.2204      -0.7806,        887        1.001      -0.1586      -1.1596,        887        1.001      -0.1447      -1.1457
2014.7.30,2082.61,        888      -0.3116      -0.6436       -0.332,        888      -0.3116      -0.5059      -0.1942,        888      -0.3116      -0.7307      -0.4191,        888      -0.3116       -0.888      -0.5764,        888      -0.3116      -2.2584      -1.9467,        888      -0.3116      -0.1436        0.168,        888      -0.3116      -0.5006      -0.1889,        888      -0.3116      -0.4082      -0.0966
2014.7.31,2076.12,        889      -0.1455      -1.2676      -1.1222,        889      -0.1455      -1.3627      -1.2172,        889      -0.1455      -1.7103      -1.5648,        889      -0.1455      -1.9494       -1.804,        889      -0.1455      -4.2356      -4.0902,        889      -0.1455       -3.891      -3.7455,        889      -0.1455      -1.1772      -1.0317,        889      -0.1455      -1.0223      -0.8768
2014.8.1,2073.1,        890       0.3531       0.6046       0.2515,        890       0.3531       0.6716       0.3185,        890       0.3531       0.2101       -0.143,        890       0.3531       1.0405       0.6874,        890       0.3531       0.2997      -0.0533,        890       0.3531        0.782       0.4289,        890       0.3531       0.0678      -0.2853,        890       0.3531       0.2425      -0.1106
2014.8.4,2080.42,        891      -0.6806      -0.2614       0.4193,        891      -0.6806      -0.8265      -0.1459,        891      -0.6806      -0.2829       0.3978,        891      -0.6806      -1.2951      -0.6145,        891      -0.6806       0.7229       1.4035,        891      -0.6806      -1.4738      -0.7932,        891      -0.6806       0.0446       0.7252,        891      -0.6806       0.1027       0.7834
2014.8.5,2066.26,        892      -0.2676      -0.6059      -0.3382,        892      -0.2676      -0.6325      -0.3648,        892      -0.2676      -0.9114      -0.6438,        892      -0.2676      -0.7117      -0.4441,        892      -0.2676       -2.585      -2.3173,        892      -0.2676      -0.0202       0.2475,        892      -0.2676      -0.7733      -0.5057,        892      -0.2676      -0.7029      -0.4353
2014.8.6,2060.73,        893      -0.3018      -0.5219      -0.2201,        893      -0.3018      -1.1654      -0.8636,        893      -0.3018      -0.7722      -0.4704,        893      -0.3018      -1.1506      -0.8487,        893      -0.3018      -0.9414      -0.6395,        893      -0.3018       -1.276      -0.9741,        893      -0.3018      -0.2799       0.0219,        893      -0.3018      -0.2407       0.0611
2014.8.7,2054.51,        894      -1.1394      -0.9935       0.1459,        894      -1.1394      -1.0141       0.1254,        894      -1.1394      -0.9818       0.1576,        894      -1.1394      -1.4937      -0.3542,        894      -1.1394      -3.7409      -2.6015,        894      -1.1394       -0.374       0.7654,        894      -1.1394      -0.6464        0.493,        894      -1.1394      -0.6531       0.4863
2014.8.8,2031.1,        895       0.4072       1.4276       1.0204,        895       0.4072       1.4425       1.0353,        895       0.4072       1.3452        0.938,        895       0.4072       1.2848       0.8777,        895       0.4072       6.3891       5.9819,        895       0.4072       4.8768       4.4696,        895       0.4072       0.8435       0.4363,        895       0.4072       0.9136       0.5065
2014.8.11,2039.37,        896        0.103       0.6583       0.5553,        896        0.103      -0.0775      -0.1805,        896        0.103       0.4815       0.3785,        896        0.103       -0.275       -0.378,        896        0.103       2.0852       1.9822,        896        0.103       0.9412       0.8383,        896        0.103       0.3615       0.2585,        896        0.103       0.3474       0.2444
2014.8.12,2041.47,        897       1.0233       0.2403       -0.783,        897       1.0233      -0.2132      -1.2364,        897       1.0233       0.0492      -0.9741,        897       1.0233      -0.5429      -1.5662,        897       1.0233       2.1659       1.1426,        897       1.0233      -0.0744      -1.0977,        897       1.0233       0.1023       -0.921,        897       1.0233       0.0324      -0.9908
2014.8.13,2062.36,        898       0.0417       0.2481       0.2064,        898       0.0417      -0.1445      -0.1862,        898       0.0417        0.063       0.0213,        898       0.0417      -0.1041      -0.1458,        898       0.0417      -0.3418      -0.3835,        898       0.0417       0.4974       0.4557,        898       0.0417       0.2527        0.211,        898       0.0417       0.4345       0.3928
2014.8.14,2063.22,        899       -0.489        1.072        1.561,        899       -0.489       1.1927       1.6818,        899       -0.489       1.0394       1.5285,        899       -0.489       1.5456       2.0346,        899       -0.489       3.2594       3.7485,        899       -0.489       3.1756       3.6646,        899       -0.489       0.7008       1.1898,        899       -0.489       0.6465       1.1355
2014.8.18,2053.13,        900       0.8772        0.106      -0.7712,        900       0.8772      -0.4283      -1.3055,        900       0.8772       0.2209      -0.6563,        900       0.8772      -0.9157      -1.7929,        900       0.8772       2.0174       1.1402,        900       0.8772       0.4527      -0.4245,        900       0.8772       0.3442       -0.533,        900       0.8772       0.3431      -0.5341
2014.8.19,2071.14,        901       0.0792       0.4121        0.333,        901       0.0792       0.0395      -0.0397,        901       0.0792        0.351       0.2719,        901       0.0792       0.4063       0.3271,        901       0.0792       0.7021        0.623,        901       0.0792       0.8115       0.7323,        901       0.0792      -0.0572      -0.1364,        901       0.0792      -0.0285      -0.1077
2014.8.20,2072.78,        902      -1.3783       0.1445       1.5228,        902      -1.3783      -0.1665       1.2118,        902      -1.3783       0.2111       1.5895,        902      -1.3783      -0.4795       0.8989,        902      -1.3783       1.8842       3.2626,        902      -1.3783       1.0991       2.4774,        902      -1.3783       0.0695       1.4478,        902      -1.3783       0.0703       1.4486
2014.8.21,2044.21,        903        0.611       0.6972       0.0862,        903        0.611       0.2154      -0.3956,        903        0.611       0.4175      -0.1935,        903        0.611      -0.1557      -0.7667,        903        0.611       0.3221      -0.2889,        903        0.611       0.4986      -0.1124,        903        0.611       0.3064      -0.3046,        903        0.611       0.3924      -0.2186
2014.8.22,2056.7,        904       0.2037      -0.1944      -0.3981,        904       0.2037      -0.3401      -0.5438,        904       0.2037      -0.1399      -0.3436,        904       0.2037      -0.6524      -0.8561,        904       0.2037       1.1176       0.9139,        904       0.2037       3.0343       2.8306,        904       0.2037       0.1264      -0.0773,        904       0.2037        0.011      -0.1927
2014.8.25,2060.89,        905       0.3474        0.131      -0.2165,        905       0.3474      -0.2625      -0.6099,        905       0.3474      -0.1739      -0.5213,        905       0.3474       -0.395      -0.7424,        905       0.3474       0.8564        0.509,        905       0.3474       2.8309       2.4835,        905       0.3474       0.1809      -0.1666,        905       0.3474       0.0345       -0.313
2014.8.26,2068.05,        906       0.3327       0.6964       0.3637,        906       0.3327      -0.3885      -0.7212,        906       0.3327       0.3739       0.0412,        906       0.3327       -0.531      -0.8637,        906       0.3327       0.4637        0.131,        906       0.3327       4.3388       4.0061,        906       0.3327       0.3746       0.0419,        906       0.3327       0.2591      -0.0736
2014.8.27,2074.93,        907         0.04       0.1321       0.0921,        907         0.04       0.2488       0.2088,        907         0.04       0.0208      -0.0192,        907         0.04       0.2247       0.1847,        907         0.04       0.5586       0.5186,        907         0.04       0.3846       0.3446,        907         0.04      -0.1226      -0.1626,        907         0.04      -0.1229      -0.1629
2014.8.28,2075.76,        908      -0.3478       0.2945       0.6423,        908      -0.3478       0.4151       0.7629,        908      -0.3478      -0.2259       0.1219,        908      -0.3478      -0.1432       0.2046,        908      -0.3478      -0.6813      -0.3335,        908      -0.3478       0.1783       0.5261,        908      -0.3478      -0.1871       0.1607,        908      -0.3478      -0.0542       0.2936
2014.8.29,2068.54,        909      -0.0329       0.1854       0.2183,        909      -0.0329      -0.2577      -0.2248,        909      -0.0329       0.0666       0.0995,        909      -0.0329      -0.5853      -0.5524,        909      -0.0329      -0.2982      -0.2653,        909      -0.0329       0.5003       0.5332,        909      -0.0329       0.1434       0.1763,        909      -0.0329       0.1248       0.1577
2014.9.1,2067.86,        910      -0.7873      -0.4305       0.3567,        910      -0.7873       -0.271       0.5163,        910      -0.7873       -0.426       0.3613,        910      -0.7873      -0.3739       0.4134,        910      -0.7873       1.5523       2.3396,        910      -0.7873       1.1083       1.8956,        910      -0.7873       0.0118       0.7991,        910      -0.7873       0.0084       0.7956
2014.9.2,2051.58,        911      -0.0185       0.4144        0.433,        911      -0.0185       0.2384        0.257,        911      -0.0185       0.2424       0.2609,        911      -0.0185       0.0322       0.0507,        911      -0.0185       1.9529       1.9714,        911      -0.0185        0.589       0.6075,        911      -0.0185         0.31       0.3285,        911      -0.0185       0.3279       0.3464
2014.9.3,2051.2,        912       0.2467      -0.0523       -0.299,        912       0.2467      -0.4109      -0.6576,        912       0.2467       0.0459      -0.2008,        912       0.2467      -0.1695      -0.4162,        912       0.2467       1.1041       0.8574,        912       0.2467       0.8711       0.6244,        912       0.2467       0.1214      -0.1252,        912       0.2467       0.2186      -0.0281
