Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2018.1.15,2503.73,        748       0.7193      -0.0102      -0.7296,        748       0.7193       0.2378      -0.4815,        748       0.7193       0.0403       -0.679,        748       0.7193       0.1438      -0.5756,        748       0.7193       0.7613        0.042,        748       0.7193      -0.5155      -1.2348,        748       0.7193       0.0929      -0.6265,        748       0.7193      -0.0062      -0.7255
2018.1.16,2521.74,        749      -0.2502       -0.124       0.1263,        749      -0.2502       0.1152       0.3655,        749      -0.2502      -0.1418       0.1085,        749      -0.2502        0.178       0.4282,        749      -0.2502       0.6763       0.9265,        749      -0.2502      -1.0602        -0.81,        749      -0.2502      -0.0607       0.1895,        749      -0.2502      -0.0631       0.1872
2018.1.17,2515.43,        750       0.0151       0.1299       0.1148,        750       0.0151      -0.2578       -0.273,        750       0.0151       0.1662       0.1511,        750       0.0151      -0.4015      -0.4166,        750       0.0151      -0.0015      -0.0166,        750       0.0151      -0.5866      -0.6017,        750       0.0151       0.1956       0.1805,        750       0.0151       0.1112       0.0961
2018.1.18,2515.81,        751       0.1769      -0.0793      -0.2562,        751       0.1769      -0.0228      -0.1997,        751       0.1769       0.0217      -0.1552,        751       0.1769      -0.0776      -0.2545,        751       0.1769       0.1729       -0.004,        751       0.1769      -0.4001       -0.577,        751       0.1769       0.0678       -0.109,        751       0.1769       0.1351      -0.0418
2018.1.19,2520.26,        752      -0.7202       0.2522       0.9724,        752      -0.7202       0.2667       0.9869,        752      -0.7202       0.2473       0.9674,        752      -0.7202        0.298       1.0182,        752      -0.7202       -0.205       0.5152,        752      -0.7202       0.0225       0.7427,        752      -0.7202       0.2095       0.9297,        752      -0.7202       0.1522       0.8723
2018.1.22,2502.11,        753       1.3784       0.4523      -0.9261,        753       1.3784       0.2759      -1.1025,        753       1.3784       0.4814      -0.8971,        753       1.3784       0.1692      -1.2093,        753       1.3784      -0.1709      -1.5494,        753       1.3784       0.0161      -1.3624,        753       1.3784       0.3536      -1.0248,        753       1.3784       0.1434      -1.2351
2018.1.23,2536.6,        754       0.0552      -0.1758       -0.231,        754       0.0552       0.0284      -0.0268,        754       0.0552      -0.1766      -0.2318,        754       0.0552      -0.0266      -0.0818,        754       0.0552       0.2117       0.1565,        754       0.0552      -1.9596      -2.0148,        754       0.0552      -0.0549      -0.1101,        754       0.0552       0.0657       0.0105
2018.1.24,2538,        755       0.9547      -0.2062      -1.1609,        755       0.9547      -0.9718      -1.9264,        755       0.9547      -0.1055      -1.0602,        755       0.9547      -0.6838      -1.6385,        755       0.9547      -0.8517      -1.8064,        755       0.9547      -0.8788      -1.8335,        755       0.9547      -0.1122      -1.0668,        755       0.9547      -0.0121      -0.9668
2018.1.25,2562.23,        756        0.489       0.0213      -0.4677,        756        0.489       0.1183      -0.3707,        756        0.489      -0.0965      -0.5856,        756        0.489       0.1454      -0.3436,        756        0.489       0.5927       0.1037,        756        0.489       0.2554      -0.2336,        756        0.489         0.06       -0.429,        756        0.489      -0.0692      -0.5582
2018.1.26,2574.76,        757         0.91      -0.0278      -0.9378,        757         0.91      -0.0652      -0.9752,        757         0.91       0.1256      -0.7843,        757         0.91      -0.1774      -1.0874,        757         0.91      -0.2938      -1.2038,        757         0.91      -0.4398      -1.3498,        757         0.91       0.1222      -0.7878,        757         0.91       0.0283      -0.8817
2018.1.29,2598.19,        758       -1.172      -0.7427       0.4293,        758       -1.172      -0.6676       0.5044,        758       -1.172      -0.7811       0.3908,        758       -1.172      -0.7078       0.4642,        758       -1.172      -1.2475      -0.0756,        758       -1.172      -1.2709       -0.099,        758       -1.172      -0.3708       0.8012,        758       -1.172      -0.3968       0.7752
2018.1.30,2567.74,        759      -0.0498      -0.2053      -0.1554,        759      -0.0498      -0.1644      -0.1145,        759      -0.0498      -0.1186      -0.0687,        759      -0.0498      -0.5545      -0.5047,        759      -0.0498      -0.3157      -0.2659,        759      -0.0498      -0.6079       -0.558,        759      -0.0498      -0.0671      -0.0172,        759      -0.0498      -0.0002       0.0496
2018.1.31,2566.46,        760        0.081       0.2993       0.2182,        760        0.081      -0.0208      -0.1018,        760        0.081       0.3051        0.224,        760        0.081       0.0957       0.0146,        760        0.081      -1.3948      -1.4759,        760        0.081      -0.2738      -0.3548,        760        0.081       0.0714      -0.0097,        760        0.081      -0.0336      -0.1147
2018.2.1,2568.54,        761      -1.6799      -0.8823       0.7977,        761      -1.6799      -0.4242       1.2558,        761      -1.6799      -0.7122       0.9677,        761      -1.6799      -0.7162       0.9638,        761      -1.6799      -2.0942      -0.4142,        761      -1.6799      -2.0555      -0.3755,        761      -1.6799      -0.4548       1.2251,        761      -1.6799      -0.5538       1.1261
2018.2.2,2525.39,        762      -1.3321      -1.1962       0.1358,        762      -1.3321      -1.0181        0.314,        762      -1.3321      -1.2441        0.088,        762      -1.3321      -1.7374      -0.4054,        762      -1.3321      -4.9801      -3.6481,        762      -1.3321      -2.6274      -1.2953,        762      -1.3321      -0.7784       0.5537,        762      -1.3321      -0.8017       0.5304
2018.2.5,2491.75,        763      -1.5427      -1.7386      -0.1959,        763      -1.5427      -2.8285      -1.2858,        763      -1.5427      -1.9545      -0.4118,        763      -1.5427      -2.2249      -0.6822,        763      -1.5427      -3.9634      -2.4207,        763      -1.5427      -4.4141      -2.8714,        763      -1.5427      -1.2719       0.2707,        763      -1.5427      -0.7921       0.7505
2018.2.6,2453.31,        764      -2.3132       0.7745       3.0877,        764      -2.3132       1.3899       3.7031,        764      -2.3132        0.842       3.1552,        764      -2.3132       1.9668         4.28,        764      -2.3132       3.4495       5.7627,        764      -2.3132       0.1431       2.4563,        764      -2.3132       0.7425       3.0557,        764      -2.3132       0.5614       2.8746
2018.2.7,2396.56,        765       0.4615       0.0698      -0.3917,        765       0.4615       0.6628       0.2013,        765       0.4615       0.1398      -0.3217,        765       0.4615      -0.0498      -0.5113,        765       0.4615      -0.8791      -1.3406,        765       0.4615        0.567       0.1056,        765       0.4615      -0.1008      -0.5623,        765       0.4615      -0.3373      -0.7988
2018.2.8,2407.62,        766      -1.8213      -0.9373        0.884,        766      -1.8213      -1.5325       0.2888,        766      -1.8213       -1.051       0.7703,        766      -1.8213      -1.4138       0.4075,        766      -1.8213      -0.4805       1.3408,        766      -1.8213       0.0618       1.8831,        766      -1.8213      -0.7666       1.0547,        766      -1.8213      -0.5358       1.2855
2018.2.9,2363.77,        767       0.9142       0.2794      -0.6349,        767       0.9142       0.3196      -0.5946,        767       0.9142       0.1833      -0.7309,        767       0.9142       0.4437      -0.4705,        767       0.9142      -1.2598       -2.174,        767       0.9142       -2.503      -3.4172,        767       0.9142       0.3916      -0.5226,        767       0.9142       0.5141      -0.4002
2018.2.12,2385.38,        768       0.4113       0.0085      -0.4028,        768       0.4113       0.3995      -0.0117,        768       0.4113      -0.0056      -0.4169,        768       0.4113       0.0782      -0.3331,        768       0.4113       1.1588       0.7475,        768       0.4113       0.6022        0.191,        768       0.4113       0.0772      -0.3341,        768       0.4113       0.0716      -0.3397
2018.2.13,2395.19,        769       1.1122       0.0896      -1.0226,        769       1.1122      -0.4286      -1.5408,        769       1.1122        0.141      -0.9712,        769       1.1122      -0.0008       -1.113,        769       1.1122      -0.6225      -1.7347,        769       1.1122      -1.9815      -3.0938,        769       1.1122       0.0216      -1.0906,        769       1.1122       0.1933      -0.9189
2018.2.14,2421.83,        770       0.8667       0.6311      -0.2356,        770       0.8667       1.1398       0.2731,        770       0.8667       0.6824      -0.1843,        770       0.8667       0.9965       0.1298,        770       0.8667      -2.2683       -3.135,        770       0.8667       1.2258       0.3591,        770       0.8667       0.7039      -0.1628,        770       0.8667        0.845      -0.0217
2018.2.19,2442.82,        771      -1.1339      -0.3765       0.7574,        771      -1.1339      -0.2663       0.8677,        771      -1.1339      -0.3019        0.832,        771      -1.1339      -0.1475       0.9864,        771      -1.1339       1.9571        3.091,        771      -1.1339      -0.6699        0.464,        771      -1.1339       0.0167       1.1507,        771      -1.1339      -0.0414       1.0926
2018.2.20,2415.12,        772       0.6016       0.1222      -0.4794,        772       0.6016       0.1053      -0.4963,        772       0.6016       0.0547      -0.5469,        772       0.6016      -0.0902      -0.6918,        772       0.6016      -1.1335      -1.7352,        772       0.6016      -0.6419      -1.2435,        772       0.6016       0.1048      -0.4968,        772       0.6016       0.0807      -0.5209
2018.2.21,2429.65,        773      -0.6326      -0.2381       0.3945,        773      -0.6326      -0.8295      -0.1969,        773      -0.6326      -0.4763       0.1563,        773      -0.6326      -0.7384      -0.1058,        773      -0.6326      -2.9954      -2.3628,        773      -0.6326       -1.461      -0.8284,        773      -0.6326      -0.0725       0.5601,        773      -0.6326       -0.217       0.4156
2018.2.22,2414.28,        774       1.5425       0.3352      -1.2073,        774       1.5425       0.2954      -1.2471,        774       1.5425       0.3676      -1.1749,        774       1.5425       0.1218      -1.4207,        774       1.5425      -1.7572      -3.2997,        774       1.5425      -0.9963      -2.5388,        774       1.5425       0.3024      -1.2401,        774       1.5425       0.2704      -1.2721
2018.2.23,2451.52,        775         0.25       0.2337      -0.0163,        775         0.25      -0.2055      -0.4556,        775         0.25       0.2435      -0.0065,        775         0.25       0.0758      -0.1743,        775         0.25       2.6312       2.3812,        775         0.25       0.8921        0.642,        775         0.25       0.3547       0.1046,        775         0.25       0.3508       0.1008
2018.2.26,2457.65,        776      -0.0614       0.1375       0.1989,        776      -0.0614       0.2092       0.2706,        776      -0.0614       0.1937       0.2552,        776      -0.0614       0.4159       0.4774,        776      -0.0614       0.6312       0.6926,        776      -0.0614      -0.0384       0.0231,        776      -0.0614       0.1752       0.2366,        776      -0.0614       0.0553       0.1167
2018.2.27,2456.14,        777      -1.1718      -0.6665       0.5053,        777      -1.1718      -0.9317       0.2401,        777      -1.1718      -0.7556       0.4162,        777      -1.1718      -0.7749       0.3969,        777      -1.1718      -1.9561      -0.7843,        777      -1.1718      -1.6137      -0.4419,        777      -1.1718      -0.2637        0.908,        777      -1.1718      -0.4289       0.7428
2018.2.28,2427.36,        778      -1.0382      -0.7935       0.2447,        778      -1.0382      -0.7814       0.2567,        778      -1.0382       -0.988       0.0502,        778      -1.0382      -0.7138       0.3243,        778      -1.0382      -5.0596      -4.0215,        778      -1.0382       0.5865       1.6247,        778      -1.0382      -0.9699       0.0683,        778      -1.0382      -0.6627       0.3755
2018.3.2,2402.16,        779      -1.1282      -0.4585       0.6696,        779      -1.1282      -1.0244       0.1037,        779      -1.1282      -0.4672        0.661,        779      -1.1282      -1.1974      -0.0693,        779      -1.1282      -2.7311       -1.603,        779      -1.1282      -2.8511      -1.7229,        779      -1.1282      -0.1277       1.0004,        779      -1.1282      -0.0363       1.0919
2018.3.5,2375.06,        780       1.5305       0.4055      -1.1249,        780       1.5305       1.2145       -0.316,        780       1.5305       0.4553      -1.0752,        780       1.5305       1.2527      -0.2777,        780       1.5305      -1.3925       -2.923,        780       1.5305       2.0374       0.5069,        780       1.5305       0.6122      -0.9183,        780       1.5305        0.688      -0.8425
2018.3.6,2411.41,        781      -0.3977      -0.7887      -0.3911,        781      -0.3977      -1.0675      -0.6698,        781      -0.3977      -0.6754      -0.2777,        781      -0.3977      -0.9498      -0.5521,        781      -0.3977       2.1017       2.4994,        781      -0.3977      -1.1271      -0.7294,        781      -0.3977      -0.2896       0.1081,        781      -0.3977      -0.1546       0.2431
2018.3.7,2401.82,        782       1.3015       0.3461      -0.9554,        782       1.3015       0.8389      -0.4626,        782       1.3015       0.4786      -0.8229,        782       1.3015       0.5642      -0.7373,        782       1.3015        0.028      -1.2735,        782       1.3015      -0.6837      -1.9852,        782       1.3015       0.3817      -0.9198,        782       1.3015       0.2383      -1.0632
2018.3.8,2433.08,        783       1.0838       0.3529      -0.7309,        783       1.0838      -0.2322       -1.316,        783       1.0838       0.3007      -0.7831,        783       1.0838       0.0989      -0.9849,        783       1.0838       2.2728        1.189,        783       1.0838      -1.0827      -2.1665,        783       1.0838       0.2744      -0.8094,        783       1.0838       0.3466      -0.7372
2018.3.9,2459.45,        784       1.0031       0.5018      -0.5013,        784       1.0031       0.8578      -0.1453,        784       1.0031       0.6624      -0.3407,        784       1.0031       0.4376      -0.5655,        784       1.0031       0.7498      -0.2532,        784       1.0031      -0.1787      -1.1818,        784       1.0031       0.4137      -0.5894,        784       1.0031       0.4553      -0.5478
2018.3.12,2484.12,        785       0.4175      -0.0219      -0.4394,        785       0.4175      -0.6298      -1.0473,        785       0.4175      -0.0828      -0.5003,        785       0.4175      -0.0582      -0.4757,        785       0.4175       2.7104       2.2929,        785       0.4175       0.4552       0.0378,        785       0.4175      -0.0538      -0.4712,        785       0.4175      -0.0322      -0.4497
2018.3.13,2494.49,        786      -0.3371       -0.871      -0.5339,        786      -0.3371      -0.3435      -0.0063,        786      -0.3371      -0.9283      -0.5912,        786      -0.3371      -0.8863      -0.5492,        786      -0.3371       -1.288      -0.9509,        786      -0.3371      -1.1627      -0.8256,        786      -0.3371      -0.2427       0.0944,        786      -0.3371       -0.293       0.0442
2018.3.14,2486.08,        787       0.2534      -0.1139      -0.3673,        787       0.2534       -0.316      -0.5694,        787       0.2534      -0.2855      -0.5389,        787       0.2534      -0.1559      -0.4093,        787       0.2534      -2.0173      -2.2707,        787       0.2534      -0.0942      -0.3476,        787       0.2534      -0.0097      -0.2631,        787       0.2534      -0.0663      -0.3197
2018.3.15,2492.38,        788       0.0638      -0.3894      -0.4532,        788       0.0638      -0.3688      -0.4326,        788       0.0638      -0.4142      -0.4779,        788       0.0638      -0.3481      -0.4119,        788       0.0638      -1.6377      -1.7014,        788       0.0638      -1.1432       -1.207,        788       0.0638       0.0378       -0.026,        788       0.0638       -0.024      -0.0878
2018.3.16,2493.97,        789      -0.7594      -0.2692       0.4902,        789      -0.7594      -0.0532       0.7062,        789      -0.7594      -0.3072       0.4522,        789      -0.7594      -0.0782       0.6812,        789      -0.7594      -0.8686      -0.1092,        789      -0.7594       0.3791       1.1386,        789      -0.7594       -0.195       0.5645,        789      -0.7594      -0.2258       0.5336
2018.3.19,2475.03,        790       0.4238      -0.2747      -0.6986,        790       0.4238      -0.5682      -0.9921,        790       0.4238      -0.2928      -0.7166,        790       0.4238      -0.6214      -1.0452,        790       0.4238      -2.4198      -2.8436,        790       0.4238      -0.9477      -1.3715,        790       0.4238      -0.1373      -0.5612,        790       0.4238      -0.0849      -0.5087
2018.3.20,2485.52,        791      -0.0221       0.2984       0.3205,        791      -0.0221       0.5321       0.5543,        791      -0.0221       0.3552       0.3773,        791      -0.0221       0.5202       0.5424,        791      -0.0221      -0.2136      -0.1915,        791      -0.0221       -0.086      -0.0639,        791      -0.0221       0.1778          0.2,        791      -0.0221       0.2171       0.2392
2018.3.21,2484.97,        792       0.4447      -0.6007      -1.0454,        792       0.4447      -0.4215      -0.8662,        792       0.4447      -0.7405      -1.1852,        792       0.4447       -0.919      -1.3637,        792       0.4447      -2.9565      -3.4012,        792       0.4447      -2.4843       -2.929,        792       0.4447        -0.37      -0.8147,        792       0.4447      -0.3968      -0.8414
2018.3.22,2496.02,        793      -3.1755      -1.2779       1.8976,        793      -3.1755       -1.155       2.0205,        793      -3.1755      -1.2079       1.9676,        793      -3.1755      -1.3253       1.8502,        793      -3.1755      -2.6712       0.5042,        793      -3.1755      -2.4471       0.7283,        793      -3.1755      -0.7164       2.4591,        793      -3.1755        -0.88       2.2954
2018.3.23,2416.76,        794       0.8408       0.3078       -0.533,        794       0.8408      -0.3123      -1.1531,        794       0.8408       0.1435      -0.6973,        794       0.8408      -0.0717      -0.9125,        794       0.8408      -3.9417      -4.7825,        794       0.8408      -1.4323      -2.2731,        794       0.8408       0.0503      -0.7905,        794       0.8408       0.1587      -0.6821
2018.3.26,2437.08,        795       0.6147       0.1564      -0.4583,        795       0.6147       0.7405       0.1259,        795       0.6147       0.2598      -0.3549,        795       0.6147       0.4883      -0.1264,        795       0.6147       1.8685       1.2538,        795       0.6147      -0.5912      -1.2059,        795       0.6147       0.3852      -0.2295,        795       0.6147       0.3523      -0.2624
2018.3.27,2452.06,        796      -1.3364      -0.8393       0.4971,        796      -1.3364      -0.9113       0.4251,        796      -1.3364      -0.9154        0.421,        796      -1.3364      -0.8604        0.476,        796      -1.3364      -3.3438      -2.0074,        796      -1.3364       0.9131       2.2496,        796      -1.3364      -0.3565       0.9799,        796      -1.3364      -0.0232       1.3133
2018.3.28,2419.29,        797        0.706       0.5383      -0.1677,        797        0.706       0.6876      -0.0184,        797        0.706       0.5985      -0.1075,        797        0.706       0.9341       0.2282,        797        0.706       -0.082       -0.788,        797        0.706      -0.2689      -0.9749,        797        0.706       0.5149      -0.1911,        797        0.706        0.514      -0.1919
2018.3.29,2436.37,        798       0.3891       -0.089      -0.4781,        798       0.3891      -0.3805      -0.7696,        798       0.3891      -0.0313      -0.4204,        798       0.3891      -0.3746      -0.7637,        798       0.3891       0.5029       0.1138,        798       0.3891       0.7257       0.3366,        798       0.3891       0.0387      -0.3504,        798       0.3891       0.0518      -0.3373
2018.3.30,2445.85,        799      -0.0691      -0.2614      -0.1923,        799      -0.0691      -0.5934      -0.5243,        799      -0.0691      -0.1873      -0.1182,        799      -0.0691      -0.6253      -0.5562,        799      -0.0691       0.3234       0.3925,        799      -0.0691       0.8176       0.8867,        799      -0.0691      -0.0159       0.0532,        799      -0.0691       0.0683       0.1374
2018.4.2,2444.16,        800      -0.0708      -0.1984      -0.1277,        800      -0.0708      -0.0585       0.0123,        800      -0.0708      -0.2223      -0.1515,        800      -0.0708        0.098       0.1688,        800      -0.0708       -0.157      -0.0862,        800      -0.0708      -1.7763      -1.7055,        800      -0.0708      -0.1105      -0.0397,        800      -0.0708       0.0219       0.0926
2018.4.3,2442.43,        801      -1.4072       0.0791       1.4863,        801      -1.4072      -0.1499       1.2573,        801      -1.4072      -0.0747       1.3325,        801      -1.4072      -0.1246       1.2826,        801      -1.4072       0.4345       1.8417,        801      -1.4072       0.0647       1.4719,        801      -1.4072      -0.0934       1.3138,        801      -1.4072      -0.1181       1.2891
2018.4.4,2408.06,        802       1.2234       0.1431      -1.0803,        802       1.2234       0.7127      -0.5107,        802       1.2234       0.2692      -0.9541,        802       1.2234        0.613      -0.6104,        802       1.2234      -0.8763      -2.0997,        802       1.2234      -0.1695      -1.3929,        802       1.2234       0.6959      -0.5275,        802       1.2234       0.5996      -0.6238
2018.4.5,2437.52,        803      -0.3257      -0.1715       0.1542,        803      -0.3257      -0.5085      -0.1827,        803      -0.3257      -0.1495       0.1762,        803      -0.3257      -0.8063      -0.4806,        803      -0.3257       2.0699       2.3956,        803      -0.3257      -0.6264      -0.3007,        803      -0.3257       0.0498       0.3755,        803      -0.3257       -0.285       0.0407
2018.4.6,2429.58,        804       0.5968       0.0868        -0.51,        804       0.5968       -0.146      -0.7428,        804       0.5968      -0.1578      -0.7546,        804       0.5968        0.203      -0.3938,        804       0.5968       1.8657       1.2689,        804       0.5968      -2.0919      -2.6887,        804       0.5968      -0.0171       -0.614,        804       0.5968      -0.2077      -0.8045
2018.4.9,2444.08,        805       0.2725       0.1746      -0.0979,        805       0.2725       0.3876       0.1152,        805       0.2725       0.0746      -0.1979,        805       0.2725       0.3872       0.1147,        805       0.2725      -0.0575        -0.33,        805       0.2725       0.3913       0.1188,        805       0.2725         0.25      -0.0225,        805       0.2725       0.2255       -0.047
2018.4.10,2450.74,        806       -0.266      -0.0938       0.1723,        806       -0.266      -0.6559      -0.3899,        806       -0.266       0.0565       0.3226,        806       -0.266      -0.5331       -0.267,        806       -0.266      -1.2858      -1.0197,        806       -0.266      -1.3278      -1.0618,        806       -0.266       0.0404       0.3064,        806       -0.266       0.1904       0.4565
2018.4.11,2444.22,        807      -0.0618      -0.0102       0.0516,        807      -0.0618       0.3538       0.4156,        807      -0.0618      -0.1011      -0.0393,        807      -0.0618      -0.0484       0.0134,        807      -0.0618      -1.7294      -1.6676,        807      -0.0618       0.2295       0.2913,        807      -0.0618       0.1647       0.2264,        807      -0.0618       0.0686       0.1304
2018.4.12,2442.71,        808        0.506      -0.0117      -0.5177,        808        0.506       0.2193      -0.2867,        808        0.506       0.0495      -0.4565,        808        0.506       0.2288      -0.2772,        808        0.506      -1.1492      -1.6552,        808        0.506      -0.7269      -1.2329,        808        0.506       0.2594      -0.2466,        808        0.506       0.1652      -0.3408
2018.4.13,2455.07,        809       0.0986      -0.0784       -0.177,        809       0.0986      -0.7298      -0.8284,        809       0.0986      -0.2657      -0.3643,        809       0.0986      -0.4559      -0.5544,        809       0.0986      -0.5163      -0.6149,        809       0.0986       -1.267      -1.3656,        809       0.0986        0.017      -0.0816,        809       0.0986      -0.1039      -0.2025
2018.4.16,2457.49,        810      -0.1514       0.0737       0.2251,        810      -0.1514      -0.0301       0.1213,        810      -0.1514       0.1666        0.318,        810      -0.1514       0.1261       0.2774,        810      -0.1514       1.7633       1.9147,        810      -0.1514      -0.8395      -0.6881,        810      -0.1514       0.2262       0.3775,        810      -0.1514        0.311       0.4624
2018.4.17,2453.77,        811       1.0682       0.2482      -0.8199,        811       1.0682       -0.212      -1.2802,        811       1.0682       0.2432      -0.8249,        811       1.0682      -0.1138       -1.182,        811       1.0682      -2.1019      -3.1701,        811       1.0682      -0.6763      -1.7445,        811       1.0682       0.3049      -0.7632,        811       1.0682       0.3445      -0.7237
2018.4.18,2479.98,        812       0.2468       0.0853      -0.1614,        812       0.2468       0.4466       0.1998,        812       0.2468       0.1019      -0.1449,        812       0.2468       0.3698        0.123,        812       0.2468       0.2493       0.0025,        812       0.2468      -0.8635      -1.1103,        812       0.2468       0.1444      -0.1024,        812       0.2468       0.2592       0.0124
2018.4.19,2486.1,        813       -0.393      -0.5323      -0.1393,        813       -0.393      -0.9771      -0.5841,        813       -0.393      -0.4127      -0.0197,        813       -0.393      -0.8688      -0.4758,        813       -0.393      -1.5601      -1.1671,        813       -0.393      -0.5148      -0.1218,        813       -0.393      -0.0406       0.3524,        813       -0.393      -0.1412       0.2518
2018.4.20,2476.33,        814      -0.0896       -0.271      -0.1814,        814      -0.0896      -0.5611      -0.4714,        814      -0.0896       -0.431      -0.3414,        814      -0.0896      -0.7513      -0.6616,        814      -0.0896      -3.1952      -3.1056,        814      -0.0896      -1.9128      -1.8232,        814      -0.0896       0.0363       0.1259,        814      -0.0896      -0.0497         0.04
2018.4.23,2474.11,        815       -0.403      -0.0718       0.3312,        815       -0.403       0.1029       0.5059,        815       -0.403       0.0382       0.4412,        815       -0.403      -0.1433       0.2596,        815       -0.403      -0.8574      -0.4544,        815       -0.403      -0.3755       0.0275,        815       -0.403       0.1248       0.5278,        815       -0.403       0.0425       0.4455
2018.4.24,2464.14,        816      -0.6221      -0.5557       0.0664,        816      -0.6221      -1.0589      -0.4368,        816      -0.6221      -0.8043      -0.1822,        816      -0.6221      -0.9844      -0.3623,        816      -0.6221      -2.6498      -2.0277,        816      -0.6221      -2.0415      -1.4194,        816      -0.6221      -0.3651        0.257,        816      -0.6221      -0.2597       0.3624
2018.4.25,2448.81,        817       1.0956      -0.2554       -1.351,        817       1.0956      -0.1341      -1.2298,        817       1.0956      -0.5166      -1.6122,        817       1.0956       0.0576      -1.0381,        817       1.0956      -1.0952      -2.1908,        817       1.0956      -1.3336      -2.4293,        817       1.0956       0.1314      -0.9642,        817       1.0956       0.1697       -0.926
2018.4.26,2475.64,        818        0.677       0.2886      -0.3884,        818        0.677       0.3973      -0.2797,        818        0.677       0.3239      -0.3531,        818        0.677       0.2383      -0.4387,        818        0.677       2.2599       1.5829,        818        0.677       1.4602       0.7832,        818        0.677       0.3205      -0.3565,        818        0.677       0.3535      -0.3235
2018.4.27,2492.4,        819        0.922       0.0085      -0.9135,        819        0.922       0.0551      -0.8669,        819        0.922       0.1166      -0.8054,        819        0.922      -0.0581      -0.9801,        819        0.922      -0.0181      -0.9401,        819        0.922      -1.0309      -1.9529,        819        0.922       0.1178      -0.8042,        819        0.922       0.1815      -0.7405
2018.4.30,2515.38,        820      -0.3884      -0.2578       0.1306,        820      -0.3884      -0.3332       0.0552,        820      -0.3884      -0.2222       0.1662,        820      -0.3884      -0.1746       0.2138,        820      -0.3884       2.1265       2.5149,        820      -0.3884       0.4638       0.8522,        820      -0.3884       0.0847       0.4731,        820      -0.3884      -0.1218       0.2666
