Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2010.1.28,1642.43,        760      -2.4354      -1.3543       1.0811,        761      -2.4354      -2.2425       0.1929,        760      -2.4354      -1.4863       0.9492,        761      -2.4354      -1.6454         0.79,        760      -2.4354      -2.3658       0.0696,        761      -2.4354       0.4359       2.8713,        760      -2.4354      -0.5039       1.9315,        761      -2.4354      -0.4593       1.9761
2010.1.29,1602.43,        761       0.2502      -0.1405      -0.3908,        762       0.2502       0.1942      -0.0561,        761       0.2502      -0.1024      -0.3527,        762       0.2502      -0.7706      -1.0209,        761       0.2502      -1.3121      -1.5624,        762       0.2502       0.4359       0.1857,        761       0.2502      -0.0331      -0.2833,        762       0.2502      -0.0383      -0.2886
2010.2.1,1606.44,        762      -0.6617       0.8134       1.4751,        763      -0.6617       0.0912       0.7529,        762      -0.6617       0.7409       1.4026,        763      -0.6617       1.0612       1.7229,        762      -0.6617       1.9249       2.5866,        763      -0.6617       0.4359       1.0976,        762      -0.6617       0.7813       1.4431,        763      -0.6617        0.855       1.5167
2010.2.2,1595.81,        763       1.2038       1.0167       -0.187,        764       1.2038       1.3283       0.1245,        763       1.2038       1.2511       0.0473,        764       1.2038       0.9846      -0.2192,        763       1.2038      -0.9707      -2.1744,        764       1.2038       0.4359      -0.7679,        763       1.2038       0.5518      -0.6519,        764       1.2038       0.4682      -0.7356
2010.2.3,1615.02,        764       0.0867      -0.2791      -0.3658,        765       0.0867      -0.1908      -0.2775,        764       0.0867       -0.867      -0.9537,        765       0.0867      -0.8408      -0.9275,        764       0.0867       -3.098      -3.1847,        765       0.0867       0.4359       0.3492,        764       0.0867       -0.952      -1.0387,        765       0.0867      -0.7769      -0.8635
2010.2.4,1616.42,        765      -3.0499      -3.2051      -0.1551,        766      -3.0499      -2.1778       0.8721,        765      -3.0499      -3.2774      -0.2274,        766      -3.0499      -1.4378       1.6122,        765      -3.0499      -6.4125      -3.3626,        766      -3.0499       0.4359       3.4859,        765      -3.0499      -2.1357       0.9143,        766      -3.0499      -1.9139       1.1361
2010.2.5,1567.12,        766      -0.9144       -0.677       0.2374,        767      -0.9144      -1.2048      -0.2903,        766      -0.9144      -0.8908       0.0236,        767      -0.9144      -1.4856      -0.5712,        766      -0.9144      -1.0714       -0.157,        767      -0.9144       0.4359       1.3503,        766      -0.9144      -0.3329       0.5815,        767      -0.9144      -0.3228       0.5916
2010.2.8,1552.79,        767       1.1399       0.7019       -0.438,        768       1.1399        0.389      -0.7509,        767       1.1399       0.5008      -0.6391,        768       1.1399        0.182      -0.9579,        767       1.1399       1.3785       0.2387,        768       1.1399       0.4359       -0.704,        767       1.1399       0.3848      -0.7551,        768       1.1399       0.6578       -0.482
2010.2.9,1570.49,        768      -0.0236       0.0478       0.0713,        769      -0.0236      -0.3488      -0.3253,        768      -0.0236      -0.6106       -0.587,        769      -0.0236      -0.8855       -0.862,        768      -0.0236       0.6711       0.6947,        769      -0.0236       0.4359       0.4595,        768      -0.0236       0.5127       0.5363,        769      -0.0236       0.3865       0.4101
2010.2.10,1570.12,        769       1.7636       1.2367      -0.5269,        770       1.7636       1.3511      -0.4125,        769       1.7636       1.2822      -0.4814,        770       1.7636       1.9756        0.212,        769       1.7636       -0.286      -2.0495,        770       1.7636       0.4359      -1.3276,        769       1.7636       0.3556       -1.408,        770       1.7636       0.6632      -1.1003
2010.2.11,1597.81,        770      -0.2597       0.6424       0.9021,        771      -0.2597       -0.065       0.1947,        770      -0.2597       0.0374       0.2971,        771      -0.2597       1.0026       1.2623,        770      -0.2597       -0.663      -0.4033,        771      -0.2597       0.4359       0.6957,        770      -0.2597       0.1943       0.4541,        771      -0.2597       0.2355       0.4952
2010.2.12,1593.66,        771       0.4637       0.0208      -0.4429,        772       0.4637       0.1238      -0.3399,        771       0.4637      -0.0117      -0.4754,        772       0.4637      -0.4281      -0.8919,        771       0.4637       1.3701       0.9063,        772       0.4637       0.4359      -0.0278,        771       0.4637       0.4518      -0.0119,        772       0.4637       0.4197      -0.0441
2010.2.16,1601.05,        772       1.6477       1.0962      -0.5515,        773       1.6477       1.3014      -0.3463,        772       1.6477       1.0614      -0.5863,        773       1.6477       0.9046      -0.7431,        772       1.6477       0.6934      -0.9543,        773       1.6477       0.4359      -1.2117,        772       1.6477       1.0122      -0.6355,        773       1.6477       0.9649      -0.6827
2010.2.17,1627.43,        773      -0.3834          0.2       0.5834,        774      -0.3834       0.0919       0.4754,        773      -0.3834      -0.2022       0.1812,        774      -0.3834       0.1412       0.5246,        773      -0.3834        -1.33      -0.9466,        774      -0.3834       0.4359       0.8193,        773      -0.3834        0.079       0.4625,        774      -0.3834       0.2151       0.5985
2010.2.18,1621.19,        774      -1.6833      -1.1624       0.5209,        775      -1.6833      -1.6739       0.0094,        774      -1.6833        -1.67       0.0134,        775      -1.6833      -1.6019       0.0814,        774      -1.6833      -1.8561      -0.1728,        775      -1.6833       0.4359       2.1193,        774      -1.6833      -0.0359       1.6474,        775      -1.6833      -0.0026       1.6808
2010.2.19,1593.9,        775       2.0829       1.9883      -0.0947,        776       2.0829       1.4691      -0.6139,        775       2.0829       1.8438      -0.2391,        776       2.0829       1.5116      -0.5713,        775       2.0829       1.3201      -0.7628,        776       2.0829       0.4359       -1.647,        775       2.0829        0.708      -1.3749,        776       2.0829       0.5406      -1.5423
2010.2.22,1627.1,        776       0.1106      -0.1249      -0.2355,        777       0.1106      -0.5751      -0.6857,        776       0.1106      -0.3466      -0.4572,        777       0.1106       -0.516      -0.6266,        776       0.1106      -2.8478      -2.9584,        777       0.1106       0.4359       0.3253,        776       0.1106      -0.5485      -0.6592,        777       0.1106      -0.6354      -0.7461
2010.2.23,1628.9,        777      -0.9866         -1.1      -0.1135,        778      -0.9866      -0.4252       0.5613,        777      -0.9866      -1.3965        -0.41,        778      -0.9866      -0.3225       0.6641,        777      -0.9866      -2.6132      -1.6266,        778      -0.9866       0.4359       1.4225,        777      -0.9866      -0.5179       0.4687,        778      -0.9866      -0.4493       0.5372
2010.2.24,1612.83,        778      -1.5699       -0.865       0.7049,        779      -1.5699       -0.772       0.7979,        778      -1.5699      -0.6771       0.8928,        779      -1.5699      -0.5207       1.0492,        778      -1.5699      -2.3595      -0.7896,        779      -1.5699       0.4359       2.0058,        778      -1.5699      -0.4504       1.1196,        779      -1.5699      -0.5874       0.9825
2010.2.25,1587.51,        779       0.4454       0.6005       0.1551,        780       0.4454       1.0684       0.6231,        779       0.4454       0.3314       -0.114,        780       0.4454       0.6036       0.1582,        779       0.4454       0.5687       0.1234,        780       0.4454       0.4359      -0.0094,        779       0.4454        0.304      -0.1414,        780       0.4454       0.3062      -0.1392
2010.2.26,1594.58,        780       1.2881       2.0285       0.7404,        781       1.2881       0.6425      -0.6456,        780       1.2881       1.8271       0.5389,        781       1.2881       1.1678      -0.1203,        780       1.2881       3.7143       2.4262,        781       1.2881       0.4359      -0.8522,        780       1.2881       1.3759       0.0878,        781       1.2881       1.2191       -0.069
2010.3.2,1615.12,        781       0.4532       0.5392        0.086,        782       0.4532       0.6465       0.1933,        781       0.4532       0.1965      -0.2568,        782       0.4532       0.9296       0.4764,        781       0.4532        1.188       0.7347,        782       0.4532       0.4359      -0.0173,        781       0.4532       0.3851      -0.0681,        782       0.4532       0.5643       0.1111
2010.3.3,1622.44,        782      -0.2613       -0.412      -0.1507,        783      -0.2613       -0.481      -0.2196,        782      -0.2613      -0.4592      -0.1979,        783      -0.2613      -1.0246      -0.7633,        782      -0.2613      -0.2435       0.0178,        783      -0.2613       0.4359       0.6973,        782      -0.2613       0.0818       0.3432,        783      -0.2613      -0.1319       0.1294
2010.3.4,1618.2,        783       1.0116        1.648       0.6364,        784       1.0116       1.2251       0.2135,        783       1.0116       1.5225       0.5109,        784       1.0116       1.5618       0.5502,        783       1.0116       2.5233       1.5117,        784       1.0116       0.4359      -0.5757,        783       1.0116       0.7793      -0.2323,        784       1.0116       0.7874      -0.2242
2010.3.5,1634.57,        784       1.5582       1.3068      -0.2514,        785       1.5582       0.9875      -0.5707,        784       1.5582       1.1452       -0.413,        785       1.5582       0.8573      -0.7009,        784       1.5582       0.9105      -0.6477,        785       1.5582       0.4359      -1.1223,        784       1.5582       0.8298      -0.7284,        785       1.5582       0.7567      -0.8015
2010.3.8,1660.04,        785       0.0476       0.4798       0.4322,        786       0.0476      -0.7621      -0.8097,        785       0.0476      -0.0925      -0.1401,        786       0.0476      -0.3264       -0.374,        785       0.0476       1.4976         1.45,        786       0.0476       0.4359       0.3883,        785       0.0476      -0.1109      -0.1585,        786       0.0476      -0.1668      -0.2144
2010.3.9,1660.83,        786       0.0849       0.0767      -0.0082,        787       0.0849       0.5877       0.5028,        786       0.0849       0.1512       0.0663,        787       0.0849       0.4262       0.3413,        786       0.0849      -0.0355      -0.1203,        787       0.0849       0.4359        0.351,        786       0.0849        0.297       0.2121,        787       0.0849       0.3002       0.2153
2010.3.10,1662.24,        787      -0.3381       0.6699        1.008,        788      -0.3381       0.6675       1.0056,        787      -0.3381       0.5566       0.8947,        788      -0.3381       0.7432       1.0813,        787      -0.3381      -0.6901       -0.352,        788      -0.3381       0.4359        0.774,        787      -0.3381       0.1628       0.5009,        788      -0.3381        0.291       0.6291
2010.3.11,1656.62,        788       0.3694       0.5326       0.1632,        789       0.3694       0.1749      -0.1945,        788       0.3694       0.6384        0.269,        789       0.3694       0.3021      -0.0673,        788       0.3694        0.189      -0.1804,        789       0.3694       0.4359       0.0665,        788       0.3694        0.298      -0.0714,        789       0.3694        0.284      -0.0854
2010.3.12,1662.74,        789      -0.7963      -0.1905       0.6058,        790      -0.7963      -0.7522       0.0441,        789      -0.7963       -0.433       0.3633,        790      -0.7963      -0.5409       0.2553,        789      -0.7963      -2.4007      -1.6045,        790      -0.7963       0.4359       1.2322,        789      -0.7963      -0.2499       0.5464,        790      -0.7963      -0.3622        0.434
2010.3.15,1649.5,        790      -0.0903       0.3506        0.441,        791      -0.0903       0.6903       0.7807,        790      -0.0903       0.1504       0.2407,        791      -0.0903       0.8261       0.9164,        790      -0.0903      -0.7536      -0.6633,        791      -0.0903       0.4359       0.5263,        790      -0.0903       0.3263       0.4167,        791      -0.0903       0.4062       0.4966
2010.3.16,1648.01,        791       2.1147       1.2749      -0.8397,        792       2.1147       1.5322      -0.5825,        791       2.1147       1.2053      -0.9094,        792       2.1147       2.0096      -0.1051,        791       2.1147       0.4485      -1.6662,        792       2.1147       0.4359      -1.6787,        791       2.1147       0.7983      -1.3164,        792       2.1147       0.7683      -1.3464
2010.3.17,1682.86,        792       -0.457      -0.7336      -0.2767,        793       -0.457      -0.7173      -0.2603,        792       -0.457      -1.0981      -0.6412,        793       -0.457      -1.0209       -0.564,        792       -0.457      -0.3776       0.0794,        793       -0.457       0.4359       0.8929,        792       -0.457      -0.1266       0.3304,        793       -0.457      -0.0762       0.3808
2010.3.18,1675.17,        793       0.6531       0.6124      -0.0407,        794       0.6531       0.7609       0.1078,        793       0.6531       0.4333      -0.2197,        794       0.6531       0.8665       0.2135,        793       0.6531      -2.1575      -2.8106,        794       0.6531       0.4359      -0.2171,        793       0.6531       0.0821       -0.571,        794       0.6531      -0.0038      -0.6569
2010.3.19,1686.11,        794      -0.7971      -0.1145       0.6826,        795      -0.7971      -0.5853       0.2118,        794      -0.7971      -0.4288       0.3683,        795      -0.7971      -0.6836       0.1135,        794      -0.7971      -2.3599      -1.5628,        795      -0.7971       0.4359        1.233,        794      -0.7971      -0.6189       0.1782,        795      -0.7971      -0.4271         0.37
2010.3.22,1672.67,        795        0.547      -0.1555      -0.7025,        796        0.547      -0.3563      -0.9033,        795        0.547      -0.3103      -0.8573,        796        0.547       0.0628      -0.4842,        795        0.547      -0.4049      -0.9519,        796        0.547       0.4359      -0.1111,        795        0.547       0.4238      -0.1233,        796        0.547       0.3299      -0.2172
2010.3.23,1681.82,        796      -0.0482        0.733       0.7811,        797      -0.0482       0.9106       0.9587,        796      -0.0482       0.2998        0.348,        797      -0.0482       0.3811       0.4292,        796      -0.0482      -0.6269      -0.5787,        797      -0.0482       0.4359       0.4841,        796      -0.0482       0.3328        0.381,        797      -0.0482       0.3476       0.3958
2010.3.24,1681.01,        797        0.439      -0.2185      -0.6575,        798        0.439       0.1977      -0.2413,        797        0.439       0.0098      -0.4292,        798        0.439       0.1206      -0.3184,        797        0.439      -0.9931      -1.4322,        798        0.439       0.4359      -0.0031,        797        0.439       0.2365      -0.2025,        798        0.439       0.4092      -0.0298
2010.3.25,1688.39,        798       0.5526       0.8864       0.3338,        799       0.5526       0.8236        0.271,        798       0.5526       0.5054      -0.0472,        799       0.5526       1.1852       0.6326,        798       0.5526       0.2044      -0.3482,        799       0.5526       0.4359      -0.1167,        798       0.5526       0.1897      -0.3629,        799       0.5526        0.081      -0.4716
2010.3.26,1697.72,        799      -0.3375       0.3293       0.6668,        800      -0.3375       0.4998       0.8373,        799      -0.3375       0.4444       0.7819,        800      -0.3375       0.0501       0.3876,        799      -0.3375        0.976       1.3135,        800      -0.3375       0.4359       0.7734,        799      -0.3375       0.1094       0.4469,        800      -0.3375       0.3356       0.6731
2010.3.29,1691.99,        800       0.4846       0.9683       0.4837,        801       0.4846       0.4654      -0.0192,        800       0.4846       0.5098       0.0252,        801       0.4846       0.2327      -0.2519,        800       0.4846      -0.1643      -0.6489,        801       0.4846       0.4359      -0.0487,        800       0.4846       0.3926      -0.0921,        801       0.4846       0.3659      -0.1188
2010.3.30,1700.19,        801      -0.4317      -0.3485       0.0833,        802      -0.4317      -0.2775       0.1542,        801      -0.4317      -0.5551      -0.1233,        802      -0.4317       0.2984       0.7301,        801      -0.4317      -2.4445      -2.0127,        802      -0.4317       0.4359       0.8676,        801      -0.4317      -0.2083       0.2234,        802      -0.4317      -0.0472       0.3845
2010.3.31,1692.85,        802       1.5548       1.6063       0.0515,        803       1.5548       0.8503      -0.7045,        802       1.5548        1.674       0.1193,        803       1.5548       0.9709      -0.5839,        802       1.5548       0.6135      -0.9413,        803       1.5548       0.4359      -1.1189,        802       1.5548       0.6316      -0.9232,        803       1.5548       0.4695      -1.0853
2010.4.1,1719.17,        803       0.2513       0.6936       0.4423,        804       0.2513       0.0595      -0.1918,        803       0.2513        0.531       0.2797,        804       0.2513       0.1798      -0.0714,        803       0.2513       0.2176      -0.0337,        804       0.2513       0.4359       0.1846,        803       0.2513       0.3477       0.0964,        804       0.2513       0.3339       0.0826
2010.4.2,1723.49,        804        0.087       0.7673       0.6802,        805        0.087       0.3069       0.2198,        804        0.087       0.7762       0.6892,        805        0.087        0.801        0.714,        804        0.087      -0.8604      -0.9474,        805        0.087       0.4359       0.3489,        804        0.087       0.2988       0.2118,        805        0.087       0.3838       0.2968
2010.4.5,1724.99,        805       0.0638       0.3888        0.325,        806       0.0638       0.0586      -0.0052,        805       0.0638      -0.1719      -0.2356,        806       0.0638       0.5877       0.5239,        805       0.0638       0.6223       0.5585,        806       0.0638       0.4359       0.3722,        805       0.0638       0.1572       0.0934,        806       0.0638       0.3087       0.2449
2010.4.6,1726.09,        806       0.0295       0.1392       0.1096,        807       0.0295       -0.185      -0.2146,        806       0.0295      -0.3425      -0.3721,        807       0.0295      -0.1033      -0.1328,        806       0.0295      -0.9759      -1.0055,        807       0.0295       0.4359       0.4064,        806       0.0295       0.0694       0.0399,        807       0.0295       0.0367       0.0071
2010.4.7,1726.6,        807       0.4158      -0.8104      -1.2263,        808       0.4158      -0.8901      -1.3059,        807       0.4158      -1.1444      -1.5603,        808       0.4158      -1.4213      -1.8372,        807       0.4158        0.353      -0.0629,        808       0.4158       0.4359       0.0201,        807       0.4158      -0.7152       -1.131,        808       0.4158      -0.6725      -1.0884
2010.4.8,1733.78,        808       -0.537        0.467        1.004,        809       -0.537       0.4056       0.9426,        808       -0.537       0.5217       1.0587,        809       -0.537       0.8813       1.4183,        808       -0.537       1.2612       1.7982,        809       -0.537       0.4359       0.9729,        808       -0.537       0.3724       0.9094,        809       -0.537       0.4426       0.9796
2010.4.9,1724.47,        809      -0.8217      -0.1761       0.6456,        810      -0.8217      -0.1324       0.6893,        809      -0.8217      -0.2829       0.5388,        810      -0.8217      -0.7118       0.1099,        809      -0.8217       1.5778       2.3995,        810      -0.8217       0.4359       1.2576,        809      -0.8217       0.2572       1.0789,        810      -0.8217       0.0526       0.8743
2010.4.12,1710.3,        810        0.017      -0.6803      -0.6973,        811        0.017      -1.5914      -1.6083,        810        0.017      -1.0319      -1.0489,        811        0.017       -0.995       -1.012,        810        0.017      -1.3245      -1.3414,        811        0.017       0.4359        0.419,        810        0.017      -0.4254      -0.4424,        811        0.017      -0.6254      -0.6423
2010.4.13,1710.59,        811       1.4463       0.5829      -0.8634,        812       1.4463       0.2164      -1.2298,        811       1.4463        0.497      -0.9493,        812       1.4463       0.7382      -0.7081,        811       1.4463       1.8941       0.4478,        812       1.4463       0.4359      -1.0104,        811       1.4463       0.4331      -1.0132,        812       1.4463       0.4585      -0.9877
2010.4.14,1735.33,        812       0.4944       0.3148      -0.1796,        813       0.4944       0.7977       0.3033,        812       0.4944      -0.1293      -0.6237,        813       0.4944       0.6865       0.1921,        812       0.4944       1.2397       0.7453,        813       0.4944       0.4359      -0.0585,        812       0.4944        0.195      -0.2995,        813       0.4944       0.2743      -0.2201
2010.4.15,1743.91,        813      -0.5402      -1.0183      -0.4781,        814      -0.5402      -1.8324      -1.2923,        813      -0.5402      -1.6034      -1.0632,        814      -0.5402      -1.8949      -1.3547,        813      -0.5402      -2.1435      -1.6033,        814      -0.5402       0.4359       0.9761,        813      -0.5402      -0.5399       0.0003,        814      -0.5402       -0.661      -0.1208
2010.4.16,1734.49,        814      -1.6829      -1.2354       0.4476,        815      -1.6829       -1.454       0.2289,        814      -1.6829      -1.3632       0.3197,        815      -1.6829      -1.3693       0.3136,        814      -1.6829      -1.9101      -0.2272,        815      -1.6829       0.4359       2.1188,        814      -1.6829      -1.0914       0.5915,        815      -1.6829      -1.0911       0.5918
2010.4.19,1705.3,        815       0.7465       0.8916       0.1451,        816       0.7465       0.1023      -0.6442,        815       0.7465       0.6096      -0.1369,        816       0.7465       0.1755       -0.571,        815       0.7465      -1.1617      -1.9082,        816       0.7465       0.4359      -0.3106,        815       0.7465       0.7372      -0.0093,        816       0.7465       0.7038      -0.0427
2010.4.20,1718.03,        816         1.72       1.2381      -0.4819,        817         1.72       0.6583      -1.0616,        816         1.72       0.6444      -1.0756,        817         1.72         1.19      -0.5299,        816         1.72      -0.2146      -1.9346,        817         1.72       0.4359      -1.2841,        816         1.72       0.3852      -1.3348,        817         1.72       0.5016      -1.2184
2010.4.21,1747.58,        817      -0.4612      -0.2126       0.2486,        818      -0.4612      -0.9945      -0.5333,        817      -0.4612      -0.4573       0.0039,        818      -0.4612      -0.6089      -0.1477,        817      -0.4612      -1.3517      -0.8905,        818      -0.4612       0.4359       0.8971,        817      -0.4612      -0.5302       -0.069,        818      -0.4612      -0.4788      -0.0176
2010.4.22,1739.52,        818      -0.1431      -0.2253      -0.0821,        819      -0.1431       -0.394      -0.2509,        818      -0.1431       0.0083       0.1515,        819      -0.1431      -0.0403       0.1028,        818      -0.1431      -0.2964      -0.1532,        819      -0.1431       0.4359       0.5791,        818      -0.1431       0.0279       0.1711,        819      -0.1431       0.1351       0.2782
2010.4.23,1737.03,        819       0.8733       1.1326       0.2593,        820       0.8733        0.981       0.1077,        819       0.8733       0.6059      -0.2675,        820       0.8733       0.7229      -0.1505,        819       0.8733       0.8534        -0.02,        820       0.8733       0.4359      -0.4374,        819       0.8733       0.8344      -0.0389,        820       0.8733       0.6783      -0.1951
2010.4.26,1752.2,        820      -0.1512       0.1711       0.3223,        821      -0.1512      -1.7555      -1.6043,        820      -0.1512      -0.2786      -0.1274,        821      -0.1512      -0.9143       -0.763,        820      -0.1512      -2.0023       -1.851,        821      -0.1512       0.4359       0.5872,        820      -0.1512      -0.7655      -0.6143,        821      -0.1512      -1.0391      -0.8879
2010.4.27,1749.55,        821      -0.8939      -1.7518      -0.8578,        822      -0.8939      -2.1782      -1.2842,        821      -0.8939      -2.1291      -1.2352,        822      -0.8939      -1.4423      -0.5483,        821      -0.8939      -3.2027      -2.3087,        822      -0.8939       0.4359       1.3299,        821      -0.8939      -1.5169       -0.623,        822      -0.8939      -1.2447      -0.3508
2010.4.28,1733.91,        822      -0.3166       0.1981       0.5148,        823      -0.3166      -0.4299      -0.1132,        822      -0.3166       0.0758       0.3925,        823      -0.3166      -0.6761      -0.3594,        822      -0.3166      -2.1526       -1.836,        823      -0.3166       0.4359       0.7525,        822      -0.3166       0.2453       0.5619,        823      -0.3166       0.3551       0.6717
2010.4.29,1728.42,        823       0.7602       0.6578      -0.1025,        824       0.7602      -0.2502      -1.0104,        823       0.7602       0.4309      -0.3294,        824       0.7602        0.013      -0.7473,        823       0.7602       0.9112        0.151,        824       0.7602       0.4359      -0.3243,        823       0.7602       0.5592      -0.2011,        824       0.7602        0.383      -0.3772
2010.4.30,1741.56,        824      -1.1685      -0.2042       0.9643,        825      -1.1685        0.285       1.4535,        824      -1.1685      -0.7617       0.4068,        825      -1.1685      -0.3089       0.8596,        824      -1.1685      -4.0549      -2.8864,        825      -1.1685       0.4359       1.6044,        824      -1.1685      -0.2927       0.8758,        825      -1.1685       -0.148       1.0205
