Date,KOSPI_Now
2014.6.12,2011.65
2014.6.13,1990.85
2014.6.16,1993.59
2014.6.17,2001.55
2014.6.18,1989.49
2014.6.19,1992.03
2014.6.20,1968.07
2014.6.23,1974.92
2014.6.24,1994.35
2014.6.25,1981.77
2014.6.26,1995.05
2014.6.27,1988.51
2014.6.30,2002.21
2014.7.1,1999
2014.7.2,2015.28
2014.7.3,2010.97
2014.7.4,2009.66
2014.7.7,2005.12
2014.7.8,2006.66
2014.7.9,2000.5
2014.7.10,2002.84
2014.7.11,1988.74
2014.7.14,1993.88
2014.7.15,2012.72
2014.7.16,2013.48
2014.7.17,2020.9
2014.7.18,2019.42
2014.7.21,2018.5
2014.7.22,2028.93
2014.7.23,2028.32
2014.7.24,2026.62
2014.7.25,2033.85
2014.7.28,2048.81
2014.7.29,2061.97
2014.7.30,2082.61
2014.7.31,2076.12
2014.8.1,2073.1
2014.8.4,2080.42
2014.8.5,2066.26
2014.8.6,2060.73
2014.8.7,2054.51
2014.8.8,2031.1
2014.8.11,2039.37
2014.8.12,2041.47
2014.8.13,2062.36
2014.8.14,2063.22
2014.8.18,2053.13
2014.8.19,2071.14
2014.8.20,2072.78
2014.8.21,2044.21
2014.8.22,2056.7
2014.8.25,2060.89
2014.8.26,2068.05
2014.8.27,2074.93
2014.8.28,2075.76
2014.8.29,2068.54
2014.9.1,2067.86
2014.9.2,2051.58
2014.9.3,2051.2
2014.9.4,2056.26
2014.9.5,2049.41
2014.9.11,2034.16
2014.9.12,2041.86
2014.9.15,2035.82
2014.9.16,2042.92
2014.9.17,2062.61
2014.9.18,2047.74
2014.9.19,2053.82
2014.9.22,2039.27
2014.9.23,2028.91
2014.9.24,2035.64
2014.9.25,2034.11
2014.9.26,2031.64
2014.9.29,2026.6
2014.9.30,2020.09
2014.10.1,1991.54
2014.10.2,1976.16
2014.10.6,1968.39
2014.10.7,1972.91
2014.10.8,1965.25
2014.10.10,1940.92
2014.10.13,1927.21
2014.10.14,1929.25
2014.10.15,1925.91
2014.10.16,1918.83
2014.10.17,1900.66
2014.10.20,1930.06
2014.10.21,1915.28
2014.10.22,1936.97
2014.10.23,1931.65
2014.10.24,1925.69
2014.10.27,1931.97
2014.10.28,1925.68
2014.10.29,1961.17
2014.10.30,1958.93
2014.10.31,1964.43
2014.11.3,1952.97
2014.11.4,1935.19
2014.11.5,1931.43
2014.11.6,1936.48
2014.11.7,1939.87
2014.11.10,1958.23
2014.11.11,1963
2014.11.12,1967.27
2014.11.13,1960.51
2014.11.14,1945.14
2014.11.17,1943.63
2014.11.18,1967.01
2014.11.19,1966.87
2014.11.20,1958.04
2014.11.21,1964.84
2014.11.24,1978.54
2014.11.25,1980.21
2014.11.26,1980.84
2014.11.27,1982.09
2014.11.28,1980.78
2014.12.1,1965.22
2014.12.2,1965.83
2014.12.3,1969.91
2014.12.4,1986.61
2014.12.5,1986.62
2014.12.8,1978.95
2014.12.9,1970.95
2014.12.10,1945.56
2014.12.11,1916.59
2014.12.12,1921.71
2014.12.15,1920.36
2014.12.16,1904.13
2014.12.17,1900.16
2014.12.18,1897.5
2014.12.19,1929.98
2014.12.22,1943.12
2014.12.23,1939.02
2014.12.24,1946.61
2014.12.26,1948.16
2014.12.29,1927.86
2014.12.30,1915.59
