@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Copper_Open numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute IDR_KRW_High numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute S&P_BMV_High numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2010-1-4, 0.7945233159999999, 0.22307486399999998, 1.6986837419999998, 0.907375797, 0.129841252, 1.503167063, 0.4409199170000001, 0.454943968, 2.176111095, -1.514531314, -0.721979622, -1.0475517890000001, 2.284495888, -0.445996445, 0.658206782, 0.41987074399999996, -1.0780170629999999, 0.551246872, -0.382589595, -0.020886146, 0.375796089, 0.517262265, -0.45424452, 1.056441537, 0.374726376, -1.491446604, -0.711002348, -1.029342958, -0.26542634600000004, 1.039924793, 0.529229221, 1.239067055, 2.3706273490000003, -0.245344488, 1.619738317, 1.645385817, 0.5514071, -1.589866679, 1.0580620040000002, 0.169057553, 0.43115523299999997, 0.7906603520000001, 0.624956143, 1.21386221, 0.234160443, 0.7966057670000001, 0.135656286, 1.0273608909999998, -0.12159689800000001, 0.585031537, 1.602652666, 0.699692135, -1.451736492, -0.362513426, 0.018916703, 1.473209384, 1.348296203, 0.21713927800000002, -0.45484801399999997, 0.9478149790000001, 0.087641022, -0.796957878, 0.661387404, -0.479526534, 0.39830124299999997, 1.371084358, 1.2255710709999998, 0.626403347, -0.307675552, -0.54408727, -0.696474519, -1.058071202, -0.419155513, 0.328455171, 0.689950849, 2.553949538, 1.9985131409999999, 2.3776730059999998, -0.576505056, -0.700172645, -1.477832512, -0.723210098, -1.0503206920000001, 2.493734336, 1.49120571
2010-1-5, -0.32544483399999996, 1.946818613, 0.157411456, 1.195987654, 1.7900409640000001, 1.2059423470000001, 1.240021731, 2.126491314, 0.73283803, -0.9203182520000001, -1.114304146, -1.106221006, 0.684931507, 1.145004954, 0.16070631400000002, 0.6902750559999999, 1.475166072, 0.051871800999999995, 0.365939358, 0.832795017, 0.463452569, 0.6980707740000001, 1.614661272, 0.6563278370000001, 1.2918607229999999, -0.8564877259999999, -1.125766054, -1.148105626, 1.295624244, 0.785501972, 1.282318686, 1.943844492, 0.8472183000000001, -0.314490767, 1.15981533, 1.164957338, 1.686604288, 0.066811559, 1.046984262, 0.16877223100000002, 0.560492676, 0.111632737, 0.052736869000000006, 0.87343756, 1.4660924069999999, 0.952571849, 1.45729713, 0.253782571, 0.9028013490000001, 0.447109484, 0.48952950799999995, 1.6814897169999998, 1.2934476529999999, 0.409440983, 1.023410247, 1.451821021, 1.330359023, 0.216668805, 1.843626116, 0.279643806, 1.248189011, 1.4419287809999999, 0.243414148, 1.1732464, 0.962131085, 0.444572368, 0.531411749, 0.775746183, -0.023215164, 0.097738441, 0.504653119, 0.709708537, 0.6416405079999999, -0.136923504, -0.433853004, 0.245938997, 0.34470931200000005, 0.358759864, -0.8840304179999999, -0.154544576, -0.852173913, -1.122784712, -1.13542437, 0.256755105, 1.6576667090000001
2010-1-6, 0.869503496, -0.5647415, -0.238656538, -0.489750433, 0.9061619790000001, 0.242014112, 0.969056013, 0.272450856, 0.484513323, -0.8929106490000001, -0.545637863, -0.643492904, 1.6267376519999999, -0.191100507, -0.172498605, -0.308860027, -0.18744284100000005, 0.07588892400000001, 0.185502528, 0.106646605, -0.086961521, 0.017759879, 0.40361434799999996, 0.0018062279999999998, 0.308354772, -0.9455139109999999, -0.565923331, -0.6080480970000001, 0.614406431, -0.080062089, 0.06425147, 0.070621469, 0.462055447, -0.5905193329999999, -0.075999509, 0.615869873, 0.469401542, -1.64021462, 1.03613608, 0.16848787, 0.019070157, 0.014694887, 0.002613673, 0.073893026, 0.018949622, 0.425463519, 0.336677857, 0.464527146, -0.20785763, 0.052554672999999996, -0.040595399, -0.177668443, 0.17426843600000005, 0.08155428, 0.042123437, 1.431044811, 1.312892835, 0.216200366, -0.21885600800000002, -0.09814765800000001, 0.07076028, 0.26927763, 0.22522720699999998, 0.379760282, -0.45833987200000004, 0.10815117, 0.304811633, 0.429576852, 0.494461215, -0.35938050899999996, -0.5048187239999999, 0.254515599, -0.339543188, -0.22001220100000002, 0.040779359, 0.104653656, -0.039308848, -0.134913338, -0.143857294, -0.24184966600000002, -0.964743028, -0.54735013, -0.6248349910000001, 1.8536585369999998, -0.123533045
2010-1-7, -1.2824572509999999, -0.298612331, -0.52805088, -0.40669574399999997, 0.063317285, -0.028833179, 0.07332004, 0.692531661, -0.301226772, 0.792115129, -0.5963384820000001, -0.115005145, 1.833527357, -0.258438198, -0.16535567199999998, -0.597623181, 0.060484329, 0.003566327, -0.15779517699999998, -0.120570579, 0.519896063, -0.071537886, 0.135808058, 0.274541678, 0.040017462000000004, 0.7862930920000001, -0.558980961, -0.11685455, -0.437117318, -0.253460554, -0.563897395, 0.197600565, -0.6968641109999999, 0.329563024, -0.630353782, -0.401202081, -0.6739549640000001, -0.24535060600000005, 1.0255103970000001, 0.16820446600000002, -0.41686347100000004, -0.551841561, -0.455638417, -0.35404596899999996, 0.069153018, -0.156283834, -0.29087176, -0.4639633970000001, 0.050052885, -0.229805922, 0.595640991, 0.12322015300000001, 0.17396526899999998, 0.081487823, 0.042105700999999995, 1.4108548459999999, 1.295879328, 0.215733948, -0.028200347999999997, 0.12631382, -0.575109994, 0.049308362, 0.28704605899999996, -0.231932625, 0.44851303600000003, 0.101990451, -0.22620163399999998, -0.576880371, -0.14951137, 0.549861854, 0.51416323, 0.148772964, -0.9348032340000001, -0.5089447460000001, -0.842735225, -0.043702923, -0.148748461, -0.018930594, -0.355359201, -0.193948798, 0.797024442, -0.567834367, -0.12398158, -0.19157088100000005, 1.743970315
2010-1-8, 0.701535537, 0.41696030100000003, 0.6833646179999999, 0.08581405, 0.229187003, 0.220349021, 0.041091164, -0.378491213, 0.060758247, -0.863879057, -0.035994961, 0.07877833, -2.8008002289999996, 0.19644994, 0.256228913, 0.184357308, 0.333834384, -0.023367994, 0.362977273, 1.125976174, 0.650897188, 0.853657393, -0.059674503, -0.043230002000000003, -0.09091239699999999, -0.878956154, -0.027254453999999997, 0.048172872, 0.452191071, 0.266399993, 0.00662301, 0.352162276, 0.161403509, -0.109493491, 1.062279417, 0.11257466699999999, 0.528349162, -0.216439569, 1.015100436, 0.16792201399999998, -0.254559221, 0.708295311, 0.235863505, -0.348653835, -0.33227308899999997, -0.48655835399999997, -0.191620192, 1.092152343, 0.394004084, 0.384424825, -0.672856951, -0.355531246, -0.174696865, 0.478222332, 0.356448814, 1.3912266580000001, 1.279301129, 0.21526953899999998, 0.3494695270000001, 0.408055196, 1.077851882, 0.37403082, 0.256464121, 0.43312237, 0.031055543999999997, -0.35027165600000004, 0.077776122, 0.36913575, 0.589412357, -0.335693112, 0.0, 0.310732538, 0.583951656, 0.9373060590000001, 1.2171088079999999, 0.589818768, 0.522251331, 0.335221013, 0.09638554199999999, 0.029148853, -0.874187313, -0.017571603999999998, 0.039900692, 0.131957774, -0.559202529
2010-1-11, -0.067246322, 0.64916077, 0.661248507, 0.552878219, 0.26715838199999997, 0.163459509, 0.18948420800000002, -0.266836117, 0.426999565, -0.671709531, -1.092240293, -1.10808356, 2.028815054, 0.4861809170000001, 0.680980136, 0.9862296220000001, 0.131147232, 0.814410064, 0.277552061, 0.546432485, 0.617663701, 0.44060252899999997, 0.135704851, 0.922638891, 0.6023877120000001, -0.6770922840000001, -0.998466519, -1.121199615, -0.208708463, 0.013897745, -0.114239356, 0.5053340820000001, 0.50444896, -0.22328678100000002, 0.68199987, 1.325663405, 1.22917352, -0.034508257, 1.004899695, 0.167640509, 1.419572122, 0.374525371, 0.5064153220000001, 0.088660089, -0.008548225999999999, 0.198038565, -0.131812711, 0.374224879, 0.411133043, 0.403275655, 0.758704783, 1.317414574, 0.7714611159999999, 1.106780183, 0.7714611159999999, 1.37213712, 1.263141742, 0.214807124, 1.090045913, 0.575470381, 0.28613421699999997, 0.476975415, 0.379783305, 0.510464523, -0.09921387699999999, 1.577681545, 0.9734955240000001, 0.506527367, 1.081249323, 0.922190985, 0.959630724, 0.908930343, 1.1880444190000001, 0.462191332, 0.27852356699999997, 0.586360305, 0.519538037, 0.334101037, -0.38517092, -0.417678485, -0.686904498, -1.107205624, -1.1389319740000001, 0.575056907, 0.19559902199999998
2010-1-12, 0.266805185, -1.019755956, -1.172010649, -1.5083798880000001, -0.606991342, -0.572706969, -0.898057689, 0.229950718, -0.899475925, 0.01218472, 0.19416297600000001, 0.177565516, -2.593659942, -0.306045134, -0.635023776, -1.764508866, 0.400647439, -0.357453116, -0.147643352, -0.513521008, -0.811970359, -1.091710496, 0.07047089, -0.9088474240000001, -1.230123555, 0.017302235, 0.07916838799999999, 0.180869565, -0.804592987, -0.814948626, -1.035960252, -1.662011173, -1.4081561519999999, 0.004068845, 1.0390547829999999, 0.406915295, 0.311973115, 1.264917645, -0.761278454, 3.9823396339999997, -1.18290763, -1.179135788, -1.281811824, -0.742942051, -0.241270565, 0.251550915, -0.513600367, 0.37282965799999995, 0.40944966, 0.40165587399999997, -0.080677693, -0.24380333199999998, 0.523043724, -0.467692682, -0.5816164, -1.112642139, -0.131258804, 5.772132622999999, -1.136995613, -1.11967921, -1.211431422, -0.18761562399999998, -0.515768783, -0.897532443, -0.213694158, -1.690948525, -1.019618565, -1.3143261640000001, -0.228930986, 0.32970878, 0.163097243, 0.327175786, -0.8434068159999999, -0.8646280999999999, -1.1366359940000001, -0.995577096, -0.93711342, -2.24585581, 0.6959884, 0.6047600470000001, 0.022311467999999997, 0.16882886100000002, 0.17034247800000002, -1.917808219, -2.501220107
2010-1-13, -1.603047144, -1.564472101, -0.732042986, 0.104486969, -1.100106611, -0.330962527, -0.173668025, -0.494527737, 0.28035402, 0.164473684, 0.284624235, 0.067233054, -2.01183432, -1.692555043, -1.339595347, 0.008776786, -0.326085122, 0.426483066, 0.43446241, -1.4168800769999998, -0.7998018720000001, -0.21261167, -0.71143533, -0.718970737, -0.164838184, 0.17645227100000002, 0.292347377, 0.083327547, -1.4171848130000002, -0.8818051459999999, -0.263794793, 0.5965061779999999, 0.6999929290000001, 0.272601514, -1.003177229, -0.078196077, -0.01181506, -0.287321337, -0.062254870999999996, -0.8400766390000001, -0.340402563, 0.616830154, 0.06248075, 0.451980654, -0.733179715, -1.15649467, -0.603735856, -1.324645147, -0.35551227399999996, -0.314204807, -0.080742834, 0.081466395, -0.8944635259999999, -0.62380234, -0.324551158, 0.17255075600000006, -0.723833948, -0.9999411029999999, -0.439089943, 0.569298437, -0.056816387999999995, -0.5682762, 0.401290424, 0.124583617, -0.143404674, -0.537810651, -0.685855097, -0.237538573, 0.201277441, -0.535189731, -0.333671454, -0.503254378, -1.340979615, -0.540793274, -0.14530490199999999, -2.0197352090000003, -1.372780458, 0.078709858, -0.038398771, -0.232693426, 0.20075842100000002, 0.292734853, 0.134252215, -2.028175856, -1.927168064
2010-1-14, 0.859154845, 1.7414122140000001, 0.8141352759999999, 1.118334725, 0.864722148, -0.098961293, 0.279916025, 0.42282791299999994, -0.167161619, 0.042571307, -0.59178744, -0.012215978, 3.079710145, 1.042752692, 0.593695811, 0.44639542, 0.48992810600000003, 0.18637551300000002, 0.47260544200000004, 1.468752342, 0.9859098409999999, 0.9813590790000001, -0.45829014100000004, 0.221427664, 0.414610431, -0.010361263, -0.606995885, 0.0, 1.057619727, 0.19289610199999999, -0.06129509, 0.240011295, -0.210644572, -0.417934672, 0.46755062, 0.151623462, 0.38575011600000003, 0.28570730899999996, 0.798050901, 1.564866586, 0.604946145, 0.41201367899999997, 1.282693965, 0.49580145, 0.420135825, 0.64227363, 1.2177075370000001, 1.608286144, 0.39865201899999997, 0.413705305, 0.25589225600000004, 0.203500204, 0.631259734, 0.9938869290000001, 1.167625862, 1.5262312880000002, 0.8686049370000001, 1.67965574, 1.006042533, 0.477674902, 1.405425891, 0.735947103, 0.175026123, 0.9371856190000001, -0.24716574800000002, 0.599941878, 0.195024268, 0.322697162, 0.358893323, 1.235267147, 0.695021025, 0.882114918, 1.2375138479999999, 1.117438275, 1.0107777359999999, 1.325914733, 0.6911743029999999, 0.0026215979999999997, -0.854700855, -0.65111759, 0.0, -0.592605696, -0.035752592, -0.384281641, 0.7017991579999999
2010-1-15, 0.950900775, 0.061547479, 0.38329871, -0.46892972, -0.17192642800000002, 0.29795187100000003, -1.41009797, -0.848702499, -1.021668402, 0.036474163999999996, 0.121491921, 0.24434942, -1.58172232, -0.042006441, 0.257075397, -1.425645489, 0.251213465, -0.284290643, -0.846876642, 0.263439816, 0.237890667, -0.9943184820000001, 0.451265187, 0.092359514, -0.422033434, 0.006908224, 0.09660835699999999, 0.201207243, -0.17096712600000002, 0.289616942, -0.703225427, -1.2676056340000001, -1.00619195, 0.562301361, 0.072206806, -0.229908375, 0.181501986, 0.440732444, 0.909840005, 0.954000321, 0.593493711, -0.0008611189999999999, -1.0458952190000002, -0.146390616, 0.48524214299999996, 0.132755531, 0.190157668, 0.682271574, 0.661415187, 0.970647609, -0.282106394, -0.338478202, 0.665224834, 0.137104555, -0.728774818, -0.170304307, 0.767649865, 1.014809325, 0.623096526, 0.038587988, -1.318985923, 0.178060191, -0.229483402, -1.084979892, -0.363858545, -0.766404854, -0.706154691, -0.783004032, -0.38696592, 0.169175436, 0.16490896800000002, -0.314196326, 0.73898691, 0.269915685, -0.17478900600000002, -0.170251282, -0.016364075, 0.18525476899999999, -0.077489345, 0.078254915, 0.044523598, 0.12456624300000001, 0.219957082, -1.306620209, -1.545869235
