@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_Low_x numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute IDX_Now numeric
@attribute JPY_KRW_High numeric
@attribute NASDAQ_Open numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute S&P_TSX_Open numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute TA_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric

@data
2013-1-16, -0.317077843, 0.314637878, 0.258331181, 0.184944372, 0.271899562, 0.061906645, 0.063143247, -0.550879083, -0.5224163270000001, 0.09507745, 0.204111548, 0.17224709600000002, 0.559120454, -0.573745989, 0.00032694099999999997, -0.165784618, 0.45967062799999997, -0.040662212999999996, 0.057507687, 0.230411605, 0.841866137, 0.311506388, -0.9039725259999999, -0.20680563600000001, -0.44113248899999996, -2.561245988, -2.39926426, -0.46887417200000003, -0.292776705, -0.14661584, 0.11287372400000001, 0.262338088, 0.26461488, 0.94950942, 0.644069242, 0.811953646, -0.731587158, -0.08470986900000001, -0.128727741
2013-1-17, -0.160813168, 0.15538674, 0.601219617, 0.27978886, 0.537117589, 1.082097297, 0.838029245, 0.20452620300000002, 0.899698498, 0.252383183, -0.174807479, 0.30648246, -0.49060529, 0.744480655, 0.30340034, 0.187125995, -0.238680157, 0.707810321, 0.47387250000000003, -0.285198687, -0.406652201, 0.6355441829999999, 0.6223081220000001, -0.045409886, -0.065920678, 0.08678885, -1.494906197, 0.22622628, 0.626188476, 0.50723477, 0.020375867, 0.34273644, 0.09387048699999999, 0.722622839, 1.519123966, 0.857758395, -0.16625447699999998, 1.78041543, 0.7518796990000001
2013-1-18, 0.68784918, 1.195196231, 0.347192578, 0.897428522, 0.9700924679999999, 0.539402866, 0.9335028679999999, 0.9098274390000001, -0.135754241, 0.519417469, 0.627552044, 0.456098485, 2.0339045590000002, 0.920173864, 0.596490485, 0.730021733, 1.095887213, 0.17195813, 0.40626203899999996, 1.5255616840000001, -1.92181354, -0.082415213, 0.417273811, 0.498909668, 1.005327232, 2.8621140769999998, 3.3945271580000003, 1.011737214, 0.302356447, 0.35592860200000004, 0.5649755879999999, 0.21594018899999998, 0.6949255999999999, 1.6998718030000002, 0.364845624, 0.56201336, -0.7783890370000001, -0.385256143, 1.18336887
2013-1-21, -0.04980255, -0.10788711599999999, 0.212699583, 0.302183705, 0.422187325, 0.13864396, 0.34633231299999995, -0.249898995, -0.047333522999999995, 0.217988816, 0.19741071300000002, 0.188257173, -0.574625609, -0.017044827, 0.157796934, 0.36660562, -0.392505455, -0.160141939, 0.095341077, -0.5712711739999999, 1.020858063, 0.123405085, 0.295165227, 0.179998027, 0.277764, -1.517048006, -0.36506500299999994, -0.4206209420000001, 0.215568233, 0.13674942199999998, 0.16982342399999995, 0.181256395, 0.36340848200000003, -1.157845562, -1.095251185, -0.7119342009999999, -0.784495464, 0.37106721, 0.036877041
2013-1-22, 0.4861942970000001, 0.270009095, 0.121688929, -0.14211005, 0.006286541, 0.100407119, -0.348285334, 0.18258825, -0.037549259, -1.098066853, 0.197021771, 0.18790343199999998, 0.210741089, -0.49249642299999996, 0.102713746, -0.084979714, 0.30944682, 0.109625082, -0.236964072, -0.527481042, 1.092795273, 0.123252985, -0.555710833, 0.114040053, -0.40559924799999997, -0.351794889, -1.2331894890000001, 0.5227170729999999, -0.05858538200000001, 0.028193584, 0.169535513, 0.18092845, 0.208579775, -0.316450109, -0.478038821, -0.41282408299999995, 0.683392387, 0.369695392, 0.036863447
2013-1-23, -0.8069040129999999, 0.666118654, 0.494643715, 0.370011954, 0.225515464, 0.060732392999999996, 0.05015461, -0.50323694, -0.19723993199999998, 0.6625396570000001, 0.457958783, 0.639875622, 0.665829937, 0.9247888959999999, 0.192451257, 0.47632367200000003, -0.19757365699999999, -0.288171151, -0.03493043, 0.049359794000000005, 0.52139548, 0.643889745, 0.09589154300000001, -0.516283415, -0.32033772, -2.081619581, -1.207796367, -0.437709553, -0.08486736199999999, 0.125073767, 0.44280542100000003, 0.590078047, 0.038748433, -0.13869909, 0.895689926, 0.622352495, 0.678753835, 0.560282216, -0.031585597
2013-1-24, -0.8043788909999999, -0.526552909, -0.225009844, -0.11059437400000001, -0.617792099, 0.102203444, -0.08802261, -0.031027195, 0.280277251, -0.297729035, 0.48949075299999995, 0.504736279, -1.233215753, -0.5625145970000001, 1.143619295, 0.129643747, -0.47117933799999995, 0.261259595, -0.10599266199999999, 0.21352289, 0.010737235, -0.9553776829999999, -0.577275655, -0.07413753299999999, -0.220888036, 1.276629424, -0.437494457, 0.244436433, 0.432578219, 0.09588739800000001, 0.150747709, -0.029532182999999997, 0.17731301100000002, 0.848358335, 0.800652403, 0.745862198, -0.621870926, -0.24762690899999998, 0.17904160100000002
2013-1-25, -0.905583157, 0.130212019, 0.41438800200000003, 0.36053939, 0.782562735, 0.677531158, 0.926434393, 0.60060801, 1.44274051, 1.0601725929999999, 0.333833358, 0.333833358, 1.171719914, 1.1831224740000001, 0.208087508, 0.983596488, 0.528078909, 0.704485184, 0.46523016700000003, 0.213067941, -1.878814406, 0.4792572470000001, 0.9187038470000001, 0.251430267, 0.10985627099999999, 2.879048515, 3.3506016119999997, 0.58942715, 1.00877996, 0.603775575, 0.000668981, 0.35986196299999995, 0.384305345, 0.697545738, 0.035093547, 0.751179816, -0.143699768, -0.124120811, 0.325904121
2013-1-28, -0.358557346, 0.7689480679999999, 0.376182589, 0.749603983, 0.753786545, 0.43945198700000004, 0.309630244, 1.459316, 0.084295806, 1.143327233, 0.5110185429999999, 0.269360659, 0.37065750299999994, 0.5277735, 0.426608534, 0.475563161, 1.310948094, 0.249596409, 0.652252127, -0.465566973, 1.66313167, 0.36680305, 0.002469278, 0.12910016400000002, 0.780620007, -0.936609116, 0.309147943, 1.340239447, 0.34441087600000003, 1.131290895, 0.54454717, 0.10101550699999999, 0.068785638, 0.372420965, 0.367549589, 0.36512400100000003, -0.143906561, 0.25890637899999996, 0.04191554
2013-1-29, 0.837754097, 0.01122177, 0.156621452, -0.01403824, 0.09672306900000001, -0.162864559, -0.076485716, -0.227358607, -0.18610760699999998, -0.4034873570000001, -0.10110837800000001, 0.125806398, 0.479558516, -0.12851921300000002, 0.556307298, 0.139078292, -0.930800946, -0.742356582, -0.757567022, 0.500119993, -0.017385833, -0.080896652, -0.40989003799999996, 0.384337429, -0.312634045, 0.391803265, -0.677179423, -0.20908981399999998, -0.044731568, -0.165851805, -0.184968329, 0.11762111300000001, -0.334049747, -0.143222178, -0.398221411, -0.655368231, 0.289065773, 1.043280653, 0.858908558
2013-1-30, 0.43303544, 0.549805044, 0.226187484, 0.157250365, -0.036478646, -0.036423379, -0.23510023, 0.174956261, 0.079036392, -0.321661718, 0.522189638, 0.12204602199999999, 0.455298661, -2.71230139, 0.127474446, 0.485541151, -0.314719174, -0.01956069, -0.589069108, 0.314257845, -0.924921543, 0.24796642100000002, 0.096695813, -0.6520174089999999, 0.028134283, 2.275111533, 1.438283473, 0.4673420999999999, 0.981953062, 0.625573226, 0.5106053939999999, 0.134838361, 0.22539672600000002, -0.091418338, -0.127377786, -0.44658332100000003, -0.693429132, 0.42936004899999997, 1.0696853259999999
2013-1-31, -0.126754326, -0.62212303, -0.470857015, -0.75137378, -0.788459224, -0.655472087, -1.3403325000000001, -0.7030581690000001, -0.6487057039999999, -0.12643038, -0.315312281, -0.261712102, -3.546686998, -0.9977800059999999, -0.493354274, -0.623942219, -1.209654104, -1.6744924730000001, -2.265050666, 0.016168948, 0.381947346, -0.530811451, -0.346777856, -0.22892151600000002, -0.314353548, 0.22233319399999998, 0.936487909, 1.01787722, 0.744856739, 0.45400999200000003, -0.38996179999999997, -0.22331695699999998, -0.66649593, -0.905896512, -0.516598337, -0.503322061, -1.105455769, -0.20358306199999998, -0.493218249
2013-2-1, -0.21152532699999999, -0.50530571, -0.097976094, 0.10734463300000001, -1.236108937, 0.006633085, 0.145217926, -0.100763417, 0.525194756, 0.254597435, -0.358292561, 0.0, 0.464419597, 0.296484342, 0.487734675, -0.021985445, -3.618378695, -2.837178272, -2.425170109, 0.627119025, -0.396313287, 0.709084367, -0.5940594060000001, -0.084185505, -0.6962482259999999, 0.472947374, 1.221773347, -0.790973892, -0.274929787, -0.06163064400000001, -0.256331727, 0.090194821, -0.152734927, -0.029786606, 0.30898024399999996, 0.523297852, 0.808159863, 0.112199102, -0.340768278
2013-2-4, -0.23393724600000002, 0.45426330299999995, -0.18213405100000002, -1.3573000730000002, 1.431056137, -0.060083961, -0.70443461, 0.38433948100000004, -0.200296179, -1.891979031, 1.076506178, 0.045091908, -0.7347890509999999, -3.4545963989999997, -0.105288836, -0.618914828, -0.102023465, -0.886608122, -2.9744469639999997, 0.19925785899999998, -1.076644014, -0.038571708999999996, -0.19420227, -0.23872657100000005, -0.032591256, 0.6166375070000001, 0.4709996, 0.79728017, -0.123847413, -0.603838874, 1.005266636, -0.206259887, -0.4509001520000001, 0.5944198479999999, 0.067599622, -0.269972258, 0.8016809979999999, -0.397350993, -0.642420475
2013-2-5, -0.7695025109999999, -1.657163722, -1.642197457, -0.451983866, -2.554948382, -1.4335126530000002, -0.459255535, -2.288259312, -2.04781031, -0.20137005, -0.925852565, 0.095551759, -4.623388525, -0.7390410540000001, -0.800187798, 0.118813596, -3.933130699, -1.2263451509999999, -0.26904809999999996, -0.247630585, 0.143650237, -0.658502334, -0.506910518, -1.128591538, -0.574294671, -1.8954117769999999, -1.320441565, -1.7170335509999999, -0.15882318, -0.315386737, -1.15386903, 0.046153229000000004, 0.446398654, -1.116113502, -0.30674599399999997, -0.23973454, -0.12055152300000001, -0.705810147, 0.020857232
2013-2-6, -0.102673642, -0.431268386, -0.242593755, -0.801747177, 0.9235505390000001, 0.207539547, -0.12827090800000002, 0.292272952, 0.22508382, -1.115280165, 0.714837378, 0.238471248, 1.3531285869999998, -0.052933677, 0.396730231, 0.34400639299999997, 2.707080934, 0.42082984700000003, 1.488189475, 0.43621524100000003, -1.439504527, 0.5883663920000001, 0.038610687000000005, 0.344200926, 0.105096773, 3.773268929, 1.6758517309999998, 1.547345309, 0.467019412, 1.024359883, 1.041645774, 0.601720922, -0.20713716699999998, 0.731960363, 0.571866589, 0.5850509079999999, 1.412322831, -0.08241475200000001, -0.907100407
2013-2-7, -0.228283381, -0.550742929, -0.609389752, -0.434530707, -0.7617882559999999, -0.568761215, 0.020870793999999998, -1.102417465, -0.430311836, 0.371884324, 0.051647794000000004, -0.438289449, -0.43171401200000004, -0.075206849, -0.133671863, -0.779341, -0.417724327, -0.01102806, -0.092349931, 0.092687676, 0.300495689, 0.255113345, -0.342327829, -0.206980587, -0.42918454899999997, -0.9305855409999999, 0.5659697029999999, -0.049373468, -0.33614726100000003, -0.429548119, 0.054919969000000006, -0.413368689, 0.381706408, 0.129487107, -0.510346915, -0.6885834829999999, -0.233073261, 0.226827508, 0.526094276
2013-2-8, 0.990283522, -0.617248342, -0.4145077720000001, -0.011638056, -0.05242978, -0.251622828, -0.155695735, 0.34558397799999996, -0.07831558799999999, 0.15888290300000002, -0.303649514, 0.66307157, -1.324561831, -0.10539323, -0.553302709, 0.188202139, -0.6941780609999999, 0.284310241, 0.038722894, -0.263815329, 1.509926766, 0.335286541, -0.594396174, -0.414819771, -0.741446791, -1.79544548, -1.414087939, -0.48631338700000004, -0.12063956, 0.160701242, -0.180541227, 0.727398915, 0.082350701, -0.6802105829999999, -0.284621423, 0.24261390600000002, 0.474691409, -0.658368481, -0.282604145
2013-2-12, -0.26193039100000004, 0.017413513000000002, 0.069372182, -0.040737939, 0.185802897, 0.42162481, 0.247572503, 0.151822461, 0.086998436, 0.21537901199999998, 0.19499356399999998, 0.178499073, 0.357531431, -0.05525549999999999, 0.9606455490000001, 0.5041406970000001, 0.5432751020000001, 0.70265052, 0.454505725, 1.268460814, -1.1107654279999999, 0.39867088700000003, 0.321842975, -0.43754304, 0.047589507, 1.93631222, 1.8637935540000001, 0.284141968, 0.08846245400000001, 0.07292882099999999, 0.5048397029999999, 0.41208700200000004, -0.20707742899999998, 0.925572299, 0.37414245, 0.547687421, 0.47244873600000004, 1.263332298, 1.4800041990000001
2013-2-13, 1.556180266, 0.504903952, 0.317735413, 0.416278528, 0.913701932, 0.788517096, 1.021520895, 0.779092599, 0.9846031759999999, 0.745753695, 0.33969783600000003, -0.165796403, 1.3780477519999998, 1.225761955, 0.7307861, 0.827020585, 2.33857975, 1.245024755, 2.073311705, 0.512945667, -0.134346887, 0.144481044, 0.176445758, 0.706013344, 0.6200681229999999, -1.035348382, -1.293963736, 0.627266908, 0.793758711, 0.880509615, 0.159524327, 0.021113611, 0.525240163, 0.228665003, 0.8567416109999999, 0.609479042, 1.038110557, 0.32723182300000003, -0.051717005
2013-2-14, 0.179143451, -0.22808638399999998, -0.161243881, -0.263806349, 1.3201202490000001, 0.946928683, 0.46114771, 0.252784405, -0.10403998199999999, -0.55958663, -0.25530184699999997, -0.17094777100000005, -0.162085617, -0.46710754200000004, -0.312935612, -0.151942696, 0.173171706, -0.176187166, -0.6868081690000001, 0.37405092799999995, -0.251174988, -0.394324235, -0.606780775, -0.49082837799999995, -0.648325581, 0.49655998700000004, 0.418249728, 0.376558392, -0.123943947, 0.028895839, 0.05923273900000001, -0.125995264, -0.34128068100000003, 0.303250572, -0.123371661, -0.007930203, -0.519001633, -0.407705637, 0.144882542
2013-2-15, 0.07930855099999999, -0.008681309, -0.147084271, -0.20346471300000002, -0.49372581200000004, -0.539035197, 0.133916932, -0.800608998, -1.033203267, -0.248571143, -0.06808311, -0.109252015, -0.8289562540000001, -0.13193748, -0.19670936, 0.12345287199999999, -0.419487427, -0.930517368, -0.064986819, 0.460264085, -0.10157657099999999, 0.6315313220000001, -0.161948126, -0.677586613, -0.52085546, -1.180213102, -1.586962767, -0.161380266, 0.250728125, 0.304168295, 0.069063953, 0.007925919, -0.652008611, 0.526974278, 0.48688508399999997, 0.651672465, -0.017145376, -0.245624808, -1.612069856
2013-2-18, 0.036846727999999995, -0.671412861, -0.7971579590000001, -0.299994175, -0.548032387, -0.647053749, -0.943265965, -0.591650887, -0.257794627, -0.26895712899999996, 0.029949782999999997, 0.255883303, -0.616603047, -0.8216915890000001, -0.34680898, -0.046752819, -1.5344833869999999, -1.282237735, -1.38524208, 0.049026094000000006, -1.240665106, -0.083987961, 0.183442606, 0.18728972300000002, 0.41937853399999997, 2.094536967, 2.203060806, 0.137945042, -0.090103746, 0.044893949, -0.052255189, 0.186574557, 0.140503574, -0.151240572, -0.27229670100000003, -0.149977296, -0.017148317, -0.37960398100000003, 0.021006197
2013-2-19, 0.197789002, -0.116543325, 1.359652954, 0.055505244, -0.507205157, 1.0290031259999999, 0.27679318199999997, 0.303250657, 1.7447423119999999, 0.573983637, 0.029940816000000002, 0.25523021100000004, -0.4044104220000001, 0.17954695199999998, 0.8683811020000001, -0.038529658, -0.25767794, 1.048444521, 0.618366864, -0.216606498, 0.208509976, -0.08405856, 0.70360449, 0.618338691, 0.079953049, -0.311451656, 0.24423393, 0.076061052, 0.6194951329999999, 0.22860239300000001, -0.05228251, 0.186227105, 0.140306439, -0.0030694290000000003, 1.000880818, 0.19407295100000002, -0.577425678, -0.38105046299999995, 0.021001785
2013-2-20, 1.954346545, 1.149291173, -0.321709657, 0.131386861, 1.7143900769999998, 0.5817337929999999, 1.4575927869999998, 1.74820399, 0.280049981, 1.285931999, 0.38557377600000003, -0.419376301, 1.645472019, 0.868383472, 0.42755523, 1.011991625, 1.793572311, 0.529717646, 0.7406949429999999, 0.703815248, 0.015540955, 0.454423198, 0.056400155, 0.39427999799999996, 0.924674707, 0.84362585, 0.9143073890000001, 0.7921226859999999, 0.626570615, 0.666503349, 0.733653992, -0.551391969, 0.5206663020000001, 1.043504488, 0.733821492, 1.014806944, 0.968513057, 0.35149384899999997, -1.396325459
2013-2-21, -0.465267899, -1.658207406, -1.6857817990000001, -2.163580697, -0.541403512, -0.9069792729999999, -1.9169716780000001, -0.846756445, -1.235766843, -1.915044854, -0.770394288, -0.609801656, -1.564977586, -3.013570001, -0.266201321, -1.417040922, -1.428033661, -1.89500145, -2.02408278, -0.044233944000000004, 1.1817922840000001, -1.778025461, -1.527835034, -0.8348685309999999, -1.5688288940000001, -1.387740795, -1.209167752, 0.107243997, -0.51112147, -0.597475832, -1.2404143859999999, -0.93422698, -0.877044822, 0.499523854, -0.247016419, -0.811275125, -1.183773757, -2.214896466, -1.37350937
2013-2-22, 0.182114112, -1.058619982, -0.158278864, 0.488778947, -1.096943081, -0.0047037979999999995, 0.563941283, -0.8045188440000001, -0.095207871, 0.600647461, -0.336886485, 0.33409472, -1.9530663209999999, 0.278021556, -0.752419328, 0.215515868, -0.71696951, 0.756381196, 0.86569782, 0.40411018, -0.12029690300000001, -0.183525205, -0.033320518, -0.7996757390000001, -0.147149408, 0.679185755, -1.115754435, -0.29795283, 1.022474354, 0.56561086, -0.630311849, 0.34261899799999995, -0.125037077, -1.274669702, -0.6902337890000001, 0.06475070299999999, 0.275817779, -1.517067004, -0.205117133
2013-2-25, -0.46411642, 1.069946651, 0.971728855, 0.480469793, 1.466643387, 1.300269305, 1.067186303, 1.469721686, 2.336247839, 1.5661355069999998, 0.864154483, -0.6960063740000001, 1.672161859, 0.476390396, 0.674937965, 0.5164118520000001, 2.151551624, 2.703264458, 1.04457776, 0.9672938990000001, 2.027009712, 1.000288972, 0.076064475, 0.078313868, -0.18506460100000002, 2.429136286, 3.457779265, 1.414468714, 0.410813676, 0.557393012, 0.8772513679999999, -0.969768773, 0.793577449, 0.869271197, 0.627603723, 0.774109022, 0.275059117, 1.048352589, -0.400259628
2013-2-26, -0.473247343, -2.35183719, -1.8084549630000002, -1.71197497, -2.511928041, -2.0304313169999997, -2.2382784890000003, -0.640989162, -2.24678363, -1.7741768480000002, -1.545651356, 0.001160765, -1.411091611, -3.722132055, -0.54334133, -1.033526355, -3.516464829, -3.5749574410000005, -2.754695644, -0.7044128009999999, 0.170794193, -1.709116862, -1.595285879, -0.672802123, -1.311587983, -2.261175115, -1.619688465, -2.258900266, -1.703345651, -1.430837299, -1.830958036, -0.190879457, -0.792893269, -1.7359653919999998, -1.466267954, -1.7029322040000001, -0.8876006120000001, -1.079822147, -0.162919518
2013-2-27, 0.20149899300000002, 1.126159945, -0.008883098, 0.051052584000000005, 1.03378972, 0.591694941, 0.7483129820000001, -0.525888283, -0.058823836, -0.310172716, 0.84125486, 0.696596168, -2.7117807910000002, -0.41023455, -0.306355098, 0.17000552800000002, 0.915248263, 0.455566804, 0.6990178359999999, 1.14474923, -0.397004497, 0.11163606, 0.617042881, -0.353665533, 0.019135094, -1.270658955, -1.0625213740000001, 0.41496587100000004, 0.20643298899999998, -0.188861411, 0.610948684, 0.6646419889999999, -0.275836356, 0.48725456, -0.102139326, -0.21774720399999997, 0.741885115, -0.074914384, 0.28285465600000004
2013-2-28, 1.120237121, 0.596899685, 0.926885605, 1.44074919, 1.7561761969999998, 0.882714425, 1.560064268, 0.9207206640000001, 0.9629608409999999, 1.665789912, 1.260707634, 1.2246950509999999, 1.573303087, 1.645628629, 0.569769094, 0.903136893, 2.1195374190000003, 1.4207233890000002, 2.21430006, 1.683059785, -1.121917245, 1.013189678, -1.791474754, 0.544842047, -1.353114076, 2.713620171, 1.231476537, 0.926863003, 0.491571269, 1.18707203, 1.272596096, 1.309804131, 0.920730374, 0.37382653, 1.422469601, 1.096365385, 0.28620398399999997, -0.203491485, -0.661748752
