Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2016.10.21,2033,        939        0.725      -0.0305      -0.7556,        939        0.725       4.4044       3.6793,        939        0.725       0.0699      -0.6552,        939        0.725       2.6603       1.9352,        939        0.725      -1.8904      -2.6155,        939        0.725    -298.0616    -298.7866,        939        0.725       0.0813      -0.6437,        939        0.725       0.1089      -0.6161
2016.10.24,2047.74,        940      -0.5162      -0.0794       0.4367,        940      -0.5162      -0.8104      -0.2943,        940      -0.5162       0.1065       0.6226,        940      -0.5162      -2.4249      -1.9087,        940      -0.5162       -1.663      -1.1468,        940      -0.5162      -7.5819      -7.0657,        940      -0.5162      -0.0052       0.5109,        940      -0.5162       0.1764       0.6926
2016.10.25,2037.17,        941      -1.1428      -0.2379       0.9049,        941      -1.1428      -0.2519       0.8908,        941      -1.1428      -0.3537       0.7891,        941      -1.1428      -1.3856      -0.2429,        941      -1.1428      -3.5495      -2.4067,        941      -1.1428    -568.6944    -567.5516,        941      -1.1428      -0.2069       0.9358,        941      -1.1428      -0.2924       0.8503
2016.10.26,2013.89,        942        0.508       0.0083      -0.4997,        942        0.508       3.5597       3.0517,        942        0.508      -0.0934      -0.6013,        942        0.508       2.4739       1.9659,        942        0.508      -3.0525      -3.5605,        942        0.508     -25.5792     -26.0872,        942        0.508      -0.0277      -0.5357,        942        0.508      -0.0639      -0.5719
2016.10.27,2024.12,        943      -0.2322       0.0951       0.3273,        943      -0.2322       0.8231       1.0553,        943      -0.2322       0.1477       0.3799,        943      -0.2322       0.4729       0.7051,        943      -0.2322      -2.7937      -2.5615,        943      -0.2322     -35.6336     -35.4014,        943      -0.2322      -0.0736       0.1586,        943      -0.2322      -0.1262        0.106
2016.10.28,2019.42,        944      -0.5561       0.0615       0.6176,        944      -0.5561       0.2164       0.7725,        944      -0.5561       0.0516       0.6077,        944      -0.5561      -0.4646       0.0915,        944      -0.5561      -1.7467      -1.1906,        944      -0.5561      -5.8603      -5.3042,        944      -0.5561      -0.0441        0.512,        944      -0.5561       0.0183       0.5744
2016.10.31,2008.19,        945      -0.0398         0.08       0.1199,        945      -0.0398         0.36       0.3999,        945      -0.0398       0.0898       0.1296,        945      -0.0398       0.2968       0.3367,        945      -0.0398      -2.0723      -2.0325,        945      -0.0398     -79.6273     -79.5874,        945      -0.0398      -0.0235       0.0164,        945      -0.0398       0.0036       0.0434
2016.11.1,2007.39,        946      -1.4173      -0.8651       0.5522,        946      -1.4173      -1.5622      -0.1449,        946      -1.4173      -0.9899       0.4274,        946      -1.4173      -1.9572      -0.5399,        946      -1.4173      -3.8073      -2.3901,        946      -1.4173      -9.8543       -8.437,        946      -1.4173      -0.6414       0.7759,        946      -1.4173      -0.5506       0.8666
2016.11.2,1978.94,        947       0.2456      -0.2251      -0.4707,        947       0.2456      -0.1612      -0.4068,        947       0.2456      -0.3205      -0.5661,        947       0.2456      -0.8273      -1.0729,        947       0.2456      -3.2841      -3.5297,        947       0.2456     -14.8819     -15.1275,        947       0.2456      -0.2507      -0.4963,        947       0.2456      -0.2554       -0.501
2016.11.3,1983.8,        948      -0.0897      -0.4261      -0.3364,        948      -0.0897      -0.2927       -0.203,        948      -0.0897      -0.4158      -0.3261,        948      -0.0897      -0.8852      -0.7955,        948      -0.0897       -3.705      -3.6153,        948      -0.0897     -10.6638      -10.574,        948      -0.0897      -0.2598        -0.17,        948      -0.0897      -0.1274      -0.0377
2016.11.4,1982.02,        949       0.7851       0.4185      -0.3666,        949       0.7851       0.8176       0.0325,        949       0.7851        0.566      -0.2191,        949       0.7851       0.6518      -0.1332,        949       0.7851       -0.885        -1.67,        949       0.7851      -8.4392      -9.2243,        949       0.7851       0.3028      -0.4822,        949       0.7851       0.5127      -0.2723
2016.11.7,1997.58,        950       0.2904       0.4382       0.1479,        950       0.2904       1.0445       0.7542,        950       0.2904       0.4539       0.1636,        950       0.2904       0.7097       0.4193,        950       0.2904      -1.1566      -1.4469,        950       0.2904       0.0472      -0.2432,        950       0.2904       0.2039      -0.0865,        950       0.2904       0.6853        0.395
2016.11.8,2003.38,        951      -2.2462      -1.6052        0.641,        951      -2.2462       -1.828       0.4182,        951      -2.2462      -1.8068       0.4394,        951      -2.2462      -2.5875      -0.3413,        951      -2.2462      -4.8378      -2.5916,        951      -2.2462    -354.3149    -352.0687,        951      -2.2462      -0.5057       1.7405,        951      -2.2462      -0.5542        1.692
2016.11.9,1958.38,        952        2.258       2.9456       0.6876,        952        2.258       3.0123       0.7543,        952        2.258       3.0773       0.8193,        952        2.258       1.5247      -0.7333,        952        2.258       9.9764       7.7185,        952        2.258     -59.0301     -61.2881,        952        2.258       1.0847      -1.1733,        952        2.258       0.3829      -1.8751
2016.11.10,2002.6,        953      -0.9073      -0.7469       0.1604,        953      -0.9073      -0.5525       0.3548,        953      -0.9073      -0.7009       0.2065,        953      -0.9073      -0.5778       0.3295,        953      -0.9073      -2.9789      -2.0716,        953      -0.9073    -104.0716    -103.1643,        953      -0.9073      -0.2998       0.6076,        953      -0.9073      -0.4487       0.4586
2016.11.11,1984.43,        954      -0.5054      -0.0616       0.4439,        954      -0.5054      -0.4498       0.0557,        954      -0.5054      -0.2074        0.298,        954      -0.5054      -1.2625      -0.7571,        954      -0.5054      -2.8908      -2.3854,        954      -0.5054    -308.2331    -307.7277,        954      -0.5054      -0.0629       0.4425,        954      -0.5054      -0.2407       0.2647
2016.11.14,1974.4,        955       -0.348       0.0896       0.4375,        955       -0.348      -0.6756      -0.3277,        955       -0.348       0.1202       0.4682,        955       -0.348      -0.8701      -0.5222,        955       -0.348       -1.604       -1.256,        955       -0.348      -2.0699      -1.7219,        955       -0.348      -0.0748       0.2732,        955       -0.348       0.0946       0.4425
2016.11.15,1967.53,        956        0.616       0.3667      -0.2493,        956        0.616      -1.2683      -1.8843,        956        0.616       0.2952      -0.3208,        956        0.616       0.4801      -0.1359,        956        0.616      -1.4183      -2.0343,        956        0.616     -15.8056     -16.4216,        956        0.616       0.1108      -0.5052,        956        0.616       0.0395      -0.5765
2016.11.16,1979.65,        957       0.0455       -0.205      -0.2505,        957       0.0455      -1.5534      -1.5988,        957       0.0455      -0.0921      -0.1376,        957       0.0455      -0.3234      -0.3689,        957       0.0455      -2.2905       -2.336,        957       0.0455   -1143.8336   -1143.8791,        957       0.0455      -0.1753      -0.2208,        957       0.0455      -0.0625       -0.108
2016.11.17,1980.55,        958      -0.3014       0.2978       0.5992,        958      -0.3014      -2.8588      -2.5574,        958      -0.3014       0.4275       0.7289,        958      -0.3014      -0.9285       -0.627,        958      -0.3014      -1.4356      -1.1342,        958      -0.3014      -2.5405      -2.2391,        958      -0.3014       0.1894       0.4908,        958      -0.3014        0.027       0.3284
2016.11.18,1974.58,        959       -0.432       -0.067        0.365,        959       -0.432      25.0416      25.4735,        959       -0.432      -0.1418       0.2902,        959       -0.432      -0.0818       0.3502,        959       -0.432      -1.7525      -1.3205,        959       -0.432     -50.3517     -49.9197,        959       -0.432      -0.0871       0.3449,        959       -0.432       0.0003       0.4323
2016.11.21,1966.05,        960        0.886       0.3288      -0.5573,        960        0.886       0.0389      -0.8471,        960        0.886        0.359       -0.527,        960        0.886       -0.137       -1.023,        960        0.886      -1.7917      -2.6777,        960        0.886      -0.1343      -1.0203,        960        0.886       0.2274      -0.6586,        960        0.886       0.6019      -0.2841
2016.11.22,1983.47,        961       0.2259       0.0121      -0.2138,        961       0.2259       0.6957       0.4698,        961       0.2259       0.0459      -0.1799,        961       0.2259       0.3804       0.1546,        961       0.2259      -3.1091       -3.335,        961       0.2259    -232.5843    -232.8102,        961       0.2259       0.0349       -0.191,        961       0.2259       0.1044      -0.1215
2016.11.23,1987.95,        962      -0.8396       0.0322       0.8718,        962      -0.8396       0.2158       1.0553,        962      -0.8396       0.0972       0.9368,        962      -0.8396      -0.3336        0.506,        962      -0.8396      -2.3062      -1.4666,        962      -0.8396      -3.1838      -2.3442,        962      -0.8396      -0.0211       0.8185,        962      -0.8396       0.0139       0.8535
2016.11.24,1971.26,        963       0.1623       0.2398       0.0774,        963       0.1623      -0.5003      -0.6626,        963       0.1623       0.2494        0.087,        963       0.1623      -0.6435      -0.8058,        963       0.1623      -3.0175      -3.1799,        963       0.1623      -9.5426      -9.7049,        963       0.1623       0.0039      -0.1584,        963       0.1623       0.1603      -0.0021
2016.11.25,1974.46,        964       0.1859       0.1346      -0.0513,        964       0.1859       0.6092       0.4234,        964       0.1859       0.1592      -0.0267,        964       0.1859       0.1229       -0.063,        964       0.1859      -2.7631       -2.949,        964       0.1859     -27.9749     -28.1608,        964       0.1859      -0.0575      -0.2434,        964       0.1859       0.0587      -0.1271
2016.11.28,1978.13,        965       0.0131      -0.2881      -0.3012,        965       0.0131      -0.5953      -0.6084,        965       0.0131       -0.188      -0.2012,        965       0.0131      -0.4199      -0.4331,        965       0.0131      -2.7866      -2.7997,        965       0.0131     -11.6411     -11.6542,        965       0.0131      -0.2315      -0.2447,        965       0.0131      -0.0346      -0.0477
2016.11.29,1978.39,        966       0.2573       0.3487       0.0914,        966       0.2573       -0.168      -0.4253,        966       0.2573       0.5296       0.2724,        966       0.2573      -0.4875      -0.7448,        966       0.2573      -2.3251      -2.5824,        966       0.2573     -14.4807     -14.7379,        966       0.2573       0.2338      -0.0234,        966       0.2573       0.1902       -0.067
2016.11.30,1983.48,        967       0.0136       0.5282       0.5146,        967       0.0136       1.2908       1.2772,        967       0.0136       0.4431       0.4295,        967       0.0136      -0.0768      -0.0904,        967       0.0136       3.0489       3.0353,        967       0.0136      -1.2432      -1.2568,        967       0.0136       0.1273       0.1137,        967       0.0136       0.2801       0.2665
2016.12.1,1983.75,        968      -0.6624      -0.3043       0.3581,        968      -0.6624       0.0459       0.7083,        968      -0.6624      -0.4526       0.2097,        968      -0.6624      -0.8716      -0.2092,        968      -0.6624      -4.5113      -3.8489,        968      -0.6624      -6.0614       -5.399,        968      -0.6624      -0.2393       0.4231,        968      -0.6624       0.0025       0.6649
2016.12.2,1970.61,        969      -0.3679       0.0715       0.4394,        969      -0.3679        -0.71      -0.3421,        969      -0.3679       0.0809       0.4488,        969      -0.3679      -0.6502      -0.2823,        969      -0.3679      -1.4138      -1.0459,        969      -0.3679     -11.8356     -11.4677,        969      -0.3679       0.0607       0.4286,        969      -0.3679      -0.0427       0.3252
2016.12.5,1963.36,        970       1.3497       0.5464      -0.8034,        970       1.3497       1.0036      -0.3461,        970       1.3497       0.6279      -0.7218,        970       1.3497       0.2997        -1.05,        970       1.3497      -1.1768      -2.5265,        970       1.3497      -5.0998      -6.4495,        970       1.3497       0.3306      -1.0191,        970       1.3497       0.3286      -1.0211
2016.12.6,1989.86,        971        0.102       0.3745       0.2724,        971        0.102       0.9989       0.8968,        971        0.102       0.6596       0.5576,        971        0.102       0.6665       0.5645,        971        0.102      -1.6666      -1.7686,        971        0.102      -5.8585      -5.9605,        971        0.102       0.5363       0.4343,        971        0.102        0.629        0.527
2016.12.7,1991.89,        972        1.967       0.6186      -1.3484,        972        1.967       0.7331      -1.2339,        972        1.967       0.5854      -1.3816,        972        1.967       0.2982      -1.6688,        972        1.967      -0.6917      -2.6586,        972        1.967      -21.147      -23.114,        972        1.967       0.2674      -1.6995,        972        1.967       0.3882      -1.5788
2016.12.8,2031.07,        973      -0.3141       0.3747       0.6888,        973      -0.3141        0.429       0.7431,        973      -0.3141       0.7143       1.0284,        973      -0.3141       0.1906       0.5047,        973      -0.3141      -1.2448      -0.9307,        973      -0.3141      -25.458     -25.1439,        973      -0.3141       0.3482       0.6623,        973      -0.3141        0.201       0.5151
2016.12.9,2024.69,        974       0.1259        0.287       0.1611,        974       0.1259       0.1765       0.0506,        974       0.1259       0.4038       0.2778,        974       0.1259      -0.5277      -0.6536,        974       0.1259      -1.7371       -1.863,        974       0.1259      -7.1592      -7.2851,        974       0.1259         0.13        0.004,        974       0.1259       0.1563       0.0304
2016.12.12,2027.24,        975       0.4311      -0.0134      -0.4445,        975       0.4311       -0.211      -0.6421,        975       0.4311       0.0119      -0.4192,        975       0.4311      -0.3767      -0.8078,        975       0.4311      -2.2512      -2.6823,        975       0.4311      -9.4529       -9.884,        975       0.4311       0.0217      -0.4095,        975       0.4311       0.0869      -0.3442
2016.12.13,2035.98,        976       0.0437       0.3596       0.3159,        976       0.0437      -0.4998      -0.5436,        976       0.0437       0.4816       0.4379,        976       0.0437      -0.6922      -0.7359,        976       0.0437      -2.8977      -2.9414,        976       0.0437     -74.7562     -74.7999,        976       0.0437       0.1724       0.1287,        976       0.0437      -0.0292      -0.0729
2016.12.14,2036.87,        977      -0.0108      -0.2349      -0.2241,        977      -0.0108      -0.3801      -0.3693,        977      -0.0108      -0.2288       -0.218,        977      -0.0108      -1.0714      -1.0606,        977      -0.0108      -2.1443      -2.1335,        977      -0.0108     -10.6685     -10.6577,        977      -0.0108      -0.0636      -0.0528,        977      -0.0108      -0.1627      -0.1519
2016.12.15,2036.65,        978       0.2745       0.5131       0.2386,        978       0.2745      -0.3124      -0.5868,        978       0.2745       0.5585       0.2841,        978       0.2745      -0.9989      -1.2734,        978       0.2745      -1.7293      -2.0037,        978       0.2745     -50.6422     -50.9166,        978       0.2745       0.2539      -0.0206,        978       0.2745       0.1134       -0.161
2016.12.16,2042.24,        979      -0.1885      -0.0472       0.1413,        979      -0.1885      -0.6099      -0.4214,        979      -0.1885       0.1072       0.2957,        979      -0.1885      -0.8745       -0.686,        979      -0.1885      -2.0143      -1.8258,        979      -0.1885     -19.1172     -18.9287,        979      -0.1885        0.023       0.2115,        979      -0.1885      -0.0994       0.0892
2016.12.19,2038.39,        980       0.1742      -0.0095      -0.1836,        980       0.1742      -0.1424      -0.3165,        980       0.1742       0.0286      -0.1455,        980       0.1742      -0.3695      -0.5437,        980       0.1742      -2.2972      -2.4713,        980       0.1742     -33.7486     -33.9227,        980       0.1742       0.0275      -0.1467,        980       0.1742      -0.1255      -0.2996
2016.12.20,2041.94,        981      -0.1949       0.0603       0.2552,        981      -0.1949        0.004        0.199,        981      -0.1949       0.1676       0.3625,        981      -0.1949      -0.1662       0.0287,        981      -0.1949      -2.2409       -2.046,        981      -0.1949     -13.7633     -13.5684,        981      -0.1949       0.0679       0.2628,        981      -0.1949      -0.0174       0.1775
2016.12.21,2037.96,        982      -0.1094       -0.176      -0.0666,        982      -0.1094      -0.5472      -0.4377,        982      -0.1094      -0.1658      -0.0564,        982      -0.1094      -0.9554       -0.846,        982      -0.1094      -3.0145      -2.9051,        982      -0.1094     -91.5605      -91.451,        982      -0.1094       -0.101       0.0084,        982      -0.1094      -0.3216      -0.2122
2016.12.22,2035.73,        983       0.0084       0.1629       0.1545,        983       0.0084       -0.188      -0.1964,        983       0.0084        0.163       0.1546,        983       0.0084      -0.4202      -0.4286,        983       0.0084      -2.3929      -2.4013,        983       0.0084      -5.0475      -5.0559,        983       0.0084       0.0281       0.0197,        983       0.0084       0.0393        0.031
2016.12.23,2035.9,        984       0.0909       0.0368       -0.054,        984       0.0909       0.2414       0.1506,        984       0.0909       0.0565      -0.0343,        984       0.0909       0.1636       0.0728,        984       0.0909      -2.9401       -3.031,        984       0.0909     -14.0958     -14.1867,        984       0.0909       0.0359      -0.0549,        984       0.0909       0.1186       0.0277
2016.12.26,2037.75,        985       0.2169       0.1467      -0.0702,        985       0.2169       0.0133      -0.2036,        985       0.2169       0.2241       0.0072,        985       0.2169      -0.5889      -0.8058,        985       0.2169      -2.8068      -3.0237,        985       0.2169     -22.8112     -23.0281,        985       0.2169       0.0513      -0.1656,        985       0.2169       0.0283      -0.1886
2016.12.27,2042.17,        986      -0.8657       0.3709       1.2367,        986      -0.8657       0.4369       1.3027,        986      -0.8657        0.439       1.3048,        986      -0.8657       0.0051       0.8709,        986      -0.8657      -1.4913      -0.6256,        986      -0.8657     -12.3479     -11.4822,        986      -0.8657       0.0746       0.9404,        986      -0.8657       0.1213        0.987
2016.12.28,2024.49,        987       0.0973      -0.0339      -0.1312,        987       0.0973       0.1418       0.0445,        987       0.0973        -0.16      -0.2573,        987       0.0973      -0.1159      -0.2132,        987       0.0973      -2.8145      -2.9118,        987       0.0973     -12.0461     -12.1434,        987       0.0973      -0.1463      -0.2436,        987       0.0973       0.0082      -0.0892
2016.12.29,2026.46,        988      -0.0148       0.3281       0.3429,        988      -0.0148      -0.0173      -0.0025,        988      -0.0148       0.4371       0.4519,        988      -0.0148      -0.1842      -0.1694,        988      -0.0148      -1.9178       -1.903,        988      -0.0148      -9.3036      -9.2887,        988      -0.0148       0.1236       0.1384,        988      -0.0148       0.2735       0.2883
2017.1.2,2026.16,        989        0.879       0.4798      -0.3992,        989        0.879       0.3822      -0.4968,        989        0.879       0.6495      -0.2295,        989        0.879      -0.4535      -1.3325,        989        0.879       -2.559       -3.438,        989        0.879    -159.1556    -160.0346,        989        0.879       0.3357      -0.5433,        989        0.879       0.3072      -0.5718
2017.1.3,2043.97,        990       0.0817       0.1111       0.0294,        990       0.0817       1.5898       1.5081,        990       0.0817       0.2263       0.1446,        990       0.0817       0.6935       0.6117,        990       0.0817      -2.8799      -2.9616,        990       0.0817     -14.7483       -14.83,        990       0.0817       0.0596      -0.0221,        990       0.0817       0.2886       0.2069
2017.1.4,2045.64,        991      -0.1804        0.038       0.2184,        991      -0.1804       0.1856        0.366,        991      -0.1804       0.1064       0.2867,        991      -0.1804      -0.5617      -0.3813,        991      -0.1804      -2.7353      -2.5549,        991      -0.1804     -11.4547     -11.2743,        991      -0.1804      -0.0635       0.1168,        991      -0.1804       0.2843       0.4646
2017.1.5,2041.95,        992       0.3511       0.1306      -0.2205,        992       0.3511      -0.3349       -0.686,        992       0.3511       0.1468      -0.2043,        992       0.3511      -0.0321      -0.3833,        992       0.3511      -2.4086      -2.7597,        992       0.3511    -165.9086    -166.2598,        992       0.3511       0.0165      -0.3346,        992       0.3511      -0.0732      -0.4243
2017.1.6,2049.12,        993      -0.0166       0.0332       0.0498,        993      -0.0166       0.0917       0.1083,        993      -0.0166       0.2019       0.2185,        993      -0.0166       -0.407      -0.3904,        993      -0.0166      -2.9892      -2.9726,        993      -0.0166     -34.6933     -34.6767,        993      -0.0166       0.0164        0.033,        993      -0.0166      -0.1894      -0.1728
2017.1.9,2048.78,        994      -0.1786      -0.0245       0.1542,        994      -0.1786       0.2376       0.4162,        994      -0.1786       0.0556       0.2342,        994      -0.1786      -0.2175      -0.0388,        994      -0.1786      -2.0277      -1.8491,        994      -0.1786     -13.0565     -12.8778,        994      -0.1786      -0.1389       0.0397,        994      -0.1786       0.0198       0.1985
2017.1.10,2045.12,        995       1.4694       0.2456      -1.2237,        995       1.4694      -0.1595      -1.6289,        995       1.4694       0.2258      -1.2436,        995       1.4694      -0.7983      -2.2677,        995       1.4694      -2.1801      -3.6495,        995       1.4694      -8.6115     -10.0809,        995       1.4694       0.0345      -1.4349,        995       1.4694       0.2977      -1.1716
2017.1.11,2075.17,        996       0.5768        0.087      -0.4898,        996       0.5768       0.9309        0.354,        996       0.5768       0.1869      -0.3899,        996       0.5768       0.8477       0.2708,        996       0.5768      -2.0476      -2.6244,        996       0.5768      -8.0357      -8.6125,        996       0.5768      -0.0278      -0.6047,        996       0.5768       0.3781      -0.1988
2017.1.12,2087.14,        997      -0.4959       -0.044       0.4519,        997      -0.4959      -0.6155      -0.1196,        997      -0.4959        0.188       0.6839,        997      -0.4959      -1.0827      -0.5868,        997      -0.4959      -3.1426      -2.6467,        997      -0.4959     -39.1841     -38.6883,        997      -0.4959       0.0711        0.567,        997      -0.4959       0.0935       0.5894
2017.1.13,2076.79,        998      -0.6077       0.2215       0.8292,        998      -0.6077        0.408       1.0157,        998      -0.6077       0.1722       0.7799,        998      -0.6077       -0.361       0.2466,        998      -0.6077      -2.8866      -2.2789,        998      -0.6077      -25.559     -24.9513,        998      -0.6077      -0.0097        0.598,        998      -0.6077       0.0098       0.6175
2017.1.16,2064.17,        999        0.373       -0.084       -0.457,        999        0.373        -0.04       -0.413,        999        0.373      -0.2183      -0.5913,        999        0.373      -0.7255      -1.0985,        999        0.373      -3.0001      -3.3732,        999        0.373     -12.3424     -12.7155,        999        0.373      -0.1595      -0.5326,        999        0.373      -0.0196      -0.3926
2017.1.17,2071.87,       1000      -0.0642       0.0831       0.1473,       1000      -0.0642        0.264       0.3282,       1000      -0.0642       0.2569       0.3211,       1000      -0.0642       0.4603       0.5245,       1000      -0.0642      -2.5399      -2.4757,       1000      -0.0642    -104.0195    -103.9553,       1000      -0.0642       0.0366       0.1008,       1000      -0.0642       0.0768        0.141
2017.1.18,2070.54,       1001       0.1087        0.132       0.0233,       1001       0.1087      -0.0255      -0.1342,       1001       0.1087       0.0893      -0.0194,       1001       0.1087      -0.7399      -0.8485,       1001       0.1087      -2.6868      -2.7954,       1001       0.1087     -24.1981     -24.3068,       1001       0.1087       0.0591      -0.0496,       1001       0.1087      -0.1176      -0.2263
2017.1.19,2072.79,       1002      -0.3464      -0.0244        0.322,       1002      -0.3464      -0.3102       0.0362,       1002      -0.3464       0.0015       0.3479,       1002      -0.3464      -0.8216      -0.4752,       1002      -0.3464      -3.7662      -3.4198,       1002      -0.3464     -19.5715     -19.2251,       1002      -0.3464      -0.0135       0.3329,       1002      -0.3464       0.1346        0.481
2017.1.20,2065.61,       1003       0.0184       0.0031      -0.0153,       1003       0.0184       0.7352       0.7168,       1003       0.0184      -0.0554      -0.0738,       1003       0.0184      -0.0363      -0.0547,       1003       0.0184       -2.062      -2.0804,       1003       0.0184      -12.178     -12.1964,       1003       0.0184      -0.1064      -0.1247,       1003       0.0184       0.1132       0.0948
2017.1.23,2065.99,       1004      -0.0111       0.2136       0.2248,       1004      -0.0111       0.1044       0.1156,       1004      -0.0111       0.2606       0.2717,       1004      -0.0111       0.2261       0.2373,       1004      -0.0111      -2.4016      -2.3905,       1004      -0.0111     -12.9153     -12.9041,       1004      -0.0111      -0.0257      -0.0146,       1004      -0.0111       0.1758       0.1869
2017.1.24,2065.76,       1005       0.0571        0.598       0.5408,       1005       0.0571       0.6937       0.6365,       1005       0.0571       0.6811        0.624,       1005       0.0571      -0.1925      -0.2496,       1005       0.0571      -1.8828        -1.94,       1005       0.0571      -10.963     -11.0201,       1005       0.0571       0.3508       0.2937,       1005       0.0571       0.3709       0.3138
2017.1.25,2066.94,       1006       0.8055       0.7564      -0.0491,       1006       0.8055       0.8794       0.0739,       1006       0.8055       0.8495        0.044,       1006       0.8055       0.3512      -0.4543,       1006       0.8055      -1.0654      -1.8709,       1006       0.8055    -280.9681    -281.7736,       1006       0.8055       0.3116       -0.494,       1006       0.8055       0.2393      -0.5662
2017.1.26,2083.59,       1007      -0.7689      -0.5111       0.2578,       1007      -0.7689      -1.0664      -0.2975,       1007      -0.7689      -0.4421       0.3268,       1007      -0.7689      -1.4351      -0.6663,       1007      -0.7689      -1.8303      -1.0615,       1007      -0.7689     -11.1299      -10.361,       1007      -0.7689      -0.4954       0.2735,       1007      -0.7689        -0.27       0.4989
2017.1.31,2067.57,       1008       0.6244       0.1778      -0.4466,       1008       0.6244       0.7916       0.1672,       1008       0.6244       0.1973      -0.4271,       1008       0.6244       0.1066      -0.5178,       1008       0.6244      -3.2819      -3.9063,       1008       0.6244     -44.8297     -45.4541,       1008       0.6244       0.0568      -0.5676,       1008       0.6244       0.2306      -0.3938
2017.2.1,2080.48,       1009      -0.4552       0.2969       0.7521,       1009      -0.4552      -0.1915       0.2637,       1009      -0.4552       0.3478        0.803,       1009      -0.4552      -0.3768       0.0784,       1009      -0.4552      -2.2625      -1.8073,       1009      -0.4552      -4.4583      -4.0031,       1009      -0.4552       0.0416       0.4968,       1009      -0.4552       0.3246       0.7798
2017.2.2,2071.01,       1010       0.1038       0.2676       0.1638,       1010       0.1038       0.8459       0.7421,       1010       0.1038       0.3135       0.2097,       1010       0.1038       0.1095       0.0056,       1010       0.1038      -3.3194      -3.4232,       1010       0.1038     -36.1324     -36.2362,       1010       0.1038       0.1594       0.0555,       1010       0.1038       0.3648        0.261
2017.2.3,2073.16,       1011       0.2171       0.4393       0.2222,       1011       0.2171       0.1966      -0.0205,       1011       0.2171       0.4378       0.2207,       1011       0.2171      -0.0643      -0.2814,       1011       0.2171      -3.2152      -3.4322,       1011       0.2171     -26.8175     -27.0346,       1011       0.2171       0.0814      -0.1357,       1011       0.2171       0.2427       0.0256
2017.2.6,2077.66,       1012      -0.1179      -0.3364      -0.2185,       1012      -0.1179      -0.6693      -0.5513,       1012      -0.1179      -0.2723      -0.1544,       1012      -0.1179      -1.3966      -1.2787,       1012      -0.1179      -3.6177      -3.4998,       1012      -0.1179      -74.212     -74.0941,       1012      -0.1179      -0.2447      -0.1268,       1012      -0.1179      -0.2907      -0.1728
2017.2.7,2075.21,       1013      -0.4881       0.1423       0.6304,       1013      -0.4881       0.3842       0.8724,       1013      -0.4881       0.2126       0.7007,       1013      -0.4881      -0.3899       0.0983,       1013      -0.4881      -2.8298      -2.3417,       1013      -0.4881     -21.0478     -20.5597,       1013      -0.4881       0.0285       0.5167,       1013      -0.4881      -0.1099       0.3783
2017.2.8,2065.08,       1014       0.0387       0.2388       0.2001,       1014       0.0387       0.1452       0.1065,       1014       0.0387        0.201       0.1623,       1014       0.0387       -0.011      -0.0497,       1014       0.0387       -2.601      -2.6398,       1014       0.0387      -12.449     -12.4878,       1014       0.0387       0.0998       0.0611,       1014       0.0387       0.1211       0.0824
2017.2.9,2065.88,       1015       0.4453       0.6224        0.177,       1015       0.4453       1.1301       0.6847,       1015       0.4453       0.7953         0.35,       1015       0.4453       0.2538      -0.1916,       1015       0.4453      -1.8061      -2.2514,       1015       0.4453     -19.1925     -19.6378,       1015       0.4453       0.2759      -0.1694,       1015       0.4453       0.3586      -0.0867
2017.2.10,2075.08,       1016        0.172        0.047      -0.1251,       1016        0.172      -0.3483      -0.5204,       1016        0.172       0.1146      -0.0575,       1016        0.172      -0.6305      -0.8025,       1016        0.172      -2.1949      -2.3669,       1016        0.172     -21.0759     -21.2479,       1016        0.172       0.0366      -0.1354,       1016        0.172       0.1937       0.0217
2017.2.13,2078.65,       1017      -0.1963       0.1284       0.3247,       1017      -0.1963       0.4672       0.6635,       1017      -0.1963       0.1965       0.3928,       1017      -0.1963      -0.1212       0.0751,       1017      -0.1963      -2.9784      -2.7821,       1017      -0.1963     -13.5169     -13.3206,       1017      -0.1963       0.1002       0.2965,       1017      -0.1963        0.304       0.5003
2017.2.14,2074.57,       1018       0.4478       0.1998       -0.248,       1018       0.4478      -0.0832      -0.5311,       1018       0.4478       0.2156      -0.2322,       1018       0.4478      -0.5528      -1.0006,       1018       0.4478      -3.4073      -3.8551,       1018       0.4478     -77.6469     -78.0947,       1018       0.4478       0.1046      -0.3432,       1018       0.4478       0.2582      -0.1896
2017.2.15,2083.86,       1019      -0.0969      -0.0181       0.0789,       1019      -0.0969      -0.1606      -0.0637,       1019      -0.0969       0.1189       0.2158,       1019      -0.0969      -0.6512      -0.5543,       1019      -0.0969      -3.2819       -3.185,       1019      -0.0969    -144.2803    -144.1834,       1019      -0.0969      -0.0327       0.0642,       1019      -0.0969      -0.0304       0.0665
2017.2.16,2081.84,       1020      -0.0605       0.1463       0.2068,       1020      -0.0605      -0.4503      -0.3898,       1020      -0.0605       0.2627       0.3232,       1020      -0.0605      -1.0491      -0.9886,       1020      -0.0605       -3.258      -3.1974,       1020      -0.0605     -34.2547     -34.1942,       1020      -0.0605      -0.0017       0.0588,       1020      -0.0605      -0.1705        -0.11
