Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2013.1.15,1983.74,        758      -0.3171       -0.211       0.1061,        758      -0.3171       0.0564       0.3735,        758      -0.3171      -0.4363      -0.1192,        758      -0.3171        0.055       0.3721,        758      -0.3171       2.4923       2.8093,        758      -0.3171       -0.185        0.132,        758      -0.3171      -0.3073       0.0098,        758      -0.3171      -0.2302       0.0869
2013.1.16,1977.45,        759      -0.1608       0.0828       0.2436,        759      -0.1608       0.6209       0.7817,        759      -0.1608        0.266       0.4269,        759      -0.1608       0.5101       0.6709,        759      -0.1608        0.496       0.6568,        759      -0.1608       1.1156       1.2765,        759      -0.1608       0.0876       0.2484,        759      -0.1608       0.1756       0.3364
2013.1.17,1974.27,        760       0.6878       0.9807       0.2929,        760       0.6878       0.5478      -0.1401,        760       0.6878       1.0372       0.3494,        760       0.6878       0.7478       0.0599,        760       0.6878       2.4527       1.7648,        760       0.6878       1.3818       0.6939,        760       0.6878       0.5705      -0.1173,        760       0.6878       0.3648      -0.3231
2013.1.18,1987.85,        761      -0.0498      -0.3905      -0.3407,        761      -0.0498      -0.8006      -0.7508,        761      -0.0498      -0.6587      -0.6089,        761      -0.0498      -0.7993      -0.7495,        761      -0.0498      -0.4975      -0.4477,        761      -0.0498      -1.4699      -1.4201,        761      -0.0498      -0.2066      -0.1568,        761      -0.0498       -0.231      -0.1812
2013.1.21,1986.86,        762       0.4862       -0.034      -0.5202,        762       0.4862       0.7532        0.267,        762       0.4862        0.213      -0.2732,        762       0.4862       0.5118       0.0256,        762       0.4862      -0.9634      -1.4496,        762       0.4862       0.0891       -0.397,        762       0.4862      -0.0377      -0.5239,        762       0.4862       0.0009      -0.4852
2013.1.22,1996.52,        763      -0.8069      -0.1659        0.641,        763      -0.8069      -0.4686       0.3383,        763      -0.8069      -0.4002       0.4067,        763      -0.8069      -0.2929        0.514,        763      -0.8069       0.1891        0.996,        763      -0.8069       0.4036       1.2105,        763      -0.8069      -0.1162       0.6907,        763      -0.8069      -0.0689        0.738
2013.1.23,1980.41,        764      -0.8044        0.301       1.1053,        764      -0.8044      -0.2953        0.509,        764      -0.8044       0.6658       1.4702,        764      -0.8044      -0.4477       0.3566,        764      -0.8044       3.1232       3.9276,        764      -0.8044      -1.5007      -0.6963,        764      -0.8044      -0.1286       0.6758,        764      -0.8044      -0.1641       0.6402
2013.1.24,1964.48,        765      -0.9056       0.0145       0.9201,        765      -0.9056      -0.1456         0.76,        765      -0.9056       0.1526       1.0582,        765      -0.9056      -0.0952       0.8104,        765      -0.9056       -0.021       0.8846,        765      -0.9056      -0.4903       0.4153,        765      -0.9056       0.2705       1.1761,        765      -0.9056      -0.0837       0.8218
2013.1.25,1946.69,        766      -0.3586       0.2828       0.6414,        766      -0.3586      -0.1906       0.1679,        766      -0.3586        0.044       0.4025,        766      -0.3586      -0.0168       0.3418,        766      -0.3586      -2.4798      -2.1212,        766      -0.3586       2.5118       2.8703,        766      -0.3586       0.1385       0.4971,        766      -0.3586       -0.201       0.1576
2013.1.28,1939.71,        767       0.8378       0.7328      -0.1049,        767       0.8378       0.3834      -0.4544,        767       0.8378       0.9864       0.1486,        767       0.8378       0.7238      -0.1139,        767       0.8378      -0.2031      -1.0409,        767       0.8378       0.0304      -0.8073,        767       0.8378       0.0983      -0.7395,        767       0.8378       0.2911      -0.5466
2013.1.29,1955.96,        768        0.433        0.293        -0.14,        768        0.433       0.2637      -0.1694,        768        0.433       0.3793      -0.0537,        768        0.433      -0.0132      -0.4462,        768        0.433       1.8465       1.4135,        768        0.433        0.506        0.073,        768        0.433       0.1739      -0.2592,        768        0.433       0.1067      -0.3263
2013.1.30,1964.43,        769      -0.1268      -0.5424      -0.4156,        769      -0.1268      -0.1537       -0.027,        769      -0.1268      -0.6446      -0.5178,        769      -0.1268      -0.0384       0.0884,        769      -0.1268      -0.7183      -0.5916,        769      -0.1268       0.1413        0.268,        769      -0.1268      -0.5052      -0.3785,        769      -0.1268      -0.3954      -0.2686
2013.1.31,1961.94,        770      -0.2115       0.4191       0.6306,        770      -0.2115       0.0076       0.2192,        770      -0.2115       0.2389       0.4505,        770      -0.2115      -0.1567       0.0548,        770      -0.2115      -1.0485       -0.837,        770      -0.2115       2.3014       2.5129,        770      -0.2115       0.1305        0.342,        770      -0.2115      -0.0829       0.1286
2013.2.1,1957.79,        771      -0.2339       0.2584       0.4923,        771      -0.2339       0.8453       1.0792,        771      -0.2339       0.5985       0.8324,        771      -0.2339       0.9251        1.159,        771      -0.2339       0.5936       0.8275,        771      -0.2339       0.0513       0.2853,        771      -0.2339       0.2113       0.4452,        771      -0.2339       0.4128       0.6467
2013.2.4,1953.21,        772      -0.7695      -1.0519      -0.2824,        772      -0.7695      -1.1392      -0.3697,        772      -0.7695      -1.2666      -0.4971,        772      -0.7695      -1.5569      -0.7874,        772      -0.7695      -1.3642      -0.5947,        772      -0.7695       -3.032      -2.2625,        772      -0.7695      -0.6527       0.1168,        772      -0.7695      -0.5319       0.2376
2013.2.5,1938.18,        773      -0.1027       0.3325       0.4351,        773      -0.1027      -0.6829      -0.5802,        773      -0.1027       0.5798       0.6824,        773      -0.1027      -0.2038      -0.1011,        773      -0.1027       3.4239       3.5265,        773      -0.1027      -0.6387       -0.536,        773      -0.1027       0.2932       0.3959,        773      -0.1027        0.038       0.1406
2013.2.6,1936.19,        774      -0.2283       -0.945      -0.7167,        774      -0.2283       0.1831       0.4114,        774      -0.2283      -0.8924      -0.6641,        774      -0.2283       0.0835       0.3118,        774      -0.2283       0.0805       0.3088,        774      -0.2283       0.4246       0.6528,        774      -0.2283       -0.462      -0.2338,        774      -0.2283      -0.3926      -0.1644
2013.2.7,1931.77,        775       0.9903      -0.5441      -1.5344,        775       0.9903      -0.9483      -1.9386,        775       0.9903      -0.3385      -1.3287,        775       0.9903      -1.1521      -2.1424,        775       0.9903      -0.9439      -1.9342,        775       0.9903      -1.8556      -2.8459,        775       0.9903      -0.3582      -1.3485,        775       0.9903      -0.3435      -1.3338
2013.2.8,1950.9,        776      -0.2619        0.163       0.4249,        776      -0.2619      -0.4831      -0.2212,        776      -0.2619       0.0405       0.3025,        776      -0.2619      -0.7658      -0.5039,        776      -0.2619       2.2818       2.5437,        776      -0.2619       0.1476       0.4095,        776      -0.2619       0.1278       0.3897,        776      -0.2619       0.0312       0.2932
2013.2.12,1945.79,        777       1.5562       0.4249      -1.1313,        777       1.5562       0.5285      -1.0277,        777       1.5562       0.5638      -0.9924,        777       1.5562       0.7025      -0.8537,        777       1.5562       0.1568      -1.3993,        777       1.5562       0.6877      -0.8685,        777       1.5562       0.6164      -0.9398,        777       1.5562       0.6034      -0.9528
2013.2.13,1976.07,        778       0.1791      -0.2908        -0.47,        778       0.1791      -0.0851      -0.2642,        778       0.1791      -0.1307      -0.3099,        778       0.1791       0.2292       0.0501,        778       0.1791         1.83       1.6509,        778       0.1791       0.5846       0.4055,        778       0.1791       0.0623      -0.1169,        778       0.1791       0.1505      -0.0286
2013.2.14,1979.61,        779       0.0793      -0.0761      -0.1555,        779       0.0793      -0.2486      -0.3279,        779       0.0793      -0.1326      -0.2119,        779       0.0793      -0.2413      -0.3206,        779       0.0793       0.6984       0.6191,        779       0.0793      -1.4789      -1.5582,        779       0.0793      -0.1738      -0.2531,        779       0.0793       -0.018      -0.0974
2013.2.15,1981.18,        780       0.0368      -0.0716      -0.1085,        780       0.0368      -0.6496      -0.6865,        780       0.0368       0.1874       0.1505,        780       0.0368      -0.3485      -0.3853,        780       0.0368      -0.4601       -0.497,        780       0.0368      -0.4032        -0.44,        780       0.0368      -0.1358      -0.1726,        780       0.0368      -0.3585      -0.3953
2013.2.18,1981.91,        781       0.1978      -0.1199      -0.3177,        781       0.1978       0.1156      -0.0822,        781       0.1978      -0.1344      -0.3322,        781       0.1978       0.1161      -0.0817,        781       0.1978       0.2367        0.039,        781       0.1978      -0.5752      -0.7729,        781       0.1978       0.2168        0.019,        781       0.1978       0.1957      -0.0021
2013.2.19,1985.83,        782       1.9543       0.6666      -1.2878,        782       1.9543       0.2206      -1.7337,        782       1.9543       0.7991      -1.1552,        782       1.9543       0.4898      -1.4646,        782       1.9543       0.4167      -1.5377,        782       1.9543      -1.1685      -3.1228,        782       1.9543       0.3691      -1.5853,        782       1.9543       0.2344      -1.7199
2013.2.20,2024.64,        783      -0.4653      -1.0799      -0.6146,        783      -0.4653      -0.6472      -0.1819,        783      -0.4653      -0.9159      -0.4506,        783      -0.4653      -0.2923        0.173,        783      -0.4653       2.0119       2.4771,        783      -0.4653       0.3179       0.7831,        783      -0.4653      -1.1514      -0.6861,        783      -0.4653      -1.1003      -0.6351
2013.2.21,2015.22,        784       0.1821      -0.1818      -0.3639,        784       0.1821      -1.1406      -1.3227,        784       0.1821       0.1905       0.0084,        784       0.1821      -2.1316      -2.3138,        784       0.1821       0.4094       0.2273,        784       0.1821      -0.1693      -0.3514,        784       0.1821      -0.1684      -0.3505,        784       0.1821      -0.2318       -0.414
2013.2.22,2018.89,        785      -0.4641       0.3286       0.7927,        785      -0.4641       1.6218       2.0859,        785      -0.4641       0.6687       1.1328,        785      -0.4641        1.828       2.2921,        785      -0.4641       3.2039        3.668,        785      -0.4641       0.6186       1.0828,        785      -0.4641       0.4451       0.9092,        785      -0.4641       0.3062       0.7703
2013.2.25,2009.52,        786      -0.4732      -0.2031       0.2701,        786      -0.4732      -1.6633      -1.1901,        786      -0.4732      -0.4759      -0.0026,        786      -0.4732      -1.2091      -0.7358,        786      -0.4732       1.3401       1.8133,        786      -0.4732      -0.4907      -0.0175,        786      -0.4732      -1.1181      -0.6449,        786      -0.4732      -0.9911      -0.5179
2013.2.26,2000.01,        787       0.2015      -0.4017      -0.6032,        787       0.2015       0.3156       0.1141,        787       0.2015      -0.3644      -0.5659,        787       0.2015       0.5166       0.3151,        787       0.2015      -0.0693      -0.2708,        787       0.2015       0.3814       0.1799,        787       0.2015        0.036      -0.1655,        787       0.2015       0.1293      -0.0722
2013.2.27,2004.04,        788       1.1202       0.9562       -0.164,        788       1.1202      -0.0744      -1.1947,        788       1.1202       1.3045       0.1842,        788       1.1202       0.2325      -0.8877,        788       1.1202       3.3272        2.207,        788       1.1202        0.873      -0.2472,        788       1.1202       0.5528      -0.5674,        788       1.1202       0.4452       -0.675
2013.2.28,2026.49,        789      -0.6583      -1.1066      -0.4484,        789      -0.6583      -1.3978      -0.7395,        789      -0.6583       -1.146      -0.4877,        789      -0.6583      -0.9645      -0.3062,        789      -0.6583       0.7831       1.4413,        789      -0.6583      -1.3589      -0.7006,        789      -0.6583      -0.6735      -0.0152,        789      -0.6583      -0.8846      -0.2263
2013.3.4,2013.15,        790       0.1719       0.5445       0.3726,        790       0.1719       1.4953       1.3235,        790       0.1719       0.8984       0.7266,        790       0.1719       1.0928       0.9209,        790       0.1719      -1.0409      -1.2128,        790       0.1719       1.8526       1.6808,        790       0.1719       0.7375       0.5656,        790       0.1719       0.7765       0.6046
2013.3.5,2016.61,        791       0.2048       1.7765       1.5717,        791       0.2048       0.6613       0.4565,        791       0.2048       1.6236       1.4188,        791       0.2048       1.1248         0.92,        791       0.2048       2.5323       2.3275,        791       0.2048        1.445       1.2402,        791       0.2048        0.827       0.6222,        791       0.2048       0.6806       0.4758
2013.3.6,2020.74,        792      -0.8086       0.5873       1.3959,        792      -0.8086       0.3034        1.112,        792      -0.8086       0.4341       1.2427,        792      -0.8086       0.2731       1.0817,        792      -0.8086       0.2599       1.0685,        792      -0.8086      -0.9271      -0.1184,        792      -0.8086       0.2049       1.0135,        792      -0.8086       0.0138       0.8224
2013.3.7,2004.4,        793       0.0803       0.2727       0.1924,        793       0.0803       0.2657       0.1853,        793       0.0803       0.8486       0.7683,        793       0.0803       0.3137       0.2334,        793       0.0803      -1.5147       -1.595,        793       0.0803      -0.6438      -0.7241,        793       0.0803       0.5693        0.489,        793       0.0803       0.4085       0.3282
2013.3.8,2006.01,        794      -0.1326      -0.0295       0.1031,        794      -0.1326      -0.3723      -0.2397,        794      -0.1326      -0.1149       0.0177,        794      -0.1326       0.1129       0.2455,        794      -0.1326      -0.7544      -0.6218,        794      -0.1326       0.2394        0.372,        794      -0.1326       0.0712       0.2038,        794      -0.1326      -0.1762      -0.0436
2013.3.11,2003.35,        795      -0.4997      -0.4685       0.0311,        795      -0.4997       0.1379       0.6376,        795      -0.4997      -0.4345       0.0652,        795      -0.4997       0.0111       0.5108,        795      -0.4997       1.5232       2.0229,        795      -0.4997        1.228       1.7276,        795      -0.4997       0.0771       0.5768,        795      -0.4997      -0.0013       0.4984
2013.3.12,1993.34,        796       0.3206      -0.1471      -0.4677,        796       0.3206      -0.4072      -0.7278,        796       0.3206      -0.2019      -0.5225,        796       0.3206      -0.0785      -0.3991,        796       0.3206       1.7258       1.4052,        796       0.3206      -0.5655      -0.8861,        796       0.3206      -0.3916      -0.7121,        796       0.3206      -0.3851      -0.7056
2013.3.13,1999.73,        797         0.12       -0.346       -0.466,        797         0.12       0.0366      -0.0835,        797         0.12        0.048       -0.072,        797         0.12      -0.1557      -0.2757,        797         0.12      -2.0811      -2.2011,        797         0.12       1.1045       0.9845,        797         0.12      -0.0166      -0.1366,        797         0.12      -0.2704      -0.3905
2013.3.14,2002.13,        798      -0.7807        0.701       1.4817,        798      -0.7807       0.5043        1.285,        798      -0.7807       0.5861       1.3667,        798      -0.7807       0.5971       1.3778,        798      -0.7807       2.7642       3.5449,        798      -0.7807       1.1816       1.9622,        798      -0.7807       0.1827       0.9633,        798      -0.7807        0.038       0.8187
2013.3.15,1986.5,        799      -0.9222      -1.5939      -0.6717,        799      -0.9222      -1.3472       -0.425,        799      -0.9222       -1.856      -0.9338,        799      -0.9222      -1.8236      -0.9014,        799      -0.9222      -0.8697       0.0525,        799      -0.9222      -2.4532       -1.531,        799      -0.9222      -1.1295      -0.2073,        799      -0.9222      -0.8839       0.0383
2013.3.18,1968.18,        800       0.5274       0.4272      -0.1002,        800       0.5274        0.711       0.1836,        800       0.5274        0.936       0.4086,        800       0.5274       0.6199       0.0925,        800       0.5274       3.9042       3.3768,        800       0.5274       1.8812       1.3538,        800       0.5274       0.1425      -0.3849,        800       0.5274       0.0975      -0.4299
2013.3.19,1978.56,        801      -0.9679      -0.7869        0.181,        801      -0.9679      -0.4021       0.5658,        801      -0.9679      -0.5661       0.4017,        801      -0.9679      -0.4651       0.5028,        801      -0.9679       1.3189       2.2868,        801      -0.9679      -1.3774      -0.4096,        801      -0.9679      -0.4739        0.494,        801      -0.9679      -0.4925       0.4754
2013.3.20,1959.41,        802      -0.4384      -0.2658       0.1726,        802      -0.4384       -0.366       0.0724,        802      -0.4384      -0.6353      -0.1969,        802      -0.4384      -0.0441       0.3943,        802      -0.4384       1.2066        1.645,        802      -0.4384      -0.4108       0.0276,        802      -0.4384      -0.0135       0.4249,        802      -0.4384      -0.0111       0.4273
2013.3.21,1950.82,        803      -0.1082      -1.1593      -1.0512,        803      -0.1082      -1.3633      -1.2552,        803      -0.1082      -1.3477      -1.2396,        803      -0.1082      -1.5564      -1.4483,        803      -0.1082       0.2647       0.3729,        803      -0.1082      -1.7254      -1.6172,        803      -0.1082      -0.6143      -0.5061,        803      -0.1082      -0.5293      -0.4211
2013.3.22,1948.71,        804       1.4861       1.0954      -0.3907,        804       1.4861       0.9877      -0.4985,        804       1.4861       1.3237      -0.1624,        804       1.4861       1.3247      -0.1614,        804       1.4861      -0.1513      -1.6374,        804       1.4861        2.058       0.5719,        804       1.4861       0.4365      -1.0496,        804       1.4861       0.4999      -0.9862
2013.3.25,1977.67,        805       0.3049       0.2953      -0.0096,        805       0.3049       -0.103      -0.4079,        805       0.3049      -0.0756      -0.3805,        805       0.3049       0.2227      -0.0822,        805       0.3049        0.639       0.3341,        805       0.3049      -1.7817      -2.0866,        805       0.3049      -0.2257      -0.5306,        805       0.3049      -0.1711       -0.476
2013.3.26,1983.7,        806        0.491       0.4928       0.0018,        806        0.491       0.7153       0.2243,        806        0.491       0.3945      -0.0965,        806        0.491       0.6342       0.1432,        806        0.491       3.6344       3.1434,        806        0.491       1.7374       1.2464,        806        0.491       0.0569      -0.4341,        806        0.491      -0.0367      -0.5277
2013.3.27,1993.44,        807        0.004       -0.562       -0.566,        807        0.004      -0.6925      -0.6965,        807        0.004      -0.3192      -0.3232,        807        0.004      -0.5312      -0.5352,        807        0.004       3.0147       3.0107,        807        0.004       0.9056       0.9016,        807        0.004      -0.2814      -0.2854,        807        0.004      -0.2143      -0.2183
2013.3.28,1993.52,        808       0.5703       0.1411      -0.4292,        808       0.5703      -0.4219      -0.9922,        808       0.5703       0.4077      -0.1627,        808       0.5703      -0.1316       -0.702,        808       0.5703       1.3099       0.7395,        808       0.5703       0.1799      -0.3905,        808       0.5703       0.0937      -0.4766,        808       0.5703       0.0969      -0.4735
2013.3.29,2004.89,        809      -0.4439      -0.3897       0.0542,        809      -0.4439      -0.1607       0.2832,        809      -0.4439      -0.3418       0.1021,        809      -0.4439       0.0196       0.4635,        809      -0.4439      -0.5766      -0.1327,        809      -0.4439      -0.9807      -0.5368,        809      -0.4439      -0.1255       0.3184,        809      -0.4439      -0.0503       0.3936
2013.4.1,1995.99,        810       -0.493       0.0671       0.5601,        810       -0.493       0.2188       0.7118,        810       -0.493       0.2475       0.7405,        810       -0.493        0.203        0.696,        810       -0.493      -0.0516       0.4414,        810       -0.493       0.8141        1.307,        810       -0.493      -0.1012       0.3918,        810       -0.493      -0.0516       0.4414
2013.4.2,1986.15,        811      -0.1475       1.1026       1.2501,        811      -0.1475       0.3986       0.5461,        811      -0.1475       1.1751       1.3226,        811      -0.1475       1.0133       1.1608,        811      -0.1475       4.8848       5.0323,        811      -0.1475      -0.5032      -0.3557,        811      -0.1475       0.0756       0.2231,        811      -0.1475      -0.1509      -0.0034
2013.4.3,1983.22,        812      -1.1986      -0.8348       0.3637,        812      -1.1986      -1.3172      -0.1187,        812      -1.1986      -0.9667       0.2318,        812      -1.1986      -1.1275        0.071,        812      -1.1986       3.3455       4.5441,        812      -1.1986       0.1933       1.3918,        812      -1.1986      -0.7917       0.4069,        812      -1.1986      -1.0101       0.1884
2013.4.4,1959.45,        813      -1.6443      -1.6613       -0.017,        813      -1.6443      -0.5026       1.1418,        813      -1.6443       -2.164      -0.5197,        813      -1.6443         1.29       2.9343,        813      -1.6443       0.2276        1.872,        813      -1.6443       2.4663       4.1106,        813      -1.6443      -0.7625       0.8818,        813      -1.6443      -0.7122       0.9321
2013.4.5,1927.23,        814      -0.4431      -0.1859       0.2572,        814      -0.4431      -1.9662      -1.5231,        814      -0.4431        0.152       0.5951,        814      -0.4431      -4.6192      -4.1761,        814      -0.4431       0.2364       0.6796,        814      -0.4431       -8.929      -8.4859,        814      -0.4431      -0.3667       0.0764,        814      -0.4431      -0.4078       0.0354
2013.4.8,1918.69,        815       0.1068        0.748       0.6411,        815       0.1068       0.9505       0.8437,        815       0.1068       0.6442       0.5373,        815       0.1068       1.0551       0.9483,        815       0.1068       0.0763      -0.0306,        815       0.1068       0.4337       0.3269,        815       0.1068       0.3687       0.2619,        815       0.1068       0.4107       0.3039
2013.4.9,1920.74,        816       0.7726      -0.1704       -0.943,        816       0.7726      -0.9382      -1.7108,        816       0.7726       0.0368      -0.7359,        816       0.7726      -0.8549      -1.6275,        816       0.7726       0.1439      -0.6287,        816       0.7726       0.1605      -0.6121,        816       0.7726        0.384      -0.3886,        816       0.7726       0.4957      -0.2769
2013.4.10,1935.58,        817       0.7347        0.987       0.2523,        817       0.7347       1.5886       0.8539,        817       0.7347       1.0796       0.3449,        817       0.7347       1.8646       1.1299,        817       0.7347       0.0067       -0.728,        817       0.7347       1.5284       0.7937,        817       0.7347       0.8917        0.157,        817       0.7347       0.7367       0.0021
2013.4.11,1949.8,        818      -1.3114       -0.074       1.2374,        818      -1.3114       0.5586       1.8701,        818      -1.3114       0.0492       1.3606,        818      -1.3114      -0.0002       1.3112,        818      -1.3114       0.4249       1.7363,        818      -1.3114       1.2474       2.5589,        818      -1.3114      -0.4176       0.8938,        818      -1.3114      -0.3628       0.9486
2013.4.12,1924.23,        819      -0.1964      -0.5186      -0.3221,        819      -0.1964      -0.9055      -0.7091,        819      -0.1964      -0.8117      -0.6153,        819      -0.1964      -1.3405       -1.144,        819      -0.1964       2.6267       2.8231,        819      -0.1964      -4.6361      -4.4397,        819      -0.1964      -0.6139      -0.4174,        819      -0.1964      -0.3425       -0.146
2013.4.15,1920.45,        820       0.0916          0.4       0.3084,        820       0.0916       0.0661      -0.0255,        820       0.0916       0.6331       0.5414,        820       0.0916       0.8062       0.7146,        820       0.0916       9.2075       9.1158,        820       0.0916       0.0118      -0.0799,        820       0.0916      -0.3789      -0.4706,        820       0.0916       -0.449      -0.5406
2013.4.16,1922.21,        821       0.0848      -0.0216      -0.1064,        821       0.0848      -0.0899      -0.1747,        821       0.0848      -0.3343      -0.4191,        821       0.0848       0.2837       0.1989,        821       0.0848       2.6488        2.564,        821       0.0848       2.5166       2.4318,        821       0.0848      -0.0359      -0.1207,        821       0.0848      -0.1123      -0.1971
2013.4.17,1923.84,        822      -1.2361      -0.9717       0.2644,        822      -1.2361      -0.8585       0.3775,        822      -1.2361       -0.813        0.423,        822      -1.2361      -0.7338       0.5023,        822      -1.2361       1.9706       3.2067,        822      -1.2361      -1.9244      -0.6883,        822      -1.2361      -0.7197       0.5163,        822      -1.2361      -0.5576       0.6784
2013.4.18,1900.06,        823       0.3521       0.3671        0.015,        823       0.3521      -0.0872      -0.4393,        823       0.3521       0.2717      -0.0804,        823       0.3521      -0.4246      -0.7767,        823       0.3521       2.0979       1.7458,        823       0.3521       2.1451        1.793,        823       0.3521       0.2472      -0.1049,        823       0.3521       0.3055      -0.0466
2013.4.19,1906.75,        824       1.0258       0.1562      -0.8697,        824       1.0258       0.6005      -0.4253,        824       1.0258       0.3985      -0.6274,        824       1.0258       1.2376       0.2118,        824       1.0258      -0.5351      -1.5609,        824       1.0258       1.2259          0.2,        824       1.0258       0.3517      -0.6742,        824       1.0258       0.2817      -0.7441
2013.4.22,1926.31,        825      -0.3987      -0.9547       -0.556,        825      -0.3987      -1.0701      -0.6714,        825      -0.3987      -0.6669      -0.2682,        825      -0.3987      -1.0071      -0.6084,        825      -0.3987       3.9152       4.3139,        825      -0.3987      -2.3604      -1.9617,        825      -0.3987       0.0338       0.4325,        825      -0.3987       0.1032       0.5019
2013.4.23,1918.63,        826       0.8694        1.424       0.5547,        826       0.8694       1.0679       0.1985,        826       0.8694       1.7976       0.9283,        826       0.8694        1.351       0.4817,        826       0.8694       2.6207       1.7514,        826       0.8694       3.4308       2.5614,        826       0.8694       0.9184        0.049,        826       0.8694       0.6639      -0.2055
2013.4.24,1935.31,        827       0.8417       0.6887       -0.153,        827       0.8417       0.7179      -0.1239,        827       0.8417       0.7131      -0.1286,        827       0.8417        0.841      -0.0007,        827       0.8417       -0.416      -1.2577,        827       0.8417        1.124       0.2823,        827       0.8417       0.5767       -0.265,        827       0.8417       0.6206      -0.2211
2013.4.25,1951.6,        828      -0.3607       0.1599       0.5206,        828      -0.3607      -0.0933       0.2674,        828      -0.3607       0.3015       0.6623,        828      -0.3607      -0.2118        0.149,        828      -0.3607       2.1383        2.499,        828      -0.3607       1.6541       2.0149,        828      -0.3607      -0.0832       0.2775,        828      -0.3607       -0.171       0.1897
2013.4.26,1944.56,        829      -0.1985      -0.1923       0.0062,        829      -0.1985      -0.3999      -0.2014,        829      -0.1985      -0.0852       0.1133,        829      -0.1985       -0.327      -0.1285,        829      -0.1985       4.8412       5.0397,        829      -0.1985      -1.0097      -0.8112,        829      -0.1985       0.0385        0.237,        829      -0.1985       0.1425        0.341
2013.4.29,1940.7,        830        1.198       0.8994      -0.2986,        830        1.198       0.9778      -0.2202,        830        1.198       1.0039      -0.1941,        830        1.198       1.6105       0.4125,        830        1.198      -0.0209      -1.2189,        830        1.198       2.5051       1.3071,        830        1.198       0.4653      -0.7327,        830        1.198       0.3762      -0.8218
