Date,KOSPI_Now
2018.6.8,-19.0
2018.6.11,18.57
2018.6.12,-1.32
2018.6.14,-45.35
2018.6.15,-19.44
2018.6.18,-27.8
2018.6.19,-36.13
2018.6.20,23.8
2018.6.21,-26.08
2018.6.22,19.39
2018.6.25,0.66
2018.6.26,-6.96
2018.6.27,-8.89
2018.6.28,-27.79
2018.6.29,11.89
2018.7.2,-54.59
2018.7.3,1.22
2018.7.4,-7.3
2018.7.5,-7.91
2018.7.6,15.32
2018.7.9,12.93
2018.7.10,8.36
2018.7.11,-13.54
2018.7.12,4.44
2018.7.13,25.84
2018.7.16,-8.91
2018.7.17,-4.07
2018.7.18,-7.81
2018.7.19,-7.82
2018.7.20,6.9
2018.7.23,-19.88
2018.7.24,10.89
2018.7.25,-7.17
2018.7.26,16.03
2018.7.27,5.93
2018.7.30,-1.48
2018.7.31,1.75
2018.8.1,11.81
2018.8.2,-36.87
2018.8.3,17.48
2018.8.6,-1.18
2018.8.7,13.66
2018.8.8,1.29
2018.8.9,2.26
2018.8.10,-20.92
2018.8.13,-34.34
2018.8.14,10.46
2018.8.16,-18.11
2018.8.17,6.25
2018.8.20,0.83
2018.8.21,22.18
2018.8.22,3.27
2018.8.23,9.27
2018.8.24,10.61
2018.8.27,6.09
2018.8.28,3.82
2018.8.29,5.91
2018.8.30,-1.68
2018.8.31,15.53
2018.9.3,-15.85
2018.9.4,8.69
2018.9.5,-23.95
2018.9.6,-4.16
2018.9.7,-6.03
2018.9.10,7.08
2018.9.11,-5.46
2018.9.12,-0.28
2018.9.13,3.31
2018.9.14,32.02
2018.9.17,-15.24
2018.9.18,5.97
2018.9.19,-0.52
2018.9.20,14.99
2018.9.21,15.72
2018.9.27,16.26
2018.9.28,-12.36
2018.10.1,-4.19
2018.10.2,-29.31
2018.10.4,-35.08
2018.10.5,-6.97
2018.10.8,-13.69
2018.10.10,-25.22
2018.10.11,-98.94
2018.10.12,32.18
2018.10.15,-16.73
2018.10.16,0.0
2018.10.17,22.39
2018.10.18,-19.2
2018.10.19,7.95
2018.10.22,5.45
2018.10.23,-55.61
2018.10.24,-8.52
2018.10.25,-34.28
2018.10.26,-36.15
2018.10.29,-31.1
2018.10.30,18.64
2018.10.31,15.0
2018.11.1,-5.23
2018.11.2,71.54
2018.11.5,-19.08
2018.11.6,12.7
2018.11.7,-10.93
2018.11.8,13.94
2018.11.9,-6.54
2018.11.12,-5.65
2018.11.13,-9.21
2018.11.14,-3.18
2018.11.15,20.01
2018.11.16,4.34
2018.11.19,8.16
2018.11.20,-17.98
2018.11.21,-6.03
2018.11.22,-6.6
2018.11.23,-12.47
2018.11.26,25.54
2018.11.27,16.4
2018.11.28,8.8
2018.11.29,5.88
2018.11.30,-17.24
2018.12.3,35.07
2018.12.4,-17.58
2018.12.5,-13.04
2018.12.6,-32.62
2018.12.7,7.07
2018.12.10,-21.97
2018.12.11,-0.82
2018.12.12,29.6
2018.12.13,12.98
2018.12.14,-26.17
2018.12.17,1.71
2018.12.18,-8.98
2018.12.19,16.73
2018.12.20,-18.72
2018.12.21,1.37
2018.12.24,-6.48
2018.12.26,-27.0
2018.12.27,0.43
2018.12.28,12.6
