@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Low numeric

@data
2010-04-21, 1747.58, 3.708, 3.708, 3.708, 1.3438, 1.349, 350.25, 354.98, 5783.7, 5796.6, 5727.9, 12.312, 163.75, 163.85, 3.975, 3.9930000000000003, 3.8789999999999996, 69318.44, 3.055, 3.055, 3.055, 6264.23, 6193.5, 1626.45, 1597.81, 1473.92, 1459.18, 4.022, 5208.3, 5257.25, 1208.58, 1199.04, 3.512, 3.505, 2979.53, 2980.08, 2998.91, 1502.24, 1508.32, 1500.65, 2500.31, 2492.72, 2501.25, 2480.7, 144.02, 3.398, 3.398, 3.7969999999999997, 3.7969999999999997, 3.7969999999999997, 3.7969999999999997, 1051.34, 1054.86, 1044.77, 1.0145, 1.0166, 0.997, 3.1010000000000004, 70155.0, 69875.0, 25.1705, 24.8894, 83.45, 83.65, 33439.02, 10900.68, 10960.11, 4.96, 4.96, 6841.91, 6891.49, 11117.06, 11093.11, 129.15, 129.5, 129.0, 1050.14, 1057.72, 1047.47, 1042.1, 1034.8, 0.8742, 0.8804, 84.8, 84.48, 1714.72, 1725.44, 1.2819999999999998, 1.2749, 1.2717, 721.55, 713.43, 712.38, 634.08, 1138.6, 1145.8, 1136.0, 11305.6, 11140.1, 1.5371, 1.5337, 1.5289, 355.5, 356.5, 23271.68, 22831.36, 2891.27, 2892.62, 2840.63, 3.861, 3.861, 3.861, 0.7104, 0.7096, 0.7126, 0.7084, 4022.37, 4015.46, 4044.94, 1.3259999999999998, 1.337, 1121.43, 1097.45, 1117.95, 1118.35, 1209.4825, 1220.985, 12122.03, 12159.9, 12102.97, 11.9887, 12.1035, 11.9628, 6714.59, 6852.4, 6856.78, 6711.01, 765.76, 736.56, 2.1802, 2.1925, 2.162, 3.884, 3.884, 3.884, 3.884, 92.47, 17.815, 17.89, 481.75, 499.38, 5.82, 5.82, 2662.04
2010-04-22, 1739.52, 3.72, 3.72, 3.72, 1.3387, 1.3437, 356.38, 356.48, 5723.4, 5797.0, 5721.3, 12.273, 162.25, 163.78, 3.955, 4.044, 3.9330000000000003, 69352.425, 3.068, 3.068, 3.068, 6230.38, 6280.54, 1631.27, 1605.77, 1465.87, 1462.21, 4.015, 5230.3, 5266.3, 1210.99, 1198.85, 3.533, 3.5, 3033.28, 2984.62, 3034.33, 1483.0, 1501.99, 1479.31, 2504.61, 2506.61, 2510.5, 2490.19, 143.96, 3.38, 3.38, 3.738, 3.738, 3.738, 3.738, 1046.04, 1046.86, 1031.96, 0.9982, 1.0016, 0.9929, 3.076, 69722.5, 69317.5, 25.1326, 24.8397, 83.68, 84.64, 33814.58, 11090.05, 11031.79, 4.96, 4.96, 6814.71, 6876.42, 11124.92, 11116.91, 129.7, 129.3, 128.6, 1056.72, 1058.18, 1042.23, 1025.67, 1041.57, 0.8690000000000001, 0.8749, 85.7, 84.59, 1719.18, 1719.91, 1.2709, 1.2811, 1.2699, 726.19, 721.54, 719.9, 630.39, 1148.2, 1150.0, 1138.4, 11064.7, 11041.8, 1.5406, 1.5383, 1.5332, 359.25, 363.25, 23045.05, 23000.61, 2912.83, 2916.55, 2891.47, 3.865, 3.865, 3.865, 0.71, 0.7104, 0.7133, 0.7076, 4038.89, 4022.26, 4052.1, 1.33, 1.344, 1120.63, 1105.61, 1107.75, 1113.45, 1207.64, 1217.29, 12135.29, 12158.18, 12070.69, 11.8934, 12.0119, 11.8498, 6730.12, 6714.59, 6762.31, 6675.67, 770.52, 754.63, 2.2058, 2.22, 2.1744, 3.897, 3.897, 3.897, 3.897, 92.94, 18.073, 18.07, 498.75, 502.13, 5.875, 5.875, 2659.91
2010-04-23, 1737.03, 3.7310000000000003, 3.7310000000000003, 3.7310000000000003, 1.3293, 1.3385, 353.77, 356.75, 5665.3, 5761.4, 5652.4, 12.268, 162.37, 163.04, 4.128, 4.15, 3.93, 69386.41, 3.032, 3.032, 3.032, 6168.72, 6229.23, 1619.37, 1577.88, 1443.36, 1436.48, 3.9819999999999998, 5248.6, 5331.8, 1210.27, 1190.19, 3.485, 3.47, 2999.48, 3021.29, 3023.64, 1473.39, 1482.63, 1469.14, 2519.07, 2483.52, 2521.02, 2468.26, 142.67, 3.373, 3.373, 3.77, 3.77, 3.77, 3.77, 1034.46, 1039.9, 1025.26, 0.9998, 1.004, 0.9955, 3.05, 69290.0, 68760.0, 25.1326, 24.8197, 83.7, 84.07, 33509.7, 10949.09, 10988.01, 4.95, 4.95, 6720.09, 6829.98, 11134.29, 11119.78, 131.1, 129.5, 129.5, 1040.68, 1049.64, 1028.81, 1027.93, 1026.3, 0.8638, 0.87, 85.67, 84.15, 1706.37, 1715.9, 1.2732, 1.2718, 1.267, 734.31, 721.13, 715.62, 625.22, 1142.3, 1144.0, 1133.6, 10821.9, 10753.4, 1.5393, 1.5408, 1.5341, 362.25, 363.0, 22616.5, 22547.24, 2926.53, 2927.39, 2883.01, 3.971, 3.971, 3.971, 0.7093, 0.71, 0.7140000000000001, 0.7070000000000001, 4077.55, 4038.89, 4099.88, 1.325, 1.331, 1113.41, 1103.46, 1108.4, 1113.0, 1199.63, 1203.18, 12053.3, 12160.87, 11985.32, 11.8628, 11.9987, 11.8347, 6796.546666666666, 6774.04, 6818.690000000001, 6744.713333333332, 770.55, 755.27, 2.215, 2.227, 2.1748, 3.9189999999999996, 3.9189999999999996, 3.9189999999999996, 3.9189999999999996, 92.75, 18.006, 17.815, 499.75, 511.63, 5.805, 5.805, 2623.57
2010-04-26, 1752.2, 3.698, 3.698, 3.698, 1.3386, 1.3286, 352.72, 355.14, 5723.6, 5740.9, 5665.3, 12.277, 162.43, 162.92, 4.257, 4.322, 4.067, 69509.49, 3.065, 3.065, 3.065, 6259.53, 6192.62, 1606.16, 1582.66, 1467.62, 1443.36, 4.04, 5269.65, 5311.05, 1217.28, 1205.1, 3.511, 3.4760000000000004, 2983.54, 2995.57, 3015.63, 1484.44, 1472.02, 1462.71, 2530.15, 2514.85, 2530.15, 2507.6, 142.78, 3.38, 3.38, 3.8169999999999997, 3.8169999999999997, 3.8169999999999997, 3.8169999999999997, 1026.68, 1035.19, 1020.54, 1.0004, 1.0067, 0.9967, 3.053, 70400.0, 69465.0, 25.066, 24.8598, 85.12, 85.19, 33676.23, 10914.46, 10930.9, 4.92, 4.92, 6767.97, 6780.64, 11204.28, 11132.18, 131.8, 131.65, 130.95, 1042.59, 1068.29, 1039.25, 1028.78, 1026.86, 0.8703, 0.8722, 87.25, 85.21, 1704.97, 1708.39, 1.2716, 1.2713, 1.2573, 741.92, 734.48, 731.72, 625.12, 1153.1, 1154.6, 1139.1, 10918.2, 10759.7, 1.5379, 1.5387, 1.5297, 353.0, 362.5, 22726.0, 22469.54, 2924.73, 2926.39, 2907.03, 3.9930000000000003, 3.9930000000000003, 3.9930000000000003, 0.7170000000000001, 0.7093, 0.7179, 0.7091, 4121.64, 4077.56, 4131.84, 1.331, 1.3330000000000002, 1112.98, 1100.81, 1108.95, 1112.05, 1201.865, 1206.845, 12167.85, 12248.41, 12126.79, 11.8061, 11.9088, 11.7454, 6862.973333333332, 6833.49, 6875.07, 6813.756666666667, 754.84, 746.89, 2.2505, 2.2539, 2.2017, 3.945, 3.945, 3.945, 3.945, 93.32, 18.189, 18.06, 508.38, 511.88, 5.8, 5.8, 2623.44
2010-04-27, 1749.55, 3.678, 3.678, 3.678, 1.3397, 1.3346, 356.93, 358.23, 5753.9, 5800.7, 5723.6, 12.243, 161.78, 162.22, 4.262, 4.313, 4.1739999999999995, 68871.94, 3.008, 3.008, 3.008, 6332.1, 6317.13, 1633.19, 1599.93, 1484.26, 1467.64, 3.989, 5299.35, 5342.35, 1219.8, 1211.07, 3.5269999999999997, 3.53, 2969.5, 2988.08, 2996.83, 1479.46, 1478.92, 1466.75, 2522.95, 2529.85, 2535.28, 2521.51, 142.77, 3.389, 3.389, 3.8089999999999997, 3.8089999999999997, 3.8089999999999997, 3.8089999999999997, 1030.88, 1034.42, 1022.6, 0.999, 1.0026, 0.9966, 3.051, 70135.0, 69380.0, 25.0117, 24.843000000000004, 84.2, 85.63, 33856.38, 11165.79, 11039.59, 4.91, 4.91, 6803.74, 6828.78, 11205.03, 11205.11, 132.55, 131.8, 131.8, 1074.79, 1077.47, 1067.82, 1023.55, 1025.73, 0.8669, 0.8695, 86.83, 86.46, 1705.12, 1711.99, 1.2668, 1.2684, 1.2652, 738.86, 741.58, 738.63, 627.88, 1153.5, 1160.1, 1151.4, 10939.3, 10837.8, 1.5454, 1.5388, 1.5373, 352.25, 359.5, 22783.27, 22714.55, 2944.71, 2954.83, 2924.93, 4.056, 4.056, 4.056, 0.7224, 0.7168, 0.7256, 0.7168, 4136.05, 4121.64, 4161.56, 1.327, 1.3359999999999999, 1110.61, 1101.03, 1104.45, 1107.65, 1204.1, 1210.51, 12254.22, 12297.88, 12234.68, 11.7538, 11.808, 11.6872, 6929.4, 6892.94, 6931.45, 6882.8, 770.09, 762.87, 2.2371, 2.265, 2.2295, 3.968, 3.968, 3.968, 3.968, 93.81, 18.334, 18.255, 505.88, 514.63, 5.799, 5.799, 2648.16
2010-04-28, 1733.91, 3.6069999999999998, 3.6069999999999998, 3.6069999999999998, 1.3165, 1.3396, 356.7, 356.86, 5603.5, 5758.6, 5603.5, 12.24, 162.69, 163.26, 4.216, 4.293, 4.191, 66511.1, 3.122, 3.122, 3.122, 6159.51, 6332.4, 1626.82, 1594.28, 1464.17, 1454.71, 3.963, 5322.1, 5330.55, 1211.38, 1181.62, 3.364, 3.469, 2907.93, 2962.14, 2962.14, 1462.03, 1478.21, 1460.32, 2471.47, 2512.58, 2525.7, 2466.53, 142.16, 3.279, 3.279, 3.693, 3.693, 3.693, 3.693, 1030.53, 1039.46, 1018.63, 1.0008, 1.0184, 0.999, 2.9410000000000003, 69015.0, 66910.0, 25.0853, 24.8378, 82.44, 84.33, 33722.51, 11212.66, 11109.26, 4.87, 4.87, 6667.47, 6800.09, 10991.99, 11203.67, 130.8, 132.4, 130.35, 1070.18, 1070.74, 1042.82, 1015.84, 1023.66, 0.8634, 0.87, 85.78, 85.2, 1705.7, 1722.37, 1.2572, 1.2673, 1.2539, 721.27, 736.13, 720.46, 625.88, 1161.7, 1170.7, 1148.6, 10480.9, 10480.9, 1.5246, 1.5455, 1.524, 347.5, 353.5, 22036.47, 22036.47, 2939.3, 2944.44, 2930.42, 4.085, 4.085, 4.085, 0.7123, 0.7224, 0.7234, 0.7098, 4134.46, 4136.05, 4154.13, 1.328, 1.33, 1113.89, 1089.84, 1110.5, 1114.63, 1199.44, 1202.18, 12255.55, 12321.76, 12143.16, 11.9235, 11.9645, 11.7351, 6912.17, 6929.4, 6930.37, 6890.09, 764.25, 758.07, 2.2303, 2.275, 2.2152, 3.964, 3.964, 3.964, 3.964, 92.82, 18.116, 18.255, 488.13, 492.88, 5.797999999999999, 5.797999999999999, 2567.68
2010-04-29, 1728.42, 3.741, 3.741, 3.741, 1.3214, 1.3156, 346.58, 349.02, 5586.6, 5640.0, 5533.6, 12.353, 163.96, 164.6, 4.271, 4.3260000000000005, 4.186, 66655.71, 3.074, 3.074, 3.074, 6084.34, 6141.01, 1603.39, 1555.24, 1430.28, 1424.26, 3.99, 5308.2, 5308.25, 1195.05, 1181.81, 3.3680000000000003, 3.373, 2900.33, 2883.17, 2916.68, 1478.7, 1460.21, 1459.76, 2471.73, 2483.03, 2484.15, 2456.63, 142.95, 3.318, 3.318, 3.767, 3.767, 3.767, 3.767, 1019.0, 1035.46, 1018.44, 1.0163, 1.0198, 1.0073, 2.971, 67250.0, 66530.0, 25.2669, 24.9799, 83.22, 83.44, 32679.17, 10924.79, 11005.51, 4.82, 4.82, 6576.39, 6653.16, 11045.27, 10988.87, 133.85, 130.75, 130.75, 1039.6, 1059.9, 1032.79, 1035.47, 1014.54, 0.8693, 0.8712, 86.16, 84.88, 1691.86, 1714.0, 1.2702, 1.2555, 1.2553, 722.39, 723.97, 719.77, 629.59, 1171.3, 1173.9, 1161.1, 10167.0, 10077.9, 1.5202, 1.5243, 1.5125, 357.0, 361.75, 21501.24, 21281.11, 2903.32, 2939.0, 2875.67, 4.137, 4.137, 4.137, 0.7166, 0.7123, 0.7232, 0.7111, 4144.73, 4135.255, 4165.48, 1.2930000000000001, 1.3019999999999998, 1111.11, 1091.45, 1119.0, 1123.5, 1185.99, 1188.04, 12165.01, 12173.27, 12075.79, 11.8999, 12.0749, 11.8495, 6867.97, 6912.17, 6912.17, 6804.41, 759.14, 749.36, 2.229, 2.2371, 2.1939, 4.061, 4.061, 4.061, 4.061, 93.0, 18.107, 18.107, 489.63, 495.88, 5.735, 5.735, 2470.36
2010-04-30, 1741.56, 3.74, 3.74, 3.74, 1.3225, 1.3204, 345.46, 349.37, 5617.8, 5638.8, 5579.7, 12.315, 163.34, 163.82, 3.98, 4.386, 3.967, 67978.05, 3.0989999999999998, 3.0989999999999998, 3.0989999999999998, 6144.91, 6110.56, 1589.37, 1558.02, 1455.14, 1430.81, 3.9960000000000004, 5215.25, 5264.75, 1209.36, 1193.3, 3.333, 3.384, 2868.43, 2912.2, 2928.93, 1474.63, 1476.21, 1469.79, 2511.92, 2487.33, 2513.69, 2483.5, 143.9, 3.343, 3.343, 3.73, 3.73, 3.73, 3.73, 1029.47, 1032.07, 1024.73, 1.0097, 1.0116, 1.0012, 3.009, 67985.0, 67600.0, 25.0903, 24.9474, 85.17, 85.63, 32953.77, 10991.095, 11033.815, 4.82, 4.82, 6665.84, 6681.65, 11167.32, 11045.64, 134.5, 133.7, 133.5, 1047.03, 1061.77, 1042.06, 1033.84, 1034.37, 0.8631, 0.8735, 86.9, 85.88, 1699.7, 1710.66, 1.2701, 1.2698, 1.2655, 737.74, 725.86, 724.26, 635.57, 1168.4, 1171.2, 1164.0, 10441.0, 10138.6, 1.5322, 1.5206, 1.5142, 360.5, 370.0, 21695.7, 21334.0, 2926.86, 2927.96, 2903.52, 4.085, 4.085, 4.085, 0.7240000000000001, 0.7166, 0.725, 0.7151, 4155.0, 4134.46, 4176.83, 1.2945, 1.3039999999999998, 1113.61, 1101.78, 1114.95, 1116.65, 1164.23, 1171.76, 12110.72, 12227.03, 12076.89, 11.8574, 11.9092, 11.8218, 6875.886666666667, 6910.56, 6910.953333333334, 6825.196666666668, 754.24, 748.87, 2.2512, 2.27, 2.2203, 4.025, 4.025, 4.025, 4.025, 93.86, 18.549, 18.055, 489.63, 507.38, 5.745, 5.745, 2497.83
2010-05-03, 1721.21, 3.65, 3.65, 3.65, 1.3298, 1.3245, 348.31, 351.32, 5553.3, 5643.9, 5540.6, 12.269, 162.42, 163.39, 3.92, 4.065, 3.885, 67529.73, 3.076, 3.076, 3.076, 6135.7, 6155.57, 1592.26, 1569.07, 1436.04, 1431.07, 3.9139999999999997, 5254.2, 5294.8, 1207.99, 1186.32, 3.3369999999999997, 3.34, 2870.61, 2867.65, 2875.81, 1474.09, 1476.0, 1465.53, 2461.19, 2509.99, 2514.37, 2461.09, 143.54, 3.3, 3.3, 3.659, 3.659, 3.659, 3.659, 1028.79, 1031.92, 1021.02, 1.0057, 1.0183, 1.0013, 3.0189999999999997, 68805.0, 67790.0, 25.0649, 24.8518, 86.15, 86.5, 32861.16, 11057.4, 11062.12, 4.83, 4.83, 6616.82, 6683.66, 11008.61, 11168.23, 135.2, 134.5, 134.35, 1059.01, 1061.84, 1049.82, 1024.97, 1034.65, 0.8709, 0.8733, 87.44, 86.75, 1710.21, 1713.93, 1.2674, 1.2708, 1.265, 716.6, 738.27, 716.48, 635.69, 1180.1, 1181.3, 1170.0, 10492.2, 10382.2, 1.5271, 1.5344, 1.5252, 366.25, 367.5, 21562.48, 21388.73, 2971.25, 2972.92, 2927.26, 4.041, 4.041, 4.041, 0.7268, 0.7240000000000001, 0.7326, 0.7234, 4188.88, 4155.0, 4197.22, 1.296, 1.306, 1111.45, 1087.87, 1108.5, 1110.4, 1168.99, 1169.48, 12247.37, 12308.13, 12184.25, 11.8133, 11.8756, 11.7096, 6883.803333333332, 6908.95, 6909.736666666668, 6845.983333333334, 763.51, 757.41, 2.2885, 2.295, 2.2569, 4.043, 4.043, 4.043, 4.043, 93.83, 18.611, 18.455, 495.13, 505.13, 5.715, 5.715, 2547.93
2010-05-04, 1718.75, 3.636, 3.636, 3.636, 1.3194, 1.3342, 345.41, 348.17, 5482.200000000002, 5604.95, 5469.75, 12.288, 163.89, 164.14, 4.0, 4.02, 3.89, 67119.41, 3.069, 3.069, 3.069, 6166.92, 6122.76, 1586.79, 1543.3449999999998, 1414.5549999999994, 1411.73, 3.8785, 5278.4, 5278.7, 1205.13, 1188.58, 3.279, 3.322, 2852.945, 2844.5, 2869.180000000001, 1475.82, 1478.07, 1470.92, 2498.74, 2472.32, 2503.0, 2472.32, 142.7, 3.324, 3.324, 3.6919999999999997, 3.6919999999999997, 3.6919999999999997, 3.6919999999999997, 1030.6, 1034.73, 1026.24, 1.0162, 1.0189, 1.0099, 3.056, 68600.0, 67240.0, 25.2583, 25.0068, 86.19, 87.15, 32692.67, 10936.83, 10990.713333333333, 4.87, 4.87, 6607.71, 6612.45, 11151.83, 11009.6, 138.4, 136.2, 136.2, 1049.54, 1059.58, 1044.61, 1036.39, 1022.24, 0.8654, 0.8711, 88.94, 87.16, 1697.01, 1709.54, 1.2696, 1.2644, 1.2643, 732.82, 719.3, 719.3, 636.96, 1182.7, 1187.5, 1177.3, 10422.8, 10272.0, 1.5246, 1.5316, 1.5212, 362.75, 369.0, 21628.91, 21375.27, 2960.89, 2982.36, 2950.43, 4.045, 4.045, 4.045, 0.7303, 0.7286, 0.7323, 0.7268, 4219.22, 4188.88, 4246.08, 1.2856666666666667, 1.2990000000000002, 1107.32, 1089.37, 1118.55, 1120.25, 1173.75, 1167.2, 12273.98, 12294.63, 12165.84, 11.829, 11.9276, 11.7672, 6891.72, 6907.34, 6908.52, 6866.77, 781.0899999999997, 771.7249999999997, 2.3451, 2.3574, 2.3121, 4.004, 4.004, 4.004, 4.004, 93.85, 18.813, 18.5, 502.0, 507.5, 5.77, 5.77, 2547.83
2010-05-06, 1684.71, 3.556, 3.556, 3.556, 1.2982, 1.3192, 347.86, 348.86, 5411.1, 5566.0, 5398.9, 12.302, 163.41, 163.95, 4.013, 4.046, 3.963, 64869.32, 3.1210000000000004, 3.1210000000000004, 3.1210000000000004, 6006.86, 6176.24, 1581.32, 1517.62, 1393.07, 1392.39, 3.843, 5223.9, 5250.15, 1197.5, 1168.12, 3.1639999999999997, 3.272, 2835.28, 2821.35, 2862.55, 1448.03, 1475.17, 1446.71, 2424.25, 2465.55, 2465.55, 2411.28, 144.06, 3.2510000000000003, 3.2510000000000003, 3.5980000000000003, 3.5980000000000003, 3.5980000000000003, 3.5980000000000003, 1029.45, 1031.46, 1009.51, 1.0104, 1.026, 1.0103, 2.952, 67110.0, 65000.0, 25.1616, 24.95, 82.74, 86.24, 32803.9, 10816.26, 10919.306666666667, 4.86, 4.86, 6488.42, 6641.24, 10926.77, 11149.48, 137.4, 138.25, 136.35, 1062.66, 1062.88, 1027.5, 1013.32, 1036.09, 0.8577, 0.8673, 85.67, 85.16, 1703.88, 1706.82, 1.2547, 1.2692, 1.2515, 709.7, 726.36, 705.84, 631.01, 1168.6, 1191.8, 1168.3, 9859.1, 9812.8, 1.5137, 1.5238, 1.509, 360.0, 362.75, 20613.25, 20551.21, 2959.01, 2996.42, 2946.42, 4.109, 4.109, 4.109, 0.7208, 0.7303, 0.7309, 0.7188, 4205.51, 4219.33, 4231.76, 1.2753333333333332, 1.2919999999999998, 1107.69, 1086.64, 1115.5, 1117.4, 1153.8, 1175.54, 12164.88, 12196.51, 11954.5, 11.7867, 11.8326, 11.7137, 6886.08, 6891.72, 6939.33, 6879.23, 798.67, 786.04, 2.2595, 2.3491, 2.2495, 4.044, 4.044, 4.044, 4.044, 94.33, 17.817999999999994, 17.79, 500.5, 513.0, 5.7620000000000005, 5.7620000000000005, 2496.26
2010-05-07, 1647.5, 3.542, 3.542, 3.542, 1.2656, 1.2824, 327.15, 333.45, 5261.0, 5371.5, 5251.3, 12.232, 167.16, 167.6, 3.929, 4.086, 3.855, 63414.22, 2.9619999999999997, 2.9619999999999997, 2.9619999999999997, 5908.26, 5919.94, 1487.44, 1450.47, 1365.13, 1363.05, 3.8080000000000003, 5124.4, 5124.9, 1167.58, 1065.79, 3.103, 3.1630000000000003, 2739.7, 2838.95, 2838.95, 1444.07, 1429.76, 1427.2, 2319.64, 2391.21, 2407.79, 2185.75, 143.54, 3.1430000000000002, 3.1430000000000002, 3.405, 3.405, 3.405, 3.405, 997.67, 1035.8, 995.98, 1.0311, 1.0741, 1.028, 2.7939999999999996, 65400.0, 61000.0, 25.5379, 25.0692, 77.11, 80.39, 31997.98, 10695.69, 10847.9, 4.91, 4.91, 6387.52, 6489.8, 10520.32, 10862.22, 133.15, 136.85, 133.0, 991.61, 1010.45, 973.2, 1010.32, 1010.08, 0.8571, 0.8572, 79.83, 77.51, 1683.98, 1727.69, 1.2417, 1.2615, 1.2238, 672.23, 695.7, 637.69, 601.49, 1196.9, 1210.6, 1175.9, 9352.6, 9267.5, 1.4764, 1.5105, 1.4712, 364.0, 372.75, 19483.93, 19078.07, 2810.62, 2846.04, 2748.68, 4.433, 4.433, 4.433, 0.7144, 0.7262, 0.7278, 0.701, 4219.6, 4219.76, 4256.64, 1.265, 1.285, 1109.72, 1061.7, 1141.15, 1144.25, 1140.61, 1135.14, 11845.75, 11949.0, 11422.73, 12.6017, 12.9667, 11.8604, 6844.293333333332, 6819.16, 6888.17, 6810.833333333332, 789.82, 777.79, 2.1137, 2.192, 2.0568, 4.183, 4.183, 4.183, 4.183, 87.98, 17.493, 17.26, 512.0, 513.88, 5.563, 5.563, 2400.6
