@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-10-15, 2040.96, 2.6189999999999998, 2.6010000000000004, 2.63, 2.5905, 1.3544, 376.27, 375.15, 6507.8, 9.419, 9.45, 9.414, 175.47, 174.97, 174.88, 3.82, 3.758, 54170.6, 54196.88, 2.1575, 2.1705, 8688.45, 1473.97, 1479.33, 1466.14, 2.7430000000000003, 2.727, 2.725, 6124.1, 1711.03, 2237.77, 2232.22, 3766.28, 138.2, 138.5, 2.449, 1176.09, 1182.96, 1174.14, 1.0351, 1.0377, 1.859, 1.857, 1.8719999999999999, 1.845, 54195.0, 52805.0, 54300.0, 17.4104, 102.41, 101.37, 101.06, 40882.09, 40971.83, 14479.12, 14368.03, 7928.49, 15301.26, 15231.33, 116.7, 1261.19, 1262.01, 1254.46, 1007.55, 0.8485, 0.8498, 110.87, 111.41, 109.87, 1713.06, 1717.48, 1707.95, 1.1712, 1090.3, 1090.3, 495.31, 1429.3, 1429.3, 9696.0, 9631.7, 9701.0, 9615.3, 1.5953, 1.602, 1.5951, 432.75, 18848.9, 18990.49, 18779.24, 4510.693333333334, 4525.223333333333, 4540.163333333333, 4499.3600000000015, 4.27, 4.306, 4.312, 4.2589999999999995, 0.8357, 0.8303, 0.838, 0.8276, 5952.62, 5954.64, 5969.8, 5947.03, 0.6625, 0.6609999999999999, 0.6744999999999999, 0.657, 1034.96, 1034.23, 1037.1, 1031.74, 1071.7, 1071.5, 1073.95, 1070.95, 1295.8, 1285.46, 1296.92, 1281.88, 12911.785, 12893.26, 12929.695, 12856.7, 10.872, 10.9158, 10.9312, 10.8614, 8028.892857142857, 8021.825714285716, 8036.8328571428565, 8000.76, 1459.84, 1450.55, 1461.42, 1443.2, 3.0317, 3.0339, 3.0472, 3.0042, 4.26, 4.293, 4.302, 4.246, 98.58, 98.07, 98.58, 98.05, 21.31, 21.5, 21.55, 21.5, 691.88, 691.63, 696.13, 686.38, 4.133, 4.14, 4.183, 4.091, 2832.57, 2822.37, 2837.97, 2818.57
2013-10-16, 2034.61, 2.6460000000000004, 2.611, 2.658, 2.611, 1.3561, 381.95, 378.48, 6569.28, 9.421, 9.431, 9.355, 174.48, 175.36, 174.22, 3.79, 3.773, 54980.64, 55190.11, 2.17, 2.189, 8757.13, 1495.31, 1495.79, 1471.81, 2.804, 2.79, 2.775, 6156.3, 1711.57, 2233.41, 2237.93, 3789.68, 137.31, 138.21, 2.487, 1176.44, 1177.58, 1159.28, 1.0355, 1.0393, 1.911, 1.902, 1.913, 1.876, 54875.0, 54085.0, 55055.0, 17.2183, 101.21, 102.19, 100.87, 40218.32, 40882.28, 14510.37, 14415.76, 7984.35, 15168.01, 15300.3, 117.0, 1264.05, 1272.39, 1262.5, 1010.58, 0.8454, 0.8497, 111.08, 111.27, 109.53, 1703.38, 1713.33, 1693.67, 1.1782, 1079.62, 1090.3, 491.92, 1425.2, 1425.2, 9805.3, 9733.6, 9805.3, 9699.2, 1.5984, 1.601, 1.5915, 436.5, 18977.39, 19073.18, 18848.65, 4501.4766666666665, 4526.516666666666, 4536.596666666666, 4491.87, 4.314, 4.268, 4.3180000000000005, 4.247, 0.8377, 0.8354, 0.8403, 0.8342, 5961.98, 5952.21, 5972.58, 5946.96, 0.667, 0.659, 0.6779999999999999, 0.657, 1025.7, 1034.43, 1036.06, 1023.89, 1064.78, 1071.6, 1071.8, 1064.15, 1302.95, 1301.51, 1303.66, 1292.2, 12931.46, 12892.11, 12934.5, 12839.31, 10.8468, 10.8636, 10.872, 10.7802, 8051.864285714286, 8044.108571428572, 8059.044285714286, 8020.34, 1472.9, 1469.35, 1476.43, 1466.2, 3.017, 3.0296, 3.0414, 3.0018, 4.244, 4.26, 4.28, 4.229, 98.17, 98.55, 98.7, 98.07, 21.146, 20.72, 21.18, 20.675, 685.63, 691.88, 693.63, 685.38, 4.204, 4.195, 4.2139999999999995, 4.183, 2873.8, 2849.85, 2873.8, 2848.59
2013-10-17, 2040.61, 2.615, 2.65, 2.685, 2.608, 1.3523, 383.33, 380.74, 6584.39, 9.361, 9.4665, 9.339, 174.96, 174.4, 174.4, 3.7689999999999997, 3.7569999999999997, 55973.03, 56747.03, 2.195, 2.201, 8792.99, 1500.25, 1506.39, 1486.98, 2.8369999999999997, 2.8110000000000004, 2.805, 6133.525, 1721.76, 2193.07, 2228.11, 3814.15, 137.625, 137.935, 2.516, 1166.01, 1173.53, 1161.6, 1.0381, 1.0385, 1.931, 1.9169999999999998, 1.946, 1.906, 56482.0, 55025.0, 56595.0, 17.2871, 102.29, 100.88, 100.75, 40355.27, 40227.02, 14493.67, 14417.61, 7981.87, 15373.83, 15170.7, 116.5, 1262.39, 1266.94, 1253.77, 1010.79, 0.8486, 0.8491, 109.45, 111.23, 109.45, 1702.27, 1712.89, 1694.09, 1.1808, 1092.42, 1092.91, 495.2, 1434.0, 1434.0, 9879.0, 9733.1, 9890.7, 9724.0, 1.6, 1.6048, 1.5894, 443.0, 19010.86, 19288.85, 19007.96, 4492.26, 4527.81, 4533.03, 4484.38, 4.302, 4.3180000000000005, 4.3260000000000005, 4.282, 0.8427, 0.8371, 0.8444, 0.8363, 5969.245, 5957.6399999999985, 5977.33, 5952.985000000002, 0.644, 0.674, 0.68, 0.644, 1033.38, 1024.87, 1033.78, 1024.48, 1067.22, 1065.28, 1069.65, 1065.28, 1307.0, 1304.01, 1308.79, 1301.98, 12957.21, 12931.46, 12957.21, 12912.22, 10.8056, 10.8406, 10.8673, 10.7677, 8074.835714285714, 8066.391428571428, 8081.255714285714, 8039.92, 1464.38, 1471.06, 1478.22, 1464.38, 3.0393, 3.0086, 3.0610000000000004, 3.0075, 4.2410000000000005, 4.255, 4.261, 4.231, 98.77, 98.15, 98.97, 98.12, 21.32, 21.32, 21.32, 21.32, 681.13, 686.13, 687.88, 678.38, 4.285, 4.195, 4.285, 4.18, 2893.07, 2871.16, 2894.45, 2866.27
2013-10-18, 2052.4, 2.5610000000000004, 2.596, 2.615, 2.556, 1.3535, 382.51, 382.24, 6576.16, 9.378, 9.396, 9.355, 174.29, 174.8, 174.11, 3.7569999999999997, 3.727, 55358.13, 56167.76, 2.097, 2.097, 8817.11, 1491.85, 1508.9, 1478.45, 2.748, 2.79, 2.7430000000000003, 6110.75, 1733.45, 2188.54, 2201.71, 3821.43, 137.065, 137.625, 2.456, 1166.98, 1180.23, 1163.62, 1.0326, 1.0333, 1.868, 1.891, 1.906, 1.8619999999999999, 54531.0, 54550.0, 54845.0, 17.3835, 100.67, 102.13, 100.03, 40199.47, 40354.94, 14664.22, 14492.67, 8032.4, 15371.65, 15369.46, 116.05, 1267.39, 1269.11, 1257.99, 1013.17, 0.846, 0.8498, 110.57, 110.66, 108.71, 1718.01, 1718.86, 1696.76, 1.1845, 1102.27, 1102.28, 494.11, 1473.5, 1473.5, 9918.0, 9854.9, 9918.4, 9817.1, 1.5947, 1.6172, 1.5939, 442.0, 19276.62, 19277.39, 19068.96, 4518.93, 4525.15, 4550.54, 4501.63, 4.3, 4.291, 4.319, 4.2810000000000015, 0.8485, 0.8422, 0.8524, 0.8413, 5976.51, 5963.07, 5982.08, 5959.01, 0.637, 0.645, 0.653, 0.635, 1032.92, 1032.31, 1033.92, 1028.95, 1062.83, 1066.72, 1067.25, 1062.4, 1296.65, 1303.6, 1308.96, 1295.02, 13036.36, 12956.89, 13042.06, 12951.33, 10.8552, 10.7955, 10.8824, 10.7559, 8097.807142857144, 8088.6742857142835, 8103.467142857144, 8059.5, 1469.09, 1470.9, 1480.65, 1463.01, 2.99, 3.0384, 3.0453, 2.9702, 4.2010000000000005, 4.229, 4.256, 4.197, 97.91, 98.76, 99.0, 97.71, 21.903000000000002, 21.88, 22.08, 21.88, 685.63, 681.25, 693.13, 680.75, 4.1530000000000005, 4.203, 4.203, 4.138, 2880.31, 2890.07, 2893.56, 2868.43
2013-10-21, 2053.01, 2.529, 2.556, 2.571, 2.513, 1.3674, 385.73, 384.04, 6622.7, 9.373, 9.4115, 9.347, 173.94, 174.21, 173.82, 3.764, 3.685, 55378.46, 56052.46, 2.055, 2.055, 8849.77, 1516.62, 1520.25, 1490.2, 2.7230000000000003, 2.765, 2.682, 6201.45, 1745.31, 2193.78, 2188.71, 3882.06, 136.765, 137.085, 2.43, 1177.02, 1179.09, 1173.34, 1.029, 1.0303, 1.8359999999999999, 1.867, 1.8780000000000001, 1.818, 54259.0, 54800.0, 55030.0, 17.3171, 100.81, 100.72, 100.51, 40412.69, 40199.47, 14610.09, 14503.09, 8084.65, 15399.65, 15371.71, 114.4, 1270.21, 1283.9, 1268.35, 1019.17, 0.8466, 0.8472, 109.13, 110.24, 108.95, 1714.57, 1723.05, 1711.58, 1.1901, 1114.77, 1115.04, 494.25, 1464.8, 1464.8, 10001.8, 9946.6, 10002.6, 9915.5, 1.6166, 1.6227, 1.6143, 442.5, 19276.46, 19301.56, 19094.02, 4546.57, 4519.19, 4546.57, 4501.15, 4.269, 4.302, 4.33, 4.266, 0.8502, 0.8481, 0.8512, 0.8446, 5961.58, 5970.225, 5980.895, 5949.71, 0.622, 0.628, 0.629, 0.618, 1030.96, 1032.34, 1033.29, 1028.63, 1060.5, 1062.88, 1062.9, 1060.5, 1300.4, 1305.27, 1308.055, 1298.235, 13136.09, 13035.89, 13156.75, 13035.89, 10.8508, 10.8495, 10.8885, 10.8091, 8120.77857142857, 8110.9571428571435, 8125.678571428572, 8079.08, 1484.72, 1476.82, 1485.21, 1471.65, 3.0354, 2.999, 3.0375, 2.9888, 4.176, 4.204, 4.2139999999999995, 4.171, 97.73, 97.9, 98.15, 97.53, 21.869, 21.869, 21.869, 21.869, 705.25, 686.38, 706.38, 686.13, 4.132, 4.105, 4.132, 4.083, 2895.12, 2888.98, 2897.01, 2886.06
2013-10-22, 2056.12, 2.552, 2.5380000000000003, 2.563, 2.53, 1.3687, 388.28, 387.72, 6654.2, 9.36, 9.3895, 9.338, 174.35, 173.86, 173.76, 3.668, 3.654, 56077.43, 56109.15, 2.037, 2.037, 8828.47, 1514.39, 1520.1, 1504.51, 2.738, 2.7310000000000003, 2.715, 6218.95, 1747.79, 2229.24, 2198.11, 3909.91, 137.025, 137.205, 2.4290000000000003, 1174.91, 1179.42, 1173.42, 1.0291, 1.0306, 1.847, 1.8359999999999999, 1.855, 1.83, 55085.0, 54400.0, 55160.0, 17.2499, 99.22, 100.63, 98.98, 40345.78, 40414.86, 14727.85, 14624.03, 8124.08, 15392.2, 15401.32, 114.4, 1284.8, 1290.76, 1284.24, 1023.09, 0.8474, 0.8476, 109.96, 110.19, 109.21, 1715.27, 1720.24, 1712.44, 1.1943, 1112.48, 1117.32, 490.48, 1462.9, 1462.9, 10037.8, 10019.6, 10063.9, 9966.0, 1.6168, 1.6183, 1.6134, 440.5, 19247.23, 19333.02, 19155.69, 4578.18, 4557.61, 4584.98, 4549.93, 4.277, 4.257, 4.285, 4.252, 0.8452, 0.8494, 0.8507, 0.8436, 5946.65, 5977.38, 5979.71, 5940.41, 0.628, 0.625, 0.63, 0.624, 1031.11, 1029.23, 1033.62, 1028.53, 1062.25, 1060.95, 1063.85, 1060.35, 1304.15, 1306.94, 1307.15, 1301.45, 13186.53, 13136.09, 13190.92, 13136.09, 10.8183, 10.8274, 10.8623, 10.8008, 8143.75, 8133.24, 8147.89, 8098.66, 1448.54, 1484.87, 1485.67, 1446.4, 3.0106, 3.035, 3.0448, 3.0069, 4.186, 4.173, 4.205, 4.166, 98.19, 97.7, 98.24, 97.66, 22.233, 22.22, 22.225, 22.185, 698.88, 706.13, 711.13, 694.13, 4.0889999999999995, 4.088, 4.11, 4.081, 2903.37, 2897.61, 2906.75, 2892.11
2013-10-23, 2035.75, 2.481, 2.551, 2.557, 2.4730000000000003, 1.3683, 390.19, 387.74, 6719.27, 9.359, 9.4, 9.342, 173.64, 174.19, 173.48, 3.5810000000000004, 3.573, 56460.38, 56720.21, 2.019, 2.019, 8853.87, 1518.54, 1521.05, 1503.83, 2.637, 2.741, 2.6319999999999997, 6220.1, 1759.33, 2210.65, 2227.34, 3904.06, 136.455, 137.355, 2.365, 1176.35, 1184.01, 1172.42, 1.0301, 1.0311, 1.796, 1.849, 1.857, 1.79, 55805.0, 55105.0, 56005.0, 17.1584, 97.8, 99.06, 97.5, 40813.48, 40351.44, 14747.77, 14641.78, 8214.76, 15467.66, 15394.22, 113.35, 1291.91, 1300.92, 1291.03, 1022.42, 0.8488, 0.8501, 109.76, 110.94, 109.57, 1717.55, 1720.51, 1707.74, 1.1964, 1115.63, 1121.53, 489.92, 1484.3, 1484.3, 10012.9, 10022.3, 10054.9, 9992.9, 1.6147, 1.6248, 1.6115, 443.25, 19243.82, 19474.19, 19221.91, 4512.74, 4551.23, 4559.5, 4499.69, 4.21, 4.269, 4.269, 4.185, 0.8515, 0.8446, 0.8543, 0.8433, 5925.22, 5946.33, 5952.31, 5925.22, 0.622, 0.629, 0.633, 0.618, 1028.53, 1029.89, 1033.05, 1026.56, 1057.9, 1062.25, 1064.85, 1057.9, 1308.27, 1304.87, 1308.78, 1302.1, 13248.06, 13186.53, 13291.17, 13186.53, 10.7795, 10.8053, 10.8471, 10.7418, 8142.66, 8143.75, 8183.93, 8131.96, 1457.36, 1447.24, 1457.49, 1438.64, 2.9973, 3.0083, 3.0473, 2.994, 4.127, 4.185, 4.197, 4.099, 98.14, 98.17, 98.48, 97.86, 22.754, 22.55, 22.55, 22.475, 700.63, 699.13, 704.13, 696.13, 4.119, 4.098, 4.124, 4.098, 2908.92, 2898.08, 2914.42, 2894.37
2013-10-24, 2046.69, 2.4330000000000003, 2.4730000000000003, 2.484, 2.403, 1.3784, 388.56, 388.16, 6695.92, 9.359, 9.4, 9.311, 173.98, 173.5, 173.25, 3.6189999999999998, 3.577, 55440.03, 56458.88, 2.02, 2.02, 8906.91, 1494.96, 1520.78, 1492.1, 2.597, 2.6239999999999997, 2.593, 6217.95, 1752.27, 2183.11, 2213.27, 3887.66, 136.51, 136.61, 2.3369999999999997, 1180.95, 1187.94, 1178.09, 1.0286, 1.0398, 1.766, 1.786, 1.795, 1.7619999999999998, 54611.0, 55510.0, 55600.0, 17.1735, 96.86, 98.12, 96.16, 40552.59, 40818.11, 14799.28, 14426.05, 8214.56, 15413.33, 15465.34, 111.85, 1295.1, 1295.1, 1288.79, 1015.44, 0.8523, 0.8534, 109.99, 110.06, 107.35, 1710.8, 1718.51, 1704.36, 1.1897, 1110.93, 1112.09, 487.43, 1469.5, 1469.5, 9828.3, 9960.3, 9965.1, 9792.3, 1.6236, 1.6258, 1.6121, 438.0, 19283.43, 19290.73, 18889.42, 4546.5, 4530.14, 4609.11, 4530.14, 4.135, 4.205, 4.212, 4.135, 0.8393, 0.8511, 0.8519, 0.8356, 5900.9, 5925.39, 5931.25, 5900.9, 0.608, 0.621, 0.623, 0.603, 1019.41, 1027.46, 1028.86, 1016.78, 1058.4, 1058.04, 1059.07, 1055.75, 1289.33, 1302.78, 1302.85, 1288.94, 13243.32, 13248.06, 13308.16, 13226.19, 10.8688, 10.7665, 10.8932, 10.7525, 8150.27, 8142.66, 8153.26, 8119.36, 1461.84, 1447.0549999999994, 1461.925, 1441.845, 2.9233, 2.9939, 2.9965, 2.9167, 4.113, 4.122, 4.127, 4.085, 97.38, 98.12, 98.19, 97.13, 22.581999999999997, 22.545, 22.545, 22.545, 701.75, 700.75, 710.38, 699.75, 4.013999999999999, 4.02, 4.069, 4.006, 2896.48, 2896.01, 2899.9, 2885.68
2013-10-25, 2034.39, 2.426, 2.4219999999999997, 2.441, 2.396, 1.3776, 390.21, 389.07, 6719.25, 9.379, 9.528, 9.345, 174.75, 173.79, 173.3, 3.6289999999999996, 3.545, 54877.15, 55864.1, 1.911, 1.9169999999999998, 8968.5, 1493.85, 1501.7, 1488.69, 2.6319999999999997, 2.603, 2.595, 6252.45, 1753.94, 2164.32, 2178.82, 3907.54, 137.065, 137.085, 2.332, 1184.95, 1194.84, 1181.16, 1.0381, 1.0438, 1.768, 1.7790000000000001, 1.781, 1.7369999999999999, 53908.0, 54840.0, 55055.0, 17.2903, 97.11, 97.1, 95.95, 40246.73, 40554.03, 14499.52, 14273.71, 8233.15, 15509.21, 15414.87, 110.5, 1291.13, 1298.66, 1290.02, 1015.47, 0.8518, 0.8557, 107.65, 108.26, 106.9, 1721.95, 1722.89, 1704.44, 1.1839, 1118.84, 1120.0, 485.05, 1485.9, 1485.9, 9915.4, 9808.0, 9915.4, 9808.0, 1.6164, 1.6223, 1.6138, 442.0, 19016.84, 19152.93, 18810.45, 4594.85, 4537.56, 4594.85, 4533.35, 4.141, 4.1080000000000005, 4.188, 4.107, 0.8355, 0.8388, 0.8444, 0.8318, 5936.4, 5901.04, 5952.57, 5898.82, 0.614, 0.609, 0.617, 0.598, 1019.85, 1018.44, 1024.3, 1015.02, 1062.83, 1058.26, 1062.83, 1055.05, 1286.36, 1293.23, 1294.62, 1282.78, 13324.75, 13243.34, 13329.28, 13243.34, 10.9255, 10.859000000000002, 10.9277, 10.8144, 8170.75, 8150.27, 8173.7, 8141.17, 1466.32, 1446.87, 1466.36, 1445.05, 2.9003, 2.92, 2.9338, 2.8944, 4.144, 4.102, 4.178, 4.1, 97.28, 97.37, 97.61, 97.15, 22.785999999999998, 22.66, 22.815, 22.66, 696.5, 701.25, 707.88, 696.13, 3.9810000000000003, 4.005, 4.024, 3.9760000000000004, 2905.88, 2897.33, 2912.06, 2894.9
2013-10-28, 2048.14, 2.4219999999999997, 2.424, 2.4290000000000003, 2.408, 1.3801, 389.19, 389.01, 6729.74, 9.515, 9.715, 9.504, 174.64, 174.58, 174.31, 3.707, 3.593, 54154.15, 54910.86, 1.9180000000000001, 1.9180000000000001, 8952.78, 1492.2, 1498.41, 1484.25, 2.6189999999999998, 2.627, 2.611, 6174.75, 1759.82, 2132.96, 2163.69, 3927.5, 137.03, 137.24, 2.325, 1189.78, 1195.27, 1184.63, 1.0421, 1.0463, 1.754, 1.768, 1.7730000000000001, 1.749, 53230.0, 53800.0, 54050.0, 17.2863, 97.85, 97.19, 96.99, 40671.61, 40281.87, 14442.12, 14088.19, 8249.31, 15570.28, 15523.72, 110.3, 1291.61, 1291.61, 1284.31, 1016.38, 0.8539, 0.8544, 107.09, 107.39, 106.27, 1717.64, 1727.21, 1715.43, 1.1824, 1118.34, 1121.92, 487.59, 1486.2, 1486.2, 9815.5, 9856.0, 9887.5, 9772.3, 1.6203, 1.6248, 1.6151, 440.0, 19068.15, 19070.88, 18833.99, 4580.85, 4579.36, 4604.21, 4567.41, 4.155, 4.1560000000000015, 4.203, 4.15, 0.828, 0.8351, 0.836, 0.8267, 5948.75, 5935.93, 5955.68, 5935.54, 0.618, 0.606, 0.623, 0.605, 1016.89, 1018.88, 1021.09, 1014.51, 1062.5, 1062.38, 1064.15, 1060.88, 1285.84, 1294.285, 1295.295, 1283.775, 13399.42, 13324.75, 13402.43, 13315.76, 10.9063, 10.9112, 10.9588, 10.8867, 8114.98, 8137.835, 8149.549999999997, 8093.12, 1454.88, 1464.49, 1464.82, 1452.69, 2.9097, 2.9003, 2.9181, 2.8925, 4.207, 4.171, 4.238, 4.171, 97.42, 97.27, 97.49, 96.92, 22.603, 22.4, 22.42, 22.4, 691.63, 696.38, 701.88, 690.38, 3.988, 4.023, 4.039, 3.983, 2885.77, 2889.37, 2893.38, 2871.53
2013-10-29, 2051.76, 2.431, 2.431, 2.432, 2.416, 1.3803, 388.8, 389.95, 6739.66, 9.637, 9.659, 9.528, 174.47, 174.55, 174.16, 3.569, 3.557, 55073.37, 55076.06, 1.9140000000000001, 1.9140000000000001, 9013.05, 1493.11, 1504.93, 1489.41, 2.61, 2.634, 2.6, 6168.75, 1764.99, 2133.87, 2135.88, 3927.09, 136.935, 137.205, 2.313, 1189.12, 1191.58, 1182.97, 1.0452, 1.0454, 1.7519999999999998, 1.7630000000000001, 1.766, 1.74, 54724.0, 53600.0, 54880.0, 17.2788, 98.68, 97.88, 97.37, 41125.02, 40671.61, 14400.32, 14194.42, 8291.1, 15568.93, 15569.19, 109.0, 1293.9, 1294.97, 1285.3, 1013.29, 0.8539, 0.8548, 107.04, 109.68, 106.85, 1713.8, 1720.67, 1710.06, 1.1813, 1117.97, 1119.56, 487.49, 1485.5, 1485.5, 9736.2, 9840.0, 9864.0, 9675.0, 1.6166, 1.621, 1.6125, 439.0, 18957.67, 19009.52, 18663.32, 4590.54, 4594.01, 4611.26, 4573.4, 4.102, 4.165, 4.171, 4.102, 0.8302, 0.8268, 0.8337, 0.8268, 5928.97, 5950.31, 5953.46, 5923.05, 0.62, 0.612, 0.622, 0.612, 1016.52, 1016.07, 1018.96, 1014.54, 1061.7, 1062.85, 1063.85, 1061.05, 1285.32, 1295.34, 1295.97, 1284.77, 13371.84, 13399.42, 13416.16, 13366.25, 10.8692, 10.8823, 10.9078, 10.8434, 8059.21, 8125.4, 8125.4, 8045.07, 1449.62, 1458.99, 1463.02, 1445.07, 2.9644, 2.9142, 2.9687, 2.9088, 4.204, 4.221, 4.235, 4.197, 97.68, 97.55, 97.79, 97.43, 22.498, 22.535, 22.535, 22.455, 680.88, 688.88, 691.13, 680.88, 4.001, 3.9930000000000003, 4.011, 3.96, 2879.19, 2890.97, 2896.45, 2873.19
