@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute HEATING_OIL_High numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric

@data
2011-11-9, 4.39, -0.05, 0.022, 0.0062, -0.0061, 0.53, 0.045, 0.018000000000000002, 0.47, 0.22, 0.004, -172.64, 535.18, 175.86, -0.038, -0.038, -0.038, 32.76, 44.51, 99.14, 21.07, -0.13, 19.81, 13.69, 25.76, 0.005, 0.005, 0.005, 2.575, -2.4, 14.8, 15.85, -0.001, 0.011, -0.009000000000000001, -11.36, -7.6, 1.49, 32.24, 31.87, 0.27, -0.005, 6.27, -4.17, -0.004, -0.0043, -0.0048, -0.006, 0.1181, -0.0263, 1.28, 1.47, 0.97, 434.14, -0.03, -0.02, -0.04, 101.79, 4.7, -1.8, 0.29, 0.6, -2.05, 0.26, 0.0021, -0.0009, 0.0, 0.44, 1.25, 2.94, -0.0021, -0.0007, 9.57, 6.2, 4.22, 4.88, 1.6, 42.1, 56.2, 155.3, 0.0041, 4.0, 413.11, 200.72, 626.93, -4.38, 13.46, 0.005, 0.0019, 4.54, -7.245, -38.755, 0.006999999999999999, -0.013, 3.0, 8.79, 5.99, -1.7, 4.15, 2.1, 18.55, 12.53, 14.76, 90.87, 57.38, 28.8, 0.0444, 0.0437, 0.0585, 6.3175, 10.66875, 27.42, 0.06, 17.81, 0.023, -0.09, 19.13, 18.5, -0.05, -0.05, 29.41
2011-11-10, -94.28, 0.045, -0.051, -0.0292, 0.006, 5.73, 0.035, 0.015, -0.07, -0.32, -0.006, -1476.39, -194.33, -605.58, 0.034, 0.034, 0.034, -131.9, 95.43, -166.97, 11.82, -50.08, -0.08, -1.25, -49.85, -0.108, -0.108, -0.108, -68.3, -40.25, -46.82, -2.37, -0.093, 0.005, -0.13699999999999998, 2.88, -11.0, -18.43, -105.84, -63.0, -0.39, 0.078, -14.31, -4.26, 0.0136, -0.0032, 0.0002, -0.091, -0.2089, -0.2959, -1.06, 0.94, 0.76, -396.02, -0.01, -0.02, -0.02, -389.24, -4.5, -2.98, -21.68, 0.54, -0.9, -16.88, -0.0089, -0.0003, -0.0055, -2.69, -0.73, -2.42, 0.0008, -0.0006, -36.41, -18.5, -14.51, 4.5, 2.35, -177.9, -31.4, -215.9, -0.0169, -5.25, 293.02, -129.05, -699.45, 27.77, 27.77, 0.181, -0.0172, 0.0, 0.0, 0.0, -0.01, 0.001, -10.07, 2.52, -4.75, 4.55, -1.45, -3.75, 16.44, 4.49, -17.06, -192.42, -105.41, -275.35, 0.0372, 0.0236, 0.0201, 6.3175, 10.66875, -15.6, 18.01, 1.93, -0.0065, -0.2, -15.5, -1.5, 0.005, 0.005, -1.48
2011-11-11, 50.2, -0.096, -0.006, 0.0057, -0.029, -16.55, 0.096, -0.003, 0.93, 2.77, -0.055, -227.93, -1449.8, -697.09, -0.083, -0.083, -0.083, 38.27, -313.55, -45.29, -56.92, 18.78, -50.15, -34.89, -19.82, 0.03, 0.03, 0.03, -26.1, -34.75, 10.59, -28.96, -0.066, -0.21, -0.042, -20.25, -10.88, -1.12, 3.5, -16.14, 1.03, 0.247, 18.7, -0.4, -0.0053, 0.0144, 0.0088, 0.03, -0.2754, 0.0022, 2.04, -1.06, 0.51, -9.76, -0.02, -0.07, -0.03, 112.85, -1.35, -22.93, 13.34, -22.54, -0.72, -3.24, 0.0027, -0.0042, -0.0017, 1.4, -1.62, -0.48, -0.008, -0.0039, 6.62, -1.8, 13.99, -14.35, 0.51, -29.7, -156.2, -39.7, 0.001, -1.75, -1026.57, -298.87, 2.84, 49.98, -58.38, 0.086, -0.0027, -44.825, -36.87, -2.715, -0.019, -0.015, 19.32, -10.51, -1.28, 13.25, 5.05, 18.75, -47.42, -25.46, -12.7, -95.79, -176.87, -130.53, 0.205, 0.2219, 0.0856, 6.3175, 10.66875, 0.46, -28.8, -17.07, 0.0231, -0.02, -21.25, -9.13, -0.135, -0.135, -33.24
2011-11-14, 39.36, 0.041, 0.0145, 0.0149, 0.0055, 5.71, -0.022, 0.034, 1.07, -1.05, -0.049, 1225.16, -236.13, 433.32, 0.041, 0.041, 0.041, 189.22, 149.17, 133.15, -0.54, -4.61, 18.81, -1.41, 21.9, 0.079, 0.079, 0.079, -26.1, -34.75, 24.16, 20.76, 0.08900000000000001, 0.04, 0.045, -10.92, -5.38, 17.02, 53.6, 48.06, 0.36, -0.006, 1.04, 11.22, -0.005, -0.0066, -0.0058, 0.116, 0.248, 0.0158, 1.21, 1.76, 1.05, 84.52, 0.03, 0.04, 0.01, 259.89, 1.65, 21.77, 9.15, 13.64, 2.78, 7.29, 0.0018, 0.003, 0.0045, 0.45, 0.78, 1.76, 0.0044, 0.0059, 19.16, 1.9, 3.71, 13.83, 0.29, 245.2, 115.6, 51.9, 0.0136, -11.0, 424.78, 255.02, 420.2, -72.2, 16.8, 0.002, 0.0082, -44.825, -36.87, -2.715, 0.003, 0.006999999999999999, -1.61, 19.54, 9.19, -5.75, 7.75, -6.4, 23.305, 11.705, 18.1, -19.93, 61.15, 90.83, 0.0237, -0.0355, 0.1059, 6.3175, 10.66875, 2.67, 17.04, 5.56, 0.0255, -0.2, -3.38, -22.87, 0.04, 0.04, 35.05
2011-11-15, -16.69, 0.041, 0.0145, -0.0126, 0.0208, 7.13, -0.003, -0.02, 0.08, -0.48, -0.106, -288.74, 1213.92, -30.27, 0.043, 0.043, 0.043, -72.01, 215.78, 78.97, 22.49, -0.59, -4.62, 12.88, 14.1, -0.076, -0.076, -0.076, -20.5, -1.7, -12.07, -3.13, 0.024, 0.123, 0.08800000000000001, 33.1, 23.58, 1.49, -21.53, -2.37, -0.67, 0.047, -8.54, -0.61, 0.0039, -0.0091, -0.0027, -0.038, -0.019, -0.0022, -0.85, 1.79, 0.29, 310.06, 0.05, 0.04, 0.07, -74.7, 6.6, 6.68, -8.64, 14.97, 5.99, 5.69, 0.0015, 0.0017, 0.0027, -2.27, -0.08, -1.74, 0.0089, 0.0026, -11.74, 7.5, -8.64, 3.88, 0.07, -183.9, 36.8, 78.3, -0.0161, -3.75, 725.34, 287.47, 93.43, -4.91, 14.45, 0.163, -0.008, 15.6, 13.05, -82.94, 0.008, 0.008, -2.64, 4.41, 1.19, 0.7, 0.3, -4.3, 23.305, 11.705, 18.1, 77.96, 20.58, 41.28, 0.0119, 0.0363, 0.0008, 6.3175, 10.66875, 13.31, 14.01, 17.75, 0.0009, -0.42, -3.37, -3.63, 0.043, 0.043, 13.49
2011-11-16, -30.05, -0.066, -0.024, -0.0093, -0.0177, -7.5, 0.003, 0.041, -0.44, 0.06, -0.07, 150.88, -141.52, 80.2, -0.057, -0.057, -0.057, -51.88, -176.84, -118.24, -19.19, 3.46, -0.67, -6.36, -24.43, -0.068, -0.068, -0.068, -79.85, -87.7, 6.03, 0.4, 0.013, -0.051, -0.02, 4.43, 22.36, -7.39, 28.98, -3.48, 0.85, 0.209, -8.99, -11.33, 0.0049, 0.0082, 0.0078, -0.048, -0.1296, -0.0916, 1.23, -1.26, 0.15, -43.65, -0.02, 0.03, 0.01, 17.18, -4.15, -19.99, -0.52, -13.96, -15.37, -2.67, -0.0014, -0.003, -0.0038, 0.5, -1.69, 0.3, -0.0042, -0.0052, 10.18, -11.7, -0.82, -9.09, -7.85, -134.6, -283.7, -149.8, -0.0095, 1.0, -736.08, -567.74, -382.98, 53.79, 20.11, 0.228, -0.0084, -92.5, -102.83, -152.16, -0.008, -0.01, -3.71, -8.55, -2.36, 1.7, -0.6, 1.6, -11.46, -6.68, -15.0, -86.88, -83.99, -9.82, 0.0316, 0.0243, 0.0748, -15.34, -17.91, 0.69, 4.32, 2.74, -0.0079, 0.25, 17.37, 12.13, -0.1, -0.1, -50.43
2011-11-17, 20.6, -0.011, 0.006, -0.006999999999999999, -0.0096, -2.93, -0.017, 0.022, 0.61, 1.46, -0.044, 150.88, -141.52, 80.2, -0.053, -0.053, -0.053, -19.78, -47.14, 36.19, -4.39, -4.6, 3.54, -4.78, 12.2, 0.032, 0.032, 0.032, -38.05, -63.35, -20.9, -4.64, -0.017, 0.033, -0.033, -4.6, -61.84, 0.79, -46.59, -6.09, 0.57, -0.001, 2.21, 2.27, 0.0024, 0.0046, 0.0013, 0.043, -0.1223, 0.0551, 3.22, 1.28, 3.05, -214.43, -0.04, -0.02, -0.06, -190.57, 4.4, 4.75, -3.69, -1.36, 5.26, 1.93, 0.0001, 0.0012, 0.0002, -0.51, -0.64, -1.48, -0.0015, -0.0016, -13.22, 4.6, 5.16, -0.81, 3.9, 66.5, 82.5, 21.6, -0.0084, 5.5, -41.19, 168.6, 142.2, -19.2, -30.92, 0.079, -0.0059, -147.68, -115.78, -60.47, -0.006, -0.015, 4.77, -2.62, 3.49, 7.65, 2.7, 9.8, -6.79, 1.31, 6.06, -0.7, 37.28, 15.49, 0.0964, 0.1045, 0.0887, -20.44, -10.35, 12.14, -3.51, 2.76, -0.0127, -0.35, -14.87, 5.37, -0.056, -0.056, -0.6
2011-11-18, -37.5, 0.012, -0.013, -0.0003, -0.0079, 1.27, 0.081, -0.046, 1.19, 1.11, 0.04, -1571.09, 293.79, -321.7, -0.033, -0.033, -0.033, -63.19, 2.57, -73.94, -4.15, -7.92, -4.6, -5.15, -19.31, 0.056, 0.056, 0.056, -95.7, -70.05, -20.78, -21.88, -0.1, -0.037000000000000005, -0.068, -46.93, 2.3, -2.32, -51.62, -61.69, -0.1, -0.042, -5.6, -3.36, 0.0056, 0.003, 0.0036, 0.063, 0.1057, -0.0679, -3.77, 2.44, 0.48, -596.37, 0.03, -0.03, 0.0, -134.86, -2.55, -10.38, -13.35, -3.74, -7.14, -13.09, -0.0014, -0.0009, 0.0016, -3.66, -0.52, -2.38, -0.0085, -0.0084, -10.97, -4.5, -4.86, 5.16, 3.81, -33.5, -79.8, -13.0, 0.0021, -26.5, 88.58, -268.48, -27.15, -0.2, 12.86, 0.371, -0.0047, -69.41, -20.63, 7.88, -0.013, -0.008, -8.37, 3.41, -2.5, -3.0, 6.65, 6.0, -1.24, -10.7, -7.98, -36.41, -132.6, -284.67, -0.0198, 0.0748, 0.0112, -7.443333332999999, -18.38666667, -3.73, 10.06, 2.39, -0.0323, -0.07, -25.25, -21.87, 0.07, 0.07, -27.14
2011-11-21, -19.14, -0.008, 0.011, 0.005, 0.0003, -4.93, 0.015, 0.012, 0.14, -0.78, -0.035, -257.56, -1560.96, -1078.28, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, -49.93, -75.07, -8.41, -19.5, -14.76, -7.93, -19.61, -4.19, 0.053, 0.053, 0.053, -28.95, -81.5, -0.48, -14.22, 0.02, -0.081, 0.019, -34.02, -48.12, 2.82, -15.49, -9.07, 0.33, -0.098, 12.68, 2.68, -0.0023, 0.0045, -0.0009, 0.096, -0.1106, -0.0666, -1.41, -3.15, -3.22, -66.21, 0.0, 0.01, 0.04, 25.43, -3.25, -10.55, 6.96, -11.47, 2.16, 1.02, 0.001, 0.0009, -0.0017, -0.66, -1.99, -0.79, -0.009000000000000001, -0.001, 0.53, -7.2, 0.48, -1.97, -1.36, 39.5, 25.9, 21.4, 0.004, -8.75, -267.65, -12.3, -70.21, -21.57, -36.25, -0.268, -0.002, 69.64, 60.0, 72.78, -0.006, 0.0, 7.12, -7.6, 0.0, 5.6, 2.4, -3.45, -16.275, -17.645, -25.46, -170.5, -168.31, -2.19, 0.0776, 0.0242, 0.0504, -7.443333332999999, -18.38666667, -9.22, -6.22, -9.38, -0.0189, -0.05, 4.75, -15.25, -0.067, -0.067, -16.72
2011-11-22, 6.25, 0.016, 0.0, -0.0015, 0.0047, -1.56, -0.02, 0.03, -0.01, 0.17, -0.004, -446.75, -266.64, -755.24, 0.001, 0.001, 0.001, -194.24, -33.7, -171.64, -15.71, -70.0, -14.77, -14.77, -53.68, -0.093, -0.093, -0.093, -127.45, -73.15, -22.67, -7.89, -0.103, -0.012, -0.08800000000000001, -29.27, -14.95, 7.8, -49.36, -66.26, 0.5, -0.054000000000000006, 4.91, 9.75, 0.0112, -0.0007, 0.0072, -0.084, -0.0477, -0.2474, -0.49, -1.07, -2.29, -207.415, -0.02, 0.02, -0.02, -248.85, 1.95, -14.37, -13.44, 3.75, -10.81, -9.65, 0.0076, 0.0055, 0.0034, -0.68, -2.25, -1.32, -0.0003, -0.0059, -17.52, -18.0, -5.33, -2.22, -4.89, -289.1, -58.6, -200.7, -0.0145, -8.25, 4.18, -358.27, -543.64, -37.93, -77.03, 0.071, -0.0071, 47.97, -1.35, 25.61, -0.002, 0.0, -7.96, 6.39, -3.24, 4.5, 0.7, 2.7, -16.275, -17.645, -25.46, -231.05, -101.97, -240.37, 0.0604, 0.0155, 0.0673, -7.443333332999999, -18.38666667, -19.09, -10.04, -6.54, -0.0696, -0.04, -4.75, -0.75, 0.0, 0.0, -38.65
2011-11-23, -43.18, 0.033, -0.003, 0.0019, -0.0014, -5.55, 0.043, 0.107, 0.53, 1.07, 0.015, -406.15, -432.25, -151.73, 0.017, 0.017, 0.017, -68.61, -118.59, -60.66, -43.46, 11.35, -69.99, -40.55, 0.97, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, 34.0, 17.75, -4.94, -18.81, 0.031, -0.024, 0.022, -4.39, -8.26, 8.42, -1.86, -1.7, 0.92, 0.067, 4.81, 6.72, -0.0002, 0.0115, 0.0074, 0.051, -0.3099, -0.1679, 1.09, -0.34, 0.84, -207.415, -0.01, -0.04, -0.01, -53.59, -0.2, -17.48, -0.27, -12.42, -7.59, 1.64, 0.001, 0.0024, 0.0064, 2.15, 1.71, 0.97, -0.0131, -0.0138, -5.63, -3.9, -3.09, -5.37, -3.67, -116.1, -197.9, -128.4, -0.0006, 1.0, -429.27, -381.14, -245.88, -74.49, 3.29, 0.05, -0.0008, -20.33, -33.8, -67.08, 0.001, 0.0, 1.56, -7.93, 1.61, 0.9, 4.75, 7.65, -25.7, -22.85, -18.45, 50.4, -50.07, 94.52, 0.0021, 0.0439, 0.0311, -38.58, -60.69, 12.29, -7.57, -4.38, -0.021, 0.33, 2.25, -4.63, -0.07200000000000001, -0.07200000000000001, -29.31
2011-11-24, 11.96, -0.064, -0.048, -0.0179, 0.0017, -6.47, -0.021, 0.023, 0.15, 1.65, 0.028, -906.36, -411.02, -691.54, -0.034, -0.034, -0.034, -79.62, -162.83, -79.62, -10.31, 2.35, 11.36, 0.8, -10.6, -0.011, -0.011, -0.011, -105.9, -141.6, -26.25, -9.33, -0.053, -0.093, -0.062, 3.71, 2.82, 2.86, -61.2, -39.11, 0.11, 0.116, 9.0, 5.61, 0.0097, -0.0005, 0.0031, 0.08800000000000001, -0.1253, 0.062, -1.84, 0.59, -0.83, -313.68, -0.01, -0.02, -0.02, -236.17, -2.3, -3.5, -1.79, -0.28, -2.89, -3.9, -0.0045, -0.0017, -0.0029, -2.01, -0.6, 0.2, -0.0043, -0.005, -21.93, -12.3, -7.85, -3.22, -1.5, -165.6, -169.2, -153.3, -0.0122, -10.0, -513.43, -290.32, -337.6, 54.88, -5.9, 0.106, -0.0091, -59.32, -62.9, -15.68, 0.012, 0.008, 5.43, 1.47, 1.89, 16.05, 0.65, 9.0, -22.53, -14.97, -4.26, -112.07, -61.52, -190.41, 0.1344, 0.0731, 0.0461, -65.45, -24.26, -0.49, 2.87, -1.07, -0.008, 0.26, -14.38, -1.25, -0.061, -0.061, -16.94
2011-11-25, -18.66, -0.023, 0.005, 0.0015, -0.0165, -0.31, 0.177, -0.095, 2.6, -0.06, 0.033, 307.8, -900.31, -359.35, 0.066, 0.066, 0.066, -29.66, 27.09, -57.92, -16.09, -11.51, 2.34, -3.05, 12.2, 0.0, 0.0, 0.0, 50.0, -1.85, -1.56, -7.41, -0.0045, 0.01, 0.01, -8.84, -19.96, -7.4, -9.285, -9.3, 0.91, 0.062, -4.4, 0.95, -0.0008, 0.0087, 0.0062, 0.166, 0.3606, 0.2792, 0.3, -1.0, -0.16, -7.2, -0.01, 0.0, 0.0, -12.885, -0.1, -8.91, -0.15, -0.8, 2.77, 0.04, 0.002, -0.0024, -0.0004, 0.76, -0.76, 0.22, -0.0095, -0.0043, -4.09, -9.45, -12.77, -7.84, -12.07, -17.5, -59.0, -68.7, -0.0024, -1.875, -86.31, -184.38, -179.66, -48.25, -6.07, -0.006, 0.0017, -25.48, -22.7, -172.24, 0.012, 0.008, -4.24, 5.44, -1.75, -5.05, 15.55, 0.2, -7.16, -7.75, -8.85, -93.69, -176.22, -69.95, -0.0169, 0.0338, 0.07400000000000001, 6.343333333, -6.856666667000001, 3.63, 6.01, 4.31, -0.0362, -0.3, -2.875, -4.81, -0.024, -0.024, -3.95
2011-11-28, 38.88, 0.008, 0.003, -0.0116, 0.0001, -3.34, 0.052000000000000005, 0.12, -0.81, 0.52, 0.033, -385.39, 292.33, 90.56, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, 64.76, -79.46, -33.35, -15.06, 18.09, -11.6, -6.2, -28.44, 0.17600000000000002, 0.17600000000000002, 0.17600000000000002, -46.4, 54.0, -1.56, -7.41, -0.0045, 0.01, 0.01, -5.78, 1.93, 0.17, -9.285, -9.3, 0.48, -0.028, -8.1, -5.8, 0.002, -0.0004, 0.0002, 0.07200000000000001, 0.038, 0.1194, 0.3, -1.0, -0.16, -707.55, 0.05, 0.0, 0.01, -12.885, -0.1, -9.46, 3.92, -0.72, 5.63, 1.13, -0.0047, -0.0005, -0.004, -1.38, -0.3, -1.19, 0.0015, 0.0037, -4.09, -9.45, 5.57, -11.05, -1.36, 41.7, -98.3, -69.4, -0.0046, -1.875, -113.51, -199.3, -126.41, 9.75, -30.67, 0.014, -0.0004, -169.08, -170.4, -176.98, 0.027000000000000003, 0.036000000000000004, 4.42, -3.82, 2.54, 6.85, -1.8, 4.3, 10.0, 17.6, 11.16, -130.55, -67.86, -49.5, -0.0334, 0.0186, 0.0179, 6.343333333, -6.856666667000001, -13.32, -1.78, -4.2, -0.0006, 0.51, -2.875, -4.81, -0.013, -0.013, -23.6
2011-11-29, 41.24, 0.066, 0.055, 0.0076, -0.0027, 5.71, -0.04, -0.174, 0.49, -0.85, 0.031, 1122.86, -371.43, 834.08, 0.043, 0.043, 0.043, 252.46, 143.89, 206.5, 62.92, 55.38, 18.38, 57.82, 47.77, -0.021, -0.021, -0.021, 141.25, 73.3, 33.88, 24.69, 0.09, 0.086, 0.096, -7.11, -0.46, -4.94, 85.83, 66.24, -0.47, -0.109, 0.74, -5.33, -0.0132, -0.0033, -0.0137, 0.068, 0.0995, -0.0702, 1.44, 1.71, 3.19, 1.5, 0.0, 0.06, 0.04, 291.23, 0.2, 31.88, 13.04, 17.93, 10.16, 13.47, 0.0021, -0.0011, 0.0024, 2.6, 1.7, 0.78, 0.0167, 0.0139, 31.74, 20.8, 7.39, 3.97, 1.4, 356.4, 341.1, 256.9, 0.0055, 5.5, 205.58, 569.54, 459.72, -58.2, -9.79, 0.08, 0.0142, -59.13, 163.89, 120.51, 0.041, 0.041, 5.44, 10.05, 4.57, -9.5, 4.1, -2.7, 10.0, 17.6, 11.16, 206.61, 204.52, 41.28, -0.1725, -0.063, -0.2184, 6.343333333, -6.856666667000001, 17.0, -2.4, 6.25, 0.0034, 0.45, 18.88, 17.25, 0.033, 0.033, 76.67
2011-11-30, -9.01, 0.008, 0.008, 0.0021, -0.0005, 7.44, -0.189, -0.079, -1.58, -1.1, 0.06, -717.59, 1128.51, -80.41, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 54.58, 148.49, 117.57, 15.54, -11.55, 55.19, 11.56, 37.83, -0.046, -0.046, -0.046, -46.2, 20.7, 2.64, 6.32, 0.018000000000000002, -0.004, -0.034, 16.5, 16.04, -14.21, -11.83, 0.55, -1.44, -0.008, -10.4, -4.13, -0.0053, -0.0089, -0.0044, 0.025, -0.1035, -0.1717, 1.58, 0.25, -0.59, 882.51, 0.01, -0.02, 0.0, 32.62, -5.2, 5.53, 1.84, -0.22, 3.06, 2.57, -0.0051, 0.0001, -0.004, 1.82, 1.51, 1.76, -0.001, 0.0094, -1.8, 7.0, -3.93, 7.59, 0.16, 8.1, 61.5, 131.6, 0.0112, 2.25, 429.24, 138.28, 314.63, 9.31, 27.89, -0.229, 0.0082, 215.09, 131.94, 213.43, 0.046, 0.011, -8.02, 0.39, -2.24, -13.0, -9.5, -6.3, 21.85, -0.38, 2.06, -17.58, 25.25, 176.42, -0.1441, -0.2112, -0.098, 7.54, 45.8, 3.88, 9.51, 9.69, 0.0378, 0.05, 22.0, 15.5, 0.062, 0.062, 8.91
2011-12-1, 68.67, -0.011, 0.005, 0.0112, 0.0003, 1.02, -0.197, -0.064, -1.8, -1.16, -0.001, 1575.22, -720.45, 1228.38, -0.001, -0.001, -0.001, 288.93, 15.53, 35.41, 49.4, 44.95, -11.56, 21.9, -1.13, 0.067, 0.067, 0.067, 26.95, -32.3, 51.77, 43.44, 0.187, 0.026, -0.038, -6.0, -68.76, -2.46, 104.83, 74.22, -0.29, -0.203, 9.22, -2.57, -0.0109, -0.0031, -0.0136, -0.07400000000000001, -0.2776, -0.1411, 0.57, 1.73, 1.6, 284.82, -0.05, 0.01, -0.03, 490.05, -1.0, 48.74, 29.18, -0.78, 25.99, 2.02, 0.0026, -0.0019, -0.0011, -0.3, 1.03, 1.26, 0.0107, 0.0238, 41.32, 27.9, 12.84, -3.98, 11.81, 321.5, 271.4, 28.1, 0.0081, 0.0, -95.11, 552.25, 61.33, 40.9, 32.35, -0.098, 0.0157, -2.16, -71.3, -44.57, -0.017, 0.008, 13.29, -9.14, -1.68, 0.55, -13.0, -9.9, -24.29, 15.07, -6.35, 311.99, 437.63, 160.16, 0.0693, -0.0398, -0.0445, -14.99, -6.26, 7.27, 7.47, 3.53, 0.0192, -0.13, 0.0, 10.12, -0.015, -0.015, 59.1
2011-12-2, -0.14, 0.029, -0.006, 0.0021, 0.012, 14.97, 0.067, -0.035, 0.04, -1.03, 0.05, 1268.44, 1568.78, 710.17, 0.011, 0.011, 0.011, -52.96, 339.27, 291.4, 20.21, 5.65, 44.96, 19.94, 50.52, -0.011, -0.011, -0.011, 104.8, 161.9, -2.38, 3.98, -0.041, 0.17800000000000002, 0.21, 16.23, 57.48, -6.61, 5.86, 28.99, -1.66, -0.211, -17.47, -7.84, -0.0053, -0.0127, 0.0014, -0.035, -0.023, -0.3112, -0.16, 1.03, -0.58, 804.6, 0.03, -0.01, 0.0, -25.65, 8.2, -0.38, -18.71, 32.36, -4.23, 6.26, 0.0015, 0.0011, 0.0041, -1.53, -0.79, -1.47, 0.0192, -0.009000000000000001, -6.67, 8.0, -4.59, 12.83, -3.33, -28.5, 38.7, 351.7, -0.0002, 2.5, 813.48, 143.06, 688.21, 27.31, 36.23, -0.21600000000000005, 0.0004, 67.37, 51.6, 111.85, 0.019, -0.003, -7.85, 14.73, -1.29, -13.5, 0.55, -5.75, 46.73, 11.57, 43.28, 207.67, 11.04, 289.59, -0.2048, -0.0468, -0.1231, 37.99666667, 27.53666667, 23.82, 27.96, 27.17, -0.0135, -0.35, -0.5, -4.12, 0.07200000000000001, 0.07200000000000001, 5.16
