Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2011.1.19,2115.69,       1005      -0.4268      -1.3498      -0.9229,       1006      -0.4268      -1.7789      -1.3521,       1005      -0.4268       -1.524      -1.0972,       1006      -0.4268      -1.8476      -1.4208,,,,
2011.1.20,2106.66,       1006       -1.744      -0.7309       1.0131,       1007       -1.744      -0.9473       0.7967,       1006       -1.744      -0.5286       1.2154,       1007       -1.744      -0.7369       1.0071,,,,
2011.1.21,2069.92,       1007       0.5913      -0.3497      -0.9411,       1008       0.5913      -0.3255      -0.9168,       1007       0.5913      -0.5143      -1.1056,       1008       0.5913      -0.2348      -0.8262,,,,
2011.1.24,2082.16,       1008       0.2166       0.5274       0.3108,       1009       0.2166       0.3947       0.1781,       1008       0.2166       0.7727       0.5561,       1009       0.2166       0.2905       0.0739,,,,
2011.1.25,2086.67,       1009       1.1401       0.2462      -0.8939,       1010       1.1401       0.1296      -1.0105,       1009       1.1401       0.3902      -0.7499,       1010       1.1401       -0.181      -1.3211,,,,
2011.1.26,2110.46,       1010       0.2156       0.4909       0.2753,       1011       0.2156       0.1674      -0.0482,       1010       0.2156       0.1898      -0.0258,       1011       0.2156       0.7488       0.5332,,,,
2011.1.27,2115.01,       1011      -0.3376      -1.0399      -0.7023,       1012      -0.3376       -0.946      -0.6084,       1011      -0.3376      -0.7553      -0.4178,       1012      -0.3376      -0.6036       -0.266,,,,
2011.1.28,2107.87,       1012      -1.8094      -1.0303       0.7791,       1013      -1.8094      -0.4644        1.345,       1012      -1.8094      -1.4829       0.3265,       1013      -1.8094      -0.2262       1.5832,,,,
2011.1.31,2069.73,       1013       0.1111       0.2553       0.1442,       1014       0.1111       0.5153       0.4041,       1013       0.1111       0.3189       0.2078,       1014       0.1111       0.4849       0.3738,,,,
2011.2.1,2072.03,       1014       0.4686       1.6297       1.1611,       1015       0.4686        1.232       0.7633,       1014       0.4686       1.5789       1.1103,       1015       0.4686       0.2699      -0.1987,,,,
2011.2.7,2081.74,       1015      -0.5784        0.155       0.7333,       1016      -0.5784       0.6069       1.1852,       1015      -0.5784      -0.0531       0.5253,       1016      -0.5784      -0.1081       0.4702,,,,
2011.2.8,2069.7,       1016      -1.1654       -0.813       0.3524,       1017      -1.1654      -1.0254         0.14,       1016      -1.1654      -0.7964        0.369,       1017      -1.1654      -0.5046       0.6608,,,,
2011.2.9,2045.58,       1017      -1.8127      -0.9484       0.8642,       1018      -1.8127      -1.1526       0.6601,       1017      -1.8127      -1.0832       0.7295,       1018      -1.8127        -0.94       0.8727,,,,
2011.2.10,2008.5,       1018      -1.5589       0.0829       1.6418,       1019      -1.5589       0.0369       1.5958,       1018      -1.5589       0.4143       1.9731,       1019      -1.5589      -0.3733       1.1856,,,,
2011.2.11,1977.19,       1019       1.8916       1.1139      -0.7777,       1020       1.8916       1.5623      -0.3293,       1019       1.8916        1.226      -0.6656,       1020       1.8916       1.5654      -0.3262,,,,
2011.2.14,2014.59,       1020       -0.202       0.2804       0.4824,       1021       -0.202        0.428       0.6301,       1020       -0.202       0.0499       0.2519,       1021       -0.202       0.9562       1.1583,,,,
2011.2.15,2010.52,       1021      -1.0649       0.6968       1.7617,       1022      -1.0649       0.6213       1.6862,       1021      -1.0649       0.7189       1.7838,       1022      -1.0649       0.4706       1.5355,,,,
2011.2.16,1989.11,       1022      -0.5978       0.6386       1.2364,       1023      -0.5978       0.3058       0.9036,       1022      -0.5978       0.7575       1.3553,       1023      -0.5978       0.4992       1.0969,,,,
2011.2.17,1977.22,       1023       1.8167       0.4355      -1.3812,       1024       1.8167       0.3424      -1.4742,       1023       1.8167       0.6673      -1.1494,       1024       1.8167       0.3133      -1.5034,,,,
2011.2.18,2013.14,       1024      -0.3894       0.1533       0.5428,       1025      -0.3894      -0.8108      -0.4214,       1024      -0.3894      -0.1336       0.2558,       1025      -0.3894      -0.8962      -0.5067,,,,
2011.2.21,2005.3,       1025      -1.7643      -1.4185       0.3458,       1026      -1.7643      -1.2343       0.5301,       1025      -1.7643      -1.6137       0.1506,       1026      -1.7643      -1.1904       0.5739,,,,
2011.2.22,1969.92,       1026      -0.4208      -0.2444       0.1765,       1027      -0.4208      -0.7898       -0.369,       1026      -0.4208       0.1916       0.6124,       1027      -0.4208       -0.646      -0.2251,,,,
2011.2.23,1961.63,       1027       -0.599       -1.216       -0.617,       1028       -0.599      -1.0215      -0.4225,       1027       -0.599      -1.5082      -0.9092,       1028       -0.599      -1.3688      -0.7698,,,,
2011.2.24,1949.88,       1028       0.6949       0.7723       0.0774,       1029       0.6949       0.6435      -0.0514,       1028       0.6949       0.7869        0.092,       1029       0.6949       1.2779       0.5829,,,,
2011.2.25,1963.43,       1029       -1.229       1.2056       2.4346,       1030       -1.229       0.3775       1.6065,       1029       -1.229        1.369        2.598,       1030       -1.229        1.001       2.2299,,,,
2011.2.28,1939.3,       1030      -0.5703      -0.8923       -0.322,       1031      -0.5703      -1.2923       -0.722,       1030      -0.5703      -0.6767      -0.1064,       1031      -0.5703       -0.635      -0.0647,,,,
2011.3.2,1928.24,       1031       2.1999       1.4506      -0.7493,       1032       2.1999       1.3522      -0.8477,       1031       2.1999       1.6894      -0.5105,       1032       2.1999       1.6937      -0.5062,,,,
2011.3.3,1970.66,       1032       1.7263       0.6191      -1.1072,       1033       1.7263       0.8094      -0.9169,       1032       1.7263       0.1708      -1.5555,       1033       1.7263       0.2131      -1.5132,,,,
2011.3.4,2004.68,       1033      -1.2177      -0.6357       0.5819,       1034      -1.2177      -0.7887        0.429,       1033      -1.2177      -0.6851       0.5325,       1034      -1.2177      -0.4689       0.7487,,,,
2011.3.7,1980.27,       1034       0.8105       0.9492       0.1387,       1035       0.8105       0.1004      -0.7101,       1034       0.8105       0.9072       0.0967,       1035       0.8105      -0.4232      -1.2337,,,,
2011.3.8,1996.32,       1035        0.258       0.3502       0.0922,       1036        0.258       0.6549       0.3969,       1035        0.258       0.0725      -0.1855,       1036        0.258       0.4703       0.2123,,,,
2011.3.9,2001.47,       1036      -0.9938      -1.2012      -0.2074,       1037      -0.9938      -1.5011      -0.5073,       1036      -0.9938      -1.1645      -0.1707,       1037      -0.9938      -1.7805      -0.7867,,,,
2011.3.10,1981.58,       1037      -1.3141      -0.4761        0.838,       1038      -1.3141        0.029       1.3431,       1037      -1.3141      -0.3178       0.9963,       1038      -1.3141      -0.1627       1.1514,,,,
2011.3.11,1955.54,       1038       0.8023      -1.9999      -2.8022,       1039       0.8023      -2.0368      -2.8391,       1038       0.8023      -2.1672      -2.9695,       1039       0.8023      -1.0586       -1.861,,,,
2011.3.14,1971.23,       1039         -2.4      -3.5891      -1.1891,       1040         -2.4      -5.2352      -2.8352,       1039         -2.4      -3.4616      -1.0615,       1040         -2.4      -5.6646      -3.2646,,,,
2011.3.15,1923.92,       1040       1.7698       3.2312       1.4614,       1041       1.7698       5.1305       3.3607,       1040       1.7698       2.8311       1.0613,       1041       1.7698       4.9171       3.1472,,,,
2011.3.16,1957.97,       1041       0.0541       -0.471      -0.5251,       1042       0.0541       0.5199       0.4658,       1041       0.0541      -0.5912      -0.6453,       1042       0.0541      -0.0902      -0.1443,,,,
2011.3.17,1959.03,       1042       1.1281        1.202       0.0739,       1043       1.1281       0.4301       -0.698,       1042       1.1281       1.1237      -0.0044,       1043       1.1281       0.6258      -0.5023,,,,
2011.3.18,1981.13,       1043       1.1251       1.0246      -0.1005,       1044       1.1251       0.6464      -0.4788,       1043       1.1251       0.7661       -0.359,       1044       1.1251       0.6502      -0.4749,,,,
2011.3.21,2003.42,       1044       0.5111       0.6751        0.164,       1045       0.5111       0.6602        0.149,       1044       0.5111       0.3984      -0.1127,       1045       0.5111        0.619       0.1079,,,,
2011.3.22,2013.66,       1045      -0.0735       0.1338       0.2073,       1046      -0.0735       0.1496       0.2231,       1045      -0.0735       0.0332       0.1067,       1046      -0.0735        0.172       0.2455,,,,
2011.3.23,2012.18,       1046       1.2226       0.6782      -0.5443,       1047       1.2226       0.0263      -1.1963,       1046       1.2226         0.34      -0.8826,       1047       1.2226      -0.0844       -1.307,,,,
2011.3.24,2036.78,       1047       0.8474       1.3547       0.5072,       1048       0.8474       1.3509       0.5035,       1047       0.8474       1.4826       0.6351,       1048       0.8474       1.4354        0.588,,,,
2011.3.25,2054.04,       1048       0.1144       0.1232       0.0088,       1049       0.1144      -0.4128      -0.5272,       1048       0.1144        -0.57      -0.6844,       1049       0.1144      -0.2471      -0.3615,,,,
2011.3.28,2056.39,       1049       0.7654       0.3519      -0.4135,       1050       0.7654      -0.1352      -0.9007,       1049       0.7654       0.3448      -0.4206,       1050       0.7654      -0.3673      -1.1327,,,,
2011.3.29,2072.13,       1050        0.929        2.024        1.095,       1051        0.929       2.6131       1.6841,       1050        0.929       2.1397       1.2107,       1051        0.929       2.4509       1.5219,,,,
2011.3.30,2091.38,       1051       0.7325       0.6821      -0.0504,       1052       0.7325      -0.3879      -1.1205,       1051       0.7325       0.5145       -0.218,       1052       0.7325      -0.8148      -1.5474,,,,
2011.3.31,2106.7,       1052       0.6793       0.6395      -0.0398,       1053       0.6793       0.3786      -0.3007,       1052       0.6793       0.6479      -0.0314,       1053       0.6793       0.7073       0.0281,,,,
2011.4.1,2121.01,       1053      -0.2423       0.3814       0.6237,       1054      -0.2423      -0.0262       0.2161,       1053      -0.2423       0.0362       0.2785,       1054      -0.2423       0.1676         0.41,,,,
2011.4.4,2115.87,       1054       0.6881      -0.2662      -0.9543,       1055       0.6881      -0.5792      -1.2673,       1054       0.6881      -0.0647      -0.7528,       1055       0.6881       -0.559      -1.2471,,,,
2011.4.5,2130.43,       1055      -0.1746       0.1871       0.3617,       1056      -0.1746       0.3613       0.5359,       1055      -0.1746      -0.2449      -0.0702,       1056      -0.1746       0.6046       0.7792,,,,
2011.4.6,2126.71,       1056      -0.2149       0.2349       0.4497,       1057      -0.2149      -0.3668      -0.1519,       1056      -0.2149       0.3423       0.5572,       1057      -0.2149      -0.4539       -0.239,,,,
2011.4.7,2122.14,       1057       0.2747       0.6347         0.36,       1058       0.2747       0.9462       0.6714,       1057       0.2747       0.8118       0.5371,       1058       0.2747       1.1423       0.8676,,,,
2011.4.8,2127.97,       1058      -0.2622      -0.2011       0.0611,       1059      -0.2622      -0.5183      -0.2561,       1058      -0.2622      -0.5462       -0.284,       1059      -0.2622      -0.0641       0.1982,,,,
2011.4.11,2122.39,       1059      -1.5544      -0.6415       0.9129,       1060      -1.5544      -0.8632       0.6912,       1059      -1.5544      -0.4714        1.083,       1060      -1.5544      -1.1075       0.4469,,,,
2011.4.12,2089.4,       1060       1.5564       0.4809      -1.0755,       1061       1.5564       0.4726      -1.0838,       1060       1.5564       0.8613      -0.6951,       1061       1.5564       0.7025      -0.8539,,,,
2011.4.13,2121.92,       1061        0.902       0.2823      -0.6197,       1062        0.902       0.2418      -0.6603,       1061        0.902       0.0618      -0.8402,       1062        0.902      -0.2025      -1.1045,,,,
2011.4.14,2141.06,       1062      -0.0262       0.0036       0.0298,       1063      -0.0262      -0.2962        -0.27,       1062      -0.0262      -0.3815      -0.3553,       1063      -0.0262      -0.3319      -0.3058,,,,
2011.4.15,2140.5,       1063      -0.1299      -0.2228      -0.0929,       1064      -0.1299      -0.4506      -0.3207,       1063      -0.1299      -0.5628       -0.433,       1064      -0.1299      -0.3779       -0.248,,,,
2011.4.18,2137.72,       1064      -0.7036      -0.1287       0.5749,       1065      -0.7036      -0.3156       0.3879,       1064      -0.7036       0.2037       0.9073,       1065      -0.7036       0.3076       1.0112,,,,
2011.4.19,2122.68,       1065        2.225         1.17       -1.055,       1066        2.225       2.0242      -0.2008,       1065        2.225       1.3164      -0.9086,       1066        2.225       1.4446      -0.7804,,,,
2011.4.20,2169.91,       1066       1.3194       0.7573      -0.5621,       1067       1.3194       0.6255      -0.6939,       1066       1.3194       0.2998      -1.0196,       1067       1.3194       0.4016      -0.9178,,,,
2011.4.21,2198.54,       1067      -0.0327       0.1407       0.1734,       1068      -0.0327       0.1628       0.1955,       1067      -0.0327      -0.1381      -0.1054,       1068      -0.0327       0.1193       0.1521,,,,
2011.4.22,2197.82,       1068       0.8272      -0.0754      -0.9026,       1069       0.8272      -0.5168      -1.3439,       1068       0.8272      -0.1523      -0.9795,       1069       0.8272      -0.4988       -1.326,,,,
2011.4.25,2216,       1069      -0.4377       -0.205       0.2327,       1070      -0.4377      -0.3147        0.123,       1069      -0.4377      -0.1519       0.2859,       1070      -0.4377      -0.4278       0.0099,,,,
2011.4.26,2206.3,       1070       0.0181       0.6372        0.619,       1071       0.0181       0.6728       0.6547,       1070       0.0181       0.4616       0.4435,       1071       0.0181       0.9803       0.9621,,,,
2011.4.27,2206.7,       1071       0.0748       0.6135       0.5387,       1072       0.0748       0.6242       0.5494,       1071       0.0748       0.8045       0.7297,       1072       0.0748       0.3656       0.2908,,,,
2011.4.28,2208.35,       1072      -0.7241       0.0808       0.8048,       1073      -0.7241       0.1238       0.8479,       1072      -0.7241       0.0937       0.8178,       1073      -0.7241       0.2537       0.9778,,,,
2011.4.29,2192.36,       1073       1.6694       0.2286      -1.4408,       1074       1.6694      -0.0988      -1.7682,       1073       1.6694       0.4105       -1.259,       1074       1.6694       0.1861      -1.4833,,,,
2011.5.2,2228.96,       1074      -1.2665      -0.5675        0.699,       1075      -1.2665      -0.2741       0.9924,       1074      -1.2665      -1.0373       0.2292,       1075      -1.2665      -0.4952       0.7714,,,,
2011.5.3,2200.73,       1075      -0.9129      -0.3714       0.5415,       1076      -0.9129      -0.0407       0.8722,       1075      -0.9129      -0.1769        0.736,       1076      -0.9129       0.3944       1.3073,,,,
2011.5.4,2180.64,       1076       -1.522      -0.2291       1.2929,       1077       -1.522       1.2595       2.7815,       1076       -1.522      -0.1089       1.4131,       1077       -1.522       0.7006       2.2226,,,,
2011.5.6,2147.45,       1077      -0.3856       0.2226       0.6082,       1078      -0.3856      -0.1475       0.2381,       1077      -0.3856       0.1959       0.5815,       1078      -0.3856      -0.7581      -0.3725,,,,
2011.5.9,2139.17,       1078       1.2837       0.7769      -0.5067,       1079       1.2837       1.0946      -0.1891,       1078       1.2837       0.7649      -0.5188,       1079       1.2837       1.1935      -0.0902,,,,
2011.5.11,2166.63,       1079      -2.0299      -0.4324       1.5975,       1080      -2.0299      -0.4401       1.5897,       1079      -2.0299      -0.6338       1.3961,       1080      -2.0299      -0.6089        1.421,,,,
2011.5.12,2122.65,       1080      -0.1211      -0.2328      -0.1117,       1081      -0.1211      -0.7011        -0.58,       1080      -0.1211       0.0456       0.1667,       1081      -0.1211      -0.5029      -0.3818,,,,
2011.5.13,2120.08,       1081        -0.75      -0.4236       0.3263,       1082        -0.75      -0.2068       0.5432,       1081        -0.75      -1.0888      -0.3389,       1082        -0.75       0.3141       1.0641,,,,
2011.5.16,2104.18,       1082      -0.0841       0.3408        0.425,       1083      -0.0841      -0.7416      -0.6575,       1082      -0.0841       0.5457       0.6298,       1083      -0.0841      -0.8376      -0.7534,,,,
2011.5.17,2102.41,       1083       1.5872       0.5347      -1.0526,       1084       1.5872       0.4752       -1.112,       1083       1.5872       0.6173      -0.9699,       1084       1.5872       0.8241      -0.7631,,,,
2011.5.18,2135.78,       1084      -1.8855       0.0159       1.9014,       1085      -1.8855      -0.3258       1.5597,       1084      -1.8855      -0.2853       1.6002,       1085      -1.8855      -0.2343       1.6512,,,,
2011.5.19,2095.51,       1085       0.7631       -0.154       -0.917,       1086       0.7631      -0.1157      -0.8788,       1085       0.7631      -0.1437      -0.9068,       1086       0.7631       0.1096      -0.6535,,,,
2011.5.20,2111.5,       1086      -2.6422      -1.3133       1.3289,       1087      -2.6422      -1.7954       0.8468,       1086      -2.6422      -1.4282        1.214,       1087      -2.6422      -1.2728       1.3694,,,,
2011.5.23,2055.71,       1087       0.2943       0.5848       0.2905,       1088       0.2943       0.7456       0.4513,       1087       0.2943       0.8508       0.5565,       1088       0.2943       0.5347       0.2403,,,,
2011.5.24,2061.76,       1088      -1.2557      -0.8093       0.4465,       1089      -1.2557      -0.1786       1.0771,       1088      -1.2557       -1.071       0.1847,       1089      -1.2557       0.1011       1.3568,,,,
2011.5.25,2035.87,       1089       2.7526       1.3155      -1.4371,       1090       2.7526       1.3279      -1.4247,       1089       2.7526       1.5426        -1.21,       1090       2.7526       1.1004      -1.6522,,,,
2011.5.26,2091.91,       1090       0.3982       0.9529       0.5547,       1091       0.3982       1.2077       0.8095,       1090       0.3982       0.4801       0.0819,       1091       0.3982       0.6734       0.2752,,,,
2011.5.27,2100.24,       1091      -0.3071       0.5152       0.8223,       1092      -0.3071      -0.2474       0.0597,       1091      -0.3071       0.4039        0.711,       1092      -0.3071      -0.3323      -0.0252,,,,
2011.5.30,2093.79,       1092        2.325       0.8586      -1.4664,       1093        2.325       0.9303      -1.3947,       1092        2.325       1.0316      -1.2933,       1093        2.325       1.3094      -1.0155,,,,
2011.5.31,2142.47,       1093      -0.0527       0.7293        0.782,       1094      -0.0527       0.2172       0.2699,       1093      -0.0527       0.3579       0.4106,       1094      -0.0527       0.5831       0.6358,,,,
2011.6.1,2141.34,       1094      -1.2674      -0.7377       0.5297,       1095      -1.2674      -0.6508       0.6167,       1094      -1.2674      -0.8734       0.3941,       1095      -1.2674      -0.9016       0.3658,,,,
2011.6.2,2114.2,       1095      -0.0345      -0.1846      -0.1501,       1096      -0.0345       -0.358      -0.3235,       1095      -0.0345       0.0933       0.1278,       1096      -0.0345       0.5471       0.5817,,,,
2011.6.3,2113.47,       1096      -0.6511      -0.0626       0.5885,       1097      -0.6511       -0.475        0.176,       1096      -0.6511       -0.135        0.516,       1097      -0.6511      -1.0372      -0.3862,,,,
2011.6.7,2099.71,       1097      -0.7792      -0.2179       0.5612,       1098      -0.7792       0.1599       0.9391,       1097      -0.7792      -0.1886       0.5906,       1098      -0.7792       0.0127       0.7919,,,,
2011.6.8,2083.35,       1098      -0.5726       0.1475       0.7201,       1099      -0.5726      -0.1436        0.429,       1098      -0.5726       0.5145       1.0872,       1099      -0.5726      -0.0319       0.5407,,,,
2011.6.9,2071.42,       1099      -1.1948      -0.0231       1.1717,       1100      -1.1948       0.5457       1.7405,       1099      -1.1948       0.0133       1.2081,       1100      -1.1948      -0.0376       1.1573,,,,
2011.6.10,2046.67,       1100       0.1011      -0.1684      -0.2696,       1101       0.1011      -0.2642      -0.3653,       1100       0.1011      -0.1917      -0.2929,       1101       0.1011       0.1987       0.0975,,,,
2011.6.13,2048.74,       1101       1.3711       1.1961       -0.175,       1102       1.3711       1.1972      -0.1739,       1101       1.3711       1.1735      -0.1975,       1102       1.3711       1.2276      -0.1435,,,,
2011.6.14,2076.83,       1102       0.4671       0.2788      -0.1883,       1103       0.4671       0.0106      -0.4564,       1102       0.4671      -0.0922      -0.5593,       1103       0.4671      -0.6292      -1.0963,,,,
2011.6.15,2086.53,       1103      -1.9123       -0.345       1.5672,       1104      -1.9123      -0.1356       1.7767,       1103      -1.9123      -0.5735       1.3387,       1104      -1.9123       0.1939       2.1062,,,,
2011.6.16,2046.63,       1104      -0.7183      -0.4772       0.2411,       1105      -0.7183       0.0238       0.7421,       1104      -0.7183      -0.4021       0.3161,       1105      -0.7183      -0.5172       0.2011,,,,
2011.6.17,2031.93,       1105      -0.6044      -0.2445       0.3599,       1106      -0.6044      -0.0597       0.5446,       1105      -0.6044       0.1839       0.7882,       1106      -0.6044       0.1653       0.7696,,,,
2011.6.20,2019.65,       1106       1.4121       1.2288      -0.1833,       1107       1.4121       1.0544      -0.3578,       1106       1.4121       0.9272      -0.4849,       1107       1.4121       1.7948       0.3827,,,,
2011.6.21,2048.17,       1107        0.768       1.1474       0.3794,       1108        0.768        1.533        0.765,       1107        0.768        1.283        0.515,       1108        0.768       0.5421      -0.2259,,,,
2011.6.22,2063.9,       1108      -0.3896      -0.1686        0.221,       1109      -0.3896       -0.075       0.3145,       1108      -0.3896      -0.2633       0.1263,       1109      -0.3896       0.0283       0.4178,,,,
2011.6.23,2055.86,       1109          1.7         1.26        -0.44,       1110          1.7       1.1219      -0.5782,       1109          1.7         1.09      -0.6101,       1110          1.7       1.2099      -0.4901,,,,
2011.6.24,2090.81,       1110      -0.9814      -0.0613       0.9201,       1111      -0.9814       0.2509       1.2324,       1110      -0.9814      -0.3746       0.6068,       1111      -0.9814      -0.0289       0.9526,,,,
2011.6.27,2070.29,       1111      -0.3565       0.7091       1.0656,       1112      -0.3565       0.5819       0.9384,       1111      -0.3565       0.5028       0.8593,       1112      -0.3565       0.9572       1.3137,,,,
2011.6.28,2062.91,       1112       1.5275       1.4938      -0.0337,       1113       1.5275       0.9767      -0.5508,       1112       1.5275        1.527      -0.0004,       1113       1.5275       0.8318      -0.6957,,,,
2011.6.29,2094.42,       1113       0.2994       0.7883       0.4889,       1114       0.2994       1.2597       0.9603,       1113       0.2994       0.6681       0.3687,       1114       0.2994       0.8186       0.5192,,,,
2011.6.30,2100.69,       1114       1.1925       1.0201      -0.1724,       1115       1.1925       1.1335       -0.059,       1114       1.1925       0.8576      -0.3349,       1115       1.1925        0.874      -0.3184,,,,
2011.7.1,2125.74,       1115       0.9202       1.5669       0.6467,       1116       0.9202       1.3986       0.4785,       1115       0.9202       1.2352        0.315,       1116       0.9202       1.1258       0.2056,,,,
2011.7.4,2145.3,       1116       0.7668      -0.1014      -0.8682,       1117       0.7668      -0.4024      -1.1692,       1116       0.7668      -0.2001      -0.9669,       1117       0.7668       0.2291      -0.5377,,,,
2011.7.5,2161.75,       1117       0.4367       0.4317      -0.0049,       1118       0.4367        0.612       0.1754,       1117       0.4367       0.0554      -0.3813,       1118       0.4367      -0.0322      -0.4689,,,,
2011.7.6,2171.19,       1118       0.4329        0.624       0.1911,       1119       0.4329       0.9973       0.5644,       1118       0.4329       0.6651       0.2322,       1119       0.4329       1.2092       0.7762,,,,
2011.7.7,2180.59,       1119       -0.011       0.5483       0.5593,       1120       -0.011       0.2171       0.2281,       1119       -0.011       0.4497       0.4607,       1120       -0.011      -0.0359      -0.0248,,,,
2011.7.8,2180.35,       1120      -1.0636        0.019       1.0826,       1121      -1.0636      -0.3221       0.7415,       1120      -1.0636      -0.6302       0.4334,       1121      -1.0636      -0.3177       0.7459,,,,
2011.7.11,2157.16,       1121      -2.1987       -1.156       1.0427,       1122      -2.1987      -0.3419       1.8568,       1121      -2.1987       -1.338       0.8607,       1122      -2.1987       0.8341       3.0328,,,,
2011.7.12,2109.73,       1122       0.9437       0.4996      -0.4441,       1123       0.9437      -0.4795      -1.4232,       1122       0.9437       0.9297      -0.0141,       1123       0.9437      -0.5128      -1.4565,,,,
2011.7.13,2129.64,       1123       0.0202       0.0996       0.0794,       1124       0.0202       0.2518       0.2316,       1123       0.0202       0.3022        0.282,       1124       0.0202       0.2752        0.255,,,,
2011.7.14,2130.07,       1124       0.7103       0.7532       0.0429,       1125       0.7103      -0.1099      -0.8203,       1124       0.7103       0.5461      -0.1642,       1125       0.7103       0.0936      -0.6167,,,,
2011.7.15,2145.2,       1125      -0.6862      -0.2633       0.4228,       1126      -0.6862       0.0151       0.7012,       1125      -0.6862      -0.3627       0.3235,       1126      -0.6862       0.1139       0.8001,,,,
2011.7.18,2130.48,       1126      -0.0127       0.2754        0.288,       1127      -0.0127       0.2053        0.218,       1126      -0.0127        0.335       0.3476,       1127      -0.0127       0.2596       0.2722,,,,
2011.7.19,2130.21,       1127       1.1614       0.7589      -0.4025,       1128       1.1614       0.9594       -0.202,       1127       1.1614       0.5833      -0.5781,       1128       1.1614       0.9209      -0.2404,,,,
2011.7.20,2154.95,       1128      -0.4599        0.121       0.5809,       1129      -0.4599       1.1461        1.606,       1128      -0.4599      -0.3084       0.1515,       1129      -0.4599       1.3129       1.7728,,,,
2011.7.21,2145.04,       1129        1.221       1.1702      -0.0508,       1130        1.221       0.3611      -0.8598,       1129        1.221       1.6844       0.4634,       1130        1.221       0.3305      -0.8905,,,,
2011.7.22,2171.23,       1130      -0.9557       0.3021       1.2578,       1131      -0.9557      -0.0506       0.9051,       1130      -0.9557       0.4557       1.4114,       1131      -0.9557      -0.6272       0.3285,,,,
2011.7.25,2150.48,       1131       0.8473       0.5827      -0.2646,       1132       0.8473       0.6702       -0.177,       1131       0.8473       0.7571      -0.0901,       1132       0.8473       0.9394       0.0922,,,,
2011.7.26,2168.7,       1132       0.2587         0.23      -0.0287,       1133       0.2587       0.5062       0.2475,       1132       0.2587      -0.0776      -0.3362,       1133       0.2587       0.1806      -0.0781,,,,
2011.7.27,2174.31,       1133       -0.849      -0.0341       0.8149,       1134       -0.849      -0.6852       0.1638,       1133       -0.849       -0.442        0.407,       1134       -0.849      -0.2929       0.5561,,,,
2011.7.28,2155.85,       1134      -1.0502      -0.2597       0.7905,       1135      -1.0502       -0.199       0.8512,       1134      -1.0502      -0.0184       1.0317,       1135      -1.0502      -0.1457       0.9045,,,,
2011.7.29,2133.21,       1135       1.8329       1.9695       0.1366,       1136       1.8329       1.7176      -0.1154,       1135       1.8329       2.2219        0.389,       1136       1.8329       2.2337       0.4007,,,,
