Date,KOSPI_Now
2013.1.2,1.7050148969999999
2013.1.3,-0.575550194
2013.1.4,-0.369910023
2013.1.7,-0.034295257
2013.1.8,-0.6617775020000001
2013.1.9,-0.306816021
2013.1.10,0.752581823
2013.1.11,-0.504783735
2013.1.14,0.519364742
2013.1.15,-1.160913584
2013.1.16,-0.317077843
2013.1.17,-0.160813168
2013.1.18,0.68784918
2013.1.21,-0.04980255
2013.1.22,0.48619429700000005
2013.1.23,-0.8069040129999999
2013.1.24,-0.8043788909999999
2013.1.25,-0.905583157
2013.1.28,-0.358557346
2013.1.29,0.837754097
2013.1.30,0.43303544
2013.1.31,-0.126754326
2013.2.1,-0.21152532699999999
2013.2.4,-0.23393724600000002
2013.2.5,-0.7695025109999999
2013.2.6,-0.102673642
2013.2.7,-0.228283381
2013.2.8,0.990283522
2013.2.12,-0.26193039100000004
2013.2.13,1.556180266
2013.2.14,0.179143451
2013.2.15,0.07930855099999999
2013.2.18,0.036846727999999995
2013.2.19,0.197789002
2013.2.20,1.954346545
2013.2.21,-0.465267899
2013.2.22,0.182114112
2013.2.25,-0.46411642
2013.2.26,-0.473247343
2013.2.27,0.20149899300000002
2013.2.28,1.120237121
2013.3.4,-0.658281067
2013.3.5,0.171869955
2013.3.6,0.20479914300000002
2013.3.7,-0.808614666
2013.3.8,0.080323289
2013.3.11,-0.132601532
2013.3.12,-0.499663064
2013.3.13,0.32056749
2013.3.14,0.12001620199999999
2013.3.15,-0.7806685879999999
2013.3.18,-0.9222250190000001
2013.3.19,0.5273907870000001
2013.3.20,-0.9678756270000001
2013.3.21,-0.438397273
2013.3.22,-0.108159646
2013.3.25,1.486111325
2013.3.26,0.30490425600000004
2013.3.27,0.491001664
2013.3.28,0.004013163
2013.3.29,0.570347927
2013.4.1,-0.443914629
2013.4.2,-0.492988442
2013.4.3,-0.14752158699999998
2013.4.4,-1.1985558840000001
2013.4.5,-1.6443389730000002
2013.4.8,-0.44312303200000003
2013.4.9,0.106843732
2013.4.10,0.772618886
2013.4.11,0.734663512
2013.4.12,-1.311416556
2013.4.15,-0.196442213
2013.4.16,0.09164518699999999
2013.4.17,0.08479822699999999
2013.4.18,-1.236069528
2013.4.19,0.352094144
2013.4.22,1.025829291
2013.4.23,-0.398689723
2013.4.24,0.869370332
2013.4.25,0.841725615
2013.4.26,-0.36072965799999995
2013.4.29,-0.19850248899999998
2013.4.30,1.198021333
