@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2011-10-17, 29.78, 0.07400000000000001, 0.0037, 0.19, 3.61, 1.28, 0.0055, 0.11, -1.58, 0.172, 0.184, 0.066, 429.38, 1138.79, -0.024, -35.13, 7.1, 53.01, -10.59, 43.15, 20.45, 0.043, 0.043, 54.45, -73.45, 4.45, -11.05, 20.92, -1.31, 15.07, 17.05, -2.05, 3.01, -10.57, 3.31, 42.63, 47.29, -0.36, -0.8, 0.36, 0.172, 0.172, 0.069, 0.069, -4.26, 0.0028, -0.0068, 0.087, 1405.0, -0.0034, -0.0848, -0.024, 2.57, -0.46, 263.67, 399.06, -66.27, -0.03, -22.49, 29.19, 14.12, 166.36, 128.74, 100.84, 1.9, 5.95, 6.15, -5.78, 15.52, 0.11, 8.71, 4.65, 3.57, 1.89, 2.71, 5.12, 0.0083, 0.0095, 0.0008, 13.64, 13.3, 14.5, 4.5, 32.0, -16.8, 0.0059, 0.0067, 0.0055, 1.75, 5.5, 10.25, -379.08, -147.43, -81.77, -14.62, 0.037000000000000005, 0.095, 0.0091, 0.002, -36.08, -18.24, -16.27, 0.0, 0.003, -2.65, 1.2, 13.9, 14.6975, 12.1825, 169.84, 51.82, -0.1066, -0.0152, -0.0275, 8.92, 12.51, 15.5, 18.99, -23.31, -3.55, -3.01, 0.0844, 0.0484, 0.31, 0.18, 0.507, -0.175, -2.0, 2.5, -0.033, -0.033, -0.033, 8.69, 8.59
2011-10-18, -26.28, 0.004, 0.0004, 6.8, 2.46, 0.33, -0.0435, -0.062, -0.46, -0.015, 0.034, 0.129, -1119.12, -911.54, 0.08199999999999999, 86.51, -65.42, -21.97, 53.01, -28.87, 14.42, -0.07400000000000001, -0.07400000000000001, -14.05, 98.85, 18.8, 27.9, -23.72, 18.82, -7.1, 4.61, 15.4, 15.44, 10.53, -16.41, -9.6, -29.09, -0.985, -0.24, -2.22, -0.08800000000000001, -0.08800000000000001, -0.096, -0.096, -0.94, -0.0109, -0.0055, -0.098, 95.0, -0.124, -0.0779, -0.2004, -0.42, 3.01, -722.72, -198.56, 123.81, 0.02, 56.2, 11.33, -4.05, -247.49, -3.48, -100.31, -5.55, 2.6, -5.9, 9.93, -29.57, 14.41, -0.17, -10.0, -4.52, -1.24, -20.98, -23.89, -0.0154, 0.0046, -0.0007, -23.86, -12.0, -6.3, 10.2, -111.2, -15.6, -0.0078, -0.0005, 0.0007, 0.5, -1.5, 3.0, 439.9, 129.43, -2.12, 42.16, 0.07, 0.0, 0.001, -0.0001, -92.4, -36.09, 3.98, 0.012, 0.011, -7.6, -13.4, 13.9, 14.6975, 12.1825, -158.69, 2.32, -0.018000000000000002, -0.0696, -0.2355, 8.92, 12.51, 15.5, 15.82, 27.92, 17.59, 27.1, -0.0422, 0.0925, -0.37, -0.26, -0.349, 0.43, 0.12, 1.25, 0.14, 0.14, 0.14, 19.13, -23.86
2011-10-19, 17.02, -0.065, -0.0073, -8.71, -7.51, -3.27, 0.014, 0.064, -0.26, -0.135, -0.079, -0.109, 1120.6, -347.32, -0.07200000000000001, -239.52, -72.32, -0.05, -21.97, 22.19, -21.71, -0.092, -0.092, -80.75, -106.75, -102.7, -73.45, 24.52, -23.72, -7.07, -11.21, -27.34, -46.06, -28.67, -7.69, 9.32, -20.6, 0.185, -1.04, 0.62, 0.066, 0.066, 0.02, 0.02, -12.62, 0.0134, 0.0071, -0.09, -1110.0, -0.1364, -0.09, -0.0889, 1.96, -1.28, 886.01, 203.54, -137.71, 0.03, -104.78, -115.34, -56.32, 180.05, 9.39, -82.23, -2.5, -7.25, 1.05, -20.15, 13.17, -27.67, -8.76, -5.79, 0.99, -1.27, -2.12, -1.29, 0.0068, -0.0115, -0.0033, 20.74, -7.6, -23.8, -27.5, -53.0, -110.2, -0.0036, -0.0026, -0.0098, 3.5, -0.25, -5.0, -729.42, -598.24, -141.79, -2.29, 0.039, 0.104, -0.006, -0.0047, -68.99, -92.25, -137.71, -0.006999999999999999, -0.006999999999999999, 1.25, 1.75, -18.99, -17.87, -10.7, 130.07, -17.87, 0.0133, -0.0495, 0.1822, 18.84, -5.6, -24.91, -18.88, -12.4, -20.65, -22.47, 0.0141, -0.057, -0.06, 0.03, 0.01, -1.34, 2.38, -3.25, -0.083, -0.083, -0.083, -87.11, -40.71
2011-10-20, -50.83, 0.08800000000000001, 0.0072, 4.58, 4.19, 5.42, -0.1535, -0.068, -1.24, 0.033, -0.063, 0.004, -65.8, 1294.79, 0.045, 127.81, 127.2, 11.37, -0.05, -4.74, 8.68, 0.03, 0.03, 101.65, 31.0, 90.55, 64.25, -15.5, 22.71, 14.83, -35.45, -23.96, -4.25, 2.98, -8.29, -15.69, 11.46, -2.035, 0.21, -1.93, 0.104, 0.104, -0.018000000000000002, -0.018000000000000002, -5.52, -0.0079, -0.0026, 0.058, 1110.0, -0.2563, -0.2767, -0.2555, -2.23, 2.06, -488.44, 36.84, 57.56, 0.01, 30.59, 33.27, 38.02, -72.43, -19.04, 173.05, 4.65, -1.55, 1.5, 3.26, -19.45, 13.48, -6.87, -2.58, -2.76, -0.33, -17.48, -18.72, -0.0033, 0.0069, 0.0052, -14.97, 11.8, -5.7, -6.7, 38.2, 85.4, 0.0064, 0.0026, 0.0068, -5.5, 4.5, 7.25, 343.29, 308.88, 397.77, -30.62, 0.042, 0.043, 0.0, 0.0038, -40.8, -69.13, -32.36, 0.008, 0.002, -15.75, -5.85, 7.415, 4.82, 4.905, -203.61, -15.16, -0.2021, 0.0274, -0.1696, -43.9, -0.03, -5.74, -14.56, 7.59, 6.26, -5.05, -0.0465, 0.0232, 0.06, 0.03, -0.5489999999999999, 0.38, 5.12, 6.0, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 17.05, 12.82
2011-10-21, 33.29, -0.1, -0.0068, -3.12, -2.17, -3.53, 0.117, -0.097, -1.57, 0.044, 0.08900000000000001, 0.035, -956.15, -873.19, -0.023, -75.16, -122.02, -15.6, 11.37, -1.65, -9.65, -0.01, -0.01, -47.25, 6.1, -49.05, -41.35, 5.51, -12.36, -8.97, -21.92, -33.05, -58.52, -20.28, 2.38, -45.49, -40.6, 1.69, -2.06, 0.64, -0.069, -0.069, 0.03, 0.03, 5.38, 0.004, 0.0047, -0.059, 155.0, -0.0289, 0.0055, -0.0469, -0.81, -2.16, -127.77, -353.08, -97.95, 0.01, -50.85, -12.03, -36.6, 37.16, -52.45, -78.03, -4.5, 3.15, -1.2, -1.41, 14.16, -19.93, -1.08, 2.65, 1.37, -0.81, 23.82, 10.55, 0.006999999999999999, -0.0054, -0.0031, 2.05, -13.2, -34.1, -15.5, -241.3, -226.6, 0.0018, -0.0045, -0.0019, 11.0, -0.25, -5.5, -50.95, -84.3, -372.9, -12.54, 0.124, 0.08199999999999999, -0.0016, -0.0026, -65.72, -39.86, -70.13, 0.003, -0.009000000000000001, 13.5, 0.65, 7.415, 4.82, 4.905, -19.17, -152.58, 0.1622, -0.2122, 0.0447, 8.503333332999999, 1.536666667, 8.613333333, -29.09, -33.21, -33.31, -30.76, 0.0489, -0.0431, 0.04, 0.02, -0.986, -0.925, -12.87, -4.0, 0.0, 0.0, 0.0, -31.82, -32.43
2011-10-24, 59.94, 0.08800000000000001, 0.0048, 2.74, 3.81, 3.03, -0.053, 0.094, 1.59, -0.001, -0.073, -0.022, 1245.25, 403.72, 0.03, -34.36, 16.36, 33.7, -15.72, 28.16, 21.85, 0.077, 0.077, -41.95, 20.05, 21.75, 4.0, 22.86, 4.29, 18.05, -35.4, -28.33, -2.12, 20.86, 13.33, 40.53, 53.94, -0.06, 1.69, 1.24, 0.096, 0.096, 0.029, 0.029, 18.14, -0.0041, -0.0067, 0.107, -705.0, -0.0227, -0.0806, -0.0983, 2.1, 0.4, 625.24, 375.19, -33.11, 0.02, 22.19, 37.76, -5.24, 267.01, 231.21, 151.7, 13.2, -0.75, 3.5, 14.44, 15.85, 13.35, 11.84, 11.27, -0.2, 1.94, 18.18, 19.19, 0.016, 0.0073, 0.0085, 16.0, 22.8, 23.2, 3.6, 244.8, 83.2, 0.0164, 0.0172, 0.0075, -0.25, 14.5, 14.5, -199.23, -24.23, 127.47, -41.0, -0.057, -0.011, 0.0041, 0.0027, 74.94, -66.65, 28.72, -0.019, 0.0, -0.15, 5.4, 7.415, 4.82, 4.905, 119.16, 95.46, 0.1134, 0.1699, 0.1204, 8.503333332999999, 1.536666667, 8.613333333, 7.24, -17.99, -4.09, 3.07, -0.0126, 0.0344, -0.59, -0.86, 0.907, 0.52, 14.62, 16.75, -0.006, -0.006, -0.006, 11.0, 13.83
2011-10-25, -9.67, 0.034, 0.0116, 6.55, 2.87, 4.17, -0.138, -0.064, -0.15, -0.025, 0.027000000000000003, 0.042, 1636.74, 1245.71, -0.058, 214.3, 168.39, 52.09, 33.82, 35.8, 36.28, 0.028, 0.028, 48.4, 8.1, 24.9, 46.8, 15.94, 23.33, 23.33, -8.49, 30.78, -6.63, 10.72, -1.91, 56.15, 32.83, -1.83, -0.01, -1.38, 0.071, 0.071, 0.018000000000000002, 0.018000000000000002, -2.77, -0.0063, -0.0046, 0.001, 1070.0, -0.2854, -0.2376, -0.0834, 3.87, 0.55, 244.82, 472.11, 143.79, 0.05, 84.16, 44.31, 101.93, 104.83, 128.29, 262.93, 5.95, 11.8, 9.9, 12.87, -4.31, 11.56, -1.94, 4.93, 1.89, 0.07, -19.31, 0.14, 0.0025, 0.0105, 0.0128, 23.61, 12.9, 16.4, 10.4, 104.1, 158.7, 0.0038, 0.0034, 0.0144, 1.75, -3.75, 0.0, 404.27, 85.4, 72.29, 72.79, 0.07, 0.026, 0.0076, 0.0111, 67.42, 74.93, 51.88, -0.004, -0.001, -14.8, -6.95, 7.415, 4.82, 4.905, 212.79, 168.38, -0.1569, 0.1338, -0.0102, 8.503333332999999, 1.536666667, 8.613333333, 13.105, 10.335, 11.14, 9.14, 0.0371, -0.0085, -0.09, 0.17, 0.447, 0.73, 1.75, -2.75, 0.035, 0.035, 0.035, 24.89, 17.76
2011-10-26, 5.66, -0.073, 0.0028, 0.18, 0.88, -1.1, -0.032, -0.162, -2.39, 0.054000000000000006, 0.022, -0.01, -605.98, 510.3, 0.102, 12.09, 26.7, -8.77, 52.09, -20.64, -0.08, -0.05, -0.05, 93.25, 23.2, 65.35, 0.8, -25.14, 15.47, -11.93, 44.38, 42.96, 50.24, -13.76, -7.81, -17.19, -10.0, -0.14, -1.87, -1.05, -0.135, -0.135, -0.12, -0.12, -11.2, -0.0057, -0.0031, -0.055, 1540.0, 0.1166, -0.0913, -0.1089, 1.9, 4.64, 24.59, -209.97, 26.09, 0.03, -1.92, -6.07, -58.92, -207.0, -27.89, -123.25, -14.25, 5.8, -7.5, 7.26, -6.49, 0.44, -3.25, -2.54, -0.53, 0.15, -1.67, -9.78, -0.0055, 0.0082, 0.003, -22.38, -1.9, 48.1, 49.0, -77.5, -12.0, 0.0009, 0.0029, 0.0058, -0.25, -3.25, 0.5, -87.86, -57.09, 2.98, 17.29, -0.025, 0.045, -0.0032, -0.006999999999999999, -78.31, 67.45, -0.24, 0.016, 0.013, -1.5, -14.4, 0.87, 0.86, -1.73, -52.53, 68.54, -0.0149, -0.1871, -0.0934, 22.93, 8.32, 5.24, 13.105, 10.335, 11.14, 9.14, -0.0044, 0.0299, -0.08, -0.24, 1.414, 1.605, 9.13, 0.0, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 1.39, -11.32
2011-10-27, 27.73, 0.006999999999999999, -0.005, -2.51, -1.66, -0.82, -0.005, 0.02, 0.72, -0.068, -0.006999999999999999, -0.017, 857.8, 478.91, -0.051, 14.71, -12.46, 30.06, -8.77, 37.62, 29.85, -0.038, -0.038, 10.2, 77.05, 8.25, 110.6, 12.95, -25.02, -5.73, 31.79, 34.93, 37.34, -3.75, 3.07, -19.59, -35.2, 0.34, -0.11, 0.53, -0.12, -0.12, 0.093, 0.093, 8.68, 0.0125, 0.0048, -0.025, -435.0, 0.0495, 0.0704, 0.2062, -2.97, 0.9, 528.43, 638.94, -71.57, -0.04, -83.46, -62.75, -25.38, 162.42, -21.65, 11.84, -2.85, -14.45, -3.7, 10.8, -0.4, -5.84, -5.07, -3.3, -2.01, -0.71, 0.81, 4.7, 0.0041, -0.0053, -0.006, 13.5, -6.3, 23.1, 16.8, -47.1, -16.1, -0.003, 0.0003, -0.0065, -13.5, -3.0, -14.0, -100.5, 120.36, 92.97, 6.8, -0.01, -0.06, -0.0063, -0.0027, -22.46, -78.34, -71.43, -0.014, -0.024, 2.45, 3.25, -9.95, -2.35, 0.49, 76.31, -22.75, 0.0098, -0.0053, 0.053, -7.64, -8.39, -5.76, -3.87, 8.67, 2.05, 6.32, -0.0344, 0.002, 0.06, -0.03, 0.257, 0.325, -6.38, -3.5, -0.14, -0.14, -0.14, -16.26, 0.12
2011-10-28, 7.44, 0.113, 0.0066, 7.08, 8.17, 8.21, -0.2925, -0.022, 0.52, -0.066, -0.093, -0.069, 2126.34, 896.95, 0.08900000000000001, 181.59, 244.78, 62.82, 30.06, 25.73, 36.38, 0.16, 0.16, 79.45, 63.475, 90.225, 63.325, 42.59, 14.8, 22.91, 34.28, 0.72, 31.59, -0.14, -11.45, 87.08, 95.53, -3.355, 0.31, -2.73, 0.066, 0.066, 0.17800000000000002, 0.17800000000000002, -6.08, -0.0112, -0.0146, 0.173, 2180.0, -0.3153, -0.0085, -0.3524, 3.76, -1.61, 908.63, 998.54, 127.74, 0.03, 129.05, 121.7, 118.65, 339.51, 393.1, 177.71, 0.9, -2.8, 2.1, 32.99, 7.83, -2.57, 9.06, 0.81, 3.17, 0.74, -28.64, -26.39, 0.0099, 0.0011, 0.0082, 38.28, 39.6, 24.0, 11.9, 438.0, 243.2, 0.0134, 0.01, 0.0062, 14.25, 2.0, 4.75, 433.37, 605.66, 487.11, 73.85, -0.17600000000000002, -0.179, 0.0222, 0.0071, 0.0, 0.0, 0.0, -0.009000000000000001, -0.003, -26.9, -0.85, 37.74, 30.0, 33.75, 279.38, 318.22, -0.311, -0.0037, -0.2719, 25.58666667, 25.41666667, 27.66333333, 21.49, 12.87, 17.63, 19.62, 0.0826, -0.0279, -0.2, -0.06, 1.804, 0.65, -14.5, 4.25, 0.07, 0.07, 0.07, 70.05, 67.05
2011-10-31, -20.45, -0.057, 0.027000000000000003, 4.98, 2.08, 1.25, 0.066, -0.35, -5.19, 0.399, 0.34, 0.276, 243.0, 1614.27, 0.092, 141.43, 108.9, 17.39, 62.82, 1.05, 2.14, -0.023, -0.023, 79.45, 63.475, 90.225, 63.325, 0.5, 40.42, 33.04, 29.61, 34.06, 29.86, -5.09, 5.47, -11.1, 28.76, -0.385, -3.44, -0.57, 0.042, 0.042, -0.061, -0.061, -5.16, -0.013, 0.0003, -0.014, 245.0, 0.1047, -0.2484, 0.0077, -0.64, 2.95, -18.57, 158.76, 159.89, 0.05, 15.15, 4.92, 41.06, 22.56, -32.39, 292.17, 0.55, 0.6, -1.9, 7.77, -6.29, 7.26, -3.6, 6.08, -2.17, 0.15, -3.48, -1.84, -0.0022, 0.0132, 0.0066, -4.43, 12.9, -0.5, 16.5, -46.1, 127.9, 0.0017, 0.0011, 0.0116, 3.5, -0.5, 7.5, 540.14, 75.82, 101.3, 60.53, 0.182, 0.053, 0.0006, 0.018000000000000002, 24.85, -22.46, -3.58, 0.039, 0.042, -3.6, -26.6, -15.3, -15.2, -20.015, 54.07, 15.55, -0.0186, -0.3116, -0.0485, 25.58666667, 25.41666667, 27.66333333, 13.01, 20.94, 22.13, 20.94, -0.0392, 0.084, -0.16, 0.02, 0.175, 0.94, 21.75, 5.0, 0.1, 0.1, 0.1, 11.05, 2.63
2011-11-1, 0.6, -0.042, -0.0307, -6.63, -6.22, -3.61, 0.017, 0.125, 0.24, 0.011, 0.038, 0.081, -1174.74, -666.11, -0.052000000000000005, -80.99, -164.16, -47.04, 17.39, -27.97, -22.38, -0.14800000000000002, -0.14800000000000002, -34.1, 17.0, -39.45, -8.2, -31.79, 0.57, -23.85, 8.17, -5.45, -0.98, -7.92, -22.03, -25.57, -38.9, 1.115, -0.33, -0.07, -0.053, -0.053, -0.208, -0.208, -5.09, 0.0004, 0.0018, -0.159, 50.0, 0.1571, 0.1614, 0.1131, -0.13, -0.4, -548.65, 164.42, 65.96, -0.07, -15.47, -29.98, -90.87, -276.1, -22.63, -209.83, -8.2, -1.6, -6.75, -16.35, -8.17, -3.21, -4.3, -12.87, -0.35, -1.45, 11.47, -6.63, -0.0068, -0.0011, -0.0093, -19.94, -19.5, -22.0, -10.1, -269.5, -203.9, -0.0031, 0.0015, -0.0104, -8.0, -1.25, -7.25, -568.42, -548.52, -544.25, -44.23, 0.044, 0.163, -0.0014, -0.0104, -29.19, 24.85, -2.54, 0.002, 0.005, 9.35, 4.85, -15.3, -15.2, -20.015, -267.45, -31.0, -0.3224, 0.0071, -0.5951, 25.58666667, 25.41666667, 27.66333333, 1.57, 5.68, -3.87, -1.01, -0.0163, -0.0379, 2.5, -0.1, -0.933, -0.705, 4.25, -4.75, -0.025, -0.025, -0.025, -54.35, -47.1
2011-11-2, -11.62, -0.183, -0.0218, -9.34, -10.83, -14.87, 0.054000000000000006, 0.02, 1.6, -0.153, -0.023, -0.092, -1015.64, -1994.44, -0.099, -348.65, -379.08, -78.3, -47.04, -42.31, -33.62, -0.277, -0.277, -68.65, -80.3, -49.4, -76.3, -35.02, -33.96, -37.74, -19.92, 13.04, -9.67, -19.35, -10.46, -78.1, -86.97, 1.225, 1.13, 1.21, -0.184, -0.184, -0.125, -0.125, -10.68, 0.0073, 0.0061, -0.294, -2800.0, -0.067, 0.1017, 0.0718, -1.0, -0.95, -417.42, -1171.94, -206.39, -0.09, -196.41, -185.21, -209.09, -297.05, -277.53, -324.38, -3.3, -6.6, -4.9, -51.73, -12.7, -8.67, -5.07, -11.19, -0.02, -2.1, 0.23, 15.88, -0.0039, -0.006999999999999999, -0.0052, -27.17, -28.5, -13.2, -21.8, -375.3, -474.0, -0.0143, -0.0073, -0.0075, 7.25, 4.5, -6.5, -847.57, -885.5, -1163.73, -40.77, -0.017, -0.106, -0.0122, -0.0148, -37.4, -29.04, -30.9, -0.019, -0.018000000000000002, 9.95, 9.75, -32.48, -29.65, -40.38, -136.96, -266.35, 0.1044, -0.3328, 0.2676, -69.2, -7.13, -53.37, -18.16, -5.78, -3.19, -14.72, -0.005, -0.0216, -0.01, 2.44, -1.615, -1.3, -17.87, -14.13, -0.105, -0.105, -0.105, -84.53, -103.07
2011-11-3, -28.05, 0.06, 0.0026, -2.17, -2.21, 0.4, -0.0535, 0.053, 1.6, -0.032, -0.151, -0.03, 436.775, 613.705, -0.14, -37.4, 48.53, 41.21, -78.33, 32.57, -5.67, 0.1, 0.1, 0.5, -61.85, -10.75, -33.35, 19.62, -31.38, 4.2, -12.46, 13.77, -11.81, -3.82, 3.03, 9.86, 16.58, 0.005, 1.26, 1.0, 0.158, 0.158, -0.002, -0.002, 4.34, 0.0195, 0.0135, 0.101, 950.0, 0.0386, 0.0427, 0.0433, 0.32, -0.98, 418.25, 262.325, -226.08, -0.01, 0.3, -2.99, 43.88, 178.08, -74.93, 28.46, 0.35, -1.0, 2.55, -3.63, 0.85, -13.04, -7.44, 0.98, -0.2, 2.46, -0.29, 3.84, 0.0, -0.0052, 0.0021, 19.37, 8.5, 17.7, 21.3, -5.1, -44.9, 0.0, -0.0047, 0.0026, -9.25, -0.75, 9.0, -458.08, -283.37, -122.2, -26.72, -0.076, 0.07, -0.0125, -0.0095, 170.43, -37.55, 156.0, -0.021, -0.026, -0.15, 10.9, 1.96, 0.33, 4.91, 126.66, 81.28, 0.0486, 0.0993, 0.1318, 60.57, -8.5, 1.21, 9.21, -20.07, -9.78, -6.89, -0.0372, -0.0167, -0.16, -0.06, 1.207, 0.495, -3.75, 4.38, -0.145, -0.145, -0.145, -5.25, 11.02
2011-11-4, 58.45, -0.061, 0.0019, -6.02, 6.4, -0.52, 0.0055, -0.061, -0.18, 0.029, 0.059, 0.011, 436.775, 613.705, 0.026, -61.78, 21.24, 16.2, 41.24, 12.32, 21.08, 0.064, 0.064, 7.3, 24.8, -18.5, -3.1, 23.25, 18.63, 15.19, 72.97, 30.12, 73.58, 4.71, 4.04, 51.38, 14.48, 0.755, -0.09, 0.43, 0.006999999999999999, 0.006999999999999999, 0.084, 0.084, 12.02, -0.0058, -0.0054, 0.057, 950.0, 0.1305, 0.0551, 0.1012, 1.56, 1.39, 418.25, 262.325, 47.395, 0.01, -71.81, 34.25, -19.75, 208.43, 189.1, 176.94, 2.8, -2.15, 0.25, 23.9, 13.14, 0.31, 8.77, -4.93, 1.49, -0.73, 21.4, -4.71, -0.003, -0.0002, -0.0036, 18.27, 4.8, 35.5, 24.6, 138.1, -28.8, 0.0116, 0.0023, -0.0042, 8.5, -1.0, 0.25, -253.84, 647.68, 152.94, -0.08, 0.042, -0.041, -0.0012, -0.0013, -54.84, 170.43, -1.35, -0.001, -0.005, 5.5, 1.75, -37.74, 2.66, -16.4, 226.59, 145.62, 0.0648, 0.0343, 0.0378, 2.79375, 6.3175, 10.66875, -8.24, 1.52, -11.3, -2.84, 0.0374, -0.0155, -0.09, -0.06, 0.5589999999999999, 0.495, -2.13, 6.0, -0.067, -0.067, -0.067, 40.67, -9.77
2011-11-7, -9.31, 0.053, 0.0057, 13.56, 1.55, 7.79, -0.161, -0.14400000000000002, -0.98, 0.005, -0.016, 0.028, 473.62, 219.83, 0.071, 340.07, 96.89, 10.425, 8.77, 9.915, 5.31, -0.036000000000000004, -0.036000000000000004, 18.45, 83.85, 44.85, 54.95, -7.92, 22.57, 4.11, 14.4, 1.54, 5.6, 15.69, -11.33, -6.17, 26.9, -2.175, 0.85, -1.4, -0.036000000000000004, -0.036000000000000004, -0.035, -0.035, -1.29, -0.0062, 0.0016, -0.08, -220.0, -0.2769, -0.3179, -0.2602, 0.19, 1.25, 110.31, 27.81, 47.395, 0.0, 141.45, 33.18, 80.31, -61.23, -22.44, 14.88, 3.4, 4.25, 1.0, 3.85, -21.09, 13.22, -2.31, -3.03, 1.14, 2.47, -30.25, -10.2, -0.0024, -0.0036, 0.0006, -5.04, 12.7, -8.9, -4.8, -116.2, 107.4, -0.0032, -0.0006, 0.006999999999999999, 2.25, -1.0, 3.75, 985.76, 30.66, 325.99, 37.75, 0.08800000000000001, 0.08900000000000001, -0.0003, 0.0077, 9.08, -54.84, -61.58, -0.001, -0.005, -16.9, -20.3, 9.78, -1.27, 10.08, -60.1, -1.35, -0.2455, 0.0856, -0.1512, 2.79375, 6.3175, 10.66875, -0.25, 15.13, 12.28, 11.91, 0.0326, 0.0432, 0.18, 0.09, -0.418, 0.1, 11.13, -4.25, 0.097, 0.097, 0.097, 10.0, 33.56
