@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2007-12-18, 21.65, -0.004, -0.004, -0.0242, -0.0206, -0.008, -7.82, -4.77, -6.08, -119.2, -29.2, -72.4, -0.011, 0.34, 0.66, 0.54, 0.01, -0.107, -0.078, -2616.76, -2624.7, -122.92, -64.83, -18.46, -7.64, -33.74, 0.024, -274.45, -22.05, -0.006, -0.006, 107.53, -3.85, 14.46, 3.38, -2.33, -24.45, -45.51, -60.29, 0.47, 0.44, 0.62, 0.019, 0.019, -0.091, -0.091, -0.091, 6.67, -0.0112, -0.003, -0.0102, 0.035, 0.035, 0.035, -2730.0, -2800.0, -0.0053, -0.0052, -0.64, -1.43, -873.26, -0.06, -0.06, -0.06, -131.27, -84.44, -172.65, -175.91, -172.74, -0.55, 0.35, 1.05, -0.95, -29.83, -4.43, -0.3, -11.24, -0.0034, -1.38, -1.24, 13.59, -14.13, -13.87, -0.012, -14.87, -14.53, -3.54, -3.31, -3.31, -151.7, -126.8, -0.0266, -0.0223, -0.0047, 20.25, -624.0, -408.0, -75.14, -74.18, -0.042, -0.042, -0.013, -7.07, -4.54, 0.004, 0.05, 7.13, 3.75, 5.05, -22.54, -18.655, -19.445, -287.12, -260.63, -0.0501, -0.0086, 0.0064, 109.79, 0.02, -16.5, -0.0242, 0.028, 0.028, -0.55, 0.66, 0.0, -0.395, 47.0, 61.0, 38.75, 0.0, -41.4, -46.62
2007-12-20, -17.1, -0.093, -0.093, 0.0012, -0.0017, 0.0036, -0.74, -3.61, 2.53, 1.5, -52.7, -9.8, 0.003, 0.7, 0.36, 0.87, 0.106, 0.085, 0.11, 1268.07, -406.03, 25.3, -73.09, 18.02, 21.02, -7.64, -0.035, -30.0, 9.08, -0.091, -0.053, -150.81, -101.86, -62.46, 9.35, 6.35, -25.64, -21.99, -20.47, 0.68, 1.04, 0.5, -0.03, -0.03, -0.029, -0.029, -0.029, 1.82, -0.0005, -0.0123, -0.0013, -0.022, -0.022, -0.022, 1183.0, -250.0, 0.1226, 0.1353, -0.14, 0.93, -55.84, 0.06, 0.06, 0.06, -77.52, -131.38, 65.27, -170.54, -52.6, 1.15, -0.4, -0.2, 1.0, -3.23, -29.84, 7.98, 5.28, 0.0036, -1.17, 0.47, 3.33, 13.44, 15.09, 0.0047, 15.0, -3.21, 5.65, 5.42, 5.42, -3.1, -26.6, 0.0068, 0.0, 0.0012, 0.25, 2.0, -21.0, -18.69, -16.25, -0.006999999999999999, -0.006999999999999999, -0.0018, 2.42, 6.28, -0.014, -0.025, 13.87, 8.15, 3.85, 3.81, -2.59, 4.79, -29.04, -80.67, 0.0749, 0.0538, 0.0699, 74.2375, -19.1, -4.26, -0.0451, -0.026, -0.026, 0.52, -0.09, 0.188, 0.425, -14.75, -32.5, -19.5, 0.01, -25.27, 28.56
2007-12-21, 33.95, -0.07200000000000001, -0.07200000000000001, -0.0025, -0.0046, -0.0058, 4.07, 2.08, -0.39, 66.3, 23.4, 30.0, 0.025, 0.85, 0.84, 0.52, -0.004, 0.065, 0.001, 619.92, 2001.97, 18.45, 31.18, 14.19, 17.82, 11.81, -0.09, 32.15, 5.14, 0.114, 0.104, 108.82, 145.29, 111.14, -2.56, 4.12, 30.53, 36.5, 51.22, 0.515, 0.245, 0.48, -0.004, -0.004, -0.068, -0.068, -0.068, -0.94, -0.0047, -0.003, -0.006, -0.025, -0.025, -0.025, 510.0, 1930.0, 0.1464, 0.1348, 0.57, -0.63, 171.9, -0.05, -0.05, -0.05, -64.23, -83.64, 13.17, 37.8, 53.66, 2.35, 3.8, 3.55, 3.0, -4.63, -3.38, 1.62, -0.33, 0.0067, 0.76, -0.41, -20.79, -10.06, -19.16, -0.0037, 13.48, 14.8, 2.73, 2.73, 2.73, -169.6, -168.7, -0.0236, -0.0242, -0.0302, -3.75, -382.0, -321.0, 17.08, 13.2825, -0.025, -0.025, 0.0027, 7.66, 3.48, -0.019, -0.065, 8.99, 2.1, 3.9, 14.08, 5.93, 6.63, 48.94, 54.65, 0.0162, 0.036000000000000004, 0.0124, 74.2375, -9.22, -22.49, 0.051, -0.019, -0.019, -0.29, 0.05, 0.182, 0.171, 7.75, 6.0, 4.5, -0.015, 18.28, -11.21
2007-12-24, 41.15, 0.02, 0.02, -0.0048, 0.0019, 0.0007, 6.92, 7.9, 6.5, 88.5, 84.1, 61.1, 0.027000000000000003, -0.36, 0.73, 0.47, 0.053, 0.0, 0.015, 1381.51, 309.19, 133.48, 71.12, 12.81, 4.75, 27.03, -0.09, 14.275, 24.34, 0.09, 0.098, 51.9, 61.61, 90.46, -0.14, 1.02, 48.73, 51.11, 66.38, -0.37, 0.4, 0.33, -0.016, -0.016, 0.118, 0.118, 0.118, -0.42, -0.0094, -0.0015, -0.0044, -0.024, -0.024, -0.024, 1657.0, 1230.0, 0.1931, 0.2008, 2.25, 1.59, 136.8, 0.0, 0.0, 0.0, 65.53, 61.69, 205.01, 35.2, 128.68, 0.5, -0.35, -0.65, 0.5, 18.93, -4.48, 5.53, 6.1, 0.0022, 1.58, 0.47, -6.0, -5.59, -2.68, 0.0095, 18.06, 23.68, 3.38, 3.66, 3.66, 76.5, 126.4, -0.0143, -0.0088, 0.0001, 2.75, 316.0, 8.0, 17.08, 13.2825, 0.063, 0.063, 0.0058, 7.89, 4.98, 0.033, 0.06, 5.91, 3.15, 2.55, 12.455, 14.36, 11.635, 189.08, -1.88, 0.0589, 0.017, -0.0404, 74.2375, -10.24, 4.29, -0.0021, -0.021, -0.021, 1.07, 0.15, 0.15, 0.174, -22.25, -23.0, -11.75, -0.03, 53.17, 50.77
2007-12-26, -12.75, 0.078, 0.078, 0.0047, 0.0003, 0.0043, 2.48, 3.26, 1.64, 45.2, 33.8, 85.6, -0.025, 0.18, -0.42, -0.71, -0.165, -0.08, -0.06, 595.275, 687.585, 11.97666667, 41.78333333, 7.19, -1.89, 4.75, 0.076, 14.275, 11.99, 0.119, 0.095, 115.72, 171.95, 90.89, 1.81, -1.92, 17.5, 23.78, 22.76, -0.2, -0.85, -0.42, 0.062, 0.062, 0.042, 0.042, 0.042, -1.38, -0.0052, -0.0093, -0.0068, 0.02, 0.02, 0.02, 491.5, 610.0, -0.1047, -0.1126, 0.82, 0.39, 490.72, 0.0, 0.0, 0.0, 16.60666667, 11.32666667, 99.39, 245.46, 209.69, -0.275, 0.225, 0.2, -1.75, -1.753333333, 6.313333332999999, 2.93, 1.69, 0.004, 0.24, -0.13, -7.43, -6.14, -15.11, 0.0007, 8.79, 11.55, -1.24, -1.7, -1.7, 16.53333333, -18.36666667, -0.0001, -0.005, -0.0054, 5.75, 53.66666667, 110.3333333, 17.08, 13.2825, -0.001, 0.005, 0.0031, 7.89, 4.98, 0.0, 0.015, 2.92, -7.1, -2.9, 12.455, 14.36, 11.635, 98.75, 247.73, -0.1016, -0.1309, -0.0288, 74.2375, 25.42, 20.84, -0.0163, 0.013, 0.013, 0.21, 1.04, 0.174, 0.15, -10.75, -13.0, -10.25, 0.0, 27.43, 9.71
2007-12-27, 1.9, 0.0085, 0.0085, 0.0028, 0.0093, 0.0031, 0.12, 1.33, 1.32, 9.25, 9.55, 18.6, 0.026, -0.05, 0.55, 0.4, 0.021, -0.102, -0.02, 595.275, 687.585, 11.97666667, 41.78333333, -20.2, -25.04, -12.45, -0.032, 217.15, 1.21, 0.001, -0.004, 76.12, -21.75, 54.11, 7.87, 2.46, 8.47, 11.78, 4.13, -0.12, -0.11, 0.06, 0.0, 0.0, 0.071, 0.071, 0.071, 3.48, -0.0055, -0.0066, -0.0039, 0.02, 0.02, 0.02, 491.5, 610.0, -0.0315, -0.034, 1.84, 2.31, 198.95, 0.0, 0.0, 0.0, 16.60666667, 11.32666667, 1.65, 60.83, -11.19, -0.275, 0.225, 0.2, -1.75, -1.753333333, 6.313333332999999, 2.02, 1.65, 0.0022, 1.24, 2.24, 5.0, -4.33, -2.6, 0.0019, 2.64, 2.72, 6.43, 6.62, 6.62, 16.53333333, -18.36666667, -0.0026, 0.0003, 0.0012, 4.0, 53.66666667, 110.3333333, 17.08, 13.2825, 0.015, 0.012, 0.0017, -3.02, 0.26, 0.0, 0.015, 6.86, 0.2, 0.8, 2.85, 13.3, 10.1, -9.635, 35.145, -0.0088, -0.0121, 0.0048, -1.61, 25.42, 20.84, 0.0282, 0.013, 0.013, -0.06, -0.08, 0.175, 0.01, -5.0, 5.5, 6.0, 0.05, 3.6, 12.91
2007-12-28, -11.49, 0.0085, 0.0085, 0.0085, 0.0133, 0.0079, 0.12, 1.33, 1.32, 9.25, 9.55, 18.6, -0.006999999999999999, 0.7, -0.33, 0.24, 0.126, 0.233, -0.122, -513.88, 489.24, 11.97666667, 41.78333333, 8.38, 3.12, -14.48, -0.032, 71.75, -21.39, -0.017, -0.024, 39.19, 53.93, 44.74, 14.17, 8.22, 12.2, -10.43, -22.59, 0.27, 0.14, 0.02, 0.006, 0.006, -0.08199999999999999, -0.08199999999999999, -0.08199999999999999, 9.07, 0.0001, -0.0039, -0.0017, 0.02, 0.02, 0.02, -607.0, -130.0, -0.0299, -0.0273, 0.65, 1.25, -197.35, -0.04, -0.04, -0.04, 16.60666667, 11.32666667, -192.08, 1.22, -114.45, -1.85, -0.25, -1.15, 1.35, -1.753333333, 6.313333332999999, 4.35, 5.68, 0.0021, 0.84, 0.81, 13.95, 1.72, 13.94, 0.0042, -23.52, -15.09, 2.23, 2.06, 2.06, 16.53333333, -18.36666667, 0.0032, 0.0116, 0.0056, 5.0, 53.66666667, 110.3333333, 25.15, 35.12, 0.015, 0.012, 0.0021, 15.1, 15.35, -0.019, 0.015, 3.18, 0.1, 0.5, -1.61, -15.4, 2.93, -9.635, 35.145, -0.0204, 0.0415, -0.0091, -178.2933333, -1.89, 0.63, 0.041, 0.013, 0.013, -0.59, -0.33, -0.017, 0.08, 1.75, -6.5, -21.5, 0.05, 3.6, 12.91
2008-1-2, -43.68, -0.006999999999999999, -0.006999999999999999, 0.0137, 0.0089, 0.0123, -0.74, -3.88, -2.16, -20.9, -6.9, -31.6, -0.036000000000000004, -0.37, 0.63, 0.03, 0.214, 0.109, 0.242, 111.72, 8.36, 28.72, -27.84, -0.95, -18.53, 3.12, 0.056, -38.3, 2.22, -0.065, -0.065, 71.79, 19.98, 45.19, 2.54, 8.83, -21.66, -19.35, -14.1, -0.62, -0.07, -0.27, 0.029, 0.029, -0.126, -0.126, -0.126, 5.54, 0.0, -0.0005, -0.0028, 0.04, 0.04, 0.04, 198.0, -100.0, 0.0492, 0.0416, -0.62, 0.13, -52.56, 0.0, 0.0, 0.0, -33.73, -30.34, 6.26, -187.94, -53.57, 1.3, -1.85, -0.3, 0.35, 7.78, -5.27, -5.72, -0.84, 0.0056, -0.9, -0.01, -10.9, 13.58, -0.49, -0.0005, -1.75, -2.19, -7.94, -7.5, -7.5, -146.2, -53.8, 0.0118, 0.0059, 0.0079, 1.75, 211.0, 7.0, 6.13, 6.66, -0.044, -0.044, 0.0027, 0.4, 2.2, -0.028, -0.035, -4.41, 0.2, -3.4, -2.69, 1.935, -4.135, 145.77, 9.19, 0.0593, 0.0397, 0.0215, -178.2933333, 2.75, 8.98, -0.002, 0.013, 0.013, -1.16, -1.1, 0.092, 0.135, -26.75, -25.75, -27.5, 0.065, -21.33, -14.26
2008-1-3, -0.72, -0.097, -0.097, -0.0031, 0.0023, -0.0003, -5.92, 0.61, 1.35, -60.2, 14.5, -34.2, -0.004, 0.3, -0.8, -0.09, 0.464, 0.465, 0.484, -1070.97, -939.51, -118.21, 35.08, 1.008333333, 3.0, -3.088333333, -0.138, 38.95, -31.33, -0.052000000000000005, -0.035, -55.01, -41.48, -46.8, 2.24, -6.46, -39.45, -36.27, -63.98, 0.02, -0.51, -0.54, -0.041, -0.041, -0.172, -0.172, -0.172, 7.27, 0.0128, 0.0117, 0.0104, -0.044, -0.044, -0.044, -1091.0, -1010.0, -0.0537, -0.0402, 3.62, 2.08, -903.88, 0.0, 0.0, 0.0, -82.82, -28.72, -321.91, -99.41, -302.72, 0.9, 4.1, 3.5, 1.3, -23.07, 7.78, 8.76, 1.8, 0.005, 3.96, 2.14, -9.31, -16.7, -12.81, -0.0024, -18.21, -21.37, 6.14, 5.9, 5.9, -65.7, -153.5, -0.0093, -0.0127, -0.0129, 2.75, -519.0, -190.0, -14.32, -14.82, -0.129, -0.129, -0.0017, 21.81, 35.68, -0.011, -0.046666667, -12.11, -3.25, -3.45, -2.69, 1.935, -4.135, 105.42, 157.49, 0.1141, 0.2583, 0.1163, -178.2933333, 11.42, -3.48, 0.0207, 0.013, 0.013, -2.97, -3.25, 0.397, 0.422, -21.5, -5.25, 3.25, -0.08800000000000001, 6.42, 18.04
2008-1-4, 11.17, -0.08, -0.08, 0.0133, 0.0031, 0.0098, -1.1, -4.98, -7.94, 62.7, -24.5, -8.0, 0.022, 0.32, 1.21, 0.65, -0.17600000000000002, 0.105, 0.046, 76.84, -103.04, -40.7, -104.45, 1.008333333, 3.0, -3.088333333, -0.076, 65.55, 0.0, 0.0, 0.098, 4.8, 26.44, 9.16, 1.21, 15.16, -41.95, -37.23, -5.63, 0.025, 0.435, 0.45, -0.122, -0.122, -0.011, -0.011, -0.011, 5.1, -0.0044, 0.0005, 0.0012, -0.111, -0.111, -0.111, -152.0, -180.0, 0.0763, 0.0715, -0.44, 0.09, -17.38, 0.14, 0.14, 0.14, -82.82, -28.72, 12.76, -217.7, -0.98, 1.2, -1.75, -0.5, 1.2, -7.75, -23.07, -3.26, 3.99, 0.0049, -0.24, 0.5, -10.86, -2.81, 0.71, 0.0019, -8.54, -5.52, 3.36, 3.6, 3.6, -169.6, -201.8, -0.0049, -0.0057, -0.006999999999999999, 6.25, 28.0, -208.0, -16.44, -11.51, -0.01, -0.01, 0.0021, -30.14, -22.68, -0.011, -0.046666667, 2.1, 3.65, 4.65, -11.03, -6.64, -12.92, 51.44, 44.27, 0.1643, 0.0721, 0.1956, 260.5033333, -23.73, -13.91, 0.0483, -0.109, -0.109, -0.33, -0.98, 0.215, 0.173, 27.5, 30.0, 30.75, 0.008, -18.87, -44.08
2008-1-7, -32.76, 0.016, 0.016, 0.0022, 0.0042, 0.0008, -8.07, -2.0, 0.83, -130.9, 46.9, -61.4, -0.004, 0.26, -0.13, -0.08, 0.16699999999999998, -0.121, -0.11, -1855.36, -1981.59, -99.72, -27.99, 1.008333333, 3.0, -3.088333333, 0.026, 52.7, -35.53, 0.142, 0.049, 58.61, 51.0, 107.41, 2.78, 3.52, -40.88, -53.19, -89.5, 0.325, -0.085, 0.01, -0.028, -0.028, -0.019, -0.019, -0.019, 4.3, 0.0144, -0.0033, -0.0032, -0.02, -0.02, -0.02, -2090.0, -2150.0, -0.0691, -0.0673, -1.27, -0.68, -440.49, -0.04, -0.04, -0.04, -188.84, -103.46, -256.54, 2.44, -227.93, -2.5, 0.95, -0.5, -4.0, -35.99, -7.76, -7.01, -2.72, -0.0002, -0.81, -0.5, 4.31, -10.44, -2.65, -0.0067, -23.41, -24.04, -0.57, -0.81, -0.81, -149.3, -258.6, -0.0103, 0.001, -0.003, 3.5, -613.0, -451.0, 50.12, 19.45, -0.028, -0.028, -0.004, -19.56, -33.26, -0.011, -0.046666667, -4.76, -2.65, -0.95, -15.93, -15.58, -15.175, -199.62, -108.27, 0.0165, 0.046, 0.0063, 260.5033333, -4.35, -7.35, -0.037000000000000005, 0.003, 0.003, -0.72, -0.36, -0.036000000000000004, -0.16, 27.0, 13.0, -2.75, -0.202, 15.1, 32.76
2008-1-8, -4.91, -0.03, -0.03, -0.0001, -0.0067, -0.0036, 0.03, -8.97, -9.36, -12.8, -158.2, -58.0, -0.003, 0.34, 0.26, 0.77, 0.038, 0.081, 0.201, -264.46, -482.43, 8.48, -102.71, 1.008333333, 3.0, -3.088333333, -0.05, 14.25, 4.55, -0.045, -0.064, 29.04, 30.89, 14.14, -1.85, -0.57, -56.93, -49.46, -31.45, 0.255, 0.575, 0.44, -0.041, -0.041, -0.038, -0.038, -0.038, -4.92, 0.0016, 0.0127, 0.0129, -0.059, -0.059, -0.059, -129.0, -460.0, 0.08900000000000001, 0.0872, -2.82, -1.01, -414.86, 0.04, 0.04, 0.04, -19.41, -216.21, 27.31, -245.41, -100.07, -1.3, -2.2, -2.7, 0.5, -3.14, -35.98, 1.85, -4.92, -0.002, -2.4, -0.52, 2.65, 6.0, -2.02, -0.0101, 2.35, -6.09, -3.7, -3.69, -3.69, -165.6, 18.5, 0.0025, -0.0092, -0.002, 0.0, 151.0, -78.0, 11.22, 15.33, -0.006, -0.006, -0.0041, -21.85, -11.72, -0.009000000000000001, 0.055, -2.09, 5.15, 3.35, -15.93, -15.58, -15.175, -159.71, -199.41, 0.0831, -0.0077, 0.0294, 260.5033333, -17.78, -16.01, -0.0909, -0.066, -0.066, 0.66, 0.61, -0.166, 0.005, -20.25, -24.0, -14.75, -0.028, -38.62, -59.35
2008-1-9, 18.24, -0.021, -0.021, -0.0055, -0.0012, 0.0021, -3.4, 3.59, 0.92, 20.8, 23.1, 60.5, -0.02, -0.08, 0.42, -0.36, 0.08800000000000001, 0.06, 0.179, 1308.58, 679.71, 32.82, 33.68, 1.008333333, 3.0, -3.088333333, -0.001, 28.25, -25.99, -0.006999999999999999, 0.14400000000000002, 57.11, 76.72, 12.05, -0.38, -1.89, -7.18, 5.8, -30.72, -0.135, -0.335, -0.11, -0.006, -0.006, -0.057, -0.057, -0.057, 2.42, 0.0016, 0.0029, -0.0004, -0.021, -0.021, -0.021, 1528.0, 1210.0, 0.1278, 0.1304, 1.24, -0.86, 346.52, 0.11, 0.11, 0.11, 205.82, 38.42, -238.42, 19.75, -129.41, 4.05, -1.5, 2.75, 0.65, 12.93, -3.14, 5.23, 6.0, -0.0001, 1.15, -0.79, -0.5, 0.47, 2.23, 0.0092, -19.09, -9.69, 1.41, 1.03, 1.03, 107.3, 141.0, -0.0036, 0.0072, 0.0013, -0.5, -30.0, 187.0, 9.21, 39.37, 0.008, 0.008, 0.0062, -56.34, -22.58, 0.009000000000000001, -0.005, -0.35, -2.65, -1.15, 12.91, 1.99, 3.86, -77.12, -47.85, -0.0347, -0.0619, -0.0169, -63.12, 0.68, 0.01, 0.022, 0.004, 0.004, -0.26, 0.37, 0.527, 0.54, -23.0, -4.0, -6.0, -0.053, 35.63, 26.56
2008-1-10, -19.69, -0.028, -0.028, 0.0013, -0.0001, -0.004, -5.49, -9.51, -8.96, -83.8, -43.1, -93.9, -0.014, -0.24, 0.14, 0.21, 0.132, 0.2, 0.035, 592.96, 715.23, -67.28, -5.27, 1.008333333, 3.0, -3.088333333, 0.027000000000000003, 9.65, 18.94, 0.191, 0.037000000000000005, -49.34, -42.31, 2.2, -7.14, -4.58, -63.12, -52.87, -33.12, -0.345, 0.115, -0.12, 0.013, 0.013, 0.045, 0.045, 0.045, -4.43, 0.0029, 0.0019, 0.0053, 0.017, 0.017, 0.017, 91.0, 190.0, -0.056, -0.0587, -0.66, 0.43, -409.38, 0.02, 0.02, 0.02, 23.42, 134.58, 146.24, -230.69, -79.5, 0.15, 3.9, -0.15, 2.8, -20.73, 12.93, 2.98, 2.01, 0.003, -1.17, 0.01, -16.87, 0.46, -4.19, 0.0015, 7.26, -14.69, -3.33, -3.04, -3.04, -143.7, -199.3, 0.0027, -0.0066, -0.0113, 12.25, -250.0, -248.0, 44.64, 0.27, 0.001, 0.001, -0.0001, -28.78, -54.08, -0.009000000000000001, 0.005, -6.77, 0.95, -0.25, -9.3, -2.34, -5.45, 38.19, -107.74, 0.0095, 0.0268, -0.0294, 0.0, -8.44, -3.32, 0.0081, 0.003, 0.003, 0.89, -0.06, 0.027000000000000003, 0.055, 8.5, -13.5, -7.5, 0.058, -45.03, -48.35
2008-1-11, -42.51, 0.021, 0.021, -0.0047, 0.0071, 0.0, -7.64, 1.73, 0.78, -50.0, -42.0, -28.8, -0.013, -0.12, -0.54, -0.53, 0.16, 0.103, 0.073, 841.79, 1107.45, -69.62, -40.12, 10.31, 5.43, 18.0, -0.045, -88.35, 11.2, -0.126, -0.07, 83.94, 46.07, 60.46, 13.89, -2.0, 8.27, 29.0, 39.41, 0.11, -0.52, -0.42, -0.026, -0.026, 0.064, 0.064, 0.064, 9.77, -0.0014, 0.0033, 0.0033, -0.035, -0.035, -0.035, 832.0, 1130.0, -0.0528, -0.0474, -1.96, -1.73, 426.22, -0.08, -0.08, -0.08, -49.03, 102.2, 117.78, 142.9, 200.62, 1.05, 0.1, 1.1, 0.7, -13.99, -20.73, 12.55, 9.2, 0.0057, -2.15, -1.61, 4.98, -17.35, -14.57, 0.0169, 8.09, 12.75, 4.68, 4.73, 4.73, 19.8, 8.9, -0.0143, -0.0097, -0.0015, -1.5, -28.0, 24.0, -6.63, 5.516666667000001, -0.004, -0.004, 0.0045, 31.52, 10.76, -0.024, 0.005, -2.26, -3.8, -3.6, -19.63, 2.83, 2.55, 62.71, 22.91, -0.1036, -0.0607, -0.0249, 43.54, 11.88, -2.21, -0.0592, -0.033, -0.033, -0.44, 0.3, 0.439, -0.265, -25.25, -9.5, -9.5, 0.003, 19.23, 29.63
2008-1-14, -16.39, 0.002, 0.002, 0.015, 0.0005, 0.0122, -2.27, -11.65, -10.71, -20.7, -62.7, -66.0, 0.028, 0.15, -0.13, 0.11, -0.049, 0.107, 0.095, -1573.12, -651.63, 4.86, -81.66, 7.03, 2.19, 5.43, 0.003, -30.35, -19.31, 0.059, 0.017, 22.23, 16.23, 16.5, -2.87, 11.29, 19.74, -29.6, -17.95, -0.065, 0.085, 0.06, 0.005, 0.005, -0.098, -0.098, -0.098, 1.12, 0.0115, -0.0013, 0.0018, -0.008, -0.008, -0.008, -999.0, -680.0, 0.0112, 0.0076, -1.02, -1.59, 399.65, -0.25, -0.25, -0.25, -131.1, -68.74, -246.79, 117.63, -136.24, -0.35, 1.05, 0.45, 0.2, -1.76, -13.99, -4.41, -0.29, 0.0005, -1.15, -1.85, -5.34, 3.21, -2.53, -0.0005, -15.56, 0.53, 3.18, 3.32, 3.32, -116.2, -51.4, 0.0031, -0.0031, -0.0054, -2.25, 71.0, -114.0, -6.63, 5.516666667000001, -0.005, -0.005, 0.0093, 11.43, 3.77, 0.0, -0.02, -6.22, 0.6, 0.0, 4.975, -12.415, -5.86, -10.08, 131.29, 0.055, 0.0373, 0.0148, 43.54, -12.86, -3.71, -0.017, 0.031, 0.031, -0.41, -0.47, 0.1, 0.758, 3.0, 5.5, 6.5, 0.006999999999999999, -39.23, -42.08
