Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2017.1.24,2065.76,       1005       0.0571        0.467       0.4099,       1005       0.0571       0.4773       0.4202,       1005       0.0571       0.4034       0.3462,       1005       0.0571       0.2425       0.1854,       1005       0.0571       0.9111        0.854,       1005       0.0571       0.5601        0.503,       1005       0.0571       0.4821        0.425,       1005       0.0571       0.4246       0.3674
2017.1.25,2066.94,       1006       0.8055       0.5936      -0.2119,       1006       0.8055        0.462      -0.3436,       1006       0.8055       0.6912      -0.1143,       1006       0.8055       0.3829      -0.4226,       1006       0.8055       0.2828      -0.5227,       1006       0.8055       0.4878      -0.3177,       1006       0.8055       0.3213      -0.4842,       1006       0.8055       0.1668      -0.6387
2017.1.26,2083.59,       1007      -0.7689      -0.7513       0.0176,       1007      -0.7689      -0.9979      -0.2291,       1007      -0.7689      -0.7752      -0.0063,       1007      -0.7689        -1.09      -0.3211,       1007      -0.7689      -2.6724      -1.9036,       1007      -0.7689      -2.0523      -1.2834,       1007      -0.7689      -0.6269        0.142,       1007      -0.7689      -0.4695       0.2993
2017.1.31,2067.57,       1008       0.6244       0.2863      -0.3381,       1008       0.6244       0.5055      -0.1189,       1008       0.6244       0.2156      -0.4088,       1008       0.6244       0.6969       0.0725,       1008       0.6244       1.7355       1.1111,       1008       0.6244       1.7925       1.1681,       1008       0.6244        0.178      -0.4464,       1008       0.6244       0.2369      -0.3875
2017.2.1,2080.48,       1009      -0.4552       0.0855       0.5407,       1009      -0.4552      -0.0003       0.4548,       1009      -0.4552       0.0507       0.5059,       1009      -0.4552       0.0033       0.4585,       1009      -0.4552       0.1803       0.6355,       1009      -0.4552       0.2182       0.6734,       1009      -0.4552       0.0038       0.4589,       1009      -0.4552       0.1008        0.556
2017.2.2,2071.01,       1010       0.1038       0.1315       0.0276,       1010       0.1038       0.3206       0.2168,       1010       0.1038       0.1526       0.0488,       1010       0.1038       0.1298        0.026,       1010       0.1038       1.1034       0.9996,       1010       0.1038       1.7884       1.6846,       1010       0.1038       0.2051       0.1013,       1010       0.1038       0.3222       0.2183
2017.2.3,2073.16,       1011       0.2171       0.3481       0.1311,       1011       0.2171       0.3454       0.1283,       1011       0.2171        0.291        0.074,       1011       0.2171       0.4675       0.2505,       1011       0.2171       0.1945      -0.0225,       1011       0.2171       0.4314       0.2143,       1011       0.2171       0.1126      -0.1045,       1011       0.2171       0.1168      -0.1003
2017.2.6,2077.66,       1012      -0.1179      -0.5363      -0.4184,       1012      -0.1179      -0.4108      -0.2929,       1012      -0.1179      -0.4929       -0.375,       1012      -0.1179      -0.6752      -0.5573,       1012      -0.1179       0.2222       0.3401,       1012      -0.1179       0.4184       0.5364,       1012      -0.1179      -0.2204      -0.1025,       1012      -0.1179      -0.3285      -0.2106
2017.2.7,2075.21,       1013      -0.4881       0.1991       0.6873,       1013      -0.4881       0.1863       0.6744,       1013      -0.4881       0.1406       0.6287,       1013      -0.4881        0.347       0.8351,       1013      -0.4881      -0.1242       0.3639,       1013      -0.4881       0.0005       0.4887,       1013      -0.4881       0.0072       0.4953,       1013      -0.4881      -0.0871        0.401
2017.2.8,2065.08,       1014       0.0387      -0.0008      -0.0396,       1014       0.0387       0.3813       0.3425,       1014       0.0387      -0.0378      -0.0765,       1014       0.0387       0.3548       0.3161,       1014       0.0387       0.9544       0.9156,       1014       0.0387       0.4129       0.3742,       1014       0.0387       0.1444       0.1057,       1014       0.0387        0.108       0.0693
2017.2.9,2065.88,       1015       0.4453       0.4173       -0.028,       1015       0.4453       0.4071      -0.0382,       1015       0.4453       0.4773        0.032,       1015       0.4453       0.4318      -0.0135,       1015       0.4453       0.5233        0.078,       1015       0.4453       2.4736       2.0282,       1015       0.4453       0.3366      -0.1087,       1015       0.4453       0.3636      -0.0817
2017.2.10,2075.08,       1016        0.172       0.0604      -0.1117,       1016        0.172       0.0871      -0.0849,       1016        0.172       0.0731       -0.099,       1016        0.172      -0.0214      -0.1934,       1016        0.172       0.9963       0.8242,       1016        0.172      -0.4181      -0.5902,       1016        0.172       0.1337      -0.0383,       1016        0.172       0.2088       0.0368
2017.2.13,2078.65,       1017      -0.1963      -0.0284       0.1679,       1017      -0.1963       0.0754       0.2717,       1017      -0.1963      -0.0294       0.1669,       1017      -0.1963      -0.1133        0.083,       1017      -0.1963       0.1566       0.3529,       1017      -0.1963       0.0783       0.2746,       1017      -0.1963       0.0707        0.267,       1017      -0.1963       0.2012       0.3975
2017.2.14,2074.57,       1018       0.4478       0.1891      -0.2587,       1018       0.4478       0.1633      -0.2845,       1018       0.4478        0.159      -0.2888,       1018       0.4478       0.1642      -0.2836,       1018       0.4478       1.1966       0.7488,       1018       0.4478       1.7912       1.3434,       1018       0.4478       0.1699      -0.2779,       1018       0.4478       0.2326      -0.2152
2017.2.15,2083.86,       1019      -0.0969      -0.0412       0.0558,       1019      -0.0969       0.2044       0.3013,       1019      -0.0969      -0.0015       0.0954,       1019      -0.0969       0.0431       0.1401,       1019      -0.0969       0.7816       0.8785,       1019      -0.0969      -0.3685      -0.2715,       1019      -0.0969      -0.0099       0.0871,       1019      -0.0969      -0.0221       0.0748
2017.2.16,2081.84,       1020      -0.0605      -0.0492       0.0113,       1020      -0.0605      -0.2087      -0.1482,       1020      -0.0605      -0.0508       0.0098,       1020      -0.0605      -0.1934      -0.1328,       1020      -0.0605       0.0249       0.0854,       1020      -0.0605      -0.0659      -0.0054,       1020      -0.0605      -0.0439       0.0166,       1020      -0.0605      -0.2511      -0.1906
2017.2.17,2080.58,       1021       0.1831       0.0882      -0.0949,       1021       0.1831       0.6401        0.457,       1021       0.1831       0.1438      -0.0393,       1021       0.1831       0.7292       0.5461,       1021       0.1831       0.3733       0.1902,       1021       0.1831       0.4784       0.2953,       1021       0.1831       0.1448      -0.0383,       1021       0.1831       0.1876       0.0044
2017.2.20,2084.39,       1022       0.8895      -0.1323      -1.0217,       1022       0.8895      -0.3538      -1.2433,       1022       0.8895      -0.1759      -1.0654,       1022       0.8895      -0.4513      -1.3408,       1022       0.8895      -0.2647      -1.1541,       1022       0.8895       0.1057      -0.7838,       1022       0.8895       0.0465       -0.843,       1022       0.8895       0.1512      -0.7383
2017.2.21,2102.93,       1023        0.175       0.0683      -0.1067,       1023        0.175      -0.0797      -0.2547,       1023        0.175       0.2172       0.0422,       1023        0.175       0.1011      -0.0739,       1023        0.175      -0.3052      -0.4801,       1023        0.175      -0.1975      -0.3725,       1023        0.175       0.1625      -0.0125,       1023        0.175       0.0466      -0.1284
2017.2.22,2106.61,       1024       0.0484      -0.0574      -0.1059,       1024       0.0484       -0.215      -0.2634,       1024       0.0484        0.031      -0.0174,       1024       0.0484      -0.3228      -0.3712,       1024       0.0484       0.1518       0.1034,       1024       0.0484      -0.2507      -0.2991,       1024       0.0484      -0.0192      -0.0676,       1024       0.0484      -0.0387      -0.0871
2017.2.23,2107.63,       1025       -0.641      -0.3225       0.3185,       1025       -0.641       0.0314       0.6725,       1025       -0.641       -0.274       0.3671,       1025       -0.641      -0.0946       0.5464,       1025       -0.641      -0.1442       0.4968,       1025       -0.641       0.7636       1.4046,       1025       -0.641       -0.215        0.426,       1025       -0.641      -0.1305       0.5105
2017.2.24,2094.12,       1026      -0.4107      -0.3928       0.0178,       1026      -0.4107      -0.1928       0.2179,       1026      -0.4107      -0.3401       0.0706,       1026      -0.4107       -0.202       0.2086,       1026      -0.4107        1.482       1.8927,       1026      -0.4107       0.9159       1.3266,       1026      -0.4107      -0.0895       0.3211,       1026      -0.4107      -0.1619       0.2488
2017.2.27,2085.52,       1027       0.2935       -0.243      -0.5365,       1027       0.2935      -0.1858      -0.4793,       1027       0.2935      -0.1813      -0.4748,       1027       0.2935      -0.4667      -0.7602,       1027       0.2935       0.9853       0.6918,       1027       0.2935      -0.5759      -0.8693,       1027       0.2935       0.0055      -0.2879,       1027       0.2935      -0.0723      -0.3657
2017.2.28,2091.64,       1028       0.5264       0.6646       0.1382,       1028       0.5264       0.3895      -0.1369,       1028       0.5264       0.6465       0.1202,       1028       0.5264        0.585       0.0586,       1028       0.5264       0.8446       0.3182,       1028       0.5264        0.916       0.3897,       1028       0.5264       0.7113       0.1849,       1028       0.5264       0.2952      -0.2312
2017.3.2,2102.65,       1029      -1.1367      -0.3203       0.8164,       1029      -1.1367      -0.3753       0.7614,       1029      -1.1367      -0.2818       0.8549,       1029      -1.1367      -0.6162       0.5204,       1029      -1.1367      -0.3035       0.8332,       1029      -1.1367       0.6619       1.7986,       1029      -1.1367      -0.1589       0.9777,       1029      -1.1367       -0.363       0.7737
2017.3.3,2078.75,       1030       0.1256       0.2392       0.1137,       1030       0.1256       0.6321       0.5065,       1030       0.1256       0.1073      -0.0183,       1030       0.1256       0.7752       0.6497,       1030       0.1256       1.4666       1.3411,       1030       0.1256       0.3373       0.2117,       1030       0.1256       0.0627      -0.0628,       1030       0.1256       0.0412      -0.0843
2017.3.6,2081.36,       1031       0.6097      -0.0367      -0.6464,       1031       0.6097      -0.0004        -0.61,       1031       0.6097      -0.0116      -0.6213,       1031       0.6097      -0.2176      -0.8273,       1031       0.6097      -0.4473       -1.057,       1031       0.6097      -0.8696      -1.4793,       1031       0.6097      -0.0103        -0.62,       1031       0.6097       0.0004      -0.6093
2017.3.7,2094.05,       1032       0.0649      -0.2113      -0.2763,       1032       0.0649       0.1482       0.0833,       1032       0.0649      -0.2908      -0.3557,       1032       0.0649       0.0007      -0.0642,       1032       0.0649       0.1432       0.0783,       1032       0.0649       0.0251      -0.0399,       1032       0.0649      -0.0695      -0.1344,       1032       0.0649      -0.0802      -0.1451
2017.3.8,2095.41,       1033      -0.2076      -0.1064       0.1012,       1033      -0.2076      -0.3345      -0.1269,       1033      -0.2076      -0.2196       -0.012,       1033      -0.2076      -0.3772      -0.1696,       1033      -0.2076       0.4771       0.6847,       1033      -0.2076       0.2314        0.439,       1033      -0.2076       0.0305       0.2381,       1033      -0.2076      -0.2379      -0.0303
2017.3.9,2091.06,       1034       0.3008       0.4532       0.1524,       1034       0.3008       0.5054       0.2046,       1034       0.3008       0.4114       0.1106,       1034       0.3008       0.4235       0.1227,       1034       0.3008       1.0606       0.7598,       1034       0.3008       0.7617       0.4609,       1034       0.3008       0.3297       0.0289,       1034       0.3008       0.2191      -0.0817
2017.3.10,2097.35,       1035        0.965       0.0731      -0.8919,       1035        0.965       0.5098      -0.4553,       1035        0.965       0.0517      -0.9133,       1035        0.965       0.7044      -0.2606,       1035        0.965       0.4547      -0.5104,       1035        0.965       0.9148      -0.0502,       1035        0.965       0.0598      -0.9053,       1035        0.965       0.1533      -0.8118
2017.3.13,2117.59,       1036       0.7645       -0.108      -0.8726,       1036       0.7645      -0.3374      -1.1019,       1036       0.7645       -0.009      -0.7735,       1036       0.7645      -0.2008      -0.9653,       1036       0.7645      -0.5578      -1.3223,       1036       0.7645      -0.3175       -1.082,       1036       0.7645       -0.004      -0.7686,       1036       0.7645       0.0119      -0.7527
2017.3.14,2133.78,       1037      -0.0366       -0.221      -0.1844,       1037      -0.0366       0.3602       0.3967,       1037      -0.0366      -0.0858      -0.0492,       1037      -0.0366       0.3326       0.3692,       1037      -0.0366       0.2105       0.2471,       1037      -0.0366      -0.8543      -0.8178,       1037      -0.0366      -0.0154       0.0212,       1037      -0.0366       0.2101       0.2467
2017.3.15,2133,       1038       0.8008       0.4838      -0.3169,       1038       0.8008       0.4718      -0.3289,       1038       0.8008       0.5133      -0.2875,       1038       0.8008       0.5615      -0.2393,       1038       0.8008       2.5846       1.7839,       1038       0.8008       1.0892       0.2885,       1038       0.8008        0.382      -0.4188,       1038       0.8008        0.591      -0.2098
2017.3.16,2150.08,       1039       0.6744      -0.2842      -0.9586,       1039       0.6744       0.0226      -0.6518,       1039       0.6744      -0.1651      -0.8395,       1039       0.6744      -0.0272      -0.7016,       1039       0.6744       -0.106      -0.7804,       1039       0.6744      -0.9364      -1.6108,       1039       0.6744      -0.0046       -0.679,       1039       0.6744      -0.0748      -0.7492
2017.3.17,2164.58,       1040      -0.3497      -0.2785       0.0713,       1040      -0.3497       0.5414       0.8911,       1040      -0.3497      -0.1377       0.2121,       1040      -0.3497       0.3674       0.7171,       1040      -0.3497       -0.642      -0.2922,       1040      -0.3497       0.3124       0.6621,       1040      -0.3497      -0.0631       0.2866,       1040      -0.3497       0.1936       0.5434
2017.3.20,2157.01,       1041       0.9907      -0.1037      -1.0944,       1041       0.9907      -0.0735      -1.0642,       1041       0.9907      -0.1602      -1.1509,       1041       0.9907      -0.0817      -1.0724,       1041       0.9907      -0.4668      -1.4575,       1041       0.9907       0.4033      -0.5875,       1041       0.9907      -0.0145      -1.0052,       1041       0.9907      -0.1003      -1.0911
2017.3.21,2178.38,       1042      -0.4627      -0.9885      -0.5257,       1042      -0.4627      -0.8059      -0.3431,       1042      -0.4627      -0.8219      -0.3592,       1042      -0.4627      -0.8011      -0.3383,       1042      -0.4627      -1.9376      -1.4749,       1042      -0.4627       0.7866       1.2494,       1042      -0.4627       -0.548      -0.0852,       1042      -0.4627      -0.4827        -0.02
2017.3.22,2168.3,       1043       0.2038       0.3124       0.1086,       1043       0.2038       0.4733       0.2695,       1043       0.2038       0.2821       0.0782,       1043       0.2038       0.3718        0.168,       1043       0.2038       1.8534       1.6496,       1043       0.2038       0.8585       0.6546,       1043       0.2038       0.1811      -0.0227,       1043       0.2038       0.1819      -0.0219
2017.3.23,2172.72,       1044      -0.1735       0.2054        0.379,       1044      -0.1735       0.2041       0.3776,       1044      -0.1735       0.2054       0.3789,       1044      -0.1735       0.3178       0.4913,       1044      -0.1735      -0.4239      -0.2504,       1044      -0.1735       0.0659       0.2394,       1044      -0.1735       0.1801       0.3537,       1044      -0.1735       0.1279       0.3014
2017.3.24,2168.95,       1045      -0.6127      -0.5846       0.0282,       1045      -0.6127      -0.2484       0.3643,       1045      -0.6127       -0.638      -0.0252,       1045      -0.6127      -0.4153       0.1974,       1045      -0.6127      -1.2048      -0.5921,       1045      -0.6127       0.0435       0.6563,       1045      -0.6127      -0.3229       0.2899,       1045      -0.6127      -0.1497        0.463
2017.3.27,2155.66,       1046       0.3549       0.5558       0.2009,       1046       0.3549       0.5785       0.2237,       1046       0.3549       0.5445       0.1896,       1046       0.3549       0.6954       0.3406,       1046       0.3549        1.776       1.4211,       1046       0.3549       1.2475       0.8926,       1046       0.3549       0.3353      -0.0196,       1046       0.3549       0.2614      -0.0935
2017.3.28,2163.31,       1047       0.1696       0.2325       0.0629,       1047       0.1696       0.1158      -0.0538,       1047       0.1696       0.2929       0.1233,       1047       0.1696        0.083      -0.0866,       1047       0.1696       0.4876        0.318,       1047       0.1696      -0.1563      -0.3259,       1047       0.1696       0.2524       0.0828,       1047       0.1696       0.2863       0.1167
2017.3.29,2166.98,       1048       -0.108      -0.1719      -0.0639,       1048       -0.108       0.0685       0.1765,       1048       -0.108      -0.0992       0.0088,       1048       -0.108      -0.1361      -0.0281,       1048       -0.108      -0.5196      -0.4116,       1048       -0.108       0.5109       0.6189,       1048       -0.108       0.0342       0.1422,       1048       -0.108       0.0328       0.1407
2017.3.30,2164.64,       1049      -0.2037      -0.1619       0.0418,       1049      -0.2037      -0.3055      -0.1018,       1049      -0.2037      -0.1745       0.0293,       1049      -0.2037        -0.47      -0.2662,       1049      -0.2037       0.6109       0.8146,       1049      -0.2037       0.2028       0.4065,       1049      -0.2037       0.0185       0.2222,       1049      -0.2037      -0.0905       0.1132
2017.3.31,2160.23,       1050        0.337        0.331       -0.006,       1050        0.337       0.2216      -0.1154,       1050        0.337        0.312       -0.025,       1050        0.337       0.3207      -0.0163,       1050        0.337       -0.061       -0.398,       1050        0.337      -0.1353      -0.4723,       1050        0.337       0.1276      -0.2094,       1050        0.337       0.0587      -0.2783
2017.4.3,2167.51,       1051      -0.2957      -0.2303       0.0655,       1051      -0.2957      -0.0986       0.1972,       1051      -0.2957      -0.2211       0.0747,       1051      -0.2957      -0.2104       0.0853,       1051      -0.2957       1.0725       1.3682,       1051      -0.2957       0.4468       0.7426,       1051      -0.2957      -0.1984       0.0973,       1051      -0.2957      -0.2829       0.0128
2017.4.4,2161.1,       1052      -0.0116       0.1279       0.1395,       1052      -0.0116        0.323       0.3346,       1052      -0.0116       0.1273       0.1389,       1052      -0.0116       0.1363       0.1479,       1052      -0.0116       1.2441       1.2557,       1052      -0.0116       0.0634       0.0749,       1052      -0.0116       0.1488       0.1604,       1052      -0.0116       0.1485       0.1601
2017.4.5,2160.85,       1053      -0.3749      -0.2568        0.118,       1053      -0.3749      -0.2221       0.1528,       1053      -0.3749      -0.3052       0.0696,       1053      -0.3749      -0.2041       0.1707,       1053      -0.3749       0.5148       0.8897,       1053      -0.3749       0.0694       0.4442,       1053      -0.3749      -0.1869        0.188,       1053      -0.3749      -0.2279       0.1469
2017.4.6,2152.75,       1054      -0.0474       0.0053       0.0527,       1054      -0.0474      -0.0146       0.0328,       1054      -0.0474       0.0173       0.0647,       1054      -0.0474      -0.0885      -0.0411,       1054      -0.0474       0.4211       0.4685,       1054      -0.0474      -0.0094        0.038,       1054      -0.0474       0.1122       0.1596,       1054      -0.0474      -0.0687      -0.0213
2017.4.7,2151.73,       1055      -0.8556        0.163       1.0186,       1055      -0.8556       0.1178       0.9734,       1055      -0.8556        0.142       0.9975,       1055      -0.8556      -0.0129       0.8427,       1055      -0.8556       0.1231       0.9787,       1055      -0.8556       0.1418       0.9974,       1055      -0.8556       0.1164        0.972,       1055      -0.8556      -0.0966        0.759
2017.4.10,2133.32,       1056      -0.4439       -0.155       0.2889,       1056      -0.4439       0.0038       0.4478,       1056      -0.4439      -0.3091       0.1348,       1056      -0.4439      -0.1499        0.294,       1056      -0.4439      -0.1127       0.3312,       1056      -0.4439       0.3004       0.7444,       1056      -0.4439      -0.1155       0.3285,       1056      -0.4439      -0.2474       0.1965
2017.4.11,2123.85,       1057       0.2382       0.0372      -0.2011,       1057       0.2382        0.022      -0.2162,       1057       0.2382       0.0735      -0.1647,       1057       0.2382      -0.1631      -0.4013,       1057       0.2382       0.6665       0.4282,       1057       0.2382      -0.6151      -0.8534,       1057       0.2382       0.0568      -0.1814,       1057       0.2382       0.0359      -0.2024
2017.4.12,2128.91,       1058       0.9254      -0.3028      -1.2282,       1058       0.9254       0.0004      -0.9249,       1058       0.9254      -0.3075      -1.2329,       1058       0.9254      -0.1642      -1.0895,       1058       0.9254      -1.1951      -2.1204,       1058       0.9254       0.5149      -0.4105,       1058       0.9254      -0.2358      -1.1611,       1058       0.9254      -0.0805      -1.0058
2017.4.13,2148.61,       1059       -0.639       -0.322        0.317,       1059       -0.639      -0.4655       0.1735,       1059       -0.639      -0.2097       0.4293,       1059       -0.639      -0.1754       0.4636,       1059       -0.639      -0.4353       0.2038,       1059       -0.639       0.8272       1.4663,       1059       -0.639      -0.0748       0.5642,       1059       -0.639      -0.1037       0.5354
2017.4.14,2134.88,       1060       0.5096      -0.0903      -0.5999,       1060       0.5096       0.3403      -0.1694,       1060       0.5096      -0.1488      -0.6584,       1060       0.5096       0.1651      -0.3446,       1060       0.5096       0.2527       -0.257,       1060       0.5096       0.8683       0.3587,       1060       0.5096      -0.0532      -0.5628,       1060       0.5096       0.0149      -0.4948
2017.4.17,2145.76,       1061       0.1258      -0.1508      -0.2766,       1061       0.1258      -0.3893      -0.5151,       1061       0.1258      -0.1447      -0.2705,       1061       0.1258      -0.5131      -0.6389,       1061       0.1258       0.4463       0.3204,       1061       0.1258      -1.7905      -1.9163,       1061       0.1258         0.01      -0.1158,       1061       0.1258      -0.2631       -0.389
2017.4.18,2148.46,       1062      -0.4682        -0.37       0.0982,       1062      -0.4682       -0.438       0.0302,       1062      -0.4682      -0.5612       -0.093,       1062      -0.4682      -0.6426      -0.1743,       1062      -0.4682       2.5353       3.0035,       1062      -0.4682       1.8983       2.3666,       1062      -0.4682      -0.2489       0.2193,       1062      -0.4682      -0.1905       0.2777
2017.4.19,2138.4,       1063       0.5027      -0.0069      -0.5096,       1063       0.5027      -0.0486      -0.5513,       1063       0.5027      -0.0558      -0.5585,       1063       0.5027        0.024      -0.4787,       1063       0.5027       2.4822       1.9794,       1063       0.5027       1.2988       0.7961,       1063       0.5027       0.0765      -0.4262,       1063       0.5027       0.0856      -0.4171
2017.4.20,2149.15,       1064       0.7394       0.2768      -0.4626,       1064       0.7394       0.1791      -0.5602,       1064       0.7394        0.335      -0.4044,       1064       0.7394       0.1347      -0.6047,       1064       0.7394       0.6637      -0.0756,       1064       0.7394       0.3991      -0.3403,       1064       0.7394        0.175      -0.5643,       1064       0.7394       0.2602      -0.4792
2017.4.21,2165.04,       1065       0.4018       0.3216      -0.0802,       1065       0.4018       0.9439       0.5421,       1065       0.4018       0.5064       0.1046,       1065       0.4018       0.7832       0.3813,       1065       0.4018       0.1667      -0.2351,       1065       0.4018       0.7931       0.3913,       1065       0.4018       0.6854       0.2835,       1065       0.4018       0.5598        0.158
2017.4.24,2173.74,       1066       1.0631       0.6115      -0.4516,       1066       1.0631       0.0822       -0.981,       1066       1.0631       0.6723      -0.3909,       1066       1.0631       0.5304      -0.5328,       1066       1.0631       1.6083       0.5451,       1066       1.0631       1.3287       0.2655,       1066       1.0631       0.3778      -0.6853,       1066       1.0631       0.3681       -0.695
2017.4.25,2196.85,       1067       0.5003       0.0196      -0.4807,       1067       0.5003       0.0799      -0.4203,       1067       0.5003       0.2086      -0.2917,       1067       0.5003      -0.0548      -0.5551,       1067       0.5003       0.0731      -0.4272,       1067       0.5003       0.3798      -0.1204,       1067       0.5003       0.1305      -0.3698,       1067       0.5003        0.024      -0.4762
