Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2011.1.14,2108.17,       1002      -0.3947       0.0486       0.4433,       1003      -0.3947       0.1136       0.5082,       1002      -0.3947      -0.1757       0.2189,       1003      -0.3947      -0.0923       0.3023,       1002      -0.3947      -0.5768      -0.1822,       1003      -0.3947       0.0951       0.4897,       1002      -0.3947       0.0486       0.4433,       1003      -0.3947       0.0769       0.4716
2011.1.17,2099.85,       1003      -0.1605       0.3086        0.469,       1004      -0.1605       -0.084       0.0765,       1003      -0.1605       0.0804       0.2409,       1004      -0.1605       0.6407       0.8012,       1003      -0.1605       -0.675      -0.5145,       1004      -0.1605       0.0238       0.1843,       1003      -0.1605       0.3086        0.469,       1004      -0.1605       0.2497       0.4102
2011.1.18,2096.48,       1004       0.9163       0.2001      -0.7162,       1005       0.9163       0.8472      -0.0691,       1004       0.9163       0.3783       -0.538,       1005       0.9163       1.2164       0.3001,       1004       0.9163       0.1057      -0.8106,       1005       0.9163       0.1847      -0.7316,       1004       0.9163       0.2001      -0.7162,       1005       0.9163       0.2444      -0.6719
2011.1.19,2115.69,       1005      -0.4268      -0.8439       -0.417,       1006      -0.4268      -1.7789      -1.3521,       1005      -0.4268       -1.524      -1.0972,       1006      -0.4268      -1.8476      -1.4208,       1005      -0.4268      -2.6676      -2.2408,       1006      -0.4268      -0.2228        0.204,       1005      -0.4268      -0.8439       -0.417,       1006      -0.4268      -0.9708       -0.544
2011.1.20,2106.66,       1006       -1.744      -0.0129       1.7311,       1007       -1.744      -0.9473       0.7967,       1006       -1.744      -0.5286       1.2154,       1007       -1.744      -0.7369       1.0071,       1006       -1.744      -0.6492       1.0948,       1007       -1.744       0.1463       1.8903,       1006       -1.744      -0.0129       1.7311,       1007       -1.744      -0.0048       1.7392
2011.1.21,2069.92,       1007       0.5913      -0.1155      -0.7068,       1008       0.5913      -0.3255      -0.9168,       1007       0.5913      -0.5143      -1.1056,       1008       0.5913      -0.2348      -0.8262,       1007       0.5913      -0.7953      -1.3867,       1008       0.5913       0.1793      -0.4121,       1007       0.5913      -0.1155      -0.7068,       1008       0.5913       0.0213        -0.57
2011.1.24,2082.16,       1008       0.2166       0.0947      -0.1219,       1009       0.2166       0.3947       0.1781,       1008       0.2166       0.7727       0.5561,       1009       0.2166       0.2905       0.0739,       1008       0.2166      -0.2859      -0.5025,       1009       0.2166        0.022      -0.1946,       1008       0.2166       0.0947      -0.1219,       1009       0.2166      -0.2331      -0.4497
2011.1.25,2086.67,       1009       1.1401       0.3557      -0.7844,       1010       1.1401       0.1296      -1.0105,       1009       1.1401       0.3902      -0.7499,       1010       1.1401       -0.181      -1.3211,       1009       1.1401      -0.5083      -1.6484,       1010       1.1401       0.0255      -1.1146,       1009       1.1401       0.3557      -0.7844,       1010       1.1401       0.3366      -0.8035
2011.1.26,2110.46,       1010       0.2156       0.2643       0.0488,       1011       0.2156       0.1674      -0.0482,       1010       0.2156       0.1898      -0.0258,       1011       0.2156       0.7488       0.5332,       1010       0.2156      -0.4306      -0.6461,       1011       0.2156       0.0945      -0.1211,       1010       0.2156       0.2643       0.0488,       1011       0.2156       0.3648       0.1492
2011.1.27,2115.01,       1011      -0.3376      -0.3408      -0.0032,       1012      -0.3376       -0.946      -0.6084,       1011      -0.3376      -0.7553      -0.4178,       1012      -0.3376      -0.6036       -0.266,       1011      -0.3376       -1.152      -0.8144,       1012      -0.3376       0.1301       0.4677,       1011      -0.3376      -0.3408      -0.0032,       1012      -0.3376      -0.4159      -0.0783
2011.1.28,2107.87,       1012      -1.8094      -0.8371       0.9723,       1013      -1.8094      -0.4644        1.345,       1012      -1.8094      -1.4829       0.3265,       1013      -1.8094      -0.2262       1.5832,       1012      -1.8094      -1.5025       0.3069,       1013      -1.8094       0.1095       1.9189,       1012      -1.8094      -0.8371       0.9723,       1013      -1.8094      -0.6237       1.1857
2011.1.31,2069.73,       1013       0.1111       0.6184       0.5073,       1014       0.1111       0.5153       0.4041,       1013       0.1111       0.3189       0.2078,       1014       0.1111       0.4849       0.3738,       1013       0.1111      -0.1179       -0.229,       1014       0.1111       0.1311       0.0199,       1013       0.1111       0.6184       0.5073,       1014       0.1111       0.7368       0.6257
2011.2.1,2072.03,       1014       0.4686       1.0611       0.5925,       1015       0.4686        1.232       0.7633,       1014       0.4686       1.5789       1.1103,       1015       0.4686       0.2699      -0.1987,       1014       0.4686       0.8911       0.4224,       1015       0.4686       0.0857      -0.3829,       1014       0.4686       1.0611       0.5925,       1015       0.4686       1.4483       0.9797
2011.2.7,2081.74,       1015      -0.5784       0.1764       0.7548,       1016      -0.5784       0.6069       1.1852,       1015      -0.5784      -0.0531       0.5253,       1016      -0.5784      -0.1081       0.4702,       1015      -0.5784      -0.3732       0.2052,       1016      -0.5784       0.0436       0.6219,       1015      -0.5784       0.1764       0.7548,       1016      -0.5784       0.3543       0.9327
2011.2.8,2069.7,       1016      -1.1654      -0.1913       0.9741,       1017      -1.1654      -1.0254         0.14,       1016      -1.1654      -0.7964        0.369,       1017      -1.1654      -0.5046       0.6608,       1016      -1.1654      -1.4258      -0.2604,       1017      -1.1654       0.1259       1.2913,       1016      -1.1654      -0.1913       0.9741,       1017      -1.1654      -0.2451       0.9203
2011.2.9,2045.58,       1017      -1.8127      -0.6603       1.1524,       1018      -1.8127      -1.1526       0.6601,       1017      -1.8127      -1.0832       0.7295,       1018      -1.8127        -0.94       0.8727,       1017      -1.8127      -1.0934       0.7193,       1018      -1.8127       0.0679       1.8806,       1017      -1.8127      -0.6603       1.1524,       1018      -1.8127      -0.5242       1.2885
2011.2.10,2008.5,       1018      -1.5589       0.1344       1.6933,       1019      -1.5589       0.0369       1.5958,       1018      -1.5589       0.4143       1.9731,       1019      -1.5589      -0.3733       1.1856,       1018      -1.5589      -0.5309       1.0279,       1019      -1.5589       0.0543       1.6131,       1018      -1.5589       0.1344       1.6933,       1019      -1.5589      -0.0193       1.5395
2011.2.11,1977.19,       1019       1.8916       0.7583      -1.1332,       1020       1.8916       1.5623      -0.3293,       1019       1.8916        1.226      -0.6656,       1020       1.8916       1.5654      -0.3262,       1019       1.8916       0.4787      -1.4129,       1020       1.8916       0.0872      -1.8044,       1019       1.8916       0.7583      -1.1332,       1020       1.8916       0.8236       -1.068
2011.2.14,2014.59,       1020       -0.202       0.0241       0.2261,       1021       -0.202        0.428       0.6301,       1020       -0.202       0.0499       0.2519,       1021       -0.202       0.9562       1.1583,       1020       -0.202      -0.6339      -0.4319,       1021       -0.202       0.1125       0.3146,       1020       -0.202       0.0241       0.2261,       1021       -0.202       0.0032       0.2052
2011.2.15,2010.52,       1021      -1.0649       0.4618       1.5267,       1022      -1.0649       0.6213       1.6862,       1021      -1.0649       0.7189       1.7838,       1022      -1.0649       0.4706       1.5355,       1021      -1.0649      -0.1775       0.8874,       1022      -1.0649        0.174       1.2389,       1021      -1.0649       0.4618       1.5267,       1022      -1.0649       0.3383       1.4032
2011.2.16,1989.11,       1022      -0.5978        0.496       1.0938,       1023      -0.5978       0.3058       0.9036,       1022      -0.5978       0.7575       1.3553,       1023      -0.5978       0.4992       1.0969,       1022      -0.5978      -0.0441       0.5536,       1023      -0.5978       0.2971       0.8949,       1022      -0.5978        0.496       1.0938,       1023      -0.5978       0.2917       0.8895
2011.2.17,1977.22,       1023       1.8167       0.2149      -1.6018,       1024       1.8167       0.3424      -1.4742,       1023       1.8167       0.6673      -1.1494,       1024       1.8167       0.3133      -1.5034,       1023       1.8167       -0.225      -2.0417,       1024       1.8167       0.0391      -1.7776,       1023       1.8167       0.2149      -1.6018,       1024       1.8167       0.2302      -1.5865
2011.2.18,2013.14,       1024      -0.3894      -0.2307       0.1587,       1025      -0.3894      -0.8108      -0.4214,       1024      -0.3894      -0.1336       0.2558,       1025      -0.3894      -0.8962      -0.5067,       1024      -0.3894      -1.2693      -0.8799,       1025      -0.3894       0.1649       0.5543,       1024      -0.3894      -0.2307       0.1587,       1025      -0.3894      -0.2875       0.1019
2011.2.21,2005.3,       1025      -1.7643      -0.9111       0.8532,       1026      -1.7643      -1.2343       0.5301,       1025      -1.7643      -1.6137       0.1506,       1026      -1.7643      -1.1904       0.5739,       1025      -1.7643      -1.3016       0.4628,       1026      -1.7643       0.2527        2.017,       1025      -1.7643      -0.9111       0.8532,       1026      -1.7643      -1.0897       0.6746
2011.2.22,1969.92,       1026      -0.4208      -0.2948        0.126,       1027      -0.4208      -0.7898       -0.369,       1026      -0.4208       0.1916       0.6124,       1027      -0.4208       -0.646      -0.2251,       1026      -0.4208      -1.7177      -1.2969,       1027      -0.4208       0.0996       0.5205,       1026      -0.4208      -0.2948        0.126,       1027      -0.4208      -0.3956       0.0253
2011.2.23,1961.63,       1027       -0.599      -0.6881      -0.0891,       1028       -0.599      -1.0215      -0.4225,       1027       -0.599      -1.5082      -0.9092,       1028       -0.599      -1.3688      -0.7698,       1027       -0.599      -1.1844      -0.5854,       1028       -0.599       0.1839       0.7829,       1027       -0.599      -0.6881      -0.0891,       1028       -0.599      -0.6386      -0.0396
2011.2.24,1949.88,       1028       0.6949       0.4942      -0.2007,       1029       0.6949       0.6435      -0.0514,       1028       0.6949       0.7869        0.092,       1029       0.6949       1.2779       0.5829,       1028       0.6949      -0.0244      -0.7193,       1029       0.6949       0.1487      -0.5462,       1028       0.6949       0.4942      -0.2007,       1029       0.6949       0.4129       -0.282
2011.2.25,1963.43,       1029       -1.229       0.5446       1.7736,       1030       -1.229       0.3775       1.6065,       1029       -1.229        1.369        2.598,       1030       -1.229        1.001       2.2299,       1029       -1.229       0.5485       1.7774,       1030       -1.229        0.383        1.612,       1029       -1.229       0.5446       1.7736,       1030       -1.229       0.4949       1.7239
2011.2.28,1939.3,       1030      -0.5703      -0.3548       0.2155,       1031      -0.5703      -1.2923       -0.722,       1030      -0.5703      -0.6767      -0.1064,       1031      -0.5703       -0.635      -0.0647,       1030      -0.5703      -1.4384      -0.8681,       1031      -0.5703        0.129       0.6993,       1030      -0.5703      -0.3548       0.2155,       1031      -0.5703      -0.3544       0.2159
2011.3.2,1928.24,       1031       2.1999       0.6819       -1.518,       1032       2.1999       1.3522      -0.8477,       1031       2.1999       1.6894      -0.5105,       1032       2.1999       1.6937      -0.5062,       1031       2.1999       0.5071      -1.6928,       1032       2.1999       0.0127      -2.1872,       1031       2.1999       0.6819       -1.518,       1032       2.1999       0.8417      -1.3582
2011.3.3,1970.66,       1032       1.7263       0.2487      -1.4776,       1033       1.7263       0.8094      -0.9169,       1032       1.7263       0.1708      -1.5555,       1033       1.7263       0.2131      -1.5132,       1032       1.7263       0.0571      -1.6692,       1033       1.7263       0.4168      -1.3095,       1032       1.7263       0.2487      -1.4776,       1033       1.7263       0.3139      -1.4124
2011.3.4,2004.68,       1033      -1.2177      -0.3403       0.8773,       1034      -1.2177      -0.7887        0.429,       1033      -1.2177      -0.6851       0.5325,       1034      -1.2177      -0.4689       0.7487,       1033      -1.2177      -1.2746       -0.057,       1034      -1.2177       0.0996       1.3172,       1033      -1.2177      -0.3403       0.8773,       1034      -1.2177      -0.3269       0.8907
2011.3.7,1980.27,       1034       0.8105       0.2285       -0.582,       1035       0.8105       0.1004      -0.7101,       1034       0.8105       0.9072       0.0967,       1035       0.8105      -0.4232      -1.2337,       1034       0.8105       -0.546      -1.3565,       1035       0.8105       0.0606      -0.7499,       1034       0.8105       0.2285       -0.582,       1035       0.8105       0.2873      -0.5232
2011.3.8,1996.32,       1035        0.258       0.1842      -0.0738,       1036        0.258       0.6549       0.3969,       1035        0.258       0.0725      -0.1855,       1036        0.258       0.4703       0.2123,       1035        0.258      -0.1278      -0.3857,       1036        0.258       0.1789      -0.0791,       1035        0.258       0.1842      -0.0738,       1036        0.258       0.1772      -0.0807
2011.3.9,2001.47,       1036      -0.9938      -0.8086       0.1852,       1037      -0.9938      -1.5011      -0.5073,       1036      -0.9938      -1.1645      -0.1707,       1037      -0.9938      -1.7805      -0.7867,       1036      -0.9938      -2.4086      -1.4148,       1037      -0.9938      -0.1838         0.81,       1036      -0.9938      -0.8086       0.1852,       1037      -0.9938      -0.9517        0.042
2011.3.10,1981.58,       1037      -1.3141      -0.6417       0.6724,       1038      -1.3141        0.029       1.3431,       1037      -1.3141      -0.3178       0.9963,       1038      -1.3141      -0.1627       1.1514,       1037      -1.3141      -0.9211        0.393,       1038      -1.3141       0.0768       1.3909,       1037      -1.3141      -0.6417       0.6724,       1038      -1.3141      -0.5974       0.7167
2011.3.11,1955.54,       1038       0.8023      -0.3931      -1.1954,       1039       0.8023      -2.0368      -2.8391,       1038       0.8023      -2.1672      -2.9695,       1039       0.8023      -1.0586       -1.861,       1038       0.8023      -1.1671      -1.9695,       1039       0.8023       0.0908      -0.7115,       1038       0.8023      -0.3931      -1.1954,       1039       0.8023      -0.3726       -1.175
2011.3.14,1971.23,       1039         -2.4      -1.9899       0.4101,       1040         -2.4      -5.2352      -2.8352,       1039         -2.4      -3.4616      -1.0615,       1040         -2.4      -5.6646      -3.2646,       1039         -2.4      -0.8303       1.5697,       1040         -2.4      -4.4287      -2.0287,       1039         -2.4      -1.9899       0.4101,       1040         -2.4      -1.6788       0.7212
2011.3.15,1923.92,       1040       1.7698       0.3929       -1.377,       1041       1.7698       5.1305       3.3607,       1040       1.7698       2.8311       1.0613,       1041       1.7698       4.9171       3.1472,       1040       1.7698       1.4747      -0.2952,       1041       1.7698       0.0559      -1.7139,       1040       1.7698       0.3929       -1.377,       1041       1.7698       0.2445      -1.5253
2011.3.16,1957.97,       1041       0.0541      -0.4022      -0.4564,       1042       0.0541       0.5199       0.4658,       1041       0.0541      -0.5912      -0.6453,       1042       0.0541      -0.0902      -0.1443,       1041       0.0541      -0.5528      -0.6069,       1042       0.0541         0.02      -0.0342,       1041       0.0541      -0.4022      -0.4564,       1042       0.0541      -0.1076      -0.1617
2011.3.17,1959.03,       1042       1.1281       1.0604      -0.0677,       1043       1.1281       0.4301       -0.698,       1042       1.1281       1.1237      -0.0044,       1043       1.1281       0.6258      -0.5023,       1042       1.1281       1.0232      -0.1049,       1043       1.1281       1.0513      -0.0768,       1042       1.1281       1.0604      -0.0677,       1043       1.1281       0.9543      -0.1739
2011.3.18,1981.13,       1043       1.1251       0.8913      -0.2338,       1044       1.1251       0.6464      -0.4788,       1043       1.1251       0.7661       -0.359,       1044       1.1251       0.6502      -0.4749,       1043       1.1251       0.3641       -0.761,       1044       1.1251       0.1886      -0.9365,       1043       1.1251       0.8913      -0.2338,       1044       1.1251       0.8237      -0.3015
2011.3.21,2003.42,       1044       0.5111       0.4146      -0.0965,       1045       0.5111       0.6602        0.149,       1044       0.5111       0.3984      -0.1127,       1045       0.5111        0.619       0.1079,       1044       0.5111       0.1723      -0.3388,       1045       0.5111        0.106      -0.4051,       1044       0.5111       0.4146      -0.0965,       1045       0.5111       0.3597      -0.1514
2011.3.22,2013.66,       1045      -0.0735       0.0439       0.1174,       1046      -0.0735       0.1496       0.2231,       1045      -0.0735       0.0332       0.1067,       1046      -0.0735        0.172       0.2455,       1045      -0.0735      -0.6511      -0.5776,       1046      -0.0735       0.3653       0.4388,       1045      -0.0735       0.0439       0.1174,       1046      -0.0735       0.0055        0.079
2011.3.23,2012.18,       1046       1.2226       0.6688      -0.5538,       1047       1.2226       0.0263      -1.1963,       1046       1.2226         0.34      -0.8826,       1047       1.2226      -0.0844       -1.307,       1046       1.2226      -0.1286      -1.3512,       1047       1.2226       0.1149      -1.1077,       1046       1.2226       0.6688      -0.5538,       1047       1.2226       0.5075      -0.7151
2011.3.24,2036.78,       1047       0.8474       0.7835       -0.064,       1048       0.8474       1.3509       0.5035,       1047       0.8474       1.4826       0.6351,       1048       0.8474       1.4354        0.588,       1047       0.8474       0.2111      -0.6364,       1048       0.8474       0.3227      -0.5247,       1047       0.8474       0.7835       -0.064,       1048       0.8474        0.878       0.0306
2011.3.25,2054.04,       1048       0.1144       0.0034       -0.111,       1049       0.1144      -0.4128      -0.5272,       1048       0.1144        -0.57      -0.6844,       1049       0.1144      -0.2471      -0.3615,       1048       0.1144      -0.7112      -0.8256,       1049       0.1144       0.0804       -0.034,       1048       0.1144       0.0034       -0.111,       1049       0.1144       0.0819      -0.0325
2011.3.28,2056.39,       1049       0.7654       0.0008      -0.7646,       1050       0.7654      -0.1352      -0.9007,       1049       0.7654       0.3448      -0.4206,       1050       0.7654      -0.3673      -1.1327,       1049       0.7654      -0.6199      -1.3853,       1050       0.7654         0.03      -0.7354,       1049       0.7654       0.0008      -0.7646,       1050       0.7654       0.0096      -0.7558
2011.3.29,2072.13,       1050        0.929       0.9041      -0.0249,       1051        0.929       2.6131       1.6841,       1050        0.929       2.1397       1.2107,       1051        0.929       2.4509       1.5219,       1050        0.929       1.0984       0.1694,       1051        0.929       0.2687      -0.6603,       1050        0.929       0.9041      -0.0249,       1051        0.929       0.8178      -0.1112
2011.3.30,2091.38,       1051       0.7325       0.3267      -0.4059,       1052       0.7325      -0.3879      -1.1205,       1051       0.7325       0.5145       -0.218,       1052       0.7325      -0.8148      -1.5474,       1051       0.7325        -0.36      -1.0925,       1052       0.7325       0.0921      -0.6405,       1051       0.7325       0.3267      -0.4059,       1052       0.7325       0.2874      -0.4451
2011.3.31,2106.7,       1052       0.6793       0.4878      -0.1915,       1053       0.6793       0.3786      -0.3007,       1052       0.6793       0.6479      -0.0314,       1053       0.6793       0.7073       0.0281,       1052       0.6793      -0.2432      -0.9225,       1053       0.6793       0.7896       0.1104,       1052       0.6793       0.4878      -0.1915,       1053       0.6793       0.6035      -0.0758
2011.4.1,2121.01,       1053      -0.2423       0.4495       0.6919,       1054      -0.2423      -0.0262       0.2161,       1053      -0.2423       0.0362       0.2785,       1054      -0.2423       0.1676         0.41,       1053      -0.2423      -0.5229      -0.2806,       1054      -0.2423       0.3379       0.5802,       1053      -0.2423       0.4495       0.6919,       1054      -0.2423       0.4094       0.6517
2011.4.4,2115.87,       1054       0.6881       0.0009      -0.6872,       1055       0.6881      -0.5792      -1.2673,       1054       0.6881      -0.0647      -0.7528,       1055       0.6881       -0.559      -1.2471,       1054       0.6881      -0.8162      -1.5043,       1055       0.6881       0.1784      -0.5097,       1054       0.6881       0.0009      -0.6872,       1055       0.6881       0.0275      -0.6607
2011.4.5,2130.43,       1055      -0.1746       0.2847       0.4594,       1056      -0.1746       0.3613       0.5359,       1055      -0.1746      -0.2449      -0.0702,       1056      -0.1746       0.6046       0.7792,       1055      -0.1746      -0.4066       -0.232,       1056      -0.1746        0.064       0.2386,       1055      -0.1746       0.2847       0.4594,       1056      -0.1746       0.4096       0.5842
2011.4.6,2126.71,       1056      -0.2149       0.0937       0.3086,       1057      -0.2149      -0.3668      -0.1519,       1056      -0.2149       0.3423       0.5572,       1057      -0.2149      -0.4539       -0.239,       1056      -0.2149      -0.6278      -0.4129,       1057      -0.2149       0.2276       0.4425,       1056      -0.2149       0.0937       0.3086,       1057      -0.2149       0.0674       0.2823
2011.4.7,2122.14,       1057       0.2747       0.2062      -0.0685,       1058       0.2747       0.9462       0.6714,       1057       0.2747       0.8118       0.5371,       1058       0.2747       1.1423       0.8676,       1057       0.2747      -0.2635      -0.5382,       1058       0.2747       0.0665      -0.2082,       1057       0.2747       0.2062      -0.0685,       1058       0.2747       0.3504       0.0757
2011.4.8,2127.97,       1058      -0.2622      -0.1474       0.1148,       1059      -0.2622      -0.5183      -0.2561,       1058      -0.2622      -0.5462       -0.284,       1059      -0.2622      -0.0641       0.1982,       1058      -0.2622      -0.9847      -0.7225,       1059      -0.2622        0.231       0.4932,       1058      -0.2622      -0.1474       0.1148,       1059      -0.2622      -0.1661       0.0961
2011.4.11,2122.39,       1059      -1.5544      -0.7465       0.8078,       1060      -1.5544      -0.8632       0.6912,       1059      -1.5544      -0.4714        1.083,       1060      -1.5544      -1.1075       0.4469,       1059      -1.5544      -1.4049       0.1495,       1060      -1.5544      -0.5162       1.0381,       1059      -1.5544      -0.7465       0.8078,       1060      -1.5544      -0.7818       0.7726
2011.4.12,2089.4,       1060       1.5564       0.2021      -1.3543,       1061       1.5564       0.4726      -1.0838,       1060       1.5564       0.8613      -0.6951,       1061       1.5564       0.7025      -0.8539,       1060       1.5564      -0.7865      -2.3429,       1061       1.5564       0.1041      -1.4523,       1060       1.5564       0.2021      -1.3543,       1061       1.5564       0.1162      -1.4402
2011.4.13,2121.92,       1061        0.902      -0.2051      -1.1071,       1062        0.902       0.2418      -0.6603,       1061        0.902       0.0618      -0.8402,       1062        0.902      -0.2025      -1.1045,       1061        0.902      -0.8944      -1.7964,       1062        0.902       0.1693      -0.7327,       1061        0.902      -0.2051      -1.1071,       1062        0.902      -0.1488      -1.0509
2011.4.14,2141.06,       1062      -0.0262       0.0155       0.0417,       1063      -0.0262      -0.2962        -0.27,       1062      -0.0262      -0.3815      -0.3553,       1063      -0.0262      -0.3319      -0.3058,       1062      -0.0262      -0.7832       -0.757,       1063      -0.0262       0.3314       0.3576,       1062      -0.0262       0.0155       0.0417,       1063      -0.0262       -0.058      -0.0319
2011.4.15,2140.5,       1063      -0.1299      -0.4594      -0.3295,       1064      -0.1299      -0.4506      -0.3207,       1063      -0.1299      -0.5628       -0.433,       1064      -0.1299      -0.3779       -0.248,       1063      -0.1299      -1.2794      -1.1495,       1064      -0.1299       0.2449       0.3747,       1063      -0.1299      -0.4594      -0.3295,       1064      -0.1299       -0.523      -0.3931
2011.4.18,2137.72,       1064      -0.7036      -0.2356        0.468,       1065      -0.7036      -0.3156       0.3879,       1064      -0.7036       0.2037       0.9073,       1065      -0.7036       0.3076       1.0112,       1064      -0.7036      -1.1467      -0.4432,       1065      -0.7036       0.0624        0.766,       1064      -0.7036      -0.2356        0.468,       1065      -0.7036      -0.2001       0.5034
2011.4.19,2122.68,       1065        2.225       1.0872      -1.1378,       1066        2.225       2.0242      -0.2008,       1065        2.225       1.3164      -0.9086,       1066        2.225       1.4446      -0.7804,       1065        2.225       1.1749      -1.0501,       1066        2.225       0.2591      -1.9659,       1065        2.225       1.0872      -1.1378,       1066        2.225       1.0098      -1.2152
2011.4.20,2169.91,       1066       1.3194       0.4997      -0.8197,       1067       1.3194       0.6255      -0.6939,       1066       1.3194       0.2998      -1.0196,       1067       1.3194       0.4016      -0.9178,       1066       1.3194       0.5041      -0.8153,       1067       1.3194       0.4485      -0.8709,       1066       1.3194       0.4997      -0.8197,       1067       1.3194       0.3774       -0.942
2011.4.21,2198.54,       1067      -0.0327        0.014       0.0468,       1068      -0.0327       0.1628       0.1955,       1067      -0.0327      -0.1381      -0.1054,       1068      -0.0327       0.1193       0.1521,       1067      -0.0327      -0.6974      -0.6647,       1068      -0.0327       0.1192        0.152,       1067      -0.0327        0.014       0.0468,       1068      -0.0327      -0.0892      -0.0564
2011.4.22,2197.82,       1068       0.8272       0.0295      -0.7976,       1069       0.8272      -0.5168      -1.3439,       1068       0.8272      -0.1523      -0.9795,       1069       0.8272      -0.4988       -1.326,       1068       0.8272      -0.6086      -1.4358,       1069       0.8272       0.2101      -0.6171,       1068       0.8272       0.0295      -0.7976,       1069       0.8272      -0.1191      -0.9463
2011.4.25,2216,       1069      -0.4377      -0.1611       0.2767,       1070      -0.4377      -0.3147        0.123,       1069      -0.4377      -0.1519       0.2859,       1070      -0.4377      -0.4278       0.0099,       1069      -0.4377      -0.4919      -0.0541,       1070      -0.4377       0.1788       0.6166,       1069      -0.4377      -0.1611       0.2767,       1070      -0.4377      -0.2098       0.2279
2011.4.26,2206.3,       1070       0.0181       0.4732       0.4551,       1071       0.0181       0.6728       0.6547,       1070       0.0181       0.4616       0.4435,       1071       0.0181       0.9803       0.9621,       1070       0.0181       0.0846       0.0665,       1071       0.0181       0.0599       0.0418,       1070       0.0181       0.4732       0.4551,       1071       0.0181       0.3632       0.3451
2011.4.27,2206.7,       1071       0.0748       0.2824       0.2077,       1072       0.0748       0.6242       0.5494,       1071       0.0748       0.8045       0.7297,       1072       0.0748       0.3656       0.2908,       1071       0.0748       0.0305      -0.0442,       1072       0.0748       0.9078        0.833,       1071       0.0748       0.2824       0.2077,       1072       0.0748       0.2811       0.2064
