@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_Now numeric
@attribute BEL_Low numeric

@data
2007-11-12, 1923.42, 4.263, 1.4676, 1.4672, 1.4754, 1.463, 524.07, 525.2, 506.74, 6442.9, 6268.9, 9.929, 122.25, 122.42, 7.897, 7.96, 63571.45, 65281.09, 62279.04, 3.517, 3.517, 7812.4, 7918.92, 2288.15, 2301.74, 2262.11, 1891.27, 1917.28, 1933.2, 1888.47, 4.8069999999999995, 4.8069999999999995, 4.8069999999999995, 5663.25, 5703.45, 5794.2, 1453.7, 1467.59, 1474.09, 3.148, 5315.54, 5276.01, 5382.7, 5217.63, 1330.62, 1330.95, 1337.85, 1325.97, 2648.96, 2668.79, 2624.43, 116.505, 116.72, 116.815, 116.38, 4.26, 4.21, 4.21, 4.21, 804.18, 810.47, 803.02, 0.9433, 0.9253, 4.131, 4.131, 4.131, 63760.0, 23.1978, 23.1791, 95.91, 94.54, 29158.86, 29299.67, 28790.14, 15583.42, 15675.48, 5.41, 5.41, 5.41, 5.41, 8417.15, 8661.35, 13042.74, 13261.17, 13321.81, 12920.65, 121.75, 122.25, 1115.09, 1145.49, 1111.55, 827.28, 844.14, 824.91, 0.7026, 0.6956, 93.18, 1895.51, 1911.02, 1919.09, 1.3153, 1.3112, 772.38, 779.42, 765.06, 832.5, 835.8, 15682.7, 2.1067, 2.088, 386.75, 388.75, 389.5, 380.5, 37845.0, 38631.0, 38697.0, 2674.93, 4.218, 4.218, 0.7759, 0.7823, 0.7623, 2631.27, 1.565, 907.5, 907.5, 905.0, 1202.945, 1215.24, 1199.835, 13869.82, 13972.94, 13840.26, 8.1839, 8.0533, 8.2063, 8979.983333333334, 8979.983333333334, 874.64, 873.81, 878.54, 2.6364, 2.5885, 4.407, 4.407, 110.79, 112.62, 112.91, 15.499, 15.499, 744.75, 6.0, 6.0, 4048.61, 4028.04
2007-11-13, 1932.89, 4.237, 1.4535, 1.4671, 1.4676, 1.4526, 506.61, 509.03, 502.92, 6365.2, 6268.6, 9.923, 122.29, 122.99, 7.961, 8.07, 64320.56, 64320.56, 61451.64, 3.5010000000000003, 3.5010000000000003, 7806.84, 7810.6, 2261.0, 2268.27, 2240.53, 1890.01, 1891.21, 1907.09, 1881.09, 4.77, 4.77, 4.77, 5617.1, 5660.6, 5660.6, 1439.18, 1453.66, 1464.94, 3.122, 5187.73, 5181.18, 5250.09, 5032.58, 1324.39, 1329.74, 1336.66, 1322.99, 2619.41, 2643.0, 2583.0, 116.925, 116.46, 117.105, 116.45, 4.213, 4.213, 4.213, 4.213, 807.43, 812.19, 806.03, 0.969, 0.9434, 4.092, 4.092, 4.092, 63700.0, 23.1065, 23.093000000000004, 96.01, 93.54, 28185.9, 29158.71, 28167.73, 15197.09, 15377.37, 5.42, 5.42, 5.42, 5.42, 8442.04, 8361.53, 12987.55, 13039.16, 13238.73, 12910.4, 121.75, 121.8, 1126.0, 1115.09, 1103.75, 800.08, 826.41, 797.86, 0.7078, 0.7005, 91.98, 1871.9, 1890.32, 1901.9, 1.2768, 1.2722, 767.09, 771.77, 765.57, 805.8, 803.9, 15648.4, 2.0855, 2.0540000000000003, 379.0, 385.25, 385.5, 377.75, 38187.0, 37544.0, 38208.0, 2663.74, 4.218999999999999, 4.218999999999999, 0.7593, 0.7623, 0.7432, 2637.69, 1.536, 906.8, 911.4, 906.8, 1198.09, 1206.27, 1194.65, 13604.96, 13819.01, 13589.98, 8.3251, 8.2192, 8.3527, 9003.0, 9003.0, 861.93, 865.44, 865.64, 2.622, 2.5610000000000004, 4.363, 4.363, 109.47, 110.26, 110.8, 14.719000000000001, 14.555, 748.5, 6.02, 6.02, 4055.34, 4009.1
2007-11-14, 1972.58, 4.211, 1.4603, 1.4533, 1.4635, 1.4521, 505.76, 509.51, 504.0, 6387.4, 6279.7, 9.93, 122.9, 124.02, 7.949, 8.123, 61525.89, 62932.68, 61034.29, 3.533, 3.533, 7777.56, 7791.5, 2242.19, 2242.94, 2221.75, 1868.62, 1890.0, 1890.01, 1861.74, 4.802, 4.802, 4.802, 5695.4, 5612.35, 5758.85, 1481.05, 1441.35, 1481.37, 3.122, 5158.12, 5239.34, 5311.7, 5085.44, 1341.61, 1323.83, 1344.68, 1322.83, 2613.37, 2673.65, 2613.37, 117.98, 116.89, 118.21, 116.88, 4.208, 4.269, 4.269, 4.269, 807.0, 818.3, 806.28, 0.9597, 0.9523, 4.102, 4.102, 4.102, 62210.0, 23.2296, 23.2161, 93.59, 90.13, 29484.78, 29499.21, 28177.73, 15126.63, 15148.16, 5.43, 5.43, 5.43, 5.43, 8500.64, 8396.13, 13307.09, 12975.11, 13357.57, 12975.11, 122.6, 121.7, 1120.29, 1126.0, 1105.36, 823.62, 824.54, 797.3, 0.7081, 0.7036, 88.83, 1902.37, 1870.58, 1907.68, 1.2967, 1.2732, 789.15, 770.78, 770.78, 797.2, 804.3, 15634.4, 2.0534, 2.0522, 374.75, 378.25, 382.0, 374.0, 38410.0, 37979.0, 38429.0, 2669.23, 4.2780000000000005, 4.2780000000000005, 0.7451, 0.7622, 0.7432, 2643.45, 1.515, 911.45, 920.55, 911.45, 1192.64, 1210.34, 1189.36, 13705.14, 13742.89, 13579.79, 8.2819, 8.3243, 8.3779, 9085.8, 9085.8, 857.66, 860.98, 864.07, 2.5818, 2.4902, 4.355, 4.355, 110.93, 109.4, 110.95, 14.571, 14.545, 745.5, 5.97, 5.97, 4093.02, 4025.89
2007-11-15, 1947.74, 4.23, 1.4657, 1.4604, 1.4726, 1.4598, 514.63, 515.67, 510.53, 6460.8, 6362.4, 9.993, 123.52, 123.57, 7.835, 8.07, 62918.68, 64895.91, 62918.68, 3.658, 3.658, 7783.11, 7866.01, 2223.32, 2249.78, 2223.32, 1878.0, 1868.63, 1884.2, 1859.51, 4.793, 4.793, 4.793, 5937.9, 5703.95, 5950.2, 1470.58, 1483.4, 1492.14, 3.272, 5412.69, 5246.57, 5414.61, 5165.06, 1338.94, 1341.23, 1344.6, 1331.54, 2698.03, 2698.35, 2636.32, 117.265, 117.94, 118.035, 116.95, 4.266, 4.254, 4.254, 4.254, 814.62, 816.93, 808.88, 0.9666, 0.951, 4.145, 4.145, 4.145, 63700.0, 23.4435, 23.4286, 91.35, 91.21, 29655.68, 30196.89, 29484.78, 15499.56, 15311.38, 5.43, 5.43, 5.43, 5.43, 8631.04, 8591.64, 13231.01, 13305.47, 13465.2, 13159.88, 124.2, 122.8, 1121.58, 1120.29, 1107.93, 819.32, 828.39, 817.5, 0.7141, 0.7041, 91.36, 1875.65, 1901.73, 1907.17, 1.2982, 1.2925, 782.47, 791.57, 779.74, 813.0, 817.0, 15754.2, 2.0709, 2.0519, 383.0, 374.5, 385.0, 373.75, 38586.0, 38897.0, 38897.0, 2696.95, 4.265, 4.265, 0.7597, 0.7679, 0.7576, 2636.09, 1.53, 918.75, 918.75, 911.15, 1223.86, 1224.68, 1203.49, 13774.54, 13873.07, 13705.14, 8.1988, 8.2769, 8.2908, 9080.1, 9085.8, 861.51, 866.63, 869.55, 2.5793, 2.504, 4.404, 4.404, 111.41, 110.93, 111.78, 15.029000000000002, 15.029000000000002, 740.75, 6.075, 6.075, 4142.65, 4125.36
2007-11-16, 1926.2, 4.2010000000000005, 1.4619, 1.4644, 1.4707, 1.4606, 511.34, 513.0, 504.96, 6465.4, 6335.5, 9.899, 122.98, 123.44, 7.7, 7.885, 63776.43, 64848.805, 63272.975, 3.6719999999999997, 3.6719999999999997, 7667.03, 7803.87, 2243.59, 2243.59, 2217.95, 1855.98, 1878.0, 1878.0, 1854.59, 4.7780000000000005, 4.7780000000000005, 4.7780000000000005, 5912.1, 5942.7, 5966.95, 1451.15, 1468.04, 1472.67, 3.1430000000000002, 5365.27, 5391.02, 5453.74, 5338.9, 1338.46, 1337.2, 1346.77, 1336.41, 2636.27, 2652.65, 2601.39, 117.62, 117.21, 117.83, 117.21, 4.256, 4.14, 4.14, 4.14, 811.88, 817.65, 811.88, 0.9847, 0.9607, 4.133, 4.133, 4.133, 63850.0, 23.3108, 23.2959, 93.95, 91.86, 29170.9, 29775.0, 29013.46, 15396.3, 15536.35, 5.47, 5.47, 5.47, 5.47, 8593.65, 8654.53, 13110.05, 13230.68, 13333.59, 13007.95, 124.8, 124.8, 1102.59, 1121.57, 1094.39, 811.32, 826.22, 810.05, 0.7169, 0.7119, 90.94, 1871.55, 1872.79, 1888.47, 1.2883, 1.2858, 771.6, 782.11, 765.8, 785.9, 794.5, 15661.0, 2.0511, 2.0419, 374.75, 382.5, 383.5, 374.25, 38448.0, 38586.0, 38632.0, 2694.16, 4.225, 4.225, 0.7634, 0.7667, 0.7533, 2648.53, 1.52, 913.7, 917.4, 913.7, 1204.76, 1206.74, 1196.3, 13524.43, 13692.12, 13450.75, 8.2956, 8.2093, 8.3069, 9099.5, 9103.3, 855.52, 861.73, 863.4, 2.5947, 2.5335, 4.399, 4.399, 110.38, 111.21, 111.71, 14.452, 14.4, 753.75, 6.13, 6.13, 4106.91, 4078.79
2007-11-19, 1893.47, 4.118, 1.4659, 1.4611, 1.4674, 1.4581, 500.81, 503.42, 496.92, 6359.6, 6283.9, 9.821, 123.27, 124.12, 8.001, 8.049, 64634.18, 64801.7, 63627.27, 3.6260000000000003, 3.6260000000000003, 7612.26, 7655.96, 2215.57, 2215.57, 2183.21, 1833.28, 1855.98, 1855.98, 1827.97, 4.686, 4.686, 4.686, 5906.85, 5913.15, 5948.05, 1458.74, 1453.09, 1462.18, 3.1630000000000003, 5316.27, 5273.08, 5335.51, 5224.31, 1344.22, 1336.82, 1346.53, 1336.63, 2631.81, 2640.03, 2596.59, 117.845, 117.55, 118.405, 117.53, 4.215, 4.175, 4.175, 4.175, 815.07, 822.1, 814.56, 0.9736, 0.9705, 4.138, 4.138, 4.138, 64000.0, 23.4293, 23.4015, 93.7, 93.2, 29631.57, 29631.57, 29022.06, 15154.61, 15238.73, 5.49, 5.49, 5.49, 5.49, 8478.8, 8529.45, 13176.79, 13109.48, 13293.44, 12987.22, 124.9, 124.8, 1096.69, 1102.59, 1087.61, 818.37, 820.48, 807.85, 0.7174, 0.713, 91.62, 1883.56, 1870.9, 1884.47, 1.2947, 1.2809, 769.5, 772.2, 759.25, 785.7, 785.7, 15560.0, 2.045, 2.0354, 379.5, 374.75, 381.5, 374.25, 38535.0, 38369.0, 38684.0, 2670.66, 4.243, 4.243, 0.7531, 0.7626, 0.7519, 2645.27, 1.49, 915.3, 921.3, 915.3, 1205.2, 1207.775, 1194.9299999999996, 13530.36, 13565.07, 13450.77, 8.2697, 8.2941, 8.3765, 9118.9, 9120.8, 849.07, 850.5, 851.0, 2.6128, 2.555, 4.385, 4.385, 110.94, 110.28, 111.35, 14.482999999999999, 14.482999999999999, 745.5, 6.055, 6.055, 4060.71, 4034.03
2007-11-20, 1872.24, 4.126, 1.4663, 1.4671, 1.4688, 1.4618, 501.93, 504.63, 490.09, 6331.7, 6120.8, 9.834, 123.49, 123.83, 7.787000000000001, 8.13, 64609.38, 64609.38, 62320.7, 3.5810000000000004, 3.5810000000000004, 7511.97, 7623.1, 2189.59, 2200.17, 2165.5, 1805.84, 1833.28, 1847.91, 1805.44, 4.665, 4.665, 4.665, 5907.65, 5908.05, 5981.8, 1433.27, 1456.7, 1456.7, 3.1430000000000002, 5269.82, 5325.3, 5333.09, 5240.42, 1347.78, 1345.24, 1350.27, 1342.91, 2622.44, 2628.15, 2583.26, 118.19, 117.79, 118.2, 117.61, 4.247, 4.077, 4.077, 4.077, 820.8, 824.37, 819.33, 0.9848, 0.9705, 4.126, 4.126, 4.126, 64790.0, 23.3733, 23.3597, 93.88, 93.16, 29341.045, 29610.53, 28942.44, 15042.56, 15177.17, 5.61, 5.61, 5.61, 5.61, 8270.88, 8463.61, 12958.44, 13176.3, 13195.48, 12871.14, 121.65, 124.0, 1065.74, 1096.69, 1059.42, 811.88, 826.05, 810.84, 0.7166, 0.7124, 92.28, 1883.58, 1883.61, 1889.87, 1.2807, 1.2784, 750.33, 765.22, 747.07, 776.8, 777.6, 15539.3, 2.0542, 2.045, 377.5, 379.25, 385.0, 376.5, 37612.0, 38493.0, 38600.0, 2679.65, 4.1739999999999995, 4.1739999999999995, 0.7589, 0.7631, 0.7523, 2628.86, 1.485, 917.5, 919.6, 916.1, 1205.64, 1208.81, 1193.56, 13348.24, 13521.05, 13310.42, 8.372, 8.2672, 8.3775, 9138.3, 9138.3, 831.14, 852.47, 852.71, 2.6180000000000003, 2.5705, 4.459, 4.459, 109.78, 110.88, 111.08, 14.136, 14.136, 750.25, 6.01, 6.01, 3991.74, 3987.89
2007-11-21, 1806.99, 4.032, 1.4823, 1.4665, 1.4834, 1.4634, 492.47, 495.04, 484.92, 6227.7, 6078.7, 9.841, 123.69, 124.87, 7.477, 7.752999999999999, 63472.245, 63472.245, 61083.66, 3.552, 3.552, 7630.31, 7634.46, 2165.96, 2180.53, 2154.68, 1816.0, 1805.84, 1821.69, 1790.7, 4.651, 4.651, 4.651, 5780.9, 5911.25, 5923.7, 1439.7, 1434.51, 1452.64, 3.043, 5293.7, 5230.74, 5338.17, 5158.54, 1368.06, 1347.27, 1368.24, 1346.72, 2603.53, 2633.82, 2554.32, 118.49, 118.13, 119.16, 118.04, 4.155, 4.093999999999999, 4.093999999999999, 4.093999999999999, 823.72, 834.26, 823.43, 0.9792, 0.9744, 4.052, 4.052, 4.052, 63145.0, 23.4251, 23.4004, 94.88, 93.99, 29050.52, 29589.49, 28862.82, 15211.52, 14868.98, 5.65, 5.65, 5.65, 5.65, 8338.95, 8336.74, 13010.14, 12955.92, 13179.23, 12800.74, 124.35, 121.35, 1076.95, 1065.74, 1051.71, 822.09, 823.1, 808.46, 0.7178, 0.7138, 95.49, 1905.95, 1883.24, 1907.51, 1.29, 1.2724, 749.33, 750.77, 736.63, 790.3, 802.5, 15485.8, 2.0498, 2.0456, 381.25, 377.5, 386.25, 374.0, 37938.0, 37883.0, 38017.0, 2583.84, 4.211, 4.211, 0.7532, 0.7654, 0.7487, 2627.71, 1.4880000000000002, 919.2, 927.2, 919.2, 1196.76, 1198.65, 1188.44, 13459.77, 13393.73, 13312.55, 8.3881, 8.3663, 8.4515, 9299.61, 9299.61, 830.05, 826.07, 836.82, 2.7018, 2.588, 4.393, 4.393, 109.97, 109.77, 110.58, 14.478, 14.478, 749.0, 5.975, 5.975, 4009.87, 3939.95
2007-11-22, 1799.02, 4.069, 1.4857, 1.4842, 1.4872, 1.4773, 487.1, 488.53, 480.87, 6226.5, 6041.8, 9.855, 124.14, 125.38, 7.55, 7.683, 62335.11, 62335.11, 59846.62, 3.4960000000000004, 3.4960000000000004, 7518.42, 7569.86, 2180.22, 2180.22, 2148.41, 1785.39, 1816.0, 1816.0, 1778.77, 4.644, 4.644, 4.644, 5561.05, 5778.8, 5790.05, 1416.77, 1434.71, 1436.4, 3.01, 5214.23, 5307.79, 5344.93, 5206.57, 1379.8, 1368.28, 1381.56, 1366.26, 2570.53, 2597.17, 2542.7, 119.38, 118.41, 119.49, 118.39, 4.197, 4.016, 4.016, 4.016, 833.54, 843.45, 832.57, 0.9881, 0.9776, 4.072, 4.072, 4.072, 61500.0, 23.4857, 23.458, 98.09, 96.31, 28446.45, 29057.93, 28374.82, 14837.66, 15113.83, 5.65, 5.65, 5.65, 5.65, 8125.42, 8229.71, 12799.04, 13006.65, 13055.59, 12725.39, 123.45, 124.4, 1059.08, 1076.95, 1051.72, 807.54, 826.28, 803.42, 0.7216, 0.7165, 94.84, 1918.16, 1905.75, 1923.49, 1.2612, 1.2562, 740.3, 747.22, 736.05, 797.6, 797.6, 15294.7, 2.0676, 2.0527, 382.0, 381.25, 383.0, 377.5, 37358.0, 37541.0, 37938.0, 2608.68, 4.185, 4.185, 0.7656, 0.7674, 0.7453, 2600.45, 1.49, 922.4, 929.8, 922.4, 1177.58, 1182.1, 1165.74, 13280.58, 13370.5, 13264.48, 8.5729, 8.384, 8.5834, 9406.59, 9406.59, 807.58, 821.27, 828.66, 2.7154, 2.6664, 4.428, 4.428, 108.31, 109.92, 110.03, 14.4, 14.4, 772.0, 5.932, 5.932, 3882.37, 3875.48
2007-11-23, 1772.88, 3.997, 1.4855, 1.4857, 1.4874, 1.4821, 484.47, 487.57, 481.84, 6155.3, 6026.9, 9.867, 125.28, 126.42, 7.625, 7.7115, 60581.54, 61101.71, 60124.43, 3.424, 3.424, 7562.1, 7581.13, 2152.0, 2155.06, 2128.17, 1776.84, 1785.39, 1795.47, 1761.61, 4.6, 4.6, 4.6, 5519.35, 5564.65, 5608.65, 1428.735, 1426.165, 1438.63, 2.985, 4984.16, 5113.88, 5154.86, 4969.89, 1386.84, 1379.38, 1392.73, 1378.08, 2574.76, 2599.36, 2555.14, 119.98, 119.31, 120.41, 119.31, 4.155, 4.012, 4.012, 4.012, 842.64, 850.82, 841.64, 0.9856, 0.9788, 4.0310000000000015, 4.0310000000000015, 4.0310000000000015, 60990.0, 23.5309, 23.5123, 97.725, 96.235, 28520.16, 28619.25, 28417.73, 14888.77, 14726.62, 5.72, 5.72, 5.72, 5.72, 8227.11, 8147.06, 12889.96, 12948.05, 13018.575, 12760.84, 123.0, 124.08333333333334, 1053.64, 1059.08, 1050.87, 813.83, 820.38, 806.4, 0.7215, 0.7176, 94.5, 1926.62, 1917.45, 1933.47, 1.2644, 1.259, 747.665, 745.35, 739.765, 810.8, 810.8, 15272.4, 2.0655, 2.0586, 385.5, 381.5, 386.375, 379.25, 37365.0, 37496.0, 37565.0, 2542.28, 4.2, 4.2, 0.7512, 0.7588, 0.7483, 2612.47, 1.63, 929.05, 936.75, 929.05, 1166.98, 1170.81, 1160.42, 13381.0, 13290.8, 13269.14, 8.6006, 8.56, 8.6341, 9426.293333333333, 9451.243333333334, 808.82, 808.0, 816.54, 2.71675, 2.66965, 4.402, 4.402, 108.54, 108.42, 109.18, 14.5575, 14.5575, 788.75, 5.88, 5.88, 3923.22, 3876.82
2007-11-26, 1855.33, 3.989, 1.4837, 1.4849, 1.4968, 1.4784, 484.72, 493.15, 484.72, 6262.1, 6153.6, 9.941, 125.87, 126.52, 7.7, 7.74, 60661.94, 61334.35, 60661.94, 3.409, 3.409, 7608.96, 7620.29, 2135.93, 2154.53, 2135.93, 1793.03, 1776.84, 1793.74, 1768.92, 4.577, 4.577, 4.577, 5608.6, 5524.3, 5638.6, 1440.7, 1417.62, 1440.86, 2.96, 5032.13, 4946.26, 5034.23, 4896.99, 1380.8, 1385.23, 1399.12, 1375.41, 2578.99, 2601.55, 2567.58, 119.68, 119.91, 120.35, 119.56, 4.159, 4.006, 4.006, 4.006, 846.87, 857.85, 842.07, 0.9893, 0.98, 4.025, 4.025, 4.025, 61155.0, 23.5299, 23.5013, 97.36, 96.16, 28710.87, 28736.61, 28393.21, 15011.99, 14824.095, 5.74, 5.74, 5.74, 5.74, 8371.83, 8243.43, 12980.88, 12889.45, 12981.56, 12796.29, 122.55, 123.76666666666668, 1055.93, 1053.64, 1053.07, 816.41, 821.72, 807.77, 0.7217, 0.7177, 95.76, 1917.65, 1923.29, 1941.78, 1.2645, 1.2515, 755.03, 743.48, 743.48, 824.0, 824.0, 15267.0, 2.0613, 2.0518, 389.0, 381.75, 389.75, 381.0, 38012.0, 37417.0, 38029.0, 2589.89, 4.203, 4.203, 0.7521, 0.7599, 0.7501, 2604.53, 1.5659999999999998, 933.35, 936.05, 930.15, 1175.595, 1178.67, 1166.46, 13467.2, 13403.1, 13381.0, 8.5893, 8.5999, 8.6898, 9445.996666666668, 9495.896666666666, 824.25, 813.43, 825.49, 2.7181, 2.6729, 4.393, 4.393, 108.34, 108.44, 108.61, 14.715, 14.715, 805.5, 5.89, 5.89, 4011.95, 3934.64
2007-11-27, 1859.79, 3.9989999999999997, 1.4881, 1.4823, 1.4888, 1.4805, 497.16, 499.51, 491.3, 6307.8, 6180.5, 9.7, 122.82, 125.75, 7.723, 7.9689999999999985, 60973.22, 61559.6, 59067.25, 3.435, 3.435, 7567.36, 7674.66, 2152.51, 2188.2, 2152.51, 1816.85, 1793.03, 1826.25, 1793.03, 4.598, 4.598, 4.598, 5731.7, 5611.3, 5772.55, 1407.22, 1440.74, 1446.09, 3.031, 4958.85, 5102.53, 5124.89, 4952.43, 1382.83, 1347.08, 1383.72, 1346.9, 2599.82, 2613.69, 2539.81, 119.42, 116.88, 119.66, 116.85, 4.16, 3.845, 3.845, 3.845, 823.5, 848.37, 823.06, 0.9896, 0.98, 4.037, 4.037, 4.037, 61760.0, 23.5072, 23.4924, 98.28, 96.5, 27883.01, 28941.39, 27882.58, 15135.21, 14921.57, 5.67, 5.67, 5.67, 5.67, 8361.16, 8439.14, 12743.44, 12979.99, 13104.44, 12707.26, 122.1, 123.45, 1062.65, 1055.93, 1055.93, 808.31, 824.46, 797.56, 0.7197, 0.7161, 95.32, 1924.82, 1872.42, 1927.62, 1.2554, 1.2502, 735.07, 755.52, 734.49, 826.0, 826.0, 15294.0, 2.0603, 2.0602, 385.75, 388.75, 394.0, 382.0, 37736.0, 38269.0, 38388.0, 2617.14, 4.1339999999999995, 4.1339999999999995, 0.7601, 0.7633, 0.7484, 2594.16, 1.5019999999999998, 928.75, 929.95, 926.65, 1184.21, 1186.53, 1172.5, 13321.05, 13501.1, 13309.29, 8.6608, 8.3816, 8.6682, 9465.7, 9540.55, 832.78, 830.13, 836.96, 2.7272, 2.674, 4.393, 4.393, 107.31, 108.39, 108.8, 14.817, 14.835, 811.5, 5.84, 5.84, 4009.52, 3993.21
