@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Low numeric

@data
2011-04-27, 2206.7, 3.2439999999999998, 3.1830000000000003, 1.4493, 357.28, 6006.1, 6005.5, 12.521, 12.6135, 12.470999999999998, 165.43, 4.387, 67144.26, 2.847, 2.847, 2.847, 7359.97, 7278.52, 2033.32, 2030.93, 2042.7, 1766.28, 1769.94, 1746.41, 3.486, 3.486, 3.486, 3.486, 5868.4, 5893.2, 1347.24, 1336.75, 1349.55, 4.319, 4.33, 4.28, 2938.98, 2956.95, 1585.84, 1571.15, 2856.61, 2829.0, 139.34, 139.15, 138.95, 3.605, 3.605, 3.605, 3.605, 3.3089999999999997, 3.3089999999999997, 3.3089999999999997, 3.3089999999999997, 1238.07, 1224.65, 0.9516, 0.9542, 0.9562, 0.9493, 3.25, 3.25, 68100.0, 67740.0, 24.3426, 24.2838, 24.2838, 111.12, 36861.5, 36913.24, 9621.0, 9536.5, 4.53, 4.53, 4.53, 4.51, 6476.59, 6498.53, 12480.86, 12448.32, 286.7, 297.0, 1143.96, 1153.91, 1139.04, 1167.37, 0.8885, 0.8835, 124.4, 122.78, 1784.23, 1794.98, 1.3304, 1.3194, 845.0, 688.05, 694.43, 1503.0, 10650.6, 10700.2, 1.6482, 1.6431, 766.25, 751.25, 21932.78, 21766.0, 21743.0, 3743.77, 5.499, 5.521, 0.7993, 0.7978, 7345.48, 7389.59, 7329.05, 1.217, 1.225, 1.214, 1138.02, 1132.75, 1142.34, 1083.0, 1080.9, 1080.9, 1336.19, 13896.75, 13926.15, 13871.24, 13.1993, 6686.3, 6700.72, 6668.2, 1096.95, 1101.04, 1091.29, 3.2166, 4.822, 4.822, 81.38, 81.68, 46.11, 46.145, 44.76, 862.13, 862.75, 5.48075, 5.48075, 2720.32
2011-04-28, 2208.35, 3.282, 3.205, 1.4632, 357.11, 6066.0, 6044.8, 12.477, 12.545, 12.467, 165.4, 4.377, 66264.47, 2.7939999999999996, 2.7939999999999996, 2.7939999999999996, 7428.72, 7361.24, 2017.64, 2033.32, 2048.19, 1744.95, 1766.28, 1738.68, 3.571, 3.571, 3.571, 3.571, 5833.9, 5892.35, 1355.66, 1348.43, 1357.49, 4.229, 4.26, 3.935, 2925.41, 2946.33, 1592.4, 1578.78, 2870.8, 2842.61, 138.675, 139.22, 138.53, 3.668, 3.668, 3.668, 3.668, 3.3569999999999998, 3.3569999999999998, 3.3569999999999998, 3.3569999999999998, 1231.2, 1220.81, 0.9502, 0.951, 0.9577, 0.9486, 3.2969999999999997, 3.2969999999999997, 68100.0, 66760.0, 24.3047, 24.262, 24.2309, 110.71, 36889.29, 36895.71, 9636.0, 9636.0, 4.53, 4.53, 4.56, 4.52, 6472.42, 6510.27, 12592.23, 12518.55, 294.95, 296.8, 1162.4, 1162.4, 1149.25, 1171.35, 0.8888, 0.8884, 125.8, 123.25, 1783.46, 1792.77, 1.3389, 1.3271, 849.8, 692.52, 694.31, 1516.7, 10740.9, 10769.7, 1.6627, 1.6434, 752.25, 750.0, 22238.16, 21963.0, 21963.0, 3775.15, 5.504, 5.5470000000000015, 0.8085, 0.8004, 7349.17, 7398.39, 7348.93, 1.216, 1.208, 1.207, 1134.68, 1137.51, 1141.02, 1077.55, 1080.9, 1077.55, 1337.67, 13941.08, 13942.95, 13770.81, 13.026, 6724.26, 6736.62, 6686.02, 1101.35, 1107.9, 1097.52, 3.2553, 4.8180000000000005, 4.8180000000000005, 82.26, 81.38, 45.24, 45.895, 44.895, 850.63, 852.88, 5.465, 5.465, 2736.05
2011-04-29, 2192.36, 3.275, 3.213, 1.4769, 358.02, 6085.8, 6050.0, 12.48, 12.524, 12.409, 164.49, 4.5710000000000015, 65673.21, 2.7760000000000002, 2.7760000000000002, 2.7760000000000002, 7480.33, 7426.62, 2028.94, 2015.6, 2053.87, 1749.65, 1745.87, 1731.81, 3.4810000000000003, 3.4810000000000003, 3.4810000000000003, 3.4810000000000003, 5785.45, 5856.4, 1360.48, 1353.86, 1361.71, 4.245, 4.306, 4.207, 2887.04, 2937.95, 1591.21, 1584.67, 2874.59, 2859.62, 138.17, 138.53, 137.73, 3.589, 3.589, 3.589, 3.589, 3.3160000000000003, 3.3160000000000003, 3.3160000000000003, 3.3160000000000003, 1228.92, 1224.75, 0.9509, 0.9502, 0.9522, 0.9464, 3.25, 3.25, 66820.0, 65880.0, 24.2248, 24.2849, 24.1274, 111.69, 36826.26, 36870.44, 9741.0, 9716.5, 4.52, 4.55, 4.55, 4.52, 6516.21, 6516.79, 12689.75, 12617.43, 298.15, 301.05, 1159.36, 1161.46, 1148.43, 1172.96, 0.8914, 0.8889, 126.66, 124.07, 1789.87, 1798.02, 1.3433, 1.3332, 856.1, 687.12, 688.08, 1530.8, 10867.8, 10890.0, 1.6629, 1.662, 723.0, 715.5, 22380.19, 22378.0, 22288.0, 3787.86, 5.388999999999999, 5.541, 0.8029, 0.7972, 7363.78, 7420.54, 7363.78, 1.206, 1.225, 1.2, 1129.18, 1132.5, 1134.85, 1073.4, 1078.0, 1071.0, 1337.09, 13891.57, 13936.68, 13848.32, 13.0449, 6722.6833333333325, 6732.3566666666675, 6683.6033333333335, 1092.31, 1106.07, 1092.31, 3.269, 4.774, 4.774, 81.62, 82.26, 47.825, 49.52, 47.245, 818.13, 820.25, 5.455, 5.455, 2753.68
2011-05-02, 2228.96, 3.2310000000000003, 3.194, 1.4802, 357.9, 6088.833333333332, 6050.0, 12.469, 12.5275, 12.469, 164.51, 4.698, 66132.86, 2.761, 2.761, 2.761, 7514.69, 7461.53, 2026.94, 2028.94, 2034.8, 1741.84, 1749.01, 1723.47, 3.4610000000000003, 3.4610000000000003, 3.4610000000000003, 3.4610000000000003, 5749.5, 5804.3, 1363.61, 1360.14, 1364.56, 4.165, 4.265, 4.149, 2911.51, 2886.63, 1581.59, 1580.53, 2876.83, 2863.04, 137.58, 138.03, 137.49, 3.5860000000000003, 3.5860000000000003, 3.5860000000000003, 3.5860000000000003, 3.29, 3.29, 3.29, 3.29, 1234.26, 1224.55, 0.9446, 0.9507, 0.9549, 0.9437, 3.236, 3.236, 66800.0, 66225.0, 24.1442, 24.1539, 24.0915, 112.25, 36709.23, 36963.91, 9853.5, 9829.0, 4.48, 4.48, 4.48, 4.46, 6539.7, 6555.69, 12763.39, 12711.85, 295.9, 300.0, 1156.67, 1163.06, 1154.66, 1171.88, 0.8861, 0.8911, 126.1, 124.25, 1783.72, 1789.69, 1.3439, 1.3347, 860.2, 676.46, 682.67, 1556.0, 10878.9, 10911.3, 1.6704, 1.6624, 754.0, 719.75, 22417.96, 22408.0, 22298.0, 3796.71, 5.29, 5.4060000000000015, 0.8036, 0.8004, 7377.65, 7439.08, 7349.56, 1.2035, 1.2125, 1.1965, 1132.19, 1127.66, 1132.19, 1068.5, 1071.0, 1068.5, 1320.82, 13872.2, 13945.7, 13861.43, 13.098, 6721.1066666666675, 6728.093333333332, 6681.186666666667, 1093.56, 1094.48, 1082.2, 3.27, 4.744, 4.744, 81.19, 81.62, 48.46, 49.19, 47.54, 770.38, 805.38, 5.44, 5.44, 2756.51
2011-05-03, 2200.73, 3.2439999999999998, 3.187, 1.4763, 361.42, 6091.866666666668, 6050.0, 12.49, 12.5015, 12.441, 163.86, 4.6930000000000005, 65462.75, 2.761, 2.761, 2.761, 7600.41, 7527.64, 2001.84, 2027.94, 2035.495, 1716.645, 1745.415, 1706.56, 3.4410000000000003, 3.4410000000000003, 3.4410000000000003, 3.4410000000000003, 5701.3, 5775.25, 1361.22, 1365.21, 1370.58, 4.183, 4.192, 4.098, 2921.8500000000013, 2899.07, 1580.33, 1572.71, 2887.75, 2859.84, 137.255, 137.52, 136.96, 3.583, 3.583, 3.583, 3.583, 3.281, 3.281, 3.281, 3.281, 1232.03, 1217.42, 0.9504, 0.9457, 0.952, 0.9445, 3.2460000000000004, 3.2460000000000004, 67190.0, 66075.0, 24.0729, 24.1653, 23.9754, 110.82, 36970.46, 37056.85, 9966.0, 9941.5, 4.46, 4.47, 4.5, 4.46, 6544.67, 6569.49, 12810.16, 12754.53, 298.35, 305.35, 1167.1, 1167.1, 1158.84, 1166.52, 0.8904, 0.887, 126.54, 121.67, 1784.52, 1787.03, 1.3468, 1.3359, 853.7, 678.51, 679.58, 1556.7, 10877.3, 10928.2, 1.665, 1.6635, 730.75, 728.25, 22397.7, 22578.0, 22388.0, 3819.8, 5.29, 5.2970000000000015, 0.8079, 0.804, 7367.309999999998, 7401.565, 7305.915000000001, 1.2009999999999998, 1.2, 1.193, 1121.41, 1129.44, 1131.76, 1065.95, 1070.25, 1064.0, 1304.55, 13944.79, 14089.1, 13893.01, 13.0332, 6719.53, 6723.83, 6678.77, 1081.995, 1094.645, 1074.0700000000004, 3.2919, 4.712, 4.712, 81.24, 81.22, 47.97, 48.085, 42.19, 801.25, 824.38, 5.455, 5.455, 2765.67
2011-05-04, 2180.64, 3.2089999999999996, 3.148, 1.4753, 359.11, 6094.9, 6050.0, 12.492, 12.5665, 12.484000000000002, 164.16, 4.67, 64318.18, 2.761, 2.761, 2.761, 7523.68, 7446.83, 1976.74, 2026.94, 2036.19, 1691.45, 1741.82, 1689.65, 3.4210000000000003, 3.4210000000000003, 3.4210000000000003, 3.4210000000000003, 5565.25, 5710.8, 1356.62, 1359.76, 1360.84, 4.24, 4.25, 4.154, 2932.19, 2911.51, 1591.62, 1575.13, 2861.95, 2825.5, 138.235, 137.18, 137.17, 3.63, 3.63, 3.63, 3.63, 3.2510000000000003, 3.2510000000000003, 3.2510000000000003, 3.2510000000000003, 1246.66, 1228.67, 0.9527, 0.951, 0.9543, 0.9456, 3.2710000000000004, 3.2710000000000004, 65840.0, 64910.0, 24.1345, 24.1115, 24.0552, 110.3, 36592.85, 36614.43, 9904.333333333334, 9886.333333333334, 4.47, 4.46, 4.47, 4.45, 6510.61, 6533.65, 12806.38, 12700.72, 305.0, 306.25, 1161.2, 1162.0, 1146.72, 1163.94, 0.8996, 0.8898, 125.02, 121.75, 1773.52, 1782.82, 1.3411, 1.3301, 838.0, 670.42, 677.82, 1540.1, 10825.6, 10865.6, 1.6482, 1.6465, 719.0, 716.0, 22315.68, 22401.0, 22226.0, 3802.69, 5.2620000000000005, 5.268, 0.8044, 0.7971, 7356.97, 7364.05, 7262.27, 1.1789999999999998, 1.1969999999999998, 1.173, 1127.03, 1120.52, 1132.72, 1073.5, 1068.4, 1068.4, 1288.2, 13912.23, 13931.73, 13618.76, 13.1058, 6694.14, 6720.04, 6682.43, 1070.43, 1094.81, 1065.94, 3.2486, 4.6960000000000015, 4.6960000000000015, 81.04, 81.24, 43.895, 45.445, 40.845, 795.75, 799.63, 5.405, 5.405, 2741.03
2011-05-06, 2147.45, 3.178, 3.112, 1.4776, 355.03, 6049.0, 5972.3, 12.568, 12.592, 12.531, 165.03, 4.577, 63615.5, 2.613, 2.613, 2.613, 7534.26, 7355.4, 1949.94, 1976.91, 1990.63, 1657.54, 1691.45, 1650.08, 3.378, 3.378, 3.378, 3.378, 5537.15, 5578.8, 1347.32, 1355.9, 1355.9, 4.12, 4.228, 4.114, 2866.02, 2916.84, 1596.23, 1588.34, 2848.16, 2808.79, 138.57, 138.16, 137.95, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 3.6510000000000002, 3.221, 3.221, 3.221, 3.221, 1249.78, 1241.82, 0.9585, 0.9526, 0.9605, 0.9501, 3.2960000000000003, 3.2960000000000003, 64880.0, 64155.0, 24.273000000000003, 24.138, 24.0695, 108.48, 35880.15, 36002.57, 9842.666666666666, 9831.166666666666, 4.46, 4.47, 4.48, 4.46, 6470.35, 6547.43, 12806.29, 12632.46, 305.3, 305.4, 1154.02, 1160.91, 1146.44, 1156.91, 0.8986, 0.8991, 123.06, 120.49, 1768.41, 1782.02, 1.3364, 1.321, 828.6, 675.35, 678.94, 1514.9, 10712.6, 10883.1, 1.6494, 1.6453, 726.5, 711.75, 21915.32, 22259.0, 21879.0, 3783.48, 5.252999999999999, 5.247000000000001, 0.7986, 0.7866, 7270.67, 7273.57, 7201.12, 1.157, 1.194, 1.153, 1122.66, 1125.92, 1129.05, 1076.75, 1074.35, 1072.25, 1284.26, 13676.53, 13694.34, 13499.77, 13.2131, 6682.61, 6695.66, 6668.34, 1073.87, 1074.9, 1063.09, 3.2061, 4.706, 4.706, 80.59, 81.04, 41.5, 42.255, 38.98, 793.0, 794.25, 5.3870000000000005, 5.3870000000000005, 2695.52
2011-05-09, 2139.17, 3.262, 3.194, 1.431, 353.51, 5918.3, 5870.3, 12.715, 12.729, 12.6, 166.52, 4.235, 64417.34, 2.6710000000000003, 2.6710000000000003, 2.6710000000000003, 7501.63, 7362.55, 1936.29, 1916.33, 1938.37, 1681.01, 1644.92, 1621.9, 3.383, 3.383, 3.383, 3.383, 5551.45, 5564.4, 1340.2, 1340.24, 1354.36, 3.963, 4.043, 3.932, 2863.89, 2842.76, 1553.47, 1552.56, 2859.25, 2818.65, 139.685, 139.12, 139.09, 3.557, 3.557, 3.557, 3.557, 3.15, 3.15, 3.15, 3.15, 1235.26, 1232.79, 0.9656, 0.9667, 0.9704, 0.9571, 3.18, 3.18, 64180.0, 64180.0, 24.269, 24.331, 24.1581, 94.63, 35325.09, 35515.86, 9781.0, 9776.0, 4.44, 4.44, 4.44, 4.42, 6526.51, 6545.29, 12580.76, 12580.76, 287.55, 293.5, 1150.24, 1159.33, 1140.38, 1160.72, 0.8742, 0.8869, 114.24, 105.15, 1772.47, 1787.57, 1.3314, 1.3119, 829.5, 666.65, 677.81, 1491.2, 10610.5, 10628.4, 1.6369999999999998, 1.6355, 682.75, 677.5, 21953.76, 21753.0, 21635.0, 3781.35, 5.25, 5.277, 0.7877, 0.7856, 7317.17, 7367.23, 7308.64, 1.135, 1.1909999999999998, 1.133, 1123.17, 1118.32, 1134.19, 1085.55, 1089.75, 1082.35, 1288.4266666666667, 13513.23, 13615.47, 13456.57, 13.4029, 6677.935, 6693.235000000002, 6645.945, 1050.85, 1064.1, 1048.63, 2.9654, 4.771, 4.771, 80.63, 80.32, 34.82, 36.325, 33.535, 752.88, 777.5, 5.4179999999999975, 5.4179999999999975, 2673.22
2011-05-11, 2166.63, 3.221, 3.168, 1.4255, 354.4, 5946.0, 5920.0, 12.575, 12.687, 12.563, 165.99, 4.154, 64621.97, 2.676, 2.676, 2.676, 7489.09, 7379.97, 1922.375, 1921.985, 1944.665, 1667.895, 1661.595, 1637.1, 3.362, 3.362, 3.362, 3.362, 5551.1, 5586.05, 1346.29, 1340.2, 1349.44, 4.004, 4.046, 3.997, 2872.46, 2868.24, 1553.47, 1542.5, 2850.39, 2823.67, 139.14, 139.63, 138.71, 3.4810000000000003, 3.4810000000000003, 3.4810000000000003, 3.4810000000000003, 3.157, 3.157, 3.157, 3.157, 1240.32, 1229.05, 0.9621, 0.9658, 0.9698, 0.9602, 3.1, 3.1, 65160.0, 64775.0, 24.2, 24.1149, 24.0925, 97.42, 35216.45, 35477.9, 9881.0, 9781.5, 4.43, 4.43, 4.45, 4.43, 6476.89, 6526.91, 12637.83, 12591.59, 292.85, 293.0, 1155.55, 1160.96, 1150.19, 1167.7, 0.8759999999999999, 0.8771, 116.52, 109.05, 1776.96, 1779.08, 1.3322, 1.32, 831.8, 667.8, 673.01, 1502.9, 10396.3, 10548.3, 1.6396, 1.6269999999999998, 704.5, 682.75, 21666.4, 21848.0, 21578.0, 3777.51, 5.327000000000001, 5.2589999999999995, 0.7917, 0.7888, 7319.15, 7400.32, 7319.15, 1.137, 1.143, 1.13, 1124.57, 1123.29, 1127.43, 1081.5, 1079.4, 1078.4, 1292.5933333333332, 13628.29, 13678.9, 13561.4, 13.3515, 6673.26, 6690.81, 6623.55, 1072.47, 1074.2, 1054.67, 2.9881, 4.777, 4.777, 80.17, 80.8, 35.54, 37.93, 35.54, 774.5, 797.5, 5.412000000000001, 5.412000000000001, 2682.06
2011-05-12, 2122.65, 3.286, 3.221, 1.4172, 360.14, 6031.6, 5963.0, 12.581, 12.6255, 12.539, 165.28, 4.181, 63775.82, 2.7, 2.7, 2.7, 7566.41, 7469.63, 1908.46, 1927.64, 1950.96, 1654.78, 1678.27, 1652.3, 3.437, 3.437, 3.437, 3.437, 5565.05, 5574.7, 1342.08, 1354.51, 1354.51, 3.9019999999999997, 4.033, 3.8939999999999997, 2883.42, 2890.35, 1528.41, 1524.69, 2874.61, 2829.68, 138.505, 138.95, 138.09, 3.5260000000000002, 3.5260000000000002, 3.5260000000000002, 3.5260000000000002, 3.156, 3.156, 3.156, 3.156, 1213.03, 1210.35, 0.9614, 0.9574, 0.964, 0.9511, 3.1439999999999997, 3.1439999999999997, 65340.0, 64140.0, 24.1368, 24.0648, 23.9978, 97.5, 35679.89, 35690.59, 9921.0, 9841.5, 4.41, 4.45, 4.45, 4.4, 6562.82, 6575.64, 12745.87, 12577.21, 282.2, 282.65, 1168.66, 1175.08, 1167.15, 1151.15, 0.8683, 0.8799, 118.43, 111.95, 1767.64, 1775.73, 1.3382, 1.3173, 836.4, 673.02, 673.54, 1501.1, 10531.5, 10590.3, 1.6351, 1.6321, 668.75, 668.5, 22031.16, 22068.0, 21971.0, 3800.61, 5.268, 5.349, 0.794, 0.7872, 7339.65, 7364.11, 7270.02, 1.131, 1.14, 1.126, 1119.66, 1128.06, 1130.2, 1076.5, 1077.4, 1073.8, 1296.76, 13597.18, 13641.68, 13386.94, 13.2067, 6722.38, 6735.13, 6702.94, 1100.48, 1102.44, 1091.19, 3.0224, 4.743, 4.743, 81.04, 80.97, 38.83, 39.38, 35.025, 799.75, 804.38, 5.452000000000001, 5.452000000000001, 2707.08
2011-05-13, 2120.08, 3.25, 3.188, 1.4123, 355.11, 5925.5, 5879.8, 12.685, 12.714, 12.651, 166.35, 4.194, 64003.16, 2.6439999999999997, 2.6439999999999997, 2.6439999999999997, 7443.95, 7356.76, 1864.95, 1908.46, 1911.24, 1630.78, 1654.77, 1616.55, 3.378, 3.378, 3.378, 3.378, 5486.15, 5572.5, 1348.65, 1339.39, 1351.05, 3.9610000000000003, 3.98, 3.846, 2844.08, 2864.98, 1550.35, 1527.38, 2865.86, 2819.37, 140.055, 138.43, 138.43, 3.478, 3.478, 3.478, 3.478, 3.2260000000000004, 3.2260000000000004, 3.2260000000000004, 3.2260000000000004, 1231.61, 1211.98, 0.9624, 0.9607, 0.9696, 0.9598, 3.113, 3.113, 63800.0, 63660.0, 24.1953, 24.2524, 24.1107, 95.25, 35369.28, 35373.65, 9766.0, 9711.5, 4.34, 4.38, 4.4, 4.33, 6562.59, 6562.59, 12629.81, 12497.97, 273.25, 275.95, 1166.95, 1169.09, 1161.23, 1162.03, 0.8744, 0.8683, 114.56, 110.15, 1759.58, 1776.91, 1.3262, 1.3084, 830.6, 663.62, 674.26, 1506.6, 10487.6, 10487.6, 1.629, 1.6235, 681.25, 659.25, 21787.69, 21828.0, 21658.0, 3795.55, 5.221, 5.291, 0.789, 0.7842, 7280.66, 7322.62, 7266.3, 1.119, 1.125, 1.117, 1130.62, 1119.67, 1132.86, 1088.5, 1082.4, 1080.8, 1293.61, 13340.64, 13440.8, 13264.8, 13.248, 6692.93, 6721.156666666668, 6675.833333333332, 1086.27, 1099.1, 1086.27, 2.9509, 4.704, 4.704, 81.01, 81.04, 34.845, 35.15, 32.595, 759.63, 764.75, 5.38, 5.38, 2694.56
2011-05-16, 2104.18, 3.239, 3.1630000000000003, 1.4067, 354.34, 5968.1, 5916.5, 12.659, 12.7595, 12.639, 166.68, 4.246, 63235.3, 2.67, 2.67, 2.67, 7511.09, 7391.14, 1866.3, 1864.95, 1890.02, 1632.23, 1630.79, 1626.4, 3.366, 3.366, 3.366, 3.366, 5544.75, 5605.0, 1337.77, 1348.69, 1350.47, 3.975, 4.005, 3.9739999999999998, 2871.03, 2846.31, 1534.88, 1528.48, 2861.51, 2827.51, 139.84, 139.98, 139.36, 3.446, 3.446, 3.446, 3.446, 3.1689999999999996, 3.1689999999999996, 3.1689999999999996, 3.1689999999999996, 1217.94, 1214.03, 0.9683, 0.9631, 0.9747, 0.9605, 3.0839999999999996, 3.0839999999999996, 64850.0, 63530.0, 24.2272, 24.1126, 24.0749, 97.09, 35161.26, 35270.61, 9751.0, 9546.5, 4.36, 4.34, 4.36, 4.28, 6563.26, 6602.1, 12695.65, 12522.79, 277.05, 277.05, 1171.7, 1171.84, 1164.42, 1149.29, 0.8718, 0.8742, 114.92, 111.72, 1772.03, 1775.01, 1.3286, 1.3119, 833.1, 669.65, 674.45, 1493.4, 10356.5, 10566.9, 1.6198, 1.6148, 679.0, 674.5, 21764.31, 21928.0, 21666.0, 3809.43, 5.27, 5.311, 0.7938, 0.7837, 7300.82, 7375.61, 7300.82, 1.122, 1.133, 1.119, 1122.13, 1129.92, 1132.03, 1086.95, 1085.05, 1083.35, 1287.6149999999998, 13424.72, 13439.94, 13341.4, 13.3687, 6663.48, 6707.1833333333325, 6648.7266666666665, 1084.96, 1092.84, 1078.52, 2.9598, 4.727, 4.727, 80.79, 81.01, 34.495, 36.405, 34.025, 738.63, 749.0, 5.365, 5.365, 2725.47
