@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_High numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute NZD_USD_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_High numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute Silver_Now numeric
@attribute Silver_High numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2010-4-1, 26.32, -0.016, -0.016, 0.001, 0.62, -1.11, -38.4, -0.014, -0.025, -0.61, 0.118, 0.064, 411.96, 10.39, 14.46, 6.34, 3.62, 11.89, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -31.1, -3.84, -2.0, -3.15, -0.009000000000000001, 0.036000000000000004, 0.016, -2.47, -12.73, -3.71, -1.92, -0.46, -0.59, -0.05, 0.26, -0.006999999999999999, -0.006999999999999999, -0.025, -0.025, -0.025, 10.05, -0.0008, -0.0028, -0.01, -0.01, 373.0, -160.0, 0.1367, 0.0074, 0.0005, 0.0, 1.11, -133.03, -7.2, 38.8, -0.06, -12.42, -20.4, -50.79, 0.75, -1.71, -6.84, -5.79, -1.16, -0.0095, -0.0009, -0.18, 1.04, 14.12, 10.76, 11.06, -0.003, -0.0006, -0.0025, -1.53, 1.09, -1.21, -0.84, 8.8, -190.8, -142.2, -194.0, -9.5, -8.25, -155.37, -262.42, -20.97, 3.5, -9.47, -0.012, 0.0016, -41.54, 0.014, -3.24, 4.43, 4.05, 1.1, 2.7, 2.0, 0.48, 18.76, -39.48, -0.0899, -0.0685, -13.98, 44.94, -0.92, 2.44, -0.82, 0.0399, 0.04, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.196, 0.175, -23.0, -0.13, -0.02, -0.02, -0.02, -20.81, -17.2, -22.31
2010-4-2, 4.32, -0.003, -0.003, 0.0042, 7.22, 3.74, 7.3, -0.027000000000000003, 0.004, 0.15, -0.129, 0.078, 764.8, 10.39, 26.73, 29.51, 6.34, 20.48, -0.022, -0.022, -0.022, 4.7, 8.67, -0.52, 4.92, 0.031, 0.006, 0.028, 18.23, 4.62, 8.7, 7.99, -11.57, 0.14, -0.495, -0.63, -0.041, -0.041, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -0.38, -0.0048, -0.0062, -0.012, -0.012, 782.0, 1220.0, -0.1382, -0.0814, 0.0599, 0.86, 1.52, 127.4866667, 154.46, 125.11, -0.02, 6.73, 10.24, 70.44, -2.45, 15.85, 12.36, 9.43, -1.77, -0.0003, -0.0028, 1.3, 1.68, 2.43, 2.31, 8.06, 0.0042, -0.0005, 0.0023, 0.2, -1.23, -0.89, 2.34, 11.8, 7.6, 53.1, 119.0, -0.5, 0.0, 358.69, 209.18, 52.7, -20.98, 24.77, -0.01, -0.0026, 1.72, -0.045, 6.0, 0.97, 1.77, -6.45, -4.85, -5.65, -0.39, 76.88, 54.38, -0.0651, -0.1034, 1.436666667, 2.45, 1.843333333, -2.41, 13.34, 0.0521, 0.0589, -0.029, -0.029, -0.029, 0.364, 0.38, 5.75, -17.12, -0.02, -0.02, -0.02, 6.1, 20.34, 22.89
2010-4-5, 1.5, 0.0545, 0.0545, 0.0001, 1.39, 2.3233333330000003, 21.76666667, -0.0425, 0.063, -0.81, 0.111, 0.078, 76.67, 35.96, 10.9, 0.51, 29.57, 5.61, 0.029333333, 0.029333333, 0.029333333, 39.475, 4.67, 3.74, 4.01, 0.0245, 0.032, 0.029, 11.26, 13.475, -1.1, 3.09, 10.055, -0.73, -0.74, -0.5, 0.028666667000000007, 0.028666667000000007, 0.073, 0.073, 0.073, -10.25, -0.0068, 0.0014, 0.022333333, 0.022333333, 53.5, 137.5, 0.0202, 0.0036, -0.0747, 0.975, 0.765, 127.4866667, 41.69, 41.25, 0.01, 5.98, 15.635, 23.24, 0.475, 3.023333333, 3.07, 3.753333333, -0.18, -0.0017, 0.0025, 1.015, 0.795, -9.78, -0.83, -0.5, 0.0007, -0.0001, 0.0026, 2.33, 5.575, 3.855, 5.61, 3.9, 64.26666667, 39.06666667, 25.06666667, 0.625, 0.125, 46.66666667, 77.93, 28.625, 26.665, 27.97, 0.023333333, -0.0004, 10.955, -0.005, 1.94, -1.39, -0.81, -0.35, -4.95, -3.55, 2.23, 23.02, 56.665, -0.114, -0.0889, 1.436666667, 2.45, 1.843333333, -2.41, -0.17, 0.0254, 0.0234, 0.021333333, 0.021333333, 0.021333333, 0.114, 0.02, -1.315, -0.75, 0.028333333, 0.028333333, 0.028333333, 10.63333333, 6.043333333, 8.523333333
2010-4-6, 1.1, 0.0545, 0.0545, -0.0052, 1.39, 2.3233333330000003, 21.76666667, 0.0395, -0.064, -0.04, 0.111, 0.078, 76.67, 6.01, 5.02, 7.38, 0.73, 0.55, 0.029333333, 0.029333333, 0.029333333, 39.475, 4.67, 3.74, 4.01, 0.0245, 0.032, 0.029, 9.185, 13.475, -1.1, 3.09, 10.055, -0.07, 0.195, -0.03, 0.028666667000000007, 0.028666667000000007, 0.047, 0.047, 0.047, -4.25, -0.0002, -0.0071, 0.022333333, 0.022333333, 53.5, 137.5, 0.1477, 0.0998, 0.0569, 0.975, 0.765, 127.4866667, 53.21, 94.19, 0.02, 5.98, 15.635, 23.24, 0.475, 3.023333333, 3.07, 3.753333333, 0.2, -0.0046, -0.0053, 1.015, 0.795, 5.21, -0.29, -0.21, -0.0001, 0.0014, 0.0021, 2.33, 5.575, 3.855, -0.22, 3.9, 64.26666667, 39.06666667, 25.06666667, 0.625, 0.125, 46.66666667, 77.93, 28.625, 26.665, 27.97, 0.023333333, -0.0014, 10.955, 0.022, -0.39, 5.16, 3.83, -3.0, 2.2, 0.6, 2.23, 23.02, 56.665, -0.1169, -0.0202, 1.436666667, 2.45, 1.843333333, -2.41, 7.0, 0.0254, 0.0234, 0.021333333, 0.021333333, 0.021333333, 0.114, 0.02, -1.315, -0.75, 0.028333333, 0.028333333, 0.028333333, 10.63333333, 6.043333333, 8.523333333
2010-4-7, 0.51, 0.01, 0.01, -0.0044, 1.39, 2.3233333330000003, 21.76666667, -0.01, -0.5760000000000001, -0.58, 0.188, 0.021, -194.03, 12.34, 15.0, 11.09, 7.05, 17.5, 0.029333333, 0.029333333, 0.029333333, 11.1, 2.0, 7.3, 4.06, -0.016, 0.011, 0.002, 9.185, 7.28, 10.85, 13.89, 13.89, -0.47, -0.395, -0.02, 0.028666667000000007, 0.028666667000000007, -0.034, -0.034, -0.034, -7.04, -0.0065, -0.0021, 0.022333333, 0.022333333, -266.0, -330.0, 0.0122, 0.0625, 0.1311, 1.43, 0.19, 152.32, -56.98, -49.72, -0.01, 39.42, -28.75, -3.56, 2.0, 3.023333333, 3.07, 3.753333333, -2.4, -0.0018, -0.0049, 1.43, 0.54, -0.33, -4.0, -9.88, 0.0078, 0.0078, -0.0041, 8.73, 5.0, 8.48, -0.62, 2.2, 64.26666667, 39.06666667, 25.06666667, 0.75, 0.5, 46.66666667, 77.93, -6.28, 57.78, 21.28, 0.023333333, -0.0026, 35.4, 0.023, 3.57, 3.5, 4.11, 1.55, -3.29, -0.65, 2.23, -3.32, -30.81, 0.0128, 0.0191, -45.85, -17.02, 1.8, -19.73, 2.24, 0.0008, 0.0065, 0.021333333, 0.021333333, 0.021333333, -0.187, 0.05, 9.88, 15.25, 0.028333333, 0.028333333, 0.028333333, 10.63333333, 6.043333333, 8.523333333
2010-4-8, 7.18, -0.061, -0.061, -0.0088, -1.72, 0.62, 35.5, -0.0135, 0.221, -0.01, -0.165, -0.161, -302.71, 6.53, -5.09, -20.2, 11.13, -4.74, 0.04, 0.04, 0.04, 11.0, -6.99, 2.22, -5.52, -0.018000000000000002, -0.019, -0.022, -16.89, -5.65, 12.77, -1.23, 0.96, 0.25, -0.02, -0.14, -0.03, -0.03, -0.093, -0.093, -0.093, -4.57, -0.0006, -0.0011, -0.032, -0.032, -297.0, -365.0, -0.045, -0.0203, -0.066, 0.02, -0.09, -168.86, 10.51, -7.88, -0.06, -45.47, -18.19, -72.47, -0.65, -3.22, 0.33, 3.98, 7.52, -0.004, -0.0016, 0.07, -0.16, -6.86, -0.79, -2.57, -0.0014, -0.0003, 0.0105, 5.25, 0.19, 1.42, -5.23, 17.2, 9.1, 50.6, 115.0, 10.0, -0.5, -195.36, -47.39, 17.61, -7.44, 4.65, 0.006, 0.0016, 88.56, 0.008, 2.79, -2.28, -3.79, -2.0, -1.46, -1.1, -5.77, -40.1, -60.94, 0.0938, 0.0022, 15.51, -45.85, -56.17, -6.99, 2.24, -0.0244, -0.0132, -0.013, -0.013, -0.013, 0.268, 0.18, 12.12, 6.5, 0.016, 0.016, 0.016, 7.59, 11.84, 11.71
2010-4-9, -9.31, 0.067, 0.067, -0.0041, -3.0, -3.98, -18.3, -0.002, 0.321, 0.0, -0.11, -0.07400000000000001, 991.83, -19.38, -19.31, -1.85, -20.23, -21.73, -0.047, -0.047, -0.047, -16.0, 3.99, -6.48, -2.13, -0.011, -0.062, -0.042, -17.25, 5.65, -9.11, -1.15, -4.99, -0.17, 0.155, 0.19, -0.027000000000000003, -0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, -4.61, 0.0044, 0.004, -0.023, -0.023, 980.0, -135.0, 0.0555, -0.0071, -0.0115, -1.12, -1.12, -65.0, -124.63, -118.21, -0.05, -74.43, -88.13, 29.55, -1.45, -6.05, -6.38, -12.46, -0.55, -0.0022, -0.0011, -0.62, -0.92, 6.15, -1.04, 4.03, 0.0014, 0.0, -0.004, -2.8, -1.32, -2.88, -1.78, -0.1, -18.3, -82.7, -106.2, -8.25, 2.5, -331.29, -432.55, -47.75, 16.81, -17.93, -0.029, 0.0008, 39.15, -0.026, -7.01, -2.25, -2.11, 0.95, 2.05, 0.75, -11.12, -20.96, -83.37, 0.0402, 0.1216, 36.05333333, 45.02666667, 40.97, 43.70333333, -28.7, -0.0157, -0.0237, -0.006, -0.006, -0.006, -0.069, -0.085, -6.37, -3.25, -0.063, -0.063, -0.063, -9.5, -23.06, -40.57
2010-4-12, -14.17, -0.038, -0.038, 0.0135, 5.0, 4.4, -49.4, -0.0295, -0.481, 0.19, -0.07, 0.003, -367.5, -13.1, 18.07, 20.29, -1.82, 23.09, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -6.2, 7.93, 5.72, 12.03, 0.003, 0.065, 0.042, 2.63, 17.24, 17.32, 13.0, 19.19, 0.16, -0.18, -0.45, 0.036000000000000004, 0.036000000000000004, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.53, -0.0032, -0.0027, 0.067, 0.067, -374.0, 895.0, -0.0268, -0.0751, 0.0111, -0.08, 0.49, 273.5, 36.14, -27.49, 0.0, 16.06, 64.75, 70.28, -2.2, 7.85, 4.48, 12.36, 0.11, -0.0011, -0.0033, -0.17, 0.39, 1.51, 4.68, 6.35, 0.0014, 0.0022, 0.0048, 3.48, 1.43, 3.59, 0.24, 8.9, 27.1, 255.5, 162.5, -2.5, -2.25, 283.86, 215.44, -5.82, -47.55, -27.21, 0.014, 0.0016, 15.09, 0.005, 4.77, 1.01, -2.84, -6.0, -4.1, -3.8, 2.285, 72.11, 137.59, -0.0023, -0.0915, 36.05333333, 45.02666667, 40.97, 43.70333333, 5.73, -0.0022, 0.013, 0.01, 0.01, 0.01, 0.224, 0.28, -3.0, 5.25, 0.03, 0.03, 0.03, -1.04, 14.96, 32.8
2010-4-13, 0.29, 0.012, 0.012, 0.019, -0.55, 0.48, 58.3, -0.0035, 0.444, -0.86, 0.154, 0.078, -802.91, 30.87, 22.7, 5.78, 20.29, 9.42, 0.013, 0.013, 0.013, 4.7, 2.11, 7.47, 7.56, -0.025, -0.016, -0.031, 9.75, 3.82, 14.09, 9.05, 17.22, -0.72, -0.72, -0.71, 0.026, 0.026, -0.043, -0.043, -0.043, 9.53, 0.0032, 0.002, 0.015, 0.015, -902.0, -825.0, -0.2202, -0.0262, -0.1182, -0.39, -0.66, 11.54, 47.56, 146.68, 0.1, 81.51, 83.14, 8.62, -1.7, 3.69, 4.86, 4.13, -5.38, 0.0072, 0.0098, -0.31, -0.2, -3.95, 6.38, 3.27, -0.0091, 0.0025, -0.0041, 2.84, 3.51, 5.89, -0.42, 0.5, 306.9, 146.3, 276.6, 2.5, 1.5, 187.78, 263.47, 36.32, -5.02, 11.74, -0.017, 0.01, 15.09, 0.011, -9.86, -6.79, -4.41, -1.95, -3.75, -5.75, 2.285, 3.27, 25.7, -0.0412, -0.0225, 36.05333333, 45.02666667, 40.97, 43.70333333, -28.76, -0.0071, -0.0114, -0.02, -0.02, -0.02, 0.063, 0.14, 1.0, -4.13, 0.025, 0.025, 0.025, 37.47, 22.82, 21.56
2010-4-14, 24.74, 0.026, 0.026, -0.0066, -0.91, -1.64, 6.6, 0.0695, -0.081, -0.4, -0.081, -0.013, 178.04, 16.72, -5.11, -3.32, 5.76, -3.75, -0.044, -0.044, -0.044, -25.65, 0.82, 1.0, -5.89, 0.036000000000000004, -0.02, -0.009000000000000001, 17.42, 8.12, -0.45, 4.77, -4.89, -0.3, 0.97, 0.31, -0.055, -0.055, -0.018000000000000002, -0.018000000000000002, -0.018000000000000002, 8.15, -0.0028, -0.0008, -0.033, -0.033, 151.0, -335.0, 0.1537, 0.0157, 0.0068, -0.81, -1.29, -33.35, -90.67, -138.9, 0.02, -12.31, -36.15, 13.45, 0.1, -1.77, -1.44, -7.4, -0.73, 0.0027, 0.0002, -0.21, -0.74, 14.41, 8.55, 1.48, 0.0063, -0.0071, -0.0028, 0.31, 0.78, -1.55, 7.82, -8.8, -52.2, -19.1, -12.6, 4.25, -0.25, -96.09, -28.21, 3.37, 35.42, 2.24, 0.008, -0.0044, 2.996666667, -0.019, 1.45, 7.58, 6.29, 8.35, 8.05, 2.15, -8.17, -65.73, -113.82, -0.0238, 0.0527, 0.66, -11.41, 4.33, -10.18, -6.185, -0.0047, -0.0194, -0.001, -0.001, -0.001, -0.165, -0.305, 9.0, 2.13, -0.077, -0.077, -0.077, -10.53, -3.36, -9.63
2010-4-15, 8.58, 0.023, 0.023, 0.0052, 2.24, 3.17, -15.9, -0.0095, 0.066, 1.35, 0.142, 0.102, 242.45, -4.52, 19.96, 27.27, -3.28, 19.51, 0.017, 0.017, 0.017, 8.325, 13.35, 2.75, 9.87, 0.011, 0.027000000000000003, 0.053, -5.97, 38.87, 26.85, 36.92, 35.17, 1.1, -0.15, -0.49, -0.01, -0.01, 0.045, 0.045, 0.045, 0.21, -0.0012, -0.005, -0.01, -0.01, 215.0, 435.0, -0.0865, -0.0576, 0.0202, -0.54, 1.97, 294.89, 43.67, 57.55, 0.0, 27.91, 21.17, 103.69, -1.35, 5.26, 4.18, 5.77, 4.87, 0.0009, 0.0, 0.02, 1.64, -9.07, -5.39, -1.62, -0.0101, -0.0009, -0.0034, 5.87, 15.16, 9.5, -2.13, 6.2, 103.8, 30.4, 56.7, 5.5, 6.25, 284.86, 158.67, 0.31, 3.87, 12.38, 0.001, -0.0036, 2.996666667, -0.012, 10.32, -0.12, 1.18, -12.15, -1.45, -2.8, 9.87, 62.91, 70.52, 0.0929, -0.0919, 6.94, 0.67, 16.68, 3.78, -6.185, 0.0279, 0.0319, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, 0.166, 0.225, -2.25, 5.5, 0.049, 0.049, 0.049, 3.45, -2.1, 2.6
2010-4-16, -9.42, 0.006, 0.006, -0.0011, -1.1, -2.74, 34.6, -0.113, -0.04, -1.87, 0.0, 0.0, -510.5, 29.5, 12.01, 4.32, 27.25, 11.8, -0.003, -0.003, -0.003, 8.325, 1.02, 12.08, 9.81, -0.01, 0.011, -0.03, 14.0, 10.83, 21.61, 12.96, 22.08, -1.64, -1.635, -0.44, 0.003, 0.003, -0.029, -0.029, -0.029, -8.84, -0.0027, 0.0002, -0.011, -0.011, 397.0, 690.0, -0.1188, -0.0194, -0.1478, 2.09, -0.12, 20.3, 68.89, 46.46, 0.03, 29.74, 34.39, 21.46, -0.45, 1.49, 1.33, 0.67, -3.27, -0.0026, -0.0055, 1.6, 0.94, 0.62, -9.2, -5.39, 0.0006, -0.0069, -0.0023, 12.2, 2.73, 10.79, -3.61, 0.7, 13.5, -22.2, -88.2, 5.25, 4.5, 58.82, 75.71, 15.52, 0.22, 16.39, -0.009000000000000001, 0.0056, 2.996666667, -0.014, -9.9, -9.24, -8.62, -2.0, -12.7, -3.55, 0.88, 37.97, 72.78, -0.1337, -0.0101, -12.78, -13.17, -20.87333333, -18.18333333, -6.185, 0.0102, 0.0026, -0.008, -0.008, -0.008, 0.02, -0.05, 6.5, 0.75, 0.045, 0.045, 0.045, -9.96, 0.37, -9.75
2010-4-19, -29.19, -0.035, -0.035, -0.0084, -5.82, -3.96, 28.7, 0.0425, 0.128, -0.3, -0.142, -0.17, -1103.0, 2.86, -8.09, -35.85, 4.31, -8.71, -0.042, -0.042, -0.042, -90.1, -19.54, -0.6, -21.73, -0.085, -0.014, -0.073, -21.99, -34.43, 1.97, -7.76, -34.83, -0.25, 0.56, 0.12, -0.046, -0.046, -0.066, -0.066, -0.066, -2.9, 0.0033, 0.0041, -0.04, -0.04, -1157.0, -1475.0, 0.0564, 0.0344, 0.0237, -0.56, -0.83, -512.84, -171.61, -86.13, -0.02, 15.36, -51.99, -125.91, 0.0, -3.01, 10.0, 2.37, -6.79, -0.005, -0.0006, 1.2, -0.01, -14.44, 0.29, -0.28, -0.0128, -0.0019, -0.0093, 1.46, -1.14, -10.41, -1.33, -23.4, -91.4, 3.0, -161.5, 0.75, 2.5, -532.02, -417.89, -21.86, 15.71, -10.44, -0.021, -0.0028, 7.05, -0.011, -5.55, -2.74, -10.82, 0.75, 4.65, 0.75, -3.7, -38.02, -148.81, -0.0035, 0.0466, -12.78, -13.17, -20.87333333, -18.18333333, -6.185, -0.0354, -0.009000000000000001, -0.023, -0.023, -0.023, -0.755, -0.09, 9.12, 8.5, -0.032, -0.032, -0.032, 0.53, 1.84, -8.94
2010-4-20, 12.73, -0.025, -0.025, -0.0086, -1.18, -2.25, -81.0, 0.029, 0.046, 0.15, 0.026, -0.022, -323.77, -33.45, -31.75, -35.91, -35.94, -35.94, 0.014, 0.014, 0.014, -4.0, 5.39, -18.11, -3.09, -0.017, -0.08, -0.02, -62.89, -1.15, -27.58, -22.39, -15.96, 0.09, 0.345, 0.25, 0.0, 0.0, 0.033, 0.033, 0.033, -2.59, 0.0131, 0.014, -0.004, -0.004, -316.0, -650.0, -0.0812, 0.0192, 0.0658, -2.43, -2.44, -181.62, -193.41, -276.63, -0.02, -150.26, -93.98, 73.39, -2.4, -7.2, -14.48, -9.93, -3.0, 0.0038, 0.0044, -1.74, -1.83, 9.62, -6.28, -7.77, 0.0017, -0.0109, -0.0065, -9.22, -7.18, -8.04, 4.22, -1.1, -286.2, -282.8, -92.3, -16.25, -10.75, -221.44, -258.23, -38.24, -22.86, -25.31, 0.014, -0.0042, 11.1, -0.028, -13.71, -8.55, 0.43, 7.9, 2.9, 3.4, -3.7, -108.55, -65.95, 0.1535, 0.1542, -12.78, -13.17, -20.87333333, -18.18333333, -9.87, -0.0601, -0.036000000000000004, 0.011, 0.011, 0.011, 0.056, -0.605, -8.12, 10.0, -0.085, -0.085, -0.085, -41.94, -44.37, -20.23
2010-4-21, 29.55, 0.051, 0.051, 0.0026, 6.29, 2.46, -16.1, 0.0025, -0.029, 1.17, -0.08, -0.084, 220.86, -41.5, -19.31, 14.75, -35.8, -12.64, 0.026, 0.026, 0.026, -21.8, 9.65, 6.98, 15.36, 0.018000000000000002, -0.006, 0.028, -97.87, 20.2, 14.92, 13.58, 28.98, 1.02, -0.105, 0.45, 0.017, 0.017, -0.006, -0.006, -0.006, 2.05, -0.0007, -0.0165, 0.019, 0.019, 140.0, 710.0, 0.1134, -0.1048, -0.0961, -1.23, 0.65, 373.39, -8.09, 45.67, 0.02, 22.37, 53.54, 25.01, 0.1, 12.3, 8.59, 11.03, 8.57, -0.002, -0.0049, -1.23, -0.24, 2.89, 9.48, 10.7, 0.0086, 0.0086, 0.0091, -0.92, 4.74, 10.13, 2.21, 3.4, 100.8, 70.6, 21.9, 7.75, 1.5, 485.9, 138.4, 50.84, -37.34, 14.65, 0.015, 0.001, 47.72, 0.013, 8.74, 18.69, 5.25, -0.45, -0.75, 1.95, -3.7, 56.93, 149.02, 0.0211, -0.0828, -137.81, 8.1, 0.5, -97.69, 39.47, 0.0234, -0.0245, 0.015, 0.015, 0.015, 0.09, 0.165, 17.5, -1.75, 0.065, 0.065, 0.065, 8.7, 7.36, 0.7
2010-4-22, -8.06, 0.012, 0.012, -0.0076, -1.2, 3.51, 55.8, -0.05, -0.039, -0.03, 0.017, 0.051, 33.985, 18.11, 4.82, -8.05, 14.74, 6.53, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 9.05, -1.23, 8.12, -0.19, 0.021, -0.005, -0.013, 35.42, 4.3, 13.89, 9.25, 9.49, -0.06, -0.045, -0.85, -0.018000000000000002, -0.018000000000000002, -0.059, -0.059, -0.059, -8.0, -0.0163, -0.0041, -0.025, -0.025, 40.5, -557.5, -0.2515, -0.0379, -0.0497, 2.34, 0.99, -295.98, 189.37, 93.73, 0.0, 37.62, -26.27, 7.86, -0.2, -12.86, 0.46, -5.24, -5.02, -0.0058, -0.0057, 0.66, 0.66, -11.74, -5.53, -5.95, -0.0111, -0.0005, -0.0018, 8.11, 5.26, 7.52, -3.69, 9.6, 72.2, 2.6, -98.3, 3.75, 6.0, -226.63, 169.25, 21.56, 50.84, 23.93, 0.004, 0.0008, 4.72, 0.005, 18.01, -0.8, 8.16, -10.2, -4.9, -6.5, -3.7, -1.72, -32.28, -0.1043, -0.113, 15.53, -137.81, -94.47, -35.34, -7.91, 0.0256, 0.0275, 0.013, 0.013, 0.013, 0.258, 0.18, 0.75, 2.75, 0.055, 0.055, 0.055, 11.81, 6.22, -2.13
2010-4-23, -2.49, 0.011, 0.011, -0.0026, -2.35, -3.06, -60.3, -0.0335, -0.005, -1.51, 0.006999999999999999, 0.106, 33.985, -9.2, -11.9, -22.51, -8.05, -13.5, -0.033, -0.033, -0.033, 65.5, 2.73, -4.64, -8.66, -0.048, -0.03, -0.018000000000000002, -10.69, 14.46, -23.09, 10.52, -21.93, -1.29, -0.65, -0.02, -0.006999999999999999, -0.006999999999999999, 0.032, 0.032, 0.032, -6.96, 0.0016, 0.0026, -0.026, -0.026, 40.5, -557.5, 0.0258, 0.0, -0.02, -0.56, -0.57, 141.19, -140.96, -103.68, -0.01, -76.31, -104.44, 9.37, 0.2, -4.14, -8.54, -13.42, -2.66, -0.0047, -0.0051, 0.51, 0.14, -0.5, -4.01, -1.18, 0.0023, -0.0063, -0.0029, -0.41, 7.55, -4.28, -5.17, -5.9, -283.4, -258.1, -288.4, 3.0, 0.75, -428.55, -453.37, 13.7, 21.26, 10.84, 0.106, -0.0004, 19.52, -0.015, -12.21, -7.22, -2.15, 0.65, -0.45, -0.05, -8.21, 2.69, -85.37, -0.0967, -0.0151, 66.42666667, 59.45, 56.38, 69.04333333, 3.33, 0.0092, 0.006999999999999999, 0.022, 0.022, 0.022, -0.067, -0.19, 8.87, 9.5, -0.07, -0.07, -0.07, -24.59, -15.3, -36.34
