@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2015-04-06, 2046.43, 1.33, 1.293, 1.355, 1.2839999999999998, 1.0883, 495.93, 492.69, 496.82, 491.8933333333334, 6889.17, 6812.0, 8.443, 175.43, 174.86, 2.713, 52722.72500000001, 53728.95, 52721.91, 1.43, 1.4666666666666668, 12019.433333333332, 12063.176666666664, 11977.786666666667, 930.12, 934.88, 925.79, 1681.47, 1679.61, 1692.87, 1.59, 1.59, 1.589, 8635.35, 8646.166666666666, 2073.79, 2062.45, 2056.92, 2.748, 2.748, 3863.93, 3803.38, 1199.65, 1184.78, 4902.129999999999, 4870.674999999998, 4915.469999999998, 4862.935, 140.15, 140.61, 139.71, 0.48100000000000004, 1.906, 1.8019999999999998, 1141.32, 1.2559, 1.2428, 0.195, 0.18899999999999997, 53575.5, 53912.5, 52695.0, 17.5626, 17.6823, 17.4665, 49.14, 49.14, 44634.35333333333, 44038.41, 19435.08, 19289.04, 2.092, 2.122, 9173.983333333334, 9139.653333333334, 9199.54, 144.39999999999995, 137.125, 1683.9233333333334, 829.14, 827.53, 838.66, 0.7336, 0.7314, 56.535, 57.76000000000001, 54.54, 1616.16, 1.0416, 1.0274, 1257.15, 1250.1999999999996, 1262.1999999999996, 348.12, 349.23, 1257.2, 1257.2, 1257.2, 11666.166666666664, 11595.9, 1.4827, 386.5, 386.5, 23441.13333333333, 23438.92, 5468.215, 5473.93, 1.234, 1.258, 1.22, 0.7612, 0.7507, 0.7636, 6935.24, 6916.795, 0.366, 0.342, 870.3, 868.07, 874.44, 866.78, 1091.23, 1097.8, 1638.36, 14977.135, 15115.515, 9.0994, 8772.725, 8625.470000000001, 1537.97, 1530.63, 1.7643, 1.7643, 1.7643, 1.7643, 1.2436666666666667, 1.2346666666666668, 1.2116666666666671, 118.97, 119.8, 531.13, 3795.2433333333333, 3761.793333333333, 3797.703333333333, 3756.94
2015-04-07, 2047.03, 1.3459999999999999, 1.276, 1.369, 1.276, 1.0991, 499.48, 494.37, 500.5, 493.87666666666667, 6928.4299999999985, 6822.730000000001, 8.4205, 175.37, 174.8, 2.681, 53123.69, 54146.32, 53122.06, 1.43, 1.4483333333333333, 12071.476666666667, 12106.243333333336, 12006.743333333336, 971.08, 934.3, 934.3, 1700.64, 1681.8, 1701.24, 1.588, 1.59, 1.588, 8659.9, 8667.55, 2080.62, 2064.87, 2056.52, 2.7319999999999998, 2.81, 3912.655, 3851.4, 1198.37, 1183.82, 4917.32, 4855.94, 4929.62, 4852.91, 140.1, 139.93, 139.65, 0.47200000000000003, 1.911, 1.8259999999999998, 1132.98, 1.2452, 1.2435, 0.196, 0.182, 53828.0, 54295.0, 53065.0, 17.5067, 17.5924, 17.4096, 52.24, 49.47, 44850.06, 44202.87, 19397.98, 19241.29, 2.073, 2.075, 9217.366666666667, 9154.566666666666, 9241.41, 147.35, 140.2, 1692.2766666666666, 824.49, 825.61, 832.18, 0.7363, 0.7331, 58.12, 58.24, 55.08, 1618.44, 1.0355, 1.0252, 1259.35, 1246.85, 1262.85, 347.41, 347.5, 1274.4, 1274.4, 1274.4, 11698.333333333336, 11632.6, 1.4922, 386.25, 383.5, 23573.73666666667, 23470.46, 5480.03, 5467.7, 1.232, 1.239, 1.22, 0.7541, 0.7589, 0.7623, 6948.76, 6917.51, 0.35200000000000004, 0.33299999999999996, 870.37, 869.02, 873.59, 867.52, 1085.89, 1089.9, 1642.87, 15028.73, 15160.72, 9.0658, 8674.0, 8574.85, 1546.535, 1537.105, 1.7643, 1.6903, 1.7762, 1.6825, 1.2233333333333334, 1.2363333333333333, 1.2043333333333337, 119.53, 119.69, 528.38, 3817.1766666666663, 3778.4066666666663, 3822.0966666666654, 3769.0
2015-04-08, 2059.26, 1.344, 1.341, 1.371, 1.3319999999999999, 1.0922, 503.03, 496.05, 504.18, 495.86, 6967.69, 6833.46, 8.44, 176.81, 175.1, 2.655, 53737.99, 54002.37, 53436.15, 1.43, 1.43, 12123.52, 12149.31, 12035.7, 971.24, 967.5, 955.06, 1695.64, 1700.64, 1709.81, 1.591, 1.625, 1.575, 8660.3, 8693.6, 2076.33, 2080.79, 2076.1, 2.7769999999999997, 2.77, 3961.38, 3899.42, 1194.58, 1181.15, 4910.23, 4917.5, 4948.88, 4909.77, 141.33, 139.97, 139.9, 0.46299999999999997, 1.9280000000000002, 1.881, 1134.13, 1.2481, 1.2454, 0.19699999999999998, 0.175, 53822.0, 54150.0, 53515.0, 17.436, 17.605, 17.4317, 54.13, 51.17, 44987.87, 44857.07, 19640.54, 19501.31, 2.106, 2.106, 9260.75, 9169.48, 9283.28, 145.75, 141.2, 1700.63, 836.31, 823.4, 840.78, 0.7337, 0.7281, 59.1, 59.27, 57.02, 1614.35, 1.0454, 1.0258, 1252.15, 1256.55, 1263.85, 350.16, 346.99, 1267.4, 1267.4, 1267.4, 11730.5, 11669.3, 1.4880000000000002, 385.0, 382.0, 23706.34, 23502.0, 5523.29, 5502.32, 1.186, 1.206, 1.1740000000000002, 0.7494, 0.754, 0.7561, 6916.94, 6903.21, 0.385, 0.35, 876.08, 869.22, 877.59, 868.76, 1085.82, 1095.91, 1652.32, 15115.25, 15266.62, 9.0611, 8806.4, 8613.43, 1555.1, 1543.58, 1.7838, 1.7643, 1.7891, 1.7387, 1.203, 1.238, 1.197, 120.28, 120.45, 526.88, 3839.11, 3795.02, 3846.49, 3781.06
2015-04-09, 2058.87, 1.3419999999999999, 1.337, 1.369, 1.328, 1.0816, 497.16, 500.61, 500.87, 496.59, 7012.06, 6931.59, 8.461, 176.2, 175.43, 2.6660000000000004, 53731.93, 54458.42, 53507.77, 1.43, 1.4469999999999998, 12035.86, 12122.32, 12017.8, 988.3, 969.44, 968.1, 1683.63, 1695.51, 1695.51, 1.581, 1.599, 1.558, 8714.4, 8730.5, 2081.9, 2076.94, 2073.3, 2.748, 2.762, 3994.81, 3976.53, 1188.43, 1176.47, 4950.82, 4914.15, 4956.72, 4914.15, 141.02, 141.19, 140.4, 0.442, 1.925, 1.8730000000000002, 1130.58, 1.2504, 1.2386, 0.174, 0.156, 53763.0, 54675.0, 53565.0, 17.5677, 17.6093, 17.4734, 53.23, 50.37, 44980.56, 44994.3, 19789.81, 19693.63, 2.11, 2.129, 9247.82, 9258.67, 9294.45, 144.4, 135.1, 1701.58, 839.7, 835.27, 845.29, 0.7301, 0.7225, 55.55, 58.72, 55.45, 1620.51, 1.0469, 1.0364, 1263.65, 1252.85, 1265.25, 358.39, 349.69, 1260.1, 1260.1, 1260.1, 11655.5, 11615.8, 1.4806, 383.25, 376.75, 23578.7, 23709.74, 5486.58, 5513.98, 1.203, 1.205, 1.1740000000000002, 0.7552, 0.7489, 0.7613, 6927.25, 6906.74, 0.38, 0.35700000000000004, 871.35, 875.1, 879.81, 869.82, 1095.57, 1096.9, 1655.1, 15188.59, 15249.52, 9.0793, 8950.8, 8802.36, 1556.13, 1544.14, 1.6981, 1.7666, 1.7741, 1.6958, 1.213, 1.2009999999999998, 1.187, 120.14, 120.36, 525.5, 3831.09, 3838.39, 3853.02, 3827.79
2015-04-10, 2087.76, 1.3730000000000002, 1.337, 1.382, 1.311, 1.0781, 501.97, 499.76, 501.97, 498.54, 7016.99, 6937.41, 8.506, 176.74, 175.47, 2.6239999999999997, 53638.15, 54002.39, 53292.23, 1.43, 1.432, 12166.44, 12166.44, 12047.91, 1003.42, 987.16, 985.53, 1667.6, 1683.1, 1683.1, 1.574, 1.594, 1.52, 8778.3, 8785.5, 2091.18, 2081.29, 2074.29, 2.745, 2.735, 3957.53, 4006.13, 1181.97, 1164.9, 4974.56, 4950.84, 4975.93, 4928.11, 141.515, 140.88, 140.5, 0.42100000000000004, 1.9669999999999999, 1.876, 1121.93, 1.2548, 1.2506, 0.16899999999999998, 0.14, 53830.0, 54115.0, 53350.0, 17.5546, 17.6408, 17.4904, 52.07, 50.51, 44913.27, 44980.56, 19937.72, 19822.49, 2.082, 2.134, 9393.38, 9300.18, 9404.11, 137.9, 133.6, 1695.94, 843.78, 838.71, 844.57, 0.7249, 0.7232, 56.57, 58.02, 55.97, 1623.04, 1.0484, 1.0393, 1259.85, 1262.25, 1265.75, 358.52, 357.98, 1250.6, 1250.6, 1250.6, 11734.6, 11655.2, 1.4867, 379.0, 375.0, 23803.9, 23653.15, 5500.9, 5494.55, 1.234, 1.235, 1.2, 0.7567, 0.7546, 0.7609, 6914.78, 6899.29, 0.375, 0.33899999999999997, 871.82, 870.41, 874.03, 865.67, 1092.98, 1097.15, 1662.72, 15216.21, 15359.3, 9.0629, 8960.37, 8830.11, 1550.83, 1542.25, 1.7268, 1.7114, 1.7666, 1.7064, 1.25, 1.213, 1.209, 120.59, 120.76, 518.88, 3871.66, 3839.76, 3871.66, 3838.29
2015-04-13, 2098.92, 1.374, 1.375, 1.383, 1.331, 1.0659999999999998, 507.17, 504.37, 507.19, 503.26, 7095.36, 7015.36, 8.515, 176.2, 175.73, 2.539, 53802.66, 54413.46, 53555.96, 1.496, 1.49, 12374.73, 12390.75, 12214.51, 999.38, 1008.16, 988.01, 1657.02, 1667.62, 1674.34, 1.585, 1.6269999999999998, 1.567, 8780.35, 8787.4, 2102.06, 2091.51, 2091.51, 2.7510000000000003, 2.7510000000000003, 4034.31, 3947.49, 1171.01, 1155.94, 4995.98, 4977.03, 4996.08, 4970.02, 141.16, 141.38, 140.84, 0.428, 1.9669999999999999, 1.919, 1117.08, 1.2577, 1.2562, 0.172, 0.14400000000000002, 54256.0, 54440.0, 53410.0, 17.5835, 17.6228, 17.5038, 51.93, 50.08, 44882.01, 44913.94, 19907.63, 19845.31, 2.066, 2.084, 9471.46, 9411.52, 9472.46, 138.45, 133.8, 1699.98, 840.65, 842.84, 847.08, 0.7242, 0.7221, 57.87, 58.12, 56.25, 1612.05, 1.0522, 1.0423, 1265.05, 1263.95, 1267.35, 355.69, 358.12, 1262.3, 1262.3, 1262.3, 11749.3, 11679.2, 1.4712, 378.25, 374.25, 23877.25, 23878.85, 5491.34, 5504.24, 1.229, 1.255, 1.205, 0.7537, 0.7565, 0.7601, 6899.04, 6896.28, 0.371, 0.344, 870.37, 870.81, 872.88, 863.75, 1096.74, 1098.0, 1670.34, 15362.27, 15406.06, 9.0557, 9002.45, 8885.494999999999, 1549.66, 1540.25, 1.7661, 1.7323, 1.7759, 1.7174, 1.2229999999999999, 1.271, 1.217, 120.22, 120.64, 526.75, 3905.71, 3880.44, 3905.71, 3879.02
2015-04-14, 2111.72, 1.3519999999999999, 1.374, 1.395, 1.3519999999999999, 1.0602, 508.66, 507.5, 509.64, 505.62, 7089.84, 7046.68, 8.506, 177.2, 175.86, 2.487, 54213.65, 54866.24, 54004.28, 1.49, 1.49, 12338.73, 12388.13, 12326.71, 1004.62, 984.71, 980.24, 1678.19, 1657.1, 1694.8, 1.598, 1.642, 1.5719999999999998, 8834.0, 8841.65, 2092.43, 2102.03, 2092.33, 2.737, 2.748, 4121.71, 4072.72, 1167.74, 1157.45, 4988.25, 5001.56, 5024.25, 4985.96, 142.15, 141.06, 140.89, 0.425, 1.982, 1.926, 1126.42, 1.2576, 1.2556, 0.171, 0.142, 54210.0, 54880.0, 53985.0, 17.5524, 17.6829, 17.5416, 53.1, 51.47, 44994.56, 44881.37, 19905.46, 19825.69, 2.1, 2.105, 9430.25, 9470.27, 9474.95, 138.1, 132.95, 1701.08, 836.09, 839.18, 840.69, 0.7243, 0.7194, 57.93, 59.54, 57.46, 1599.64, 1.0509, 1.0349, 1265.05, 1266.55, 1272.05, 352.95, 355.3, 1256.8, 1256.8, 1256.8, 11866.4, 11760.8, 1.4638, 375.0, 370.25, 24008.91, 23907.76, 5447.41, 5479.73, 1.258, 1.266, 1.225, 0.7454, 0.7522, 0.7539, 6900.5, 6897.873333333332, 0.348, 0.33299999999999996, 874.66, 869.53, 876.64, 867.3, 1094.26, 1103.89, 1677.96, 15401.34, 15446.45, 9.0795, 9044.53, 8940.88, 1554.745, 1544.1775, 1.7833, 1.7745, 1.8147, 1.7654, 1.25, 1.234, 1.2209999999999999, 120.14, 120.88, 502.38, 3902.74, 3902.63, 3908.76, 3891.9
2015-04-15, 2119.96, 1.319, 1.347, 1.35, 1.2930000000000001, 1.0566, 505.86, 507.63, 510.37, 503.84, 7086.06, 7044.6, 8.493, 175.81, 175.5, 2.5069999999999997, 54240.43, 54625.38, 53773.31, 1.452, 1.49, 12227.6, 12339.81, 12181.2, 1015.51, 1011.08, 996.55, 1647.39, 1678.43, 1678.43, 1.515, 1.591, 1.501, 8792.1, 8843.224999999999, 2095.84, 2092.28, 2083.24, 2.72, 2.7039999999999997, 4135.57, 4125.78, 1169.49, 1151.68, 4977.29, 4988.82, 4996.82, 4952.01, 140.86, 142.02, 140.65, 0.405, 1.932, 1.855, 1122.48, 1.2597, 1.2443, 0.156, 0.13, 53985.0, 54745.0, 53760.0, 17.6333, 17.6734, 17.4956, 53.79, 51.83, 45004.52, 44989.17, 19908.68, 19828.65, 2.124, 2.146, 9415.62, 9426.13, 9439.22, 136.1, 131.95, 1709.01, 832.75, 835.25, 837.33, 0.7196, 0.7178, 58.43, 59.24, 57.76, 1614.64, 1.0427, 1.0289, 1265.45, 1267.55, 1269.25, 356.49, 352.53, 1247.1, 1247.1, 1247.1, 11704.7, 11645.6, 1.4674, 371.0, 370.0, 23752.91, 23974.58, 5419.11, 5438.53, 1.3019999999999998, 1.305, 1.248, 0.7521, 0.7448, 0.7556, 6901.96, 6899.466666666667, 0.34299999999999997, 0.327, 874.66, 873.71, 877.65, 867.83, 1101.61, 1102.78, 1686.65, 15372.11, 15402.98, 9.1091, 9058.05, 8962.97, 1559.83, 1548.105, 1.8017, 1.7848, 1.822, 1.7835, 1.2890000000000001, 1.264, 1.24, 119.39, 120.19, 497.5, 3888.86, 3895.3, 3910.33, 3872.85
2015-04-16, 2139.9, 1.345, 1.315, 1.3559999999999999, 1.288, 1.0655, 507.43, 506.48, 510.35, 505.28, 7111.72, 7058.34, 8.5085, 176.04, 175.61, 2.526, 54037.28, 54960.16, 54037.28, 1.413, 1.4240000000000002, 12231.34, 12326.14, 12214.81, 1052.33, 1017.61, 1017.61, 1677.7, 1647.29, 1681.7, 1.5590000000000002, 1.5730000000000002, 1.527, 8750.2, 8844.8, 2106.63, 2097.82, 2097.82, 2.7289999999999996, 2.715, 4084.16, 4135.65, 1170.6, 1158.05, 5011.02, 4992.62, 5021.19, 4989.24, 140.91, 140.72, 140.67, 0.358, 1.9180000000000001, 1.8719999999999999, 1132.43, 1.2486, 1.228, 0.146, 0.105, 54747.0, 54830.0, 54090.0, 17.5195, 17.6131, 17.4895, 56.69, 53.39, 45262.94, 45003.47, 19869.76, 19823.86, 2.122, 2.128, 9428.55, 9454.11, 9470.05, 138.0, 133.85, 1714.62, 839.02, 831.72, 842.94, 0.7205, 0.7163, 60.32, 60.45, 58.74, 1612.15, 1.045, 1.0303, 1275.25, 1269.75, 1279.75, 360.56, 356.03, 1255.5, 1255.5, 1255.5, 11778.4, 11710.4, 1.4781, 372.75, 370.5, 24030.54, 23804.71, 5414.55, 5426.23, 1.272, 1.339, 1.261, 0.7591, 0.7518, 0.7621, 6903.42, 6901.06, 0.34, 0.322, 888.95, 873.76, 891.35, 870.61, 1092.06, 1099.5, 1682.47, 15437.02, 15524.75, 9.1267, 9165.4, 8966.33, 1564.915, 1552.0325, 1.8888, 1.81, 1.8921, 1.809, 1.247, 1.31, 1.232, 119.15, 119.76, 490.63, 3895.02, 3894.11, 3903.65, 3883.82
2015-04-17, 2143.5, 1.376, 1.3519999999999999, 1.421, 1.3330000000000002, 1.0684, 504.38, 508.22, 509.51, 503.85, 7119.35, 7057.74, 8.5145, 175.01, 174.37, 2.5980000000000003, 54918.74, 54918.74, 54315.74, 1.415, 1.4240000000000002, 11998.86, 12227.59, 11997.75, 1061.6, 1060.6, 1043.05, 1686.79, 1678.04, 1686.84, 1.605, 1.619, 1.548, 8706.7, 8760.0, 2104.99, 2105.96, 2100.02, 2.785, 2.763, 4194.82, 4055.92, 1171.58, 1155.68, 5007.79, 4999.36, 5016.0, 4996.0, 139.885, 140.78, 139.4, 0.332, 1.926, 1.869, 1134.36, 1.2289, 1.2141, 0.111, 0.07200000000000001, 55527.0, 55835.0, 55185.0, 17.4986, 17.5692, 17.3366, 57.42, 55.07, 45480.23, 45256.47, 19885.77, 19742.12, 2.1630000000000003, 2.164, 9398.6, 9419.96, 9443.45, 140.8, 136.1, 1710.83, 846.25, 838.15, 848.89, 0.7197, 0.7161, 63.98, 64.95, 62.0, 1619.33, 1.0567, 1.0398, 1272.75, 1273.15, 1275.75, 358.83, 360.12, 1252.0, 1252.0, 1252.0, 11611.7, 11580.3, 1.484, 375.75, 373.0, 23610.81, 24035.53, 5420.73, 5420.89, 1.3559999999999999, 1.3630000000000002, 1.281, 0.7671, 0.7585, 0.7704, 7082.14, 7066.52, 0.35600000000000004, 0.322, 889.85, 887.7, 892.99, 882.27, 1092.39, 1096.28, 1690.36, 15429.72, 15454.25, 9.0778, 9289.92, 9164.45, 1570.0, 1555.96, 1.908, 1.8767, 1.9265, 1.8609, 1.375, 1.288, 1.275, 119.01, 119.49, 494.63, 3859.43, 3890.6, 3891.18, 3855.59
2015-04-20, 2146.71, 1.41, 1.375, 1.443, 1.3430000000000002, 1.0762, 495.03, 502.98, 503.88, 493.28, 7093.52, 6979.32, 8.459, 174.87, 173.9, 2.682, 54671.54, 54671.54, 53896.0, 1.4069999999999998, 1.415, 11688.7, 12019.75, 11674.59, 998.96, 1065.37, 998.96, 1656.59, 1686.79, 1694.04, 1.588, 1.607, 1.535, 8606.0, 8699.85, 2081.18, 2102.58, 2072.37, 2.784, 2.7889999999999997, 4287.3, 4254.72, 1173.1, 1160.39, 4931.81, 4966.11, 4974.09, 4912.32, 139.805, 139.77, 139.05, 0.335, 1.912, 1.844, 1138.49, 1.2188, 1.2087, 0.086, 0.049, 54802.0, 55320.0, 54680.0, 17.3852, 17.4527, 17.2756, 56.88, 55.31, 45012.37, 45482.24, 19652.88, 19638.37, 2.105, 2.145, 9245.92, 9408.5, 9424.18, 141.25, 137.8, 1690.08, 842.75, 845.42, 847.66, 0.7204, 0.7166, 63.45, 64.5, 62.95, 1617.7, 1.0547, 1.0439, 1254.05, 1260.65, 1263.25, 356.4, 358.44, 1257.1, 1257.1, 1257.1, 11359.4, 11299.9, 1.4933, 376.25, 375.0, 23044.08, 23577.16, 5410.64, 5418.01, 1.4369999999999998, 1.479, 1.3459999999999999, 0.7683, 0.7669, 0.7743, 7082.14, 7066.52, 0.32799999999999996, 0.308, 884.73, 888.95, 894.29, 882.04, 1084.57, 1087.7, 1680.735, 15364.63, 15367.56, 9.0583, 9487.825, 9362.07, 1575.39, 1566.65, 1.8824, 1.9068, 1.9136, 1.8757, 1.456, 1.382, 1.3730000000000002, 118.92, 119.28, 493.13, 3785.49, 3850.9, 3862.2, 3779.73
2015-04-21, 2144.79, 1.423, 1.406, 1.45, 1.3969999999999998, 1.0821, 500.73, 497.28, 501.41, 496.97, 7067.84, 6994.63, 8.447000000000001, 174.69, 173.55, 2.592, 53965.25, 54384.98, 53510.41, 1.415, 1.423, 11891.91, 11903.7, 11727.02, 995.7, 1004.97, 982.55, 1683.24, 1657.63, 1691.93, 1.5719999999999998, 1.601, 1.5590000000000002, 8448.1, 8619.95, 2100.4, 2084.11, 2084.11, 2.736, 2.784, 4217.08, 4301.35, 1173.36, 1157.5, 4994.6, 4958.07, 5000.2, 4952.68, 139.77, 139.59, 138.92, 0.353, 1.902, 1.8530000000000002, 1132.51, 1.2222, 1.218, 0.08199999999999999, 0.063, 54513.0, 55320.0, 54280.0, 17.3068, 17.3635, 17.118, 57.17, 54.85, 45077.81, 45019.62, 19634.49, 19474.23, 2.14, 2.146, 9243.71, 9253.59, 9275.33, 140.0, 134.25, 1678.39, 836.87, 847.39, 850.06, 0.7228, 0.7182, 63.45, 64.4, 62.1, 1619.53, 1.0564, 1.0388, 1265.35, 1259.65, 1269.15, 357.15, 355.68, 1248.3, 1248.3, 1248.3, 11384.6, 11306.4, 1.496, 379.5, 375.75, 23332.98, 23090.93, 5400.8, 5406.76, 1.4669999999999999, 1.4669999999999999, 1.411, 0.7663, 0.772, 0.7727, 7088.39, 7043.47, 0.319, 0.306, 886.13, 885.65, 889.85, 880.81, 1083.11, 1085.4, 1671.11, 15376.78, 15483.12, 9.0522, 9685.73, 9559.69, 1567.04, 1556.25, 1.8771, 1.8888, 1.9029, 1.8456, 1.45, 1.48, 1.426, 119.2, 119.45, 498.63, 3826.28, 3798.11, 3835.1, 3798.11
2015-04-22, 2143.89, 1.442, 1.42, 1.4680000000000002, 1.403, 1.074, 503.81, 503.41, 506.85, 501.13, 7105.13, 7030.0, 8.4155, 174.66, 174.23, 2.549, 53863.67, 54616.325, 53636.25, 1.423, 1.423, 11939.58, 12079.03, 11913.36, 1007.69, 995.24, 986.98, 1710.24, 1683.51, 1711.21, 1.569, 1.5930000000000002, 1.547, 8377.75, 8469.35, 2097.29, 2102.82, 2094.38, 2.705, 2.728, 4293.62, 4212.19, 1166.83, 1153.47, 5014.1, 5023.96, 5028.22, 5009.51, 139.74, 139.64, 139.41, 0.345, 1.919, 1.865, 1134.35, 1.222, 1.221, 0.107, 0.067, 54982.5, 55505.0, 54252.5, 17.1386, 17.2654, 17.1194, 56.91, 55.01, 45296.91, 45077.44, 19909.09, 19678.22, 2.173, 2.177, 9299.43, 9317.06, 9357.42, 142.7, 138.2, 1697.5, 834.95, 835.39, 840.19, 0.7202, 0.7167, 62.08, 63.52, 61.65, 1612.88, 1.0474, 1.0371, 1263.15, 1269.45, 1270.85, 356.96, 356.71, 1258.1, 1258.1, 1258.1, 11422.3, 11368.2, 1.4908, 377.0, 371.25, 23240.26, 23433.64, 5460.57, 5406.62, 1.475, 1.495, 1.44, 0.7671, 0.7657, 0.7715, 7078.99, 7078.38, 0.321, 0.307, 881.9, 885.28, 886.76, 878.51, 1083.26, 1086.5, 1675.18, 15418.27, 15434.06, 9.0305, 9589.42, 9472.57, 1572.04, 1565.3, 1.8532, 1.8819, 1.8839, 1.844, 1.4869999999999999, 1.463, 1.455, 119.67, 119.83, 500.5, 3828.36, 3841.89, 3868.91, 3808.16
