@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2012-11-27, 1925.2, 1403.94, 1413.15, 1417.53, 1399.63, 7874.8, 7882.8, 7893.0, 7842.6, 15520.14, 15599.3, 15648.77, 15506.25, 12185.05, 12199.17, 12212.9, 12148.96, 2408.68, 2396.71
2012-11-28, 1912.78, 1394.87, 1403.94, 1412.86, 1392.3, 7863.7, 7936.6, 7955.2, 7819.7, 15479.81, 15631.63, 15687.35, 15407.07, 12111.63, 12194.38, 12196.47, 12105.97, 2420.8, 2399.49
2012-11-29, 1934.85, 1380.94, 1394.85, 1395.54, 1379.48, 7837.6, 7839.4, 7854.9, 7753.7, 15453.43, 15439.09, 15481.7, 15256.65, 12140.33, 12012.59, 12141.44, 12004.49, 2409.48, 2389.58
2012-11-30, 1932.9, 1388.31, 1380.94, 1396.36, 1378.7, 7973.7, 7887.4, 7975.5, 7883.8, 15887.99, 15593.38, 15887.99, 15554.16, 12202.85, 12207.94, 12227.52, 12140.33, 2452.9, 2415.0
2012-12-03, 1940.02, 1405.97, 1388.31, 1411.21, 1384.18, 7934.6, 7967.9, 7989.6, 7922.7, 15808.24, 15865.41, 15939.99, 15808.24, 12239.36, 12203.83, 12246.32, 12170.35, 2453.9, 2436.95
2012-12-04, 1935.18, 1421.97, 1405.97, 1422.2, 1403.7, 7889.2, 7963.4, 8027.8, 7874.1, 15876.06, 15868.95, 16106.54, 15837.92, 12169.74, 12253.7, 12252.27, 12151.3, 2459.69, 2436.62
2012-12-05, 1947.04, 1411.83, 1421.94, 1421.94, 1407.9, 7902.4, 7871.9, 7945.7, 7870.9, 16041.54, 15872.98, 16074.42, 15862.34, 12137.18, 12106.2, 12169.74, 12095.45, 2448.29, 2432.98
2012-12-06, 1949.62, 1435.97, 1411.84, 1441.44, 1411.83, 7883.2, 7948.5, 7976.7, 7844.7, 15954.43, 16141.7, 16214.47, 15872.08, 12157.29, 12155.29, 12208.45, 12136.39, 2457.62, 2434.23
2012-12-07, 1957.45, 1438.54, 1435.96, 1449.44, 1434.59, 7910.8, 7905.8, 7947.8, 7841.8, 15835.22, 16034.41, 16105.41, 15632.34, 12151.13, 12189.25, 12186.11, 12132.74, 2425.32, 2411.5
2012-12-10, 1957.42, 1441.47, 1438.54, 1443.89, 1427.85, 7848.5, 7915.7, 7942.6, 7813.1, 15699.22, 15845.57, 15899.6, 15567.04, 12159.59, 12189.41, 12208.05, 12144.15, 2427.39, 2408.61
2012-12-11, 1964.62, 1447.72, 1441.47, 1455.19, 1438.52, 7804.4, 7796.1, 7804.4, 7670.8, 15354.01, 15426.99, 15426.99, 15104.13, 12230.47, 12212.14, 12236.71, 12161.08, 2424.21, 2409.67
2012-12-12, 1975.44, 1448.43, 1447.72, 1453.05, 1441.74, 7920.9, 7813.6, 7927.0, 7806.2, 15585.61, 15399.78, 15611.97, 15262.44, 12282.36, 12242.48, 12306.82, 12234.96, 2432.0, 2412.06
2012-12-13, 2002.77, 1466.51, 1448.36, 1469.45, 1448.33, 7986.8, 7935.1, 7988.3, 7927.3, 15764.98, 15626.55, 15786.04, 15575.57, 12353.09, 12305.8, 12365.83, 12282.57, 2438.72, 2427.13
2012-12-14, 1995.04, 1462.87, 1466.5, 1472.01, 1454.66, 8017.1, 8005.9, 8037.0, 7977.3, 15866.29, 15837.1, 15926.56, 15712.93, 12289.17, 12305.39, 12346.24, 12261.99, 2444.48, 2428.5
2012-12-17, 1983.07, 1466.15, 1462.87, 1471.2, 1460.51, 8024.1, 8025.9, 8045.3, 8003.6, 15908.09, 15890.76, 15941.26, 15811.06, 12296.72, 12284.29, 12307.05, 12256.55, 2457.8, 2441.85
2012-12-18, 1993.09, 1469.53, 1466.16, 1470.27, 1458.44, 8040.3, 8017.8, 8049.3, 7975.0, 16004.73, 15941.63, 16023.38, 15816.6, 12281.35, 12281.33, 12296.86, 12233.09, 2463.88, 2450.23
2012-12-20, 1999.5, 1481.54, 1469.53, 1486.57, 1467.33, 8168.8, 8068.6, 8171.6, 8062.9, 16155.14, 16075.47, 16160.42, 16022.2, 12334.34, 12285.86, 12353.92, 12279.7, 2482.6, 2471.55
2012-12-21, 1980.42, 1488.22, 1478.81, 1488.56, 1468.9, 8264.2, 8226.7, 8297.9, 8216.8, 16399.36, 16251.15, 16420.73, 16229.35, 12388.71, 12376.0, 12403.13, 12335.4, 2504.69, 2492.2
2012-12-24, 1981.82, 1477.44, 1487.99, 1490.51, 1470.25, 8291.0, 8223.5, 8291.0, 8203.8, 16333.95, 16274.91, 16355.67, 16211.97, 12385.7, 12383.72, 12414.85, 12313.73, 2486.93, 2475.14
2012-12-26, 1982.25, 1471.73, 1477.44, 1482.27, 1471.47, 8299.5, 8261.6, 8304.3, 8256.0, 16358.726666666667, 16305.453333333333, 16404.806666666667, 16262.983333333335, 12370.8, 12379.33, 12400.02, 12350.31, 2480.13, 2472.95
2012-12-27, 1987.35, 1478.61, 1473.53, 1479.5, 1471.17, 8290.2, 8249.05, 8324.849999999999, 8243.6, 16383.503333333332, 16335.996666666668, 16453.943333333336, 16313.996666666664, 12372.285, 12352.145, 12386.895, 12319.995, 2485.535, 2473.795
2012-12-28, 1997.05, 1478.24, 1478.61, 1482.34, 1475.88, 8280.9, 8236.5, 8345.4, 8231.2, 16408.28, 16366.54, 16503.08, 16365.01, 12373.77, 12324.96, 12373.77, 12289.68, 2490.94, 2474.64
2013-01-02, 2031.1, 1474.72, 1478.22, 1480.37, 1472.58, 8131.0, 8276.6, 8308.7, 8103.9, 16273.38, 16449.75, 16484.81, 16273.38, 12316.12, 12316.99, 12371.22, 12304.98, 2489.68, 2463.22
2013-01-03, 2019.41, 1482.74, 1477.5220000000006, 1487.8719999999994, 1473.01, 8447.6, 8337.9, 8447.6, 8286.7, 16893.39, 16583.43, 16893.39, 16573.07, 12540.77, 12571.76, 12588.75, 12439.25, 2518.57, 2502.72
2013-01-04, 2011.94, 1490.76, 1476.8239999999994, 1495.374, 1473.44, 8403.4, 8375.0, 8422.6, 8334.3, 16909.83, 16866.61, 16915.36, 16781.97, 12470.44, 12539.14, 12540.58, 12430.41, 2519.45, 2507.39
2013-01-07, 2011.25, 1498.78, 1476.126, 1502.876, 1473.87, 8435.8, 8411.7, 8447.0, 8386.7, 16959.78, 16897.97, 16970.16, 16795.66, 12540.81, 12435.12, 12540.81, 12442.84, 2516.32, 2495.16
2013-01-08, 1997.94, 1506.8, 1475.4279999999999, 1510.3780000000006, 1474.3, 8419.0, 8434.3, 8485.6, 8406.3, 16895.66, 16992.99, 17103.12, 16873.44, 12499.55, 12503.24, 12540.81, 12448.21, 2518.2, 2500.71
2013-01-09, 1991.81, 1514.82, 1474.73, 1517.88, 1474.73, 8453.0, 8388.2, 8493.5, 8374.7, 16951.14, 16850.59, 17082.0, 16815.41, 12504.81, 12490.37, 12504.81, 12456.0, 2508.89, 2492.75
2013-01-10, 2006.8, 1516.01, 1514.82, 1517.18, 1510.61, 8606.4, 8491.8, 8614.2, 8485.4, 17326.27, 17038.97, 17326.27, 17035.13, 12522.24, 12508.13, 12528.86, 12484.8, 2510.0, 2490.51
2013-01-11, 1996.67, 1507.16, 1516.01, 1518.41, 1506.98, 8618.9, 8607.3, 8649.3, 8548.4, 17451.07, 17398.38, 17561.79, 17231.67, 12599.74, 12571.95, 12618.43, 12523.56, 2521.27, 2501.5
2013-01-14, 2007.04, 1510.84, 1507.16, 1513.02, 1503.38, 8664.7, 8638.0, 8677.4, 8580.0, 17502.39, 17529.34, 17550.31, 17334.43, 12602.18, 12600.9, 12603.15, 12545.03, 2511.15, 2486.87
2013-01-15, 1983.74, 1528.48, 1510.84, 1529.57, 1510.21, 8632.1, 8699.2, 8721.1, 8601.3, 17391.24, 17576.25, 17683.92, 17270.49, 12603.09, 12627.41, 12636.68, 12582.15, 2507.66, 2489.36
2013-01-16, 1977.45, 1515.25, 1528.48, 1528.48, 1515.22, 8601.0, 8549.6, 8607.5, 8520.6, 17467.48, 17332.58, 17489.98, 17295.11, 12641.97, 12569.21, 12642.03, 12569.77, 2503.77, 2486.41
2013-01-17, 1974.27, 1514.86, 1515.25, 1517.32, 1507.34, 8581.1, 8588.9, 8604.0, 8525.5, 17339.95, 17429.49, 17450.39, 17195.88, 12608.82, 12602.47, 12638.42, 12580.32, 2505.32, 2487.98
2013-01-18, 1987.85, 1523.74, 1514.86, 1524.94, 1513.64, 8628.9, 8568.4, 8664.9, 8565.9, 17587.35, 17343.98, 17587.35, 17323.9, 12674.73, 12614.3, 12684.07, 12608.82, 2532.43, 2508.83
2013-01-21, 1986.86, 1540.55, 1523.74, 1542.09, 1523.73, 8604.0, 8662.3, 8679.8, 8600.7, 17554.13, 17696.74, 17709.05, 17483.31, 12725.69, 12701.96, 12751.16, 12675.61, 2546.09, 2532.25
2013-01-22, 1996.52, 1537.66, 1540.57, 1542.79, 1533.27, 8665.9, 8628.3, 8665.9, 8608.9, 17631.99, 17595.05, 17638.38, 17480.33, 12794.25, 12748.12, 12798.92, 12725.69, 2549.62, 2541.02
2013-01-23, 1980.41, 1525.36, 1537.68, 1540.01, 1517.01, 8632.1, 8655.0, 8675.4, 8588.5, 17715.9, 17632.13, 17764.69, 17394.24, 12824.63, 12774.71, 12824.63, 12758.64, 2552.18, 2532.17
2013-01-24, 1964.48, 1537.49, 1525.28, 1538.04, 1523.81, 8613.3, 8637.9, 8650.4, 8585.5, 17579.0, 17749.53, 17752.55, 17555.1, 12794.05, 12779.66, 12828.93, 12792.07, 2553.73, 2533.44
2013-01-25, 1946.69, 1533.77, 1537.44, 1537.44, 1518.82, 8665.6, 8597.2, 8673.0, 8576.4, 17756.63, 17530.64, 17765.65, 17456.35, 12823.62, 12802.32, 12863.47, 12794.05, 2556.34, 2531.21
2013-01-28, 1939.71, 1544.02, 1533.77, 1544.8, 1526.03, 8724.6, 8642.6, 8734.1, 8616.3, 17726.89, 17736.05, 17876.0, 17662.88, 12816.63, 12851.52, 12875.35, 12808.66, 2573.66, 2554.66
2013-01-29, 1955.96, 1562.93, 1544.02, 1563.93, 1543.24, 8672.5, 8755.9, 8755.9, 8672.5, 17897.41, 17801.79, 17924.92, 17756.1, 12815.91, 12860.36, 12859.93, 12812.06, 2584.97, 2562.57
2013-01-30, 1964.43, 1549.75, 1562.93, 1566.42, 1549.31, 8643.0, 8674.4, 8690.9, 8606.8, 17891.91, 17887.16, 17937.17, 17733.28, 12830.56, 12817.4, 12849.16, 12812.99, 2580.76, 2560.61
2013-01-31, 1961.94, 1543.43, 1549.75, 1559.46, 1537.1, 8571.9, 8647.1, 8689.2, 8556.1, 17289.91, 17968.6, 17983.63, 17252.3, 12794.44, 12846.29, 12895.28, 12773.62, 2579.82, 2554.59
2013-02-01, 1957.79, 1546.76, 1543.43, 1547.34, 1535.52, 8362.3, 8542.5, 8543.7, 8362.3, 17439.06, 17331.31, 17519.78, 17080.16, 12685.24, 12760.67, 12794.44, 12682.69, 2562.91, 2520.35
2013-02-04, 1953.21, 1547.22, 1546.52, 1555.82, 1543.14, 8229.7, 8233.4, 8301.3, 8159.5, 17318.94, 17411.8, 17558.21, 17130.8, 12768.83, 12741.18, 12783.13, 12691.92, 2563.08, 2524.01
2013-02-05, 1938.18, 1535.35, 1547.22, 1553.38, 1533.42, 7919.6, 8225.0, 8227.7, 7916.8, 16539.0, 17283.86, 17284.79, 16539.0, 12717.62, 12683.73, 12768.83, 12668.81, 2561.54, 2506.23
2013-02-06, 1936.19, 1540.36, 1535.37, 1540.54, 1528.53, 8093.6, 7901.5, 8126.8, 7895.5, 16712.26, 16484.76, 16802.86, 16416.77, 12745.65, 12740.35, 12786.79, 12717.62, 2524.82, 2494.72
2013-02-07, 1931.77, 1530.38, 1540.39, 1553.19, 1526.93, 8056.2, 8115.4, 8161.0, 8013.0, 16602.85, 16707.82, 16805.14, 16408.08, 12761.59, 12713.96, 12783.73, 12724.38, 2530.06, 2491.52
2013-02-08, 1950.9, 1525.88, 1530.38, 1533.06, 1518.87, 8014.6, 8081.5, 8160.1, 8005.6, 16400.56, 16635.69, 16828.15, 16395.74, 12755.92, 12762.49, 12790.11, 12737.22, 2515.67, 2492.04
2013-02-12, 1945.79, 1519.91, 1526.12, 1527.19, 1510.83, 8174.9, 8025.4, 8183.3, 8008.7, 16630.5, 16415.34, 16637.68, 16378.46, 12801.23, 12773.0, 12823.5, 12756.24, 2509.34, 2488.16
2013-02-13, 1976.07, 1512.03, 1515.87, 1518.75, 1507.56, 8234.7, 8069.0, 8240.8, 8045.1, 16644.45, 16474.03, 16661.18, 16369.41, 12789.02, 12746.55, 12815.39, 12746.82, 2519.92, 2494.32
2013-02-14, 1979.61, 1537.93, 1512.03, 1540.98, 1512.03, 8306.2, 8257.7, 8343.4, 8211.9, 16712.15, 16701.05, 16793.12, 16570.06, 12775.28, 12813.5, 12814.53, 12763.44, 2539.79, 2519.8
2013-02-15, 1981.18, 1519.22, 1537.93, 1550.01, 1514.17, 8247.4, 8272.0, 8328.7, 8155.5, 16544.95, 16673.98, 16813.99, 16492.66, 12721.79, 12769.77, 12775.05, 12699.68, 2563.84, 2531.42
2013-02-18, 1981.91, 1508.17, 1519.22, 1520.11, 1500.88, 8150.2, 8237.3, 8251.2, 8150.2, 16489.8, 16535.76, 16655.41, 16470.9, 12686.63, 12686.51, 12719.16, 12667.7, 2550.02, 2534.81
2013-02-19, 1985.83, 1510.35, 1508.19, 1511.72, 1498.31, 8108.9, 8110.9, 8145.4, 8037.3, 16406.03, 16433.8, 16481.04, 16335.56, 12748.419999999998, 12704.335, 12764.685, 12676.94, 2533.52, 2510.9
2013-02-20, 2024.64, 1522.69, 1510.33, 1523.34, 1509.54, 8225.3, 8090.0, 8230.8, 8087.0, 16664.42, 16367.34, 16688.31, 16364.89, 12810.21, 12722.16, 12810.21, 12686.18, 2559.59, 2517.85
2013-02-21, 2015.22, 1511.4, 1522.69, 1526.32, 1511.09, 8163.0, 8235.1, 8274.4, 8146.9, 16527.5, 16636.66, 16727.85, 16507.0, 12714.05, 12788.4, 12809.07, 12684.58, 2574.48, 2554.55
2013-02-22, 2018.89, 1493.71, 1511.4, 1512.27, 1486.49, 8014.5, 8117.5, 8117.6, 7982.0, 16009.55, 16376.3, 16390.84, 16009.55, 12639.97, 12676.24, 12714.05, 12602.54, 2551.13, 2505.58
2013-02-25, 2009.52, 1496.61, 1493.71, 1501.65, 1491.83, 8179.0, 8059.3, 8179.0, 8051.1, 16233.28, 16056.46, 16312.02, 16054.06, 12701.63, 12660.39, 12707.18, 12641.65, 2551.01, 2519.71
2013-02-26, 2000.01, 1503.66, 1496.61, 1506.45, 1493.44, 8244.5, 8232.7, 8400.1, 8135.2, 16351.99, 16324.95, 16884.14, 16130.54, 12650.87, 12760.86, 12832.71, 12648.94, 2584.18, 2546.6
2013-02-27, 2004.04, 1484.67, 1503.75, 1504.98, 1482.01, 7980.7, 7943.2, 8099.8, 7911.1, 15552.2, 16094.59, 16121.88, 15530.14, 12660.44, 12659.68, 12673.0, 12605.78, 2531.71, 2489.6
2013-02-28, 2026.49, 1487.17, 1484.67, 1491.63, 1481.11, 8136.7, 8015.9, 8136.7, 7966.4, 15827.02, 15658.14, 15827.02, 15466.43, 12732.39, 12624.76, 12738.03, 12624.76, 2546.69, 2508.23
2013-03-04, 2013.15, 1486.04, 1487.17, 1496.6, 1483.33, 8230.3, 8185.8, 8252.3, 8142.8, 15921.25, 15904.49, 15928.44, 15720.95, 12821.83, 12741.0, 12821.83, 12725.98, 2569.17, 2547.36
2013-03-05, 2016.61, 1464.45, 1473.54, 1477.27, 1461.49, 8246.3, 8135.1, 8271.7, 8129.2, 15542.17, 15542.02, 15697.2, 15406.76, 12707.41, 12765.8, 12773.12, 12705.02, 2548.12, 2528.67
2013-03-06, 2020.74, 1484.22, 1463.98, 1486.18, 1462.49, 8423.3, 8325.4, 8429.5, 8313.1, 15974.3, 15663.65, 15974.3, 15660.95, 12736.04, 12783.58, 12820.11, 12707.41, 2594.53, 2557.52
2013-03-07, 2004.4, 1491.49, 1485.04, 1498.02, 1485.04, 8358.9, 8436.2, 8485.0, 8356.3, 15899.7, 15980.46, 16077.91, 15891.72, 12831.96, 12793.79, 12833.49, 12736.26, 2603.25, 2588.02
2013-03-08, 2006.01, 1491.35, 1491.99, 1498.29, 1489.02, 8389.1, 8393.4, 8454.7, 8379.9, 15947.17, 15965.0, 16037.98, 15886.86, 12826.52, 12853.52, 12869.64, 12814.31, 2611.31, 2579.51
2013-03-11, 2003.35, 1497.6999999999994, 1491.565, 1507.39, 1490.08, 8628.1, 8444.1, 8638.3, 8439.8, 16204.03, 16029.67, 16258.5, 16014.65, 12835.61, 12833.28, 12843.71, 12795.34, 2632.52, 2609.52
2013-03-12, 1993.34, 1504.05, 1491.14, 1516.49, 1491.14, 8554.4, 8605.0, 8610.2, 8495.6, 16091.98, 16039.62, 16146.81, 16021.8, 12858.49, 12824.9, 12865.32, 12812.82, 2633.13, 2619.75
2013-03-13, 1999.73, 1501.76, 1503.98, 1506.42, 1494.94, 8532.3, 8529.0, 8598.1, 8506.7, 16023.98, 16068.13, 16228.92, 15987.37, 12878.58, 12879.87, 12904.71, 12853.9, 2639.94, 2621.44
2013-03-14, 2002.13, 1496.37, 1501.41, 1510.65, 1493.69, 8498.3, 8502.7, 8516.7, 8434.9, 15745.34, 15995.75, 16006.16, 15721.68, 12744.11, 12873.47, 12878.59, 12725.75, 2632.67, 2614.68
2013-03-15, 1986.5, 1498.97, 1495.73, 1504.65, 1490.41, 8657.9, 8532.8, 8670.4, 8529.6, 16131.05, 15900.27, 16131.05, 15870.7, 12799.91, 12751.6, 12816.78, 12736.11, 2650.51, 2637.29
2013-03-18, 1968.18, 1495.11, 1498.83, 1514.98, 1493.77, 8619.1, 8645.2, 8649.9, 8544.5, 16061.15, 16176.54, 16232.76, 16001.45, 12830.03, 12795.24, 12865.95, 12789.95, 2646.03, 2625.31
2013-03-19, 1978.56, 1462.82, 1495.71, 1497.9, 1449.26, 8507.8, 8383.2, 8527.6, 8351.8, 15924.13, 15619.16, 15968.45, 15591.22, 12781.76, 12788.85, 12830.03, 12759.09, 2624.25, 2580.54
2013-03-20, 1959.41, 1449.2, 1461.88, 1469.78, 1448.68, 8321.0, 8499.9, 8532.4, 8250.5, 15670.56, 15920.17, 15964.5, 15603.5, 12773.87, 12780.82, 12826.26, 12752.11, 2624.58, 2592.88
2013-03-21, 1950.82, 1459.03, 1448.84, 1460.61, 1442.68, 8416.3, 8394.3, 8494.4, 8327.0, 16015.98, 15799.08, 16015.98, 15717.37, 12826.55, 12816.31, 12828.55, 12776.02, 2620.65, 2601.94
2013-03-22, 1948.71, 1459.22, 1458.24, 1466.95, 1457.93, 8351.2, 8412.6, 8447.8, 8260.8, 15935.99, 15985.73, 16042.28, 15848.51, 12747.87, 12826.53, 12831.15, 12747.48, 2621.8, 2594.25
2013-03-25, 1977.67, 1441.36, 1459.17, 1460.39, 1440.95, 8329.5, 8321.8, 8395.1, 8258.9, 16045.51, 15890.9, 16192.24, 15833.41, 12757.35, 12751.15, 12818.43, 12745.35, 2628.86, 2599.91
2013-03-26, 1983.7, 1428.46, 1441.26, 1458.58, 1425.84, 8140.6, 8434.6, 8461.9, 8100.3, 15644.36, 16211.89, 16218.35, 15575.18, 12680.71, 12783.74, 12788.41, 12668.62, 2646.5, 2589.07
2013-03-27, 1993.44, 1417.0, 1427.99, 1432.38, 1412.41, 7990.5, 8175.1, 8183.7, 7968.2, 15495.92, 15727.63, 15757.63, 15417.77, 12706.38, 12686.65, 12709.84, 12651.31, 2602.21, 2580.54
2013-03-28, 1993.52, 1425.0, 1416.78, 1426.65, 1407.23, 7900.4, 8038.0, 8040.2, 7822.5, 15353.85, 15497.78, 15510.72, 15197.06, 12699.65, 12673.6, 12712.41, 12622.5, 2608.01, 2562.35
2013-03-29, 2004.89, 1434.18, 1424.56, 1434.36, 1415.04, 7920.0, 7892.9, 7972.0, 7797.2, 15338.72, 15307.44, 15545.7, 15243.45, 12749.9, 12661.32, 12764.92, 12647.24, 2602.41, 2571.69
2013-04-01, 1995.99, 1438.57, 1434.88, 1439.99, 1432.86, 7963.466666666666, 7901.133333333332, 8001.0, 7827.5, 15410.823333333336, 15307.576666666668, 15548.81, 15236.933333333334, 12722.52, 12706.46, 12757.94, 12666.37, 2611.4166666666665, 2576.5
2013-04-02, 1986.15, 1428.47, 1438.84, 1442.7, 1427.83, 8006.9333333333325, 7909.366666666668, 8030.0, 7857.8, 15482.926666666664, 15307.713333333333, 15551.92, 15230.416666666664, 12695.14, 12751.6, 12750.96, 12685.5, 2620.423333333333, 2581.31
2013-04-03, 1983.22, 1430.3, 1428.29, 1435.12, 1424.91, 8050.4, 7917.6, 8059.0, 7888.1, 15555.03, 15307.85, 15555.03, 15223.9, 12682.1, 12679.99, 12718.32, 12672.06, 2629.43, 2586.12
2013-04-04, 1959.45, 1427.94, 1430.3, 1433.8, 1422.5, 7904.3, 8015.3, 8037.6, 7880.2, 15200.3, 15484.46, 15504.12, 15200.3, 12422.12, 12678.9, 12688.64, 12390.79, 2620.77, 2583.34
2013-04-05, 1927.23, 1426.87, 1427.42, 1440.6, 1416.89, 7847.9, 7966.4, 8040.5, 7821.7, 15154.02, 15288.68, 15452.77, 15078.69, 12363.05, 12404.82, 12422.12, 12338.32, 2615.62, 2575.26
2013-04-08, 1918.69, 1416.69, 1426.61, 1430.55, 1410.47, 7798.4, 7880.4, 7935.0, 7716.1, 15250.42, 15204.45, 15292.69, 15061.59, 12331.85, 12293.66, 12363.0, 12244.23, 2592.79, 2526.56
2013-04-09, 1920.74, 1408.55, 1417.28, 1430.54, 1406.67, 7787.1, 7809.8, 7878.6, 7774.4, 15243.39, 15308.86, 15451.55, 15236.81, 12344.56, 12325.13, 12351.98, 12290.34, 2567.57, 2542.18
2013-04-10, 1935.58, 1425.49, 1408.81, 1427.2, 1408.81, 7872.5, 7846.6, 7897.3, 7811.6, 15436.07, 15354.02, 15441.78, 15310.45, 12484.05, 12369.75, 12497.96, 12344.81, 2567.23, 2549.89
2013-04-11, 1949.8, 1425.5, 1425.79, 1432.49, 1420.04, 8136.4, 7917.6, 8179.0, 7910.2, 15928.64, 15466.71, 15942.31, 15460.27, 12534.91, 12503.13, 12555.68, 12485.69, 2624.19, 2568.84
2013-04-12, 1924.23, 1401.73, 1425.19, 1428.35, 1397.82, 8159.5, 8127.9, 8178.9, 8063.1, 16020.91, 15906.61, 16054.21, 15888.03, 12481.37, 12523.36, 12534.91, 12458.64, 2642.01, 2620.18
2013-04-15, 1920.45, 1385.84, 1400.92, 1401.46, 1380.58, 8040.4, 8084.9, 8103.4, 8011.0, 15780.08, 15953.72, 15986.37, 15748.29, 12337.59, 12404.74, 12481.37, 12300.0, 2634.69, 2611.47
2013-04-16, 1922.21, 1359.69, 1385.62, 1387.94, 1351.86, 8014.1, 8051.7, 8093.7, 7941.4, 15628.95, 15764.72, 15863.75, 15597.84, 12004.88, 12184.11, 12335.9, 11998.02, 2627.27, 2585.85
2013-04-17, 1923.84, 1352.37, 1358.23, 1366.42, 1350.02, 7948.7, 7976.8, 8033.7, 7934.5, 15533.04, 15550.42, 15720.06, 15479.03, 12119.92, 12061.24, 12124.76, 12002.54, 2588.04, 2557.95
2013-04-18, 1900.06, 1335.89, 1353.41, 1358.49, 1328.84, 7803.0, 7984.7, 7992.4, 7743.6, 15383.76, 15644.04, 15647.8, 15290.0, 11947.29, 12086.03, 12116.14, 11916.64, 2587.3, 2522.54
2013-04-19, 1906.75, 1335.21, 1335.91, 1350.67, 1333.75, 7812.5, 7843.5, 7923.9, 7764.2, 15480.56, 15476.42, 15628.34, 15369.48, 11996.34, 12024.21, 12036.52, 11918.88, 2546.18, 2515.75
2013-04-22, 1926.31, 1338.43, 1335.57, 1346.39, 1330.02, 7915.5, 7888.0, 7955.8, 7851.1, 15760.78, 15651.86, 15841.5, 15548.0, 12065.55, 11987.44, 12067.07, 11987.21, 2559.1, 2537.56
2013-04-23, 1918.63, 1336.84, 1338.67, 1354.82, 1324.65, 8027.7, 7983.8, 8058.3, 7927.6, 16021.71, 15975.56, 16128.0, 15887.95, 12090.68, 12117.81, 12122.85, 12026.9, 2603.1, 2567.59
2013-04-24, 1935.31, 1339.91, 1337.22, 1342.76, 1320.76, 8289.3, 8046.4, 8310.2, 8031.5, 16490.77, 16033.36, 16490.77, 16031.1, 12090.94, 12097.48, 12127.07, 12031.64, 2641.01, 2583.86
2013-04-25, 1951.6, 1377.01, 1339.51, 1377.53, 1337.53, 8389.3, 8300.2, 8412.4, 8287.5, 16563.43, 16494.6, 16618.22, 16290.22, 12270.43, 12127.71, 12271.29, 12090.94, 2659.61, 2627.09
2013-04-26, 1944.56, 1372.2, 1377.33, 1386.28, 1368.1, 8365.1, 8360.0, 8388.8, 8270.2, 16649.75, 16550.95, 16676.97, 16469.66, 12329.51, 12308.59, 12370.74, 12270.43, 2657.26, 2620.97
2013-04-29, 1940.7, 1372.04, 1372.5, 1375.73, 1358.35, 8297.0, 8323.4, 8329.7, 8251.5, 16565.25, 16620.28, 16643.5, 16472.77, 12220.2, 12306.14, 12329.51, 12181.18, 2626.23, 2607.32
2013-04-30, 1963.95, 1362.57, 1373.57, 1380.04, 1360.55, 8450.9, 8324.7, 8463.9, 8324.7, 16929.68, 16664.69, 16942.33, 16662.7, 12312.67, 12283.32, 12322.93, 12220.2, 2645.65, 2618.08
2013-05-02, 1957.21, 1385.88, 1363.38, 1389.71, 1360.61, 8419.0, 8488.8, 8524.2, 8397.8, 16767.66, 17033.45, 17033.45, 16762.55, 12456.5, 12310.69, 12460.47, 12244.2, 2647.04, 2626.46
2013-05-03, 1965.71, 1376.56, 1385.88, 1386.69, 1369.91, 8406.4, 8393.9, 8563.5, 8286.6, 16748.28, 16687.37, 16935.96, 16447.72, 12379.64, 12326.39, 12415.79, 12275.98, 2665.49, 2630.15
2013-05-06, 1961.48, 1408.03, 1377.45, 1408.03, 1377.14, 8544.8, 8445.7, 8566.1, 8410.3, 16922.29, 16812.13, 16922.29, 16657.31, 12438.03, 12459.89, 12533.83, 12381.3, 2696.36, 2661.06
2013-05-07, 1954.35, 1413.43, 1408.03, 1417.98, 1406.27, 8503.8, 8551.2, 8553.8, 8472.6, 16862.99, 16914.0, 16920.11, 16804.75, 12453.92, 12480.17, 12505.37, 12440.8, 2703.61, 2690.96
2013-05-08, 1956.45, 1430.18, 1413.02, 1430.94, 1408.14, 8544.0, 8541.9, 8589.4, 8500.1, 17121.87, 16927.66, 17164.44, 16904.67, 12464.11, 12443.04, 12489.8, 12416.29, 2722.19, 2703.02
2013-05-09, 1979.45, 1432.94, 1430.12, 1436.04, 1421.51, 8597.0, 8544.0, 8614.5, 8500.0, 17255.57, 17139.44, 17255.57, 17072.09, 12585.05, 12480.1, 12598.39, 12464.11, 2739.01, 2720.92
2013-05-10, 1944.75, 1429.595, 1430.715, 1441.185, 1421.525, 8572.7, 8597.8, 8608.0, 8536.4, 17090.62, 17190.56, 17212.05, 17023.0, 12543.9, 12584.67, 12601.07, 12530.0, 2734.15, 2718.48
