@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Open numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2009-07-17, 1440.1, 3.431, 3.431, 3.431, 1.4148, 1.4167, 1.4055, 260.88, 265.54, 4361.8, 4346.5, 4385.1, 12.546, 12.41, 185.97, 3.2960000000000003, 3.68, 3.25, 51291.7, 50702.65, 2.637, 2.637, 2.637, 4957.19, 4920.77, 4998.68, 4904.24, 887.9, 887.9, 938.73, 949.32, 952.51, 3.752, 3.752, 3.752, 4231.4, 4223.5, 4305.0, 940.74, 930.17, 927.45, 2.38, 2.375, 2.39, 2.372, 3183.74, 3221.07, 3175.96, 1790.83, 1794.0, 1777.77, 1885.03, 1856.05, 1887.89, 1854.7, 163.42, 163.94, 162.63, 3.737, 3.573, 3.573, 1180.06, 1181.73, 1183.02, 1171.03, 1.1176, 1.1227, 1.1126, 3.319, 3.319, 3.319, 52285.0, 51500.0, 26.0267, 26.2836, 25.9077, 62.25, 60.29, 25336.46, 25737.59, 9393.98, 9317.11, 5.16, 5538.57, 5484.23, 5560.89, 5473.66, 8711.82, 8612.66, 8543.97, 113.5, 821.05, 827.77, 1020.67, 1022.38, 0.8587, 0.8615, 0.8573, 63.3, 2089.18, 1.1692, 1.1712, 1.1563, 522.02, 512.11, 656.01, 653.76, 938.4, 9997.6, 10069.3, 9855.1, 1.6442, 1.6421, 1.6479, 1.6355, 19130.0, 19365.19, 2123.79, 2154.88, 4.091, 4.091, 4.091, 0.6468, 0.6499, 0.6386, 2370.55, 2383.5, 2369.62, 1.335, 1.3430000000000002, 1.335, 1133.49, 1142.41, 1125.55, 1266.5, 874.57, 868.77, 10335.5, 13.5007, 13.4797, 13.5574, 5688.793333333332, 5598.466666666666, 597.15, 597.92, 582.74, 1.5994, 1.5905, 4.404, 4.404, 94.17, 93.26, 13.23, 533.25, 534.0, 549.0, 528.0, 5.595, 2083.67, 2071.61
2009-07-20, 1478.51, 3.4930000000000003, 3.4930000000000003, 3.4930000000000003, 1.4099, 1.415, 1.4063, 265.32, 267.69, 4388.8, 4361.8, 4411.9, 12.383, 12.321, 185.4, 3.616, 3.785, 3.5439999999999996, 51918.2, 51736.11, 2.59, 2.59, 2.59, 4978.4, 4980.01, 5017.6, 4960.65, 903.24, 902.8, 966.18, 941.36, 968.9, 3.818, 3.818, 3.818, 4374.95, 4231.45, 4390.4, 940.38, 940.56, 934.65, 2.414, 2.3680000000000003, 2.425, 2.3680000000000003, 3189.74, 3197.23, 3158.57, 1772.95, 1791.71, 1768.72, 1886.61, 1880.31, 1887.34, 1873.81, 162.255, 163.35, 161.86, 3.812, 3.6489999999999996, 3.6489999999999996, 1167.97, 1179.32, 1180.49, 1162.65, 1.1134, 1.12, 1.1128, 3.409, 3.409, 3.409, 52320.0, 52200.0, 25.9046, 26.1621, 25.7703, 63.99, 61.04, 25733.7, 25881.17, 9413.86, 9360.59, 5.27, 5594.14, 5578.4, 5601.66, 5551.05, 8743.94, 8711.89, 8638.81, 116.25, 824.18, 844.13, 1019.51, 1020.22, 0.8597, 0.8662, 0.8591, 65.93, 2082.94, 1.1643, 1.1693, 1.1557, 519.22, 517.62, 653.04, 652.48, 937.8, 10041.9, 10125.8, 9962.9, 1.633, 1.6439, 1.6446, 1.6267, 19232.95, 19356.25, 2117.12, 2126.51, 4.14, 4.14, 4.14, 0.6451, 0.6476, 0.6419, 2395.02, 2403.93, 2370.55, 1.325, 1.34, 1.31, 1129.37, 1133.38, 1121.49, 1257.5, 883.85, 879.6800000000003, 10404.27, 13.3506, 13.4968, 13.5312, 5703.306666666666, 5620.323333333334, 587.91, 597.54, 584.55, 1.641, 1.5995, 4.407, 4.407, 93.7, 93.47, 13.398, 541.75, 533.0, 547.5, 528.0, 5.565, 2092.3, 2077.85
2009-07-21, 1488.99, 3.4360000000000004, 3.4360000000000004, 3.4360000000000004, 1.4228, 1.4251, 1.4109, 268.74, 270.46, 4443.6, 4388.8, 4464.8, 12.255, 12.232, 184.36, 3.7, 3.7739999999999996, 3.516, 52072.88, 52072.88, 2.6639999999999997, 2.6639999999999997, 2.6639999999999997, 5030.15, 5014.5, 5063.6, 5007.95, 925.0, 925.0, 985.81, 971.22, 1000.6, 3.824, 3.824, 3.824, 4502.25, 4377.9, 4510.3, 951.13, 942.07, 940.99, 2.46, 2.439, 2.48, 2.417, 3266.92, 3269.18, 3192.9, 1771.36, 1779.77, 1765.75, 1909.29, 1896.99, 1909.89, 1890.0, 160.58, 162.18, 160.5, 3.7939999999999996, 3.612, 3.612, 1165.92, 1167.57, 1171.21, 1160.32, 1.1069, 1.1155, 1.1019, 3.418, 3.418, 3.418, 53463.0, 53050.0, 25.8131, 25.9603, 25.7172, 64.9, 63.19, 25758.29, 26407.19, 9463.19, 9434.755, 5.38, 5627.93, 5615.87, 5660.51, 5604.37, 8848.15, 8746.05, 8717.26, 119.75, 842.15, 852.31, 1008.37, 1018.43, 0.8635, 0.8653, 0.8592, 66.76, 2063.15, 1.1753, 1.1784, 1.1635, 526.96, 521.48, 656.17, 651.19, 954.5, 10142.8, 10163.7, 10078.7, 1.6545, 1.6343, 1.6559, 1.6328, 19282.58, 19634.67, 2112.0950000000007, 2142.0, 4.073, 4.073, 4.073, 0.6566, 0.6587, 0.6465, 2422.92, 2428.89, 2395.02, 1.345, 1.355, 1.31, 1125.08, 1134.42, 1121.12, 1244.5, 893.13, 890.59, 10561.66, 13.2105, 13.3298, 13.3529, 5717.82, 5642.18, 603.78, 613.67, 602.6, 1.6894, 1.6375, 4.363, 4.363, 94.36, 93.95, 13.62, 542.25, 541.75, 553.75, 531.75, 5.755, 2097.99, 2085.54
2009-07-22, 1494.04, 3.424, 3.424, 3.424, 1.4213, 1.4278, 1.4162, 269.5, 273.32, 4481.2, 4443.6, 4502.1, 12.462, 12.191, 184.29, 3.676, 3.745, 3.6060000000000003, 53154.83, 52519.67, 2.609, 2.609, 2.609, 5093.97, 5041.19, 5141.36, 5027.3, 972.31, 965.38, 1002.88, 986.45, 1018.32, 3.775, 3.775, 3.775, 4469.1, 4501.5, 4524.0, 954.58, 951.97, 943.22, 2.443, 2.455, 2.481, 2.44, 3213.21, 3279.59, 3207.5, 1780.16, 1789.14, 1761.63, 1916.2, 1917.39, 1917.46, 1892.17, 161.595, 160.51, 159.96, 3.716, 3.484, 3.484, 1173.76, 1164.47, 1178.14, 1159.34, 1.104, 1.1117, 1.0965, 3.362, 3.362, 3.362, 53600.0, 53800.0, 25.806, 26.2238, 25.6143, 65.53, 63.51, 26282.06, 26450.33, 9512.52, 9508.92, 5.37, 5636.19, 5632.57, 5677.31, 5622.48, 8915.94, 8848.15, 8780.82, 119.95, 843.72, 854.26, 1014.48, 1025.47, 0.8594, 0.8674, 0.8592, 67.92, 2079.2, 1.1773, 1.18, 1.1673, 525.22, 518.59, 660.38, 655.74, 948.6, 10122.2, 10222.7, 10095.8, 1.6446, 1.6549, 1.6555, 1.6385, 19516.72, 20007.24, 2107.07, 2157.49, 4.032, 4.032, 4.032, 0.6562, 0.6607, 0.6498, 2473.57, 2485.71, 2422.92, 1.365, 1.37, 1.31, 1134.11, 1141.7, 1119.16, 1252.4, 911.92, 891.34, 10597.68, 13.3568, 13.1947, 13.4324, 5751.15, 5681.53, 611.06, 618.22, 609.83, 1.6984, 1.693, 4.303999999999999, 4.303999999999999, 94.14, 93.28, 13.472999999999999, 534.75, 542.25, 544.25, 530.25, 5.622000000000001, 2108.58, 2096.73
2009-07-23, 1496.49, 3.448, 3.448, 3.448, 1.4211, 1.426, 1.4155, 270.89, 271.3, 4493.7, 4481.2, 4498.0, 12.429, 12.269, 183.61, 3.681, 3.904, 3.63, 53232.03, 52543.47, 2.415, 2.415, 2.415, 5121.56, 5098.84, 5137.51, 5050.4, 987.69, 962.39, 980.71, 1002.67, 1013.48, 3.8539999999999996, 3.8539999999999996, 3.8539999999999996, 4398.9, 4469.3, 4557.95, 954.07, 953.4, 947.75, 2.5180000000000002, 2.431, 2.524, 2.431, 3296.61, 3301.43, 3207.26, 1779.34, 1784.59, 1762.45, 1926.38, 1908.83, 1934.61, 1907.25, 161.49, 160.96, 160.37, 3.739, 3.5439999999999996, 3.5439999999999996, 1172.95, 1169.6, 1178.02, 1162.22, 1.0998, 1.1093, 1.0952, 3.384, 3.384, 3.384, 53319.0, 53400.0, 25.8549, 26.1013, 25.6157, 65.77, 63.76, 26004.08, 26378.74, 9642.79, 9608.77, 5.32, 5637.02, 5640.34, 5649.34, 5604.23, 8881.26, 8912.39, 8802.13, 120.1, 851.3, 853.38, 1019.46, 1028.12, 0.8640000000000001, 0.8697, 0.8615, 67.48, 2065.96, 1.1769, 1.1839, 1.1694, 528.7, 522.43, 656.97, 657.62, 952.2, 10153.4, 10153.4, 10046.6, 1.646, 1.6458, 1.6507, 1.6311, 19830.29, 19963.44, 2146.86, 2156.41, 4.003, 4.003, 4.003, 0.6583, 0.6628, 0.6527, 2485.28, 2505.18, 2473.57, 1.375, 1.39, 1.31, 1138.07, 1142.95, 1124.58, 1251.6, 907.77, 904.33, 10545.27, 13.3726, 13.3152, 13.4239, 5756.58, 5667.64, 613.68, 618.96, 597.64, 1.7112, 1.6893, 4.306, 4.306, 93.55, 93.09, 13.695, 522.0, 531.0, 532.5, 513.25, 5.685, 2109.28, 2099.01
2009-07-24, 1502.59, 3.528, 3.528, 3.528, 1.416, 1.4292, 1.4119, 271.85, 276.56, 4559.8, 4493.7, 4566.8, 12.436, 12.351, 183.93, 3.82, 3.891, 3.523, 53073.53, 53064.85, 2.548, 2.548, 2.548, 5247.28, 5129.22, 5258.84, 5101.26, 963.58, 963.58, 1031.37, 988.88, 1032.12, 3.966, 3.966, 3.966, 4523.75, 4409.7, 4532.4, 976.29, 954.07, 953.27, 2.519, 2.495, 2.523, 2.471, 3328.49, 3331.06, 3289.22, 1766.99, 1787.53, 1757.41, 1973.6, 1924.96, 1979.34, 1924.77, 160.99, 161.42, 160.46, 3.7689999999999997, 3.658, 3.658, 1161.84, 1172.43, 1179.25, 1155.16, 1.0901, 1.1012, 1.084, 3.463, 3.463, 3.463, 54420.0, 53550.0, 25.801, 26.0771, 25.6433, 67.49, 64.4, 26287.45, 26896.77, 9712.1, 9703.84, 5.31, 5765.51, 5666.55, 5765.51, 5637.2, 9069.29, 8882.31, 8837.95, 124.55, 852.54, 874.48, 1020.15, 1027.19, 0.8632, 0.8652, 0.8558, 69.78, 2070.19, 1.173, 1.1839, 1.1682, 545.85, 528.11, 656.91, 656.57, 954.2, 10369.8, 10403.0, 10170.8, 1.6482, 1.6457, 1.6588, 1.6435, 19925.71, 20242.31, 2125.72, 2162.75, 4.045, 4.045, 4.045, 0.6552, 0.6627, 0.6515, 2480.56, 2492.65, 2475.91, 1.385, 1.4, 1.34, 1144.52, 1151.31, 1130.64, 1247.7, 915.44, 911.35, 10675.68, 13.1434, 13.3665, 13.414, 5797.3166666666675, 5717.096666666667, 606.48, 612.19, 605.03, 1.7644, 1.717, 4.343, 4.343, 93.6, 93.58, 13.765, 531.75, 522.75, 538.75, 520.0, 5.66, 2126.24, 2107.36
2009-07-27, 1524.05, 3.552, 3.552, 3.552, 1.4205, 1.4256, 1.4136, 275.34, 278.7, 4576.6, 4559.8, 4603.2, 12.4725, 12.361, 183.33, 3.529, 3.705, 3.5239999999999996, 54249.36, 54036.54, 2.6239999999999997, 2.6239999999999997, 2.6239999999999997, 5229.36, 5233.85, 5301.91, 5202.02, 976.4, 976.4, 1026.95, 1032.95, 1044.84, 3.9610000000000003, 3.9610000000000003, 3.9610000000000003, 4568.55, 4524.8, 4578.75, 979.26, 972.16, 965.95, 2.517, 2.49, 2.529, 2.49, 3372.6, 3398.05, 3306.91, 1769.95, 1778.66, 1754.46, 1965.96, 1943.23, 1966.26, 1937.64, 160.77, 160.61, 160.02, 3.7880000000000003, 3.66, 3.66, 1162.42, 1158.28, 1169.61, 1153.94, 1.0867, 1.0924, 1.0793, 3.483, 3.483, 3.483, 54774.0, 54435.0, 25.8541, 25.9975, 25.7214, 68.2, 66.46, 26805.77, 26851.15, 9909.4, 9863.87, 5.27, 5760.9, 5734.39, 5788.1, 5723.14, 9093.24, 9066.11, 8955.77, 123.95, 867.56, 874.42, 1011.77, 1021.76, 0.8583, 0.8678, 0.857, 70.46, 2067.97, 1.1771, 1.18, 1.171, 548.46, 539.9, 657.24, 656.52, 952.8, 10438.6, 10496.8, 10343.0, 1.6431, 1.6494, 1.6544, 1.6391, 20242.31, 20366.14, 2161.13, 2199.22, 4.048, 4.048, 4.048, 0.6556, 0.6587, 0.6535, 2491.75, 2501.07, 2480.04, 1.38, 1.44, 1.375, 1146.53, 1154.18, 1135.79, 1246.0, 927.58, 923.485, 10717.75, 13.1441, 13.0921, 13.2155, 5838.053333333332, 5766.553333333332, 616.93, 618.36, 610.27, 1.7813, 1.7625, 4.372, 4.372, 94.96, 94.59, 13.87, 516.25, 531.0, 535.5, 515.5, 5.8020000000000005, 2136.58, 2122.9
2009-07-28, 1526.03, 3.5789999999999997, 3.5789999999999997, 3.5789999999999997, 1.4245, 1.4301, 1.4171, 279.14, 279.68, 4586.1, 4576.6, 4615.1, 12.4725, 12.390999999999998, 183.04, 3.6660000000000004, 3.668, 3.555, 54457.64, 53942.98, 2.613, 2.613, 2.613, 5251.55, 5269.15, 5309.62, 5216.49, 1012.77, 1012.77, 1036.27, 1042.07, 1057.41, 3.97, 3.97, 3.97, 4572.3, 4568.65, 4596.75, 982.18, 978.63, 972.29, 2.54, 2.55, 2.5639999999999996, 2.5340000000000003, 3435.21, 3435.93, 3376.29, 1770.57, 1780.86, 1763.16, 1967.89, 1964.62, 1971.38, 1946.95, 160.37, 160.63, 159.39, 3.786, 3.725, 3.725, 1161.59, 1163.12, 1169.6, 1156.8, 1.0808, 1.088, 1.0777, 3.486, 3.486, 3.486, 54736.0, 54860.0, 25.8815, 26.1006, 25.644, 68.99, 67.6, 26647.56, 26855.7, 10020.87, 10015.11, 5.29, 5774.89, 5803.02, 5807.84, 5749.63, 9108.51, 9093.09, 8996.58, 124.45, 871.82, 877.4, 1018.91, 1027.89, 0.8645, 0.8688, 0.861, 71.28, 2055.0, 1.1849, 1.1891, 1.173, 550.88, 544.9, 663.2, 656.54, 957.1, 10591.7, 10638.7, 10488.2, 1.6493, 1.6448, 1.6526, 1.6383, 20161.18, 20446.73, 2186.07, 2213.62, 4.059, 4.059, 4.059, 0.6557, 0.6613, 0.6528, 2520.14, 2540.09, 2491.75, 1.395, 1.4, 1.37, 1149.61, 1152.99, 1143.41, 1242.9, 939.72, 935.62, 10806.5, 13.0557, 13.1371, 13.202, 5878.79, 5816.01, 621.03, 625.12, 615.52, 1.7966, 1.783, 4.338, 4.338, 94.71, 94.67, 13.985, 520.5, 516.25, 523.75, 512.0, 5.8320000000000025, 2144.52, 2123.75
2009-07-29, 1524.32, 3.5589999999999997, 3.5589999999999997, 3.5589999999999997, 1.4177, 1.4303, 1.4127, 278.36, 279.52, 4528.8, 4586.1, 4616.4, 12.5035, 12.37, 182.46, 3.636, 3.665, 3.4539999999999997, 54546.89, 53779.4, 2.5989999999999998, 2.5989999999999998, 2.5989999999999998, 5174.74, 5261.9, 5304.05, 5174.09, 1037.61, 1000.55, 1002.27, 1039.35, 1054.53, 3.925, 3.925, 3.925, 4564.1, 4572.8, 4599.9, 979.62, 981.48, 969.35, 2.515, 2.5540000000000003, 2.559, 2.5069999999999997, 3438.37, 3439.92, 3392.43, 1759.12, 1773.96, 1750.72, 1975.51, 1957.26, 1978.43, 1947.89, 160.115, 160.3, 159.13, 3.7030000000000003, 3.6860000000000004, 3.6860000000000004, 1154.63, 1160.58, 1164.15, 1147.0, 1.0804, 1.0907, 1.0751, 3.4219999999999997, 3.4219999999999997, 3.4219999999999997, 54587.0, 54420.0, 25.7813, 26.0212, 25.589, 68.86, 66.48, 26815.3, 26918.02, 10116.89, 10049.63, 5.28, 5762.8, 5802.62, 5826.01, 5749.72, 9096.72, 9106.92, 8980.03, 122.8, 854.62, 862.88, 1022.5, 1031.57, 0.8632, 0.8648, 0.8601, 71.36, 2052.91, 1.1922, 1.1991, 1.1815, 551.95, 544.18, 659.69, 662.75, 949.5, 10664.0, 10737.6, 10600.4, 1.6435, 1.6491, 1.6559, 1.639, 20346.1, 20472.85, 2209.52, 2240.64, 3.998, 3.998, 3.998, 0.6551, 0.6633, 0.6538, 2520.11, 2537.74, 2518.47, 1.38, 1.4, 1.38, 1148.91, 1152.88, 1136.37, 1241.0, 942.06, 934.98, 10757.43, 13.1288, 13.0477, 13.1982, 5862.71, 5768.2, 615.64, 624.3, 615.56, 1.7647, 1.786, 4.2810000000000015, 4.2810000000000015, 95.12, 94.03, 13.735, 516.25, 520.0, 528.0, 514.5, 5.837999999999999, 2132.79, 2104.5
2009-07-30, 1534.74, 3.531, 3.531, 3.531, 1.4037, 1.4197, 1.4007, 272.99, 278.81, 4547.5, 4528.8, 4581.8, 12.4995, 12.387, 182.14, 3.545, 3.548, 3.2960000000000003, 54469.67, 53255.83, 2.53, 2.53, 2.53, 5270.32, 5168.89, 5307.82, 5159.25, 1001.2, 971.45, 986.8, 998.88, 1005.99, 3.952, 3.952, 3.952, 4513.5, 4565.8, 4573.85, 975.15, 977.66, 968.65, 2.472, 2.51, 2.51, 2.457, 3266.43, 3454.02, 3174.21, 1746.87, 1763.58, 1741.54, 1967.76, 1965.32, 1970.65, 1953.36, 160.555, 159.99, 159.46, 3.693, 3.6639999999999997, 3.6639999999999997, 1143.55, 1152.95, 1158.41, 1139.66, 1.0911, 1.0936, 1.08, 3.418, 3.418, 3.418, 53963.0, 54000.0, 25.6974, 25.8784, 25.5921, 67.01, 62.7, 26838.14, 26838.14, 10035.91, 10035.91, 5.3, 5787.19, 5756.7, 5811.72, 5754.83, 9070.72, 9092.34, 8967.26, 122.85, 852.75, 859.51, 1024.74, 1025.92, 0.8623, 0.8656, 0.8548, 69.89, 2049.36, 1.182, 1.1932, 1.1753, 548.38, 545.69, 657.13, 658.92, 927.2, 10661.6, 10743.3, 10598.7, 1.6378, 1.6434, 1.6469999999999998, 1.6346, 20012.35, 20404.98, 2236.9, 2241.63, 3.992, 3.992, 3.992, 0.6486, 0.6587, 0.6476, 2510.01, 2535.01, 2504.94, 1.37, 1.39, 1.37, 1142.45, 1149.2, 1136.33, 1244.3, 950.49, 931.77, 10570.54, 13.091, 13.1217, 13.2304, 5783.96, 5720.76, 619.7, 620.83, 610.78, 1.6713, 1.76, 4.252, 4.252, 94.43, 94.01, 13.253, 511.5, 514.75, 518.0, 505.0, 5.75, 2100.53, 2094.42
2009-07-31, 1557.29, 3.557, 3.557, 3.557, 1.4074, 1.4097, 1.4007, 278.95, 284.69, 4631.6, 4547.5, 4646.9, 12.3805, 12.342, 182.51, 3.5180000000000002, 3.7689999999999997, 3.4989999999999997, 53734.96, 53734.96, 2.575, 2.575, 2.575, 5360.66, 5293.55, 5396.95, 5251.5, 973.45, 973.45, 1046.46, 990.96, 1048.61, 3.9339999999999997, 3.9339999999999997, 3.9339999999999997, 4571.45, 4513.1, 4582.35, 986.75, 976.01, 976.01, 2.557, 2.463, 2.5639999999999996, 2.463, 3321.56, 3336.64, 3215.75, 1734.62, 1749.99, 1723.04, 1984.3, 1986.21, 2009.81, 1980.08, 159.03, 160.48, 158.65, 3.696, 3.615, 3.615, 1133.28, 1142.78, 1145.85, 1123.95, 1.0833, 1.0914, 1.0805, 3.428, 3.428, 3.428, 54604.0, 54300.0, 25.7743, 25.8925, 25.4294, 67.29, 62.76, 26524.12, 26914.96, 10155.71, 10067.51, 5.24, 5932.62, 5817.47, 5936.64, 5814.81, 9154.46, 9072.84, 9072.84, 124.95, 858.54, 880.29, 1015.69, 1022.15, 0.8573, 0.8587, 0.85, 70.37, 2043.9, 1.192, 1.1958, 1.1775, 557.8, 550.92, 654.54, 657.29, 937.0, 10874.4, 10895.3, 10663.0, 1.6504, 1.6364, 1.6528, 1.6339, 20281.97, 20861.15, 2224.56, 2298.77, 3.9819999999999998, 3.9819999999999998, 3.9819999999999998, 0.6526, 0.6542, 0.6484, 2511.85, 2524.5, 2509.0, 1.4, 1.4, 1.375, 1137.52, 1144.83, 1132.23, 1232.5, 956.69, 942.5166666666668, 10687.59, 12.9024, 13.0802, 13.1155, 5796.11, 5734.4766666666665, 614.14, 621.95, 608.86, 1.7687, 1.6601, 4.2410000000000005, 4.2410000000000005, 95.1, 94.82, 13.478, 516.25, 512.0, 527.25, 511.75, 5.76, 2124.47, 2120.16
2009-08-03, 1564.98, 3.4589999999999996, 3.4589999999999996, 3.4589999999999996, 1.425, 1.4282, 1.4065, 282.63, 285.24, 4608.4, 4631.6, 4645.5, 12.3195, 12.308, 180.98, 3.742, 3.761, 3.568, 54474.1, 54206.02, 2.524, 2.524, 2.524, 5332.14, 5349.14, 5383.02, 5303.69, 1002.11, 1002.11, 1053.3, 1049.31, 1055.24, 3.799, 3.799, 3.799, 4636.45, 4571.6, 4669.75, 987.48, 986.8, 982.85, 2.616, 2.574, 2.622, 2.562, 3412.06, 3414.14, 3333.72, 1742.35, 1746.26, 1724.59, 1978.5, 1980.72, 1995.05, 1977.65, 157.765, 158.76, 157.69, 3.57, 3.4819999999999998, 3.4819999999999998, 1144.26, 1130.56, 1147.37, 1125.61, 1.0779, 1.0858, 1.0764, 3.2889999999999997, 3.2889999999999997, 3.2889999999999997, 54610.0, 54740.0, 25.4288, 25.7315, 25.3816, 69.74, 64.96, 26807.98, 27156.05, 10275.14, 10259.57, 5.3, 5950.69, 5912.76, 5978.04, 5910.5, 9171.61, 9154.61, 9081.3, 127.85, 878.84, 884.12, 1015.04, 1023.34, 0.8525, 0.8575, 0.8506, 72.12, 2046.25, 1.2016, 1.2045, 1.188, 556.71, 555.48, 655.6, 656.4, 958.1, 10855.1, 10932.9, 10778.3, 1.6721, 1.6494, 1.6736, 1.6473, 20818.6, 20846.2, 2298.65, 2332.76, 3.8360000000000003, 3.8360000000000003, 3.8360000000000003, 0.6615, 0.6624, 0.6524, 2525.7, 2533.76, 2504.93, 1.42, 1.435, 1.385, 1134.65, 1141.94, 1127.15, 1222.7, 962.89, 953.2633333333333, 10841.54, 12.914, 12.87, 12.9409, 5808.26, 5748.193333333334, 628.25, 629.41, 621.7, 1.7938, 1.7595, 4.16, 4.16, 95.56, 94.5, 13.933, 528.25, 516.0, 530.0, 514.75, 5.71, 2153.73, 2153.73
