@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Low numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Now numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2012-03-14, 2045.08, 2.069, 1.315, 327.56, 5892.75, 5957.94, 12.2555, 12.255999999999998, 12.3035, 177.72, 176.91, 2.299, 2.27, 2.338, 2.204, 68394.33, 68419.61, 66385.8, 1.355, 1.355, 1714.12, 1617.53, 2.1719999999999997, 2.1719999999999997, 5429.5, 5390.8, 1396.13, 1371.92, 3.897, 3.858, 3.8560000000000003, 2432.84, 1476.85, 1466.68, 3039.88, 3039.89, 2996.46, 144.755, 145.285, 144.23, 2.906, 2.126, 2.126, 1228.19, 1214.15, 0.9928, 0.9929, 0.9879, 1.82, 1.82, 1.82, 69056.0, 67305.0, 69155.0, 22.5294, 22.474, 22.5905, 106.55, 37549.47, 10011.88, 9888.3, 3.86, 3.87, 6260.02, 6266.7, 13177.68, 12953.2, 13180.4, 12953.13, 183.0, 184.0, 1106.24, 1184.97, 1187.29, 1178.17, 0.8329, 0.8409, 0.8425, 126.22, 1764.49, 1.3274, 1.3291, 1.3212, 624.38, 1693.7, 1698.4, 8378.5, 8219.2, 1.5709, 1.5621, 670.25, 668.5, 16799.01, 16581.72, 16815.99, 4008.68, 3987.97, 5.14, 5.0310000000000015, 5.153, 5.025, 0.8248, 5423.26, 5424.46, 5408.9, 0.982, 0.983, 1130.94, 1138.72, 1123.85, 1119.6, 1080.9, 1083.29, 12537.69, 12424.03, 12425.76, 13.5513, 13.6433, 13.5155, 7521.6, 7539.7, 7576.12, 1155.67, 1144.43, 3.2712, 3.25, 3.2836, 4.9110000000000005, 82.96, 81.97, 33.544000000000004, 651.38, 645.25, 4.035, 4.035, 2297.29, 2326.64
2012-03-15, 2043.76, 2.155, 1.3078, 332.75, 5955.91, 5989.07, 12.355, 12.242, 12.355, 178.93, 176.95, 2.2840000000000003, 2.329, 2.344, 2.245, 68257.22, 68969.99, 67797.25, 1.439, 1.439, 1729.7, 1634.31, 2.332, 2.332, 5463.9, 5437.8, 1399.42, 1389.97, 3.842, 3.905, 3.826, 2464.91, 1467.91, 1464.83, 3040.73, 3051.37, 3024.73, 145.98, 145.98, 144.38, 2.9330000000000003, 2.274, 2.274, 1221.61, 1206.19, 0.9888, 0.9945, 0.9879, 1.933, 1.933, 1.933, 68766.0, 68800.0, 69520.0, 22.6908, 22.4835, 22.6908, 106.69, 37898.67, 10115.79, 10050.52, 3.88, 3.9, 6300.43, 6323.3, 13194.1, 13177.15, 13221.27, 13166.25, 182.75, 182.75, 1117.81, 1184.16, 1187.28, 1173.85, 0.8312, 0.8324, 0.8336, 124.97, 1775.84, 1.3255, 1.3307, 1.3216, 625.96, 1642.5, 1676.9, 8499.7, 8373.4, 1.5675, 1.565, 672.25, 665.0, 16850.32, 16898.49, 17052.51, 4058.8, 4009.09, 5.17, 5.149, 5.202999999999999, 5.14, 0.8222, 5418.07, 5423.26, 5407.39, 1.016, 0.995, 1135.2, 1142.7, 1123.2, 1121.1, 1111.8, 1120.61, 12377.9, 12519.02, 12354.14, 13.5374, 13.5416, 13.4251, 7567.98, 7521.6, 7587.98, 1162.71, 1158.2, 3.2618, 3.2774, 3.3032, 4.9, 83.83, 82.96, 32.147, 649.75, 640.88, 4.165, 4.165, 2331.43, 2344.58
2012-03-16, 2034.44, 2.204, 1.3030000000000002, 333.16, 5945.43, 5958.17, 12.2655, 12.335, 12.3515, 177.43, 177.31, 2.279, 2.275, 2.334, 2.234, 67749.49, 68259.35, 67458.08, 1.496, 1.496, 1752.02, 1639.62, 2.3680000000000003, 2.3680000000000003, 5380.5, 5362.3, 1402.63, 1392.78, 3.892, 3.8289999999999997, 3.82, 2388.06, 1475.34, 1466.21, 3056.37, 3059.81, 3037.82, 144.86, 145.98, 144.58, 2.9730000000000003, 2.279, 2.279, 1221.28, 1208.21, 0.9934, 0.995, 0.9903, 1.969, 1.969, 1.969, 68166.0, 69000.0, 69000.0, 22.3561, 22.6833, 22.7019, 105.5, 37919.38, 10158.74, 10077.55, 3.92, 3.95, 6332.22, 6332.22, 13252.76, 13192.97, 13253.51, 13170.19, 184.25, 184.25, 1121.1, 1183.93, 1188.12, 1176.48, 0.8327, 0.8314, 0.8351, 123.55, 1766.38, 1.3293, 1.3321, 1.3224, 627.03, 1659.1, 1646.3, 8429.8, 8322.1, 1.571, 1.5634, 658.75, 658.0, 16993.31, 16867.42, 16993.31, 4065.7, 4032.22, 5.19, 5.1979999999999995, 5.228, 5.136, 0.8215, 5397.2, 5418.07, 5397.2, 1.056, 1.06, 1139.64, 1141.86, 1132.95, 1122.95, 1109.63, 1114.79, 12455.82, 12376.55, 12372.73, 13.4659, 13.5222, 13.3932, 7583.99, 7552.963333333332, 7611.463333333332, 1166.53, 1166.15, 3.2225, 3.258, 3.2696, 4.883, 83.5, 83.2, 32.693000000000005, 646.13, 643.38, 4.365, 4.365, 2328.53, 2343.99
2012-03-19, 2047.0, 2.244, 1.3083, 335.34, 5940.72, 5974.05, 12.332, 12.25, 12.359000000000002, 178.06, 177.38, 2.326, 2.267, 2.362, 2.246, 67684.13, 68152.89, 67504.68, 1.479, 1.479, 1754.81, 1629.01, 2.445, 2.445, 5317.9, 5305.0, 1405.88, 1401.47, 3.8739999999999997, 3.884, 3.8680000000000003, 2377.76, 1470.04, 1467.71, 3055.26, 3060.82, 3047.69, 145.02, 145.06, 144.64, 3.029, 2.298, 2.298, 1230.69, 1215.26, 0.9918, 0.9941, 0.9898, 2.049, 2.049, 2.049, 68089.0, 68400.0, 68665.0, 22.4551, 22.302, 22.4641, 105.44, 38057.31, 10148.47, 10090.09, 3.94, 3.98, 6341.33, 6357.45, 13232.62, 13253.51, 13289.08, 13231.45, 181.35, 181.35, 1127.54, 1192.72, 1193.95, 1180.61, 0.8315, 0.8324, 0.8333, 125.81, 1783.99, 1.3321, 1.3353, 1.3256, 624.46, 1655.5, 1660.0, 8486.3, 8379.4, 1.5845, 1.5693, 668.0, 665.75, 17081.69, 17027.59, 17096.88, 4060.08, 4017.86, 5.21, 5.1960000000000015, 5.216, 5.142, 0.8258, 5449.05, 5397.2, 5391.97, 1.051, 1.043, 1132.63, 1137.61, 1124.1, 1122.9, 1109.75, 1113.995, 12496.96, 12467.12, 12455.03, 13.4919, 13.4555, 13.4028, 7600.0, 7584.326666666668, 7634.946666666668, 1176.76, 1173.95, 3.2819, 3.2265, 3.2902, 4.88, 83.44, 83.19, 32.573, 663.5, 660.25, 4.332, 4.332, 2348.82, 2368.51
2012-03-20, 2042.15, 2.289, 1.318, 336.15, 5965.58, 5968.89, 12.2745, 12.316, 12.3295, 177.15, 177.01, 2.351, 2.322, 2.3930000000000002, 2.285, 67730.31, 68159.36, 67546.64, 1.4509999999999998, 1.4509999999999998, 1748.32, 1626.81, 2.4130000000000003, 2.4130000000000003, 5257.05, 5238.55, 1414.0, 1402.43, 3.906, 3.8680000000000003, 3.8569999999999998, 2401.22, 1483.56, 1474.73, 3078.32, 3087.1, 3050.89, 144.3, 145.09, 144.17, 3.0010000000000003, 2.375, 2.375, 1234.28, 1222.0, 0.9913, 0.9932, 0.9858, 2.04, 2.04, 2.04, 68141.0, 67850.0, 68650.0, 22.3229, 22.4467, 22.4654, 107.18, 38018.59, 10172.64, 10134.48, 3.97, 4.02, 6326.56, 6346.79, 13239.13, 13231.94, 13269.71, 13208.63, 183.9, 184.8, 1122.44, 1188.42, 1195.52, 1184.94, 0.8332, 0.8316, 0.8347, 125.71, 1779.76, 1.3321, 1.3358, 1.3279, 625.25, 1666.9, 1661.2, 8591.8, 8443.5, 1.5896, 1.5821, 673.0, 662.0, 17133.42, 17068.32, 17158.65, 4043.19, 4012.54, 5.21, 5.202000000000001, 5.231, 5.183, 0.8288, 5449.46, 5449.05, 5444.64, 1.04, 1.058, 1135.24, 1137.61, 1126.3, 1119.85, 1109.87, 1113.2, 12479.7, 12494.61, 12475.46, 13.4371, 13.496, 13.4088, 7616.01, 7615.69, 7658.43, 1196.42, 1189.5, 3.2613, 3.29, 3.2912, 4.862, 83.38, 83.02, 32.926, 674.38, 651.63, 4.378, 4.378, 2365.35, 2376.5
2012-03-21, 2027.23, 2.283, 1.3239, 334.41, 5961.11, 5961.11, 12.3195, 12.261, 12.3275, 178.43, 177.04, 2.335, 2.339, 2.369, 2.318, 67295.56, 67724.88, 66704.16, 1.5019999999999998, 1.5019999999999998, 1722.5, 1594.07, 2.418, 2.418, 5274.85, 5233.25, 1409.59, 1397.68, 3.8280000000000003, 3.886, 3.812, 2407.54, 1481.93, 1480.47, 3074.15, 3078.72, 3050.82, 145.275, 145.375, 144.18, 3.022, 2.363, 2.363, 1240.39, 1226.39, 0.9873, 0.9971, 0.9868, 2.05, 2.05, 2.05, 67628.0, 67640.0, 67725.0, 22.3182, 22.282, 22.4268, 107.82, 37979.87, 10152.33, 10104.19, 4.03, 4.04, 6296.16, 6323.75, 13170.19, 13238.45, 13238.45, 13123.38, 182.75, 185.1, 1116.07, 1181.54, 1191.34, 1178.63, 0.8337, 0.833, 0.8357, 124.12, 1788.6, 1.3246, 1.3351, 1.3211, 614.34, 1646.7, 1648.1, 8606.2, 8508.3, 1.586, 1.5831, 663.25, 643.25, 16953.62, 17085.27, 17113.28, 4035.32, 4003.52, 5.24, 5.202000000000001, 5.244, 5.162000000000001, 0.8269, 5414.02, 5449.46, 5414.02, 1.0335, 1.0510000000000002, 1133.96, 1140.91, 1119.85, 1119.85, 1108.26, 1111.46, 12430.7, 12422.11, 12336.89, 13.4741, 13.4243, 13.4114, 7518.66, 7616.01, 7616.01, 1190.26, 1189.5, 3.2367, 3.2524, 3.2524, 4.897, 83.67, 83.32, 31.805, 652.13, 640.13, 4.3919999999999995, 4.3919999999999995, 2363.49, 2368.78
2012-03-22, 2026.12, 2.238, 1.3224, 332.81, 5891.41, 5921.68, 12.361, 12.302, 12.365, 178.71, 177.82, 2.36, 2.329, 2.366, 2.303, 66860.05, 67436.27, 66762.19, 1.5019999999999998, 1.5019999999999998, 1693.52, 1572.23, 2.377, 2.377, 5364.95, 5256.0, 1407.75, 1400.64, 3.8489999999999998, 3.855, 3.8360000000000003, 2384.71, 1490.83, 1486.37, 3075.32, 3090.08, 3069.09, 145.595, 145.635, 144.87, 3.0069999999999997, 2.296, 2.296, 1243.49, 1232.38, 0.9914, 0.9936, 0.9871, 1.985, 1.985, 1.985, 67207.0, 67815.0, 67895.0, 22.3245, 22.37, 22.4097, 106.33, 38050.3, 10132.02, 10073.9, 4.01, 4.05, 6290.0, 6327.85, 13124.62, 13170.79, 13190.02, 13112.93, 183.5, 188.45, 1110.75, 1181.84, 1186.85, 1175.15, 0.8325, 0.8336, 0.8372, 124.2, 1794.06, 1.3214, 1.3284, 1.3176, 621.12, 1650.0, 1657.8, 8625.5, 8432.3, 1.5871, 1.5819, 647.25, 641.5, 16734.75, 16985.94, 17059.98, 4036.68, 4014.83, 5.4, 5.245, 5.398, 5.237, 0.8218, 5384.1, 5414.02, 5374.59, 1.0270000000000001, 1.044, 1136.54, 1143.21, 1127.85, 1125.2, 1115.16, 1120.08, 12436.49, 12427.24, 12380.85, 13.5556, 13.4669, 13.4116, 7540.27, 7518.66, 7575.51, 1196.65, 1193.31, 3.2162, 3.239, 3.2484, 5.0089999999999995, 83.2, 83.14, 32.199, 642.88, 635.63, 4.4, 4.4, 2354.8, 2364.23
2012-03-23, 2026.83, 2.199, 1.321, 329.68, 5891.95, 5891.95, 12.3755, 12.35, 12.3765, 179.9, 178.22, 2.269, 2.342, 2.38, 2.25, 65828.19, 66860.05, 65534.25, 1.445, 1.445, 1684.14, 1561.11, 2.324, 2.324, 5228.45, 5205.65, 1402.89, 1388.73, 3.7680000000000002, 3.835, 3.76, 2376.99, 1492.5, 1486.72, 3063.32, 3068.5, 3050.7, 145.95, 145.95, 145.13, 3.0010000000000003, 2.282, 2.282, 1242.96, 1232.77, 0.9925, 1.0011, 0.9912, 1.916, 1.916, 1.916, 66183.0, 66600.0, 66740.0, 22.0938, 22.3012, 22.3827, 106.81, 38256.61, 10136.85, 10052.5, 4.04, 4.08, 6249.56, 6284.46, 13046.14, 13124.4, 13124.47, 13017.42, 184.15, 185.3, 1096.29, 1177.5, 1184.22, 1169.75, 0.8343, 0.8326, 0.835, 123.14, 1792.37, 1.3159999999999998, 1.3237, 1.3093, 619.96, 1642.3, 1648.0, 8463.4, 8311.3, 1.5816, 1.5772, 643.5, 636.75, 16450.68, 16733.41, 16744.69, 4044.15, 4024.04, 5.51, 5.4460000000000015, 5.535, 5.4460000000000015, 0.8154, 5349.7, 5384.1, 5347.2, 1.033, 1.026, 1138.42, 1141.03, 1130.4, 1127.3, 1115.74, 1119.6, 12361.81, 12354.79, 12335.37, 13.7245, 13.5427, 13.5259, 7621.13, 7598.66, 7658.38, 1207.08, 1191.0, 3.1787, 3.2183, 3.2209, 5.115, 82.53, 82.33, 31.31900000000001, 640.63, 631.38, 4.305, 4.305, 2345.48, 2345.56
2012-03-26, 2019.19, 2.184, 1.3198, 326.86, 5845.65, 5875.73, 12.3995, 12.348, 12.4025, 180.06, 179.56, 2.275, 2.266, 2.325, 2.261, 65812.95, 66252.81, 65576.28, 1.436, 1.436, 1653.69, 1541.68, 2.275, 2.275, 5278.2, 5220.0, 1399.18, 1386.87, 3.8089999999999997, 3.799, 3.7680000000000002, 2369.08, 1494.97, 1493.66, 3067.92, 3070.93, 3044.67, 146.175, 146.265, 145.67, 2.964, 2.233, 2.233, 1252.77, 1238.69, 0.999, 1.0034, 0.997, 1.8730000000000002, 1.8730000000000002, 1.8730000000000002, 66136.0, 65935.0, 66600.0, 22.1885, 22.1356, 22.2144, 105.52, 38262.49, 10031.96, 9999.37, 4.07, 4.09, 6240.33, 6264.95, 13080.73, 13045.99, 13099.91, 13002.77, 176.25, 179.25, 1084.57, 1188.18, 1190.91, 1175.87, 0.8365, 0.8342, 0.8368, 125.13, 1801.81, 1.3195, 1.3231, 1.31, 622.06, 1662.3, 1652.5, 8386.8, 8192.6, 1.5868, 1.5805, 645.5, 642.25, 16485.24, 16495.48, 16556.74, 4052.645, 4017.985, 5.38, 5.494, 5.5470000000000015, 5.374, 0.8190000000000001, 5422.33, 5349.7, 5347.97, 1.033, 1.022, 1133.92, 1138.94, 1132.2, 1131.8, 1132.35, 1134.3049999999996, 12465.66, 12376.87, 12364.26, 13.7896, 13.7172, 13.6599, 7701.9900000000025, 7678.66, 7741.25, 1192.49, 1179.49, 3.2101, 3.1860000000000004, 3.2669, 5.202999999999999, 82.35, 81.99, 32.248000000000005, 648.88, 646.38, 4.3, 4.3, 2321.13, 2340.6
2012-03-27, 2039.76, 2.19, 1.3272, 327.7, 5854.89, 5913.06, 12.3515, 12.372, 12.4485, 179.46, 179.28, 2.226, 2.286, 2.318, 2.213, 66684.59, 66775.65, 65817.72, 1.4080000000000001, 1.4080000000000001, 1668.41, 1568.85, 2.334, 2.334, 5184.25, 5174.9, 1416.58, 1397.11, 3.885, 3.825, 3.822, 2349.09, 1506.26, 1504.88, 3122.57, 3122.57, 3090.05, 145.875, 147.035, 145.76, 2.945, 2.253, 2.253, 1260.75, 1248.51, 0.9982, 1.0001, 0.9903, 1.944, 1.944, 1.944, 67082.0, 66500.0, 67180.0, 22.2075, 22.1551, 22.3128, 106.79, 38325.4, 10056.2, 10016.05, 4.05, 4.05, 6283.26, 6289.74, 13241.63, 13082.62, 13243.86, 13082.39, 178.25, 180.4, 1102.88, 1194.11, 1201.35, 1186.96, 0.8364, 0.8358, 0.8372, 125.65, 1809.74, 1.3245, 1.3288, 1.3159999999999998, 625.84, 1685.5, 1665.0, 8310.8, 8114.9, 1.597, 1.5799, 646.25, 637.25, 16619.11, 16546.67, 16668.79, 4061.14, 4011.93, 5.33, 5.322, 5.3629999999999995, 5.285, 0.8238, 5430.96, 5425.1, 5422.33, 1.022, 1.024, 1136.82, 1149.32, 1134.3, 1132.75, 1148.96, 1149.01, 12574.79, 12535.58, 12486.77, 13.6791, 13.7592, 13.6587, 7782.85, 7758.66, 7824.12, 1196.47, 1187.65, 3.2288, 3.2099, 3.2311, 5.052, 83.02, 82.56, 32.726, 650.13, 650.13, 4.27, 4.27, 2342.92, 2368.84
2012-03-28, 2031.74, 2.126, 1.3354, 331.16, 5902.7, 5941.9, 12.4115, 12.368, 12.4115, 180.13, 179.35, 2.208, 2.217, 2.238, 2.176, 66037.35, 66967.92, 65924.64, 1.3719999999999999, 1.3719999999999999, 1712.85, 1574.27, 2.263, 2.263, 5243.15, 5184.65, 1419.15, 1411.95, 3.8789999999999996, 3.8810000000000002, 3.862, 2358.55, 1512.69, 1510.0, 3120.35, 3134.17, 3119.03, 146.375, 146.765, 145.78, 2.958, 2.187, 2.187, 1261.36, 1251.99, 0.9912, 0.9958, 0.9898, 1.882, 1.882, 1.882, 66234.0, 66900.0, 67280.0, 22.4305, 22.2453, 22.4305, 107.09, 38818.68, 10255.15, 10152.25, 4.03, 4.04, 6269.38, 6312.86, 13197.73, 13242.09, 13264.98, 13194.33, 178.8, 187.65, 1110.01, 1188.89, 1199.13, 1186.94, 0.8349, 0.8362, 0.8373, 125.54, 1813.37, 1.3154, 1.3257, 1.3136, 624.43, 1684.8, 1687.8, 8345.7, 8131.0, 1.595, 1.5943, 638.0, 630.5, 16498.73, 16716.36, 16793.61, 4081.85, 4032.33, 5.36, 5.351, 5.375, 5.33, 0.8264, 5425.0, 5435.8, 5425.0, 1.021, 1.034, 1142.91, 1149.72, 1135.8, 1132.45, 1149.43, 1158.63, 12512.04, 12595.35, 12498.77, 13.6645, 13.6686, 13.5928, 7767.33, 7782.85, 7830.29, 1202.48, 1197.82, 3.2186, 3.2298, 3.236, 5.1370000000000005, 83.07, 82.64, 32.601, 658.88, 638.88, 4.287, 4.287, 2372.64, 2378.99
2012-03-29, 2014.41, 2.12, 1.3318, 328.22, 5869.55, 5877.94, 12.433, 12.405, 12.45, 180.46, 179.79, 2.191, 2.1959999999999997, 2.21, 2.1630000000000003, 65079.34, 66031.9, 64819.41, 1.3159999999999998, 1.3159999999999998, 1698.72, 1555.63, 2.211, 2.211, 5194.75, 5169.6, 1413.65, 1397.2, 3.787, 3.864, 3.7910000000000004, 2341.0, 1512.9, 1506.71, 3104.96, 3130.56, 3086.93, 146.48, 146.83, 146.03, 2.968, 2.201, 2.201, 1260.48, 1249.04, 0.9956, 1.0003, 0.9945, 1.834, 1.834, 1.834, 65392.0, 66050.0, 66280.0, 22.3966, 22.4137, 22.512, 106.81, 38685.99, 10197.8, 10124.28, 4.02, 4.02, 6250.43, 6278.76, 13126.21, 13195.39, 13212.64, 13069.26, 186.9, 187.85, 1096.84, 1181.77, 1190.26, 1175.18, 0.8382, 0.8349, 0.8398, 124.16, 1806.66, 1.3071, 1.3158, 1.3022, 623.33, 1657.9, 1670.1, 8180.1, 7963.7, 1.589, 1.584, 630.5, 619.0, 16451.71, 16455.16, 16631.77, 4091.94, 4063.8, 5.32, 5.308, 5.356, 5.29, 0.8214, 5416.57, 5425.0, 5417.0, 1.0090000000000001, 1.024, 1141.17, 1145.02, 1137.9, 1134.75, 1145.6, 1154.35, 12413.86, 12470.96, 12354.85, 13.7248, 13.654000000000002, 13.6416, 7782.84, 7767.33, 7797.29, 1204.03, 1199.59, 3.2079, 3.2091, 3.2134, 5.127000000000002, 82.85, 82.61, 31.816, 640.75, 630.13, 4.188, 4.188, 2340.39, 2353.49
2012-03-30, 2014.04, 2.081, 1.3316, 324.76, 5808.99, 5812.17, 12.4295, 12.401, 12.4505, 180.69, 179.86, 2.149, 2.267, 2.2769999999999997, 2.1319999999999997, 64871.99, 65074.24, 64095.7, 1.305, 1.305, 1647.44, 1521.58, 2.2, 2.2, 5178.85, 5135.95, 1405.39, 1391.56, 3.7939999999999996, 3.7969999999999997, 3.764, 2276.74, 1512.98, 1508.03, 3095.36, 3099.8, 3069.81, 146.72, 146.88, 146.14, 2.957, 2.1590000000000003, 2.1590000000000003, 1259.28, 1250.74, 0.9982, 1.0021, 0.9961, 1.8030000000000002, 1.8030000000000002, 1.8030000000000002, 65181.0, 65200.0, 65250.0, 22.1862, 22.3747, 22.4719, 105.58, 38655.57, 10147.04, 10084.77, 4.0, 4.02, 6176.26, 6247.24, 13145.82, 13125.99, 13151.57, 13032.67, 181.5, 183.25, 1081.22, 1183.01, 1183.8, 1173.04, 0.8337, 0.8379, 0.8387, 122.39, 1817.57, 1.3066, 1.3093, 1.2982, 622.53, 1652.2, 1661.8, 8022.5, 7866.4, 1.5955, 1.5858, 620.25, 603.0, 15908.85, 16396.99, 16478.04, 4105.63, 4063.51, 5.47, 5.35, 5.4979999999999976, 5.348, 0.8194, 5412.04, 5417.05, 5407.65, 1.002, 1.012, 1137.55, 1143.63, 1135.9, 1135.4, 1124.85, 1142.38, 12339.36, 12379.6, 12194.53, 13.8171, 13.7003, 13.6887, 7824.66, 7814.023333333333, 7846.313333333333, 1198.58, 1194.83, 3.1589, 3.2088, 3.23, 5.265, 82.29, 81.92, 31.978, 633.38, 611.5, 4.117, 4.117, 2330.39, 2335.09
2012-04-02, 2029.29, 2.109, 1.3299, 323.49, 5742.03, 5782.71, 12.3785, 12.4, 12.4185, 179.72, 179.34, 2.126, 2.166, 2.1719999999999997, 2.101, 64510.97, 65363.3, 64245.36, 1.2890000000000001, 1.2890000000000001, 1613.41, 1531.89, 2.202, 2.202, 5295.55, 5203.65, 1410.89, 1401.42, 3.824, 3.821, 3.82, 2256.04, 1514.04, 1506.47, 3091.57, 3111.55, 3079.05, 145.75, 146.72, 145.5, 2.891, 2.214, 2.214, 1258.69, 1250.83, 0.9965, 0.9999, 0.9951, 1.805, 1.805, 1.805, 64706.0, 65800.0, 65800.0, 22.2486, 22.1465, 22.3088, 103.29, 39100.66, 10111.09, 10033.19, 3.99, 3.99, 6235.51, 6235.51, 13212.04, 13147.94, 13224.49, 13147.78, 177.15, 184.05, 1074.88, 1171.01, 1183.41, 1169.98, 0.8333, 0.8334, 0.8362, 122.88, 1812.51, 1.3013, 1.3102, 1.2996, 624.48, 1669.3, 1660.6, 8015.1, 7903.1, 1.6013, 1.5947, 605.0, 604.0, 15980.07, 16009.16, 16052.46, 4129.33, 4099.72, 5.35, 5.428999999999999, 5.455, 5.371, 0.8229, 5420.2, 5412.36, 5407.64, 0.993, 0.998, 1141.98, 1143.33, 1137.6, 1130.3, 1130.255, 1139.62, 12392.18, 12391.61, 12333.11, 13.6679, 13.8107, 13.6428, 7866.48, 7860.716666666666, 7895.336666666666, 1205.23, 1194.03, 3.1684, 3.17, 3.1951, 5.193, 82.87, 81.84, 32.469, 616.75, 613.63, 4.077, 4.077, 2302.71, 2325.55
