@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2007-7-30, 23.49, -0.046, -0.046, 0.0012, -0.0019, -0.0064, -6.35, -21.03, -13.9, -36.0, -159.5, -58.9, -0.084, 0.54, 0.59, 0.49, 0.16699999999999998, 0.13, 0.042, -970.92, 294.79, -57.28, -271.21, -29.85, -21.27, -56.39, -0.105, -146.55, -23.71, -0.043, -0.02, -32.41, -14.17, -35.4, -5.62, 2.22, -20.88, -23.47, -2.25, 0.41, 0.48, 0.55, -0.092, -0.092, -0.043, -0.043, -0.043, -0.4, 0.0085, 0.0151, 0.0122, -0.114, -0.114, -0.114, -322.0, 150.0, 0.0149, 0.019, 2.07, -0.12, 466.31, -0.06, -0.06, -0.06, -0.83, -350.77, -208.1, -310.44, -79.17, 1.3, -2.9, -1.8, 0.0, 3.12, -42.91, -13.69, -6.07, 0.0022, 1.08, -0.76, -14.23, 0.78, 1.78, -0.0111, -13.65, -3.5, 10.34, 10.36, 10.36, -357.4, -161.4, -0.0089, -0.0068, -0.0193, 5.75, -90.0, -311.0, -66.85, -72.87, 0.017, 0.017, -0.0178, 1.49, 6.25, -0.065, -0.065, -4.07, 3.65, 4.25, -16.055, -23.97, -25.325, -96.07, 24.99, 0.173, 0.0244, 0.1447, -4.61, -22.07, -21.98, 0.0095, -0.075, -0.075, 0.19, -0.24, -0.235, -0.535, 16.0, -7.5, 9.5, -0.059, -165.34, -112.7
2007-7-31, 26.56, -0.037000000000000005, -0.037000000000000005, -0.0122, -0.0048, -0.0018, -0.93, -1.44, -5.2, -9.1, -58.7, -6.1, 0.017, 0.1, 0.15, 0.24, 0.389, 0.418, 0.339, 1650.38, 2.41, 4.63, 23.6, -6.02, -0.38, -21.26, 0.008, -20.55, 14.96, 0.019, 0.033, 33.24, 92.85, 77.0, 7.42, -1.66, -31.73, -16.99, -9.25, 0.21, 0.17, 0.41, 0.035, 0.035, 0.045, 0.045, 0.045, 4.9, 0.0031, 0.0076, 0.0114, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 1189.0, 50.0, 0.1449, 0.1432, -0.19, 0.21, 419.03, 0.0, 0.0, 0.0, -0.46, 108.74, 92.84, -206.47, -84.7, 0.25, 1.0, 0.25, 0.6, 12.93, 3.12, 6.03, -16.36, 0.003, -0.52, 0.11, 2.81, -15.71, -16.24, -0.0325, 6.4, -6.5, 5.52, 5.49, 5.49, -5.2, 83.6, -0.0247, -0.0204, -0.0049, 5.5, -42.0, 34.0, 3.14, -13.19, 0.013, 0.013, -0.0078, -20.14, -12.78, 0.014, -0.035, -2.71, 1.45, 1.65, -16.055, -23.97, -25.325, 116.19, 18.57, 0.0333, 0.0367, 0.0238, -4.61, 0.895, 0.46, 0.0123, 0.035, 0.035, 0.45, -0.13, 0.191, 0.145, 3.5, -1.25, -11.5, -0.1, 8.25, -24.4
2007-8-1, -76.82, 0.051, 0.051, 0.008, 0.0022, 0.006, 8.23, 2.33, 3.3, 154.0, 104.6, 19.9, -0.012, -0.62, -0.31, -0.43, -0.308, 0.104, -0.066, -390.11, 1244.77, 127.83, 47.25, 32.92, 31.79, -0.38, -0.021, 29.15, -18.64, 0.03, 0.056, 83.66, 26.44, 33.41, -7.07, 2.39, 38.18, 15.45, -6.74, -0.535, -0.105, -0.3, 0.008, 0.008, -0.075, -0.075, -0.075, -2.01, 0.0, 0.0018, -0.0054, -0.003, -0.003, -0.003, -300.0, 1050.0, 0.0955, 0.0999, 1.38, 0.95, 424.89, -0.01, -0.01, -0.01, 179.93, 43.01, -146.32, 94.45, 38.28, 1.35, 0.45, 0.95, 0.9, 15.48, 12.93, -8.26, 3.47, -0.0027, 1.31, 0.67, -3.16, 6.74, 1.74, 0.0051, -8.11, 4.79, -3.66, -3.64, -3.64, 152.1, 141.8, 0.0038, 0.0088, 0.006, 1.25, 682.0, 145.0, 47.12, 54.51, -0.027000000000000003, -0.027000000000000003, 0.0054, 0.71, -10.27, 0.0, 0.035, -2.18, -2.35, -3.05, 15.7, 7.34, 11.67, 3.91, 115.75, -0.0467, -0.0535, -0.0532, 0.0, 0.895, 0.46, 0.0217, 0.028, 0.028, -0.65, 0.37, 0.116, 0.19, -15.5, -14.75, -6.0, 0.054000000000000006, 14.19, 30.18
2007-8-2, -3.38, -0.014, -0.014, -0.0019, -0.0016, -0.0031, -9.54, -5.98, -5.26, -109.5, -1.0, -18.9, -0.065, 0.81, -0.12, 0.59, 0.161, -0.184, -0.063, 51.37, -1133.37, -110.21, -35.6, -47.62, -41.28, 31.78, 0.032, -93.1, 10.54, 0.024, -0.04, 56.5, 25.67, -94.33, 7.78, -0.28, -67.82, -50.34, -29.76, 0.7, 0.26, 0.0, -0.036000000000000004, -0.036000000000000004, 0.061, 0.061, 0.061, 2.57, -0.0113, 0.0005, -0.0035, -0.012, -0.012, -0.012, -720.0, -920.0, -0.1437, -0.1481, -1.68, 0.49, -895.39, -0.07, -0.07, -0.07, -54.68, 64.825, 150.38, -149.57, -140.38, -1.2, 0.85, 0.1, 0.25, -22.79, 15.48, 9.33, -3.41, -0.0008, -1.7, -0.02, 14.55, -2.84, 7.3, -0.0034, 1.8, -10.15, 0.51, 0.49, 0.49, -68.9, -162.3, 0.0055, -0.0028, -0.0039, 2.25, -820.0, -371.0, -92.36, -80.9, 0.055, 0.055, -0.0073, -12.28, -5.16, -0.038, -0.03, 0.63, 4.05, 1.25, -25.62, -20.96, -20.42, -213.89, -336.91, 0.0096, 0.0999, 0.0582, 3.77, -11.78, -22.2, -0.0085, -0.041, -0.041, 0.45, -0.8, -0.062, -0.062, -8.75, -3.25, -6.0, -0.032, -71.05, -52.57
2007-8-3, 23.73, 0.003, 0.003, 0.0005, -0.0004, 0.0013, 3.31, 6.7, 1.71, 49.7, -40.8, 63.4, 0.001, -0.33, 0.29, 0.05, -0.246, -0.045, -0.028, 457.05, 1166.09, 60.2, 46.55, 10.27, 19.06, -41.27, -0.01, -12.75, 6.39, -0.021, 0.01, -172.2, -70.45, 5.94, -0.47, 1.31, 19.09, 22.17, 37.33, -0.27, 0.16, 0.22, 0.042, 0.042, -0.023, -0.023, -0.023, -1.94, -0.0032, -0.0109, -0.0042, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 1029.0, 1200.0, 0.1452, 0.14400000000000002, 0.33, -1.33, 298.57, 0.0, 0.0, 0.0, -54.68, 64.825, 100.96, 146.73, 231.02, 3.1, -0.3, 2.0, 0.75, 14.78, -22.79, -0.03, 2.19, -0.0004, 0.41, -0.93, 0.03, 14.08, -0.82, 0.0064, 6.07, 11.79, 3.22, 3.2, 3.2, 22.5, 184.4, 0.0025, 0.0029, 0.0076, -3.0, 309.0, 233.0, 14.54, -17.79, 0.002, 0.002, 0.0071, -6.46, -15.03, 0.052000000000000005, 0.015, 9.47, 1.3, 1.0, -3.89, 5.6, 1.08, 158.88, 127.37, 0.0253, -0.0341, -0.0228, 15.33666667, -12.87, -12.76, -0.0093, 0.033, 0.033, 0.3, 0.72, 0.047, 0.047, 7.75, 14.5, 18.0, 0.015, 59.27, 2.32
2007-8-6, -21.75, -0.03, -0.03, 0.0022, 0.0112, 0.0031, -6.24, -2.03, -2.13, -76.0, 14.2, -38.4, -0.006999999999999999, 0.1, -0.32, -0.19, -0.016, -0.163, -0.044, -1844.54, -1627.46, -98.46, 30.91, 14.14, 3.27, 19.23, 0.041, 28.75, -39.14, -0.023, -0.054000000000000006, 124.41, 130.84, 148.15, 6.75, 3.28, 15.33, -3.7, -42.02, -0.025, -0.265, -0.12, 0.016, 0.016, -0.093, -0.093, -0.093, 8.84, 0.0044, -0.0028, -0.0008, 0.006, 0.006, 0.006, -2164.0, -1930.0, -0.0457, -0.0457, -1.38, -0.08, -390.37, 0.0, 0.0, 0.0, -104.25, -97.14, -281.42, 104.43, -116.0, 1.45, 3.0, 1.9, 2.7, -15.1, 14.78, -2.99, -0.23, 0.0027, -1.01, -0.16, 1.84, -0.24, 6.19, -0.0011, -28.57, -22.91, -6.54, -6.49, -6.49, -36.5, -92.3, 0.0048, 0.0081, 0.0058, 0.0, -335.0, -134.0, -1.06, 34.61, -0.019, -0.019, -0.0003, 25.72, 27.52, -0.052000000000000005, 0.025, 1.65, -2.15, -1.15, -15.515, -20.475, -17.66, -248.38, -89.5, -0.0376, -0.0089, -0.0089, 15.33666667, -7.16, 11.88, -0.0172, -0.011, -0.011, -1.11, -0.38, 0.165, 0.02, 5.5, 0.25, 5.5, -0.047, -3.65, -1.7
2007-8-7, 4.77, -0.015, -0.015, 0.0125, 0.002, 0.0098, -5.48, -12.41, -8.5, -35.2, -87.6, -50.7, -0.027000000000000003, 0.16, 0.94, 0.29, 0.118, -0.012, -0.125, 244.72, -1257.31, 8.78, -158.94, -26.02, -26.05, 3.1, -0.07200000000000001, -88.6, 34.61, -0.109, -0.07400000000000001, 159.14, 67.28, 125.35, 1.9, 11.4, -48.05, -28.25, -19.16, 0.075, 0.225, 0.28, -0.057, -0.057, 0.061, 0.061, 0.061, -0.51, -0.0054, 0.0036, 0.0004, -0.053, -0.053, -0.053, 490.0, -1000.0, -0.0012, 0.0, -3.42, -2.26, -518.8, 0.0, 0.0, 0.0, -31.55, -216.94, 286.87, -279.12, -79.74, 0.75, 1.4, 1.1, 0.05, -16.92, -15.1, 4.2, -0.5, 0.0037, -3.58, -1.34, -6.58, 3.48, 4.72, -0.0037, 10.97, -10.72, -2.89, -2.76, -2.76, -180.2, -148.6, 0.004, 0.0002, -0.0058, -0.5, -259.0, -296.0, -80.68, -97.17, 0.014, 0.014, -0.0046, -17.73, -10.1, -0.028, -0.085, -0.45, 2.0, 2.4, -15.515, -20.475, -17.66, -2.335, -57.275, 0.1266, 0.0612, 0.0314, 15.33666667, -16.37, -18.77, -0.092, -0.039, -0.039, 0.83, -0.76, -0.123, 0.022, 3.5, 13.75, -2.25, -0.005, -106.86, -76.62
2007-8-8, 43.59, -0.015, -0.015, -0.0038, -0.0023, -0.0045, 5.39, 6.02, 2.22, 119.7, 62.9, 27.6, 0.016, -0.22, -0.7, -0.4, -0.006999999999999999, 0.12, 0.269, 711.38, 1428.21, 69.21, 90.47, 7.07, 2.68, -26.05, 0.018000000000000002, 74.35, 9.04, 0.031, 0.023, 41.89, 57.47, 16.98, -4.55, -4.84, 7.91, 30.48, 31.48, -0.06, -0.38, -0.26, 0.039, 0.039, 0.043, 0.043, 0.043, -3.56, 0.0028, -0.0075, -0.0014, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 638.0, 1400.0, 0.0319, 0.0376, 0.36, -2.48, 512.34, 0.07, 0.07, 0.07, 107.09, 125.45, 35.52, 284.59, 205.33, -0.95, 1.0, -0.6, 0.25, 12.73, -16.92, -3.15, -0.15, 0.0005, 0.63, -2.73, -9.37, -8.63, -14.94, 0.0002, 7.74, 15.08, 1.93, 1.79, 1.79, 115.7, 137.4, -0.011, -0.0125, -0.0091, 1.25, 746.0, 145.0, -15.04, 4.88, 0.001, 0.001, 0.0, -11.5, -17.49, -0.005, 0.005, 0.88, -3.05, -2.05, 8.71, 18.99, 13.83, -2.335, -57.275, -0.1026, -0.061, 0.003, 60.23, 2.95, -7.24, -0.006, 0.045, 0.045, -0.13, 0.79, 0.064, 0.064, 17.5, 5.0, 16.75, 0.03, 55.46, 25.26
2007-8-9, 5.27, 0.006, 0.006, -0.0046, 0.0011, -0.0015, 9.55, 4.58, 10.75, 85.1, 97.5, 119.7, 0.004, 0.04, 0.18, -0.01, 0.019, -0.1, -0.067, 1438.89, 1058.06, 92.28, 57.62, 35.45, 33.22, 2.71, 0.021, 15.25, 20.78, -0.032, -0.053, -27.42, 23.88, -12.6, 6.29, 0.37, 49.82, 49.94, 59.16, 0.18, 0.12, 0.29, 0.016, 0.016, 0.101, 0.101, 0.101, 1.12, -0.0058, 0.005, -0.0028, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, 1320.0, 900.0, -0.0676, -0.0774, -0.27, 0.58, 577.67, 0.0, 0.0, 0.0, 217.21, 96.43, 153.56, 29.51, 104.54, 1.05, -2.1, 0.1, 0.05, 26.92, 12.73, 7.09, 4.73, -0.0021, -0.81, 0.04, 16.09, -8.88, 7.65, 0.0031, 21.53, 20.01, 5.47, 5.41, 5.41, 373.7, 196.9, -0.0082, 0.0061, -0.0034, 10.0, 783.0, 746.0, 88.57, 32.65, 0.064, 0.064, 0.0035, 11.31, 5.14, 0.029, 0.015, 1.63, 0.85, 2.55, 22.59, 2.61, 10.82, 197.62, 109.88, 0.0008, -0.0418, -0.0445, 59.48, -6.42, 10.28, 0.0255, -0.005, -0.005, 0.91, 0.77, 0.077, 0.077, -3.0, 11.25, 3.0, 0.019, 16.97, 30.93
2007-8-10, -80.19, 0.071, 0.071, 0.005, -0.0009, -0.0065, -13.13, 3.92, -2.59, -122.7, -12.4, -80.8, 0.004, 0.04, -0.21, 0.01, 0.366, 0.35, 0.136, -1810.53, -480.11, -152.35, 39.15, -48.25, -48.96, 33.19, 0.071, 34.05, -44.4, -0.051, -0.057, 44.0, 57.57, 89.9, -12.19, -7.48, -9.57, -11.82, -26.11, -0.085, -0.045, -0.15, 0.066, 0.066, -0.103, -0.103, -0.103, -0.59, 0.0097, -0.0058, 0.0007, 0.102, 0.102, 0.102, -1404.0, -550.0, -0.0056, -0.0011, -0.56, -0.8, -359.27, 0.1, 0.1, 0.1, -158.86, 115.53, -387.18, 155.1, -190.87, 1.0, 1.7, 0.9, 1.25, -33.56, 26.92, -12.73, 1.65, -0.0017, -0.78, -0.83, -14.61, 15.07, -2.84, 0.0038, -10.79, 1.17, -10.97, -10.91, -10.91, -39.9, 36.1, 0.0139, -0.0004, 0.0055, 4.5, -589.0, 31.0, -21.24, 34.12, -0.037000000000000005, -0.037000000000000005, -0.0085, 3.82, 2.33, 0.018000000000000002, 0.005, -7.12, -1.15, -1.55, -18.78, 18.84, 7.24, -280.18, -99.64, -0.0466, 0.0308, -0.0123, 31.68, 21.38, -4.36, -0.0117, 0.054000000000000006, 0.054000000000000006, -1.47, -0.61, -0.463, -0.463, 17.0, 14.5, 9.0, 0.061, -0.01, -12.69
2007-8-13, 20.77, -0.02, -0.02, -0.0116, -0.0113, -0.0014, -15.81, -22.42, -20.96, -232.9, -122.7, -189.7, 0.019, 1.03, 0.72, 0.98, 0.234, 0.308, 0.206, -792.71, -1641.74, -110.33, -204.21, -41.8, -32.23, -49.0, -0.039, -151.6, 0.55, -0.058, 0.01, 86.59, 0.73, -17.82, 13.47, 0.6, -43.49, -46.68, -53.33, 1.185, 1.205, 0.24, -0.036000000000000004, -0.036000000000000004, 0.032, 0.032, 0.032, 5.91, -0.0053, 0.0098, 0.0044, -0.039, -0.039, -0.039, -895.0, -1600.0, -0.0825, -0.0868, -0.12, -0.71, -1015.49, -0.14, -0.14, -0.14, -239.8, -243.08, -31.14, -381.74, -238.01, 1.1, 0.35, 1.1, -0.9, -39.85, -33.56, 2.44, -10.15, 0.0008, 0.18, -0.71, 18.67, -13.57, 6.32, -0.0145, 3.91, -11.18, -1.01, -0.94, -0.94, -285.3, -321.5, -0.0128, -0.0124, -0.0056, -8.25, -1062.0, -1154.0, -34.0, -77.66, -0.014, -0.014, -0.0105, -12.82, -4.62, -0.061, -0.005, 4.66, 8.7, 5.0, 7.385, -5.66, -2.02, -11.73, -232.22, 0.0888, 0.1376, 0.1008, 31.68, -47.63, -21.89, 0.0018, -0.032, -0.032, 0.2, -0.91, 0.17, 0.17, -6.5, -16.0, -8.5, -0.09, -171.41, -168.98
2007-8-14, -31.37, -0.011, -0.011, 0.0009, 0.0004, -0.0038, 11.21, 0.39, 4.64, 180.7, -33.4, 0.0, 0.002, -0.45, 0.05, -0.34, -0.026, 0.16899999999999998, 0.28600000000000003, -204.12, 519.79, 131.07, 6.27, 30.43, 35.9, -32.18, -0.029, 85.45, -0.72, 0.08900000000000001, 0.07, 23.44, 102.93, 88.12, -10.86, 3.04, 37.06, 3.26, 38.19, -0.34, -0.09, 0.68, -0.019, -0.019, -0.046, -0.046, -0.046, -6.24, 0.0009, -0.004, -0.0028, -0.031, -0.031, -0.031, -365.0, 750.0, 0.2484, 0.2457, 0.15, 1.5, 581.33, 0.02, 0.02, 0.02, 121.93, -10.38, -3.01, -32.35, 205.5, 0.15, 0.5, 0.9, 2.05, 35.37, -39.85, -4.21, 0.73, -0.0001, -0.16, 1.35, -15.64, 16.11, -3.46, -0.0033, -8.97, 11.33, 0.41, 0.26, 0.26, 50.5, 117.9, -0.0013, -0.0013, -0.006999999999999999, 5.5, 579.0, 255.0, 4.05, 29.99, -0.029, -0.029, -0.0039, 5.2, 5.39, 0.0, -0.02, 8.08, -2.1, 1.4, 7.385, -5.66, -2.02, -38.83, 198.74, 0.065, -0.0484, 0.0423, 31.68, 5.965, 0.7, 0.0109, -0.015, -0.015, -0.15, 0.46, -0.013, -0.013, 1.0, -3.5, -1.5, 0.022, 4.13, 52.04
2007-8-16, -125.91, -0.052000000000000005, -0.052000000000000005, -0.008, -0.008, -0.0072, -4.82, 3.73, 1.42, -75.5, 27.1, 93.9, 0.035, 0.5, 0.1, 0.36, 0.146, -0.068, -0.064, -1522.26, -1289.82, -49.26, 61.32, -1.84, -3.18, 35.88, -0.014, 29.7, -26.38, 0.038, -0.01, 51.53, 4.3, 61.01, -3.05, -2.63, -17.34, -20.02, -42.23, 0.37, 0.13, 0.13, -0.029, -0.029, -0.042, -0.042, -0.042, -1.01, 0.0136, 0.0003, 0.0056, -0.013, -0.013, -0.013, -1178.0, -1350.0, -0.1472, -0.1466, 0.76, -0.42, -601.62, 0.04, 0.04, 0.04, -138.12, -58.93, -207.61, -2.52, -189.24, -1.6, 1.25, 0.0, -0.6, -11.68, 35.37, -4.32, -6.48, 0.0013, 0.28, -0.95, -8.53, -14.05, -8.02, -0.0105, -16.94, -16.93, -8.67, -8.6, -8.6, -20.6, -32.6, -0.0099, -0.0125, -0.0121, -5.5, -326.0, 142.0, -42.81, -26.57, 0.0, 0.0, -0.01, -7.21, -8.95, -0.019, -0.02, -7.52, 3.1, 1.9, -6.06, -3.14, -5.79, -184.83, -217.31, -0.011, 0.0297, 0.013, 109.27, 5.965, 0.7, -0.002, -0.037000000000000005, -0.037000000000000005, -0.67, -0.13, -0.105, -0.105, -3.75, 16.5, 7.25, -0.01, 38.33, -11.84
2007-8-17, -53.91, -0.021, -0.021, -0.0181, -0.0181, -0.0172, -21.37, -15.04, -17.79, -284.6, -155.6, -273.3, -0.011, 1.39, 1.22, 1.55, -0.065, -0.062, -0.126, -2896.2, -5974.1, -155.0, -81.22, -105.49, -77.46, -40.38, -0.103, -183.2, -15.27, -0.114, -0.115, 24.87, -31.83, -79.59, 8.24, -10.44, -108.35, -91.99, -112.43, 1.86, 1.88, 0.39, -0.051, -0.051, -0.022, -0.022, -0.022, 8.01, 0.0076, 0.0252, 0.0131, -0.042, -0.042, -0.042, -4175.0, -5400.0, -0.2563, -0.2495, -1.38, 0.37, -2402.09, -0.06, -0.06, -0.06, -127.05, -134.2, -183.14, -376.2, -518.38, -7.85, -2.1, -3.0, -7.4, -48.34, -22.0, -26.59, -12.6, -0.0009, -1.09, 0.35, 14.85, -17.73, 3.73, -0.0212, 5.96, -26.87, -18.05, -18.07, -18.07, -437.7, -559.6, -0.0254, -0.0243, -0.0192, -4.25, -1326.0, -1215.0, -260.01, -295.97, -0.086, -0.086, -0.0549, -5.64, 1.83, -0.061, -0.095, -10.17, 13.85, 9.35, -43.3, -34.34, -36.33, -393.92, -746.36, 0.1516, 0.5189, 0.1531, 32.11333333, -45.85, -51.67, -0.0067, -0.03, -0.03, -3.3, -5.54, -1.242, -1.242, 9.25, -10.75, -12.5, -0.1, -137.55, -136.02
2007-8-20, 93.2, -0.002, -0.002, -0.0006, 0.0097, 0.0012, 11.94, -11.55, 9.35, 205.3, 24.7, -37.2, 0.022, 0.67, 0.31, 0.57, 0.135, 0.135, 0.159, 543.21, 1939.15, 108.22, -118.66, 40.4, 38.42, -40.25, -0.094, -168.95, 34.67, -0.19, -0.155, -111.88, -30.65, -63.88, 10.4, 15.26, 69.47, 64.46, 79.67, 0.595, 0.695, 1.55, -0.065, -0.065, -0.013, -0.013, -0.013, 8.45, -0.0149, -0.0036, -0.0116, -0.07200000000000001, -0.07200000000000001, -0.07200000000000001, 2009.0, 1600.0, 0.3905, 0.3823, 0.98, -0.6, 1413.9, 0.01, 0.01, 0.01, 120.75, -109.97, 233.3, -11.47, 391.32, 4.25, -6.4, -2.95, 1.15, 17.78, -38.02, 5.92, -11.76, 0.0031, 1.02, -0.15, 4.85, 24.67, 13.7, -0.0303, 17.2, 40.0, 17.66, 17.73, 17.73, 79.9, -118.3, -0.0031, 0.0046, -0.0118, -6.75, 791.0, -353.0, 66.475, 68.18, 0.022, 0.022, -0.0071, 9.53, -0.29, -0.047, 0.005, 13.76, 5.4, 4.4, 8.17, 5.62, 6.575, 200.88, 371.91, 0.2567, 0.066, 0.2476, 32.11333333, -0.08, -6.88, 0.0357, -0.058, -0.058, 0.09, -0.41, 0.307, 0.307, -4.25, -4.75, 5.75, -0.065, -72.59, 91.37
2007-8-21, 4.91, -0.029, -0.029, 0.006, -0.0037, 0.0089, 5.57, 18.5, 1.27, 14.5, 29.4, 242.5, -0.035, -0.86, -0.08, -0.56, -0.97, -0.4970000000000001, -0.71, 647.6, 1683.96, 29.24, 158.83, -8.55, -15.83, 38.44, 0.063, 106.75, -0.39, 0.038, 0.003, 40.69, 91.63, 111.97, -10.11, 0.51, 0.69, -8.65, 21.08, -1.03, -0.21, -0.35, 0.056, 0.056, -0.059, -0.059, -0.059, -4.49, -0.0057, -0.0148, -0.0025, 0.055, 0.055, 0.055, 437.0, 1590.0, 0.1506, 0.1554, -0.86, -0.77, 381.97, 0.03, 0.03, 0.03, 51.3, 234.06, 42.27, 230.46, 91.53, -0.7, 3.1, 0.35, 2.15, 13.01, 17.78, 3.26, 3.83, -0.0024, -0.59, -0.76, -7.3, 6.24, -12.08, 0.0083, 1.42, 2.58, -4.62, -4.6, -4.6, 5.7, 387.3, -0.0023, -0.0034, 0.0117, 7.0, 197.0, 1144.0, 66.475, 68.18, -0.017, -0.017, 0.0186, 15.17, 11.56, 0.009000000000000001, -0.02, 9.0, -5.3, -3.4, 8.17, 5.62, 6.575, 60.76, 132.56, 0.0346, -0.1562, -0.0911, 32.11333333, 9.38, 32.53, -0.0295, 0.052000000000000005, 0.052000000000000005, 0.58, 2.07, -0.063, -0.063, -4.25, -1.5, 3.0, 0.07, 161.02, 7.15
