@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute GAS_High numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_High numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric

@data
2013-5-10, -34.7, -0.008, -0.024, -0.0061, 1.22, 1.42, 9.26, 9.87, 24.73, 0.0565, 0.89, 0.031, -0.012, -357.24, -899.54, -0.016, -0.011, 51.17, 0.25, -3.345, 5.145, 0.014, 0.001, 14.2, -6.02, -7.35, -4.7, 2.81, 15.27, 0.715, -0.5, 0.255, -0.51, 0.017, -0.022, -0.013, 0.046, 0.046, -9.4, 1.55, 0.003, -0.0004, -0.029, -820.0, -705.0, -0.0026, -0.0487, -0.23, 0.0, -299.08, -94.21, 170.75, -11.56, -0.07, 61.62, 39.34, 48.92, 2.0, 6.875, 5.51, -2.84, 0.002, -0.0016, 0.13, 0.33, 6.07, -0.0059, 0.0041, 1.05, -1.29, -5.1, 53.8, -6.5, 36.4, -0.0085, -0.0048, -0.75, 18.5, -164.95, 51.12, 23.85, 13.15, 20.93, 0.084, -0.018000000000000002, -0.003, -0.0009, 28.61, -1.85, 17.34, -0.003, -0.009000000000000001, -2.37, -0.85, 5.48, -4.15, 1.98, -6.12, 0.83, -1.08, 104.57, 2.68, -0.1201, -0.0382, -15.84, 4.23, -7.426666667, 6.97, 4.44, 0.0219, 0.0043, 0.015, 0.064, 0.044, 14.87, 0.036000000000000004, -4.86
2013-5-13, 3.95, 0.086, 0.032, -0.0075, 2.02, 2.49, 32.24, 40.58, 19.85, 0.141, 2.2, -0.01, 0.015, -339.76, -73.57, 0.068, 0.023, 27.85, 0.25, -3.345, 5.145, 0.11, 0.095, -32.1, 7.03, -0.19, 12.9, -4.61, 8.06, 1.785, 0.73, 1.955, 1.26, 0.104, 0.111, 0.058, 0.087, 0.087, 4.33, -9.49, 0.0064, 0.0048, 0.109, -410.0, -700.0, 0.0955, 0.2107, -0.35, -0.53, -414.08, 416.06, 82.29, 226.99, 0.11, 61.62, 39.34, -22.5, 1.2, 6.875, 5.51, 6.51, -0.0023, -0.0014, -0.56, -0.09, 10.69, -0.0036, -0.0128, 1.4, 1.24, -32.0, -14.8, 61.2, -24.7, -0.0085, -0.0111, 18.0, 1.25, 193.41, -31.01, 23.85, 13.15, 20.93, 0.011, 0.099, 0.086, -0.0092, 11.29, 47.08, 32.62, 0.098, 0.021, 1.51, 4.61, 14.17, 5.43, 15.17, 0.735, -8.58, -3.115, -67.52, -11.98, 0.0316, -0.1174, -15.84, 4.23, -7.426666667, 1.36, 1.15, -0.0304, -0.049, 0.043, 0.011, 0.03, -3.5, 0.06, 14.56
2013-5-14, 20.13, 0.024, 0.058, 0.0006, -0.05, -0.1, 6.78, -4.58, 11.24, 0.0685, 1.26, -0.033, -0.012, -660.03, -442.88, 0.053, 0.034, -35.22, -23.82, -9.75, -19.3, -0.009000000000000001, 0.008, 51.95, 0.07, 3.18, 7.31, 9.34, 10.5, 0.92, 1.82, 1.16, 1.84, -0.016, -0.005, 0.043, 0.017, 0.017, 7.02, 1.78, -0.0019, 0.0019, 0.005, -580.0, -540.0, 0.1206, 0.0008, -0.87, -0.43, 55.39, 174.67, 310.26, 212.2, 0.05, 65.78, -0.26, 30.8, -4.25, 4.03, -2.37, -0.6, -0.0009, 0.0035, -1.09, -1.09, 2.66, -0.0074, -0.0044, 5.0, 4.12, -2.3, -28.8, -94.6, -106.7, -0.0065, -0.0035, 1.0, 23.25, -112.51, 143.43, 10.94, -13.13, -52.79, 0.08900000000000001, 0.029, 0.03, -0.0051, -10.97, -4.74, -31.42, 0.084, 0.108, 11.22, 8.74, 7.12, 14.37, 9.1, 0.735, -8.58, -3.115, 55.8, -2.84, 0.0475, 0.0079, -15.84, 4.23, -7.426666667, -4.75, -1.35, -0.0152, 0.0242, 0.05, 0.061, 0.059, -5.37, 0.075, -20.17
2013-5-15, 2.43, 0.047, 0.02, -0.0026, 2.57, 1.43, 54.3, 52.8, 15.54, -0.0325, -0.36, 0.053, 0.037000000000000005, 219.05, -61.89, -0.002, 0.05, 18.82, -1.8, -10.74, -5.95, 0.015, 0.003, -108.5, 16.57, -10.92, -10.32, 11.34, 21.57, -0.425, 0.91, -0.335, 0.0, 0.126, 0.13, 0.126, 0.065, 0.065, -15.16, 9.49, 0.0048, 0.0008, -0.011, -320.0, 140.0, -0.0472, -0.0335, -0.96, -0.15, 31.5, -23.79, 63.06, -9.22, -0.03, -3.6, 11.87, -21.27, 0.75, -2.69, -4.5, -10.13, 0.0048, 0.0022, -0.22, -0.44, -8.29, -0.0027, -0.004, 2.49, 7.41, -9.8, -73.0, -84.8, -38.3, -0.0087, -0.0071, 24.0, -0.5, 143.73, -22.01, -52.41, -20.57, 6.96, 0.017, 0.116, 0.066, -0.0051, -32.44, -11.88, -5.73, 0.076, 0.055, 5.64, -2.56, -3.2, 7.42, -2.5, 3.7, 7.4, 4.536666667, -43.77, 14.45, -0.08900000000000001, 0.0721, -19.45, -36.42, -15.71, 5.75, 3.01, -0.018000000000000002, -0.0122, 0.07200000000000001, 0.046, 0.03, -2.0, -0.073, -3.91
2013-5-16, 15.55, -0.035, 0.04, -0.0073, 2.38, 2.76, 7.49, 15.62, 50.68, 0.037000000000000005, 0.19, 0.048, 0.08800000000000001, 269.59, 160.65, 0.017, 0.035, 63.86, -4.83, -13.78, -11.45, 0.022, 0.039, 29.15, 8.44, -14.74, 2.46, -10.86, 6.81, 0.61, -0.46, 0.13, 0.45, -0.004, 0.004, -0.002, -0.042, -0.042, 7.42, -15.28, 0.0036, 0.0066, 0.028, 0.0, 155.0, 0.094, 0.068, 0.09, -1.22, 155.37, 337.61, 139.78, 269.04, 0.02, 44.68, 132.77, 119.72, -5.6, -0.9, 4.42, 5.6, 0.0011, -0.0016, 1.08, -0.12, -2.74, -0.0058, -0.0024, 9.34, -5.21, -28.2, -16.5, 105.8, 71.9, 0.0023, -0.0033, -66.0, -62.25, 177.72, -9.69, 36.16, 21.95, 40.43, 0.062, 0.069, 0.052000000000000005, 0.0045, 14.53, -35.78, -12.71, 0.013, 0.049, -11.12, -0.32, 4.75, -3.75, 1.05, 3.7, 7.4, 4.536666667, -3.11, -25.69, 0.0603, -0.0929, 8.12, -19.45, -31.84, 6.61, 6.77, 0.0071, -0.0462, 0.092, 0.061, 0.048, -5.5, 0.07, 6.26
2013-5-20, -4.38, -0.037000000000000005, -0.03, 0.0003, -0.7, -0.03, -5.75, 12.8, 8.11, 0.027000000000000003, 0.37, 0.017, -0.099, -163.79, 104.75, -0.01, -0.016, 24.4, -29.38, -18.33, -14.47, -0.058, -0.023, 109.4, -8.31, 27.68, 3.2, 2.78, 10.47, 0.35, 0.64, 0.34, 0.35, -0.052000000000000005, -0.027000000000000003, -0.04, -0.061, -0.061, 3.27, 8.04, -0.0009, -0.0007, -0.014, 255.0, 345.0, 0.0533, 0.0627, 0.86, 1.13, -18.69, -58.79, 183.71, 46.89, 0.0, 97.66, 19.05, 62.05, 1.5, 6.57, 9.51, -7.17, -0.0035, -0.0036, 0.12, 1.04, 10.21, 0.0042, 0.0, 0.01, 1.93, -9.4, 105.2, -5.9, 83.3, 0.0036, 0.0025, -1.75, -7.75, 51.04, 195.34, 5.91, 9.25, -0.86, -0.073, -0.08800000000000001, -0.08199999999999999, -0.0081, 65.88, 22.36, 55.33, -0.022, 0.004, 7.61, 5.5, 2.92, 5.0, 2.88, 3.7, 7.4, 4.536666667, -52.68, -12.03, 0.0264, 0.0627, 79.97, 80.52, 97.505, -12.2, -0.64, 0.0286, 0.0384, -0.08, -0.063, -0.061, -12.25, -0.03, 4.04
2013-5-21, -1.34, 0.0135, 0.0105, -0.0043, 4.6, 3.57, 67.83, 41.15, 31.99, -0.006999999999999999, 0.6, 0.064, 0.151, 928.15, 37.94, 0.07400000000000001, 0.034, 77.51, 27.4, 33.21, 18.23, 0.054000000000000006, 0.002, 69.75, 15.82, 56.52, 0.39, -5.01, 23.46, 0.04, 0.32, 0.31, 0.4, -0.006999999999999999, -0.05, -0.027000000000000003, 0.086, 0.086, -2.28, -9.2, 0.0087, 0.0068, -0.018000000000000002, 445.0, 70.0, -0.0914, -0.0406, 1.55, 1.54, -102.14, 323.57, 114.56, 226.02, 0.02, -17.07, -13.265, 74.41, -7.0, 15.34, 10.19, 0.23, -0.0017, 0.0005, 1.0, 1.01, -4.6, -0.009000000000000001, -0.0033, 11.22, -2.36, -2.8, 15.5, 24.1, -76.5, -0.0016, -0.0042, 1.75, 8.75, -37.14, -7.1, 73.38, 130.37, 87.97, -0.096, -0.124, -0.075, 0.0011, 179.67, 171.84, 188.07, -0.001, -0.017, -11.14, -9.76, 0.17, 2.73, 2.35, 14.4, 3.99, 11.48, 98.06, 121.78, 0.0001, -0.0511, 79.97, 80.52, 97.505, 25.51, 11.81, 0.0421, 0.0638, -0.118, -0.122, -0.079, -10.88, -0.037000000000000005, 9.58
2013-5-22, 12.74, 0.0135, 0.0105, 0.0038, 0.47, 0.45, 48.24, 48.24, 35.06, -0.0715, -0.21, 0.051, 0.015, 564.55, 748.63, 0.001, 0.047, -4.2, 12.24, 16.13, 12.35, 0.005, 0.012, -45.65, 2.87, -4.09, -5.7, 8.52, 2.74, -0.805, 0.07, -0.235, -0.74, 0.043, 0.035, 0.022, -0.035, -0.035, -10.54, 9.86, 0.0027, 0.0021, 0.042, 500.0, 700.0, -0.2603, -0.1093, -0.55, -0.14, -724.96, 20.21, 4.18, 6.63, 0.01, -17.07, -13.265, -13.36, 3.1, -3.99, -1.94, -6.91, 0.0004, 0.0051, -0.89, 0.03, 0.79, 0.0055, 0.0065, 0.9, -0.84, -6.5, -85.2, -75.8, -47.2, -0.0099, -0.0046, -7.25, -13.75, -79.4, 37.27, 60.65, 7.79, -2.95, -0.019, 0.012, -0.009000000000000001, -0.0004, -25.03, 79.26, 1.73, 0.03, 0.038, 4.6, -9.01, -6.41, 1.14, -1.84, 2.07, 9.67, 2.07, 98.06, 121.78, -0.0865, 0.0779, 47.91, 7.02, 20.23, 0.03, 3.18, -0.0218, -0.0049, 0.019, 0.042, 0.048, -3.87, 0.02, -1.69
2013-5-23, -24.64, 0.057, -0.022, -0.0008, 1.67, 2.23, 36.4, 71.75, 37.25, 0.0225, -0.5, 0.018000000000000002, 0.077, 163.95, 658.1, -0.023, -0.081, 37.29, 34.45, 25.43, 27.84, -0.038, -0.01, -25.3, -13.81, 8.88, -2.11, -6.71, 19.89, 0.335, -0.9, -0.525, 0.11, -0.025, -0.01, -0.011, 0.107, 0.107, -7.0, -11.22, 0.0065, 0.0014, -0.013, 730.0, 880.0, -0.0353, -0.1672, -1.88, -0.78, -551.37, 246.24, 175.9, 318.26, 0.0, 61.77, 92.88, 52.15, -2.4, 7.0, 9.4, -9.36, 0.0071, 0.0072, -1.31, -1.26, -20.16, 0.0049, -0.0021, -17.79, -3.68, -10.2, -30.7, -32.5, -17.0, -0.0108, -0.0092, -4.5, 12.25, 117.99, -24.71, -37.07, -15.54, 23.56, 0.002, -0.043, 0.004, -0.0092, 19.98, -32.93, -4.99, 0.01, 0.016, -9.34, -3.72, 2.55, -7.99, -4.42, 0.48, 1.67, 1.3, 131.98, 82.72, -0.0448, -0.0947, 7.86, 47.91, 11.42, -12.16, -1.47, -0.0554, -0.0478, -0.001, -0.005, 0.002, 8.5, 0.033, 7.53
2013-5-24, 4.26, -0.008, 0.025, -0.0012, -6.89, -5.26, -143.48, -35.35, -122.68, 0.14400000000000002, 2.37, 0.041, 0.004, -79.36, -657.73, 0.081, 0.139, -153.72, -7.72, -51.51, -3.96, 0.031, -0.006999999999999999, -76.65, -4.84, -9.23, 27.77, -1.02, -64.91, 1.865, 0.43, 1.895, 0.43, 0.051, 0.029, 0.021, -0.021, -0.021, 26.33, -6.4, 0.0006, 0.0036, 0.01, -715.0, -805.0, 0.2449, 0.1922, -0.03, -1.73, -414.32, -1143.28, 299.29, 235.97, 0.02, -96.05, -148.08, -86.55, -4.5, -16.66, -23.39, 20.44, 0.0028, -0.0021, -0.16, -1.27, 18.85, -0.0064, -0.0018, -6.78, -0.54, 24.4, -201.8, -148.9, -137.7, 0.006, -0.0006, 17.75, 10.5, -537.04, -344.47, 14.81, -26.62, -95.62, 0.123, 0.063, 0.051, 0.0059, 27.23, 17.6, 34.6, -0.049, -0.039, -7.51, 0.72, 14.75, 3.6, 15.03, -17.31, -14.16, -15.96, -152.7, -140.69, 0.2643, -0.0347, -12.06666667, -11.81666667, -14.40333333, -23.81, -18.73, -0.0136, -0.0463, 0.07200000000000001, 0.153, 0.062, 16.25, 0.124, -39.27
2013-5-27, 6.52, -0.008, 0.011, 0.0085, -0.59, -0.91, -42.45, -120.19, -18.69, -0.0075, 0.56, 0.026, 0.057, 56.3, 521.8, 0.08199999999999999, 0.035, -18.47, -50.11, -16.03, -44.84, -0.023, 0.016, -39.7, -0.91, -12.35, -1.26, 27.55, -7.66, -0.08, 1.84, 0.33, 1.13, 0.003, 0.022, 0.053, -0.005, -0.005, 8.12, 26.36, -0.0037, 0.0011, 0.059, 430.0, 200.0, -0.0484, 0.0186, -0.1, -0.07, 386.25, 128.47, -1008.23, -935.1, -0.03, -40.43, -26.47, -9.83, 1.85, -2.49, -2.88, -12.29, 0.0019, 0.0027, 0.2, 0.3, 2.29, 0.0039, -0.003, 3.25, 8.28, -5.2, 121.1, 38.0, -27.0, 0.0018, 0.0052, 2.5, -5.0, -111.61, 6.25, -71.64, -34.47, 40.64, 0.13699999999999998, 0.08800000000000001, 0.086, -0.004, -21.155, 16.545, 6.175, 0.001, 0.006999999999999999, 20.74, 14.93, -0.58, 14.7, 2.65, 5.08, 3.235, 3.935, -31.6, -77.92, 0.0745, 0.2606, -12.06666667, -11.81666667, -14.40333333, -7.18, -15.525, -0.0031, 0.012, 0.08, 0.104, 0.07200000000000001, -1.63, -0.056, 12.85
2013-5-28, 6.25, 0.032, 0.004, 0.0011, 1.93, 0.2, 53.835, 35.31, 7.13, -0.078, -0.37, 0.063, 0.037000000000000005, -10.27, 451.55, 0.002, 0.012, 75.68, -18.37, -2.59, -14.87, 0.03, -0.016, -21.3, 5.23, 9.1, -7.33, -2.14, 27.665, -0.73, -0.12, -0.24, -0.32, 0.024, 0.008, 0.018000000000000002, 0.078, 0.078, -7.66, 7.05, -0.0013, 0.0, -0.013, 505.0, 145.0, -0.0112, -0.0698, -0.32, -0.36, 16.33, -469.8, -357.93, -626.22, 0.0, -27.2, -46.32, 8.295, -1.55, -7.88, 0.39, -7.05, -0.0017, -0.0023, -0.02, -0.03, -0.24, -0.0112, -0.0112, 5.185, -2.58, 9.15, -87.4, -31.0, 81.3, -0.0023, 0.0021, -0.75, 2.5, 262.34, -124.61, 13.49, -23.99, -54.38, -0.113, 0.079, 0.031, -0.0011, -21.155, 16.545, 6.175, -0.001, -0.01, -1.93, -2.87, -5.62, -1.08, -1.85, 5.08, 3.235, 3.935, 71.38, 32.48, -0.0187, 0.0293, -12.06666667, -11.81666667, -14.40333333, -7.18, -15.525, 0.0104, 0.0043, 0.068, -0.068, 0.01, -1.185, -0.014, -7.04
2013-5-29, 14.98, 0.094, 0.045, -0.0068, 4.94, 6.61, 53.835, 35.31, 7.13, 0.0555, 0.01, -0.05, -0.123, -359.68, -344.09, 0.069, 0.012, 86.08, 14.28, 19.43, 14.49, 0.03, 0.043, 96.95, 5.23, 20.4, -1.19, -6.42, 27.665, 0.72, -0.68, -0.24, -0.12, 0.033, 0.045, 0.024, 0.078, 0.078, -10.6, -6.61, 0.0066, 0.0026, 0.052000000000000005, 300.0, 395.0, -0.0942, 0.0266, 1.18, 1.89, -374.69, 169.33, -430.2, 18.5, 0.01, 35.01, 49.77, 8.295, -1.55, 14.47, 14.12, 3.49, 0.0016, -0.0008, 1.61, -0.01, -4.15, -0.0066, 0.0049, 5.185, -3.79, -16.85, 107.1, 220.0, 100.4, -0.0061, -0.0061, -0.75, 2.5, 360.64, 261.94, -72.95, 36.14, -3.96, -0.037000000000000005, -0.063, -0.071, -0.001, -11.84, -46.7, -64.23, 0.07, 0.009000000000000001, -7.78, -3.28, 5.67, -5.47, -1.83, 15.61, 8.21, 15.36, 67.06, 95.41, -0.0989, 0.0286, 51.07, 7.11, 48.32, 26.47, 21.07, 0.0393, 0.0037, -0.062, -0.063, -0.046, -1.185, -0.029, 23.87
2013-5-30, -1.1, -0.012, 0.102, -0.0009, -5.25, -3.55, -134.84, -28.69, -33.52, 0.0305, 0.78, -0.129, -0.059, -1401.57, -1373.83, 0.19, 0.189, -107.7, -7.07, -36.29, -6.86, 0.051, 0.07200000000000001, 34.1, -11.7, 12.23, 15.07, -0.94, -35.27, 0.535, 0.74, 0.745, 1.09, 0.052000000000000005, 0.04, 0.045, -0.048, -0.048, 22.18, -10.38, 0.001, 0.0019, 0.039, -1230.0, -1310.0, 0.0065, -0.0885, -1.88, -0.7, 615.03, 14.48, 548.93, 112.5, 0.08, -6.56, -31.66, 92.61, -1.0, 1.46, -7.56, 6.12, -0.0015, 0.0029, -1.8, 1.81, 9.79, 0.0072, -0.0023, -3.73, -2.26, 12.2, 57.7, -87.8, 26.0, 0.0089, -0.0017, 7.0, -1.5, -282.69, 92.43, 117.2, 38.26, 80.86, 0.11, 0.016, 0.058, 0.002, 21.11, -9.5, 6.34, 0.028, 0.077, -0.46, 1.37, 4.18, 5.94, 5.76, -9.1, 7.17, -1.27, -78.19, -48.02, 0.1721, -0.0984, 26.12, 51.07, 40.55, -17.96, 5.28, -0.0371, 0.0225, 0.028, 0.126, 0.075, -1.0, 0.14400000000000002, -24.64
2013-5-31, 0.95, -0.002, -0.036000000000000004, 0.0094, 1.44, -0.97, 29.82, -105.02, -9.79, -0.038, -0.23, 0.005, -0.06, -564.305, -846.235, -0.047, 0.024, -22.74, -33.07, -0.17, -24.19, -0.038, -0.041, -48.3, 6.05, -8.61, 7.87, 14.73, 24.29, -0.435, 0.52, -0.185, -0.24, 0.016, 0.027000000000000003, 0.017, 0.0, 0.0, 7.33, 22.47, -0.0031, -0.0049, -0.019, -655.0, -520.0, -0.0893, -0.0606, 0.48, -1.23, -113.92, -737.43, -419.65, -414.12, 0.03, -210.21, -142.65, -93.92, 1.45, -20.16, -9.2, -0.2, 0.0005, 0.0003, -0.24, -1.92, 5.08, -0.0019, 0.0027, 6.4, -6.73, 20.2, -61.8, -8.7, -29.0, 0.0102, 0.0103, -2.25, -1.0, 113.86, -165.95, -10.79, -46.44, -41.94, -0.064, 0.09, 0.022, -0.0021, -0.69, 19.0, 5.31, -0.045, -0.027000000000000003, 8.64, 1.83, -3.42, 4.19, -1.45, -0.07, -10.61, -6.47, 67.78, 17.03, 0.015, 0.1719, 51.04, 31.38, 50.56333333, -20.29, -26.69, -0.0264, -0.0376, 0.127, 0.034, 0.017, -1.63, -0.005, -15.22
2013-6-3, -11.48, 0.003, -0.015, 0.0013, -4.31, -1.41, -73.9, 0.08, -33.28, 0.035, -0.45, -0.12, -0.03, -564.305, -846.235, -0.035, -0.011, 3.07, -6.69, -11.09, -1.11, 0.043, 0.034, 26.55, -23.67, -0.19, -2.85, 7.93, -3.15, 0.31, -0.45, -0.15, -0.33, 0.001, 0.02, 0.002, 0.013, 0.013, -0.08, 6.77, -0.0006, -0.0001, 0.004, -655.0, -520.0, -0.0296, -0.0981, -1.64, -0.14, 342.52, 185.51, -268.67, -181.6, 0.03, 31.32, -34.55, 16.2, -2.05, 7.85, -3.49, -7.91, 0.0016, -0.0019, -1.8, -0.28, 3.15, -0.0051, -0.0064, -3.13, -1.83, -18.9, 37.0, -45.7, -90.6, -0.0033, 0.0028, -9.75, -1.5, -136.88, 206.29, -43.39, -29.3, -42.52, 0.092, -0.09, 0.002, -0.0135, 7.94, 1.44, -0.81, -0.023, -0.018000000000000002, 2.5, 3.8, 2.23, -3.25, -1.28, -2.2, -3.505, -2.905, -53.86, -21.89, 0.05, 0.0114, 51.04, 31.38, 50.56333333, -19.25, -3.06, -0.0508, -0.0499, -0.119, -0.051, -0.006, 5.13, -0.055, -15.6
2013-6-4, -0.06, -0.017, 0.03, 0.0008, -2.31, -2.46, -57.97, -73.98, -63.67, -0.126, 0.0, -0.024, -0.03, 438.28, 201.2, 0.066, 0.048, -82.25, -25.73, -12.77, -18.77, -0.016, 0.029, -101.35, 9.68, -12.1, -5.9, -19.41, -34.83, -1.43, 0.26, -0.01, -0.77, 0.006999999999999999, 0.015, 0.025, -0.004, -0.004, -1.91, -3.8, 0.0001, -0.0031, 0.04, -715.0, -785.0, -0.2306, -0.0427, 1.48, -0.15, 596.75, -512.72, -252.87, -353.69, 0.05, -211.09, -135.75, -198.67, 1.1, -17.92, -2.89, 11.71, -0.0026, -0.0027, 1.67, -1.97, 10.57, 0.0028, 0.0043, -7.74, -7.03, 19.1, -174.8, -72.8, -112.7, 0.0122, 0.005, 7.25, 3.25, -156.03, -306.55, -81.7, -93.51, -109.82, 0.053, 0.111, 0.106, 0.0149, -11.38, 0.53, 0.2, -0.056, -0.064, -5.44, -3.1, -11.17, 1.93, -0.04, -2.2, -3.505, -2.905, -30.14, -64.44, -0.0053, 0.0158, 51.04, 31.38, 50.56333333, -22.81, -30.46, 0.0411, -0.0135, 0.079, 0.058, 0.061, 7.0, 0.048, -29.86
2013-6-5, -30.32, 0.04, -0.023, 0.0088, -0.65, -1.26, 33.46, -6.09, 11.04, 0.039, -1.0, -0.006999999999999999, 0.014, 73.54, 354.54, 0.035, -0.07200000000000001, 60.16, 6.17, 4.22, 4.56, 0.045, -0.005, -56.25, -9.04, -16.33, 4.78, 10.27, 16.91, 0.47, -1.42, -0.94, 0.2, 0.005, -0.008, 0.014, 0.022, 0.022, 3.76, 1.42, -0.0021, 0.0012, -0.006999999999999999, 205.0, 300.0, 0.1209, -0.1061, -0.14, 0.71, -497.48, 271.94, -364.76, 47.38, -0.01, -13.77, 18.61, 131.67, 1.95, 7.36, -2.66, -10.51, -0.0007, 0.0006, 1.18, 1.87, -12.89, 0.0063, -0.0003, -0.62, -0.92, -14.6, 74.8, 49.8, 145.6, -0.0009, 0.0083, -5.75, -4.75, 77.43, 95.27, -81.58, -34.22, -22.25, -0.07, -0.023, -0.034, -0.0072, -2.02, -6.49, -14.54, 0.053, 0.017, -1.32, -2.13, 3.27, -11.47, -7.72, 4.23, 4.78, 3.01, -60.76, -44.84, -0.0219, 0.0275, 19.39, 85.1, 48.89, 16.35, -7.69, 0.0315, 0.0569, -0.073, -0.105, -0.059, -1.5, -0.019, -0.77
2013-6-7, -35.34, -0.048, 0.015, 0.001, -7.36, -4.34, -139.27, -18.42, -105.81, -0.035, 0.24, -0.006, 0.01, -1219.27, -724.0, 0.011, 0.136, -92.86, -14.46, -14.84, -14.58, -0.025, 0.002, -32.8, -22.48, -20.24, -4.19, 5.23, -36.6, -0.59, 0.5, 0.25, -0.5, -0.026, -0.022, -0.024, -0.059, -0.059, 1.23, 4.14, 0.0017, 0.0051, -0.013, -290.0, -10.0, -0.2026, 0.0192, 0.43, 0.07, -339.75, -518.89, 380.15, 101.17, 0.05, 21.91, -34.8, -87.12, -1.2, -13.7, -14.83, -16.46, 0.0006, -0.001, -0.2, 1.46, 3.07, -0.0152, -0.0122, -7.76, 1.36, 1.3, -33.0, 11.6, -54.2, 0.0093, 0.002, 5.25, 2.75, -164.31, -172.04, 30.77, -18.68, 16.2, 0.01, -0.006, -0.01, -0.0044, -26.82, 0.91, 2.06, -0.004, 0.028, -3.39, -6.02, -4.36, 3.63, 1.96, -5.52, -1.12, -2.63, -59.45, -47.74, 0.0648, -0.0205, 36.72, 19.39, -4.7, -32.95, -7.59, -0.0095, 0.0269, 0.002, 0.003, -0.011, -0.5, 0.021, -12.23
