@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Open numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Now numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-04-05, 1927.23, 1.794, 1.8319999999999999, 1.835, 1.781, 1.2849, 346.53, 350.03, 6426.37, 11.46, 11.554, 11.46, 181.39, 180.17, 180.17, 3.947, 3.861, 54648.15, 55579.41, 1.1565, 1.1735, 7902.86, 1419.45, 1432.26, 1408.16, 1.725, 1.74, 1.695, 5644.45, 1562.6, 2220.73, 2220.54, 3206.02, 144.905, 145.065, 1.885, 1181.78, 1198.91, 1179.84, 1.0147, 1.017, 1.25, 1.278, 1.29, 1.237, 54545.0, 55790.0, 55790.0, 20.4943, 93.26, 94.5, 92.12, 43566.69, 43697.51, 12634.54, 12075.97, 7762.65, 14606.11, 14550.35, 139.3, 1200.91, 1201.46, 1179.82, 1167.19, 0.8490000000000001, 0.8523, 107.07, 108.06, 105.29, 1713.49, 1715.01, 1690.0, 1.2888, 925.66, 925.74, 559.71, 1551.8, 1557.3, 7847.9, 7966.4, 8040.5, 7821.7, 1.5129, 1.5247, 1.5034, 642.5, 15288.68, 15452.77, 15078.69, 4922.61, 4970.54, 4971.07, 4922.61, 4.915, 4.904, 4.941, 4.819, 0.8424, 0.841, 0.8437, 0.8362, 5753.56, 5727.38, 5767.95, 5726.74, 0.451, 0.557, 0.562, 0.444, 1110.76, 1101.06, 1113.41, 1100.63, 1124.93, 1117.8, 1126.05, 1117.8, 1229.74, 1238.17, 1238.68, 1229.2, 12363.05, 12404.82, 12422.12, 12338.32, 11.6754, 11.9992, 12.1233, 11.6577, 7172.2400000000025, 7152.576666666668, 7177.400000000002, 7136.11, 1528.46, 1482.48, 1528.48, 1480.41, 2.9636, 3.0088, 3.015, 2.9345, 4.567, 4.573, 4.578, 4.503, 96.34, 93.03, 96.41, 92.72, 26.748, 26.91, 26.96, 26.705, 692.5, 701.75, 701.88, 684.63, 3.408, 3.365, 3.425, 3.355, 2579.02, 2595.67, 2615.62, 2575.26
2013-04-08, 1918.69, 1.7519999999999998, 1.798, 1.7990000000000002, 1.716, 1.2936, 340.71, 346.47, 6346.82, 11.529000000000002, 11.68, 11.515, 183.45, 181.29, 181.09, 4.125, 3.93, 55050.6, 55226.74, 1.168, 1.168, 7820.69, 1411.09, 1425.4, 1404.22, 1.633, 1.719, 1.626, 5577.3, 1559.98, 2216.1600000000008, 2208.39, 3168.88, 146.525, 146.615, 1.755, 1196.15, 1221.36, 1193.9, 1.013, 1.0238, 1.21, 1.249, 1.261, 1.199, 55114.0, 54250.0, 55255.0, 20.7568, 92.7, 93.36, 91.91, 43244.25, 43564.08, 13225.62, 12831.1, 7641.11, 14565.25, 14606.11, 139.25, 1181.51, 1184.8, 1162.07, 1170.27, 0.8469, 0.852, 106.49, 106.65, 103.62, 1744.91, 1746.97, 1710.37, 1.2835, 923.28, 925.66, 573.34, 1575.4, 1580.6, 7798.4, 7880.4, 7935.0, 7716.1, 1.5236, 1.5364, 1.5199, 630.0, 15204.45, 15292.69, 15061.59, 4926.07, 4932.21, 4948.75, 4907.63, 4.782, 4.853, 4.897, 4.7810000000000015, 0.8434, 0.8419, 0.8436, 0.8372, 5765.94, 5748.29, 5784.02, 5732.98, 0.535, 0.38, 0.6459999999999999, 0.32, 1118.05, 1110.28, 1120.14, 1105.69, 1137.68, 1124.93, 1138.43, 1123.65, 1229.08, 1232.2800000000002, 1235.145, 1226.4, 12331.85, 12293.66, 12363.0, 12244.23, 11.6643, 11.6637, 11.8205, 11.5795, 7166.38, 7132.583333333332, 7173.75, 7124.35, 1489.53, 1515.24, 1517.25, 1487.6, 2.9098, 2.9703, 2.9729, 2.9056, 4.422, 4.484, 4.519, 4.413, 97.53, 96.32, 97.83, 95.8, 27.201, 26.86, 27.24, 26.845, 699.38, 692.38, 700.38, 689.38, 3.318, 3.378, 3.388, 3.2880000000000003, 2543.9, 2586.51, 2592.79, 2526.56
2013-04-09, 1920.74, 1.766, 1.751, 1.771, 1.7380000000000002, 1.2975, 340.91, 341.53, 6289.59, 11.664, 11.7245, 11.629, 184.22, 183.35, 182.8, 4.082, 4.045, 55092.31, 55136.34, 1.0270000000000001, 1.038, 7669.04, 1419.63, 1428.27, 1411.09, 1.6980000000000002, 1.643, 1.643, 5569.2, 1563.07, 2211.59, 2196.24, 3195.57, 147.195, 147.235, 1.7409999999999999, 1217.22, 1222.95, 1213.29, 1.0171, 1.0217, 1.237, 1.217, 1.25, 1.215, 55111.0, 55300.0, 55300.0, 20.9258, 93.36, 93.02, 92.46, 43430.99, 43247.59, 13225.22, 13080.29, 7691.84, 14613.48, 14565.25, 139.8, 1173.71, 1177.83, 1162.09, 1173.27, 0.8533, 0.8534, 104.28, 105.55, 103.4, 1743.18, 1750.4, 1737.88, 1.2844, 931.49, 931.54, 576.84, 1572.0, 1580.6, 7787.1, 7809.8, 7878.6, 7774.4, 1.5307, 1.5353, 1.524, 627.5, 15308.86, 15451.55, 15236.81, 4897.52, 4924.37, 4934.45, 4872.56, 4.7360000000000015, 4.657, 4.748, 4.6530000000000005, 0.846, 0.8419, 0.8475, 0.8398, 5777.38, 5760.1, 5793.76, 5759.64, 0.521, 0.541, 0.541, 0.44299999999999995, 1124.55, 1117.68, 1124.55, 1114.53, 1142.76, 1137.68, 1142.96, 1134.25, 1228.42, 1226.39, 1231.61, 1223.6, 12344.56, 12325.13, 12351.98, 12290.34, 11.4948, 11.5585, 11.5994, 11.4724, 7160.52, 7112.59, 7170.1, 7112.59, 1480.125, 1504.64, 1506.245, 1478.91, 2.9537, 2.9155, 2.9634, 2.9069, 4.333, 4.273, 4.349, 4.266, 99.36, 97.84, 99.38, 97.83, 27.12, 27.235, 27.235, 27.08, 711.75, 700.0, 715.88, 700.0, 3.2310000000000003, 3.255, 3.273, 3.194, 2544.69, 2548.51, 2567.57, 2542.18
2013-04-10, 1935.58, 1.776, 1.76, 1.7819999999999998, 1.749, 1.3008, 341.35, 342.94, 6326.54, 11.725, 11.7465, 11.637, 183.72, 184.32, 182.93, 4.0169999999999995, 4.004, 55912.04, 56304.6, 1.067, 1.067, 7704.35, 1439.46, 1441.66, 1419.2, 1.742, 1.705, 1.7, 5603.05, 1573.89, 2225.77, 2215.47, 3215.02, 146.77, 147.52, 1.791, 1221.03, 1227.49, 1215.53, 1.0166, 1.0177, 1.262, 1.247, 1.286, 1.237, 55885.0, 55235.0, 56365.0, 20.9159, 94.2, 93.49, 92.86, 43973.18, 43432.99, 13331.39, 13151.73, 7653.95, 14673.46, 14613.48, 136.2, 1169.39, 1178.4, 1169.38, 1183.71, 0.8537, 0.8562, 104.78, 106.5, 104.27, 1746.17, 1748.62, 1733.18, 1.2905, 929.34, 934.27, 575.72, 1586.2, 1589.3, 7872.5, 7846.6, 7897.3, 7811.6, 1.5257, 1.5343, 1.5248, 634.25, 15354.02, 15441.78, 15310.45, 4899.59, 4909.93, 4930.07, 4881.85, 4.7330000000000005, 4.72, 4.769, 4.7139999999999995, 0.8525, 0.8454, 0.8537, 0.845, 5767.6, 5778.95, 5793.93, 5759.83, 0.531, 0.519, 0.547, 0.509, 1121.06, 1123.27, 1126.56, 1116.38, 1139.5, 1142.53, 1145.3, 1135.3, 1229.26, 1230.67, 1231.41, 1227.59, 12484.05, 12369.75, 12497.96, 12344.81, 11.5054, 11.4788, 11.5587, 11.4271, 7190.31, 7160.52, 7197.89, 7160.52, 1470.72, 1494.04, 1495.24, 1470.22, 2.9613, 2.9579, 2.9688, 2.9293, 4.362, 4.3180000000000005, 4.3839999999999995, 4.312, 99.03, 99.34, 99.66, 98.58, 27.866, 27.36, 27.935, 27.24, 707.25, 713.13, 714.13, 704.38, 3.253, 3.281, 3.283, 3.237, 2558.8, 2559.58, 2567.23, 2549.89
2013-04-11, 1949.8, 1.805, 1.7790000000000001, 1.815, 1.7719999999999998, 1.3082, 348.53, 342.26, 6405.2, 11.716, 11.7565, 11.689, 183.33, 183.63, 183.04, 4.085, 4.025, 56186.56, 56975.82, 1.044, 1.044, 7664.16, 1453.81, 1459.72, 1439.46, 1.7830000000000001, 1.761, 1.75, 5569.25, 1589.07, 2226.13, 2224.93, 3245.8, 146.275, 147.045, 1.861, 1220.92, 1224.74, 1215.45, 1.0161, 1.0169, 1.304, 1.276, 1.307, 1.273, 56198.0, 55930.0, 57040.0, 20.8664, 94.64, 93.96, 93.4, 44380.83, 43979.53, 13325.15, 13177.31, 7771.37, 14802.24, 14673.46, 135.4, 1175.75, 1194.67, 1175.73, 1191.4, 0.8525, 0.8561, 106.19, 106.47, 105.16, 1740.4, 1749.6, 1736.06, 1.296, 946.09, 946.99, 575.85, 1558.3, 1586.0, 8136.4, 7917.6, 8179.0, 7910.2, 1.5323, 1.5345, 1.5293, 644.0, 15466.71, 15942.31, 15460.27, 4877.48, 4909.05, 4910.1, 4864.86, 4.637, 4.688, 4.69, 4.627, 0.8573, 0.8524, 0.8579, 0.851, 5794.3, 5767.04, 5802.02, 5765.3, 0.584, 0.536, 0.586, 0.536, 1119.65, 1120.4, 1123.32, 1116.37, 1135.55, 1139.2, 1141.4, 1135.1, 1232.23, 1229.5, 1236.34, 1227.25, 12534.91, 12503.13, 12555.68, 12485.69, 11.3805, 11.483, 11.5292, 11.3649, 7237.82, 7190.31, 7242.5, 7187.85, 1490.25, 1476.58, 1490.39, 1458.4, 2.9479, 2.9599, 2.977, 2.9363, 4.312, 4.329, 4.356, 4.3069999999999995, 99.78, 99.0, 99.87, 98.88, 27.639, 27.73, 27.73, 27.515, 696.88, 706.13, 712.75, 688.88, 3.263, 3.267, 3.287, 3.238, 2624.19, 2568.95, 2624.19, 2568.84
2013-04-12, 1924.23, 1.784, 1.795, 1.8090000000000002, 1.78, 1.3069, 351.28, 348.16, 6423.56, 11.658, 11.6955, 11.62, 182.31, 182.41, 181.68, 4.138999999999999, 4.047, 55400.91, 56283.65, 1.033, 1.033, 7799.31, 1433.08, 1457.05, 1427.92, 1.766, 1.7590000000000001, 1.7519999999999998, 5610.65, 1597.35, 2219.55, 2236.98, 3287.74, 145.58, 146.36, 1.844, 1217.01, 1218.49, 1205.57, 1.0139, 1.0156, 1.308, 1.304, 1.3359999999999999, 1.286, 55346.0, 56265.0, 56485.0, 20.806, 93.51, 94.56, 93.06, 44408.43, 44400.44, 13549.16, 13384.11, 7815.28, 14865.14, 14802.24, 135.7, 1191.26, 1197.37, 1190.44, 1184.7, 0.8517, 0.8538, 105.5, 105.94, 103.7, 1738.14, 1741.55, 1725.05, 1.2990000000000002, 947.05, 951.39, 575.41, 1564.3, 1566.7, 8159.5, 8127.9, 8178.9, 8063.1, 1.5333, 1.5413, 1.5318, 649.0, 15906.61, 16054.21, 15888.03, 4924.26, 4887.2, 4924.26, 4885.79, 4.664, 4.647, 4.6739999999999995, 4.621, 0.8633, 0.8567, 0.8677, 0.8562, 5813.37, 5794.74, 5824.49, 5793.88, 0.552, 0.618, 0.639, 0.55, 1118.3, 1119.34, 1120.37, 1108.65, 1129.87, 1130.55, 1132.55, 1126.05, 1230.12, 1235.9, 1237.01, 1228.43, 12481.37, 12523.36, 12534.91, 12458.64, 11.3299, 11.3763, 11.4017, 11.2905, 7207.08, 7192.096666666667, 7227.583333333332, 7169.266666666667, 1516.81, 1500.24, 1516.88, 1490.84, 2.8991, 2.9479, 2.9492, 2.8899, 4.331, 4.32, 4.356, 4.274, 99.68, 99.77, 99.94, 99.1, 27.685, 27.685, 27.685, 27.42, 698.5, 697.38, 705.63, 693.75, 3.332, 3.3760000000000003, 3.3939999999999997, 3.313, 2637.43, 2624.74, 2642.01, 2620.18
2013-04-15, 1920.45, 1.74, 1.774, 1.785, 1.735, 1.3098, 348.65, 350.42, 6416.14, 11.637, 11.674, 11.619000000000002, 182.41, 182.23, 182.0, 4.2219999999999995, 4.151, 54962.65, 55530.62, 1.0190000000000001, 1.0190000000000001, 7831.87, 1405.47, 1433.87, 1401.34, 1.7309999999999999, 1.767, 1.7109999999999999, 5544.5, 1593.3, 2206.78, 2218.09, 3271.02, 145.51, 146.03, 1.814, 1212.91, 1219.74, 1209.42, 1.0104, 1.0148, 1.2590000000000001, 1.3030000000000002, 1.308, 1.248, 54851.0, 55085.0, 55660.0, 20.7172, 91.29, 93.49, 90.27, 44004.27, 44401.21, 13568.25, 13402.86, 7760.6, 14865.06, 14865.14, 136.6, 1190.59, 1192.4, 1183.34, 1183.1, 0.8545, 0.8551, 104.29, 104.39, 101.09, 1732.71, 1746.51, 1731.66, 1.2952, 942.85, 947.05, 575.59, 1501.0, 1560.8, 8040.4, 8084.9, 8103.4, 8011.0, 1.5385, 1.541, 1.5339, 651.25, 15953.72, 15986.37, 15748.29, 4937.21, 4925.87, 4949.84, 4925.84, 4.694, 4.689, 4.723, 4.681, 0.8589, 0.8631, 0.8642, 0.8545, 5839.88, 5815.51, 5851.3, 5810.2, 0.619, 0.562, 0.626, 0.535, 1114.35, 1117.49, 1122.5, 1112.32, 1129.5, 1129.72, 1133.5, 1128.3, 1227.2275, 1234.06, 1235.085, 1225.2025, 12337.59, 12404.74, 12481.37, 12300.0, 11.4804, 11.3194, 11.5167, 11.3085, 7176.34, 7193.883333333332, 7212.666666666668, 7150.6833333333325, 1527.32, 1519.54, 1528.94, 1514.22, 2.8718, 2.9069, 2.9172, 2.8346, 4.336, 4.357, 4.386, 4.311, 98.4, 99.67, 99.8, 98.09, 26.322, 27.285, 27.285, 26.085, 714.13, 699.0, 715.88, 698.5, 3.3089999999999997, 3.3, 3.319, 3.287, 2615.6, 2632.28, 2634.69, 2611.47
2013-04-16, 1922.21, 1.7109999999999999, 1.744, 1.749, 1.705, 1.3134, 346.3, 348.53, 6384.42, 11.621, 11.6475, 11.505999999999998, 181.02, 182.32, 180.63, 4.137, 4.1160000000000005, 52949.93, 54951.9, 0.983, 0.9890000000000001, 7740.54, 1366.53, 1409.29, 1356.71, 1.709, 1.74, 1.692, 5592.85, 1588.84, 2181.94, 2199.91, 3213.46, 144.275, 145.775, 1.8, 1217.38, 1218.2, 1199.75, 1.0132, 1.0261, 1.248, 1.2570000000000001, 1.28, 1.238, 53011.0, 54175.0, 54240.0, 20.5305, 88.71, 90.95, 87.2, 42984.38, 43987.52, 13408.29, 13257.86, 7754.73, 14599.2, 14865.06, 134.95, 1184.57, 1186.94, 1168.57, 1151.51, 0.8532, 0.8551, 103.03, 103.09, 100.02, 1712.44, 1739.33, 1709.24, 1.2739, 907.18, 942.84, 574.52, 1360.6, 1487.4, 8014.1, 8051.7, 8093.7, 7941.4, 1.5347, 1.5386, 1.527, 660.5, 15764.72, 15863.75, 15597.84, 4894.59, 4921.94, 4924.65, 4891.05, 4.725, 4.709, 4.735, 4.677, 0.8407, 0.856, 0.8581, 0.8373, 5846.2800000000025, 5826.945, 5858.125, 5824.29, 0.6459999999999999, 0.628, 0.653, 0.616, 1091.93, 1112.86, 1115.49, 1090.7, 1119.94, 1129.45, 1131.5, 1118.03, 1224.335, 1232.22, 1233.16, 1221.975, 12004.88, 12184.11, 12335.9, 11998.02, 11.6333, 11.4817, 11.6333, 11.3796, 7145.6, 7195.67, 7197.75, 7132.1, 1525.39, 1520.4633333333334, 1532.0166666666669, 1515.543333333333, 2.8292, 2.8716, 2.8718, 2.7910000000000004, 4.343, 4.342, 4.351, 4.303999999999999, 96.78, 97.78, 98.7, 96.34, 23.355, 24.5, 24.64, 23.03, 692.63, 715.0, 715.0, 688.63, 3.2430000000000003, 3.245, 3.298, 3.233, 2593.69, 2617.32, 2627.27, 2585.85
2013-04-17, 1923.84, 1.7369999999999999, 1.735, 1.754, 1.714, 1.3034, 345.79, 344.65, 6343.6, 11.526, 11.583, 11.456, 180.17, 180.95, 180.07, 4.16, 4.084, 53990.83, 54095.06, 0.95, 0.961, 7680.78, 1356.65, 1373.77, 1351.87, 1.725, 1.72, 1.704, 5699.25, 1575.35, 2194.85, 2169.63, 3231.45, 143.5, 144.92, 1.814, 1202.33, 1210.0, 1194.94, 1.0258, 1.0262, 1.274, 1.245, 1.2790000000000001, 1.24, 53944.0, 53750.0, 54130.0, 20.6402, 88.72, 87.42, 86.06, 43223.69, 43006.2, 13312.23, 13004.46, 7717.6, 14756.78, 14599.2, 134.5, 1171.41, 1177.2, 1164.4, 1151.91, 0.8577, 0.8599, 99.43, 100.37, 98.0, 1711.64, 1720.96, 1702.72, 1.2761, 923.3, 924.02, 562.46, 1386.8, 1401.0, 7948.7, 7976.8, 8033.7, 7934.5, 1.5286, 1.5381, 1.5273, 645.0, 15550.42, 15720.06, 15479.03, 4945.25, 4881.34, 4945.25, 4856.3, 4.732, 4.748, 4.748, 4.711, 0.8491, 0.8405, 0.8507, 0.8394, 5852.68, 5838.38, 5864.95, 5838.38, 0.594, 0.655, 0.655, 0.5770000000000001, 1091.09, 1092.83, 1099.73, 1086.64, 1113.95, 1120.04, 1124.85, 1113.95, 1221.4425, 1230.38, 1231.235, 1218.7475, 12119.92, 12061.24, 12124.76, 12002.54, 11.4176, 11.6009, 11.645, 11.3493, 7096.99, 7145.6, 7145.6, 7058.9, 1523.46, 1521.3866666666665, 1535.0933333333335, 1516.8666666666668, 2.8065, 2.7938, 2.8208, 2.7712, 4.312, 4.337, 4.3389999999999995, 4.2860000000000005, 97.54, 96.74, 98.15, 95.93, 23.622, 23.71, 23.755, 23.435, 703.63, 692.88, 703.63, 689.88, 3.2439999999999998, 3.182, 3.2489999999999997, 3.18, 2574.81, 2577.88, 2588.04, 2557.95
2013-04-18, 1900.06, 1.714, 1.739, 1.744, 1.692, 1.3177, 340.84, 347.52, 6334.44, 11.42, 11.562, 11.42, 181.85, 179.51, 179.51, 4.2139999999999995, 4.146, 52881.96, 53984.01, 0.9670000000000001, 0.9670000000000001, 7719.56, 1327.92, 1369.69, 1326.57, 1.685, 1.7519999999999998, 1.6780000000000002, 5732.15, 1574.57, 2193.8, 2195.03, 3186.08, 144.405, 144.625, 1.777, 1206.94, 1214.57, 1198.42, 1.0208, 1.0295, 1.23, 1.273, 1.306, 1.224, 52763.0, 53070.0, 53500.0, 20.6908, 86.68, 88.8, 86.06, 42610.91, 43232.25, 13397.5, 13318.69, 7533.81, 14618.59, 14756.78, 135.85, 1171.06, 1171.06, 1146.52, 1150.03, 0.8553, 0.8638, 100.11, 100.46, 97.26, 1708.57, 1718.45, 1699.96, 1.2698, 906.8, 923.28, 563.48, 1382.2, 1394.2, 7803.0, 7984.7, 7992.4, 7743.6, 1.5362, 1.5377, 1.5217, 662.75, 15644.04, 15647.8, 15290.0, 4998.65, 4956.58, 4998.65, 4953.47, 4.671, 4.71, 4.712, 4.638, 0.8442, 0.8491, 0.8509, 0.8423, 5868.53, 5850.19, 5893.34, 5850.19, 0.604, 0.596, 0.611, 0.5870000000000001, 1091.93, 1090.07, 1094.9, 1085.17, 1121.03, 1113.95, 1122.63, 1110.45, 1218.55, 1228.54, 1229.31, 1215.52, 11947.29, 12086.03, 12116.14, 11916.64, 11.4162, 11.388, 11.5485, 11.3177, 7060.04, 7096.99, 7108.45, 7028.39, 1521.53, 1522.31, 1538.17, 1518.19, 2.7346, 2.8217, 2.8217, 2.7266, 4.255, 4.272, 4.273, 4.216, 98.11, 97.53, 98.43, 97.19, 23.301, 23.1, 23.1, 23.1, 703.38, 703.75, 715.38, 698.63, 3.255, 3.275, 3.2910000000000004, 3.245, 2528.4, 2587.28, 2587.3, 2522.54
2013-04-19, 1906.75, 1.7069999999999999, 1.714, 1.726, 1.696, 1.3031, 340.72, 341.97, 6277.79, 11.553, 11.595, 11.497, 181.16, 181.75, 180.86, 4.401, 4.172, 53165.91, 53473.82, 0.9329999999999999, 0.945, 7519.67, 1327.55, 1346.53, 1322.02, 1.6669999999999998, 1.694, 1.6640000000000001, 5794.35, 1554.38, 2197.6, 2181.82, 3154.96, 144.225, 145.015, 1.786, 1201.12, 1207.67, 1199.23, 1.0267, 1.0278, 1.234, 1.23, 1.265, 1.219, 53357.0, 53400.0, 53690.0, 20.7251, 87.73, 86.39, 85.61, 42460.21, 42610.99, 13377.74, 13200.85, 7578.97, 14537.14, 14618.59, 136.3, 1151.02, 1155.47, 1140.69, 1150.38, 0.8540000000000001, 0.8576, 97.46, 99.85, 96.75, 1710.96, 1715.77, 1705.06, 1.2694, 901.51, 909.82, 562.16, 1392.0, 1396.4, 7812.5, 7843.5, 7923.9, 7764.2, 1.5237, 1.5313, 1.5217, 659.0, 15476.42, 15628.34, 15369.48, 5012.64, 4982.05, 5012.64, 4975.29, 4.662, 4.659, 4.673, 4.605, 0.8413, 0.8438, 0.8469, 0.8398, 5882.25, 5893.11, 5909.59, 5866.3, 0.59, 0.607, 0.61, 0.5720000000000001, 1091.45, 1091.7, 1096.76, 1089.52, 1119.78, 1120.82, 1125.7, 1118.2, 1203.74, 1216.94, 1217.35, 1202.78, 11996.34, 12024.21, 12036.52, 11918.88, 11.4042, 11.4083, 11.5255, 11.366, 7081.46, 7097.716666666666, 7114.44, 7046.413333333334, 1529.76, 1521.66, 1529.92, 1510.38, 2.7791, 2.7325, 2.7946, 2.7255, 4.247, 4.218999999999999, 4.258, 4.181, 98.17, 98.09, 98.52, 97.62, 23.239, 22.6, 23.5, 22.6, 704.13, 705.38, 711.75, 696.13, 3.1839999999999997, 3.227, 3.23, 3.1830000000000003, 2528.03, 2534.75, 2546.18, 2515.75
