Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2009.1.15,1111.34,        498        2.147       2.0676      -0.0793,        499        2.147      -0.0009      -2.1478,        498        2.147       3.3981       1.2511,        499        2.147       5.7366       3.5896,        498        2.147       4.8227       2.6757,        499        2.147       3.1581       1.0111,        498        2.147       3.3884       1.2415,        499        2.147       4.3774       2.2304
2009.1.16,1135.2,        499        1.361      -0.0263      -1.3873,        500        1.361      -0.0171      -1.3781,        499        1.361      -0.2882      -1.6492,        500        1.361       -1.141       -2.502,        499        1.361      -1.2643      -2.6253,        500        1.361       0.3405      -1.0205,        499        1.361      -0.0236      -1.3846,        500        1.361      -0.4941      -1.8551
2009.1.19,1150.65,        500      -2.0719      -2.6337      -0.5618,        501      -2.0719      -0.0313       2.0406,        500      -2.0719      -3.2092      -1.1374,        501      -2.0719      -4.8277      -2.7559,        500      -2.0719      -6.6803      -4.6084,        501      -2.0719      -2.9523      -0.8804,        500      -2.0719       -2.217      -0.1451,        501      -2.0719      -3.4499      -1.3781
2009.1.20,1126.81,        501      -2.0589       -0.124       1.9349,        502      -2.0589      -0.0244       2.0345,        501      -2.0589       0.0922       2.1511,        502      -2.0589      -1.8854       0.1735,        501      -2.0589      10.1745      12.2334,        502      -2.0589        0.394       2.4529,        501      -2.0589      -0.9824       1.0765,        502      -2.0589       -0.576       1.4829
2009.1.21,1103.61,        502       1.1435      -1.0283      -2.1718,        503       1.1435       -0.015      -1.1585,        502       1.1435       0.1689      -0.9746,        503       1.1435      -2.0251      -3.1686,        502       1.1435      -1.5634      -2.7069,        503       1.1435      -0.9504       -2.094,        502       1.1435       0.0192      -1.1243,        503       1.1435      -0.4779      -1.6214
2009.1.22,1116.23,        503      -2.0453       -2.394      -0.3487,        504      -2.0453      -0.0438       2.0015,        503      -2.0453      -2.2299      -0.1846,        504      -2.0453       -1.624       0.4213,        503      -2.0453      -5.3359      -3.2906,        504      -2.0453        0.777       2.8223,        503      -2.0453      -1.9931       0.0522,        504      -2.0453      -1.1286       0.9167
2009.1.23,1093.4,        504       5.9063       2.7943       -3.112,        505       5.9063      -0.0188      -5.9252,        504       5.9063        5.019      -0.8874,        505       5.9063       6.0988       0.1925,        504       5.9063       8.0596       2.1533,        505       5.9063       3.4838      -2.4225,        504       5.9063       4.0916      -1.8148,        505       5.9063       4.4555      -1.4509
2009.1.28,1157.98,        505       0.7409       0.2847      -0.4563,        506       0.7409      -0.0183      -0.7593,        505       0.7409      -0.5367      -1.2776,        506       0.7409       1.0924       0.3514,        505       0.7409       0.5328      -0.2082,        506       0.7409       1.4949       0.7539,        505       0.7409       0.1867      -0.5543,        506       0.7409       0.9764       0.2355
2009.1.29,1166.56,        506      -0.3815      -1.3446      -0.9632,        507      -0.3815      -0.0409       0.3406,        506      -0.3815      -1.7482      -1.3668,        507      -0.3815       0.2798       0.6613,        506      -0.3815       -0.781      -0.3995,        507      -0.3815       1.4861       1.8676,        506      -0.3815      -0.8561      -0.4746,        507      -0.3815       0.8903       1.2717
2009.1.30,1162.11,        507      -1.3045      -0.8278       0.4767,        508      -1.3045      -0.0603       1.2442,        507      -1.3045      -0.4457       0.8588,        508      -1.3045      -0.5177       0.7868,        507      -1.3045      -0.7896       0.5149,        508      -1.3045       1.8978       3.2023,        507      -1.3045      -1.3711      -0.0665,        508      -1.3045      -0.2385        1.066
2009.2.2,1146.95,        508       1.4168      -0.1166      -1.5335,        509       1.4168      -0.0182       -1.435,        508       1.4168      -0.3698      -1.7866,        509       1.4168       1.2183      -0.1985,        508       1.4168      -0.2458      -1.6626,        509       1.4168        1.683       0.2662,        508       1.4168      -0.0548      -1.4716,        509       1.4168       0.0758       -1.341
2009.2.3,1163.2,        509       2.7656        1.468      -1.2976,        510       2.7656        0.058      -2.7076,        509       2.7656       2.0769      -0.6888,        510       2.7656       1.9196       -0.846,        509       2.7656       3.9435       1.1778,        510       2.7656       1.6549      -1.1108,        509       2.7656       1.7414      -1.0243,        510       2.7656        1.819      -0.9467
2009.2.4,1195.37,        510      -1.4631      -0.9761        0.487,        511      -1.4631      -0.0211        1.442,        510      -1.4631      -1.1937       0.2695,        511      -1.4631       0.3897       1.8529,        510      -1.4631       3.5501       5.0133,        511      -1.4631       1.1067       2.5698,        510      -1.4631      -0.0307       1.4324,        511      -1.4631       0.7397       2.2029
2009.2.5,1177.88,        511        2.749       2.2496      -0.4994,        512        2.749       0.0624      -2.6866,        511        2.749       3.3444       0.5954,        512        2.749       1.7065      -1.0425,        511        2.749       4.8568       2.1077,        512        2.749       1.7657      -0.9834,        511        2.749       1.9394      -0.8096,        512        2.749       1.9154      -0.8337
2009.2.6,1210.26,        512      -0.6255       -1.418      -0.7926,        513      -0.6255       0.0387       0.6642,        512      -0.6255      -1.2242      -0.5987,        513      -0.6255      -1.8232      -1.1977,        512      -0.6255      -0.4003       0.2252,        513      -0.6255       0.9271       1.5526,        512      -0.6255       -0.457       0.1685,        513      -0.6255      -0.1583       0.4672
2009.2.9,1202.69,        513      -0.3176       0.0748       0.3924,        514      -0.3176      -0.0652       0.2524,        513      -0.3176      -0.2911       0.0265,        514      -0.3176       1.0824          1.4,        513      -0.3176      -1.5741      -1.2565,        514      -0.3176       0.2774        0.595,        513      -0.3176      -0.5281      -0.2104,        514      -0.3176      -0.9046       -0.587
2009.2.10,1198.87,        514      -0.7248       0.0157       0.7406,        515      -0.7248       -0.042       0.6829,        514      -0.7248      -0.4511       0.2737,        515      -0.7248      -0.4872       0.2376,        514      -0.7248       0.7881       1.5129,        515      -0.7248      -0.8896      -0.1648,        514      -0.7248      -0.5571       0.1677,        515      -0.7248      -0.8538       -0.129
2009.2.11,1190.18,        515      -0.8688       -1.132      -0.2632,        516      -0.8688      -0.1336       0.7352,        515      -0.8688        0.003       0.8718,        516      -0.8688      -2.3636      -1.4948,        515      -0.8688       -1.879      -1.0103,        516      -0.8688      -0.2108        0.658,        515      -0.8688      -0.5514       0.3174,        516      -0.8688      -0.9111      -0.0424
2009.2.12,1179.84,        516       1.0679       0.0388      -1.0291,        517       1.0679       0.0329      -1.0351,        516       1.0679       1.6083       0.5403,        517       1.0679       2.4949       1.4269,        516       1.0679       0.2094      -0.8586,        517       1.0679       2.0041       0.9361,        516       1.0679       0.7681      -0.2998,        517       1.0679       1.6428       0.5749
2009.2.13,1192.44,        517      -1.4231      -0.2277       1.1955,        518      -1.4231      -0.1013       1.3218,        517      -1.4231      -0.4207       1.0024,        518      -1.4231      -1.7219      -0.2988,        517      -1.4231      -1.3236       0.0995,        518      -1.4231       0.2466       1.6697,        517      -1.4231      -1.0165       0.4067,        518      -1.4231      -1.3752       0.0479
2009.2.16,1175.47,        518      -4.1073      -2.9724       1.1348,        519      -4.1073      -0.1229       3.9844,        518      -4.1073       -3.163       0.9443,        519      -4.1073      -3.2263        0.881,        518      -4.1073      -3.9603        0.147,        519      -4.1073      -0.1028       4.0044,        518      -4.1073      -2.5146       1.5927,        519      -4.1073      -2.1388       1.9685
2009.2.17,1127.19,        519       -1.242       0.0056       1.2476,        520       -1.242      -0.0424       1.1996,        519       -1.242       0.4417       1.6837,        520       -1.242       1.3199       2.5619,        519       -1.242       0.2899       1.5319,        520       -1.242       0.0992       1.3412,        519       -1.242       0.7619       2.0039,        520       -1.242      -0.0414       1.2006
2009.2.18,1113.19,        520      -0.5471       0.8543       1.4014,        521      -0.5471      -0.0053       0.5418,        520      -0.5471       0.7427       1.2897,        521      -0.5471       1.1149        1.662,        520      -0.5471      -1.6877      -1.1407,        521      -0.5471       1.6353       2.1824,        520      -0.5471       0.3961       0.9431,        521      -0.5471       1.1499        1.697
2009.2.19,1107.1,        521      -3.7169      -3.3971       0.3198,        522      -3.7169      -0.0784       3.6385,        521      -3.7169      -2.4757       1.2412,        522      -3.7169      -4.1123      -0.3953,        521      -3.7169      -3.4727       0.2442,        522      -3.7169      -3.1449        0.572,        521      -3.7169      -3.1023       0.6146,        522      -3.7169      -3.6182       0.0988
2009.2.20,1065.95,        522       3.1521      -0.2927      -3.4448,        523       3.1521      -0.0536      -3.2057,        522       3.1521        0.035      -3.1172,        523       3.1521       0.2715      -2.8806,        522       3.1521       -2.466      -5.6181,        523       3.1521       2.1099      -1.0422,        522       3.1521       0.8008      -2.3514,        523       3.1521       0.9226      -2.2296
2009.2.23,1099.55,        523      -3.2441      -1.2219       2.0221,        524      -3.2441      -0.1284       3.1157,        523      -3.2441      -1.4457       1.7984,        524      -3.2441      -1.6612       1.5829,        523      -3.2441       0.2243       3.4683,        524      -3.2441      -0.1682       3.0759,        523      -3.2441      -1.4044       1.8396,        524      -3.2441      -1.8481       1.3959
2009.2.24,1063.88,        524       0.3008       1.0317       0.7309,        525       0.3008      -0.0019      -0.3027,        524       0.3008       1.5656       1.2649,        525       0.3008      -0.4968      -0.7976,        524       0.3008      -1.0593        -1.36,        525       0.3008       0.4598        0.159,        524       0.3008        1.121       0.8202,        525       0.3008       0.2831      -0.0177
2009.2.25,1067.08,        525      -1.1517      -1.0856       0.0661,        526      -1.1517      -0.0194       1.1323,        525      -1.1517      -0.6054       0.5464,        526      -1.1517       2.5557       3.7075,        525      -1.1517       0.5014       1.6531,        526      -1.1517       1.9696       3.1214,        525      -1.1517       0.2331       1.3849,        526      -1.1517        0.577       1.7287
2009.2.26,1054.79,        526       0.7812      -0.0861      -0.8673,        527       0.7812       -0.145      -0.9262,        526       0.7812        0.923       0.1418,        527       0.7812      -1.4945      -2.2757,        526       0.7812       2.6854       1.9042,        527       0.7812      -0.3546      -1.1358,        526       0.7812      -0.2146      -0.9958,        527       0.7812      -1.1515      -1.9327
2009.2.27,1063.03,        527      -4.1598      -3.0455       1.1143,        528      -4.1598      -0.1126       4.0472,        527      -4.1598      -3.4338        0.726,        528      -4.1598       -3.662       0.4978,        527      -4.1598      -3.6975       0.4623,        528      -4.1598      -3.8891       0.2707,        527      -4.1598         -3.4       0.7598,        528      -4.1598      -3.2975       0.8623
2009.3.2,1018.81,        528       0.6635       0.9829       0.3194,        529       0.6635      -0.0532      -0.7167,        528       0.6635       2.2205        1.557,        529       0.6635       0.8849       0.2214,        528       0.6635       4.0512       3.3877,        529       0.6635       1.9117       1.2482,        528       0.6635       1.4136       0.7501,        529       0.6635       0.9166       0.2531
2009.3.3,1025.57,        529        3.285       1.1386      -2.1464,        530        3.285       0.0068      -3.2783,        529        3.285       2.4464      -0.8386,        530        3.285       3.6798       0.3948,        529        3.285       3.9079       0.6229,        530        3.285        3.248       -0.037,        529        3.285       1.8117      -1.4733,        530        3.285       2.3381      -0.9469
2009.3.4,1059.26,        530       -0.102      -0.5424      -0.4405,        531       -0.102      -0.0218       0.0801,        530       -0.102      -1.3292      -1.2273,        531       -0.102      -1.0995      -0.9975,        530       -0.102      -4.6769       -4.575,        531       -0.102      -9.6922      -9.5902,        530       -0.102      -0.5931      -0.4911,        531       -0.102       -0.692        -0.59
2009.3.5,1058.18,        531      -0.2977      -1.6027       -1.305,        532      -0.2977      -0.0296       0.2681,        531      -0.2977      -1.1748      -0.8771,        532      -0.2977       1.6837       1.9813,        531      -0.2977      -0.0837        0.214,        532      -0.2977       1.3537       1.6513,        531      -0.2977       -0.587      -0.2893,        532      -0.2977      -0.1157       0.1819
2009.3.6,1055.03,        532       1.5829      -0.6215      -2.2044,        533       1.5829      -0.0705      -1.6534,        532       1.5829        -0.25      -1.8329,        533       1.5829      -2.6392      -4.2221,        532       1.5829      -1.1651       -2.748,        533       1.5829      -1.3372      -2.9201,        532       1.5829       -0.885      -2.4679,        533       1.5829      -1.2814      -2.8643
2009.3.9,1071.73,        533         1.91       -0.195       -2.105,        534         1.91      -0.0102      -1.9202,        533         1.91       0.3643      -1.5457,        534         1.91       2.8485       0.9385,        533         1.91       2.9579       1.0479,        534         1.91        0.191       -1.719,        533         1.91       0.4034      -1.5066,        534         1.91       1.2458      -0.6642
2009.3.10,1092.2,        534       3.2329       1.7137      -1.5192,        535       3.2329       0.0008      -3.2321,        534       3.2329       2.1254      -1.1075,        535       3.2329       2.4828      -0.7501,        534       3.2329       7.4781       4.2452,        535       3.2329       0.0863      -3.1467,        534       3.2329       2.2951      -0.9378,        535       3.2329       2.1253      -1.1076
2009.3.11,1127.51,        535        0.078      -2.4103      -2.4884,        536        0.078      -0.0114      -0.0895,        535        0.078      -2.2321      -2.3101,        536        0.078      -3.1504      -3.2284,        535        0.078       2.4607       2.3827,        536        0.078       0.3736       0.2955,        535        0.078      -1.9589      -2.0369,        536        0.078      -1.2943      -1.3724
2009.3.12,1128.39,        536      -0.2091       3.2269       3.4361,        537      -0.2091       0.0501       0.2593,        536      -0.2091       4.3614       4.5706,        537      -0.2091       2.6728       2.8819,        536      -0.2091       1.1084       1.3176,        537      -0.2091       2.9981       3.2072,        536      -0.2091       2.9197       3.1288,        537      -0.2091       3.6455       3.8546
2009.3.13,1126.03,        537      -0.0506        0.584       0.6346,        538      -0.0506       0.0059       0.0565,        537      -0.0506       1.3114        1.362,        538      -0.0506       5.6888       5.7394,        537      -0.0506       1.2749       1.3255,        538      -0.0506       2.1163        2.167,        537      -0.0506       1.4218       1.4724,        538      -0.0506       2.4379       2.4886
2009.3.16,1125.46,        538       3.4137       0.9836      -2.4301,        539       3.4137       0.0008      -3.4129,        538       3.4137       1.3134      -2.1003,        539       3.4137        1.304      -2.1097,        538       3.4137       1.9684      -1.4454,        539       3.4137       1.4238      -1.9899,        538       3.4137       1.6612      -1.7525,        539       3.4137        1.933      -1.4807
2009.3.17,1163.88,        539       0.5215      -0.1531      -0.6746,        540       0.5215        -0.02      -0.5416,        539       0.5215      -0.3061      -0.8276,        540       0.5215       1.2795        0.758,        539       0.5215       3.6873       3.1657,        540       0.5215       0.4917      -0.0299,        539       0.5215        -0.91      -1.4316,        540       0.5215       0.0934      -0.4281
2009.3.18,1169.95,        540      -0.6958       -0.749      -0.0533,        541      -0.6958      -0.0178        0.678,        540      -0.6958       -0.595       0.1008,        541      -0.6958      -0.9446      -0.2489,        540      -0.6958       2.2652        2.961,        541      -0.6958      -0.5105       0.1852,        540      -0.6958      -0.1031       0.5926,        541      -0.6958      -0.2824       0.4134
2009.3.19,1161.81,        541       0.7858       1.2083       0.4224,        542       0.7858      -0.0272       -0.813,        541       0.7858       1.6913       0.9055,        542       0.7858      -1.1615      -1.9474,        541       0.7858       4.9799       4.1941,        542       0.7858       1.9561       1.1703,        541       0.7858       0.8599       0.0741,        542       0.7858       0.3752      -0.4106
2009.3.20,1170.94,        542       2.4391       2.4446       0.0055,        543       2.4391       0.0155      -2.4235,        542       2.4391       3.0947       0.6556,        543       2.4391       3.0849       0.6458,        542       2.4391       5.6378       3.1987,        543       2.4391       2.7352       0.2961,        542       2.4391       2.6942       0.2552,        543       2.4391       2.3942      -0.0449
2009.3.23,1199.5,        543       1.8508       0.8754      -0.9754,        544       1.8508        -0.01      -1.8608,        543       1.8508       0.8867      -0.9641,        544       1.8508       2.2854       0.4346,        543       1.8508       1.4406      -0.4102,        544       1.8508       2.2217       0.3709,        543       1.8508       0.9676      -0.8832,        544       1.8508       1.7322      -0.1186
2009.3.24,1221.7,        544       0.5992      -0.1164      -0.7156,        545       0.5992      -0.0345      -0.6337,        544       0.5992       0.1554      -0.4438,        545       0.5992       0.6351       0.0359,        544       0.5992       2.5129       1.9137,        545       0.5992       0.3645      -0.2347,        544       0.5992       0.5852       -0.014,        545       0.5992       0.4068      -0.1923
2009.3.25,1229.02,        545       1.2026        2.642       1.4394,        546       1.2026       0.0346       -1.168,        545       1.2026       2.9354       1.7328,        546       1.2026       1.9417       0.7392,        545       1.2026       7.6199       6.4173,        546       1.2026       3.4042       2.2016,        545       1.2026       2.3049       1.1023,        546       1.2026       3.4992       2.2966
2009.3.26,1243.8,        546      -0.5057      -1.3466      -0.8409,        547      -0.5057      -0.0328       0.4729,        546      -0.5057      -0.7022      -0.1965,        547      -0.5057      -1.3325      -0.8268,        546      -0.5057      -3.9408      -3.4351,        547      -0.5057       0.3849       0.8906,        546      -0.5057      -0.4175       0.0882,        547      -0.5057        0.126       0.6317
2009.3.27,1237.51,        547      -3.2363      -4.1704       -0.934,        548      -3.2363      -0.0555       3.1808,        547      -3.2363      -4.8869      -1.6506,        548      -3.2363      -4.2485      -1.0122,        547      -3.2363      -5.4968      -2.2604,        548      -3.2363      -1.8162       1.4201,        547      -3.2363      -4.1258      -0.8895,        548      -3.2363       -3.158       0.0784
2009.3.30,1197.46,        548       0.7349      -0.1089      -0.8438,        549       0.7349      -0.0319      -0.7667,        548       0.7349       0.3384      -0.3965,        549       0.7349        1.127       0.3922,        548       0.7349       3.3944       2.6595,        549       0.7349       0.5714      -0.1635,        548       0.7349       0.0206      -0.7143,        549       0.7349       0.1479       -0.587
2009.3.31,1206.26,        549       2.2466       2.5901       0.3435,        550       2.2466       0.0276       -2.219,        549       2.2466       2.3208       0.0742,        550       2.2466       3.3789       1.1323,        549       2.2466      -2.9176      -5.1642,        550       2.2466       1.0323      -1.2143,        549       2.2466       1.4821      -0.7645,        550       2.2466       0.7266        -1.52
2009.4.1,1233.36,        550       3.5359       2.4639       -1.072,        551       3.5359      -0.0088      -3.5446,        550       3.5359       4.6558       1.1199,        551       3.5359       3.8804       0.3445,        550       3.5359       8.8308       5.2949,        551       3.5359       3.7033       0.1674,        550       3.5359       4.1229        0.587,        551       3.5359       5.4674       1.9316
2009.4.2,1276.97,        551       0.5309      -0.1722      -0.7031,        552       0.5309       0.0007      -0.5303,        551       0.5309       0.0194      -0.5115,        552       0.5309       0.1482      -0.3827,        551       0.5309       2.9129       2.3819,        552       0.5309       1.3676       0.8366,        551       0.5309       0.4812      -0.0498,        552       0.5309       0.6462       0.1152
2009.4.3,1283.75,        552       1.0983       1.2098       0.1115,        553       1.0983      -0.0051      -1.1034,        552       1.0983       1.7152       0.6168,        553       1.0983       2.4232       1.3249,        552       1.0983       3.8773       2.7789,        553       1.0983        2.297       1.1987,        552       1.0983       1.6883         0.59,        553       1.0983       1.6617       0.5633
2009.4.6,1297.85,        553       0.1734      -0.5563      -0.7296,        554       0.1734      -0.0656      -0.2389,        553       0.1734       0.1037      -0.0696,        554       0.1734      -2.4114      -2.5848,        553       0.1734      -1.2766        -1.45,        554       0.1734       0.8278       0.6544,        553       0.1734      -0.0711      -0.2445,        554       0.1734      -0.4756       -0.649
2009.4.7,1300.1,        554      -2.9252      -1.6906       1.2346,        555      -2.9252      -0.0885       2.8367,        554      -2.9252      -1.9208       1.0043,        555      -2.9252      -1.0689       1.8563,        554      -2.9252      -0.2188       2.7063,        555      -2.9252      -0.0935       2.8317,        554      -2.9252      -1.6613       1.2638,        555      -2.9252      -1.0957       1.8295
2009.4.8,1262.07,        555       4.3009        3.005      -1.2959,        556       4.3009       0.0236      -4.2773,        555       4.3009       3.9524      -0.3485,        556       4.3009        4.176      -0.1249,        555       4.3009       9.1874       4.8865,        556       4.3009       1.9691      -2.3318,        555       4.3009       2.8499       -1.451,        556       4.3009       3.2148      -1.0861
2009.4.9,1316.35,        556       1.4958       0.7462      -0.7496,        557       1.4958       0.0278       -1.468,        556       1.4958       0.8753      -0.6205,        557       1.4958       0.7593      -0.7365,        556       1.4958       0.6882      -0.8076,        557       1.4958       1.7791       0.2833,        556       1.4958       0.5061      -0.9897,        557       1.4958       0.9764      -0.5194
2009.4.10,1336.04,        557       0.1662      -0.1129      -0.2791,        558       0.1662       0.0002      -0.1659,        557       0.1662      -0.4697      -0.6359,        558       0.1662      -0.2049       -0.371,        557       0.1662       -0.408      -0.5741,        558       0.1662       1.3405       1.1744,        557       0.1662      -0.4578       -0.624,        558       0.1662      -0.0694      -0.2356
2009.4.13,1338.26,        558       0.3265      -0.7714       -1.098,        559       0.3265      -0.0147      -0.3412,        558       0.3265       0.3251      -0.0015,        559       0.3265       0.8022       0.4756,        558       0.3265       0.8768       0.5503,        559       0.3265        1.659       1.3324,        558       0.3265       0.6399       0.3134,        559       0.3265       0.6067       0.2801
2009.4.14,1342.63,        559      -0.7105      -0.1069       0.6037,        560      -0.7105      -0.0385       0.6721,        559      -0.7105       0.9639       1.6744,        560      -0.7105      -0.4586        0.252,        559      -0.7105       0.9456       1.6561,        560      -0.7105       1.9184        2.629,        559      -0.7105        0.108       0.8186,        560      -0.7105       0.7665       1.4771
2009.4.15,1333.09,        560       0.2723       0.4056       0.1333,        561       0.2723       0.0198      -0.2525,        560       0.2723       0.5394       0.2671,        561       0.2723       1.2119       0.9396,        560       0.2723       3.6726       3.4003,        561       0.2723       1.8216       1.5493,        560       0.2723       0.6464       0.3741,        561       0.2723       1.5442       1.2719
2009.4.16,1336.72,        561      -0.5775        0.867       1.4445,        562      -0.5775       0.0004       0.5779,        561      -0.5775       1.4068       1.9843,        562      -0.5775       1.5267       2.1042,        561      -0.5775       3.5192       4.0967,        562      -0.5775       1.7359       2.3135,        561      -0.5775       0.2803       0.8579,        562      -0.5775       1.0504       1.6279
2009.4.17,1329,        562       0.5561      -0.5578      -1.1138,        563       0.5561       -0.037       -0.593,        562       0.5561       0.0572      -0.4989,        563       0.5561      -0.0025      -0.5585,        562       0.5561      -2.4131      -2.9691,        563       0.5561     -20.0664     -20.6224,        562       0.5561      -0.1756      -0.7317,        563       0.5561      -0.2704      -0.8265
2009.4.20,1336.39,        563       0.0314      -0.6569      -0.6883,        564       0.0314      -0.0399      -0.0714,        563       0.0314       -0.448      -0.4794,        564       0.0314      -1.2504      -1.2818,        563       0.0314       4.4074        4.376,        564       0.0314       1.4558       1.4243,        563       0.0314      -1.1978      -1.2292,        564       0.0314      -0.6233      -0.6547
2009.4.21,1336.81,        564        1.437      -0.8283      -2.2653,        565        1.437       -0.013        -1.45,        564        1.437      -0.6622      -2.0992,        565        1.437      -2.4995      -3.9365,        564        1.437       1.1323      -0.3047,        565        1.437      -0.5984      -2.0354,        564        1.437      -0.6303      -2.0673,        565        1.437      -1.4122      -2.8492
2009.4.22,1356.02,        565       0.9425       0.9049      -0.0375,        566       0.9425       0.0024      -0.9401,        565       0.9425       0.5984      -0.3441,        566       0.9425       1.1106       0.1682,        565       0.9425      -0.1523      -1.0948,        566       0.9425       2.9182       1.9758,        565       0.9425       0.6651      -0.2774,        566       0.9425       1.1383       0.1958
2009.4.23,1368.8,        566      -1.0739      -0.7052       0.3688,        567      -1.0739       0.0009       1.0748,        566      -1.0739      -0.0773       0.9967,        567      -1.0739      -0.2302       0.8437,        566      -1.0739       1.3942       2.4681,        567      -1.0739       0.4565       1.5304,        566      -1.0739       0.0545       1.1284,        567      -1.0739       0.1732       1.2472
2009.4.24,1354.1,        567      -1.0538      -0.7587       0.2951,        568      -1.0538      -0.0475       1.0063,        567      -1.0538      -1.3095      -0.2557,        568      -1.0538      -0.9565       0.0974,        567      -1.0538      -3.6677      -2.6139,        568      -1.0538       0.4845       1.5384,        567      -1.0538      -0.2622       0.7917,        568      -1.0538       0.4849       1.5387
2009.4.27,1339.83,        568      -2.9549      -1.3291       1.6257,        569      -2.9549       -0.056       2.8989,        568      -2.9549      -0.2047       2.7502,        569      -2.9549      -0.7925       2.1624,        568      -2.9549       0.1975       3.1524,        569      -2.9549      -2.4073       0.5475,        568      -2.9549      -0.9078        2.047,        569      -2.9549      -0.8178        2.137
2009.4.28,1300.24,        569       2.9364       1.8402      -1.0962,        570       2.9364       0.0196      -2.9168,        569       2.9364       2.6722      -0.2642,        570       2.9364        3.215       0.2787,        569       2.9364       5.3091       2.3727,        570       2.9364       3.1576       0.2212,        569       2.9364       2.3744       -0.562,        570       2.9364       2.4894      -0.4469
2009.4.29,1338.42,        570       2.3117       1.7726      -0.5391,        571       2.3117       0.0114      -2.3002,        570       2.3117        2.711       0.3993,        571       2.3117       3.9462       1.6345,        570       2.3117       2.6555       0.3438,        571       2.3117       1.5202      -0.7915,        570       2.3117       2.7439       0.4322,        571       2.3117       3.0224       0.7107
2009.4.30,1369.36,        571       2.0856       2.1582       0.0725,        572       2.0856       -0.013      -2.0986,        571       2.0856       2.3851       0.2995,        572       2.0856       2.9938       0.9081,        571       2.0856       2.6013       0.5156,        572       2.0856       3.4088       1.3231,        571       2.0856       2.9243       0.8387,        572       2.0856       2.7955       0.7099
