Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2013.1.23,1980.41,        513      -0.8044        0.145       0.9494,        513      -0.8044       0.1847        0.989,        513      -0.8044       0.7293       1.5337,        513      -0.8044      -0.6033       0.2011,        513      -0.8044      -0.4046       0.3998,        513      -0.8044       1.1568       1.9612,        513      -0.8044      -0.1631       0.6413,        513      -0.8044      -0.1642       0.6402
2013.1.24,1964.48,        514      -0.9056      -0.6157       0.2899,        514      -0.9056       -0.522       0.3836,        514      -0.9056      -0.1441       0.7615,        514      -0.9056       0.0063       0.9119,        514      -0.9056      -1.3641      -0.4585,        514      -0.9056      -0.7557       0.1499,        514      -0.9056       0.1591       1.0646,        514      -0.9056      -0.1518       0.7538
2013.1.25,1946.69,        515      -0.3586      -0.5307      -0.1721,        515      -0.3586      -0.4534      -0.0949,        515      -0.3586      -0.7698      -0.4112,        515      -0.3586      -0.3443       0.0142,        515      -0.3586      -1.5575       -1.199,        515      -0.3586      -1.3067      -0.9482,        515      -0.3586      -0.0003       0.3582,        515      -0.3586      -0.3851      -0.0266
2013.1.28,1939.71,        516       0.8378        0.842       0.0042,        516       0.8378       0.7916      -0.0462,        516       0.8378       1.4377       0.5999,        516       0.8378       1.5621       0.7243,        516       0.8378       1.1988        0.361,        516       0.8378       2.4734       1.6356,        516       0.8378       0.1447       -0.693,        516       0.8378       0.3769      -0.4608
2013.1.29,1955.96,        517        0.433       0.2697      -0.1634,        517        0.433       0.6547       0.2217,        517        0.433       0.5661        0.133,        517        0.433       0.3897      -0.0434,        517        0.433       0.5139       0.0809,        517        0.433      -0.2034      -0.6365,        517        0.433       0.2442      -0.1888,        517        0.433       0.1955      -0.2375
2013.1.30,1964.43,        518      -0.1268      -0.3637      -0.2369,        518      -0.1268      -0.7627       -0.636,        518      -0.1268       -0.203      -0.0762,        518      -0.1268      -0.1922      -0.0655,        518      -0.1268       0.0354       0.1621,        518      -0.1268      -1.0754      -0.9486,        518      -0.1268        -0.55      -0.4233,        518      -0.1268        -0.64      -0.5133
2013.1.31,1961.94,        519      -0.2115       0.3088       0.5204,        519      -0.2115       0.3491       0.5606,        519      -0.2115       -0.389      -0.1775,        519      -0.2115      -0.1115          0.1,        519      -0.2115      -1.7139      -1.5024,        519      -0.2115       0.2719       0.4834,        519      -0.2115       0.1157       0.3272,        519      -0.2115       0.0538       0.2653
2013.2.1,1957.79,        520      -0.2339      -0.1311       0.1028,        520      -0.2339       0.4575       0.6915,        520      -0.2339       0.1662       0.4001,        520      -0.2339        0.762       0.9959,        520      -0.2339       0.4887       0.7227,        520      -0.2339      -0.8634      -0.6294,        520      -0.2339       0.2275       0.4614,        520      -0.2339       0.4901        0.724
2013.2.4,1953.21,        521      -0.7695      -0.5948       0.1747,        521      -0.7695       -1.538      -0.7685,        521      -0.7695      -0.7248       0.0447,        521      -0.7695      -2.1486      -1.3791,        521      -0.7695      -1.1791      -0.4096,        521      -0.7695       -1.768      -0.9985,        521      -0.7695      -0.6154       0.1541,        521      -0.7695      -0.4427       0.3269
2013.2.5,1938.18,        522      -0.1027       0.0285       0.1312,        522      -0.1027      -0.4146      -0.3119,        522      -0.1027        0.433       0.5356,        522      -0.1027       0.5557       0.6583,        522      -0.1027      -0.4666      -0.3639,        522      -0.1027      -1.3594      -1.2567,        522      -0.1027       0.2376       0.3403,        522      -0.1027       0.0884       0.1911
2013.2.6,1936.19,        523      -0.2283      -1.2205      -0.9922,        523      -0.2283       0.0068       0.2351,        523      -0.2283      -1.2591      -1.0308,        523      -0.2283       0.1529       0.3812,        523      -0.2283       0.3087        0.537,        523      -0.2283       0.1748       0.4031,        523      -0.2283      -0.4792      -0.2509,        523      -0.2283      -0.4782      -0.2499
2013.2.7,1931.77,        524       0.9903       0.1285      -0.8618,        524       0.9903      -1.1216      -2.1118,        524       0.9903      -0.3467      -1.3369,        524       0.9903      -1.2921      -2.2824,        524       0.9903      -0.8257       -1.816,        524       0.9903      -4.1706      -5.1609,        524       0.9903      -0.4195      -1.4098,        524       0.9903      -0.6393      -1.6296
2013.2.8,1950.9,        525      -0.2619       0.1593       0.4212,        525      -0.2619      -0.3636      -0.1017,        525      -0.2619       0.3642       0.6261,        525      -0.2619      -0.2929      -0.0309,        525      -0.2619       -0.121       0.1409,        525      -0.2619       1.1555       1.4174,        525      -0.2619       0.0843       0.3462,        525      -0.2619       0.2477       0.5096
2013.2.12,1945.79,        526       1.5562       0.7903      -0.7659,        526       1.5562        0.851      -0.7052,        526       1.5562       0.7113      -0.8448,        526       1.5562       1.3109      -0.2452,        526       1.5562       0.2577      -1.2985,        526       1.5562        1.547      -0.0092,        526       1.5562       0.7212       -0.835,        526       1.5562       0.7526      -0.8036
2013.2.13,1976.07,        527       0.1791      -0.1407      -0.3199,        527       0.1791       0.3701        0.191,        527       0.1791       0.0703      -0.1089,        527       0.1791         0.29       0.1108,        527       0.1791        0.725       0.5459,        527       0.1791       0.7339       0.5547,        527       0.1791       0.0905      -0.0887,        527       0.1791       0.3463       0.1672
2013.2.14,1979.61,        528       0.0793        0.032      -0.0474,        528       0.0793       -0.108      -0.1873,        528       0.0793       0.3336       0.2543,        528       0.0793      -0.4351      -0.5145,        528       0.0793      -0.5516      -0.6309,        528       0.0793      -0.5545      -0.6338,        528       0.0793      -0.1454      -0.2247,        528       0.0793       0.0273       -0.052
2013.2.15,1981.18,        529       0.0368      -0.4398      -0.4766,        529       0.0368      -0.8899      -0.9268,        529       0.0368      -0.2665      -0.3033,        529       0.0368       -0.017      -0.0539,        529       0.0368       -0.552      -0.5888,        529       0.0368      -1.2296      -1.2664,        529       0.0368      -0.2165      -0.2533,        529       0.0368      -0.4028      -0.4397
2013.2.18,1981.91,        530       0.1978      -0.3811      -0.5789,        530       0.1978      -0.3555      -0.5533,        530       0.1978      -0.4651      -0.6629,        530       0.1978      -0.1955      -0.3933,        530       0.1978       0.3897       0.1919,        530       0.1978        0.187      -0.0108,        530       0.1978       0.1967      -0.0011,        530       0.1978        0.146      -0.0518
2013.2.19,1985.83,        531       1.9543       0.6079      -1.3465,        531       1.9543       0.7379      -1.2165,        531       1.9543       0.8937      -1.0606,        531       1.9543       1.2553      -0.6991,        531       1.9543       1.3241      -0.6303,        531       1.9543       1.5658      -0.3885,        531       1.9543       0.3406      -1.6138,        531       1.9543       0.4056      -1.5488
2013.2.20,2024.64,        532      -0.4653      -1.0925      -0.6272,        532      -0.4653      -1.2358      -0.7705,        532      -0.4653      -1.4136      -0.9484,        532      -0.4653      -1.8521      -1.3868,        532      -0.4653       2.1749       2.6401,        532      -0.4653      -2.5329      -2.0676,        532      -0.4653      -1.2643      -0.7991,        532      -0.4653      -1.2332      -0.7679
2013.2.21,2015.22,        533       0.1821      -0.0042      -0.1863,        533       0.1821      -0.3874      -0.5695,        533       0.1821       0.7124       0.5303,        533       0.1821       -0.372      -0.5541,        533       0.1821      -1.2764      -1.4585,        533       0.1821      -0.6965      -0.8786,        533       0.1821      -0.1477      -0.3298,        533       0.1821       -0.212      -0.3941
2013.2.22,2018.89,        534      -0.4641       0.4031       0.8673,        534      -0.4641       0.7078       1.1719,        534      -0.4641       -0.126       0.3382,        534      -0.4641       1.2198       1.6839,        534      -0.4641        1.327       1.7911,        534      -0.4641      -1.0381       -0.574,        534      -0.4641       0.3415       0.8057,        534      -0.4641       0.3472       0.8114
2013.2.25,2009.52,        535      -0.4732      -0.7008      -0.2276,        535      -0.4732      -0.8395      -0.3662,        535      -0.4732      -0.8727      -0.3994,        535      -0.4732      -0.9153       -0.442,        535      -0.4732      -0.0705       0.4027,        535      -0.4732      -1.3373       -0.864,        535      -0.4732      -1.1603      -0.6871,        535      -0.4732      -1.0174      -0.5442
2013.2.26,2000.01,        536       0.2015       0.1447      -0.0568,        536       0.2015       0.1397      -0.0618,        536       0.2015       0.0406      -0.1609,        536       0.2015      -0.4196      -0.6211,        536       0.2015      -0.8335       -1.035,        536       0.2015      -0.0581      -0.2596,        536       0.2015       0.0713      -0.1302,        536       0.2015       0.1539      -0.0476
2013.2.27,2004.04,        537       1.1202       1.0261      -0.0941,        537       1.1202       0.1105      -1.0097,        537       1.1202       1.3313        0.211,        537       1.1202       0.1187      -1.0016,        537       1.1202       0.9902        -0.13,        537       1.1202      -0.0789      -1.1992,        537       1.1202       0.5822      -0.5381,        537       1.1202       0.5473       -0.573
2013.2.28,2026.49,        538      -0.6583      -0.7402      -0.0819,        538      -0.6583      -0.8598      -0.2015,        538      -0.6583      -0.9551      -0.2969,        538      -0.6583      -0.2498       0.4085,        538      -0.6583      -0.9928      -0.3345,        538      -0.6583      -5.5029      -4.8446,        538      -0.6583      -0.7401      -0.0818,        538      -0.6583      -0.8544      -0.1961
2013.3.4,2013.15,        539       0.1719       0.3986       0.2267,        539       0.1719       0.8066       0.6347,        539       0.1719       0.8468       0.6749,        539       0.1719      -0.2765      -0.4484,        539       0.1719       1.1383       0.9664,        539       0.1719      -0.5127      -0.6845,        539       0.1719       0.7591       0.5873,        539       0.1719       0.6013       0.4294
2013.3.5,2016.61,        540       0.2048       1.4009       1.1961,        540       0.2048       0.7041       0.4993,        540       0.2048       1.6722       1.4674,        540       0.2048       2.3221       2.1173,        540       0.2048       2.9329       2.7281,        540       0.2048      -1.6129      -1.8177,        540       0.2048       0.8178        0.613,        540       0.2048       0.8732       0.6684
2013.3.6,2020.74,        541      -0.8086       0.3294        1.138,        541      -0.8086       0.9473       1.7559,        541      -0.8086       0.4813         1.29,        541      -0.8086       0.0252       0.8338,        541      -0.8086      -1.1372      -0.3285,        541      -0.8086       0.5225       1.3311,        541      -0.8086       0.2126       1.0212,        541      -0.8086       0.0845       0.8931
2013.3.7,2004.4,        542       0.0803      -0.0152      -0.0956,        542       0.0803      -0.0954      -0.1758,        542       0.0803       0.2993        0.219,        542       0.0803       0.0564       -0.024,        542       0.0803      -0.2076      -0.2879,        542       0.0803      -1.9332      -2.0135,        542       0.0803       0.5399       0.4595,        542       0.0803       0.4287       0.3484
2013.3.8,2006.01,        543      -0.1326       0.0726       0.2052,        543      -0.1326      -0.8653      -0.7327,        543      -0.1326      -0.0988       0.0338,        543      -0.1326      -1.3324      -1.1998,        543      -0.1326       0.7859       0.9185,        543      -0.1326      -2.2091      -2.0765,        543      -0.1326      -0.0004       0.1322,        543      -0.1326       -0.342      -0.2094
2013.3.11,2003.35,        544      -0.4997      -0.9832      -0.4835,        544      -0.4997        0.127       0.6267,        544      -0.4997      -0.9813      -0.4817,        544      -0.4997       0.7174       1.2171,        544      -0.4997       0.0271       0.5267,        544      -0.4997      -0.2063       0.2934,        544      -0.4997       0.1084       0.6081,        544      -0.4997       0.1339       0.6335
2013.3.12,1993.34,        545       0.3206      -0.1625       -0.483,        545       0.3206      -0.2571      -0.5777,        545       0.3206      -0.0347      -0.3553,        545       0.3206      -0.0488      -0.3693,        545       0.3206       0.9302       0.6096,        545       0.3206      -1.4175      -1.7381,        545       0.3206      -0.3728      -0.6933,        545       0.3206      -0.3687      -0.6892
2013.3.13,1999.73,        546         0.12      -0.2897      -0.4097,        546         0.12       -0.452       -0.572,        546         0.12       0.0305      -0.0895,        546         0.12      -0.4775      -0.5975,        546         0.12       1.6213       1.5013,        546         0.12      -8.1113      -8.2314,        546         0.12      -0.0958      -0.2158,        546         0.12      -0.5727      -0.6927
2013.3.14,2002.13,        547      -0.7807       0.1115       0.8922,        547      -0.7807       0.3924       1.1731,        547      -0.7807       0.1535       0.9342,        547      -0.7807       0.4058       1.1865,        547      -0.7807       1.9774       2.7581,        547      -0.7807      -0.9205      -0.1398,        547      -0.7807       0.1678       0.9485,        547      -0.7807      -0.0799       0.7008
2013.3.15,1986.5,        548      -0.9222      -1.5132       -0.591,        548      -0.9222      -1.1817      -0.2594,        548      -0.9222       -1.632      -0.7098,        548      -0.9222      -0.9915      -0.0692,        548      -0.9222      -0.5571       0.3651,        548      -0.9222      -2.2401      -1.3179,        548      -0.9222      -1.1627      -0.2404,        548      -0.9222      -0.9644      -0.0422
2013.3.18,1968.18,        549       0.5274       0.1011      -0.4263,        549       0.5274      -0.4468      -0.9742,        549       0.5274       0.3785      -0.1489,        549       0.5274      -0.5456       -1.073,        549       0.5274       1.4847       0.9573,        549       0.5274      -0.6703      -1.1977,        549       0.5274       0.1517      -0.3757,        549       0.5274       0.1818      -0.3456
2013.3.19,1978.56,        550      -0.9679      -0.2805       0.6874,        550      -0.9679       0.2036       1.1715,        550      -0.9679      -0.2338       0.7341,        550      -0.9679      -0.3859       0.5819,        550      -0.9679      -0.6422       0.3257,        550      -0.9679      -1.8068      -0.8389,        550      -0.9679      -0.4945       0.4734,        550      -0.9679      -0.3304       0.6375
2013.3.20,1959.41,        551      -0.4384       -0.316       0.1224,        551      -0.4384      -0.9534       -0.515,        551      -0.4384      -0.5609      -0.1225,        551      -0.4384       0.1662       0.6046,        551      -0.4384       1.0012       1.4396,        551      -0.4384      -1.9891      -1.5507,        551      -0.4384       0.0045       0.4429,        551      -0.4384       0.1218       0.5602
2013.3.21,1950.82,        552      -0.1082      -1.0395      -0.9314,        552      -0.1082      -1.3807      -1.2725,        552      -0.1082       -1.101      -0.9928,        552      -0.1082      -2.4944      -2.3863,        552      -0.1082      -1.1576      -1.0494,        552      -0.1082       -2.365      -2.2569,        552      -0.1082      -0.5452      -0.4371,        552      -0.1082      -0.5251       -0.417
2013.3.22,1948.71,        553       1.4861       1.2281       -0.258,        553       1.4861       0.6667      -0.8195,        553       1.4861       1.0531       -0.433,        553       1.4861        1.086      -0.4001,        553       1.4861         1.14      -0.3461,        553       1.4861       0.6703      -0.8159,        553       1.4861        0.414      -1.0721,        553       1.4861        0.471      -1.0151
2013.3.25,1977.67,        554       0.3049        0.468       0.1631,        554       0.3049       0.0761      -0.2288,        554       0.3049       0.0838      -0.2211,        554       0.3049       0.3171       0.0122,        554       0.3049       0.2325      -0.0724,        554       0.3049       -0.432      -0.7369,        554       0.3049      -0.1822      -0.4871,        554       0.3049      -0.0669      -0.3718
2013.3.26,1983.7,        555        0.491       0.1123      -0.3787,        555        0.491       0.2029      -0.2881,        555        0.491       0.4204      -0.0706,        555        0.491       1.1283       0.6373,        555        0.491       0.3399      -0.1511,        555        0.491      -1.2644      -1.7554,        555        0.491       0.0237      -0.4673,        555        0.491        -0.17       -0.661
2013.3.27,1993.44,        556        0.004      -0.9952      -0.9992,        556        0.004       -0.885       -0.889,        556        0.004      -0.7882      -0.7922,        556        0.004      -1.0997      -1.1038,        556        0.004      -0.4549       -0.459,        556        0.004      -2.3459      -2.3499,        556        0.004      -0.3052      -0.3092,        556        0.004      -0.5193      -0.5233
2013.3.28,1993.52,        557       0.5703       0.1189      -0.4514,        557       0.5703       0.1748      -0.3955,        557       0.5703       0.2202      -0.3502,        557       0.5703       0.0506      -0.5198,        557       0.5703       0.0471      -0.5233,        557       0.5703      -1.6692      -2.2395,        557       0.5703       0.0613       -0.509,        557       0.5703       0.1357      -0.4346
2013.3.29,2004.89,        558      -0.4439      -0.1987       0.2452,        558      -0.4439      -0.8025      -0.3586,        558      -0.4439      -0.5447      -0.1008,        558      -0.4439      -0.8809       -0.437,        558      -0.4439       0.4686       0.9125,        558      -0.4439      -3.5575      -3.1136,        558      -0.4439      -0.1603       0.2836,        558      -0.4439      -0.2064       0.2375
2013.4.1,1995.99,        559       -0.493       0.1163       0.6093,        559       -0.493       0.2141       0.7071,        559       -0.493       0.2477       0.7407,        559       -0.493       0.4019       0.8949,        559       -0.493       2.0483       2.5413,        559       -0.493        0.407       0.8999,        559       -0.493      -0.0905       0.4025,        559       -0.493      -0.1127       0.3803
2013.4.2,1986.15,        560      -0.1475       0.6357       0.7833,        560      -0.1475       0.2621       0.4097,        560      -0.1475       1.1787       1.3263,        560      -0.1475        0.041       0.1885,        560      -0.1475       2.2651       2.4127,        560      -0.1475      -0.6261      -0.4786,        560      -0.1475       0.0163       0.1638,        560      -0.1475      -0.0724       0.0751
2013.4.3,1983.22,        561      -1.1986      -0.5769       0.6216,        561      -1.1986      -0.0004       1.1982,        561      -1.1986      -0.9074       0.2911,        561      -1.1986       0.6305       1.8291,        561      -1.1986      -1.6401      -0.4415,        561      -1.1986       1.4858       2.6843,        561      -1.1986      -0.7539       0.4447,        561      -1.1986      -0.7553       0.4433
2013.4.4,1959.45,        562      -1.6443      -2.0088      -0.3645,        562      -1.6443      -0.9081       0.7362,        562      -1.6443      -1.9316      -0.2873,        562      -1.6443      -1.1442       0.5001,        562      -1.6443      -2.1722      -0.5278,        562      -1.6443       -8.736      -7.0916,        562      -1.6443      -0.8019       0.8425,        562      -1.6443      -0.7628       0.8815
2013.4.5,1927.23,        563      -0.4431      -0.1643       0.2788,        563      -0.4431      -2.5226      -2.0795,        563      -0.4431        0.282       0.7251,        563      -0.4431      -0.8111       -0.368,        563      -0.4431      -2.4274      -1.9843,        563      -0.4431       -2.451      -2.0079,        563      -0.4431      -0.3465       0.0967,        563      -0.4431      -0.6096      -0.1665
2013.4.8,1918.69,        564       0.1068        0.517       0.4102,        564       0.1068       0.5834       0.4765,        564       0.1068       0.4091       0.3022,        564       0.1068       -0.255      -0.3618,        564       0.1068        0.465       0.3581,        564       0.1068      -0.0436      -0.1505,        564       0.1068       0.4258        0.319,        564       0.1068       0.4662       0.3594
2013.4.9,1920.74,        565       0.7726      -0.1354       -0.908,        565       0.7726      -1.2313      -2.0039,        565       0.7726      -0.2109      -0.9835,        565       0.7726       -2.076      -2.8486,        565       0.7726       0.0638      -0.7088,        565       0.7726     -10.5297     -11.3023,        565       0.7726       0.4494      -0.3232,        565       0.7726       0.5064      -0.2662
2013.4.10,1935.58,        566       0.7347       1.9203       1.1857,        566       0.7347       1.7386       1.0039,        566       0.7347       2.2377        1.503,        566       0.7347       3.6934       2.9588,        566       0.7347       3.7025       2.9678,        566       0.7347      -1.6101      -2.3448,        566       0.7347       0.9902       0.2555,        566       0.7347       0.8106       0.0759
2013.4.11,1949.8,        567      -1.3114       0.1991       1.5106,        567      -1.3114        0.703       2.0144,        567      -1.3114       0.1017       1.4131,        567      -1.3114       0.3324       1.6439,        567      -1.3114       1.3393       2.6508,        567      -1.3114      -0.4086       0.9028,        567      -1.3114      -0.4389       0.8725,        567      -1.3114      -0.3295       0.9819
2013.4.12,1924.23,        568      -0.1964      -0.1058       0.0906,        568      -0.1964      -0.4042      -0.2077,        568      -0.1964      -0.4251      -0.2287,        568      -0.1964        0.134       0.3304,        568      -0.1964       0.4035          0.6,        568      -0.1964      -3.6633      -3.4668,        568      -0.1964      -0.6529      -0.4565,        568      -0.1964      -0.2897      -0.0933
2013.4.15,1920.45,        569       0.0916      -0.1644       -0.256,        569       0.0916      -0.8981      -0.9897,        569       0.0916      -0.1756      -0.2673,        569       0.0916      -1.3386      -1.4303,        569       0.0916       2.4485       2.3569,        569       0.0916      -1.1488      -1.2405,        569       0.0916      -0.4861      -0.5777,        569       0.0916      -0.5706      -0.6622
2013.4.16,1922.21,        570       0.0848      -0.2261      -0.3109,        570       0.0848      -0.2114      -0.2962,        570       0.0848      -0.4774      -0.5622,        570       0.0848       1.5545       1.4697,        570       0.0848       1.1256       1.0408,        570       0.0848      -4.0252        -4.11,        570       0.0848      -0.0312       -0.116,        570       0.0848      -0.1463      -0.2311
2013.4.17,1923.84,        571      -1.2361      -1.2128       0.0233,        571      -1.2361      -1.2905      -0.0544,        571      -1.2361       -0.868        0.368,        571      -1.2361       -1.832       -0.596,        571      -1.2361      -0.8106       0.4255,        571      -1.2361       -6.841       -5.605,        571      -1.2361      -0.7898       0.4462,        571      -1.2361      -0.6489       0.5872
2013.4.18,1900.06,        572       0.3521       0.1919      -0.1602,        572       0.3521        0.208      -0.1441,        572       0.3521        0.055      -0.2971,        572       0.3521      -0.6502      -1.0023,        572       0.3521      -0.0623      -0.4144,        572       0.3521       0.6833       0.3312,        572       0.3521       0.2838      -0.0683,        572       0.3521       0.3538       0.0017
2013.4.19,1906.75,        573       1.0258       0.0942      -0.9316,        573       1.0258      -0.4974      -1.5233,        573       1.0258       0.2805      -0.7453,        573       1.0258       1.2911       0.2652,        573       1.0258       0.2658        -0.76,        573       1.0258      -2.6823      -3.7081,        573       1.0258       0.2922      -0.7337,        573       1.0258       0.2232      -0.8026
2013.4.22,1926.31,        574      -0.3987      -0.9353      -0.5366,        574      -0.3987      -0.9151      -0.5164,        574      -0.3987      -0.8363      -0.4376,        574      -0.3987      -1.6343      -1.2356,        574      -0.3987         1.47       1.8687,        574      -0.3987      -5.6873      -5.2886,        574      -0.3987       0.0464       0.4451,        574      -0.3987       0.0001       0.3988
2013.4.23,1918.63,        575       0.8694       1.4602       0.5909,        575       0.8694       1.1513       0.2819,        575       0.8694       2.1259       1.2566,        575       0.8694       2.1406       1.2712,        575       0.8694       0.7106      -0.1587,        575       0.8694       0.2565      -0.6128,        575       0.8694       0.9346       0.0652,        575       0.8694       0.7934       -0.076
2013.4.24,1935.31,        576       0.8417       0.3458       -0.496,        576       0.8417       1.1302       0.2885,        576       0.8417       0.3503      -0.4915,        576       0.8417       0.9825       0.1408,        576       0.8417       0.8838       0.0421,        576       0.8417       0.6629      -0.1789,        576       0.8417       0.5745      -0.2672,        576       0.8417       0.5305      -0.3112
2013.4.25,1951.6,        577      -0.3607        0.094       0.4548,        577      -0.3607      -0.7672      -0.4065,        577      -0.3607      -0.4316      -0.0709,        577      -0.3607      -0.4685      -0.1077,        577      -0.3607       2.2723        2.633,        577      -0.3607      -2.1286      -1.7679,        577      -0.3607       -0.103       0.2577,        577      -0.3607      -0.2386       0.1222
2013.4.26,1944.56,        578      -0.1985        0.096       0.2945,        578      -0.1985      -0.7317      -0.5332,        578      -0.1985       0.0959       0.2944,        578      -0.1985       0.0622       0.2607,        578      -0.1985       0.8014       0.9999,        578      -0.1985      -0.3891      -0.1906,        578      -0.1985       0.0532       0.2517,        578      -0.1985       0.1862       0.3847
2013.4.29,1940.7,        579        1.198       0.8324      -0.3656,        579        1.198       0.8929      -0.3051,        579        1.198       0.5193      -0.6787,        579        1.198       1.1629      -0.0351,        579        1.198       0.7025      -0.4955,        579        1.198      -0.7148      -1.9128,        579        1.198       0.5197      -0.6784,        579        1.198       0.4238      -0.7743
