Date,KOSPI_Now,filter_smo,wrapper_smo,filter_linear,wrapper_linear,filter_mlp,wrapper_mlp,filter_gaussian,wrapper_gaussian
2011.1.28,2107.87,        525      -1.8094      -0.9651       0.8443,        525      -1.8094      -1.4145       0.3949,        525      -1.8094      -0.5266       1.2828,        525      -1.8094       -1.514       0.2954,        525      -1.8094      -0.6355       1.1739,        525      -1.8094       -1.543       0.2664,        525      -1.8094      -0.7161       1.0933,        525      -1.8094      -1.0754        0.734
2011.1.31,2069.73,        526       0.1111       0.3243       0.2132,        526       0.1111       1.2986       1.1875,        526       0.1111       0.5686       0.4575,        526       0.1111       1.6251        1.514,        526       0.1111       0.4022       0.2911,        526       0.1111       1.5661        1.455,        526       0.1111       0.6496       0.5384,        526       0.1111       1.0242        0.913
2011.2.1,2072.03,        527       0.4686       0.6124       0.1438,        527       0.4686       0.6217       0.1531,        527       0.4686       0.3629      -0.1057,        527       0.4686       0.1701      -0.2985,        527       0.4686       0.9724       0.5038,        527       0.4686       0.9031       0.4344,        527       0.4686        1.208       0.7394,        527       0.4686       1.8813       1.4127
2011.2.7,2081.74,        528      -0.5784       0.4362       1.0145,        528      -0.5784       0.9764       1.5548,        528      -0.5784       0.3729       0.9513,        528      -0.5784       0.1168       0.6951,        528      -0.5784       0.2653       0.8437,        528      -0.5784       0.0977       0.6761,        528      -0.5784       0.2341       0.8125,        528      -0.5784       0.3014       0.8798
2011.2.8,2069.7,        529      -1.1654      -1.3799      -0.2145,        529      -1.1654      -0.9991       0.1663,        529      -1.1654      -1.2894       -0.124,        529      -1.1654      -0.8067       0.3587,        529      -1.1654      -1.4423      -0.2769,        529      -1.1654      -0.5424        0.623,        529      -1.1654      -0.1969       0.9685,        529      -1.1654       -0.434       0.7314
2011.2.9,2045.58,        530      -1.8127      -0.5785       1.2342,        530      -1.8127      -0.4133       1.3994,        530      -1.8127      -0.4726       1.3401,        530      -1.8127      -0.1118       1.7009,        530      -1.8127      -0.0679       1.7448,        530      -1.8127      -1.4423       0.3704,        530      -1.8127      -0.5463       1.2664,        530      -1.8127      -0.2385       1.5742
2011.2.10,2008.5,        531      -1.5589      -0.3305       1.2284,        531      -1.5589      -0.0634       1.4955,        531      -1.5589      -0.1909        1.368,        531      -1.5589       -0.534       1.0249,        531      -1.5589      -0.0135       1.5454,        531      -1.5589      -0.6158       0.9431,        531      -1.5589       0.0506       1.6095,        531      -1.5589       0.1354       1.6943
2011.2.11,1977.19,        532       1.8916       1.2234      -0.6682,        532       1.8916       0.9548      -0.9367,        532       1.8916       1.2665       -0.625,        532       1.8916        1.023      -0.8686,        532       1.8916       2.8624       0.9708,        532       1.8916       1.5591      -0.3325,        532       1.8916       0.6234      -1.2682,        532       1.8916       1.1812      -0.7103
2011.2.14,2014.59,        533       -0.202       0.0414       0.2434,        533       -0.202       0.3245       0.5265,        533       -0.202      -0.2467      -0.0447,        533       -0.202       0.5898       0.7918,        533       -0.202       0.0448       0.2468,        533       -0.202      -0.1165       0.0855,        533       -0.202       0.0451       0.2471,        533       -0.202       0.1826       0.3846
2011.2.15,2010.52,        534      -1.0649        0.179       1.2439,        534      -1.0649       0.7607       1.8256,        534      -1.0649       0.2621        1.327,        534      -1.0649      -0.3203       0.7446,        534      -1.0649       1.2848       2.3497,        534      -1.0649       1.2897       2.3546,        534      -1.0649       0.3902       1.4551,        534      -1.0649       0.4666       1.5315
2011.2.16,1989.11,        535      -0.5978       0.3741       0.9718,        535      -0.5978       0.4189       1.0167,        535      -0.5978       0.5683        1.166,        535      -0.5978      -0.3287        0.269,        535      -0.5978       0.8904       1.4881,        535      -0.5978        -0.28       0.3178,        535      -0.5978       0.4548       1.0525,        535      -0.5978       0.4656       1.0634
2011.2.17,1977.22,        536       1.8167       0.4939      -1.3228,        536       1.8167       0.7048      -1.1119,        536       1.8167       0.5642      -1.2525,        536       1.8167        0.562      -1.2547,        536       1.8167       0.4334      -1.3833,        536       1.8167       0.2352      -1.5815,        536       1.8167       0.1839      -1.6328,        536       1.8167       0.5146      -1.3021
2011.2.18,2013.14,        537      -0.3894      -0.1861       0.2034,        537      -0.3894      -1.0004      -0.6109,        537      -0.3894      -0.3795         0.01,        537      -0.3894      -0.4065      -0.0171,        537      -0.3894        0.584       0.9734,        537      -0.3894      -0.3724       0.0171,        537      -0.3894      -0.1982       0.1913,        537      -0.3894      -0.1895          0.2
2011.2.21,2005.3,        538      -1.7643       -1.113       0.6513,        538      -1.7643      -1.1475       0.6168,        538      -1.7643      -1.1047       0.6596,        538      -1.7643      -0.8401       0.9242,        538      -1.7643       0.6259       2.3903,        538      -1.7643      -0.8492       0.9151,        538      -1.7643       -0.788       0.9763,        538      -1.7643      -1.0697       0.6947
2011.2.22,1969.92,        539      -0.4208      -0.4992      -0.0784,        539      -0.4208      -0.3324       0.0884,        539      -0.4208       0.3895       0.8103,        539      -0.4208      -0.5952      -0.1744,        539      -0.4208       0.7733       1.1942,        539      -0.4208      -1.4156      -0.9948,        539      -0.4208      -0.3249        0.096,        539      -0.4208      -0.4279      -0.0071
2011.2.23,1961.63,        540       -0.599       -1.037       -0.438,        540       -0.599      -0.9528      -0.3538,        540       -0.599      -0.9535      -0.3545,        540       -0.599       -0.941       -0.342,        540       -0.599      -0.4106       0.1884,        540       -0.599      -0.6634      -0.0644,        540       -0.599      -0.4461       0.1529,        540       -0.599      -0.5792       0.0198
2011.2.24,1949.88,        541       0.6949       0.3952      -0.2997,        541       0.6949       1.0086       0.3136,        541       0.6949       0.5696      -0.1253,        541       0.6949       0.7695       0.0746,        541       0.6949       0.2885      -0.4064,        541       0.6949      -0.0574      -0.7524,        541       0.6949       0.4475      -0.2474,        541       0.6949       0.8316       0.1367
2011.2.25,1963.43,        542       -1.229       0.3351       1.5641,        542       -1.229       0.0301       1.2591,        542       -1.229       0.6715       1.9005,        542       -1.229       0.2063       1.4352,        542       -1.229       1.4877       2.7167,        542       -1.229      -0.2953       0.9337,        542       -1.229        0.456        1.685,        542       -1.229       0.4372       1.6662
2011.2.28,1939.3,        543      -0.5703      -0.4456       0.1247,        543      -0.5703      -1.8508      -1.2805,        543      -0.5703      -0.2691       0.3012,        543      -0.5703      -2.3898      -1.8195,        543      -0.5703       0.0913       0.6616,        543      -0.5703      -0.5077       0.0626,        543      -0.5703      -0.2546       0.3157,        543      -0.5703      -1.1834      -0.6131
2011.3.2,1928.24,        544       2.1999       1.1166      -1.0833,        544       2.1999       1.7771      -0.4228,        544       2.1999       0.9548      -1.2451,        544       2.1999       1.9299      -0.2701,        544       2.1999       2.1594      -0.0405,        544       2.1999       0.8306      -1.3693,        544       2.1999       0.7171      -1.4829,        544       2.1999       1.3995      -0.8004
2011.3.3,1970.66,        545       1.7263       0.1055      -1.6209,        545       1.7263       0.6338      -1.0925,        545       1.7263       0.1438      -1.5826,        545       1.7263       0.2016      -1.5247,        545       1.7263       1.3816      -0.3448,        545       1.7263       0.7569      -0.9694,        545       1.7263       0.2839      -1.4425,        545       1.7263       0.8043       -0.922
2011.3.4,2004.68,        546      -1.2177      -0.9471       0.2705,        546      -1.2177       0.0066       1.2242,        546      -1.2177      -0.9267        0.291,        546      -1.2177       0.0216       1.2392,        546      -1.2177      -0.8402       0.3775,        546      -1.2177      -0.3453       0.8723,        546      -1.2177      -0.3415       0.8762,        546      -1.2177      -0.0269       1.1908
2011.3.7,1980.27,        547       0.8105       0.4685       -0.342,        547       0.8105        0.764      -0.0465,        547       0.8105       0.2716      -0.5389,        547       0.8105       0.1569      -0.6536,        547       0.8105       1.6121       0.8016,        547       0.8105        0.264      -0.5465,        547       0.8105       0.2404      -0.5701,        547       0.8105        0.465      -0.3455
2011.3.8,1996.32,        548        0.258      -0.2534      -0.5113,        548        0.258       0.5067       0.2487,        548        0.258      -0.1413      -0.3993,        548        0.258        0.257       -0.001,        548        0.258       0.8334       0.5754,        548        0.258       0.5742       0.3162,        548        0.258       0.1796      -0.0784,        548        0.258       0.4912       0.2332
2011.3.9,2001.47,        549      -0.9938      -1.4718      -0.4781,        549      -0.9938      -1.1087       -0.115,        549      -0.9938      -1.6762      -0.6825,        549      -0.9938      -1.2179      -0.2241,        549      -0.9938      -0.8824       0.1114,        549      -0.9938      -1.0941      -0.1004,        549      -0.9938      -0.7863       0.2074,        549      -0.9938      -0.8289       0.1649
2011.3.10,1981.58,        550      -1.3141      -0.4774       0.8367,        550      -1.3141       0.1186       1.4327,        550      -1.3141      -0.2395       1.0746,        550      -1.3141      -0.4022       0.9119,        550      -1.3141       0.5941       1.9082,        550      -1.3141      -0.1439       1.1702,        550      -1.3141      -0.5285       0.7856,        550      -1.3141      -0.3262       0.9879
2011.3.11,1955.54,        551       0.8023      -1.4144      -2.2168,        551       0.8023      -1.0916      -1.8939,        551       0.8023      -1.3138      -2.1161,        551       0.8023      -1.1807      -1.9831,        551       0.8023      -0.5612      -1.3636,        551       0.8023      -3.2626      -4.0649,        551       0.8023      -0.5178      -1.3202,        551       0.8023      -1.1649      -1.9672
2011.3.14,1971.23,        552         -2.4      -3.4733      -1.0732,        552         -2.4       -3.989       -1.589,        552         -2.4       -2.984       -0.584,        552         -2.4      -4.4295      -2.0295,        552         -2.4      -0.1446       2.2554,        552         -2.4      -1.3853       1.0147,        552         -2.4      -1.7285       0.6715,        552         -2.4      -3.4265      -1.0265
2011.3.15,1923.92,        553       1.7698       3.2565       1.4867,        553       1.7698       4.5432       2.7733,        553       1.7698       2.7704       1.0005,        553       1.7698       4.1073       2.3375,        553       1.7698       6.4866       4.7167,        553       1.7698       2.8541       1.0843,        553       1.7698       0.4629      -1.3069,        553       1.7698       2.9445       1.1746
2011.3.16,1957.97,        554       0.0541      -0.5224      -0.5766,        554       0.0541      -1.0218      -1.0759,        554       0.0541      -0.4817      -0.5359,        554       0.0541      -1.0444      -1.0986,        554       0.0541      -0.7813      -0.8355,        554       0.0541      -0.7075      -0.7616,        554       0.0541      -0.4181      -0.4722,        554       0.0541      -0.3811      -0.4352
2011.3.17,1959.03,        555       1.1281       0.6545      -0.4736,        555       1.1281       0.9326      -0.1955,        555       1.1281       0.2097      -0.9184,        555       1.1281       0.8672      -0.2609,        555       1.1281        3.194       2.0659,        555       1.1281       1.8917       0.7636,        555       1.1281       1.1804       0.0522,        555       1.1281       1.0425      -0.0856
2011.3.18,1981.13,        556       1.1251      -0.3403      -1.4654,        556       1.1251        0.768      -0.3571,        556       1.1251        0.033      -1.0921,        556       1.1251       0.5109      -0.6142,        556       1.1251        1.351       0.2259,        556       1.1251       0.3406      -0.7845,        556       1.1251         0.81      -0.3151,        556       1.1251       0.9684      -0.1567
2011.3.21,2003.42,        557       0.5111       0.8059       0.2948,        557       0.5111       0.8026       0.2915,        557       0.5111       0.6116       0.1005,        557       0.5111       0.2208      -0.2904,        557       0.5111       1.1493       0.6382,        557       0.5111        0.476      -0.0351,        557       0.5111       0.4325      -0.0787,        557       0.5111       0.6987       0.1876
2011.3.22,2013.66,        558      -0.0735      -0.1535        -0.08,        558      -0.0735       0.0986       0.1721,        558      -0.0735      -0.0813      -0.0078,        558      -0.0735       0.1534       0.2269,        558      -0.0735       1.5408       1.6143,        558      -0.0735       0.1863       0.2598,        558      -0.0735       0.0307       0.1042,        558      -0.0735      -0.0509       0.0226
2011.3.23,2012.18,        559       1.2226       0.5372      -0.6853,        559       1.2226       0.4017      -0.8208,        559       1.2226       0.6395      -0.5831,        559       1.2226        0.049      -1.1736,        559       1.2226       0.8417      -0.3809,        559       1.2226        0.197      -1.0256,        559       1.2226       0.5709      -0.6517,        559       1.2226       0.4466      -0.7759
2011.3.24,2036.78,        560       0.8474       0.9135       0.0661,        560       0.8474       1.2816       0.4342,        560       0.8474       0.7935      -0.0539,        560       0.8474       1.0115       0.1641,        560       0.8474       1.5406       0.6932,        560       0.8474       1.1551       0.3077,        560       0.8474       0.7721      -0.0753,        560       0.8474       1.0953       0.2478
2011.3.25,2054.04,        561       0.1144      -0.3674      -0.4818,        561       0.1144      -0.4828      -0.5972,        561       0.1144      -0.4685      -0.5829,        561       0.1144      -0.6668      -0.7813,        561       0.1144       0.3961       0.2817,        561       0.1144      -0.2519      -0.3663,        561       0.1144       0.0178      -0.0966,        561       0.1144      -0.0815      -0.1959
2011.3.28,2056.39,        562       0.7654       0.0197      -0.7457,        562       0.7654       0.3868      -0.3786,        562       0.7654      -0.0906      -0.8561,        562       0.7654      -0.0883      -0.8537,        562       0.7654       1.2008       0.4354,        562       0.7654       -0.614      -1.3794,        562       0.7654       0.0248      -0.7406,        562       0.7654       0.1361      -0.6293
2011.3.29,2072.13,        563        0.929       1.2091       0.2801,        563        0.929       1.9225       0.9935,        563        0.929       1.4261       0.4971,        563        0.929       1.2422       0.3132,        563        0.929       1.9614       1.0324,        563        0.929       1.4015       0.4725,        563        0.929       0.9079      -0.0211,        563        0.929       1.5182       0.5893
2011.3.30,2091.38,        564       0.7325       0.2601      -0.4724,        564       0.7325        0.294      -0.4386,        564       0.7325       0.0663      -0.6663,        564       0.7325      -0.0005       -0.733,        564       0.7325        0.249      -0.4835,        564       0.7325       0.0435      -0.6891,        564       0.7325       0.3893      -0.3432,        564       0.7325       0.4627      -0.2698
2011.3.31,2106.7,        565       0.6793      -0.0377       -0.717,        565       0.6793       0.0905      -0.5887,        565       0.6793      -0.1401      -0.8194,        565       0.6793      -0.4135      -1.0928,        565       0.6793       1.0921       0.4128,        565       0.6793       0.4935      -0.1858,        565       0.6793       0.5686      -0.1106,        565       0.6793       0.3954      -0.2839
2011.4.1,2121.01,        566      -0.2423      -0.0246       0.2178,        566      -0.2423       0.2781       0.5205,        566      -0.2423      -0.1066       0.1358,        566      -0.2423      -0.2059       0.0365,        566      -0.2423      -0.2946      -0.0522,        566      -0.2423       0.5072       0.7496,        566      -0.2423       0.3689       0.6112,        566      -0.2423       0.2039       0.4462
2011.4.4,2115.87,        567       0.6881      -0.4047      -1.0928,        567       0.6881      -0.3377      -1.0259,        567       0.6881      -0.3812      -1.0693,        567       0.6881      -0.7746      -1.4627,        567       0.6881       0.6435      -0.0446,        567       0.6881      -0.4703      -1.1584,        567       0.6881      -0.0157      -0.7038,        567       0.6881        0.049      -0.6392
2011.4.5,2130.43,        568      -0.1746      -0.5031      -0.3285,        568      -0.1746       0.0241       0.1987,        568      -0.1746      -0.6487      -0.4741,        568      -0.1746      -0.2701      -0.0955,        568      -0.1746       0.5186       0.6932,        568      -0.1746        0.641       0.8156,        568      -0.1746       0.2941       0.4687,        568      -0.1746       0.0735       0.2481
2011.4.6,2126.71,        569      -0.2149        0.108       0.3229,        569      -0.2149       0.4267       0.6416,        569      -0.2149       0.3983       0.6132,        569      -0.2149      -0.3732      -0.1583,        569      -0.2149       1.2208       1.4357,        569      -0.2149       -0.201       0.0139,        569      -0.2149        0.143       0.3579,        569      -0.2149       0.0962       0.3111
2011.4.7,2122.14,        570       0.2747       0.1057       -0.169,        570       0.2747       0.7162       0.4415,        570       0.2747       0.3206       0.0459,        570       0.2747       0.5321       0.2573,        570       0.2747       0.8555       0.5807,        570       0.2747       0.5625       0.2878,        570       0.2747       0.2699      -0.0048,        570       0.2747       0.9202       0.6454
2011.4.8,2127.97,        571      -0.2622      -0.5377      -0.2755,        571      -0.2622       0.1084       0.3706,        571      -0.2622      -0.4985      -0.2363,        571      -0.2622      -0.2542        0.008,        571      -0.2622       0.6969       0.9592,        571      -0.2622       0.1155       0.3778,        571      -0.2622      -0.0524       0.2098,        571      -0.2622       -0.007       0.2552
2011.4.11,2122.39,        572      -1.5544      -1.2437       0.3107,        572      -1.5544      -0.7487       0.8057,        572      -1.5544      -1.2721       0.2823,        572      -1.5544      -1.4524       0.1019,        572      -1.5544      -0.7603       0.7941,        572      -1.5544      -0.4501       1.1042,        572      -1.5544      -0.7149       0.8395,        572      -1.5544      -0.7755       0.7789
2011.4.12,2089.4,        573       1.5564       0.4692      -1.0872,        573       1.5564       1.2146      -0.3419,        573       1.5564       0.7831      -0.7733,        573       1.5564       1.1233      -0.4331,        573       1.5564       0.5084       -1.048,        573       1.5564       0.1298      -1.4266,        573       1.5564       0.2033      -1.3531,        573       1.5564       1.1011      -0.4553
2011.4.13,2121.92,        574        0.902        -0.07       -0.972,        574        0.902      -0.1797      -1.0817,        574        0.902       -0.214       -1.116,        574        0.902      -0.7419      -1.6439,        574        0.902      -0.7311      -1.6331,        574        0.902      -0.2042      -1.1062,        574        0.902       -0.104       -1.006,        574        0.902       0.0097      -0.8923
2011.4.14,2141.06,        575      -0.0262      -0.4149      -0.3888,        575      -0.0262      -0.3561      -0.3299,        575      -0.0262      -0.6171       -0.591,        575      -0.0262      -1.0175      -0.9914,        575      -0.0262       0.0832       0.1094,        575      -0.0262       0.1655       0.1917,        575      -0.0262       0.0493       0.0755,        575      -0.0262      -0.4076      -0.3814
2011.4.15,2140.5,        576      -0.1299      -0.4732      -0.3433,        576      -0.1299       0.0142       0.1441,        576      -0.1299      -0.4183      -0.2884,        576      -0.1299      -0.4434      -0.3135,        576      -0.1299      -1.0034      -0.8735,        576      -0.1299      -1.8294      -1.6996,        576      -0.1299      -0.2539       -0.124,        576      -0.1299       0.1818       0.3117
2011.4.18,2137.72,        577      -0.7036      -0.9209      -0.2174,        577      -0.7036      -0.4007       0.3028,        577      -0.7036      -0.7058      -0.0022,        577      -0.7036      -0.2649       0.4386,        577      -0.7036       0.0178       0.7213,        577      -0.7036      -0.5115        0.192,        577      -0.7036      -0.2337       0.4699,        577      -0.7036      -0.2746       0.4289
2011.4.19,2122.68,        578        2.225       1.2228      -1.0022,        578        2.225       1.8657      -0.3593,        578        2.225       1.3492      -0.8758,        578        2.225       1.2279      -0.9971,        578        2.225       2.5514       0.3263,        578        2.225       2.0532      -0.1718,        578        2.225       1.0386      -1.1864,        578        2.225       1.6045      -0.6205
2011.4.20,2169.91,        579       1.3194       0.2103      -1.1091,        579       1.3194       0.2568      -1.0626,        579       1.3194      -0.0973      -1.4167,        579       1.3194      -0.4532      -1.7726,        579       1.3194       2.1555       0.8361,        579       1.3194       0.3217      -0.9978,        579       1.3194       0.4494        -0.87,        579       1.3194       0.2881      -1.0313
2011.4.21,2198.54,        580      -0.0327      -0.2758       -0.243,        580      -0.0327      -0.0193       0.0135,        580      -0.0327      -0.2742      -0.2414,        580      -0.0327       -0.113      -0.0803,        580      -0.0327       0.1789       0.2117,        580      -0.0327       0.0097       0.0425,        580      -0.0327      -0.0159       0.0169,        580      -0.0327        0.068       0.1007
2011.4.22,2197.82,        581       0.8272      -0.3066      -1.1338,        581       0.8272       0.0898      -0.7374,        581       0.8272      -0.2359      -1.0631,        581       0.8272      -0.4441      -1.2713,        581       0.8272       0.2777      -0.5495,        581       0.8272      -0.1322      -0.9594,        581       0.8272       0.0663      -0.7609,        581       0.8272       0.0842       -0.743
2011.4.25,2216,        582      -0.4377      -0.6167       -0.179,        582      -0.4377      -0.2932       0.1445,        582      -0.4377      -0.5425      -0.1048,        582      -0.4377      -0.9813      -0.5436,        582      -0.4377      -0.0102       0.4276,        582      -0.4377       0.0697       0.5074,        582      -0.4377      -0.1328       0.3049,        582      -0.4377      -0.4506      -0.0128
2011.4.26,2206.3,        583       0.0181       0.0572        0.039,        583       0.0181       1.1253       1.1072,        583       0.0181      -0.0053      -0.0235,        583       0.0181       0.8383       0.8201,        583       0.0181       1.6039       1.5858,        583       0.0181       0.6156       0.5975,        583       0.0181       0.4314       0.4133,        583       0.0181         1.06       1.0419
2011.4.27,2206.7,        584       0.0748      -0.0883      -0.1631,        584       0.0748       0.7115       0.6367,        584       0.0748       0.2181       0.1433,        584       0.0748       0.7534       0.6786,        584       0.0748       0.1719       0.0971,        584       0.0748       1.3329       1.2582,        584       0.0748       0.3463       0.2715,        584       0.0748       0.8996       0.8248
2011.4.28,2208.35,        585      -0.7241      -0.2891        0.435,        585      -0.7241       0.2939       1.0179,        585      -0.7241      -0.0382       0.6859,        585      -0.7241      -0.0084       0.7157,        585      -0.7241       -0.134         0.59,        585      -0.7241      -0.0692       0.6549,        585      -0.7241       0.1716       0.8956,        585      -0.7241       0.4054       1.1294
2011.4.29,2192.36,        586       1.6694       0.3898      -1.2797,        586       1.6694       0.1964       -1.473,        586       1.6694       0.5693      -1.1001,        586       1.6694      -0.4328      -2.1023,        586       1.6694       1.2287      -0.4408,        586       1.6694      -0.0687      -1.7381,        586       1.6694       0.3381      -1.3313,        586       1.6694        0.626      -1.0435
2011.5.2,2228.96,        587      -1.2665      -1.2916      -0.0251,        587      -1.2665      -0.0276       1.2389,        587      -1.2665      -1.2479       0.0186,        587      -1.2665       -0.543       0.7235,        587      -1.2665      -0.4684       0.7981,        587      -1.2665      -0.2256        1.041,        587      -1.2665      -0.5551       0.7115,        587      -1.2665      -0.2967       0.9698
